sl_100_86400_20271217 Coordinates.csv
2027/12/17 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:45 2024,
Start: 2027/12/17 07:47:00.00, Stop: 2027/12/18 07:47:00.00,
TIME_UNITS,STARLINK-32254 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-6157 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-31485 - X-Coordinate,STARLINK-1675 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-5961 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-3135 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-3781 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-3839 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-4508 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-6065 - X-Coordinate,STARLINK-3339 - X-Coordinate,STARLINK-1319 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-1887 - X-Coordinate,STARLINK-2515 - X-Coordinate,STARLINK-2038 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-3811 - X-Coordinate,STARLINK-30967 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-3191 - X-Coordinate,STARLINK-2162 - X-Coordinate,STARLINK-31069 - X-Coordinate,STARLINK-3625 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-30769 - X-Coordinate,STARLINK-31068 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-31444 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-30600 - X-Coordinate,STARLINK-5866 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-2377 - X-Coordinate,STARLINK-1207 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-5016 - X-Coordinate,STARLINK-2437 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-30077 - X-Coordinate,STARLINK-4158 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-30711 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-30713 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-3131 - X-Coordinate,STARLINK-31176 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-2580 - X-Coordinate,STARLINK-5133 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-1957 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-2576 - X-Coordinate,STARLINK-1667 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-6157 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-31485 - Y-Coordinate,STARLINK-1675 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-5961 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-3135 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-3781 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-3839 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-4508 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-6065 - Y-Coordinate,STARLINK-3339 - Y-Coordinate,STARLINK-1319 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-1887 - Y-Coordinate,STARLINK-2515 - Y-Coordinate,STARLINK-2038 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-3811 - Y-Coordinate,STARLINK-30967 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-3191 - Y-Coordinate,STARLINK-2162 - Y-Coordinate,STARLINK-31069 - Y-Coordinate,STARLINK-3625 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-30769 - Y-Coordinate,STARLINK-31068 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-31444 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-30600 - Y-Coordinate,STARLINK-5866 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-2377 - Y-Coordinate,STARLINK-1207 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,STARLINK-2437 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-30077 - Y-Coordinate,STARLINK-4158 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-30711 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-30713 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-3131 - Y-Coordinate,STARLINK-31176 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-2580 - Y-Coordinate,STARLINK-5133 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-1957 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-2576 - Y-Coordinate,STARLINK-1667 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-6157 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-31485 - Z-Coordinate,STARLINK-1675 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-5961 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-3135 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-3781 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-3839 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-4508 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-6065 - Z-Coordinate,STARLINK-3339 - Z-Coordinate,STARLINK-1319 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-1887 - Z-Coordinate,STARLINK-2515 - Z-Coordinate,STARLINK-2038 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-3811 - Z-Coordinate,STARLINK-30967 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-3191 - Z-Coordinate,STARLINK-2162 - Z-Coordinate,STARLINK-31069 - Z-Coordinate,STARLINK-3625 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-30769 - Z-Coordinate,STARLINK-31068 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-31444 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-30600 - Z-Coordinate,STARLINK-5866 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-2377 - Z-Coordinate,STARLINK-1207 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,STARLINK-2437 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-30077 - Z-Coordinate,STARLINK-4158 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-30711 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-30713 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-3131 - Z-Coordinate,STARLINK-31176 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-2580 - Z-Coordinate,STARLINK-5133 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-1957 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-2576 - Z-Coordinate,STARLINK-1667 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6132.4583,3947.6244,-4355.1546,5194.8716,0.0000,-4530.0381,3560.2648,-3705.2020,-5152.9610,5391.6688,-3766.9148,6458.6466,-596.4267,-851.2261,-3832.2110,4151.5627,6041.6503,-4163.3208,-736.8236,-816.9076,-4905.4419,2497.7509,-6471.5474,-372.1349,-6570.3612,2281.2818,-5520.6899,-4344.8759,-2506.0682,-349.5749,-4159.3817,-5002.2574,3555.1951,6660.0926,456.5035,-5160.0488,2076.1296,-6262.0470,-630.1065,4294.9226,-4111.8748,4518.0820,5886.4433,-239.6775,-4555.5090,3804.5184,3779.5916,1129.4923,-529.3811,4089.3792,2363.1821,-273.0514,-6220.5438,6703.6128,-5039.2191,-5235.5290,-1943.0745,0.0000,-4372.8802,5278.2566,4763.6084,985.0569,-1293.1879,4695.9582,-4121.8857,-2376.7411,2839.7203,1584.9449,6054.4380,3497.3174,5438.2059,-2666.2527,461.9144,-5087.8033,1989.2382,3480.1136,6094.8947,-5570.9013,1015.7308,-5106.0051,5955.4923,-2398.3768,-5425.9907,-1638.5479,-551.3413,-4893.3833,-711.8880,-6256.6841,-4193.0277,3184.4420,841.8318,3101.9230,-5038.3173,3621.9302,-1113.6821,4428.6888,6071.5672,-3842.8581,-2561.9498,4451.9650,-133873.5665,-158262.3826,-138795.0328,-139032.9771,-144218.8877,-143522.1875,-148374.4333,-144740.7827,-24127900.5234,-24117731.2565,-24100492.5822,-24112387.6158,-144888.0228,-24110814.1709,2145.8333,3223.9238,-2624.7326,-3981.8324,0.0000,-4607.0667,5405.8651,-2332.2997,2839.5964,2838.3029,5697.3628,1612.0868,4934.9013,6225.7733,-1738.4083,-1286.8459,-743.8210,-4023.4876,-4889.9697,-5356.1152,535.2573,6355.7006,1400.8941,5340.8814,247.4012,6397.4976,1159.7157,5033.8284,-3540.2496,6045.2164,3788.5121,3541.1721,-4975.5513,1492.1711,-6571.3148,2025.4735,4208.7254,-936.6644,6184.4390,2029.7132,3181.2457,3883.0429,1914.8109,5975.4065,1863.2742,-1649.1480,1895.8368,5972.3111,-5338.4098,-2420.5140,706.7028,-6882.6559,2958.4353,1380.3060,2276.8803,2398.6501,-5033.9048,0.0000,1608.6129,1670.8939,1761.4652,-3751.0057,4159.3252,-4237.8163,-3485.8618,-5266.2569,6119.4554,-6719.1660,-2288.8381,-4831.1813,2894.1808,-4674.1592,6901.8017,244.1058,-5618.4562,-4824.9236,86.3273,3771.0083,-5425.6752,-1311.6439,-3218.5151,5284.8598,526.6587,4188.0361,4132.7324,2376.9079,-6664.9566,2121.9914,4755.3033,-3096.7539,4589.0541,4054.4224,-3425.2648,-5697.0644,-5463.4055,2939.5126,1364.1006,-1651.8312,-5704.9197,-1689.8858,-330114.7774,-309302.9846,-320319.8028,-320548.0784,-313654.7534,-315626.3642,-322043.3775,-322412.7774,310903600.2342,310891363.9785,310882132.7549,310900414.8424,-320626.0937,310892576.9825,-2353.7700,-4693.0537,-4677.7687,2262.6910,0.0000,2429.9720,-2407.8435,-5256.7960,-3622.9054,-3203.8026,-106.6375,1354.1353,-4726.1408,2910.8931,-5531.0711,-5284.3743,3254.3175,-3774.2036,4824.3851,-4340.3952,-4695.6772,1086.6014,-1875.8779,-4375.5364,-2111.8405,93.9985,-3964.2751,-1910.4467,-5251.7571,3329.0080,3969.9284,3236.1652,-3224.5932,-1086.4825,2023.0793,-4138.8467,-5021.2483,2781.3557,2836.0429,-5007.4431,4579.2133,3483.5040,3040.3135,-3317.7610,-4554.6595,5485.7029,-5471.2091,3269.1205,-4392.7642,4991.3168,6470.3027,-361.2121,790.9906,1072.3806,-3664.9545,-3722.1887,-4332.9456,0.0000,-5089.6115,-4050.6969,-4719.9621,5758.8826,5293.1281,-2756.1452,-4290.0127,-3809.1831,-1560.7668,-476.3597,-2120.0486,-3306.5376,-2937.4091,-4361.2780,280.4531,4677.2840,3497.7576,3532.8032,-3260.7151,-1523.0742,-4060.7726,4519.6666,972.9009,3611.4097,4271.1629,5145.0104,5497.3032,-4295.8103,-1649.9633,2055.1613,-2785.9824,5248.1676,5086.3160,-4508.7942,3249.6893,1536.3835,-3995.8136,4443.5034,-3072.0666,5375.3863,-2302.6965,-4680.4962,100622.6811,95132.6968,97737.9595,100208.4302,102526.4590,92831.6557,88950.6113,97286.6489,-135536188.8994,-135510976.5382,-135533330.3112,-135527138.5606,97023.3012,-135534207.7251,
3600.000,5488.8815,-6303.2798,3988.4542,-3713.9545,0.0000,6138.7454,-4028.3592,4562.9910,1226.7303,-6628.4051,659.0119,-4396.6710,-2056.5293,-1491.0222,1580.1896,-1249.7602,-2867.4496,6114.2117,3566.1490,2024.8243,1638.9377,-3598.4093,5649.3885,-1822.9230,3901.6342,-3552.7625,2007.3901,2931.9836,2420.6787,-1365.4276,3439.0050,3849.4249,256.2702,-6110.9014,1962.1412,5341.7870,-5415.3327,6716.2327,-1221.4356,-3930.2463,2193.1884,-6207.3318,-6762.8518,-3488.1876,4249.5902,-1723.0772,-4846.9773,-2967.3859,4195.1995,-3693.0697,-5069.4608,1978.9098,3697.0201,-6157.0572,322.0934,1555.8714,4447.5988,0.0000,1012.1473,-6849.2787,-5614.7021,-370.6093,-1910.5738,-3659.9913,6437.3335,5190.3927,-4620.2972,1062.0744,-4619.6127,1019.3243,-4780.3844,5762.9989,-1960.0445,4132.5381,1581.6384,525.2557,-6625.2458,2449.9402,2854.2543,1858.4729,-4078.1700,757.9939,3411.4032,-1153.4671,-3298.7828,3940.0168,2226.9834,3357.0152,590.6288,-1541.3726,-4032.3696,-6331.4552,6440.4935,-379.4627,3744.4402,-6639.5650,-4612.4196,4582.6432,4369.1377,-4118.0436,-45854.2471,-74948.4340,-54551.2040,-55858.0496,-59875.1733,-59506.1275,-63258.2940,-60941.0824,-103809427.0708,-103803699.7100,-103779839.6574,-103799597.7641,-60331.0987,-103792240.4504,-3639.1679,-261.9928,-1780.4304,5674.9408,0.0000,2884.3457,-1885.4441,-2339.8883,-3951.1850,-1390.8059,-5718.9801,1345.5358,-6471.9406,-6734.4981,-2284.7047,5021.4698,3059.1723,3195.3811,5762.6853,1286.2341,-4226.5684,-4965.7154,-2917.1436,-6648.0788,-2357.6644,-3919.4816,-3619.3498,-5760.4710,-1831.7366,-6712.6135,-5968.8044,-5763.5756,4190.1838,244.2854,4139.0552,-4389.6299,-3904.9925,-631.3974,-6483.2599,2455.8343,-6136.5447,-2924.0818,-381.0262,-3609.4490,-5184.0067,5408.3256,2289.7444,-6151.4284,3440.5573,5586.7632,2460.9792,5017.1068,-4389.7874,257.5595,-5204.8266,-4868.8290,5276.7081,0.0000,-4617.1224,213.1613,2109.6790,6665.5525,-6138.1960,5603.2540,2446.4366,4534.9812,-4686.4443,5728.1501,4601.4162,4908.0897,1414.6352,3439.8437,-5449.4150,-4175.2539,3852.4712,5056.0158,1670.7122,-4132.6330,3035.5630,-1490.7363,4218.7126,-6745.4553,-4108.4411,-6479.4793,-5055.8565,-5481.6637,5919.6865,-4057.3969,-4313.6030,6302.4288,-5276.4130,-1633.6438,2268.0317,5426.0075,1816.7408,-410.4837,2126.7382,-3009.6883,4057.2594,5246.8687,-352914.8035,-339236.6414,-348214.3521,-347768.6409,-339877.4192,-342643.3591,-347840.7063,-345415.0558,294075279.2007,294062699.4070,294060820.7665,294069410.7630,-347082.8432,294065420.7041,-2083.6984,2845.5698,5338.7907,1402.5964,0.0000,1291.3868,5268.0299,4510.5829,5519.5758,-1226.6046,3668.6028,-5009.0024,933.9725,642.5389,6360.2544,4459.4924,-5494.1117,-397.2502,-1382.9594,6504.8238,5069.0740,3185.5572,-2638.5589,506.3685,5173.8519,4249.9019,5500.5156,-2473.8002,6082.8190,917.5507,140.3867,195.0736,5478.2400,-3225.5886,-5158.1415,157.3908,1609.7189,1525.9399,1788.0952,5100.3534,-2377.3220,757.7838,1303.7674,4630.9942,44.3548,-3902.3072,4353.0902,1010.6007,4300.5911,-1655.9941,-4040.5980,4287.1382,-3899.2861,3155.2350,4086.1016,4558.6159,468.6599,0.0000,5012.5189,-209.8502,3460.6598,-1937.1456,-2407.6936,-1677.5868,295.4243,581.1103,-2157.2653,3722.9958,-1967.1031,4608.6385,4645.9336,1690.5339,3781.8230,-3667.5583,-5526.4441,-4706.1479,-1050.2220,4935.7660,5425.3188,-6529.1995,3508.4394,834.4801,-4426.1346,-1878.6468,-3361.0375,1550.4347,-2771.3784,-4498.4803,5369.7409,-2303.1685,-1908.9644,1885.1493,1035.9174,-4292.2311,5437.1102,-1963.9793,4713.4388,-4061.8833,-2978.6244,214.9410,99343.5632,93613.0714,97384.0426,96506.6658,101922.9885,94723.5420,86559.3492,95814.4307,-135522365.7362,-135493483.5697,-135510240.4161,-135516305.3520,95640.0293,-135517384.7026,
7200.000,-2142.5316,6549.9377,-3466.1318,535.2489,0.0000,-5474.3696,4294.6674,-4382.7137,2843.0835,4798.9775,3451.0860,817.0980,3363.4417,3453.6552,-581.6832,-999.1866,-728.5352,-5342.8129,-4514.1698,-4282.4006,1167.4930,4062.5564,-1977.3420,3025.7815,-180.3789,4196.2704,1452.5190,310.3171,-3045.2201,2773.1154,-1041.0984,-1179.2521,-4416.0939,3159.7396,-4797.5270,-3188.2210,5847.5697,-4242.4691,3031.4710,3341.5978,-27.8788,5191.9701,4609.0473,6310.9520,-1009.5673,-18.5326,4931.4611,3772.0516,-6617.4085,2037.1125,6047.7305,-4066.6619,271.0272,3279.7446,3858.4238,2116.4953,-4851.5814,0.0000,1612.3516,4936.4146,5097.0354,224.7005,3547.0304,574.7315,-5686.9870,-5847.7464,5092.5966,-4125.7651,600.4615,-5080.6348,3033.5637,-6490.8896,3753.1184,-2497.3544,-5269.9531,-4315.0016,4128.2878,2057.0203,-6155.2314,658.0564,-331.7614,1569.6137,-1127.9367,2804.3048,5119.2984,-1868.9823,-3551.5955,531.4791,3668.1906,-145.3515,5041.3718,6358.4903,-5074.3026,-3522.7080,-5884.9831,6469.3025,2484.5262,-4011.1167,-3869.5886,849.5125,44736.5136,13437.7669,33331.8118,29053.6911,28437.4501,28930.6785,25511.6474,29294.3008,-176420581.9661,-176418864.4610,-176393759.8646,-176407767.9011,28274.1907,-176403820.4226,4051.0305,-2116.3100,5373.0614,-5466.6107,0.0000,301.1597,-2547.6929,5224.4613,4929.7979,-1060.6758,3767.8672,-4826.0143,4841.1868,4637.8600,5976.2469,-6753.3971,-5413.3590,-835.4486,-4331.7875,2541.4767,6521.7658,1136.3096,3823.1645,5017.0896,4824.7031,-960.0615,5790.4253,4436.1873,5695.8317,4345.3968,5378.7104,5855.7792,-3148.5577,-2773.7214,-628.0991,4734.1018,2153.9939,2409.8526,3352.3363,-5725.2863,6817.0132,407.4644,-1749.2326,573.0217,4868.0978,-6879.2665,-4814.1046,3418.8592,-1298.5246,-5979.4256,-3279.2155,-1175.8565,5144.1222,-2698.6321,5384.6541,6143.9295,-3291.8160,0.0000,6487.4377,-2028.1498,-4692.3674,-6247.1872,5460.3527,-4713.0306,-367.0701,-2156.7175,1216.5635,-3023.0341,-5048.2343,-3845.4011,-5392.3527,-1314.5696,1807.0764,6445.7588,-1830.6167,-4530.3591,-2968.6080,4098.2818,-595.0441,5054.4104,-4092.8896,4719.4319,6575.9484,5593.0517,4543.3312,6320.6163,-2434.1216,5517.4544,3580.2835,-6521.1688,4009.1064,-1065.9349,224.1004,-4025.3211,1708.1590,-1813.4424,-5431.0841,5504.0980,1065.5554,-4903.4246,-352626.3637,-347173.2514,-354208.8578,-353402.6269,-344324.6896,-350798.9934,-351492.5758,-353037.4654,257187312.9331,257171970.5564,257180114.1328,257175192.1386,-351595.0453,257178493.5502,5156.7264,738.8959,-2611.6103,-4228.6187,0.0000,-4204.7965,-4771.4030,-501.3448,-3916.5563,4805.4158,-4542.1740,4703.3075,3488.8470,-3824.0095,-3499.9266,-416.2248,4220.1855,4289.6581,-2955.0448,-4837.9995,-1569.6419,-5484.2859,5358.4158,3656.5466,-4938.3614,-5259.5017,-3447.4137,5288.6739,-2157.1370,-4613.1582,-4186.3629,-3530.4746,-4286.1165,5475.2738,4900.7807,3891.7272,2879.6585,-4911.9519,-5135.6719,-1911.8196,-1283.9755,-4539.6454,-4834.3703,-2570.3672,4486.7893,-302.3852,-506.6119,-4671.8049,-1599.9016,-2779.3543,-850.7167,-5449.6529,4632.7291,-5478.1630,-300.2201,-2183.7504,3659.4395,0.0000,-1698.5741,4294.0664,-105.5073,-3039.3714,-2177.0072,4992.2453,3866.7306,2989.9031,4518.8734,-4665.5020,4518.9485,-2429.6132,-2883.4647,2006.6234,-5534.8234,366.0911,4079.2499,2956.8843,4669.8101,-5154.0494,-2953.1488,4714.8605,-5477.0000,-4701.6971,1874.0794,-2774.2211,-940.4108,2124.6667,5384.4437,4136.4225,-4656.7510,-2207.0682,-2507.3097,2176.6156,-4688.0749,4389.5166,-3079.3621,-1725.1623,-3533.3634,-335.8329,5307.1488,4436.6216,97996.9666,92111.0461,96552.5511,92679.9872,100851.7313,96541.0220,84819.4491,93898.3773,-135508174.3109,-135476650.0275,-135488227.3182,-135505706.0313,94246.5740,-135500516.0006,
