sl_100_5400_20271122 Coordinates.csv
2027/11/22 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:45 2024,
Start: 2027/11/22 07:47:00.00, Stop: 2027/11/22 09:17:00.00,
TIME_UNITS,STARLINK-30971 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-5966 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-1734 - X-Coordinate,STARLINK-32028 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-1850 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-4470 - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-4314 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-3648 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-30448 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-1538 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-2339 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-31584 - X-Coordinate,STARLINK-30890 - X-Coordinate,STARLINK-11120 [DTC] - X-Coordinate,STARLINK-30467 - X-Coordinate,STARLINK-32165 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-1930 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-4724 - X-Coordinate,STARLINK-3624 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-32159 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-31662 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-4008 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-1580 - X-Coordinate,STARLINK-5612 - X-Coordinate,STARLINK-5377 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-6196 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-1402 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-32275 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-32021 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-30355 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-1216 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-1734 - Y-Coordinate,STARLINK-32028 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-1850 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-4470 - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-4314 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-3648 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-30448 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-1538 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-2339 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-31584 - Y-Coordinate,STARLINK-30890 - Y-Coordinate,STARLINK-11120 [DTC] - Y-Coordinate,STARLINK-30467 - Y-Coordinate,STARLINK-32165 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-1930 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-4724 - Y-Coordinate,STARLINK-3624 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-32159 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-31662 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-4008 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-1580 - Y-Coordinate,STARLINK-5612 - Y-Coordinate,STARLINK-5377 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-6196 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-1402 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-32275 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-32021 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-30355 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-1734 - Z-Coordinate,STARLINK-32028 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-1850 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-4470 - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-4314 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-3648 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-30448 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-1538 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-2339 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-31584 - Z-Coordinate,STARLINK-30890 - Z-Coordinate,STARLINK-11120 [DTC] - Z-Coordinate,STARLINK-30467 - Z-Coordinate,STARLINK-32165 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-1930 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-4724 - Z-Coordinate,STARLINK-3624 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-32159 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-31662 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-4008 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-1580 - Z-Coordinate,STARLINK-5612 - Z-Coordinate,STARLINK-5377 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-6196 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-1402 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-32275 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-32021 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-30355 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5959.7532,-1777.2347,-4272.5434,5455.6045,5072.4556,-1862.0336,0.0000,-3514.6160,-1129.3321,4078.6445,-2791.4645,-5291.9609,-4717.6743,4798.6796,-960.0558,4090.6134,-4415.9967,-1458.3452,-3539.8126,3647.6511,-3422.5804,549.7985,2352.3067,-4189.2442,5514.6561,-3119.0958,-6899.2081,-6896.0191,1281.7632,-6768.6781,4808.6343,-3644.7136,-3966.1696,3648.7695,6457.4083,-1529.8565,4785.0710,3833.8982,2886.3531,-4226.6784,2576.9090,4862.0673,-3499.2124,4680.4531,-3669.6621,-1870.2775,-6574.8389,2833.0407,-5117.4001,2818.1713,-4759.0808,3852.7372,-2854.6692,-2632.3286,-2831.5641,4331.7165,-3793.8802,-6664.0451,-4048.5410,-5060.0575,-2210.7985,1176.2126,3779.1127,-6093.4941,505.4299,-3727.8329,5142.3518,4401.5481,4852.8446,-5728.0637,3279.2272,4553.8758,5450.9540,-630.2380,6688.6030,-3580.5459,5249.2893,3325.8883,4292.6011,6646.8336,-936.6261,-1808.3915,6545.8750,3496.3243,3649.6947,-868.8012,3835.9788,-493.2094,4699.2119,4475.9691,1252.2440,-3579.6394,-3213.0986,-374.4260,-4972.4893,-1617.2215,-4205.7420,-4579.8928,-2125.4925,-3696.5304,-353400.4287,-378695.4870,-358820.2142,-359189.5518,-361069.5588,-361209.5845,-368326.7839,-363897.8854,-3604284.8894,-3592557.1409,-3611996.5526,-3605854.8994,-364553.0017,-3600953.0953,3478.8166,-6598.8623,4168.1652,1266.8449,157.1983,4801.0311,0.0000,-5408.4982,-435.9062,1056.5729,6285.3560,3810.0846,3925.8009,-4064.9453,2049.8174,1198.7608,5323.9968,6223.8846,4101.3813,2662.8476,-2854.9789,4850.6629,-4500.5072,-2844.3050,-975.4066,-4780.7095,241.8970,-812.3680,6206.0687,-1194.4353,1985.6584,-2637.8486,-3115.9868,5467.1109,-2355.7430,-3762.5199,-2436.6853,-1319.1951,6101.3400,5043.7203,-5026.3631,-1325.8708,-4355.8865,3135.0451,2560.0100,5933.6076,-1413.6999,-3157.0587,491.1629,6037.6917,4983.4763,-4685.7074,4271.0077,6329.9026,-5383.3647,-1420.0687,5807.2474,-1846.9287,3047.1066,53.3726,5788.8645,3950.0521,-5720.5376,-2784.9083,5044.0500,1841.2185,3101.4620,3579.4437,1606.1179,-3701.0655,-2635.8031,-2155.3434,2722.6932,-5155.6697,-1745.2595,2912.8102,1145.8528,-3310.7168,-3404.1643,1093.1287,-4480.1853,4799.0936,-1297.7990,3873.8369,-5010.5053,5822.8465,-4365.3809,6778.7707,852.7954,501.8703,-2037.8523,3326.1221,4487.7778,-5136.5552,3363.2001,-5860.5733,1498.2850,4325.5122,-4933.7195,2023.0997,-76590.3787,-64994.4315,-76238.7027,-76489.7634,-68067.0034,-70178.7269,-73982.4856,-72487.1316,303063132.9971,303076640.4498,303098322.0366,303081394.8658,-74130.7462,303080452.0688,-100.9652,-985.7150,-3511.1213,4068.1318,-4729.9232,4618.4304,0.0000,2496.5416,-6838.3382,-5508.5475,232.8632,2257.3043,2349.8614,-2857.9760,-6501.4245,-5434.6025,449.9948,2599.3789,4280.8773,-5133.8885,5306.6208,-4890.1332,-4680.8804,-4699.2227,-4046.3138,-3926.6706,616.8515,-91.4224,2633.3093,-855.2900,4355.6880,-4860.1151,4579.4428,1877.5023,-857.9264,5318.9368,-4371.3697,-5260.5103,1519.9313,-1807.4589,-4056.7714,-4706.6689,-3953.7094,-3999.8603,-5278.8572,-2787.7817,1446.5036,-5458.8487,-4654.4415,-1847.2361,-393.8877,-3345.0381,-4656.4827,169.6908,3253.5130,5180.1455,-222.5248,463.1627,4661.9183,4633.4268,-3115.7341,-5485.7947,-816.0053,1301.3541,4659.4501,-5520.1373,-3415.6252,3660.2658,4652.9679,-1235.3009,-5520.8147,4584.4322,-3111.1559,-4619.5706,625.8444,5130.0730,4386.7546,-5035.3334,-4139.4989,1033.4043,5168.6020,-4679.4998,1943.0584,-4542.9677,-2841.7356,-3639.2561,3389.5871,-843.4378,4990.8742,-5227.4147,6515.8542,4674.6595,-4023.8356,4603.0119,3442.8218,3173.0882,-5315.6941,2840.0104,-4342.0661,5485.5720,14451.6935,15017.7676,14763.5340,17380.5213,19596.6959,9848.8513,6071.8638,14256.7727,-137462827.7629,-137494011.7572,-137486484.7255,-137478473.4962,14114.8849,-137473139.3813,
300.000,-4931.4479,-2919.3253,-3272.9275,5091.1651,4917.3613,276.5171,0.0000,-4761.1142,896.3806,4682.9923,-1578.5485,-3810.8161,-3096.8832,3063.5710,-2621.0276,4097.3774,-2986.2203,-261.6042,-1546.0987,4061.9545,-1613.3612,2384.1114,1146.5198,-5120.4662,4371.0051,-4229.9546,-6648.9143,-6718.3979,2638.1635,-6883.2404,6030.4453,-5203.4019,-5271.6185,4558.9961,5452.4615,-3360.5741,3241.4226,3266.5386,3703.8275,-2554.4781,2279.1097,5030.7570,-3987.6021,4587.3188,-2912.0038,-356.0339,-6867.9862,892.2234,-4449.9150,4001.0396,-3582.0652,2714.2299,-848.0555,-1098.5465,-3586.9981,2857.4975,-2389.9614,-6640.9649,-2454.2387,-3923.5276,-301.8062,3213.8384,2463.5755,-6683.0893,2262.7031,-2664.8276,6301.3193,5773.9000,4331.2137,-6495.1826,4830.9625,3228.8042,5131.6609,-1637.0107,5853.3327,-2801.0826,3942.8718,1288.5524,3813.9530,6327.6944,-2649.9352,161.7111,6663.3750,5102.2856,1941.0064,1053.3637,1985.7226,1024.8314,4034.2763,3843.5236,-767.8378,-1543.9871,-1834.7795,-2426.6295,-3248.1494,-2695.2837,-2572.8084,-3626.3376,-3176.0631,-2269.5514,-351839.6817,-377285.3120,-357235.6822,-357640.6592,-359433.6858,-359605.5825,-366620.5781,-362351.3718,-10218047.4713,-10206037.3078,-10226138.4085,-10219443.9899,-362917.0369,-10214713.8170,4608.2614,-6199.7292,5650.7792,-786.5808,-1975.7007,5086.6721,0.0000,-4961.2509,-1475.4438,-972.9843,6512.5524,4340.5273,4342.9545,-4795.3483,3247.1294,-978.5581,5943.8193,6841.5770,4830.4314,539.6975,-2021.1426,5263.4645,-5857.6300,-902.9935,-2717.3612,-3046.9130,1728.6708,410.7647,6271.1619,308.9848,718.9207,-1415.5244,-1451.1284,3978.8745,-3595.0393,-2516.2496,-3902.1891,-3390.8227,4914.6716,5505.8105,-6190.5520,-3144.9490,-2483.4892,1213.0291,4425.3541,6661.2753,-217.7083,-4142.3433,2538.8010,5637.0512,5491.1283,-6020.6531,5053.8381,6552.2995,-3774.8258,-2990.0496,6380.7062,-287.4834,4508.5382,1785.6584,5589.6586,3252.1008,-5927.7917,-1370.6621,5515.8869,3711.0542,2166.7321,2791.1682,-383.8694,-2395.1572,-3093.5789,-3882.6682,991.1649,-6104.3223,-3077.0652,4718.8417,-63.1979,-3945.9052,-5011.4268,-511.5871,-3179.9250,5523.9415,-1977.1039,2590.8173,-4993.4990,5225.7935,-4491.7470,6732.5159,-1162.9883,-1563.2158,-2899.8359,3882.4243,5841.1405,-4466.3708,4338.8052,-4454.6110,366.6776,5698.1629,-3235.0571,3665.8234,-83893.5107,-72882.5140,-84026.5003,-84177.9018,-75721.2102,-77834.5876,-81652.7946,-80244.2652,302913303.6202,302926661.2389,302947900.1630,302930614.0814,-81814.4175,302930538.0731,1432.2254,832.6680,-2302.9790,4622.4234,-4476.9524,4679.1355,0.0000,762.9514,-6726.5249,-5021.1531,-1573.2030,3771.8400,3834.9294,-3917.5526,-5475.8081,-5473.4320,1943.9720,880.3579,4684.5109,-5473.8824,6427.4473,-3788.2710,-3473.5027,-4548.3698,-4609.7403,-4564.0718,-928.2175,1700.9628,914.6911,691.0763,3030.8521,-3844.1480,4065.5359,3176.9378,-2312.1244,5212.0867,-4712.9457,-4684.1359,3157.0375,-3121.0308,-2198.3285,-3513.4453,-4978.7838,-5022.2925,-4451.8903,-1401.4379,-361.8522,-5462.2874,-4674.0931,-57.8446,-2161.8905,-2088.8571,-4670.5086,1691.3788,4521.4058,5522.7708,1311.8983,1956.0955,4589.1740,5336.5538,-4096.0807,-5116.0281,-2545.8608,-245.6432,3449.2515,-5184.6899,-1820.9079,2118.5384,5371.9756,303.1694,-3908.1177,4572.0595,-4415.5102,-2892.4163,2103.0408,4186.8710,5704.2610,-5490.5751,-2734.7005,2472.9466,5524.6552,-4202.1557,-162.1808,-3888.4376,-4220.5523,-4414.9485,4595.0893,711.3223,5484.8603,-5513.0653,6260.0462,5315.5068,-3026.8468,4676.8546,4300.6440,4460.4949,-6438.0085,1468.7104,-5211.6679,5409.6890,14275.1587,14859.4299,14721.0228,17074.3633,19540.8835,9944.9740,5818.7858,14603.6841,-137463524.0617,-137494504.1947,-137487550.9001,-137479575.0630,13974.0453,-137473975.9013,
600.000,-3410.9204,-3777.9860,-1976.9303,4272.6478,4330.7157,2382.8882,0.0000,-5528.2301,2867.9507,4877.4316,-189.7898,-1933.6116,-1099.8658,1022.3064,-4041.6641,3758.3301,-1253.3392,951.2808,591.0887,4121.8982,323.9009,3955.3294,-135.6048,-5589.1175,2830.1590,-4973.3949,-5752.8130,-5882.3836,3716.5811,-6328.3217,6626.0915,-6186.6280,-6063.2494,5037.9030,3913.7711,-4855.2139,1409.3908,2388.2975,4187.8848,-606.3879,1778.2259,4728.6765,-4124.5587,4090.1575,-1915.8250,1181.0073,-6466.8589,-1108.5845,-3395.4480,4784.4018,-2029.9140,1331.9919,1223.9807,560.5252,-4034.6194,1139.4479,-744.2458,-5979.8581,-649.1746,-2430.8184,1659.0344,4936.6126,879.5811,-6593.1389,3765.7746,-1390.9322,6828.1272,6523.1501,3433.2430,-6632.5947,5883.3075,1610.3521,4324.8461,-2442.8207,4449.6613,-1789.2430,2273.3783,-867.7923,2977.0689,5369.6754,-4141.7836,2093.8759,6103.3442,6224.1042,4.8040,2899.7770,-98.8793,2446.5951,3023.5424,2885.5872,-2674.0577,651.2666,-299.0885,-4256.5675,-1211.4326,-3549.0684,-620.1894,-2331.4178,-3967.4013,-665.3289,-350131.6246,-375709.6412,-355492.7261,-355935.2801,-357637.5686,-357844.2797,-364752.5373,-360680.3347,-16826985.5054,-16814685.2909,-16835432.0349,-16828123.0660,-361119.0868,-16823646.2136,5296.3411,-5176.3790,6580.6996,-2782.0537,-3915.6094,4922.0280,0.0000,-4027.0175,-2272.3050,-2881.9466,6089.0832,4476.7495,4300.1064,-5093.9910,4025.7383,-3058.2955,6000.0953,6774.8072,5131.2266,-1632.6483,-891.1164,5186.2655,-6639.7867,1104.4773,-4226.9187,-1029.8870,3056.6382,1612.5779,5702.5181,1789.0451,-589.4089,-77.0443,330.0272,2079.8913,-4507.0818,-1046.6199,-5026.1836,-5085.7750,3230.6997,5434.1627,-6719.8786,-4627.4311,-351.2771,-851.8494,5856.8829,6710.4858,1004.3537,-4771.2818,4355.0846,4674.5791,5467.2716,-6768.9181,5390.0451,6124.1028,-1785.8129,-4308.6055,6343.9790,1317.5499,5556.3007,3380.2550,4882.7453,2280.9300,-5561.0369,185.3745,5461.6583,5234.8616,1036.0131,1728.5185,-2363.8783,-853.8729,-3167.1567,-5240.4292,-874.4123,-6448.8766,-4131.6094,6056.6750,-1330.6975,-4245.7877,-6099.2086,-2086.9720,-1608.6418,5750.3581,-2457.5418,1090.7706,-4499.8389,4154.0971,-4183.1252,6007.3088,-3090.8874,-3495.1436,-3542.0672,4088.0706,6609.3214,-3402.1974,4933.5585,-2602.3890,-725.1318,6508.5693,-1230.0616,4983.9315,-91164.5803,-80740.9052,-91777.4425,-91831.3732,-83340.2534,-85460.2379,-89284.0244,-88090.6169,302619166.3457,302632386.5469,302653158.7037,302635534.5930,-89462.0585,302636316.7989,2809.8310,2560.6976,-847.4397,4680.5669,-3746.6221,4236.7033,0.0000,-1052.8857,-5902.1748,-3998.1464,-3207.2038,4877.1327,4840.8706,-4553.9764,-3853.8060,-4921.7879,3229.5587,-934.1965,4581.6665,-5205.5291,6862.3190,-2277.3176,-1890.3578,-3906.4871,-4675.8141,-4713.0748,-2373.8675,3311.9613,-904.8392,2163.1460,1360.6598,-2358.6705,3094.1048,4121.7429,-3518.3486,4487.7156,-4549.3320,-3540.0786,4454.0607,-4084.7762,-106.6772,-1938.3894,-5451.8823,-5503.1445,-3146.6550,142.7324,-2130.6007,-4878.0347,-4194.9852,1737.7722,-3695.5461,-608.4743,-4185.8439,3025.8049,5298.6924,5267.8511,2706.1677,3239.2474,4016.2101,5452.2015,-4639.3081,-4183.1197,-4000.0836,-1765.1081,1862.8965,-4290.5534,-29.1402,331.6719,5512.4701,1809.1000,-1879.2263,4045.1552,-5229.3467,-858.1632,3355.6987,2790.3682,6413.9253,-5347.4372,-1028.7214,3633.7195,5283.8741,-3277.5924,-2250.2224,-2815.6724,-5125.8974,-4716.7047,5263.9744,2186.9961,5387.3034,-5202.2583,5339.7739,5345.3937,-1691.3118,4245.6976,4696.1863,5255.3803,-6877.4857,-61.2932,-5518.9973,4752.8683,14098.5211,14701.0015,14677.0792,16763.3503,19481.6436,10047.3822,5570.7034,14902.0737,-137464224.7919,-137494989.5019,-137488613.3602,-137480621.6592,13833.1955,-137474812.1266,
