sl_100_5400_20270220 Coordinates.csv
2027/02/20 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:13 2024,
Start: 2027/02/20 07:47:00.00, Stop: 2027/02/20 09:17:00.00,
TIME_UNITS,STARLINK-3692 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-5465 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-4767 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-5625 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-3513 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-4173 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-30473 - X-Coordinate,STARLINK-3286 - X-Coordinate,STARLINK-30995 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-2112 - X-Coordinate,STARLINK-1782 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-31262 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-3622 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-2624 - X-Coordinate,STARLINK-2455 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-32122 - X-Coordinate,STARLINK-5953 - X-Coordinate,STARLINK-31715 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-30874 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-31380 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-30198 - X-Coordinate,STARLINK-30878 - X-Coordinate,STARLINK-6215 - X-Coordinate,STARLINK-3075 - X-Coordinate,STARLINK-1608 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-30233 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-31361 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-3651 - X-Coordinate,STARLINK-31688 - X-Coordinate,STARLINK-31043 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-4169 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-5721 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-1090 - X-Coordinate,STARLINK-1816 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-1335 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-1647 - X-Coordinate,STARLINK-4183 - X-Coordinate,STARLINK-3628 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-5249 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-5465 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-4767 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-5625 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-3513 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-4173 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-30473 - Y-Coordinate,STARLINK-3286 - Y-Coordinate,STARLINK-30995 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-2112 - Y-Coordinate,STARLINK-1782 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-31262 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-2624 - Y-Coordinate,STARLINK-2455 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-32122 - Y-Coordinate,STARLINK-5953 - Y-Coordinate,STARLINK-31715 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-30874 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-31380 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-30198 - Y-Coordinate,STARLINK-30878 - Y-Coordinate,STARLINK-6215 - Y-Coordinate,STARLINK-3075 - Y-Coordinate,STARLINK-1608 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-30233 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-31361 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-3651 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-31043 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-4169 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-5721 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-1090 - Y-Coordinate,STARLINK-1816 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-1335 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-1647 - Y-Coordinate,STARLINK-4183 - Y-Coordinate,STARLINK-3628 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-5465 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-4767 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-5625 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-3513 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-4173 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-30473 - Z-Coordinate,STARLINK-3286 - Z-Coordinate,STARLINK-30995 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-2112 - Z-Coordinate,STARLINK-1782 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-31262 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-2624 - Z-Coordinate,STARLINK-2455 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-32122 - Z-Coordinate,STARLINK-5953 - Z-Coordinate,STARLINK-31715 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-30874 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-31380 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-30198 - Z-Coordinate,STARLINK-30878 - Z-Coordinate,STARLINK-6215 - Z-Coordinate,STARLINK-3075 - Z-Coordinate,STARLINK-1608 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-30233 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-31361 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-3651 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-31043 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-4169 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-5721 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-1090 - Z-Coordinate,STARLINK-1816 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-1335 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-1647 - Z-Coordinate,STARLINK-4183 - Z-Coordinate,STARLINK-3628 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3251.5618,-5439.0848,-2702.9594,4549.7665,4833.7560,29.5067,-473.8979,-5985.2200,3380.6303,-1387.6828,35.1449,-493.6797,570.6171,3266.8802,3138.6000,559.4360,5978.7232,-2745.4739,4242.8286,-2214.6681,-6583.9559,-2582.1638,-5847.1858,-2690.8630,5145.4709,3850.8327,5108.1738,1750.8033,-4332.2264,-6624.1015,966.0305,-2124.1910,-882.6368,-2763.6955,1905.6306,2745.3732,-6083.3311,-83.4670,-3021.3876,300.8636,-5148.1373,4868.8447,-2609.6624,3721.6256,2128.4548,-2257.8493,-3010.8476,-6846.4182,-4327.7601,-1757.3488,-4177.9927,-2378.9505,5141.9061,-4145.0170,4705.8208,-639.3151,-6864.2544,-1380.4801,-748.4506,2555.8165,-2750.1702,-4078.8666,-5917.3784,-693.2153,-4636.0274,448.1610,4616.5388,3348.3678,-6067.9746,1538.3762,6781.4223,6621.8913,-6400.0674,3935.4890,-2415.5671,-4118.1610,6792.5227,3238.2480,-6896.0283,2131.6687,5844.6939,3617.1515,3538.6652,341.4369,6756.3980,-5726.5919,0.0000,-4578.1736,4661.9950,6488.6413,4584.0690,-4737.9833,5481.2660,3593.4914,2633.4877,-5349.0678,2357.8233,4929.6869,829.7639,-5224.7078,194300.7228,174740.3685,186592.8054,188483.0839,180112.4147,182575.8568,186134.3568,186088.1370,37546180.0223,37530723.3234,37511121.2463,37522569.4137,186198.7529,37527493.2930,-4977.8312,3386.0294,-5076.9771,-3541.7308,2051.4196,4069.1918,5522.8371,714.4825,-4695.7543,6572.3286,5273.0629,5431.9409,6869.9715,3877.7410,4060.7423,6629.7407,-1645.9097,-4901.2254,1919.4066,-6535.8378,1993.2507,3566.5034,-364.3733,-6371.1934,4559.7537,5752.2884,-4663.5645,6411.1762,-5308.5237,-1602.9963,4769.0932,-1451.3647,-6643.2032,-4384.7699,4789.6796,4867.2753,1132.6631,-6301.2296,2851.6331,-2711.5852,-2314.0676,566.9319,-5494.4502,5253.9813,-4332.9381,3649.9920,-3011.2404,-908.3304,-1823.0331,-1603.9255,1420.0490,-5331.6691,2876.0996,-1519.4693,4982.6517,6447.2408,611.8141,-4964.8465,-4063.1286,-3250.7144,3967.4977,-5403.5920,-3616.4532,-4239.5123,5131.7822,5420.1600,-5031.0946,-4464.1770,1511.7746,-5566.2256,791.1876,756.7303,1255.1765,-1994.8167,5371.6353,1980.7501,-939.6052,-5611.8728,464.5619,-4377.0630,-1978.2060,-4548.7712,-2418.7730,5230.0853,924.2282,1183.5815,0.0000,3246.4873,-3889.0453,2232.4734,-3558.7476,-2407.2304,-4013.1014,5828.6866,3163.8506,2638.7142,6458.4255,-1531.5835,5096.5108,-387.4345,-284925.8909,-313122.8629,-291816.4909,-292569.7842,-294709.2414,-294397.5663,-301892.6220,-297343.7087,-90254529.0205,-90248208.0201,-90265691.1467,-90249314.5861,-297945.5148,-90255675.0178,-3516.7754,2574.0396,-3661.9779,-3815.4583,4361.9319,5625.4853,-4117.7452,-3394.0454,-3797.3749,-1235.6039,-4346.3316,4269.9132,704.1401,-4708.4406,-4620.0626,-1894.3332,-2905.7817,4021.1617,5086.2002,-144.8904,-733.8579,5309.9704,3657.5334,-143.0921,-426.7267,-215.0751,-304.7729,1014.2416,-923.1492,-1189.1958,4901.0965,6444.0788,1755.9476,4556.8363,4524.5905,4121.0974,2873.2168,-2872.6498,5532.3057,6385.5967,3981.2859,4858.4297,-3299.9425,1997.4311,4831.1142,5392.6299,-5361.4773,-446.6168,-5074.6070,6526.7367,5185.2762,3757.9967,3445.9558,5315.1927,-506.7381,2469.3594,-729.2613,4611.9962,5434.8785,5526.4846,4805.5821,-1599.1779,310.9870,-5405.8428,-528.1120,4264.9795,1170.7909,4081.2462,-2402.5145,3603.2256,-1192.9768,1836.5447,2325.6175,-5184.0257,-3637.2159,-5033.7198,852.9500,-2451.7084,77.1931,4767.1442,3144.3644,3662.8465,5413.8671,-4550.2443,1313.0847,-3718.0386,0.0000,-3773.8208,3287.6884,652.9058,-3624.2057,-4378.2118,958.3164,-62.3545,-5413.9629,-3506.5374,570.4943,-4467.8943,4603.7559,4495.2046,88307.3905,87233.0763,86537.3541,90753.9292,91831.0091,81591.9042,78952.4540,84909.5871,27045061.8473,27015000.2318,27021368.1549,27047597.8684,86631.5125,27036884.2310,
300.000,-4729.3898,-3927.1212,-3917.0274,2730.5554,5805.6364,1225.1814,1001.6081,-6317.9619,2532.3366,244.4417,1657.1326,1541.6183,2047.0791,4804.1233,3808.5396,1811.0023,6010.1607,-4365.5243,4142.1162,-3232.1565,-6088.0061,-1201.1003,-6494.2425,-3945.3669,5606.5822,4878.6326,4106.2453,3085.2018,-5202.6242,-6876.2667,2841.7826,-2531.3544,-2418.3762,-4565.9958,3073.4076,4385.5219,-4917.0635,-1740.1149,-1358.4318,-1453.2003,-4732.3380,4012.2391,-4068.1798,4867.1526,14.7679,-644.6870,-4039.6998,-6613.9461,-4155.9294,-3239.3715,-3964.9866,-2550.4725,4880.9952,-5213.1369,5638.3479,937.7952,-6555.8314,-3402.0073,-2861.8746,745.0125,-636.3629,-4106.2600,-5451.2112,-2771.4130,-3224.1491,2419.1896,3098.7472,1406.3069,-4812.1658,284.1238,6888.7755,5972.1474,-6253.2498,2275.0941,-404.2251,-2409.3854,6067.3026,1941.6630,-6449.5568,813.4128,4466.7188,1749.3944,2603.4067,2391.1382,6918.2741,-4505.9685,0.0000,-2746.3097,2925.4422,6716.9523,4127.7462,-6040.6227,4276.6988,4684.2077,4042.4950,-5197.3478,3417.8755,5054.7295,2891.8926,-4209.9057,200143.5993,181239.2039,192950.6820,194736.0141,186328.0960,188772.0596,192378.9725,191984.4357,39513440.4246,39498170.8093,39478982.3849,39489383.7507,192443.2494,39494841.0676,-4641.7316,4006.3184,-3430.9133,-4032.7054,268.1837,5342.4585,6275.7874,2163.9084,-6019.5845,6292.2127,5905.0037,4855.9288,6568.1641,2405.9670,2122.4869,6673.9604,-3045.3576,-4698.4957,-218.7762,-5788.4152,3098.3616,5064.1239,1038.3032,-5507.2881,3352.7741,4604.0342,-5365.9816,5439.7611,-4462.7547,-412.8163,5008.9363,722.4774,-6489.2537,-3369.3796,3103.2783,4655.4135,2643.9469,-6530.5381,4237.6296,-3817.9874,-436.2114,-1349.8670,-5336.3001,4663.6799,-4184.0799,4965.4286,-1081.5730,632.9659,301.0296,-8.4293,3437.4396,-3725.0419,1058.3265,211.7263,3784.9244,6792.9134,2087.2252,-4459.3979,-3729.8699,-4431.0353,4128.1943,-4354.9250,-3851.2237,-4167.1850,5802.4279,5519.8882,-5628.7498,-4480.8000,2584.0247,-6487.3632,-413.9963,-587.0983,2846.8999,-3407.1258,5317.5132,3302.1746,-2063.3263,-6570.4039,1633.8909,-5713.6326,-3327.7035,-4587.8969,-4275.7976,5227.0014,-582.8024,2797.9310,0.0000,3833.1190,-4291.3599,1035.1663,-5044.4633,-1257.7720,-4645.7380,4736.5233,1486.9771,4137.3584,5864.2690,-3305.2322,4828.0747,1369.9770,-280836.8724,-309416.2644,-287874.5887,-288686.3819,-290762.0938,-290463.2466,-297869.0994,-293103.4741,-89410913.3015,-89404347.3845,-89422441.5183,-89406051.1374,-293995.9883,-89412083.1696,-1947.9758,4021.0304,-4402.2713,-4908.4645,3583.3927,4266.3181,-2698.8430,-1800.3538,-2288.7535,-2646.5918,-3011.8782,4692.4129,-841.7442,-4359.7082,-5355.6429,-108.3390,-1218.1660,2573.6140,5507.8200,-1926.6064,1080.5104,4528.7839,2115.4284,1390.4818,-2189.8364,-1727.6082,1500.3458,2461.9408,890.2838,621.2182,3814.9726,6420.6767,246.0654,3929.7330,5286.7372,2707.6379,3919.3478,-1507.6060,5297.6476,5617.6613,5009.6295,5449.0583,-1688.2129,199.1691,5396.4835,4737.3039,-5421.2948,-1941.9329,-5517.9871,6146.7611,4341.0318,5272.5230,4649.5806,4531.5537,1042.9708,1037.5496,816.9291,4047.0800,4951.6035,5239.7642,5379.2426,-3547.2654,-1916.3726,-4757.1407,-2015.0135,3386.2632,2585.7514,5071.0087,-3880.2721,2048.5710,619.6596,3427.8508,873.3640,-5436.8593,-4414.0849,-5432.4260,2578.1545,-1016.1962,1865.4041,3625.6977,4113.2833,4801.5067,4757.4849,-3889.5803,-220.5751,-4459.7362,0.0000,-4849.1046,4545.8568,-1161.1296,-2077.8560,-3054.9402,2676.2084,-1592.1265,-5263.5048,-1931.0576,-1245.1820,-3182.1076,4024.8039,5294.4998,88147.5609,87087.5930,86510.1959,90471.5822,91806.7603,81681.5967,78693.6390,84972.7806,27046070.6529,27016136.7331,27021984.4281,27048397.1392,86502.6876,27037699.5182,
600.000,-5723.1448,-2012.1475,-4773.8659,633.4289,6210.2861,2247.1161,2349.7860,-6032.5236,1458.1504,1875.4379,3080.4168,3447.5918,3332.8315,5897.3823,4159.5596,2881.0998,5432.2815,-5535.6965,3688.7395,-3947.2091,-4981.6657,254.2492,-6502.2284,-4826.8850,5521.0829,5446.5731,2684.8239,4115.2422,-5561.5275,-6444.9595,4412.1745,-2764.6698,-3717.0084,-5928.0657,3985.0004,5580.7646,-3263.9809,-3214.7201,396.9330,-3012.9938,-3892.6587,2806.2501,-5109.7275,5487.1179,-2115.1870,990.6095,-4710.6181,-5741.4725,-3632.9394,-4449.3686,-3388.6161,-2531.5340,4159.9481,-5797.4084,6015.6422,2414.4773,-5609.0202,-5090.6689,-4679.5453,-1102.7713,1549.5256,-3758.2709,-4407.5760,-4563.1919,-1487.4415,4137.8576,1265.2815,-694.0288,-3033.1645,-976.4155,6314.0994,4740.4348,-5502.7686,415.4389,1663.0341,-481.5215,4735.5113,465.9274,-5358.5417,-549.8982,2665.7209,-316.5291,1461.1043,4198.1515,6413.1629,-2872.1587,0.0000,-619.1522,883.7422,6273.9288,3268.2776,-6740.3989,2620.6171,5316.8128,5073.9292,-4545.7555,4148.3597,4687.1450,4666.4156,-2817.7907,205899.6742,187660.1892,199224.5270,200906.3606,192461.3453,194888.2492,198536.6229,197818.6275,41461752.0556,41446658.6722,41427906.2603,41437270.8536,198604.0215,41443240.5413,-3860.6691,4270.7224,-1447.6739,-4178.4324,-1514.7267,6100.4942,6415.3525,3380.5564,-6741.9835,5384.3902,5948.3519,3849.7220,5627.5811,734.9951,-20.9717,6053.8661,-4120.5494,-4052.6510,-2345.5255,-4455.6869,3906.5680,6078.7469,2315.0966,-4100.1184,1790.8602,2999.8365,-5547.9388,3886.0376,-3164.9087,825.4938,4786.6664,2806.0993,-5706.0170,-2060.8596,1122.6719,4013.4850,3922.3571,-6131.3507,5246.6191,-4594.7823,1515.9237,-3166.7677,-4662.0700,3573.1449,-3664.3654,5816.2387,929.8080,2130.8626,2408.1685,1529.0409,5087.4931,-1728.3938,-898.6339,1884.0716,2202.3149,6483.6539,3367.6452,-3558.4893,-3068.8447,-5215.6481,3921.8622,-2841.6309,-3645.4455,-3732.2554,5926.1707,5109.0264,-5699.7607,-4106.5450,3419.3552,-6735.6871,-1585.2781,-1909.1577,4154.5585,-4515.4503,4785.9929,4332.3854,-3010.3720,-6888.7201,2661.3958,-6470.5249,-4392.2759,-4212.7107,-5719.5752,4755.1782,-2035.7202,4177.5255,0.0000,4069.1569,-4315.0733,-278.7983,-6000.9310,-15.7496,-4831.0530,3159.7350,-303.2659,5210.8094,4676.8832,-4716.4380,4128.0649,3032.9233,-276629.8869,-305573.8861,-283805.5379,-284675.9145,-286685.8643,-286402.8675,-293713.9943,-288810.5644,-88524424.6682,-88517604.6179,-88536294.7465,-88519940.5402,-289915.5407,-88525614.6043,-168.3233,5032.5646,-4648.4445,-5473.2891,2403.8506,2453.8200,-987.6211,-12.5815,-533.8135,-3761.5345,-1340.9776,4612.3833,-2297.4214,-3542.4343,-5513.1475,1689.3165,604.8067,847.9892,5332.2825,-3499.5054,2778.2923,3256.7897,344.4753,2774.0478,-3714.1851,-3054.7075,3143.9897,3620.7594,2607.4843,2364.6045,2316.6194,5715.2803,-1290.2298,2877.0524,5466.1899,1005.9658,4525.8071,19.4387,4494.2434,4253.9340,5496.8051,5450.1575,105.3141,-1622.2949,5359.6807,3567.3535,-4880.9426,-3228.3983,-5368.0778,5116.0162,3007.7766,6226.4435,5332.6685,3259.2262,2477.9246,-505.2808,2275.4372,3046.5740,3915.2295,4386.5458,5347.9613,-5120.0923,-3939.6035,-3594.2875,-3286.5966,2142.2662,3723.1740,5514.5256,-4899.5431,262.5072,2365.7871,4649.0911,-672.7218,-5077.5688,-4717.3026,-5216.9656,4024.4326,528.4417,3451.8911,2076.4124,4640.9659,5412.8712,3587.1974,-2814.4439,-1730.7613,-4724.3523,0.0000,-5367.5672,5312.0016,-2848.7847,-300.1260,-1398.0799,4098.3384,-2945.1566,-4518.6595,-147.5390,-2925.6913,-1539.9370,3013.1007,5521.2008,87987.4643,86942.0066,86482.9574,90184.0948,91778.9119,81777.3872,78439.9605,85145.4408,27047075.7337,27017279.9950,27022604.8239,27049179.4959,86373.7968,27038514.8658,
