sl_100_5400_20270328 Coordinates.csv
2027/03/28 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:31 2024,
Start: 2027/03/28 07:47:00.00, Stop: 2027/03/28 09:17:00.00,
TIME_UNITS,STARLINK-5202 - X-Coordinate,STARLINK-5720 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-11283 [DTC] - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-31335 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-3276 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-1558 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-1928 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-6221 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-3781 - X-Coordinate,STARLINK-31801 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-30769 - X-Coordinate,STARLINK-1761 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-2420 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-3127 - X-Coordinate,STARLINK-3577 - X-Coordinate,STARLINK-5691 - X-Coordinate,STARLINK-4138 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-30952 - X-Coordinate,STARLINK-31272 - X-Coordinate,STARLINK-31457 - X-Coordinate,STARLINK-31189 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-3716 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-30191 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-1361 - X-Coordinate,STARLINK-30039 - X-Coordinate,STARLINK-3684 - X-Coordinate,STARLINK-3511 - X-Coordinate,STARLINK-3826 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-5095 - X-Coordinate,STARLINK-4467 - X-Coordinate,STARLINK-3796 - X-Coordinate,STARLINK-5660 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-4391 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-4539 - X-Coordinate,STARLINK-4512 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-31450 - X-Coordinate,STARLINK-31419 - X-Coordinate,STARLINK-31968 - X-Coordinate,STARLINK-2387 - X-Coordinate,STARLINK-3157 - X-Coordinate,STARLINK-31246 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-32121 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-1172 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-6222 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-5720 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-11283 [DTC] - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-31335 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-1558 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-1928 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-6221 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-3781 - Y-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-30769 - Y-Coordinate,STARLINK-1761 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-2420 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-3127 - Y-Coordinate,STARLINK-3577 - Y-Coordinate,STARLINK-5691 - Y-Coordinate,STARLINK-4138 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-30952 - Y-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-31457 - Y-Coordinate,STARLINK-31189 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-3716 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-30191 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-30039 - Y-Coordinate,STARLINK-3684 - Y-Coordinate,STARLINK-3511 - Y-Coordinate,STARLINK-3826 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-5095 - Y-Coordinate,STARLINK-4467 - Y-Coordinate,STARLINK-3796 - Y-Coordinate,STARLINK-5660 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-4391 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-4539 - Y-Coordinate,STARLINK-4512 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-31450 - Y-Coordinate,STARLINK-31419 - Y-Coordinate,STARLINK-31968 - Y-Coordinate,STARLINK-2387 - Y-Coordinate,STARLINK-3157 - Y-Coordinate,STARLINK-31246 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-32121 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-1172 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-6222 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-5720 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-11283 [DTC] - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-31335 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-1558 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-1928 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-6221 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-3781 - Z-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-30769 - Z-Coordinate,STARLINK-1761 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-2420 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-3127 - Z-Coordinate,STARLINK-3577 - Z-Coordinate,STARLINK-5691 - Z-Coordinate,STARLINK-4138 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-30952 - Z-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-31457 - Z-Coordinate,STARLINK-31189 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-3716 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-30191 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-30039 - Z-Coordinate,STARLINK-3684 - Z-Coordinate,STARLINK-3511 - Z-Coordinate,STARLINK-3826 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-5095 - Z-Coordinate,STARLINK-4467 - Z-Coordinate,STARLINK-3796 - Z-Coordinate,STARLINK-5660 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-4391 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-4539 - Z-Coordinate,STARLINK-4512 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-31450 - Z-Coordinate,STARLINK-31419 - Z-Coordinate,STARLINK-31968 - Z-Coordinate,STARLINK-2387 - Z-Coordinate,STARLINK-3157 - Z-Coordinate,STARLINK-31246 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-32121 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-1172 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-6222 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2640.6269,-2961.5113,2607.9860,-2287.3764,0.0000,6493.7906,2078.7690,-3994.5783,-783.7676,3807.6963,121.5824,-4555.5977,6711.8467,1390.1066,4055.8845,-1436.3685,6107.6244,4863.6701,6163.8848,4439.1413,5522.8811,2517.3323,-2650.3299,-2365.3658,-5584.7212,3825.8602,-4168.5436,-5521.2914,-3614.7597,-6487.5422,4800.0416,6303.6669,213.8645,-549.8903,-1428.2013,5431.6836,6818.6109,6147.3556,-6602.3416,-4627.3922,454.5383,-3858.7771,-5866.7801,5569.2270,707.2551,5889.6596,-6422.9354,2486.7156,-5682.5260,-6013.8739,-2333.7721,-6512.8873,-2658.3817,2888.1023,2366.5238,-3125.9471,246.9878,-1848.5358,6051.3047,4899.2530,2394.7923,6389.5052,-1043.2453,-6008.1577,556.1732,-450.3989,5247.2201,-5652.8034,-2789.4875,754.1447,-4328.4770,3440.5554,5618.9113,-756.6887,1108.5197,3764.5041,3935.4048,-4471.1704,-1709.1877,5049.9062,2042.5098,2107.3250,-4159.6385,5279.1059,-4864.6943,-5550.0302,4431.4286,6261.7551,-4418.7683,-4105.7932,-1967.9628,-1212.2710,7.2690,-6727.2702,-5116.6966,-2606.0256,4911.5679,4695.6334,-1459.9622,-2863.7825,-253965.6539,-258708.0831,-253267.6927,-251478.2471,-257099.0771,-255284.7009,-248047.8553,-248489.5332,106888530.8479,106862348.6495,106870395.0377,106862690.5709,-250249.9829,106871910.1086,4749.6834,-6254.0067,3209.5828,-1840.1819,0.0000,-1706.9552,-6630.0797,-5259.1587,4551.0455,-1664.8980,-6377.6005,3674.5122,-1166.7189,-3897.9325,-5583.6210,5897.0161,1166.6220,2751.9898,-2678.6812,-2751.6512,1843.1980,-4294.9238,3926.7051,712.5064,2184.0192,-1669.9499,-3012.6523,-1918.1406,-2890.7105,2453.1446,-1806.6113,1863.8390,-5483.7171,4249.7647,-4962.3948,-1964.9969,1064.2763,-3168.4436,-330.8361,-51.3198,-5185.4257,-2909.9938,-3644.9642,3361.8509,-5426.4980,-3034.3685,-308.1089,4539.0889,2902.1462,-3149.9145,5610.2276,-1933.7126,4446.8233,4742.3314,5202.6509,2772.7559,-6827.4331,6093.2225,915.1314,-4438.1335,6507.6872,-2386.1244,5736.3614,-1164.3147,-6426.6673,6691.2244,2212.8520,3708.6331,-5497.8543,-6553.0998,-2427.9306,-865.0087,-3935.0076,-6430.6627,4057.6088,1745.6714,1309.5815,1455.6725,-6433.7923,-2004.0942,6443.8701,4772.7615,-2845.1424,2022.7720,3981.4451,1362.3158,-1998.0784,-2296.8654,-4856.7490,3692.2835,1454.8397,-6630.0672,-4186.3071,130.3280,-2603.6042,-5723.3971,4422.2481,-1064.9137,-4765.9707,-6294.9518,-249808.1153,-263093.3937,-245967.2355,-245597.5274,-252160.7923,-250559.3831,-254563.2399,-251539.4615,-43829636.0388,-43877874.9460,-43843243.2744,-43834305.8126,-251317.2350,-43830917.0931,-4244.7313,-346.2089,-5527.1681,6281.3405,0.0000,14.7513,-163.5248,-1681.3547,5136.7163,5513.3281,-2654.0600,3710.8802,1166.7480,5517.9466,583.8891,3283.1670,-2814.6362,-4009.4453,961.6335,-4562.9705,3449.3363,4639.3019,4975.5445,6503.0990,-3262.8435,-5520.9255,4503.6310,-3547.4755,-5145.5193,170.6522,4644.7694,1771.5855,3919.6617,-5425.2439,-4514.7430,-3835.6905,311.6734,576.7129,2002.6685,-5133.5384,4647.7354,4919.1679,-125.1329,-2378.2391,4093.8491,-1619.3173,2343.2203,4456.2008,-2579.3097,1302.9322,-3392.5919,1398.0552,4541.7215,4110.7340,3905.1852,-5429.7507,1034.8522,2718.0860,-3188.1814,2015.4850,174.8081,-1130.7590,3650.5687,3203.1362,2547.5772,1719.7190,-3955.8295,-1509.9823,-3135.1148,-2128.9078,4796.7428,5961.1691,1066.9649,-2410.5452,-5536.4257,-5530.1368,-5536.6266,-5096.0154,1493.9108,-4251.3608,1467.2605,-4451.2906,4587.0270,-3816.0459,2893.6687,3873.7192,-4808.5277,-1441.9528,-263.1537,-4145.0741,-6502.0871,-1623.1072,5494.1404,1041.8129,3895.1431,-2550.0631,-1678.6687,-4888.6792,4774.9396,635.2918,-184756.7574,-185790.1992,-183996.2465,-179987.3271,-178752.4258,-188938.7911,-191730.2698,-184238.1255,36845618.4878,36827539.0490,36814905.7487,36842663.0967,-183999.3940,36833807.8783,
300.000,4321.2191,-4136.5542,4148.1074,-2376.8828,0.0000,5823.5409,569.6482,-5043.1737,1274.2786,2711.8098,-1175.9040,-3680.1793,6467.9637,-729.4838,2725.6835,165.8845,6731.7788,5083.5601,5586.4179,2856.2942,6476.7056,553.3157,-529.0487,-1144.1719,-4114.6088,2937.0573,-5669.8739,-5279.4076,-5211.2095,-5683.6108,4075.4274,6061.3063,-1679.6596,1599.6683,-3443.9974,3995.0995,6744.9509,5847.4780,-5831.3719,-3700.8925,-1602.4423,-5426.7372,-6179.4476,6538.0282,-1168.6256,4562.8418,-6664.8699,4248.2071,-4224.7999,-5988.1727,-1931.5113,-6920.7284,-615.7858,4673.6714,4183.6390,-1337.6553,-993.3682,-19.0400,6713.2195,3419.7339,3664.2417,5919.6325,616.6499,-5229.4949,-1142.1380,1149.3797,6262.2300,-5995.5339,-4204.0170,-911.4299,-4259.1510,1597.4525,4288.5085,-2067.9038,3068.5475,4608.7573,4376.5170,-4429.2695,-2916.2600,5063.5424,3007.9766,3869.2526,-5345.5293,5144.1785,-3219.2303,-4077.7497,4265.2574,5709.8008,-5122.8095,-2191.5917,-1048.6210,-2723.7383,-2111.4720,-6119.6268,-5711.8376,-3937.1066,5443.4644,4882.1350,-3309.5736,-3208.7876,-248492.9015,-253114.5472,-247825.6640,-246090.3530,-251779.2263,-249969.9381,-242749.7402,-243256.0229,107824923.2608,107799788.2994,107807358.4310,107799218.5094,-244907.8810,107808347.8428,4544.0902,-5243.3567,1693.8943,359.2955,0.0000,-2792.3315,-6788.7847,-4578.8310,3946.3524,-3533.9299,-6741.9718,5282.4643,-2353.7411,-4360.8829,-6295.7404,6600.7020,-78.1635,676.9837,-3762.9870,-4203.6241,644.0489,-5195.3280,4136.0820,2548.0098,3500.4513,-3614.2324,-2045.1879,87.3883,-1748.3653,3741.2801,-3773.0071,146.0751,-5860.7849,3913.3763,-4497.4409,-3416.9067,-163.1748,-2521.6091,983.8650,1879.2898,-5430.9377,-1843.7045,-2429.4466,2084.0845,-5961.6845,-4111.0243,1287.8034,4313.2351,3649.9346,-1747.2738,6531.7204,-468.7124,4350.0689,4002.6709,4730.1394,4030.4701,-6262.8448,5772.7298,-367.7962,-4825.0696,5640.2294,-3501.9131,4891.3425,415.3170,-5754.8117,6107.0379,624.5041,3389.0967,-5285.0212,-5985.4695,-339.3680,232.3576,-4853.2071,-6556.6859,3138.8334,-224.0605,-807.5277,3395.6365,-6161.9437,-3697.9977,5391.1206,4700.9215,-1089.9811,-43.7433,4398.4613,2566.2710,-3871.1303,-3732.7868,-3795.7050,4104.2958,3391.8943,-6372.9008,-4283.0258,1651.6498,-3473.6554,-5465.3583,2789.2772,-2956.7658,-4858.0481,-5538.2329,-255498.2199,-268345.5056,-251127.7626,-250863.5831,-257393.6072,-255814.9231,-259718.8342,-256619.2122,-41482174.2013,-41530536.7241,-41495460.8458,-41487365.8994,-256531.8942,-41483390.0400,-2866.9091,-1849.0124,-5251.0186,6503.5288,0.0000,1828.4255,1367.3897,128.3341,5523.2360,5275.7326,-937.3185,2568.7352,-648.4831,5294.3955,-961.2984,2011.3605,-1116.1153,-4583.3955,-867.2559,-4719.2860,1862.0815,4360.3911,5459.2764,6371.7801,-4175.4711,-5119.9211,3230.0600,-4345.5101,-4204.8698,-1362.0431,4128.4197,3092.0897,2886.6584,-5469.9250,-3867.1505,-4521.8989,-1491.5269,2751.7276,3565.2897,-5526.2716,4078.4459,3838.1057,-1911.1127,-932.6427,3133.8337,-2968.4686,887.0995,3166.4358,-4025.5140,2974.6107,-1421.1290,-133.1104,5305.7756,3143.8542,2839.4075,-5376.2156,2740.2239,3818.8374,-1550.0851,3571.8496,1688.9373,685.2327,4795.0784,4490.9486,3695.2565,3047.8592,-2909.8164,731.8501,-1488.9779,-3376.4512,5419.6253,6744.9044,2494.6871,-670.5141,-5391.8490,-5148.6060,-5296.1538,-4114.0131,-322.6189,-2875.4067,3115.9605,-3154.5330,4084.5812,-4479.6707,4260.8677,4942.5487,-3682.7703,99.2639,1581.0830,-5101.5480,-5971.3738,-103.9798,4992.0199,2480.5597,1864.5106,-813.4118,-3016.9217,-3807.1747,3622.0546,2689.9749,-184784.6032,-185814.5269,-183911.6991,-180159.7429,-178667.5176,-188734.9719,-191874.9482,-184726.3745,36846568.2905,36828219.0321,36815707.6408,36843287.2227,-184016.4931,36834687.3046,
600.000,5553.3705,-4926.7040,5311.9070,-2310.5020,0.0000,4512.6005,-1006.9147,-5566.8001,3229.6125,1399.7209,-2345.6527,-2472.4738,5577.2064,-2758.6062,1122.7355,1733.5152,6659.4105,4843.8031,4416.0568,1026.2902,6744.9470,-1444.1822,1648.4685,121.1242,-2238.1507,1813.0134,-6589.9213,-4541.9766,-6304.4500,-4325.6046,2994.0359,5214.5892,-3376.2382,3600.1872,-5111.6033,2192.0959,6000.5260,4893.7920,-4489.9986,-2459.8487,-3492.3200,-6459.5661,-5887.2880,6869.2509,-2904.3229,2765.7321,-6237.4364,5557.1426,-2334.5139,-5385.9409,-1351.8217,-6659.0409,1505.8497,5998.1002,5584.6308,550.3119,-2165.2980,1838.2319,6705.8619,1580.4923,4594.3773,4855.7037,2256.6143,-3958.6744,-2760.4113,2664.7892,6682.2458,-5676.6774,-5188.5958,-2517.4040,-3824.8545,-459.9605,2534.1453,-3165.4784,4751.8453,5045.5235,4441.3469,-3994.6560,-3824.1394,4596.6053,3709.3643,5219.3344,-6012.9623,4527.2261,-1239.7297,-2215.6734,3699.9005,4575.1052,-5244.6212,-52.5477,-96.8284,-3970.0182,-4007.8493,-4888.2792,-5671.3212,-4845.3866,5446.0163,4609.7110,-4809.2255,-3260.0155,-242863.7152,-247413.6457,-242273.1528,-240590.5502,-246348.7074,-244540.5162,-237345.9486,-238043.1732,108709759.2732,108685672.1718,108692750.3160,108684223.2698,-239457.1596,108693225.8442,3911.4348,-3717.4159,55.5545,2520.2831,0.0000,-3594.0529,-6297.8207,-3419.7590,3006.7243,-5076.6056,-6435.3502,6374.2348,-3313.1206,-4445.4870,-6400.8245,6662.6724,-1302.1321,-1471.9954,-4459.9443,-5284.9461,-601.8673,-5599.8232,3989.2367,4171.1553,4501.3391,-5217.4950,-904.3970,2104.7301,-478.3863,4679.9619,-5376.2886,-1611.9244,-5641.2015,3249.7089,-3620.1068,-4577.4583,-1391.0304,-1634.7293,2239.0759,3656.4115,-5197.4413,-635.6235,-953.3993,612.3792,-5915.3691,-4797.6150,2745.5397,3675.9145,4075.1658,-143.4625,6787.5161,1042.8651,3874.6267,2901.6446,3823.4536,4926.2227,-5078.2804,4917.0583,-1596.6909,-4766.9470,4221.6182,-4275.3664,3587.2869,1995.2355,-4544.7098,4938.9826,-998.7482,2707.4473,-4558.3830,-4853.5057,1796.6730,1219.8520,-5324.7090,-6030.3382,1970.0263,-2141.7791,-2827.4030,4985.6857,-5249.3678,-5002.8750,3797.7446,4181.1599,746.3512,-2121.8728,4425.1643,3567.5276,-5331.6134,-4788.9737,-2279.5871,4164.6404,5012.9625,-5497.6772,-4008.6987,3027.7678,-3987.6828,-4636.4292,856.7276,-4526.6274,-4501.2298,-4204.1636,-261075.7457,-273477.0885,-256178.0840,-256018.7848,-262513.6984,-260958.6282,-264762.3471,-261586.5092,-39114721.3453,-39163182.6350,-39127664.4763,-39120423.5205,-261633.0565,-39115870.0903,-1177.3241,-3153.6074,-4407.2350,6033.3101,0.0000,3426.5283,2752.8301,1923.5112,5313.9575,4468.3397,880.8803,1151.5172,-2393.6969,4497.3381,-2403.3085,521.3687,707.6525,-4656.1456,-2597.4287,-4372.1417,60.8941,3589.1720,5344.5613,5568.6980,-4621.1458,-4169.6857,1596.6174,-4659.9088,-2812.5241,-2749.3053,3168.4528,4063.1203,1518.8682,-4926.1356,-2792.7406,-4725.3395,-3133.4466,4632.8325,4742.1401,-5324.0493,3081.6064,2340.5156,-3490.4371,613.1521,1824.2209,-3984.3444,-667.6945,1522.8706,-5032.1596,4325.0111,700.8397,-1650.0666,5492.8350,1837.3477,1468.6236,-4728.5041,4149.2020,4509.3472,256.3553,4742.3371,3022.3556,2427.1459,5415.2139,5293.4025,4447.9842,4048.3220,-1552.5508,2895.0388,317.7812,-4262.7942,5456.4214,6811.4179,3656.2489,1142.0883,-4676.8261,-4213.0126,-4486.8492,-2692.4774,-2102.9698,-1187.1754,4428.8020,-1509.1551,3122.8071,-4641.1401,5169.9617,5476.7604,-2146.5866,1629.3059,3226.9247,-5506.8560,-4807.9852,1426.2742,3951.3112,3638.8866,-365.1160,1016.0861,-4016.2720,-2305.8870,2077.1423,4458.0523,-184806.1818,-185838.4887,-183827.2459,-180337.1071,-178586.0269,-188524.8648,-192014.3457,-185161.2648,36847512.6721,36828899.1869,36816515.8932,36843896.7581,-184033.4868,36835566.6820,
