sl_100_86400_20270321 Coordinates.csv
2027/03/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:58 2024,
Start: 2027/03/21 07:47:00.00, Stop: 2027/03/22 07:47:00.00,
TIME_UNITS,STARLINK-30237 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-30873 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-3538 - X-Coordinate,STARLINK-2337 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-31249 - X-Coordinate,STARLINK-5708 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-4025 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-11134 [DTC] - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-1405 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-1260 - X-Coordinate,STARLINK-1283 - X-Coordinate,STARLINK-5081 - X-Coordinate,STARLINK-30075 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-1206 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-3245 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-1563 - X-Coordinate,STARLINK-3265 - X-Coordinate,STARLINK-2458 - X-Coordinate,STARLINK-30091 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-3198 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-30779 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-30433 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-2043 - X-Coordinate,STARLINK-30554 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-30222 - X-Coordinate,STARLINK-3892 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-5476 - X-Coordinate,STARLINK-6378 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-1573 - X-Coordinate,STARLINK-11155 [DTC] - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-4005 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-30873 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-3538 - Y-Coordinate,STARLINK-2337 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-31249 - Y-Coordinate,STARLINK-5708 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-4025 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-11134 [DTC] - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-1260 - Y-Coordinate,STARLINK-1283 - Y-Coordinate,STARLINK-5081 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-1206 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-3245 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-1563 - Y-Coordinate,STARLINK-3265 - Y-Coordinate,STARLINK-2458 - Y-Coordinate,STARLINK-30091 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-3198 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-30779 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-30433 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-2043 - Y-Coordinate,STARLINK-30554 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,STARLINK-3892 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-5476 - Y-Coordinate,STARLINK-6378 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-1573 - Y-Coordinate,STARLINK-11155 [DTC] - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-4005 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-30873 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-3538 - Z-Coordinate,STARLINK-2337 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-31249 - Z-Coordinate,STARLINK-5708 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-4025 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-11134 [DTC] - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-1260 - Z-Coordinate,STARLINK-1283 - Z-Coordinate,STARLINK-5081 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-1206 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-3245 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-1563 - Z-Coordinate,STARLINK-3265 - Z-Coordinate,STARLINK-2458 - Z-Coordinate,STARLINK-30091 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-3198 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-30779 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-30433 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-2043 - Z-Coordinate,STARLINK-30554 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,STARLINK-3892 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-5476 - Z-Coordinate,STARLINK-6378 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-1573 - Z-Coordinate,STARLINK-11155 [DTC] - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-4005 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2369.2013,0.0000,845.7619,-4506.6977,6448.6094,-6021.3446,-4704.5447,4701.6198,3997.2337,-5230.2131,2510.5243,-6090.5229,-6008.5732,5274.9484,4551.8115,4422.0078,-3510.7180,1741.5180,-3524.9280,1751.3394,-128.6014,-5184.7356,-2961.5299,1859.2301,-820.4340,-3219.9770,2648.8420,-6231.7176,3357.0362,5087.6316,5487.9436,5858.7335,-2846.0271,0.0000,2518.6362,65.5229,5345.4957,-5099.1063,-1041.5605,-4032.4464,-3695.9751,-638.8767,-184.3717,-5475.8006,-5203.7559,-4594.1203,5979.9070,-4511.6143,3876.5186,-2760.4124,-3592.3343,0.0000,5611.4287,6336.6763,-4003.5428,-3150.5890,-5216.2080,-2520.6451,2527.6935,4479.5514,640.4968,-164.4580,-2691.6905,5074.0193,3180.5545,-6245.8872,950.7873,71.0155,-5256.2851,-4604.4909,-6086.2142,3486.2101,-1372.9049,2572.2285,2313.6188,-781.0420,4269.3673,-6236.8415,4672.6938,4126.9998,1605.9618,0.0000,256.7262,6613.8707,201.9003,5009.1246,-2126.0264,-3689.8076,-2432.6818,-6817.4388,-4202.3355,-4700.2290,-5464.7650,1435.5219,5161.1919,1169.1466,-376.6832,-4948.4188,510.9539,3344.8595,235982.3911,238064.0311,231546.6358,233404.6999,227046.7690,229048.2946,235757.1981,232588.1652,94759366.8528,94759688.9452,94765581.4381,94753899.4077,233948.4904,94754963.0419,6498.5136,0.0000,5272.6966,-4242.1099,2583.3566,2207.3137,-3282.9047,-4740.4934,-1746.3827,426.6899,4600.1104,-1577.1950,1825.2940,27.9770,4334.8103,3613.3457,-5596.2841,6423.7179,-5832.2406,-3740.1670,4149.6337,1578.7110,-5732.5463,3358.2609,-5016.9515,-2621.8986,4393.2726,613.6332,2830.9191,2586.7694,-160.8628,-2564.6650,-5962.8283,0.0000,4964.8434,4150.1387,4364.8461,3355.8541,-6792.7727,3593.3377,-3994.8394,-6882.2160,-5890.3877,-1913.1505,-1119.4141,248.1991,-130.4412,-2043.6120,5701.9547,-3357.7097,5691.1529,0.0000,4041.8184,-1370.6040,-4207.9903,4216.9475,-4113.4261,-5779.6663,-3275.3873,-1186.5389,-6835.6063,5057.8840,-3471.0759,3819.0351,-5845.8601,2945.2167,6152.1700,-6111.1499,-4396.6741,3157.0118,1920.3296,-5214.1194,4459.7170,-3282.7861,-6458.0015,-4276.2486,-3798.0412,-2714.2350,4741.7902,-748.0837,-4644.1349,0.0000,-6849.7127,-1858.7103,5193.2628,-3627.4122,-5224.8445,-3944.4400,5828.3276,1051.7734,4302.0186,-2103.5043,2307.4319,6058.4833,1265.9167,4834.3117,-4589.7573,-572.4816,6656.4411,-3158.6745,-268098.9467,-291647.6421,-278826.0279,-278656.8200,-284509.4980,-283118.8999,-287965.7735,-283894.1101,-54676071.7899,-54650516.2352,-54653268.9582,-54665044.2678,-284479.3386,-54657932.5247,383.3735,0.0000,4409.8427,-3079.4043,46.4277,-2616.9968,-3899.8644,-1940.9291,-5367.1483,-4428.1303,-4623.1140,2842.0672,-2873.1326,-4027.7148,-2871.6851,3920.1205,1726.3374,1557.5717,1243.0369,5490.3253,5510.5620,4122.6850,-2494.5997,5797.1332,4694.2673,5501.1867,-4378.3036,-2946.3198,-5372.6332,3751.6992,4035.6655,2584.6516,1947.1590,0.0000,4068.0333,5518.2449,517.6786,3028.7525,202.2519,-4375.3955,4287.6840,-804.3619,-3630.0666,3760.5581,4393.9710,-5169.5461,-3253.0860,-4849.3086,427.4631,5344.1861,1535.1025,0.0000,360.1827,-2472.1314,-3744.7118,4348.8280,1915.9214,2820.4283,-5466.1374,5203.2186,916.7508,4554.1283,-5323.1825,-2792.8070,-1600.7117,341.2720,-3071.0676,3183.0815,-872.0689,-3883.6900,-2280.6460,-2962.0298,-5065.1066,-5346.0403,-1013.7722,5348.6844,3854.1906,-782.2975,-1307.8851,5459.7075,-4861.7689,0.0000,774.0566,-1047.2625,4526.1736,3098.0625,3977.6312,4341.4882,2805.2536,444.4695,-3221.0135,4637.0911,3548.9026,-2999.5765,-4226.7231,-4500.9907,4918.5755,4778.9154,-1818.5856,-4924.5626,25192.0968,24685.6667,23078.6121,27128.8954,28329.0684,18133.4146,15373.7099,22030.8419,34983977.8024,34991658.8830,34964130.3290,34971287.8333,23094.4275,34975673.9434,
3600.000,-338.5442,0.0000,-4181.4126,5963.6124,-4912.6334,5573.5437,5097.7433,-2125.2113,-1049.4895,5225.0572,-5261.2880,6737.0399,2588.6978,-1429.5909,-5886.1718,-6656.0447,4650.7013,-3234.7352,5017.1542,2356.2092,-3954.6125,1941.8228,4382.3171,-2823.2979,4543.6564,5492.7407,-4395.5973,6374.8123,1224.9366,-3746.2032,-5759.2442,-2370.4710,3746.6285,0.0000,-4050.3107,-4073.8094,-5396.8840,4180.7611,2588.5794,4932.6614,5345.6206,896.3586,2950.1377,6897.3149,6825.5370,5630.2684,-6262.1532,6778.0420,-4471.9917,5137.2243,604.6875,0.0000,-5746.3853,-3642.0163,5973.7293,395.5312,4586.7082,3678.4594,1383.1228,-4945.7366,1598.5613,-4295.1243,6070.1819,-5111.6769,-1259.0142,4348.0334,-3393.0231,2671.6970,5465.5854,-72.4419,5040.0457,41.1907,-1261.6717,1962.8507,535.2304,4660.2788,-56.6351,5505.1409,-5136.2081,-3981.2044,2691.6936,0.0000,1391.6598,-5540.6407,-3606.4457,-4365.1368,3906.1960,6380.2459,-1283.5779,4768.8817,-186.2712,6337.3494,5405.1637,-3259.1522,-6702.4329,-4548.1760,3940.5411,2910.4323,-2011.4261,-1676.5229,294880.7292,303915.6459,296889.1278,298088.9429,290854.8489,293159.6579,299122.2710,299555.1253,105733684.4250,105731453.5457,105737421.6840,105733183.5709,297933.1026,105728478.5154,-5870.6646,0.0000,-5206.7974,3257.9934,-1591.9684,-3730.9596,-738.5747,3243.2408,4983.6004,-4091.4014,-1945.2295,18.8072,-3405.5245,4148.8276,-3288.5156,-1747.0458,4057.1219,-5192.7815,4125.7467,5151.5871,-4324.8491,-4979.8835,5005.9913,1133.9250,4342.3907,-1000.1068,519.2938,-2312.5699,-58.7050,1741.0419,3582.6715,3682.6260,2675.7039,0.0000,-960.1763,-4321.0726,-2375.9279,-5125.7318,4740.0737,-4886.5620,235.9390,4628.6607,6249.9360,384.1085,-892.5881,-3422.3071,2237.2119,178.0255,-3713.2480,-397.5118,-4784.3448,0.0000,-1263.3073,3682.9444,3446.4683,-6664.8593,920.5289,2243.8430,5481.1447,4308.6170,6177.5844,-3946.7137,2076.6036,-137.2383,6016.4941,-3822.0985,-6035.6129,3243.6597,2491.6157,-4141.7697,-3697.5764,4314.7844,-6531.9585,5174.2180,5626.7557,2119.2167,4137.0695,-528.4043,-882.5362,4687.1459,3588.1098,0.0000,5780.1237,1754.6593,-2355.3460,5239.9731,1401.7918,2125.4922,-4925.3758,-2510.2572,-4088.2798,-1111.0934,-4268.5329,-2730.2325,1056.8554,-584.9292,5384.2195,-3350.6397,-6107.4946,6453.2923,-201610.2552,-225525.5671,-210970.9806,-212045.5175,-217179.1768,-216103.5971,-219737.3304,-217062.8654,-28210905.9823,-28188728.2830,-28181195.7134,-28190888.8214,-216913.2006,-28192004.1465,-3667.4699,0.0000,-1868.3930,-1262.3397,-4654.2762,-1727.8462,4631.5446,5758.9293,4666.4652,1727.2806,4147.6158,1510.3977,5409.5596,4964.9103,-1511.1855,-851.3867,2915.5292,3041.5248,2404.5237,-3904.5211,-3659.4694,-4236.1255,-1893.5653,-6263.4350,-2918.5981,-4058.3600,5076.6834,-1378.6810,6817.6894,-5450.3715,-724.2515,-5337.7507,-5130.7224,0.0000,-5506.9156,-3541.6402,3613.9372,1640.7206,-4261.3468,-335.9514,-4417.1441,5105.7445,295.1558,335.8294,-571.8644,2099.0901,-1456.4122,1419.1653,3725.8277,-4587.0249,-4945.3551,0.0000,-3657.7906,4604.5458,-423.1352,-1481.6625,-5097.4062,-5406.7528,3861.7238,-2372.9395,2689.8218,-3532.2996,2528.0997,4675.6632,-3015.3630,3772.9470,-435.2993,-5471.1626,-3414.7072,5378.9188,-2619.2191,5418.8441,1763.1256,3901.2704,4007.4582,-4629.5876,-5522.3664,4025.5104,4332.4255,-3117.0056,5247.2561,0.0000,3491.3370,-3817.1463,-5391.1800,1162.6413,-5524.8608,-1709.8403,-4684.7986,-4333.4407,5444.2486,-2601.6240,619.3882,5436.9557,-190.9001,4880.9523,-1000.7525,-5298.8909,-2557.0381,938.0905,23084.5549,22970.5929,22488.0748,23156.9421,27573.3539,19438.7701,12407.8032,22030.2802,34992902.2911,35006920.4725,34981106.3457,34981674.7852,21335.1585,34987157.7563,
7200.000,3633.5274,0.0000,5673.8401,-4953.3445,1856.1117,-2501.2574,-4763.0202,-2330.6327,-1133.7284,-3268.0770,6823.9918,-4405.8773,1485.9069,-2116.8661,4833.2734,6335.8266,-4147.8198,4007.1837,-5158.1543,-4640.4532,5881.7547,1335.9936,-4339.4502,4413.9792,-6341.1137,-6079.8646,4930.9539,-3623.7974,-3177.7413,2081.4785,3278.4094,-1941.6513,-4465.1921,0.0000,5286.5712,5888.8080,3944.7957,-596.5191,-4187.2907,-3267.6160,-5940.5605,-2434.2439,-4463.3643,-5271.4600,-5384.1135,-4633.1569,2926.9212,-6170.4258,4122.6616,-6150.0976,3469.5253,0.0000,4414.4389,122.8448,-5300.6242,2173.5482,-3326.6887,-4793.6109,-3684.5866,4049.1359,-3926.7255,6561.9516,-6613.0777,4425.0679,-2111.7638,-257.3110,4641.8174,-5480.1376,-3981.5319,4321.5572,-699.1397,-4121.3263,2762.5411,-4500.2251,-3940.8228,-6831.9867,-4068.6660,-3006.7680,4043.1932,2868.8986,-5998.1085,0.0000,-3469.9077,1585.8310,6321.4803,1545.3133,-5442.9433,-6650.4970,4971.0287,-798.3262,4684.8404,-5967.5015,-2825.8382,5160.5612,4299.8333,6020.0114,-4735.7576,-1048.8478,3379.7086,-742.3659,335696.0368,351399.5702,343464.0268,344405.3553,335906.9683,340709.4156,343272.1946,341264.1220,109462102.4702,109459327.1385,109459711.4652,109456639.8529,342969.1068,109455782.9424,3571.8094,0.0000,3539.8911,-512.9438,-1482.0491,4091.2217,4335.8558,-1942.7543,-6739.2244,5633.1920,-478.4274,2026.4040,5025.7548,-6233.9016,409.0605,-592.7066,126.0409,1032.2822,-538.3801,-5065.0864,3580.7645,6588.0096,-1783.0527,-4363.3790,-2704.4643,3261.1740,-4381.5196,3377.9775,-4494.6577,-5694.4348,-5084.9941,-4721.0056,1797.9849,0.0000,-2868.2043,3553.7271,-1357.1684,4498.0756,-565.1434,3779.5184,3049.1766,-452.0369,-4197.4404,1439.2357,2350.4326,4609.2053,-3532.0097,1319.3542,-388.4338,3007.9426,2965.6267,0.0000,-2539.4026,-5682.7699,-1034.8654,5983.7700,3308.4477,1980.4235,-5755.9250,-5386.2878,-3294.3468,1826.1528,-523.1594,-3804.9366,-3568.4455,4135.7862,3624.7992,77.6155,1207.8432,4513.1776,4071.2874,-3118.0506,5697.6487,-5016.1697,-3393.2708,-327.4691,-4251.6280,4311.2302,-3827.8534,-6132.6703,-2523.2611,0.0000,-2270.9843,-2070.0132,-241.0950,-4819.9084,2347.4303,80.9059,3174.0682,4134.8680,3420.6167,3386.2662,4508.2643,-1173.9509,-2799.8596,-2848.7847,-2941.6074,6374.9316,2842.6471,-5472.1604,-122869.1506,-144446.6286,-129636.2591,-133129.4854,-135957.3508,-134926.4961,-137961.9505,-135750.8597,204784.2756,222810.9179,238208.8876,232725.3160,-135418.4122,224007.4425,4683.4527,0.0000,-1829.3291,4783.5432,6521.0328,4987.3824,-2575.6423,-6255.4670,-1050.1039,2162.5310,-1426.7468,-4922.0351,-4497.9025,-820.0240,4910.6747,-2755.7997,-5430.8527,-5447.8837,-4600.6401,-337.2920,-546.2822,1109.7230,5072.4192,3146.1014,-670.9021,-28.3355,-1404.2289,4819.9634,-4224.7843,3148.3719,-3153.5818,4635.9855,4921.9072,0.0000,3372.9640,-689.9038,-5526.0624,-5093.2022,5415.1650,4821.1944,1857.9208,-6503.9667,3204.0303,-4245.7486,-3638.3995,2259.9019,5018.4916,2855.4787,-5533.9600,823.6727,5171.7547,0.0000,4682.6458,-3983.0229,4299.7445,-2495.0057,5072.8151,4558.6099,459.0976,-1798.7853,-4666.4212,-198.2563,1883.5307,-3754.1809,5433.9258,-5538.8540,3659.1587,4175.9651,5504.2542,-2681.5058,5360.0123,-4627.6091,2691.9589,697.5095,-4592.0924,897.5864,3589.5638,-4391.6068,-3880.7961,-1293.3832,-2329.1233,0.0000,-5517.1655,6433.1264,2740.5796,-4723.5414,3537.4063,-1973.2006,3598.4547,5472.8624,-3591.0021,-1021.1698,-4423.9052,-4445.4850,4433.5669,-780.9371,-3800.7013,2440.8218,5316.2840,3846.0474,20946.0942,21162.6697,21586.3278,18538.2531,26341.8004,21313.1624,10117.9432,19048.5376,35001450.6110,35020865.2053,34998977.5522,34998528.0781,19573.6584,34998637.4290,
