sl_100_86400_20270204 Coordinates.csv
2027/02/04 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:30 2024,
Start: 2027/02/04 07:47:00.00, Stop: 2027/02/05 07:47:00.00,
TIME_UNITS,STARLINK-30368 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-4155 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-4581 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-2479 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-2038 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-32179 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-1295 - X-Coordinate,STARLINK-5402 - X-Coordinate,STARLINK-30830 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-4438 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-30324 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-3714 - X-Coordinate,STARLINK-5983 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-2021 - X-Coordinate,STARLINK-30982 - X-Coordinate,STARLINK-3894 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-30794 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-3185 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-31391 - X-Coordinate,STARLINK-31031 - X-Coordinate,STARLINK-3594 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-2618 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-5382 - X-Coordinate,STARLINK-3058 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-32125 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-31682 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-5551 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-5355 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-2575 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-1545 - X-Coordinate,STARLINK-5133 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-6129 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30368 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-4155 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-4581 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-2479 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-2038 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-32179 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-1295 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,STARLINK-30830 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-30324 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-3714 - Y-Coordinate,STARLINK-5983 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-2021 - Y-Coordinate,STARLINK-30982 - Y-Coordinate,STARLINK-3894 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-30794 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-3185 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,STARLINK-31031 - Y-Coordinate,STARLINK-3594 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-2618 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-5382 - Y-Coordinate,STARLINK-3058 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-32125 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-31682 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-5551 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-5355 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-2575 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-1545 - Y-Coordinate,STARLINK-5133 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30368 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-4155 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-4581 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-2479 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-2038 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-32179 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-1295 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,STARLINK-30830 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-30324 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-3714 - Z-Coordinate,STARLINK-5983 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-2021 - Z-Coordinate,STARLINK-30982 - Z-Coordinate,STARLINK-3894 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-30794 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-3185 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,STARLINK-31031 - Z-Coordinate,STARLINK-3594 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-2618 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-5382 - Z-Coordinate,STARLINK-3058 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-32125 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-31682 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-5551 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-5355 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-2575 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-1545 - Z-Coordinate,STARLINK-5133 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2686.9215,-5877.9340,3144.9615,3118.6486,-6568.8351,-1921.4711,656.7798,2781.4216,2400.9872,1339.4970,911.9322,5519.6680,4256.5138,-3052.4854,6774.7643,5431.1859,-5565.8936,-1636.3934,-3086.8017,-4343.4516,4343.5718,-910.1543,-6379.0818,3338.2034,2145.5718,5501.5832,5248.7706,6387.5405,-5588.8421,1489.1276,-4379.7865,-3216.2943,-407.6249,1622.7967,-4882.7410,-833.9504,2529.3365,-1979.1515,454.8693,2458.1747,1158.5019,4408.2720,2607.2900,-5269.9574,-6183.0316,3651.5561,-3096.5227,4417.1881,2218.0232,3942.0032,1507.3991,-3421.1506,-6620.2262,-5123.5215,-2086.3503,5431.7618,6117.0833,-5045.6563,3425.6973,-5000.6810,-5041.6708,-2723.6689,-661.1353,-1035.8225,-1001.3591,-4674.0465,0.0000,-6298.7378,-1694.3179,-4644.8000,3144.5321,-6642.9439,5879.8725,2074.0571,3147.3557,-3346.5433,-5686.1256,3649.1815,-3507.2368,-6491.0895,3990.5891,-3518.9257,-499.9698,3968.1102,-2532.6338,1763.2123,-4119.4713,-5881.7356,4915.1208,-505.8758,1677.3851,-71.2505,5399.3472,-362.0629,4016.9822,-5158.5593,-1563.2407,-5740.8793,1583.7599,6877.6784,-261767.2189,-291472.2783,-277162.0465,-275451.7733,-284087.0236,-281611.6960,-280244.8345,-279435.8237,2080781.3826,2093106.5740,2111093.4378,2088761.6345,-279105.5318,2100236.8318,-4635.0924,-3417.6895,6054.0526,3937.3625,2088.9347,-4995.6711,4123.7963,6088.2373,6440.7894,6676.6599,-4495.1003,2942.2886,3001.0791,4574.6791,1226.2346,-4167.8066,-3028.3831,4065.2666,6047.4173,-1970.7733,5361.7763,-5492.4068,-1806.8032,-5951.1227,2378.6866,1724.0080,1760.0486,-2064.8967,2354.7520,2031.7391,-4465.3349,-3928.9021,1274.1080,5865.8877,1375.3269,6099.5805,-5181.3217,-5488.0225,-5090.7189,-3351.1135,6057.2327,-828.4380,-4347.2848,3966.2705,71.9383,4804.4767,-3918.2568,-2728.9119,-6342.7681,-3143.1435,4646.1816,4647.1332,-437.1563,1596.7301,5796.5761,1538.8255,-3188.3866,795.5709,-997.8721,-1595.5978,-1148.6698,-5531.4445,-6725.5538,6396.4246,4629.1447,-4610.2449,0.0000,1713.6110,5012.7191,-2085.3687,2695.5897,329.4853,3304.6825,6194.4800,-5823.8904,5779.2139,-422.8942,1402.3623,3124.9018,941.4410,4233.7004,-5712.7182,5653.9518,-3154.1056,3308.6010,-6182.1296,-3431.5165,2923.3759,1316.6420,-4307.9375,5042.9760,-6143.2513,-2972.4319,-5540.9701,-3389.6007,-612.3086,-6300.6600,-545.3334,6598.4429,188.1338,247088.7023,229281.7994,247099.4046,245827.1620,246025.9097,245676.8590,237483.5380,241169.4679,-102724280.9621,-102725954.2709,-102714836.4601,-102717375.6975,241274.1841,-102718251.2177,-4442.2818,-1420.7031,1063.1993,-4756.6005,144.5009,-4373.4269,5500.2023,-1729.4380,987.3983,-1227.1817,-5106.1504,2996.1213,4530.5346,-4216.2373,-379.6249,-1007.1836,-2754.8506,5337.0913,-1286.9446,-4859.6531,535.6634,-4151.0758,-1489.2408,563.0809,6151.3250,-3854.2576,3850.4511,-1715.8540,3337.4740,-6482.5181,-2723.3226,4701.6368,-6811.6719,3271.0294,-4718.4744,3187.7083,3846.9950,-3499.0234,4667.4875,5503.8687,-3179.4087,-5312.1382,-4724.4428,-2047.9428,3139.9610,3363.3148,4823.0495,-4580.3904,-1771.1630,-4737.3011,-4881.3387,-3838.0551,1480.8240,4370.7928,3116.3616,-4023.4427,478.1137,-4688.5291,5933.8427,4337.7845,4618.0993,3187.1585,-544.7770,1415.3214,4994.6872,1978.1788,0.0000,2179.9677,-4488.4440,-4736.6350,5524.3524,-2027.8902,-1586.5203,2298.7632,-1799.7475,-1646.1470,3884.7336,-5742.1195,-5133.8105,2194.9775,3758.3529,-755.1175,3748.7596,-4565.1301,5486.4297,-2547.0556,4300.5710,-2234.4519,4532.5748,-5292.6697,-4433.8199,3132.1922,3090.0206,4102.2429,-4481.6550,-4573.8731,2429.3656,3787.7749,-1214.0628,767.6943,-165610.8682,-168261.9478,-169493.7991,-165187.7382,-164171.4742,-174435.9296,-177012.9476,-167619.2865,24074065.4645,24099674.0814,24085912.9150,24079655.8220,-169356.8718,24075649.2099,
3600.000,-132.8610,6074.6825,-3857.1298,-4395.2947,4395.3619,4042.3436,-4702.4470,-3989.3898,-2195.1526,-2774.9111,2096.9206,-4265.7033,-4076.3807,733.2193,-5308.7630,-3724.3312,4300.5189,-1182.4127,362.2095,3679.4108,-4563.4914,3973.0645,4355.2488,-1081.9417,2133.6002,-4632.3713,-3105.6619,-5272.9511,4938.6527,-4424.1703,6243.5675,5876.8276,5279.1734,-3433.7553,3316.7367,-888.4323,1491.5122,4208.5423,3236.2394,566.1390,-3648.7505,-6538.7689,927.1370,4049.5530,6462.4403,-4087.6426,2362.2485,-2738.7694,-1908.2257,257.2359,-4365.9365,1437.8421,4394.4325,1587.6150,-1346.7984,-4578.7207,-3689.1351,2049.5279,1562.9741,4594.2198,6054.9915,2297.6081,2610.6603,-1530.7005,-3331.6039,4376.5201,0.0000,3083.9639,-2390.0093,1955.3966,-5641.0091,3682.7438,-5425.5900,-4069.3776,98.3759,1566.5190,6739.3070,-4741.8111,-897.8019,3941.2544,-5110.5853,4438.1859,-3133.3783,-1393.0345,-1167.0095,-215.2363,5358.6717,2774.0859,-3079.5841,4714.4839,-4245.7310,1828.2680,-4910.4064,3999.7118,-3365.2484,4456.3257,3808.8157,3134.6977,-2968.6990,-5984.1752,-315994.7335,-340950.7099,-327780.8706,-327425.7662,-336207.5389,-333782.5528,-332033.6363,-330908.8627,28680563.8934,28690831.4783,28703834.7942,28690477.2016,-330937.5104,28699232.2316,6664.4902,1831.4130,-3265.6972,257.1672,-3927.5885,1229.1687,-2851.8624,-4974.0870,-5335.0083,-4197.0819,6277.9151,-4979.0006,1367.2393,-6747.3103,840.9101,4832.0871,-435.2788,-6289.9317,-4953.0191,-2930.6468,-2840.2853,5543.0135,-1247.9218,5588.5025,1056.3758,2222.6242,2800.1366,4027.5100,-4856.2257,1406.1980,2430.4255,948.1530,-1884.5225,-5919.4147,-5022.3569,-2794.5584,4924.2239,5211.2971,5479.8764,5971.1868,-5890.5570,2104.1554,6031.6569,-5059.4437,-2507.6924,-875.7373,-404.2819,5913.1430,5868.6833,4382.3697,-1219.2701,-6742.9906,-2769.8112,-3924.3794,-4002.2587,2458.8911,3918.3208,-3849.8774,-1314.8313,-3075.1303,-2270.5620,1870.5612,4170.5974,-5227.0564,-3282.4519,1026.6085,0.0000,-3261.4705,-4967.8278,-1355.3158,636.5363,-984.2027,-97.2158,-3253.1760,4577.5822,-6056.9368,-1493.8659,-4895.4756,-2316.1579,-3424.9920,-356.1883,3214.5782,-2693.0782,6320.0263,-5469.4808,6654.8288,-767.4203,-4445.3194,3162.7864,2168.5806,-5421.3822,6545.2563,4679.0618,3407.8207,5988.7946,-3473.2764,3521.7151,-2703.4698,-5348.3024,2026.7950,174670.2017,148743.5210,168935.3584,167203.1980,168470.2531,167735.9336,160889.4339,164268.2262,-98632646.8464,-98638356.5732,-98619409.1385,-98630958.2001,163770.0697,-98625746.9332,1982.0542,-2824.7965,-4710.9003,5319.7471,-3582.2697,5454.8027,-4197.6937,-2670.2199,3850.6318,4739.8730,1790.3438,2260.7624,-5414.5387,1375.9789,4308.9759,-3265.6856,5376.8689,-2625.2147,4794.4140,4908.0760,-4364.4452,1282.3609,5053.0832,3798.6074,-6529.8146,4644.2889,-5302.2019,-1993.8602,84.3888,5162.0486,-1268.2683,-3545.5144,4075.3447,983.4110,3416.3119,-6295.1309,-4655.5015,-1183.3671,-2742.6851,-3429.7544,-296.6165,1056.0949,3267.4491,-2384.1285,315.0491,-5511.2589,-6530.4148,2320.9538,-3204.4712,5330.9111,5194.3302,665.4313,-4392.4413,-5489.2613,-5472.5740,4574.9146,-4345.2159,5375.9823,-6632.9214,-3990.7456,-2521.2105,-6289.6713,4651.0054,3778.5444,-5065.3952,-5185.9930,0.0000,-5224.4154,4200.4762,6516.9248,-3952.8022,5798.3456,4298.2836,-4571.0935,5099.1510,-2858.1796,215.7959,1326.7035,6483.2094,-4544.6233,-4672.1685,-3947.7284,-5415.1556,2135.6774,-4042.9353,-1858.8904,-4250.1874,4536.9312,-5203.5292,4446.8358,637.5766,1195.2987,1258.9278,-4490.5430,665.3304,3984.2048,-4604.7440,-5532.0775,-3179.2190,2824.9183,-164996.5070,-167706.6772,-167580.0444,-166643.2626,-162395.8978,-170673.1527,-177516.5291,-170374.4434,24076273.4610,24105075.2970,24095332.0556,24079619.2645,-168621.4355,24080884.8509,
7200.000,-1977.4799,-4231.3968,4235.1414,5234.7320,-378.1744,-5774.0556,6729.9052,4145.0335,2210.7262,4417.9982,-3532.2694,668.4812,3700.4943,1493.6876,1996.8647,-86.1003,-2568.5013,2792.0884,3483.3390,-2580.5304,4004.7775,-5322.9578,-918.3177,-2675.5091,-3191.1086,3192.0284,635.7348,1975.3673,-2351.2178,6310.7597,-5184.7091,-6729.2156,-6850.8101,4008.3846,-1368.2398,3974.0255,-5012.6841,-4343.9339,-5321.2076,-2447.5526,4811.9940,5491.9079,-3478.7323,-576.0016,-4289.9406,4360.6618,-2683.0616,612.2853,-322.3863,-3743.5244,6348.9986,904.7536,-558.6486,1679.1958,5065.3354,3157.9104,-582.8426,578.2189,-6070.9675,-2983.9164,-5249.5924,-2875.8639,-4545.5426,4249.2305,6368.4130,-3435.0389,0.0000,1185.9562,5395.3089,-233.0480,6341.5244,481.9923,3854.7202,5603.0093,-4230.6705,1690.1667,-4696.8444,2214.4912,4963.5596,-397.0320,5427.4859,-3801.5494,6141.5090,-1262.9021,3457.3492,-1953.4841,-5305.8189,1170.5837,1165.3133,-6822.3418,4770.9065,-3133.6412,1903.9183,-6539.9121,1383.0082,-3055.6159,-5671.9648,-394.3975,3918.9159,2894.4733,-350717.3801,-368512.0995,-357526.4081,-359006.0952,-367162.7932,-363143.5621,-363238.2107,-361435.2588,53299476.9639,53309830.4296,53314634.8914,53316631.6107,-361722.8684,53317089.0630,-6472.6455,1168.9153,-1139.1117,-3722.6420,5060.1763,2200.1060,1564.7557,1349.9322,1310.5287,154.2478,-5192.6811,3012.4018,-5088.3535,6360.9167,-3721.7637,-4214.1685,4472.0519,6075.7890,2769.5455,6185.1735,-1373.0853,-3790.9007,4871.3857,-3142.7542,-5357.2205,-5566.9082,-6340.9290,-4909.0623,5515.8853,-2773.4164,1092.5391,1625.3729,-256.8683,3190.1658,6788.8195,-741.2471,-3993.2660,-1755.8526,-4347.9648,-6399.6129,3479.2797,-1948.8991,-5986.6921,4423.1271,4102.1896,-3362.4564,4635.4386,-6755.5754,-2950.9046,-5201.7306,-1602.6825,6223.3641,5570.9843,5887.9013,1798.3409,-5706.5527,-4189.9837,6308.3173,359.0458,6097.1439,4401.5480,2754.0447,520.3751,292.1688,1925.4893,3551.9711,0.0000,4813.0243,4132.5448,5264.9315,-2748.1169,3054.1183,-3728.1314,-555.4487,-2370.4530,3892.0440,2821.8773,5347.4711,2595.2379,5592.5957,-3331.4077,1792.0888,-421.6551,-6425.3188,5967.0971,-4270.7854,4172.8699,5458.8295,-6430.0540,-293.1868,3545.4598,-3874.8942,-4558.0340,-947.9968,-5750.9598,6139.7938,90.9850,5799.4253,1495.4148,-4197.9360,90622.0719,58211.6095,79715.7880,76492.1846,80160.1055,77740.2700,73628.0454,75083.9347,-87775273.0406,-87786106.7354,-87762652.0582,-87773775.8781,75671.9291,-87767971.4515,1610.3754,5370.1215,5322.7223,-2566.0545,4658.1152,-3097.3627,233.7219,5351.9824,-6456.1640,-5327.7457,2749.8093,-6221.4148,2844.7840,2293.1947,-5456.2489,5475.3529,-4601.4524,-1765.0435,-5292.3330,-1192.8008,5464.6156,2334.6145,-4649.7971,-5468.4251,3044.9247,-2628.4925,2212.3157,4461.8883,-3472.1944,-874.7319,4284.2158,192.3545,1050.4952,-4649.5199,-22.9851,5630.2228,2643.3036,4919.1948,-881.2483,-863.8533,3576.4725,3772.4652,183.0332,5259.4018,-3598.1131,4168.1688,4422.5866,1365.8356,6271.1148,-2604.0008,-2190.3128,2897.7517,3848.4925,3229.6620,4328.2335,-2349.2148,5458.4313,-2820.3237,3324.0072,590.3956,-1104.5198,5682.6314,-5006.4952,-5091.3617,1780.4643,4746.3423,0.0000,4765.5591,-1393.9406,-4532.3362,-132.6379,-6228.4795,-4390.9055,4027.0495,-4855.1646,5400.1549,-4208.5172,3819.3567,-4123.9806,4045.2550,2725.9930,5273.0315,2896.0512,1895.0415,-49.7640,5060.6937,1317.4656,-4121.5380,1945.6554,-397.3527,3530.2208,-4778.2852,-4822.3566,2007.0227,3551.1435,-921.5134,3978.5633,3715.6214,5457.8601,-4688.8033,-164403.4863,-167148.2106,-165932.2715,-168781.6223,-161083.5652,-166265.6995,-177325.8124,-166234.7066,24078795.0773,24109910.9110,24102991.7359,24080545.9751,-167872.8908,24086135.4679,
