sl_100_86400_20270424 Coordinates.csv
2027/04/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:58 2024,
Start: 2027/04/24 07:47:00.00, Stop: 2027/04/25 07:47:00.00,
TIME_UNITS,STARLINK-2317 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-2144 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-31351 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-1735 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-5473 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-5909 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-11104 [DTC] - X-Coordinate,STARLINK-4578 - X-Coordinate,STARLINK-6126 - X-Coordinate,STARLINK-1643 - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-2667 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-3761 - X-Coordinate,STARLINK-31610 - X-Coordinate,STARLINK-11145 [DTC] - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-30596 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-31020 - X-Coordinate,STARLINK-1916 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-1301 - X-Coordinate,STARLINK-6365 - X-Coordinate,STARLINK-4790 - X-Coordinate,STARLINK-4649 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-4626 - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-6309 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-11090 [DTC] - X-Coordinate,STARLINK-30218 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-3778 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-4788 - X-Coordinate,STARLINK-5338 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-6114 - X-Coordinate,STARLINK-30981 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-5179 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-4482 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2317 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-2144 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-31351 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-1735 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-5473 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-5909 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-11104 [DTC] - Y-Coordinate,STARLINK-4578 - Y-Coordinate,STARLINK-6126 - Y-Coordinate,STARLINK-1643 - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-2667 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-3761 - Y-Coordinate,STARLINK-31610 - Y-Coordinate,STARLINK-11145 [DTC] - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-30596 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-31020 - Y-Coordinate,STARLINK-1916 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-1301 - Y-Coordinate,STARLINK-6365 - Y-Coordinate,STARLINK-4790 - Y-Coordinate,STARLINK-4649 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-4626 - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-6309 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-11090 [DTC] - Y-Coordinate,STARLINK-30218 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-3778 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-4788 - Y-Coordinate,STARLINK-5338 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-6114 - Y-Coordinate,STARLINK-30981 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-5179 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2317 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-2144 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-31351 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-1735 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-5473 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-5909 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-11104 [DTC] - Z-Coordinate,STARLINK-4578 - Z-Coordinate,STARLINK-6126 - Z-Coordinate,STARLINK-1643 - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-2667 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-3761 - Z-Coordinate,STARLINK-31610 - Z-Coordinate,STARLINK-11145 [DTC] - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-30596 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-31020 - Z-Coordinate,STARLINK-1916 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-1301 - Z-Coordinate,STARLINK-6365 - Z-Coordinate,STARLINK-4790 - Z-Coordinate,STARLINK-4649 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-4626 - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-6309 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-11090 [DTC] - Z-Coordinate,STARLINK-30218 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-3778 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-4788 - Z-Coordinate,STARLINK-5338 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-6114 - Z-Coordinate,STARLINK-30981 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-5179 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4207.6562,-1396.6667,6154.0491,1705.9870,-5509.6681,5127.0063,3459.3602,-1173.5386,4047.0529,-4744.2657,4999.9203,6558.0343,-667.1828,3771.1462,-549.3035,6644.0241,-2007.5437,1425.0009,-665.5760,4249.6236,-3781.2583,-3508.0731,-3626.1845,2707.3285,6943.0944,-4020.9129,6051.9350,-4180.5046,-3579.0299,-156.8491,-771.9180,1514.7116,-6191.0810,-4063.6371,-1036.7881,-2987.2841,3001.1607,-6427.3336,-4586.4673,5563.4819,-908.6515,-6359.9163,-4324.2133,-4125.9702,-4234.2329,-4269.9910,-5948.5692,409.6843,-245.8270,-5177.4678,-5691.7406,4035.6936,-360.4641,2890.9444,4.2722,-1406.1770,-430.7346,3369.2165,4717.4701,-6872.8741,4537.6405,964.5748,-3317.2199,5578.4141,-4933.6454,1798.1593,2866.8201,16.9072,-4081.7631,-4785.5661,-4727.2385,3969.7298,4051.6342,-3829.4660,-4264.1070,5738.0613,983.3170,6518.3187,-6414.8065,-3427.6550,3453.4742,-4642.7792,2583.3585,343.1956,-6138.3011,4139.9295,-2486.1706,-1342.3524,5869.3961,-6079.9147,-272.5336,-2238.1640,1481.8361,-3173.9928,-5155.8707,-2785.4042,-6795.4623,0.0000,4404.9927,3442.2858,-77699.8462,-86007.3722,-86873.7104,-85534.6012,-87657.8037,-86729.9236,-78485.0117,-81190.7739,146039827.5817,146046418.9734,146037968.5688,146034093.7563,-81885.6054,146038156.3974,2151.6335,4915.3854,-2857.8697,-5951.0084,3261.5735,-636.9769,-2363.2378,-4838.3683,5593.7880,-4366.2247,3369.8553,1201.4917,-6759.1615,-4930.1529,-2813.0431,-1683.0368,-5033.2960,-5260.8324,680.9332,-3968.4118,-3254.1403,-3743.6013,2119.3492,-4526.3691,-283.2832,-5179.9135,722.0373,4829.6241,4451.9626,4154.9351,-6768.8053,3915.7434,2904.9822,3933.7880,5335.6232,-2546.0316,4285.2635,-1053.5938,2097.0677,3808.0697,1503.5378,-67.7090,-1033.1228,329.6288,-4277.9827,2628.4486,-994.2917,-5098.7181,6638.3076,-642.4763,3391.2185,-3423.7115,-5634.0402,4955.1184,-4262.0680,6284.0773,-5198.1598,-3664.2855,-2577.9774,601.9564,-3123.1986,-5189.8426,4229.8084,-1453.7837,4737.7479,5337.8068,6320.8077,-5373.2647,4115.5713,-635.0518,1551.7400,5648.5156,408.2100,-5262.5255,-3653.8162,-749.5556,-3991.2222,181.6428,-1730.1961,2801.5599,3523.3262,553.2087,3374.9901,-5328.4185,2613.4208,-734.4319,-1931.4805,4989.0438,-2737.7779,3262.3576,6553.4951,5246.7042,-6349.7108,-2062.9858,-4369.1512,-6146.6107,-14.8295,0.0000,2011.2530,2321.7144,-334529.0916,-354024.8651,-340743.6327,-339748.1379,-348125.3515,-345934.0568,-346245.6589,-344342.1939,5016574.1238,4996835.8587,5049511.0439,5026982.6677,-344327.2174,5036865.8529,-4992.9349,4616.8737,703.7497,3012.2335,2596.8063,4508.1627,-5451.7536,4786.5223,-567.9522,-1998.5334,-3418.4939,1826.5289,1099.1376,-2876.1709,6312.6595,796.5746,4168.5778,4301.2146,-6875.0484,-3786.9593,-4644.1160,4486.9779,-5449.5479,-4349.7075,294.5355,2269.6397,2872.5207,-2667.7725,-3933.5976,-5164.7272,1098.5221,5304.9929,-1148.2576,3930.5927,-4308.4955,-5719.7109,4500.5433,2064.6516,-4484.8488,1544.0493,-6710.2149,-2695.2771,5178.1545,-5471.7464,3154.0907,-4634.6106,-3416.5534,4644.0516,-1852.5643,-4574.0882,1269.9169,-4458.4988,3990.7797,3889.9784,5308.7048,2477.7570,-4560.9208,-4723.5484,-4340.3592,-391.6641,-4202.3569,4460.7188,-4377.5514,3826.9465,1099.3221,-3888.4233,-0.7348,4313.9541,3825.2837,4902.5712,-4854.4459,-237.2474,-5383.4387,-2178.4450,-4076.3304,3816.9921,-5479.8903,-2357.6145,1894.4993,5209.8581,4828.3680,-4840.4013,5443.7676,4041.4630,1789.2152,-5496.5923,-6192.0126,4545.0619,2222.6451,-387.6312,-2245.3629,3929.5398,-2024.8674,-5816.9681,1423.5295,1465.8822,-1613.7526,0.0000,-4819.6557,5510.0426,-176964.6041,-181801.7916,-179835.1475,-175981.7095,-174633.6647,-184777.1391,-187680.1121,-178291.0861,41366663.1103,41345305.2741,41376516.4911,41373477.3261,-179911.3524,41368346.3933,
3600.000,-6692.0235,-2788.4102,-3895.4101,1633.6713,4765.9913,-1896.3513,-304.3905,4020.9339,-5219.4622,4225.1838,-6780.9517,-4538.5477,2212.2809,276.7498,3743.2804,-4224.8373,5083.6625,1286.5972,4018.4872,-400.5980,6096.2928,6460.0787,675.3711,1846.8181,-5394.8925,4004.3879,-6231.7702,627.2160,1664.5349,-4344.0084,2232.3281,-5623.2517,4598.1046,3294.2682,-2981.2946,5864.0832,-4283.9431,6372.8029,4276.4944,-4795.4233,-247.0204,6499.9389,3438.5841,4013.1510,5890.2313,1208.3007,6763.1588,3305.6924,-2616.7312,5899.2561,3554.6270,-2100.4907,2430.1142,-5602.5862,4546.1616,-171.1329,4260.6672,-2125.8764,-758.9799,5396.6012,-3189.2865,2837.2174,-654.9234,-5955.3492,2882.3831,-3912.8347,-2447.1590,3336.9777,4685.0406,2950.2497,6397.0473,-4394.8701,-3703.3360,5637.9496,5209.4303,-5911.7985,3248.9843,-6480.0413,6448.3203,-763.9996,-4400.5791,5279.6903,-5973.3937,3824.2888,5110.8246,-3979.3340,2570.9249,-2813.6804,-2238.9309,3701.2870,-1989.4917,-1802.7281,1167.6199,1931.3440,4696.4982,3660.5117,6424.3244,0.0000,-6746.1035,-5909.3193,7069.5976,4153.2786,2763.9849,4220.5642,929.6480,2334.6533,9245.0293,5856.3828,139787775.0305,139802259.1746,139780143.2789,139787648.9521,6725.3065,139785092.3670,38.6019,-3350.0969,4626.9628,3887.3590,-4679.0445,3919.6946,5507.1321,5476.0069,-3437.9202,212.0473,-1425.8560,1293.6643,5626.3285,4159.1729,4819.0779,3005.6979,1665.4597,2044.9500,3202.6595,5105.2224,-547.7188,1155.2777,-5442.3071,5186.2540,482.0874,4968.9793,1441.6504,-4331.9716,-6676.4472,-4791.4133,5675.1067,-2987.5623,-4553.6882,-6049.8311,-4448.7291,3252.6041,-112.0911,-1538.1526,-5217.7195,-849.5071,3849.5704,-1588.3346,-3674.1360,-4532.8802,3009.3501,-5882.9402,-1510.7433,2823.1277,-4574.5845,-2808.5803,-4494.6533,6298.7564,6478.0265,-4007.9539,2743.1250,-6620.8456,3665.8309,6451.7789,-700.5958,-2110.8847,5997.8958,3179.0304,-5373.5620,3522.4807,-5764.8904,-1325.9325,-4558.2711,5836.5800,-5032.0939,-3520.9220,-2690.8986,-3275.8173,4478.8778,3506.7457,-308.5651,3563.4972,4958.9804,2091.8287,132.8371,-4991.3485,791.6063,-4105.0683,-1700.9506,1968.6685,-3853.4492,4619.6028,-2752.5377,-3312.3648,3766.0342,-3950.7113,-6484.1513,-4846.8969,6423.3390,-2481.3301,1363.6066,3208.4685,-1981.7910,0.0000,238.1131,837.6685,-341547.8135,-361806.1299,-349340.5053,-349731.6977,-357962.0300,-355836.4124,-355597.9385,-354184.0979,42736531.9450,42721203.9777,42764112.7290,42746770.5871,-353870.2864,42756231.0214,1547.0824,-5346.1986,3143.3033,-5453.0762,1766.6274,-5310.9833,4088.2566,-1280.5745,-2995.5560,5247.5008,10.5243,-5061.1927,3274.9949,5411.8457,-3309.8001,-4561.6575,-4271.9153,-6515.7650,4645.1865,4667.0518,2982.5774,-1867.0867,4137.8856,4040.4664,4355.7297,2725.7172,2118.5713,5348.0296,845.0015,1435.3163,3220.1607,-2315.9440,-2498.3168,203.0414,4392.5995,1760.3553,-5423.3354,1915.9817,76.0578,-4921.0138,5750.1437,-1719.3854,-4629.3852,3200.6819,1562.2747,3233.4124,9.6312,-5383.6337,4435.6356,2318.0616,3553.0164,1929.7207,-1.4093,-810.7216,-4278.4274,1930.3496,4036.2467,940.7176,6818.5876,-3772.6657,1338.8936,-5455.2096,4315.2545,221.5059,2532.4900,5441.7458,4619.5236,-1543.9840,1003.6740,-5136.8856,342.6744,4192.0929,3419.2728,-1736.6565,4558.1570,-689.1923,3415.2365,-1311.7565,2470.2825,-4627.0907,-5273.9073,716.3413,-3042.6182,-5144.8017,2587.8669,3257.0675,5826.3662,-5350.0129,-5270.7852,4282.6360,-1438.7014,-4622.2948,-2006.4720,6177.1993,-4886.5515,-4907.9650,-1911.9631,0.0000,1013.0619,-3481.3503,-176938.9473,-182004.3326,-178999.5952,-178531.9452,-173978.8604,-182005.7792,-189181.3568,-181804.4229,41365923.8127,41345838.1915,41383649.5264,41370223.5671,-180231.7038,41370628.0952,
7200.000,5972.3766,6141.0712,-538.7868,-5227.6995,-1571.3639,-1020.7674,-1868.4017,-4808.7717,5064.1531,-2748.8611,5950.9459,1428.9963,-3742.6216,-4704.0555,-4265.5882,15.7984,-6526.4764,-4880.3176,-3370.2812,-3245.5923,-5839.0813,-6289.7442,1426.7088,-5145.9067,1465.0839,-2763.7754,2398.4701,3644.2170,640.6442,5047.0804,-3681.9101,6180.7278,-1052.2210,-900.7645,5969.5983,-5434.3931,5177.3684,-3300.5999,-1264.2335,3186.8381,3263.3790,-3654.9455,-2201.3543,-2854.7869,-4502.0262,1595.7377,-4988.7543,-6307.0501,5371.7731,-4847.7819,1345.8551,-137.1473,-3454.4812,6123.7266,-6729.2772,2277.7781,-6614.6427,125.9478,-4629.0422,-1645.2630,963.9989,-6088.6574,3903.8284,3686.1874,696.9763,5549.5519,2369.4492,-5031.8766,-2665.0716,-1228.6473,-4885.0797,4065.1505,2153.7690,-5237.8854,-5326.1664,3958.9678,-5209.6141,3945.9120,-3820.5433,3654.5174,4891.7423,-2585.1628,6791.7712,-6406.0902,-1497.3939,3018.3182,-3355.3086,6163.0342,-2387.6554,592.7269,3837.7067,5247.9502,-3776.3204,-1838.1212,-3453.6907,-4369.0633,-3917.7592,0.0000,5491.5779,6287.0522,90558.7840,92847.0183,92364.4508,94977.5572,89275.0168,92887.0552,96552.4053,95824.0126,123960735.6247,123981424.3492,123951210.3737,123962800.0417,94913.9462,123957445.8371,-1702.3783,1794.0162,-4974.2578,-1324.3502,4466.7860,-6340.7143,-6611.4836,-3917.1469,-363.5558,4664.2926,-1037.2043,-4427.0887,-1835.9635,-2888.2825,-5210.4498,-4327.3567,1610.1329,557.8096,-6054.0569,-5481.6958,3374.8265,1511.0391,6725.5074,-4429.4854,-1920.1316,-1721.9041,-3425.0091,3506.9839,6332.9509,2045.6472,-2000.3807,998.4525,5060.0917,5370.8166,3017.3229,-2842.4608,-3547.5335,3944.7190,4967.0605,-3229.0863,-5963.9458,3023.8792,6433.6631,6094.5258,416.0127,6608.7790,3407.6905,-732.6729,1285.8474,4776.7089,3876.9558,-6676.9007,-4454.7454,1713.4428,-1085.4161,4034.3683,-1767.4174,-5906.5132,1073.6181,3793.9665,-6446.2688,-1248.7964,5488.5900,-4134.3539,5109.9979,-2555.1333,188.4765,-4147.3183,3661.0813,6487.6501,2347.4252,-997.0961,-6223.0090,129.0104,3799.8810,-4922.6352,-4308.5894,-3881.1853,2267.4281,5743.5448,-4267.5277,4722.7411,167.4425,1311.5263,4119.3102,-6140.8402,5723.1714,1634.1605,-4522.1695,4165.4867,3920.0296,3777.1902,-3433.8566,6039.5820,2894.0599,1176.6569,3767.6552,0.0000,-2005.1700,-2753.8759,-327949.4152,-346295.4427,-335785.4741,-338384.1660,-345297.0933,-341720.4141,-342980.2289,-340199.1788,77556906.1680,77547572.0900,77576590.5056,77573974.9933,-340981.1037,77575654.2940,2929.2800,2560.7867,-4642.3068,4278.1492,-5040.6679,2413.0278,42.3537,-3061.1085,4703.3559,-4034.6135,3383.3653,5108.0263,-5480.3861,-4045.2172,-1682.7427,5366.0298,1269.6852,4905.2478,321.9037,-2745.3907,945.2374,-2175.9818,-50.6573,-772.2728,-6525.0005,-6132.6786,-5291.1850,-4726.2729,2736.6328,3766.0333,-5488.8439,-2591.6768,4612.5905,-4231.4355,-1824.8280,3231.0443,2879.0959,-4506.5840,4377.3986,5213.3136,-1366.6028,5008.4839,656.8312,1294.6550,-5084.2176,571.3768,3382.6969,2734.2248,-4131.6306,1319.7853,-5360.8609,1790.1816,-4019.1446,-2778.6114,-16.1739,-5121.5716,-1040.9073,3473.7924,-5019.6806,5526.7490,2330.2127,3031.0016,-1629.4402,-4161.1035,-4632.6293,-3086.1695,-6523.1736,-2252.3757,-5273.3683,1951.2506,4342.1361,-5498.7332,1459.1822,4420.3920,-2304.4624,-2874.5918,1072.1978,4164.3318,-5299.1983,695.7235,2362.8360,4022.9981,-1296.3140,1465.3048,-5345.3295,993.6685,-2057.2337,2598.8284,4546.1542,-5485.2231,4226.4425,2493.2094,4522.7965,-2883.0411,5227.6507,5210.7062,4376.5204,0.0000,3517.7678,-789.9138,-177000.2671,-181996.5980,-178479.2127,-181665.1786,-173781.0381,-178702.3568,-189991.5232,-179235.7028,41365471.5670,41346493.0281,41389042.8447,41367578.2176,-180537.0230,41372892.1895,
