sl_100_86400_20270506 Coordinates.csv
2027/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:45 2024,
Start: 2027/05/06 07:47:00.00, Stop: 2027/05/07 07:47:00.00,
TIME_UNITS,STARLINK-30313 - X-Coordinate,STARLINK-30229 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-1641 - X-Coordinate,STARLINK-4459 - X-Coordinate,STARLINK-1563 - X-Coordinate,STARLINK-3090 - X-Coordinate,STARLINK-30436 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-31411 - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-1279 - X-Coordinate,STARLINK-31966 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-3898 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-1832 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-3762 - X-Coordinate,STARLINK-4515 - X-Coordinate,STARLINK-31166 - X-Coordinate,STARLINK-4371 - X-Coordinate,STARLINK-6081 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-3310 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-1366 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-5487 - X-Coordinate,STARLINK-30234 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-3535 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-2227 - X-Coordinate,STARLINK-2422 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-4694 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-1213 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-4768 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-4363 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-3306 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-6047 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-1608 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-4060 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-5318 - X-Coordinate,STARLINK-31215 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-2031 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-5950 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-31732 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-4140 - X-Coordinate,STARLINK-2567 - X-Coordinate,STARLINK-30889 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-30229 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-1641 - Y-Coordinate,STARLINK-4459 - Y-Coordinate,STARLINK-1563 - Y-Coordinate,STARLINK-3090 - Y-Coordinate,STARLINK-30436 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-31411 - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-1279 - Y-Coordinate,STARLINK-31966 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-3898 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-1832 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-3762 - Y-Coordinate,STARLINK-4515 - Y-Coordinate,STARLINK-31166 - Y-Coordinate,STARLINK-4371 - Y-Coordinate,STARLINK-6081 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-3310 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-1366 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-5487 - Y-Coordinate,STARLINK-30234 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-3535 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-2227 - Y-Coordinate,STARLINK-2422 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-4694 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-4768 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-4363 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-3306 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-6047 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-1608 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-4060 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-5318 - Y-Coordinate,STARLINK-31215 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-5950 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-31732 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-4140 - Y-Coordinate,STARLINK-2567 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-30229 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-1641 - Z-Coordinate,STARLINK-4459 - Z-Coordinate,STARLINK-1563 - Z-Coordinate,STARLINK-3090 - Z-Coordinate,STARLINK-30436 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-31411 - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-1279 - Z-Coordinate,STARLINK-31966 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-3898 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-1832 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-3762 - Z-Coordinate,STARLINK-4515 - Z-Coordinate,STARLINK-31166 - Z-Coordinate,STARLINK-4371 - Z-Coordinate,STARLINK-6081 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-3310 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-1366 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-5487 - Z-Coordinate,STARLINK-30234 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-3535 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-2227 - Z-Coordinate,STARLINK-2422 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-4694 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-4768 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-4363 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-3306 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-6047 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-1608 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-4060 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-5318 - Z-Coordinate,STARLINK-31215 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-5950 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-31732 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-4140 - Z-Coordinate,STARLINK-2567 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1206.6749,5331.2775,241.1025,3579.9158,4662.0406,0.0000,-2219.2847,-5507.1177,-888.2446,-5900.1933,-2101.5873,-2396.3533,-5173.8274,6060.2430,-819.7134,1206.3952,6557.2874,-6054.7729,4559.4352,4684.9814,3067.4103,-3299.0595,-6244.8296,3141.0693,-5558.9904,-1300.3522,-2174.0680,-5052.0542,5080.6299,-6362.3477,-5515.7231,4315.5146,-4367.4483,-6595.1032,-1366.2909,3927.4112,5791.3325,-1793.2984,5606.1053,2169.3536,4332.8974,990.9018,-1522.2706,-3899.8567,-3638.1470,-81.9428,3238.3402,5977.4862,4844.5640,-4896.3249,-6396.1231,-4244.7627,-5331.7316,-3106.2707,3670.5771,5991.8966,900.1332,1705.8560,-4012.0646,5452.7429,0.0000,3867.9912,-2416.8970,5823.2714,-733.5120,2961.6198,2516.3144,-5440.3080,4616.6183,3126.2662,-3354.2805,5265.7015,1243.0373,6089.8551,-4629.5214,3138.9878,5693.7942,-2907.7756,3943.6124,2486.7997,29.6489,3749.6988,-1777.9680,-2636.5872,5875.9407,2091.1431,4640.8508,-4456.8707,4453.9568,-2373.6178,-4856.0662,-5846.1911,-5565.4130,1996.4290,-38.5888,6047.2774,4191.1312,-849.0240,-3873.3969,4594.3852,-188668.8557,-175561.1502,-185015.0083,-183941.2237,-184302.5443,-183833.2217,-175713.1710,-179610.6234,158962981.4463,158971573.8456,158956391.0282,158949550.5304,-179427.4959,158949816.1963,-4354.9622,-4366.9626,-6088.6181,5798.0297,3636.8334,0.0000,3583.9375,3275.4575,4044.3087,-3513.4129,4633.2054,4339.5618,1646.2386,3151.8524,-4748.7596,-3988.4635,1562.5993,-457.3636,3835.7891,1876.7808,-6179.2636,-4110.9199,-171.8721,-4665.9261,2270.9469,-4885.1650,5808.3823,227.6873,377.3710,-1843.2371,-3747.4364,-1574.9447,3797.7040,-1879.5153,4652.1993,-1510.4941,-1538.0740,5034.6459,-3267.3117,4746.1955,2668.9817,-4358.4266,-2540.5826,3258.9054,3206.2401,-6855.1780,-2620.7284,-421.0110,-4805.6847,1777.1149,-2539.6011,-4917.4342,-3153.7285,-3921.5183,-2075.3013,3425.5337,-1675.3839,-4016.9823,-5424.0661,3203.0929,0.0000,-2805.5905,6355.8922,-1211.5557,-6199.7631,2918.5283,-2309.3967,578.1957,3307.5544,4072.6183,5142.0823,1890.5261,-5964.8529,-348.6924,2315.4203,-2734.3177,3552.2709,3336.5760,-3719.5059,-4347.7374,5571.8251,-2394.4663,6008.3130,5659.4560,-2512.6293,3678.5504,-4677.6788,1165.0296,3877.9012,-3574.2742,3174.3453,-906.0202,-95.2461,3618.7071,-6876.0060,-160.6329,-4994.9752,-6836.6763,1489.7502,-3965.2461,305058.2331,282256.0979,302167.8708,303351.6871,294717.0630,297031.2328,298441.6574,299187.4557,29972758.7358,29920157.7338,29952693.8242,29952281.1319,299618.9561,29962823.5086,-5116.9351,731.2526,-3150.2225,-1279.0347,-3610.7959,0.0000,-5258.8505,-2682.5111,5500.9689,-1131.0147,-4697.2373,-4698.5204,4269.1381,-892.7389,4925.4473,5512.8155,-1508.3205,-3349.0612,-3522.4962,4703.1759,-661.5050,-4518.0590,-2747.2925,-3923.8846,-3439.3207,-4581.4150,3070.9018,4557.6912,-4701.9410,-2011.5507,-1803.8317,-5130.8086,-3733.4879,-1048.9790,4876.9930,5465.9974,3440.7925,4282.9831,-2482.3201,4565.7264,4702.1043,-5274.1043,-6275.9402,-4719.0695,-4928.0152,-1046.4623,-5422.4878,-3486.3104,1345.4247,-4570.4913,272.0804,1756.7919,-2937.3835,-4769.6469,5430.3902,369.4174,6655.9933,5356.5207,1464.8944,2796.7036,0.0000,4860.3152,-120.6658,3515.1178,-2935.2907,-5488.9064,-6044.9583,4099.8364,3925.2526,-4656.9420,-3206.0332,-4122.7704,3301.4184,3228.7648,4576.3576,5495.4495,1602.5749,-4978.3256,4111.1746,4749.5196,-4087.2381,5129.9879,-2891.3702,3038.9985,2501.3439,-5256.0634,-2138.6024,5141.8221,3588.1074,5318.6119,3839.9370,3556.7340,4124.3077,5515.5720,661.1352,-3112.9500,-2413.2891,455.0232,5473.7140,3262.3154,132656.7007,130909.8576,132469.7355,136253.7357,137652.5574,127528.4967,124575.6223,134057.2503,41256369.6575,41237436.7043,41225396.9865,41247198.8605,132361.0339,41244313.6207,
3600.000,3557.5569,-2545.7732,1662.9582,-4712.0676,-5071.9846,0.0000,-1043.8282,6345.2344,-3196.7523,5136.8171,-1413.3080,439.8445,5578.7832,-5078.1528,4203.5525,2443.3236,-4761.4124,6612.5296,-4156.2939,-5820.9734,-646.1420,6195.5853,3730.8466,1274.7637,5449.4500,5256.3392,-1559.5298,3615.9056,-4681.2015,4564.9680,6012.8789,-1006.9173,122.1730,5569.4985,-3025.9093,-3112.8857,-5954.1370,-1382.8352,-6270.9804,-5214.8861,-6246.3844,2058.0231,3647.7093,952.4125,2741.7080,2244.3429,-919.3558,-3593.2380,-2603.4937,3943.0918,5397.6514,5181.1700,4119.6171,5969.8725,-725.1980,-5630.6400,190.2675,1101.0028,4856.1257,-4325.0900,0.0000,-3035.0828,-142.7796,-2452.1397,2485.6973,-5623.1253,-6415.7172,5490.2504,-6543.8111,-5836.7936,-341.6935,-6601.0569,1137.7209,-6481.8543,462.0903,-689.2674,-4764.0786,480.4030,-1778.5954,-874.3407,-3160.7763,449.2948,-1460.2224,122.7512,-4747.8467,-6052.3251,-1186.6898,1579.3606,-6219.1454,5258.4117,3878.2758,3426.7140,3823.9773,-5541.0360,1625.5296,-6205.9726,-4062.7673,2294.3256,2620.8226,-640.0824,-256658.1085,-241048.4818,-252859.9078,-251390.9993,-252941.6738,-251977.1152,-245287.6541,-248240.3700,145807272.8749,145825405.8022,145801592.0755,145799025.4539,-248102.4357,145793718.1073,3441.7150,5159.6391,6507.4558,-2924.4466,361.7425,0.0000,-6344.8184,-1046.1593,-4872.8873,2867.5246,-6125.6728,-6766.9390,-4064.1015,-480.1988,1796.4371,5468.6918,938.9351,-2076.5386,116.4294,1944.2372,6255.0530,2260.8696,-3311.9337,3946.4661,-4186.2659,2598.5643,-4830.1278,-4585.1466,3609.7022,-878.1742,2179.7157,4724.9518,-4130.7928,-908.3609,-3435.0525,5298.5379,3425.6096,-6575.7241,976.6799,-2089.7208,552.5278,6144.8445,-1641.8309,-5905.5928,-6159.0440,6031.9118,6111.2776,3579.6659,3444.0415,-5208.5514,186.0297,2839.0545,-737.1555,3258.1288,5370.7490,-1370.3801,-3711.4265,6275.7662,3959.1485,283.4619,0.0000,6007.8755,-5311.5479,3362.4915,6259.2521,512.1525,1834.3461,-3980.0495,-2214.4664,-3582.0212,-4207.9089,-2053.7633,6839.5736,2120.6684,818.1786,5932.6602,-515.6052,-6581.1294,6519.0542,6749.0930,-2698.7925,5035.9517,-4001.7026,-3054.1396,4769.4495,-2228.5397,5109.4840,-4526.4168,-2967.8116,-128.1191,-5726.7693,-2343.0894,-3601.9907,-1358.4271,5701.5684,2236.8332,5013.8844,5340.3454,-5412.6310,5007.4641,245916.6578,229620.5723,248657.4898,248513.1418,239787.5825,242150.5807,243802.7443,245242.0372,70186837.3086,70142102.8175,70174382.0805,70171474.6858,244982.2010,70177736.3361,4685.5432,-3871.8841,-1386.2583,4147.7367,4689.8710,0.0000,1998.1268,-2629.7910,-3689.8978,-3717.7987,2883.4638,765.7941,-383.6095,4617.7769,-5172.1084,-3469.1459,4901.8630,-82.9064,5517.5385,-3171.6636,-2918.7398,2145.0489,4641.8837,5446.5596,-796.8137,3468.3740,-4717.0777,-3520.4536,3604.0383,5114.6947,-2615.6381,4891.2852,5489.1453,4022.2634,-5147.9662,-3157.7149,772.5239,-1361.0008,-2824.0316,-4083.1683,-2970.8285,2384.7487,5660.0993,3490.9581,1509.8179,-2588.6267,2907.0086,4710.5397,-5456.0173,2291.1228,-4280.2003,3217.0415,5416.2352,1200.0451,-4251.0553,3756.1737,-5857.4437,-2699.1201,2891.8987,-5399.2609,0.0000,-1127.1494,-4248.7204,-5528.2978,-1492.5162,3923.2415,1895.7550,-919.6440,129.4517,1044.9255,5475.0484,-678.0693,105.5313,1069.8597,-6857.0308,-3468.2340,-4973.6087,872.1493,-850.4560,-1198.2971,5505.0815,-4547.8900,5413.8667,-6239.2482,1348.7955,1967.1482,4511.2049,-4984.9397,567.1684,-4379.9984,-814.1640,-5528.0446,-4533.0196,-3887.8717,3535.9642,-1655.5126,-2582.3244,3715.3568,-3343.4974,-4700.9052,133243.7578,131795.9948,134659.9871,135057.0552,139656.6561,131668.6977,124442.5114,131594.2488,41253246.4751,41231719.7722,41221661.1423,41238063.7314,133399.9118,41240965.5490,
7200.000,-6411.9573,-1497.9594,-3136.6080,5138.1566,4750.1066,0.0000,2968.6683,-2632.7011,5265.3937,-2683.9794,3800.5393,1480.5092,-3538.2750,2782.4628,-6549.3832,-4354.1628,1746.4947,-4649.6777,3595.3888,5238.0776,-2608.7545,-6771.8626,-307.5567,-5322.4465,-2807.9698,-6812.9745,5142.7322,-1332.4648,3420.3401,-1860.9249,-4253.9257,-1553.1314,4073.9267,-3132.3794,6233.4267,1820.5993,3342.5800,3608.6230,2432.2378,6829.1461,6242.2133,-3548.5697,-5522.8892,1552.6517,-1081.2887,-4192.4958,-943.0717,779.2691,-1729.7219,-2062.7721,-2666.2340,-3621.7961,-2412.7229,-5984.0927,-1422.2259,3533.3189,-3224.1522,-2724.6370,-4271.5118,2761.8972,0.0000,868.9713,3754.0223,-1186.9045,-3505.3546,6328.4865,6049.9937,-3109.4135,5541.8037,5867.0191,4423.5403,4660.0367,-3142.9724,3848.0613,4838.9316,-1094.7068,2930.1348,1969.9386,-1079.4298,-794.3574,5992.3091,-3378.0546,5065.6560,3823.6396,1285.3605,6037.5473,-2925.7335,737.6980,5313.0332,-6282.2937,-1690.3716,-757.4783,-1704.1506,6884.5089,-3568.5336,2730.2129,1296.2913,-3853.8422,-1124.2915,-3373.7265,-306290.3526,-291476.0407,-304381.8300,-301307.2614,-305526.0406,-302676.4952,-298870.6781,-300543.8651,122666306.1727,122691248.6709,122657643.5042,122655030.3377,-300884.7675,122651955.8750,-2204.4586,-4919.6451,-3586.4117,-1156.9128,-4129.0767,0.0000,5254.5078,-967.5683,4415.8984,126.5757,5738.9966,5528.5388,4591.2202,-3392.3080,690.0407,-5325.0716,-4212.9517,3808.8887,-4263.3006,-4481.4366,-4367.5057,-140.2664,6090.7056,-2956.2148,4424.4874,10.4221,3099.9095,6680.4560,-6017.3318,4335.2255,993.8441,-6556.8600,4222.2548,4157.6350,2149.7165,-6556.5902,-4021.1410,5247.3478,979.7177,-455.9545,-2970.3992,-5579.8332,3846.1624,6753.2222,6202.6709,-2988.1989,-6545.0605,-6164.2594,-2056.2443,6464.3603,3276.3728,1796.1464,4944.8415,-1488.3582,-6732.0321,-2164.5745,5947.6993,-6137.4681,-220.0959,-4333.3720,0.0000,-5810.0978,2038.1365,-5468.3281,-3311.8756,-2690.0449,580.1292,5339.4962,56.9422,1848.4958,3023.8812,967.3940,-5119.6845,-3275.0041,-939.5665,-6768.0197,-3565.3092,4872.0870,-5977.9222,-6105.6322,-121.4236,-5885.5838,1475.6589,563.5865,-5216.1168,41.8069,-4738.2513,6666.9286,559.2183,2693.9786,6194.8414,5597.8332,6354.6325,-403.0509,-2153.6380,-3551.5524,-3155.6663,-1508.9964,6701.7140,-5177.8011,172518.1169,162310.4436,179668.4283,177590.1063,169680.0420,173965.3699,173432.0216,175158.9218,105626500.6295,105591641.3310,105621019.9001,105620940.9438,175064.1711,105617880.0564,-772.7039,4636.5888,4920.1101,-4513.1819,-2894.2204,0.0000,2982.4474,6338.7123,-560.4129,6409.5095,705.2872,3711.6437,-3774.1518,-5315.8050,2046.4756,-760.9268,-5191.4707,3440.4687,-4098.6339,-411.4160,4694.2850,1495.0175,-3062.6048,-3156.4759,4503.9546,252.0585,3439.3154,-216.3538,-319.4103,-5067.7762,5338.7536,-1409.1267,-3602.9680,-4590.4662,1969.8987,-1193.0041,-4530.5441,-2542.2485,6417.9188,1144.2145,-573.3458,1989.6700,-1693.1977,-156.3256,2835.7254,4633.7639,1714.5929,-3074.2542,6406.8992,1378.8839,5428.9919,-5387.5542,-4091.7443,3102.9840,212.5352,-5537.6380,1501.4913,-1672.7502,-5426.9500,4623.4984,0.0000,-3474.4082,5280.8121,4052.9291,4918.5454,243.6838,3340.5987,-2945.1420,-4133.1675,3175.9300,-4388.4374,5053.5156,-3470.4100,-4713.2075,4838.9975,-814.7216,5121.5635,4076.4799,-3085.1080,-3143.4982,-3436.4742,380.4194,-4447.9142,5762.8107,-4278.7991,2996.6027,-4123.2957,1658.3362,-4397.7147,251.0665,-2703.7272,3967.6925,2180.8874,-273.9070,-5515.8814,5106.1471,6047.5089,-5531.8109,-1070.1209,3047.4611,133841.4952,132689.7862,136499.2258,133266.3917,141176.0661,136292.2006,124971.3589,136151.2961,41249306.5092,41226026.1740,41219042.4664,41231718.2540,134425.4738,41237596.0333,
