sl_50_5400_20271019 Coordinates.csv
2027/10/19 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:02 2024,
Start: 2027/10/19 07:47:00.00, Stop: 2027/10/19 09:17:00.00,
TIME_UNITS,STARLINK-2412 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-31339 - X-Coordinate,STARLINK-31634 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-5099 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-2112 - X-Coordinate,STARLINK-2012 - X-Coordinate,STARLINK-32128 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-2301 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-31886 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-5687 - X-Coordinate,STARLINK-4789 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-4683 - X-Coordinate,STARLINK-5988 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-3553 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-11271 [DTC] - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-4304 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-3696 - X-Coordinate,STARLINK-3727 - X-Coordinate,STARLINK-31571 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-4049 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-31339 - Y-Coordinate,STARLINK-31634 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-5099 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-2112 - Y-Coordinate,STARLINK-2012 - Y-Coordinate,STARLINK-32128 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-2301 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-5687 - Y-Coordinate,STARLINK-4789 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-4683 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-3553 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-11271 [DTC] - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-4304 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-3696 - Y-Coordinate,STARLINK-3727 - Y-Coordinate,STARLINK-31571 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-31339 - Z-Coordinate,STARLINK-31634 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-5099 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-2112 - Z-Coordinate,STARLINK-2012 - Z-Coordinate,STARLINK-32128 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-2301 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-5687 - Z-Coordinate,STARLINK-4789 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-4683 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-3553 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-11271 [DTC] - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-4304 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-3696 - Z-Coordinate,STARLINK-3727 - Z-Coordinate,STARLINK-31571 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4389.9645,26.8337,4921.8710,2559.8610,1583.4746,-3115.4677,-3789.6058,-4468.2939,-1655.3060,3474.3741,6009.5387,2484.8002,4486.8727,4177.3584,-4153.7798,3300.7089,-3336.2279,-4746.1143,-2068.1793,-51.1788,6178.1127,2589.1248,4246.6687,-1419.2998,-3494.2869,-1242.4548,-5617.2921,-6742.6370,803.4909,5590.6646,3892.0073,1050.2027,4168.6681,2092.8367,-6155.7137,782.5046,4288.9155,-3831.2832,475.2459,6833.6499,5620.6925,326.2285,-453.0437,-4323.8556,-1886.9209,-3146.4919,2928.5295,4773.3985,-1868.3793,2448.2367,-88129.7857,-93605.4771,-86354.3790,-86971.2658,-83944.4334,-85188.5968,-93251.2794,-91392.5562,30341964.6755,30330898.7288,30347474.3259,30339321.4635,-90160.6701,30341561.6759,5308.1017,5018.8325,-2701.3574,4421.5927,-6437.4124,5177.2764,-1757.2347,-3506.0817,1808.2216,4270.1209,3413.6300,3932.0477,1449.2789,-218.6647,-3001.8326,-5946.8379,4911.7131,4725.4862,4597.8005,5138.5639,-825.1164,4513.3044,-2776.8800,6177.9945,-4338.5689,-6501.3140,1936.3666,1174.0654,4388.7711,3179.7830,5686.3994,6714.1884,-4541.7834,202.6139,-2502.4116,5490.2800,-4749.6093,-4450.3955,5484.7899,92.1334,2185.4571,6039.5207,-4652.3472,-2362.5156,5123.0564,-6116.0304,5557.7446,-1606.9780,-4308.4923,6143.6341,-344537.5871,-306689.5359,-331145.2926,-331277.1195,-323192.2750,-324940.0750,-324154.4226,-327187.8447,295989671.6186,296053675.8258,296035381.0239,296000321.1894,-326356.6652,296010047.9415,392.5916,-4759.6508,4079.9936,-4690.6808,2013.8727,3334.6168,5404.0856,3729.2528,6489.4279,-4206.6557,-559.0867,-5021.5754,5047.7240,-5254.4112,-4539.6288,-681.5548,3307.2290,485.3082,-4725.5636,-4650.9420,3079.1555,4398.2769,-4727.2521,-2773.7924,-4003.8212,1253.7663,3532.6161,-904.2622,5279.7667,-2621.7534,-166.1760,1246.8507,3068.6223,-6614.0982,1446.2131,-3771.8539,-2439.4673,3640.6058,4204.1996,-971.7339,-3378.2878,-3267.1475,-5144.4637,-4603.7882,4251.4251,764.9280,-2859.4988,-4605.3576,5118.3316,1945.7666,171278.3430,167355.9765,168228.3980,171044.3792,173128.2987,163308.7985,159669.4240,166639.4917,-116489941.6901,-116485545.6848,-116494026.7637,-116492958.8666,167671.3759,-116491364.2326,
300.000,-3309.4204,1780.7507,3222.0898,4359.4634,91.3941,-1336.1548,-4202.0857,-5858.1278,318.4424,4497.8415,6182.8719,4363.0398,4128.6921,3409.4010,-5656.7529,2158.4846,-2059.0813,-3718.3002,-769.8535,2055.4939,6683.4869,4044.2031,2921.6245,116.9996,-4466.6629,-2650.3711,-4095.0090,-6427.4000,2820.4349,5776.8950,4712.1102,2247.5265,3468.0555,3756.9143,-6717.6319,2150.4915,3517.6557,-4222.5555,2423.9113,6757.4654,6592.8457,1685.6393,-2265.8026,-4185.8058,-150.5848,-4153.1052,4283.3305,4065.2132,-3262.1611,3323.8055,-80797.7717,-87110.2277,-79586.9844,-80179.8315,-77064.3800,-78332.6297,-86321.3998,-84213.1796,23873249.1978,23861138.0367,23877991.1325,23871024.1549,-83296.4419,23872748.9164,5888.7618,3912.0034,-2742.6715,3324.2795,-6909.8085,4980.7502,396.0084,-2254.6849,2795.7971,2432.3172,2130.0856,3406.3600,-652.7676,-2289.6467,-2023.5625,-6382.1674,6148.7885,5429.2634,5884.4235,4688.6453,-1600.6209,2912.7112,-4450.8502,5520.3030,-2487.5938,-5588.8283,2948.8990,2341.9257,4468.8474,3828.8555,4755.0002,6511.0043,-5782.4596,1435.1273,-1065.6368,4115.4505,-5833.1870,-2637.8018,5598.4790,-1115.3720,1063.1163,4886.7293,-3528.3833,-266.7665,6047.8716,-5437.9389,5282.7990,-3605.6843,-5006.8580,4905.1795,-346301.0412,-308542.6765,-333006.0660,-333032.6106,-324965.5330,-326695.6892,-325981.2316,-328845.4835,296581925.5813,296645769.5915,296627724.5439,296592196.8662,-328154.4222,296602279.9714,-1414.4508,-5420.0532,5499.0226,-4247.8134,526.5899,4583.3197,5370.5706,2605.5956,6341.7952,-4675.0495,-2310.5694,-4025.5345,5497.8512,-5314.2045,-3281.1595,1142.9744,2042.7439,-1346.8476,-3538.8113,-4672.0938,1067.5196,4644.5062,-4443.0982,-4171.2936,-4574.6448,2666.5710,4720.9540,914.3515,4457.7866,-436.5432,1633.1000,-567.3515,1409.9976,-5655.9306,-96.6039,-4840.5230,-696.3358,4787.9474,3284.7173,846.7814,-1781.1583,-4532.3594,-5544.4166,-5280.9101,3362.1165,-1046.9738,-1169.6526,-4128.5090,3547.0919,3518.8184,171289.5899,167358.0617,168348.3292,170901.0551,173236.5143,163564.2517,159575.8621,166305.8074,-116492969.6344,-116489033.3349,-116497618.7630,-116495800.6295,167692.1620,-116494651.6258,
600.000,-1884.7995,3400.7226,1179.0366,5751.1210,-1404.4322,605.5096,-4242.2850,-6646.5910,2219.9592,5128.6416,5760.9795,5789.6730,3419.1129,2330.4719,-6582.1435,781.3307,-590.1378,-2274.3408,567.2558,3972.6074,6514.7901,5123.3532,1351.1717,1681.0494,-5036.4333,-3804.3219,-2173.2505,-5465.4036,4540.8161,5332.2147,5073.3653,3226.7052,2432.8936,4972.2578,-6588.4685,3336.4296,2392.3419,-4246.4471,4120.9572,6003.1597,6908.4318,2922.5802,-3896.1156,-3658.9075,1573.8173,-4757.5595,5199.6109,2984.3769,-4291.7784,3905.1273,-73430.8183,-80578.2996,-72786.4799,-73357.8395,-70150.5837,-71447.9480,-79354.1804,-76937.2932,17393136.8274,17379982.9422,17397109.0708,17391350.6728,-76396.5153,17392540.2915,5889.4269,2461.7575,-2576.0476,1944.4350,-6711.7699,4329.6375,2495.4877,-796.6810,3573.0568,372.2317,614.8974,2577.3272,-2708.2373,-4134.6468,-875.2219,-6163.9187,6752.9139,5553.0984,6597.4701,3829.0620,-2200.1276,1042.1192,-5716.2765,4341.3390,-398.1019,-4085.3589,3721.0139,3285.2321,4152.6623,4066.9730,3334.5036,5656.3526,-6434.2737,2579.0683,481.6790,2315.0319,-6314.3252,-551.4805,5196.2059,-2220.7543,-145.1102,3259.1920,-2108.9530,1874.2560,6402.8147,-4213.9856,4487.8795,-5242.3966,-5230.2862,3168.2676,-347907.1969,-310259.3399,-334719.9169,-334642.0051,-326594.2920,-328309.0404,-327661.1385,-330292.1197,297032834.7300,297096492.4172,297078696.8420,297042777.8012,-329807.8796,297053163.4899,-3067.9991,-5498.3575,6332.8889,-3351.5207,-1017.1766,5335.3654,4738.2303,1186.0845,5520.0680,-4643.1723,-3815.0631,-2582.4973,5354.8046,-4751.6292,-1658.2566,2839.6995,546.4418,-3020.7139,-1969.8518,-4193.8144,-1057.3954,4368.2182,-3684.5950,-5120.5904,-4641.3516,3768.6069,5400.2302,2633.6846,3155.6372,1795.1613,3254.2830,-2320.2495,-402.5459,-4096.4219,-1628.4925,-5339.1366,1124.1551,5418.4094,2013.2681,2573.3268,8.4145,-5301.2029,-5357.6153,-5346.3674,2111.4094,-2746.2545,647.1604,-3189.2536,1599.2096,4708.7974,171300.4797,167360.0523,168466.8981,170752.7349,173341.1811,163825.8730,159487.2161,166076.2556,-116495998.1445,-116492521.0224,-116501209.9279,-116498638.1290,167712.8351,-116497938.8243,
900.000,-244.9062,4725.8963,-999.7356,6596.1657,-2773.7783,2518.8828,-3898.5010,-6750.9065,3859.5818,5305.0170,4796.9057,6618.0354,2427.5371,1051.4978,-6831.8749,-705.7461,934.0955,-557.9616,1826.4429,5512.5254,5681.9829,5713.5334,-319.0009,3126.2738,-5147.1237,-4593.4654,-45.8498,-3948.7877,5797.2795,4322.5560,4955.1942,3909.8314,1148.5204,5616.3492,-5785.2075,4216.1811,1009.7466,-3908.0004,5407.7459,4645.4857,6534.3573,3919.9282,-5182.5274,-2800.8219,3128.0594,-4917.4181,5599.3806,1631.1545,-4870.3076,4147.5465,-66032.3330,-74012.5391,-65955.8695,-66508.6536,-63205.9956,-64538.0040,-72352.8214,-69598.0067,10904715.6136,10890522.2177,10907917.1669,10903385.0250,-69463.9222,10904024.0091,5323.3011,813.4832,-2229.8425,407.1928,-5862.2876,3297.1195,4325.1438,731.6361,4050.4832,-1709.7326,-995.8389,1512.9157,-4510.6807,-5549.7173,344.0976,-5323.9110,6661.6608,5098.6792,6658.4621,2638.3679,-2589.9775,-908.4001,-6445.8586,2765.5796,1720.0534,-2151.8504,4183.3881,3928.5289,3457.1219,3842.5807,1558.2372,4231.5830,-6439.7823,3490.7003,1995.2573,289.2463,-6152.7840,1600.8307,4306.2610,-3132.8161,-1339.0086,1326.4359,-531.7180,3829.9997,6145.9502,-2557.0666,3237.3359,-6348.3670,-4937.3114,1106.9826,-349355.3747,-311838.7986,-336286.1662,-336104.3512,-328077.8870,-329779.9424,-329193.3346,-331539.9200,297342183.7351,297405629.0362,297388082.5440,297351848.5184,-331316.3318,297362483.2152,-4389.1103,-4986.3152,6493.5098,-2097.0408,-2451.9893,5509.4737,3577.3844,-368.0991,4111.3519,-4114.3819,-4912.4413,-852.2195,4633.9003,-3632.0497,149.1269,4218.9526,-1011.8695,-4340.1153,-187.8168,-3266.9045,-3070.2785,3600.3995,-2532.2915,-5520.4324,-4196.6294,4431.8430,5497.3710,4067.0575,1513.3694,3835.4304,4520.6353,-3822.6943,-2171.2104,-2100.4073,-2975.9915,-5209.5585,2819.5924,5464.1449,526.0749,4020.3824,1797.0522,-5490.1244,-4603.8047,-4792.7186,633.7188,-4150.5024,2393.6113,-1892.3291,-518.5192,5386.3849,171311.0138,167361.9493,168583.9183,170599.3466,173442.3289,164093.7168,159403.4347,165971.5927,-116499027.3375,-116496008.7379,-116504800.1926,-116501473.0814,167733.3951,-116501225.8282,
1200.000,1457.0379,5619.7871,-3091.2739,6807.7976,-3898.0044,4212.5029,-3192.6982,-6159.7818,5078.4679,5004.3195,3394.5989,6763.9161,1245.0024,-301.0872,-6378.2805,-2162.8011,2372.1971,1254.5597,2901.0143,6523.0834,4264.2466,5747.7740,-1936.7108,4312.7445,-4782.8778,-4941.3733,2073.9801,-2027.0399,6470.7152,2875.2509,4382.4395,4246.3052,-273.8605,5632.6208,-4394.4844,4691.8590,-504.9572,-3241.6424,6167.2665,2820.9333,5507.7405,4578.4752,-5993.0287,-1697.2190,4372.7279,-4632.0083,5456.8205,130.2691,-4959.4658,4034.6693,-58605.7361,-67415.8069,-59098.1666,-59635.6804,-56233.5844,-57606.2967,-65320.5366,-62231.0146,4411077.5762,4395848.6030,4413508.4175,4410215.3645,-62501.7081,4410292.2446,4258.3596,-872.9963,-1741.7756,-1150.1683,-4444.3631,1988.8491,5698.3581,2188.1874,4162.4546,-3612.5210,-2553.0355,302.4522,-5876.9924,-6374.9657,1529.7838,-3957.4981,5885.3139,4128.1175,6054.2336,1222.8791,-2756.9245,-2743.6837,-6562.2258,952.9034,3655.3654,5.4474,4290.8172,4223.5967,2433.6950,3157.7020,-401.8202,2376.1881,-5807.7967,4046.5188,3332.7678,-1740.6602,-5374.9142,3603.5533,3002.9841,-3776.7090,-2419.6375,-714.1428,1055.5299,5387.7215,5294.3972,-624.9680,1642.8758,-6808.5358,-4138.6059,-1071.0595,-350644.9698,-313280.3838,-337704.2011,-337418.7206,-329415.7161,-331108.3185,-330577.0859,-332607.1324,297509824.7241,297573031.6599,297555733.7684,297519260.7329,-332679.1369,297530091.3294,-5235.4163,-3938.5532,5964.1173,-618.1402,-3624.4415,5086.7860,2017.3070,-1880.5472,2265.1750,-3144.9193,-5486.4523,972.9623,3412.6469,-2086.0122,1939.8685,5126.8071,-2455.5297,-5151.1181,1614.5330,-1990.0989,-4758.3282,2427.2991,-1108.9754,-5328.3157,-3289.1876,4579.5755,5001.8557,5058.9914,-292.0509,5466.9172,5294.3004,-4913.2077,-3703.3936,119.8762,-3986.9562,-4466.9446,4201.4042,4920.1943,-1017.4892,5030.9234,3391.1967,-5078.6279,-3362.3543,-3683.6113,-912.0927,-5109.5863,3879.8218,-382.8833,-2581.2627,5478.0432,171321.1937,167363.7537,168699.2060,170440.8231,173539.9858,164367.8249,159324.4687,166003.4554,-116502057.3299,-116499496.4721,-116508389.4914,-116504307.0433,167753.8420,-116504512.6373,
1500.000,3057.6913,5984.3820,-4880.0608,6360.5266,-4680.0241,5513.2564,-2180.0139,-4934.5589,5764.3711,4246.0206,1697.2346,6214.7426,-23.9440,-1597.3749,-5267.5852,-3448.1048,3590.8469,2972.5760,3703.1267,6902.9421,2401.8047,5213.0734,-3356.9916,5120.4396,-3970.7633,-4813.0684,3975.0634,108.2215,6501.9507,1162.6823,3421.0936,4215.6916,-1706.7300,5036.0086,-2562.6648,4702.6045,-2009.4938,-2307.6669,6334.8591,713.4835,3932.1225,4826.5797,-6238.7946,-453.6565,5199.7434,-3940.3918,4799.2631,-1380.1982,-4571.3827,3578.9656,-51154.4590,-60790.9768,-52216.3920,-52742.3713,-49236.3358,-50656.3755,-58260.5516,-54871.8712,-2084682.7685,-2100942.6686,-2083021.6848,-2085067.4803,-55512.9312,-2085560.3320,2808.7450,-2438.6160,-1154.7843,-2590.2546,-2596.4388,532.0714,6477.3963,3438.2354,3876.1290,-5153.6926,-3908.2495,-950.3167,-6666.3218,-6513.1586,2580.3612,-2212.1928,4505.4678,2755.0373,4839.4119,-292.4048,-2706.5251,-4283.0833,-6046.6297,-917.6096,5215.6163,2157.3414,4026.6176,4152.3731,1165.2648,2069.7780,-2351.9783,273.5493,-4611.0398,4159.8519,4366.9602,-3556.1590,-4069.5838,5254.8880,1400.7798,-4099.5869,-3297.2091,-2657.2269,2508.4463,6375.5049,3923.5654,1395.0247,-146.4429,-6574.0730,-2897.8356,-3145.8213,-351775.4518,-314583.4862,-338973.4747,-338584.2026,-330607.2405,-332294.2075,-331811.7322,-333516.8344,297535677.3523,297598620.0488,297581570.1971,297544933.4558,-333895.7172,297555907.5490,-5516.0576,-2467.0791,4800.8465,926.9751,-4409.5648,4112.8521,232.0317,-3179.9251,177.8890,-1838.2015,-5476.5478,2689.6567,1822.6727,-294.6210,3514.4019,5462.1968,-3621.2969,-5359.5045,3241.8828,-499.8689,-5943.9009,980.8903,433.1664,-4564.7085,-2018.6680,4195.0311,3966.8396,5502.0669,-2066.0356,6516.3075,5491.1881,-5475.1198,-4832.8902,2327.3049,-4547.6270,-3198.0784,5116.1054,3845.0154,-2452.1782,5495.4649,4618.4111,-4111.3543,-1764.2980,-2146.9135,-2359.9893,-5521.4106,4944.3243,1169.5945,-4370.5465,4973.7746,171331.0208,167365.4663,168812.5808,170277.1058,173634.1781,164648.2219,159250.2716,166172.8302,-116505088.2377,-116502984.2158,-116511977.7582,-116507141.4255,167774.1759,-116507799.2517,
1800.000,4399.0072,5771.2728,-6180.3398,5293.5784,-5052.2180,6284.2638,-945.1542,-3202.3858,5862.3485,3091.2370,-127.5131,5030.7830,-1270.2300,-2716.1762,-3615.0326,-4431.8179,4476.8997,4410.8366,4170.6277,6612.2705,281.3560,4153.1014,-4455.0883,5461.3079,-2779.4652,-4218.3645,5469.4236,2242.6844,5896.8975,-618.6702,2170.4666,3827.9660,-3017.5676,3909.9031,-480.0194,4232.5862,-3357.8438,-1187.0146,5903.4431,-1464.3334,1966.5367,4628.0528,-5884.3725,813.9541,5541.5263,-2915.9535,3702.6750,-2761.3275,-3764.7349,2820.3729,-43681.9427,-54140.9347,-45313.5727,-45832.2237,-42217.2498,-43691.8454,-51176.1023,-47553.0540,-8579469.8821,-8596755.3455,-8578576.6269,-8579371.4788,-48500.6609,-8580438.0316,1122.2525,-3739.9033,-513.4368,-3787.6010,-498.4690,-936.6582,6587.7043,4366.6182,3197.4047,-6187.0470,-4927.5299,-2135.7916,-6795.1515,-5941.9839,3405.8764,-271.2910,2665.8954,1130.9601,3131.4979,-1774.5293,-2459.9047,-5378.4595,-4941.9993,-2665.1017,6247.0910,4076.1043,3405.1086,3727.2803,-240.2810,686.7354,-4096.0768,-1867.4633,-2977.1527,3793.5495,4997.3521,-4964.7296,-2377.5283,6387.3440,-355.9448,-4074.4677,-3898.1577,-4309.9647,3699.1324,6681.6918,2160.3711,3304.3106,-1958.3542,-5668.0233,-1326.5483,-4907.1180,-352746.3654,-315747.5560,-340093.5063,-339599.8948,-331651.9847,-333337.7693,-332896.6877,-334294.9710,297419728.8411,297482381.5510,297465579.1136,297428853.0613,-334965.5587,297439919.1630,-5200.9403,-729.7881,3127.0321,2372.6660,-4723.9176,2692.9197,-1579.1613,-4119.5070,-1928.3563,-334.1024,-4883.8632,4106.4964,35.6983,1531.4419,4697.3796,5187.8881,-4377.8127,-4941.1291,4517.8888,1044.0125,-6502.7947,-575.9637,1928.8229,-3311.0006,-525.0369,3323.0960,2503.6718,5348.3358,-3617.7544,6872.4641,5089.8780,-5448.5560,-5437.7366,4285.7607,-4595.0899,-1551.7998,5462.2928,2354.4270,-3624.7554,5363.7087,5346.1703,-2693.5438,21.1149,-360.5706,-3554.7988,-5342.2965,5471.6482,2590.4235,-5697.6739,3928.1908,171340.4963,167367.0883,168923.8655,170108.1472,173724.9310,164934.9097,159180.7996,166469.3896,-116508120.1767,-116506471.9599,-116515564.9271,-116509977.5072,167794.3966,-116511085.6714,
