sl_100_86400_20270926 Coordinates.csv
2027/09/26 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:14 2024,
Start: 2027/09/26 07:47:00.00, Stop: 2027/09/27 07:47:00.00,
TIME_UNITS,STARLINK-1591 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-31836 - X-Coordinate,STARLINK-1497 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-1207 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-1612 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-30952 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-31243 - X-Coordinate,STARLINK-2378 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-31412 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-1405 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-4414 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-5012 - X-Coordinate,STARLINK-3238 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-5657 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-5630 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-3153 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-30206 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-31460 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-30325 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-6113 - X-Coordinate,STARLINK-4381 - X-Coordinate,STARLINK-6311 - X-Coordinate,STARLINK-1027 - X-Coordinate,STARLINK-31054 - X-Coordinate,STARLINK-2249 - X-Coordinate,STARLINK-30809 - X-Coordinate,STARLINK-3561 - X-Coordinate,STARLINK-31630 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-31697 - X-Coordinate,STARLINK-2094 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-30550 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-31657 - X-Coordinate,STARLINK-32128 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-30708 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-3687 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-31485 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-30221 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-2383 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-3101 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-31836 - Y-Coordinate,STARLINK-1497 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-1207 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-1612 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-30952 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-31243 - Y-Coordinate,STARLINK-2378 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-31412 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-4414 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-5012 - Y-Coordinate,STARLINK-3238 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-5657 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-5630 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-3153 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-30206 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-31460 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-30325 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-6113 - Y-Coordinate,STARLINK-4381 - Y-Coordinate,STARLINK-6311 - Y-Coordinate,STARLINK-1027 - Y-Coordinate,STARLINK-31054 - Y-Coordinate,STARLINK-2249 - Y-Coordinate,STARLINK-30809 - Y-Coordinate,STARLINK-3561 - Y-Coordinate,STARLINK-31630 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-31697 - Y-Coordinate,STARLINK-2094 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-30550 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-31657 - Y-Coordinate,STARLINK-32128 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-30708 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-31485 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-30221 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-2383 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-31836 - Z-Coordinate,STARLINK-1497 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-1207 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-1612 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-30952 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-31243 - Z-Coordinate,STARLINK-2378 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-31412 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-4414 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-5012 - Z-Coordinate,STARLINK-3238 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-5657 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-5630 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-3153 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-30206 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-31460 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-30325 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-6113 - Z-Coordinate,STARLINK-4381 - Z-Coordinate,STARLINK-6311 - Z-Coordinate,STARLINK-1027 - Z-Coordinate,STARLINK-31054 - Z-Coordinate,STARLINK-2249 - Z-Coordinate,STARLINK-30809 - Z-Coordinate,STARLINK-3561 - Z-Coordinate,STARLINK-31630 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-31697 - Z-Coordinate,STARLINK-2094 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-30550 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-31657 - Z-Coordinate,STARLINK-32128 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-30708 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-31485 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-30221 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-2383 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6904.2773,4512.5707,-5556.9129,2688.9536,5988.3282,2268.6128,-4414.4082,6489.3477,-4853.8774,2399.6178,4549.4886,-1137.9246,-5279.2041,5167.6734,4363.8684,4156.0563,6374.5821,-439.3211,192.1497,3303.1097,-4398.0035,990.9607,-4161.3651,-2924.6298,-5181.5058,-3956.9335,6823.2456,3139.1339,4419.2025,-1083.2568,621.8988,3285.4285,-5072.6541,4759.1252,3776.0465,5204.3046,-6006.1877,6403.9873,-4496.3588,-6127.8661,-5098.2672,-1745.2310,6335.5307,-1570.1317,2644.3074,6845.8850,-4222.0176,2470.3929,-541.2894,-4065.9058,-2879.3168,1205.4370,5451.1435,4160.8935,-153.7262,16.0559,-453.5123,-349.9054,-3873.2052,-2908.7784,-5464.3106,2650.0678,3065.8571,-1867.6127,-4255.2980,-4024.2510,2859.3658,6770.7333,-3311.4218,0.0000,5261.5431,6666.7510,-3870.8457,6596.0982,-2946.2160,-2847.5493,-4551.0843,5888.8041,1974.2458,726.7860,0.0000,-4642.7718,-6659.5059,2426.1077,-5320.9353,5508.3819,-921.3876,931.0572,-2630.0365,-2905.4202,4219.5257,4453.4166,2741.3245,5166.4575,-3439.4125,-4524.8061,4789.3827,4761.9372,-4438.0975,-2064.4436,-336930.5523,-332781.1856,-338901.0459,-339657.0425,-333774.4720,-335597.5037,-342746.6588,-342440.0155,61020225.8380,61005829.6491,61005338.8440,61014388.9892,-340720.3153,61006380.9736,-57.8300,885.4394,-4048.1911,3259.4333,-336.0156,5777.2257,-3307.3207,1767.4464,-4936.7423,-4044.8299,-1180.3484,-5038.8961,942.5810,-1411.7688,3123.5807,879.3043,2057.6409,6768.8746,-4200.1379,2508.6917,2317.3499,5783.5847,1414.7424,5948.8899,4154.3918,-4306.3015,785.6181,5258.3689,-5107.7712,6424.0902,-6035.2779,-4225.8105,1085.8045,4988.3968,2826.8622,3150.8374,3447.6674,560.6588,-5184.3458,1575.4631,2627.9258,6531.9412,-2885.7303,4974.8026,-437.6121,319.6968,-1303.7899,-3853.7959,5686.9811,-980.4131,-3887.7667,-6472.4607,3770.1207,2880.9550,5844.4556,6652.9879,4537.8913,-6255.2683,-4614.9714,4393.4286,166.2244,4544.2843,-2549.5420,6560.4712,4475.1062,3056.9688,-3429.1609,111.5827,2474.8528,0.0000,1215.2119,1051.5760,-2192.0951,-1982.7175,-2848.5431,5079.9331,-5198.9463,-3371.3548,5548.5322,5244.8651,0.0000,-2257.1072,494.5551,6332.7355,-4083.6252,-2256.8636,6805.9257,4502.1974,-3954.2287,-3615.6444,2728.9957,-2744.1481,5487.4793,-829.8845,3685.2939,-2281.7955,-2601.2093,-4847.3500,4692.8957,1541.5335,61655.2638,90030.2097,67122.7776,67200.9922,73523.8240,72336.6160,76192.9562,72802.1271,287411384.6177,287414874.0682,287389155.5433,287401835.5084,72968.5843,287398227.1605,-651.2421,5141.8935,-901.7678,-5366.9322,3408.0452,2818.8271,-4215.2133,-1542.9822,-371.2617,4772.9644,-4621.0202,4242.7831,4216.9117,4373.2487,-4360.1498,5352.5810,358.4338,1274.1832,5215.5117,-5508.2122,-4631.4322,-3497.9813,-5376.9024,-1779.5378,-1917.4738,-3680.8853,666.5483,-3089.5060,1382.7886,2175.1129,3308.7310,-4406.4047,4433.6242,700.0250,5050.1441,3019.2155,-355.2665,2517.6521,536.9052,2764.9956,-3903.1326,-1453.4589,-5.3576,-4547.0981,-6406.1159,-1154.7147,5196.6598,5083.0208,3728.0909,-5516.2392,4930.0177,-1726.0405,-2075.0232,-4714.5199,3616.1169,1922.8100,-5119.6616,2969.0814,-3479.6965,-4469.3305,-4275.3390,-4512.0089,-5684.2532,-1177.4438,3046.1354,4551.9121,-5204.1281,1421.1721,5524.5440,0.0000,-4309.0407,871.6831,5285.3801,512.2903,-5453.0761,3738.5190,-128.5803,-1311.3949,-3425.3451,-4338.6931,0.0000,-4098.0737,-1425.5368,-1314.4646,-1641.0227,3451.6916,-735.8377,-5113.3352,-4922.9300,4925.2463,4619.0551,4319.6842,-3199.8718,-4520.3779,4679.1889,4720.5064,4182.8176,-1288.0446,-2343.7463,-6434.5434,108988.6656,107047.0502,108984.8055,111935.7670,113922.5337,104057.9517,100515.5937,109091.4226,-91065970.0681,-91034804.4842,-91045288.2089,-91051557.4968,108488.9428,-91058718.7496,
3600.000,-5081.4698,-6293.7256,4724.9351,-6204.3051,-6492.3250,-4808.4267,-84.6057,-4747.3393,5442.5658,3006.1404,47.2962,4177.2070,2607.5836,-4744.0543,-4052.8570,-5700.7044,-5109.7621,-1178.3797,4826.7484,-5798.2655,1802.7715,-4276.7542,-558.4763,-687.6511,3895.1682,6338.0782,-5830.8611,-4927.9238,-1349.5223,-628.9777,2355.4731,-943.8478,5612.0102,-5342.5529,-6548.6691,-3934.9488,4631.3329,-3905.7385,4896.4215,2827.9174,1731.0134,-742.2063,-4339.9368,-349.4918,-208.4875,-4413.8677,3698.4132,2254.6527,-2570.3179,4456.6061,4542.5878,1531.5051,-1566.4420,-6126.4580,-1783.0966,-2710.0469,-3947.2870,2742.3985,2605.9374,180.4030,3690.7612,-5817.6006,-6596.1748,-1035.4204,321.5603,1498.4837,-838.5164,-4865.0739,854.4136,0.0000,-4492.2931,-4974.9670,4503.1871,-4857.6416,5756.7289,-1211.3612,4821.5239,-2995.6405,-4915.0187,-3352.0688,0.0000,6478.0409,5594.0950,-3443.9857,5819.5861,-1666.7527,-1132.2394,-4550.8838,4662.4947,2222.8939,-5771.6397,244.9056,-4628.6431,-4908.8167,2356.6619,5909.4995,-4619.4831,-1858.7586,3040.3397,-1712.1445,-341928.1723,-344563.2947,-348109.5253,-348340.6561,-341362.2153,-343858.7687,-349787.6252,-346871.9625,-15508076.4153,-15526112.8219,-15516568.2414,-15517747.4791,-348489.5541,-15520972.4028,1746.8198,1966.3325,3140.8294,-1222.1128,2188.2866,-4703.3513,1230.8010,829.0878,2282.4533,3808.8053,4959.6601,5201.4633,-4728.5210,4729.0393,1172.4986,2779.8126,702.4450,-6075.5435,2599.6825,833.6525,-5953.8230,-2690.2438,1074.0579,-5178.4382,-5135.2654,2723.3781,941.6753,-4538.4472,4685.4154,-6427.0381,3485.1411,6616.6770,-3879.1044,-2161.6952,-1254.2885,1121.1144,-548.6722,2035.7577,3093.3661,-3269.2708,-4853.8644,-4851.6922,4308.9355,-6858.4226,4382.1016,363.1358,-3471.2957,4306.6726,-6318.8577,-3227.9391,-197.2405,6198.0189,-2903.4270,543.9006,-6609.1691,-4572.3389,-2860.6405,6347.4521,1042.4019,-6623.4555,-3843.1156,-3107.8496,1776.3334,-5461.9251,-4210.6549,-6299.1460,6483.3295,2497.9933,-5758.3129,0.0000,2962.2875,2116.5887,-2146.3676,3825.6520,-739.4704,-4972.5120,2974.5151,3945.3015,-4701.3191,-5963.0286,0.0000,-341.7141,-2238.2145,-3544.8391,2467.8277,3803.3771,-5108.1491,-1631.1984,-398.0024,-1700.5419,1445.7540,4325.3673,-2031.8773,4383.0966,-6394.4321,-1372.1891,5093.3282,4620.9121,-5746.2334,-4259.2736,-22006.0198,3374.9217,-20285.2090,-19008.4657,-13559.5364,-14512.0504,-11628.5621,-13729.1929,293413653.2098,293421295.9133,293396410.4578,293409422.6328,-14361.4065,293400989.7222,4375.6019,-2062.7916,-3997.8118,2566.5749,845.3181,1121.6402,6817.1855,4928.2264,3630.0209,-4636.8249,4325.8273,508.1982,-4181.2317,-1747.2507,5462.0471,-2567.9644,4279.9939,3052.7307,-3870.4042,3617.7119,2715.6341,4585.7975,6823.6158,4438.9708,-2497.7274,340.5229,3561.1235,-1459.4492,-4880.9323,2341.9134,-5493.5195,1823.7554,-352.8272,-3853.0522,-1855.7566,-5429.2425,5121.8706,-5326.4150,3711.7953,-5395.8863,4632.5490,4861.1608,3319.8157,806.8249,5366.5895,5339.1743,-4576.4922,-4825.6529,-176.2025,4181.4932,-5216.3001,-2360.4982,6097.9122,3147.5430,681.9834,-4447.0004,4807.8563,546.9118,6349.0413,1938.7185,4434.5550,2109.8376,1223.1368,4113.8235,-5449.0565,-2109.5246,2045.7525,-4245.7230,-3728.2149,0.0000,4318.0824,-4140.1980,-4796.5367,3070.1945,3570.0637,-4670.0723,-3963.6220,4806.7902,-370.2730,193.7320,0.0000,-1154.7787,-3216.0948,4813.9304,-2779.4978,-5497.5740,4498.2035,4871.9609,4972.7895,-6174.6644,-3358.6982,-5232.7944,4710.8153,2103.6538,-992.1454,-3357.7573,-121.7590,4786.0393,-2221.7998,5176.7809,107195.8234,105513.7327,108709.0543,108283.6410,113411.0950,105913.0119,98089.0482,106845.1887,-91119743.9460,-91086908.9180,-91093784.5572,-91108707.1800,107130.0611,-91110219.7579,
7200.000,1521.4142,5527.9810,-2468.1053,6458.1072,3957.6877,5237.3268,2726.3812,1811.1173,-4821.8630,-6191.6811,-3376.7289,-4404.6759,316.2723,2845.2292,3610.9295,4808.1070,1125.3574,3206.4223,-6602.8527,6240.2291,963.4775,6388.4650,5459.7954,4622.4147,-422.9338,-6115.7192,2492.5839,4562.0294,-2970.9992,2784.0899,-5445.7197,-1272.5522,-3191.5212,4793.5109,6434.8342,2063.2586,462.9201,620.6817,-3990.1960,1188.9325,1598.8825,4064.0530,675.5951,1840.4999,-596.8509,426.2893,-2652.4211,-5431.8773,4393.0975,-4094.7059,-5567.7276,-4119.9879,-1762.5700,6172.3566,3096.6273,5308.8981,6647.1374,-4255.0778,-2184.9380,2110.5505,-1620.6318,6665.4388,5680.2594,4346.2969,4035.7503,1222.5502,-936.7660,1592.5402,939.5026,0.0000,3052.7443,1355.6203,-4507.0200,1064.5132,-6071.0201,4843.2247,-3986.8242,-1417.5243,5420.9325,4150.6614,0.0000,-2800.1474,-1537.0519,4398.2715,-4212.4838,-2414.6636,3921.0691,6708.2834,-5598.6254,-2390.8435,5251.2131,-4155.1371,5835.3933,3190.7633,-425.7627,-5690.7459,2212.7057,-2438.2329,353.2603,3291.8343,-327053.8814,-334139.8267,-335414.4098,-335736.1547,-327081.8173,-332859.6804,-334616.4038,-335667.5379,-90981320.3603,-91005139.6600,-90986983.0959,-90997203.1006,-334208.2813,-90993677.3253,-3959.8152,-3403.9045,319.3244,-623.0052,-3319.6796,1098.1511,3414.9365,-4222.1290,1658.0198,-2567.6828,-5610.0610,-1535.3201,6743.2276,-5991.3322,-4992.6281,-4392.2405,-4293.6014,2781.5235,-548.5522,-2855.8786,6584.5946,-788.4889,-407.1845,3110.4957,4400.0937,-145.4253,-3310.4906,1245.6243,-3439.3282,3403.8837,-568.2972,-6552.8003,4516.7975,-1852.0185,-336.9384,-5408.8813,-925.1917,-4993.3988,1056.6193,5024.4536,6238.4438,1961.1103,-5049.9951,5723.7667,-6812.1393,-2598.5176,6267.4301,-4018.1424,3862.3290,5569.9700,3448.5047,-2846.5504,-1455.5676,-3088.2156,4133.1882,1358.2655,1245.3243,-3997.5516,3528.6523,6317.7123,6461.6436,1036.1996,657.4276,2952.2585,3620.0119,6400.4307,-6294.4038,-5077.4795,6829.5219,0.0000,-5991.8255,-5180.4892,5082.8508,-4944.7937,2940.2633,4136.4498,1120.9182,-4226.9496,1410.8164,3601.0953,0.0000,3059.4333,3801.9651,-791.7067,890.1355,-5149.0789,1734.0884,-684.0916,3660.0649,5873.9618,-4352.6700,-4992.8177,-1745.7271,-5908.6304,5984.5693,3956.4191,-5102.4969,-3706.5202,4422.2865,6040.0910,-104074.7586,-83596.8708,-106549.7698,-102471.6664,-99869.1766,-101377.3310,-98297.4184,-102060.6148,279387384.6418,279397661.8338,279377732.8324,279380102.8582,-100958.5802,279375565.6748,-5492.4226,-2361.0380,6461.5078,2117.3400,-4585.7768,-4234.3017,-5389.1267,-5153.4558,-4702.1310,242.7592,714.4640,-4802.6383,1021.3267,-1982.4921,-3136.7292,-2098.6882,-5035.4583,-5450.4479,-1052.2841,626.5259,1344.7486,-2282.8885,-4270.5461,-4004.2723,5300.3428,3198.8079,-5525.4818,4953.9535,5174.7835,-5285.0485,4212.3222,1855.5459,-4013.4401,4641.1582,-2525.4348,3549.3370,-6862.2850,4720.7182,-5515.4076,4579.5439,-2579.1091,-5245.3151,-4747.3439,3407.9508,-1172.1810,-6433.3102,546.8102,1096.9262,-3521.7249,-266.7667,2208.7078,4597.8741,-6558.6355,389.3085,-4551.6068,4228.8827,-1118.7581,-3749.3839,-5582.4214,1815.8915,-1942.3445,1570.5687,3922.4796,-4509.8651,4241.6932,-1978.1345,2534.9695,4415.7627,-462.1144,0.0000,-1575.5523,4193.0978,1283.5102,-4708.8551,987.6484,2709.7217,5521.1617,-5285.6051,3865.0729,4069.8858,0.0000,5108.3583,5449.4999,-5272.2414,5384.7732,3870.9471,-5421.0218,-1333.3512,-1418.8244,2386.4763,-398.6082,1969.2027,-3281.7831,1627.9724,-3382.1034,-63.8276,-4049.8221,-5310.3318,5233.1450,-795.0292,105390.1325,103985.8334,107998.5412,104300.5425,112425.2631,107940.9944,96317.3265,105767.7671,-91172885.9650,-91139420.9506,-91143918.2699,-91166369.0481,105759.5838,-91161705.7144,
