sl_20_5400_20270609 Coordinates.csv
2027/06/09 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:56 2024,
Start: 2027/06/09 07:47:00.00, Stop: 2027/06/09 09:17:00.00,
TIME_UNITS,STARLINK-1090 - X-Coordinate,STARLINK-4011 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-1873 - X-Coordinate,STARLINK-4709 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-31752 - X-Coordinate,STARLINK-2232 - X-Coordinate,STARLINK-5974 - X-Coordinate,STARLINK-11143 [DTC] - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-31187 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-31796 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-5696 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1090 - Y-Coordinate,STARLINK-4011 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-1873 - Y-Coordinate,STARLINK-4709 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-2232 - Y-Coordinate,STARLINK-5974 - Y-Coordinate,STARLINK-11143 [DTC] - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-31187 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1090 - Z-Coordinate,STARLINK-4011 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-1873 - Z-Coordinate,STARLINK-4709 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-2232 - Z-Coordinate,STARLINK-5974 - Z-Coordinate,STARLINK-11143 [DTC] - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-31187 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2711.6901,-5367.9589,-1907.6887,728.8138,-6815.1416,4308.2572,0.0000,-4436.0498,0.0000,-2277.0965,-4910.0023,-4171.2229,-4917.8579,-113.1251,-6301.4451,2913.5749,-1561.1813,2119.3321,6247.4955,6750.6849,209193.1724,237740.1977,214444.6620,214714.9191,219135.0017,218318.1184,224270.9236,220838.5463,176948425.7254,176920846.3879,176931836.5985,176928439.6796,220540.6444,176930711.4814,-5920.1959,3209.7008,5435.7551,-5461.0598,264.4905,-1445.2318,0.0000,2465.9792,0.0000,-5308.7872,1543.9654,-2605.6157,3620.8907,-4296.4987,191.1339,4711.9131,-6429.0278,4834.3149,-1096.9361,-552.3865,290818.0436,268725.0805,278330.9752,279700.9943,272274.0391,274442.5978,280105.3143,280365.7320,107606397.9488,107610142.4816,107611196.1898,107594608.8192,279057.3655,107602940.9144,1657.2283,2932.4211,3664.6728,3582.7423,-1155.2297,5240.1859,0.0000,-4610.8137,0.0000,3453.0313,-4538.9028,4794.2392,3250.8179,-5412.3487,-2544.3160,4128.9944,-1570.4434,-4319.0666,2614.5135,-1468.9740,92968.8307,88733.8108,89352.2447,92939.8128,94476.4510,84410.7516,81319.5052,87908.3460,30712631.5769,30714866.3830,30687415.8342,30713113.9759,89151.1629,30703058.9573,
300.000,-3545.2571,-3790.2138,125.0450,-956.8083,-6724.5894,2664.2745,0.0000,-2613.3658,0.0000,-3813.4717,-4374.2264,-5633.4054,-3220.9457,-2169.5022,-6450.1599,4551.2946,-3067.6692,3168.4981,5136.4407,5987.3322,202939.6273,232031.3399,208539.4236,208886.3704,213247.7543,212454.3174,218305.7753,214753.4510,174559166.5255,174531675.0444,174542002.0504,174539657.4831,214643.6767,174541367.4097,-4666.6557,3858.0858,5213.3872,-4497.5571,1471.8867,-353.4426,0.0000,3439.5223,0.0000,-5226.7334,3549.9614,-1439.9895,4121.9011,-3587.7658,1831.7780,4437.4280,-6066.6178,3109.6375,-2583.1664,-2033.4232,295174.8240,273663.3622,283058.4035,284342.7447,276860.8925,279023.6416,284692.6989,284643.2944,111448736.7642,111452152.4583,111453813.4944,111436685.3249,283671.2576,111445258.9946,3281.6762,4293.2055,4405.8158,4692.5519,659.6925,6392.2809,0.0000,-5325.9440,0.0000,1861.5240,-3918.3101,3659.0029,4524.0928,-5494.5897,-1114.4133,2713.8375,-34.1828,-5177.7308,3739.8287,-2839.8480,92851.0766,88595.0096,89332.6632,92660.1296,94452.1711,84515.4636,81075.4890,87483.6287,30710540.2789,30713408.2149,30685765.5123,30711010.4151,89030.0396,30701134.0487,
600.000,-4031.4683,-1826.4780,2164.3593,-2576.5534,-5963.0797,691.7595,0.0000,-540.8281,0.0000,-4922.8720,-3439.6955,-6534.2844,-1193.9443,-4031.4521,-5938.6280,5721.9632,-4257.6489,3947.2984,3522.4072,4648.4727,196596.4590,226218.9834,202541.3140,202965.1456,207265.2932,206497.2110,212244.6573,208580.3695,172086476.4014,172059089.4964,172068724.3784,172067456.7370,208650.1164,172068592.9344,-2897.7333,4169.6926,4501.0258,-3048.7837,2540.1516,696.5966,0.0000,4121.8192,0.0000,-4595.9763,5199.5449,-168.9746,4263.9850,-2581.1933,3273.6686,3748.4791,-5078.9112,1078.9233,-3845.8290,-3344.2992,299396.0116,278480.8944,287661.8387,288862.3809,281324.7416,283485.8124,289152.3576,288719.1048,115238042.1000,115241131.0507,115243369.8293,115225759.6932,288160.5634,115234539.8007,4520.8387,5189.7919,4654.2089,5216.8721,2403.3925,6863.9162,0.0000,-5454.0802,0.0000,52.5065,-2865.9058,2121.8180,5310.6176,-4985.2789,442.0415,1005.5979,1505.9375,-5456.3200,4452.3043,-3906.7058,92732.9048,88456.1669,89312.4404,92375.3743,94424.3344,84626.3371,80836.5297,87169.5287,30708444.5490,30711940.3937,30684125.8745,30708890.0994,88908.8511,30699208.9613,
900.000,-4132.2661,327.4984,4003.5928,-3947.1956,-4604.0276,-1396.2403,0.0000,1568.8916,0.0000,-5499.7462,-2188.9912,-6777.5208,962.3290,-5510.5028,-4812.3300,6317.1458,-5021.9760,4377.9748,1570.0060,2867.0503,190166.6279,220305.6720,196452.9455,196954.2178,201190.1576,200449.3308,206090.4072,202337.4405,169531532.0810,169504266.1645,169513181.6398,169513012.1168,202562.5952,169513564.9468,-803.8867,4123.8419,3373.7161,-1287.5938,3382.4661,1584.2063,0.0000,4444.5879,0.0000,-3469.0103,6327.0687,1095.4482,4042.1876,-1371.5697,4381.7283,2696.1917,-3560.8130,-1045.3243,-4764.9724,-4368.3426,303479.8033,283175.4885,292139.2568,293257.9665,285663.5138,287827.6776,293482.3196,292621.1713,118972502.6090,118975267.8207,118978053.1471,118960021.5612,292523.2590,118968972.0115,5229.5331,5525.4501,4382.2230,5090.5354,3887.6094,6605.3346,0.0000,-4981.2733,0.0000,-1762.6784,-1497.2749,351.4675,5525.9853,-3938.8469,1948.2244,-811.2447,2874.9454,-5123.8511,4673.3710,-4555.8210,92614.3192,88317.2839,89291.3841,92085.4578,94392.9707,84743.4406,80602.5718,86980.2027,30706344.4644,30710462.7517,30682496.9440,30706753.0911,88787.5974,30697283.6951,
1200.000,-3845.3807,2455.9635,5454.1705,-4908.0289,-2781.8865,-3369.9430,0.0000,3501.3601,0.0000,-5497.4354,-733.5461,-6334.1563,3032.9530,-6454.0015,-3181.4620,6287.6281,-5294.3414,4411.5947,-523.7579,817.9215,183653.1295,214293.9961,190276.9674,190856.6431,195024.9328,194313.2375,199845.8960,196039.8493,166895549.6131,166868420.7488,166876591.2597,166877537.5354,196383.7870,166877499.6574,1387.6890,3729.1130,1943.7393,582.2010,3931.8079,2215.5643,0.0000,4369.0989,0.0000,-1952.7553,6819.4595,2244.7565,3481.1891,-68.0186,5055.1971,1367.3866,-1663.5777,-3043.0305,-5250.3184,-5012.7298,307424.4607,287745.0095,296488.6874,297527.6201,289875.1955,292047.9058,297680.6768,296381.6777,122650333.0435,122652778.4064,122656077.5543,122637686.5675,296757.3764,122646770.4117,5324.8982,5263.9706,3620.2374,4329.2122,4952.1958,5643.9818,0.0000,-3959.2446,0.0000,-3372.3675,36.7681,-1457.5171,5147.0803,-2467.4229,3232.8531,-2540.6078,3917.3233,-4217.2117,4378.6091,-4718.1800,92495.3237,88178.3615,89269.3036,91790.2924,94358.1083,84866.8358,80373.5628,86921.4050,30704240.1040,30708975.1461,30680878.7324,30704599.4629,88666.2788,30695358.2503,
1500.000,-3203.3117,4344.8667,6365.0154,-5339.7528,-678.3513,-5008.0989,0.0000,5061.9170,0.0000,-4931.1348,795.8694,-5246.1736,4810.3977,-6761.2553,-1210.0068,5647.1874,-5056.6048,4033.6925,-2549.4594,-1299.4055,177058.9930,208186.5913,184016.0652,184675.5653,188772.2494,188091.5189,193514.0273,189698.8745,164179783.7883,164152807.6530,164160209.4513,164162285.5663,190116.4071,164161652.0174,3437.9227,3021.9581,349.5159,2349.3592,4145.7486,2533.6420,0.0000,3890.9145,0.0000,-198.2369,6628.0659,3182.9758,2632.5002,1215.4238,5236.6003,-122.3956,420.5701,-4709.0482,-5250.0859,-5216.5387,311228.3108,292187.3769,300708.2149,301669.5148,293957.8320,296145.2734,301745.5843,300034.8028,126269775.1087,126271905.3738,126275684.1680,126256997.2006,300861.0039,126266176.7464,4795.7909,4433.4528,2453.3238,3027.5547,5482.4504,4081.7367,0.0000,-2500.0696,0.0000,-4589.5919,1566.7236,-3106.6146,4214.4815,-729.3278,4149.9094,-3996.3588,4514.7982,-2837.3460,3600.4041,-4376.5333,92375.9220,88039.4009,89246.0101,91489.7929,94319.7738,84996.5738,80149.4526,86989.8998,30702131.5488,30707477.4580,30679271.2377,30702429.2991,88544.8953,30693432.6267,
1800.000,-2269.6068,5803.4981,6638.5883,-5179.6788,1496.1618,-6123.0429,0.0000,6095.4040,0.0000,-3873.8601,2260.6981,-3622.1827,6115.4788,-6394.9428,901.0976,4469.5527,-4339.2753,3267.3874,-4306.2605,-3280.0234,170387.2797,201986.1380,177672.9596,178414.2214,182434.7809,181786.7884,187097.7364,183321.2189,161385527.5420,161358719.3901,161365330.6161,161368546.8471,183763.2111,161367315.1208,5121.9557,2063.4571,-1257.6244,3819.0783,4009.1739,2523.3825,0.0000,3042.0819,0.0000,1614.7414,5773.8008,3834.2808,1569.8873,2369.4593,4916.1717,-1638.9439,2478.1969,-5874.2740,-4756.6638,-4956.3649,314889.7463,296500.5655,304795.9784,305681.8766,297909.5288,300118.6726,305675.2608,303614.2385,129829098.3033,129830919.0549,129835141.9598,129816223.6345,304832.2871,129825460.5609,3704.0381,3123.4130,1011.9129,1347.7863,5421.2905,2084.5758,0.0000,-764.4101,0.0000,-5273.6474,2923.3112,-4415.4456,2828.2752,1087.6831,4595.2921,-5022.4822,4599.6728,-1138.5567,2424.4984,-3567.1429,92256.1178,87900.4031,89221.3170,91183.8795,94277.9928,85132.6915,79930.1937,87173.2983,30700018.8815,30705969.5919,30677674.4443,30700242.6981,88423.4470,30691506.8245,
2100.000,-1132.8367,6684.1090,6241.7519,-4431.1594,3523.7200,-6582.8027,0.0000,6502.0873,0.0000,-2446.5657,3527.0682,-1625.9115,6815.8408,-5386.0995,2934.6837,2879.3320,-3217.4616,2173.2399,-5622.0292,-4933.2704,163641.0822,195695.3595,171250.4052,172075.9485,176015.2435,175401.6834,180599.9890,176908.6893,158514111.3390,158487485.9697,158493286.7268,158497649.4656,177326.9930,158495819.5888,6253.9916,934.3904,-2727.7087,4834.7497,3534.9838,2211.5632,0.0000,1890.1190,0.0000,3296.0127,4344.8189,4148.4333,383.2901,3298.6113,4131.5804,-3041.3931,4296.6207,-6423.2962,-3808.4753,-4249.1106,318407.2268,300682.6064,308750.1731,309562.9829,301728.4519,303967.1203,309467.9898,307150.4793,133326600.7473,133328118.3740,133332748.5865,133313664.5509,308669.4299,133322920.0284,2177.4636,1475.3769,-542.7297,-500.3462,4775.2204,-134.7909,0.0000,1055.8842,0.0000,-5345.7869,3956.4480,-5241.4904,1137.5358,2786.8241,4518.5053,-5509.5176,4162.3404,688.3830,980.6926,-2376.1191,92135.9146,87761.3693,89195.0400,90872.4803,94232.7891,85275.2062,79715.7413,87450.4294,30697902.1867,30704451.4741,30676088.3216,30698039.7739,88301.9339,30689580.8435,
2400.000,101.3890,6897.4504,5209.9737,-3165.4042,5200.7850,-6327.2943,0.0000,6247.7793,0.0000,-804.0993,4477.9066,540.8198,6839.9458,-3831.7083,4679.7629,1038.3963,-1802.9545,845.3241,-6370.5504,-6101.1388,156823.5220,189317.0209,164751.1895,165664.1913,169516.3938,168938.8633,174023.7804,170458.2902,155566902.5405,155540474.2672,155545446.6908,155550958.3274,170810.5848,155548532.9364,6708.3464,-271.1679,-3926.0835,5294.9500,2762.9095,1661.3039,0.0000,533.3996,0.0000,4664.6383,2487.0536,4103.8070,-828.4469,3928.8451,2963.3496,-4195.0411,5685.9271,-6306.3997,-2487.5425,-3151.5572,321779.2787,304731.5882,312569.0502,313311.1597,305412.8283,307689.7685,313122.1192,310668.0323,136760609.9953,136761831.6591,136766831.2070,136747647.9468,312370.6952,136756882.7636,395.1754,-332.3346,-2036.6931,-2286.0717,3613.6870,-2339.8417,0.0000,2759.1099,0.0000,-4797.7348,4551.9635,-5495.1933,-675.6901,4183.9555,3928.2507,-5405.7181,3252.3415,2437.7325,-571.4785,-930.5704,92015.3160,87622.3005,89166.9981,90555.5355,94184.1853,85424.1088,79506.0528,87792.3675,30695781.5504,30702923.0522,30674512.8230,30695820.6590,88180.3563,30687654.6837,
