sl_100_5400_20270712 Coordinates.csv
2027/07/12 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:36 2024,
Start: 2027/07/12 07:47:00.00, Stop: 2027/07/12 09:17:00.00,
TIME_UNITS,STARLINK-30166 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-30857 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-4465 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-31568 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-30352 - X-Coordinate,STARLINK-2763 - X-Coordinate,STARLINK-4187 - X-Coordinate,STARLINK-5194 - X-Coordinate,STARLINK-31739 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-1009 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-30356 - X-Coordinate,STARLINK-3597 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-4458 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-1791 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-3727 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-30069 - X-Coordinate,STARLINK-5715 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-1716 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-5704 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-1832 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-31559 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-31278 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-3305 - X-Coordinate,STARLINK-3071 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-4617 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-4160 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-6242 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-4523 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-30276 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-30857 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-4465 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-31568 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-30352 - Y-Coordinate,STARLINK-2763 - Y-Coordinate,STARLINK-4187 - Y-Coordinate,STARLINK-5194 - Y-Coordinate,STARLINK-31739 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-30356 - Y-Coordinate,STARLINK-3597 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-4458 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-1791 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-3727 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-30069 - Y-Coordinate,STARLINK-5715 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-1716 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-5704 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-1832 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-31559 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-31278 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-3305 - Y-Coordinate,STARLINK-3071 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-4617 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-4160 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-4523 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-30857 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-4465 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-31568 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-30352 - Z-Coordinate,STARLINK-2763 - Z-Coordinate,STARLINK-4187 - Z-Coordinate,STARLINK-5194 - Z-Coordinate,STARLINK-31739 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-30356 - Z-Coordinate,STARLINK-3597 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-4458 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-1791 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-3727 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-30069 - Z-Coordinate,STARLINK-5715 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-1716 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-5704 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-1832 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-31559 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-31278 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-3305 - Z-Coordinate,STARLINK-3071 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-4617 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-4160 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-4523 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5093.5065,450.7555,-2090.1268,-6759.8291,-5771.9618,4553.4563,3318.5367,-1305.6031,-5128.7801,807.7738,-2814.4588,4099.7575,6414.3637,-1963.1646,-5383.8000,5374.3447,3583.6545,890.8235,-2446.7160,-4512.0847,-6460.0321,2530.6771,-1343.3061,-3761.7305,3062.4397,6290.0644,-6128.1131,-5166.0661,-2136.4729,-477.5232,3095.6230,-2452.5417,2365.6266,-4068.9101,2868.2114,6188.5927,6003.0021,2852.7654,-4734.7029,6431.7028,4617.5574,-1941.9947,-1831.8420,3589.7030,4704.0355,1376.9719,-517.1974,1015.7816,-3983.5979,-4496.6605,-79.5719,2588.8992,5670.3191,3426.2878,4186.8603,-5214.8425,5934.2761,1309.9022,3391.4490,-704.7746,59.1594,5066.2777,1356.2752,0.0000,-6109.4328,-5416.6791,2404.8356,5335.4592,77.6460,1301.4344,3335.6333,-1180.4262,3259.1775,168.0468,-516.7579,3670.9616,0.0000,4113.3335,-2211.1300,6064.0041,3069.8020,6651.5015,1739.5628,-4486.6288,-845.7597,5939.4050,3408.4833,-375.1807,-5737.5759,4897.6519,-4116.6559,65.8664,5708.2530,5575.4785,-5805.2762,2368.5402,-2916.5680,-3207.4716,-2459.7157,-5272.3625,347801.9174,378750.4542,353804.1981,353421.5402,361112.5901,359330.9084,361281.5496,358513.7172,164639680.0950,164627277.2641,164606326.8003,164626936.7472,358695.4439,164619516.6017,601.9557,6916.4312,4685.5528,239.9458,2985.8517,3897.7884,4296.3530,6761.2307,1492.1407,4673.8206,4238.9938,-631.4887,-203.7329,-4659.8336,4289.5580,4259.1069,-5269.3854,5907.5171,-5494.0550,5183.4902,142.9000,-4942.0041,-6731.2955,4956.0533,-5902.3458,2679.8865,1515.0689,3001.7538,6524.5269,-6555.2430,-4191.4809,-4158.6485,-3718.3956,-2060.6193,-4188.7429,3036.5665,-2906.2072,6144.4660,-4458.5414,2361.4939,2197.4434,-6652.9101,4734.7431,-4880.5809,1706.4801,-6547.6981,-5393.5688,6572.9990,1969.1785,-4375.3403,6902.3004,6194.7838,3590.0285,5262.1842,5154.5362,-3542.7082,1867.0160,5832.5893,4746.3128,5023.7362,6514.8984,933.1077,-5465.3268,0.0000,3056.3126,2352.9128,5903.7109,-4173.2635,4137.1474,-6479.7747,1282.7957,-4141.8812,-2566.6289,-4193.9618,5890.1888,-3597.7582,0.0000,4633.3256,-6566.6573,1622.7099,-3389.8646,1745.8152,1652.1560,2690.2155,-5690.7327,2201.0603,-965.6299,4738.4785,-1814.3300,2941.5678,1032.4291,5205.0047,-3468.5169,-1686.8498,2517.6496,4933.3127,-4556.3814,1581.3456,6171.5585,622.2824,72160.7528,79007.7230,74725.2801,75865.3701,71925.2504,73333.3233,81286.5991,79662.7358,183276465.3719,183283283.3704,183282746.6841,183272847.9077,78429.3826,183279228.7163,-4675.7460,-276.2669,4636.8396,1069.8801,-2354.5542,-3483.2767,-4145.2949,1110.4537,4367.5644,5000.6624,4546.2799,-5524.8549,2545.8232,4694.1487,-842.9516,-278.6570,-2456.5500,3533.1348,3189.8983,-231.2685,2505.0075,-3845.8617,581.1212,2987.5246,1682.0059,954.8723,2802.1056,-3538.9429,-720.5977,-1779.2190,-4585.9901,4918.0978,5311.3339,-5225.4431,-4727.1668,-600.9871,-1918.2860,-1361.1554,-2361.6585,-791.3566,4667.5426,-280.2909,-4719.5167,3308.6508,-4688.5759,-1116.9977,4115.5851,-1963.7761,5270.7684,2650.1290,728.7352,-1634.9634,1618.8235,-2945.0139,-1975.5727,2691.4748,-2985.0016,-3450.7412,-3612.4323,4713.5798,-2411.0984,-4645.6396,4026.8228,0.0000,-1234.3486,-3414.4587,-2725.2815,875.5448,-5494.9184,-1803.7723,5948.3593,5348.7553,5516.0136,5432.2638,-3404.5622,-4568.3617,0.0000,2652.3034,258.0155,2676.0646,5044.8179,-828.2073,6514.9053,4532.2633,-3668.5576,-2800.8962,-5969.1978,5000.2495,3322.5888,3913.0101,5428.7429,4574.3657,-1827.0369,-3639.5661,2819.7841,4290.2429,-4198.3066,-5924.5637,-1913.8646,4437.8108,-127958.7630,-129069.5292,-128385.8218,-124990.4968,-123316.1131,-133323.9735,-136552.0930,-127378.4599,4626874.3736,4652336.2637,4634527.5065,4634675.1120,-128676.3683,4628657.0783,
300.000,5327.6942,1919.2381,-186.8375,-6604.0998,-5421.7213,5043.4021,5025.7295,-1745.4114,-3568.1576,2484.8819,-1768.3309,3483.6531,5422.6962,-3147.4369,-4042.1061,5905.3679,1765.0050,2680.4037,-3304.5278,-3191.5370,-5612.8067,1449.4718,-2429.8356,-2946.9709,1587.8524,6677.1356,-6178.0297,-3611.9216,-940.9067,-1999.7848,1094.3657,-3498.1470,899.3574,-4169.9622,1013.1350,6548.6911,5316.4050,3688.3649,-4971.9173,6335.8969,5132.9833,-3294.8650,258.9567,1805.7724,4257.9924,28.4095,-2480.8825,2567.2796,-2353.0249,-5051.9725,-524.9600,3452.1870,6399.3566,4373.0767,5453.8079,-6325.6680,5369.1353,2799.8219,4883.8974,1420.3439,725.1637,5473.8154,-394.7983,0.0000,-5621.5695,-5322.5815,4003.0089,4122.4912,2227.6940,-99.7353,2369.2062,-2985.8943,1911.2988,-1926.9686,1343.6901,2955.7368,0.0000,5341.6682,-3499.7548,5674.3905,2022.5744,6831.8184,2962.6503,-3548.7363,-2161.1622,5728.4054,1601.5747,1564.6956,-5128.8463,5135.5844,-3030.4512,2128.4209,4292.8660,4068.0772,-6013.3589,2510.6076,-4706.4526,-3742.5794,-1355.0362,-5229.2827,346353.8354,376985.6155,351988.8127,351714.5108,359383.1729,357624.0429,359487.6959,356602.9856,160599297.7814,160587238.3309,160566011.6657,160586976.5983,356943.5020,160579145.4736,-1483.1474,6543.5423,5558.8073,1753.6859,4242.1119,1976.3511,3325.0443,6660.8910,2754.1101,3362.3111,5709.7412,-2709.3820,-1495.6408,-2960.5267,5147.4623,3140.7869,-5514.7314,5964.7703,-3925.6455,5946.5915,1754.7190,-6160.4350,-6005.8030,6102.9715,-5796.9966,1533.7500,2887.5021,3007.7142,6748.8239,-5725.3260,-4972.9309,-2322.2770,-5130.9427,86.3401,-5241.0122,1873.6871,-2091.4055,5002.6220,-2886.2196,1035.1274,102.6460,-5970.7394,5224.4253,-4850.1577,-324.5813,-6171.7632,-5485.0624,6423.3333,3397.6764,-2585.4610,6756.6449,5022.3029,2588.9456,3626.1725,4243.0568,-2310.2168,243.5717,6025.1441,4356.3152,5176.7081,6898.7535,-1113.4577,-6220.8058,0.0000,2325.9430,3858.0335,5499.5814,-4779.1972,3966.2941,-5946.8220,-632.2679,-2913.9797,-4231.2196,-4450.9924,5158.2424,-5244.5002,0.0000,4008.7495,-5716.5589,-211.4280,-5064.1475,552.0259,-174.7919,4515.8430,-4345.6197,344.4314,185.8661,3870.5767,-125.2374,895.5554,2924.9018,5283.1365,-4439.1146,-2778.3014,3357.0045,3188.7460,-3725.0370,3375.5492,6777.0534,2644.0608,79454.4745,86929.5056,82367.0897,83473.9932,79454.2966,80873.3797,88773.9722,87494.4100,186831489.2851,186838429.3659,186837137.0875,186828185.8566,85976.3395,186834153.6968,-4193.3176,1260.4984,4110.8653,-481.7534,-605.0077,-4327.6572,-3214.5609,-1127.5847,5222.2932,5478.5029,3295.6309,-5315.5817,3999.2817,5377.5294,-2298.3743,1528.9948,-3623.4354,2331.5920,4470.7765,1309.8996,3663.3221,-2356.6526,2334.6313,1317.2420,3299.8283,-863.5627,1105.0230,-5113.8687,1093.4114,-3099.0305,-4717.9151,5463.7508,4529.1104,-5541.8253,-4429.8363,1208.9544,-3942.1530,-3021.4652,-3851.4014,-2524.4103,4645.0613,1256.5092,-4548.3853,4565.3142,-5365.6717,-2818.2106,3174.0906,-471.7227,5517.1225,3761.8602,-1510.8142,-3259.5340,-179.6147,-3980.6102,-483.9711,1290.3380,-4328.0800,-1867.5807,-2058.5004,4375.2424,-333.2642,-4112.8959,3015.1386,0.0000,-3346.1435,-1817.1424,-1333.4897,2604.2040,-5159.8786,-3402.1636,6489.9162,5454.3096,5107.5956,4859.5787,-4260.2880,-3322.7039,0.0000,921.4429,1766.6251,3781.5470,4080.9330,987.2320,6276.2833,3864.7069,-4797.0601,-3878.8097,-6751.6126,5491.2413,4571.9932,4556.0464,5453.7772,3948.6497,-3135.9288,-4787.0657,775.9353,5642.9044,-3294.9334,-4741.9349,-132.4527,3682.1095,-128094.6982,-129188.0866,-128385.2746,-125251.1320,-123322.2476,-133196.5538,-136773.4755,-127854.1820,4623101.1154,4648883.5676,4631515.0034,4630749.0225,-128776.9974,4625142.1869,
600.000,5086.1002,3213.9581,1709.3789,-5782.6001,-4534.7892,5086.7251,6223.8107,-1983.1961,-1674.1453,3957.8575,-576.9736,2579.8898,3901.9336,-4073.5869,-2298.4452,5844.8582,-250.4389,4195.9650,-3869.5248,-1543.4485,-4235.9572,240.6814,-3297.9222,-1851.5892,-78.0836,6399.1607,-5617.3931,-1671.9603,361.0133,-3347.0229,-997.8566,-4251.3739,-612.3623,-3923.6971,-913.5137,6263.0201,4027.8680,4189.4404,-4753.8616,5617.4411,5193.4271,-4340.0992,2310.9721,-183.2825,3434.6118,-1353.8529,-4173.7523,3865.8488,-525.0961,-5125.6015,-892.3674,4007.7766,6489.0804,4935.7314,6187.9081,-6799.9234,4298.7278,3992.4306,5866.9075,3397.6562,1312.9806,5388.1782,-2083.5701,0.0000,-4502.6691,-4690.9668,5204.3320,2467.1910,4150.9873,-1526.2606,1236.0858,-4525.0217,422.4389,-3809.1365,3097.5448,1979.1896,0.0000,5988.9620,-4465.4678,4733.1712,811.0092,6336.6149,3952.0707,-2302.8512,-3304.6267,4990.1417,-422.1734,3381.6096,-4036.6448,4918.1614,-1694.4072,3971.8029,2453.6945,2159.9870,-5610.1561,2472.4421,-6021.3500,-3948.8533,-116.6555,-4710.5862,344755.1650,375054.1200,350017.5262,349850.8161,357495.3457,355757.9358,357537.3330,354548.6616,156482162.2249,156470441.9094,156448979.4568,156470231.2615,355032.7993,156462024.8860,-3411.4803,5535.7116,5921.0040,3095.4526,5069.8123,-143.1236,2047.9850,5850.7500,3795.4601,1757.1498,6594.0965,-4530.4217,-2681.6528,-989.0372,5526.5891,1688.2402,-5231.8217,5462.9159,-1948.3205,6125.9282,3228.5300,-6721.1264,-4671.7620,6634.4906,-5124.0056,224.8730,3960.7428,2773.0780,6300.0919,-4316.7153,-5318.5156,-274.7452,-6057.2659,2227.3435,-5820.8913,511.8700,-1098.5660,3353.3993,-1006.1254,-420.7684,-1990.4738,-4706.4033,5250.2925,-4380.7670,-2347.9162,-5156.3234,-5040.7696,5652.9004,4535.7754,-519.6481,5877.8971,3342.3422,1327.0831,1638.8627,2922.8501,-858.4659,-1441.9118,5626.9899,3542.6321,4868.3922,6579.9180,-3034.9627,-6388.1591,0.0000,1384.7532,4948.2044,4571.5000,-4916.2568,3454.2994,-4821.6391,-2526.5382,-1441.6802,-5503.4736,-4309.2730,3931.4927,-6357.3520,0.0000,2961.6972,-4307.6101,-2051.1489,-6221.2292,-707.5669,-1934.8933,5907.7191,-2571.2172,-1569.6755,1233.9884,2668.6655,1614.7260,-1245.3941,4554.8366,4885.3810,-5007.9370,-3641.6758,3843.1944,1111.3040,-2551.0209,4793.5027,6706.4946,4395.8845,86721.0022,94811.9171,89972.2931,91047.9265,86946.3353,88381.1314,96220.0770,95168.7426,190297459.3853,190304537.5982,190302475.4308,190294500.7851,93484.2582,190300025.5068,-3264.1901,2662.3599,3142.4119,-1979.9231,1209.9378,-4709.7159,-1924.3175,-3247.2073,5511.4316,5361.4642,1675.7535,-4533.2204,5019.5665,5478.6335,-3508.1957,3167.7642,-4385.3648,881.5012,5247.0981,2707.1798,4429.1836,-594.8961,3833.2051,-495.8800,4552.9280,-2588.4272,-711.6703,-6146.0029,2788.6958,-4069.2880,-4347.8511,5415.9031,3256.8115,-5267.8211,-3660.0142,2888.5741,-5546.1920,-4355.4752,-4927.1239,-3983.2836,4124.4672,2658.8088,-3891.1602,5327.6769,-5451.4340,-4198.0145,1873.8127,1070.8247,5164.9180,4449.2040,-3589.3663,-4532.2320,-1958.6103,-4591.4250,1059.5818,-253.6171,-5202.3019,-81.7706,-277.2481,3567.9147,1780.0373,-3141.3131,1679.6780,0.0000,-5101.7110,-15.5848,201.1623,4041.1874,-4261.2067,-4623.8263,6341.7271,4961.3113,4146.8554,3752.8689,-4638.7940,-1712.9096,0.0000,-916.6971,3085.9652,4462.9715,2657.3227,2696.5519,5371.7659,2782.1844,-5388.6803,-4540.9732,-6817.9235,5387.6398,5320.1033,4710.4468,4886.3820,2900.4454,-4108.3653,-5409.1829,-1351.1401,6398.3488,-2025.8599,-3050.1497,1663.2482,2530.6318,-128230.7098,-129306.5422,-128385.3939,-125516.6686,-123331.7808,-133062.8119,-136989.6802,-128398.2419,4619328.6344,4645425.1702,4628494.9316,4626807.9448,-128877.5472,4621627.1497,
