sl_5_86400_20270810 Coordinates.csv
2027/08/10 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:41 2024,
Start: 2027/08/10 07:47:00.00, Stop: 2027/08/11 07:47:00.00,
TIME_UNITS,STARLINK-31885 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-11151 [DTC] - X-Coordinate,STARLINK-31354 - X-Coordinate,STARLINK-31910 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-11151 [DTC] - Y-Coordinate,STARLINK-31354 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-11151 [DTC] - Z-Coordinate,STARLINK-31354 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1867.2017,4622.4583,5655.8680,3217.5731,-5558.0861,330634.3402,348581.6889,336549.4271,335829.0848,344467.1863,342276.6359,340168.3272,337958.0375,132003125.2271,132027219.3270,132017809.9303,131990467.2393,339250.6084,132000283.0577,-5358.8840,-5121.8928,-1637.4389,4346.8208,-3070.7899,98825.4418,122116.6630,104776.5741,105516.6564,105689.7649,106117.9236,114005.3342,111544.8864,238196074.9053,238233226.5787,238208826.3099,238208971.6340,110280.8028,238212418.8665,3692.9781,-390.3979,3294.9937,4198.3094,2496.5208,-166401.9279,-166320.2352,-167242.6873,-164016.7548,-162221.9298,-172176.8927,-175525.3175,-167350.0198,-29105533.0429,-29075664.5611,-29079032.8517,-29092483.9249,-167611.6905,-29093609.2189,
3600.000,1193.1854,-2513.7981,-1364.4273,-5719.3458,6629.3260,296959.8994,308147.4523,297021.6144,297554.8303,306335.4861,303923.6504,301860.6998,302368.7284,65778099.0899,65798319.0519,65796451.9915,65769782.8734,300820.7659,65775707.7254,6669.6731,5220.2289,3823.5568,-3774.6467,627.7705,179154.1643,206041.1423,186940.8026,188137.7578,186989.3029,188014.5302,194382.3955,190695.8190,264291846.9620,264337942.1852,264312187.7018,264300278.6382,191535.4076,264309038.2075,38.6805,-3772.9694,-5398.8257,-46.5071,1484.4076,-167481.6623,-167173.5160,-166810.3644,-166969.6861,-162012.6310,-169676.1632,-177304.1240,-168285.2910,-29157905.2786,-29131147.2553,-29135225.6508,-29140805.5214,-168288.5831,-29147129.2392,
7200.000,-3633.8190,-1379.8631,-3046.0694,5297.7830,-4592.0775,244014.4560,247751.1635,238607.5085,241047.7588,249029.4024,244156.2050,244905.3956,241562.4041,-4954454.1675,-4941236.6229,-4936198.5123,-4955933.0441,243318.6483,-4956905.5830,-4317.2502,-3898.2621,-5280.7436,1256.7373,2535.4230,249276.1966,277250.4335,257307.7943,260417.1806,256240.4054,259171.9455,262713.4099,260968.5324,272337459.3845,272391433.9239,272366512.0702,272346550.5026,260583.8519,272355669.8081,-3756.2994,5527.2631,2895.9104,-4167.7509,-4372.4086,-168570.0277,-168028.9905,-166759.8025,-170325.9451,-162254.6164,-166858.2334,-178399.2548,-169291.0802,-29209589.9762,-29186779.1711,-29191901.8004,-29190941.6184,-168951.0777,-29200659.6008,
10800.000,5146.8581,5230.9000,4884.8217,-3149.4476,983.7265,174587.8880,171247.7318,164981.6422,171805.3311,176190.0668,167028.6054,172825.9117,172049.2032,-75363537.2985,-75359999.7962,-75349194.8125,-75359977.9899,170404.8624,-75366578.1849,-294.3305,2432.0730,4180.8435,2772.6955,-5451.5655,304697.0792,331106.7100,311335.4076,316389.7517,308979.5762,314406.7514,314837.7694,313160.6328,261779501.4113,261839191.7747,261816629.0624,261794071.4729,313052.6501,261798627.3321,4387.4238,-3809.7122,2051.1134,5406.9139,3978.9319,-169659.4741,-168881.5275,-167282.0646,-170089.7907,-162934.3078,-169274.1847,-178841.9956,-168981.2141,-29260706.6452,-29242530.0924,-29248902.5370,-29243332.7234,-169599.1401,-29254200.2844,
14400.000,-5045.4724,-6828.6010,-4222.7631,960.5972,2236.5921,92348.8936,83532.8538,80850.1170,90192.9505,92422.9032,82113.9797,90027.0180,85220.2908,-140639286.6578,-140647276.3013,-140631979.1429,-140635327.3466,86714.9955,-140643326.1889,4286.3188,-1013.0854,-15.4694,-6161.7207,6417.1442,341642.8108,364097.9279,345509.0530,349954.4372,341825.1349,347240.1936,347526.0275,345081.3334,233335293.6633,233397654.4294,233378288.6644,233357602.3910,345622.8068,233354982.7461,-1449.3281,-340.7782,-5272.4822,-2848.1106,-628.3258,-170724.9149,-169727.3815,-168410.8317,-168200.9651,-164062.9586,-173579.6763,-178627.7915,-171136.5704,-29311412.2508,-29298374.7257,-29306090.3668,-29298175.7722,-170232.7368,-29307751.2703,
18000.000,2499.3129,5359.6940,2578.8609,851.3479,-4223.0794,1314.0290,-9774.0646,-8361.7972,1877.8491,2983.8981,-6889.3814,1548.1476,-1366.8256,-196321532.4276,-196341791.1866,-196323106.3606,-196322523.7368,-2434.9565,-196326752.2329,-5696.6818,-941.8622,-4787.9565,6571.4281,-4300.3425,357006.1961,374063.2236,357617.3482,361085.8348,352675.3548,357426.0020,358656.0032,357034.9586,188944117.0261,189005567.2867,188989668.7656,188972405.9261,356239.4486,188963860.3676,-2691.6353,4249.8256,3994.1069,-1754.9975,-3209.9548,-171642.9779,-170563.6575,-170013.3673,-166853.9382,-165679.8661,-176919.8775,-177715.5936,-169696.4210,-29361891.0464,-29354291.5403,-29363341.6834,-29355566.2597,-170851.8360,-29361312.5392,
21600.000,1887.1191,-2051.8380,-690.3968,-2760.2459,5002.8890,-93781.7435,-102694.1933,-96901.0770,-86817.2293,-86607.2841,-95114.2973,-87236.3144,-92108.6360,-238604521.3344,-238636559.6251,-238615219.2829,-238613303.0623,-91386.0392,-238610827.8324,4578.6079,3662.6053,6682.3743,-3655.1018,-75.6368,344803.7713,360330.7407,346920.1486,349477.3501,340840.0899,345143.0026,347285.4183,343273.6976,131634972.0500,131691820.3415,131679320.4425,131662807.5057,344241.1982,131654237.2980,4614.7486,-5493.8073,661.7851,5086.3693,4632.8116,-171378.3101,-171387.9951,-171826.0820,-166066.3717,-167862.2644,-179370.3582,-176020.8788,-172823.2138,-29412342.6401,-29410261.8963,-29420540.3866,-29415111.8675,-171456.4067,-29414884.0716,
25200.000,-5777.1226,-1088.1146,-1878.3718,4815.6132,-4635.3334,-176541.3608,-189276.6680,-179104.9880,-169972.6296,-171084.0124,-177346.5801,-170988.1164,-174233.8307,-264596991.4157,-264639128.3853,-264615423.4885,-264608914.4992,-174495.2633,-264604040.2702,-2196.2468,-5998.8480,-4393.9023,-587.8492,4278.0978,305435.2867,323758.8384,314181.7501,315935.2850,307149.8987,311429.1004,313519.1109,311216.4041,65319892.3958,65368775.9784,65359550.3552,65338650.1792,310401.1650,65338263.0140,-2783.1071,3246.4923,-4774.6695,-4846.1825,-2610.2706,-170581.4262,-172198.3681,-173525.1665,-165770.4023,-170728.4189,-181062.0963,-173433.0788,-170496.9528,-29462969.0667,-29466269.3795,-29477572.1874,-29473935.7730,-172046.4193,-29468465.8481,
28800.000,6614.6204,2888.0615,4730.4029,-5672.4661,2656.6701,-244780.9137,-263983.6869,-249788.0509,-242174.0954,-246318.0186,-248629.6441,-245085.7379,-246484.3590,-272519836.3442,-272569397.3684,-272543251.4720,-272524836.1421,-246493.2586,-272527122.6349,-613.8790,6191.0971,24.8269,3665.1901,-6136.0734,249126.0602,266678.0508,261574.9735,262606.3688,254607.4992,258454.9478,257719.5535,256179.0637,-5473083.2404,-5434810.5355,-5440662.7417,-5462507.8356,256877.0304,-5455799.0590,-1341.0949,1030.4277,4809.4623,1153.2908,-1380.9682,-170348.3409,-172992.9461,-174813.3637,-165925.5155,-173997.2124,-182069.9856,-170528.4853,-174297.8815,-29513961.7013,-29522299.2840,-29534319.2112,-29526325.8717,-172621.8453,-29522057.8492,
