sl_100_86400_20270114 Coordinates.csv
2027/01/14 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:31 2024,
Start: 2027/01/14 07:47:00.00, Stop: 2027/01/15 07:47:00.00,
TIME_UNITS,STARLINK-6063 - X-Coordinate,STARLINK-32001 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-31998 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-31857 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-2745 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-1713 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-31216 - X-Coordinate,STARLINK-1830 - X-Coordinate,STARLINK-5943 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-2340 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-1139 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-31490 - X-Coordinate,STARLINK-1267 - X-Coordinate,STARLINK-2485 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-3820 - X-Coordinate,STARLINK-6126 - X-Coordinate,STARLINK-30311 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-4384 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-2498 - X-Coordinate,STARLINK-6058 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-5035 - X-Coordinate,STARLINK-1122 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-6129 - X-Coordinate,STARLINK-1816 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-1027 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-4551 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-4031 - X-Coordinate,STARLINK-31223 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-2734 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-30716 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-30331 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-30595 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-30479 - X-Coordinate,STARLINK-31081 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-32165 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-2266 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-2285 - X-Coordinate,STARLINK-11082 [DTC] - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-1080 - X-Coordinate,STARLINK-1497 - X-Coordinate,STARLINK-31226 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-4189 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-32001 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-31998 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-2745 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-1713 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-31216 - Y-Coordinate,STARLINK-1830 - Y-Coordinate,STARLINK-5943 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-2340 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-1139 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-31490 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,STARLINK-2485 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-3820 - Y-Coordinate,STARLINK-6126 - Y-Coordinate,STARLINK-30311 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-4384 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-2498 - Y-Coordinate,STARLINK-6058 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-5035 - Y-Coordinate,STARLINK-1122 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-1816 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-1027 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-4551 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-4031 - Y-Coordinate,STARLINK-31223 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-2734 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-30716 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-30331 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-31081 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-32165 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-2266 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-2285 - Y-Coordinate,STARLINK-11082 [DTC] - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-1080 - Y-Coordinate,STARLINK-1497 - Y-Coordinate,STARLINK-31226 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-32001 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-31998 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-2745 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-1713 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-31216 - Z-Coordinate,STARLINK-1830 - Z-Coordinate,STARLINK-5943 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-2340 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-1139 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-31490 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,STARLINK-2485 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-3820 - Z-Coordinate,STARLINK-6126 - Z-Coordinate,STARLINK-30311 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-4384 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-2498 - Z-Coordinate,STARLINK-6058 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-5035 - Z-Coordinate,STARLINK-1122 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-1816 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-1027 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-4551 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-4031 - Z-Coordinate,STARLINK-31223 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-2734 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-30716 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-30331 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-31081 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-32165 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-2266 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-2285 - Z-Coordinate,STARLINK-11082 [DTC] - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-1080 - Z-Coordinate,STARLINK-1497 - Z-Coordinate,STARLINK-31226 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6558.9076,-4996.3419,1130.1190,-1924.3081,976.1435,-6464.0805,-5262.6425,-3419.3986,3820.9242,4773.4164,-5752.4396,0.0000,-2032.4896,0.0000,1605.6349,-166.1785,-2550.4686,3688.5913,0.0000,0.0000,103.5972,1458.4222,-5697.2070,-5013.0203,4165.2843,4543.6157,-2091.0685,-6599.4215,2818.6026,-6108.9411,2839.5163,-1439.8315,5057.0018,6726.5994,-5517.5215,-2272.7715,4722.5818,4205.1262,3749.4330,5940.0534,-6647.0263,961.7424,-3837.2322,5136.5983,3944.6353,3317.7513,2433.9849,-2006.1155,-4645.5019,1877.5053,-3931.4338,-5053.9703,-2584.8283,-4764.5723,-2759.8795,5769.0782,1941.2418,118.0818,1367.6521,4534.8437,1398.5660,2185.0033,-6221.3608,-1.7508,5517.1228,-4715.7040,0.0000,-529.2507,6032.6414,4659.3901,-6014.7448,6334.5582,4100.7871,-3292.6248,-940.0801,5879.2661,3966.2254,-842.4912,-5394.6185,2066.5674,-4403.0762,271.6045,-2843.1487,4955.9212,5191.4120,4621.8244,6827.7823,-5519.6437,-5506.8650,-746.6066,-5472.2422,-5842.5868,189.9483,3339.4219,0.0000,-6537.6610,6676.6222,-4964.1168,-3221.7224,4842.4403,283771.6615,259947.6480,270233.4117,271487.0935,263466.2710,265705.3389,264076.3651,266371.1492,-46703869.9636,-46722475.8543,-46745672.3305,-46732133.2147,266477.7370,-46723429.9828,-1768.5722,1904.0337,-1671.2808,-6466.2041,-6716.6553,-1938.2389,-4406.9381,4191.4266,-2564.4577,2665.1385,743.0753,0.0000,3682.9741,0.0000,3841.1069,-6347.0018,3422.4210,4839.3979,0.0000,0.0000,5756.8026,6362.4787,3351.1397,-2898.4130,270.0503,2716.9174,-4410.8260,-953.4510,4266.2255,-3282.0778,3711.0186,6457.3533,3920.2602,-109.7703,3365.2957,3631.6186,-673.8831,-5039.7804,-5809.3025,3500.4461,-1929.6602,-6844.1419,1628.0680,-2066.7987,-1630.5635,-3316.1322,-4761.1847,5195.6490,2462.0047,3782.1413,3775.1877,2663.1712,-4706.6727,1856.5575,-3373.1149,-836.8762,6591.7507,-5672.5623,6669.1736,-4335.8112,-6585.4498,-4777.5098,-2678.8575,5013.6504,-1702.3391,1947.3939,0.0000,-4412.1136,993.5513,-4942.2745,341.1922,361.5691,2711.6939,-4078.1166,5088.1786,-2407.0494,-3159.4340,-4581.4221,-2664.6981,-4634.3905,-614.4151,4629.5518,-3577.3592,-2024.7929,472.2311,-4704.7123,923.8720,-1928.3116,-3368.4324,4479.9934,2388.3815,2956.9449,-6864.1038,3078.3607,0.0000,1965.9726,-581.1424,3230.3028,-1043.9685,-3367.9799,286112.8888,275148.7737,287401.1091,285529.8304,288729.8906,287538.9387,279379.2384,281037.7264,-110186770.4799,-110178428.5248,-110177976.5471,-110175482.5783,282544.5044,-110182378.5816,-1479.0077,-4295.7455,6618.1738,686.9308,-659.6669,-881.2236,786.0083,-4362.0173,-5160.8393,-4030.8956,-3295.2594,0.0000,-5495.8520,0.0000,5505.5662,-2836.4747,5348.4036,2890.4021,0.0000,0.0000,-3869.1875,-2279.1269,1678.6083,3746.8635,-5448.8535,4464.2105,-4895.0063,-1853.6100,4671.5629,-95.4938,-5085.0555,-2032.4277,2449.8972,-1274.4230,2514.6248,5390.3864,-4996.0156,2208.1123,-427.4009,764.1676,71.6158,-68.6370,-5570.9273,-4175.7377,5422.9754,5010.4735,4391.4493,-3906.6416,-4512.0521,5456.9078,4193.8931,3858.5989,4352.7956,4668.3479,-5363.9121,-3709.8970,-925.1709,3937.6983,996.3057,2785.3951,1284.7121,-4495.9187,1212.6874,-4622.8105,3723.0262,4568.3474,0.0000,-5314.6521,3086.5645,-1093.7861,-3426.2583,-2743.1141,-4763.6116,-4538.3750,-4617.2295,2359.8087,-4724.4221,-5108.9661,2981.9979,-4699.7933,-5161.5025,5113.8347,-5106.9858,-4071.9071,4432.0589,1767.2446,508.2490,-3505.1977,2404.0680,-5194.9897,3516.5974,-2273.8807,332.7804,-5126.4819,0.0000,1157.7241,-1844.9738,3588.3667,6043.4488,3583.6113,40812.2372,39765.5926,37936.0574,42361.8887,43286.8160,32993.3461,30504.3296,39032.3582,23596188.0701,23565736.2971,23580375.1100,23599376.8474,38129.3873,23592251.3902,
3600.000,-3856.1347,983.1728,-5732.9452,3372.7981,2040.3844,6000.0278,5434.2745,4087.1211,-3041.3291,-3644.5492,5501.5557,0.0000,-1963.3781,0.0000,-5388.9424,2483.6907,-43.5016,-5385.9591,0.0000,0.0000,-2951.6959,-3065.1984,4130.0274,3994.4376,-3650.0597,-5347.7221,5144.6891,6413.9502,-5932.3024,6045.0143,-4692.6895,-1700.5657,-6456.8880,-5714.7985,6271.0296,-456.9627,-1970.3098,-690.4842,-983.7692,-3308.0269,5951.2365,920.1704,5734.2969,-2102.0565,-1311.9356,-1992.9565,1689.0355,-2694.0283,1641.4636,-5282.4850,3144.5484,1059.1670,5215.7460,2569.7713,5092.1552,-6266.3595,-3744.8963,2984.7290,-2766.1148,-2758.4127,1773.3054,2040.0383,4918.3291,-3935.7626,-5655.5802,3295.7971,0.0000,4380.5477,-3462.3680,-2743.8942,6255.5925,-6586.2330,-4041.4208,6212.8529,-3121.4242,-2049.0752,-1187.4195,4089.7302,3582.4984,2232.5144,5907.8727,-4105.4388,4832.2188,-212.6808,-6552.8894,-2874.7808,-5799.5251,6749.0671,6288.8120,-2305.9926,2190.7287,3063.4795,1730.6166,-6464.2385,0.0000,5202.7002,-6171.8674,1340.4378,4744.3486,-832.6130,201514.7870,180067.7307,191360.2009,191173.8026,183370.7926,185416.2166,184643.1626,186274.7474,-16501495.7021,-16516574.7514,-16540468.8350,-16532078.3968,186671.7467,-16520474.3317,1703.6609,-4123.8737,1978.3276,4407.3612,5118.3402,-947.3696,2505.2989,-5604.0296,5844.3891,2071.5205,-3244.5344,0.0000,-5113.3600,0.0000,-2490.5704,6456.0243,-6354.7252,-3472.9548,0.0000,0.0000,-6229.2052,-3325.0233,-4528.3887,-1136.8067,4190.4388,1312.6394,4379.1311,-629.3573,-2287.9422,712.2090,373.0940,-4981.6609,-1802.7282,1861.1321,-1111.5668,-6272.9706,4192.5694,5188.5471,5782.1693,-4309.0530,-671.2237,5568.6847,-3620.4235,4832.1882,5089.1433,6370.4245,5172.6088,-4462.9343,-5307.5487,-1148.9653,-6120.7279,-4018.6561,1458.1840,-5229.5215,-368.7417,2862.3951,-4274.9615,2882.4947,-5320.5705,6206.8939,5071.0699,3750.5915,-105.5930,-2143.3343,3870.3262,-5584.8587,0.0000,2398.4516,2289.5551,5366.4555,-2975.0750,1295.1950,2047.4070,2139.5241,-4766.3956,4543.7941,5949.2732,5216.2725,-1851.7423,3757.5620,-2856.0725,-2411.5393,-713.7634,4274.2117,1954.3789,5485.4412,836.8863,-909.1368,1930.0121,-6137.1366,-4590.0578,69.5209,5042.5766,-1352.1623,0.0000,-3829.7234,668.4218,-4913.5986,4671.6001,4063.2494,348575.0221,330352.6654,344006.9742,342167.9035,346399.3974,344897.3468,337833.4334,341821.4758,-118494938.2703,-118486283.2113,-118494341.1255,-118490546.7501,340164.1820,-118491529.3933,5512.9606,5377.2773,-3367.5864,3891.8428,4005.4237,-3074.6247,3444.0514,-387.6832,2071.5686,5330.1945,-1921.8852,0.0000,4211.8309,0.0000,-3545.6660,-692.4368,-2567.4198,2083.1498,0.0000,0.0000,733.1685,5215.8998,2987.1585,-5518.8344,4011.0160,-4216.7222,1436.0778,-2526.1488,-2772.1827,-3330.3943,5035.8154,4479.9783,1426.7982,-3283.9121,2748.4086,-2832.6298,5107.3183,-4544.9502,3675.7048,4306.3859,-3476.7057,-3994.9327,1529.1440,4491.6120,-4493.7633,-1637.4517,-4291.1543,4354.7069,4122.8431,-4308.1070,-151.3097,-5512.4197,-4312.9343,-3760.7973,4641.3418,-496.7339,3960.2248,-5534.8969,3365.6267,1006.5874,-4262.9837,5422.5703,-4819.4519,5124.8142,545.4036,-2225.1358,0.0000,4783.8448,-5457.4223,-3321.7335,17.6728,-1645.7383,5116.5986,2187.7797,3935.5224,-4601.3736,3331.7371,1939.0157,-5378.8373,5343.4847,1802.5839,-5016.0972,4790.0429,5174.4814,-407.8631,2871.8950,3650.7807,-240.1569,2043.9236,2126.8972,-4719.5444,6211.5010,-4347.2600,1787.5296,0.0000,2488.0876,-3135.1991,-4705.8098,-1970.8332,-5529.3624,42133.2656,41370.3917,40736.9928,41799.7995,45961.8366,37621.0623,30866.9099,39080.9293,23595293.7316,23564981.4168,23573828.2489,23591199.5122,39746.8298,23588543.0469,
7200.000,-637.7251,2627.0828,6641.6898,-4142.7310,-5038.0226,-2799.7702,-3981.5865,-2581.5602,1532.6734,2148.3735,-984.8818,0.0000,4361.1154,0.0000,6792.5665,-4040.2377,1853.5883,4150.9695,0.0000,0.0000,4495.1897,4839.5090,144.3624,-2768.9543,2581.2394,5114.5592,-5620.8096,-3542.9307,6883.0128,-4268.7900,5717.8558,4984.5894,5106.9224,1847.2000,-2457.2609,2197.2954,-314.5759,-3359.0175,-2765.6609,-476.1615,-3407.4941,-3489.8112,-5080.4666,-865.6300,-690.0350,176.2053,-4898.1057,6095.3916,1111.2086,6846.8958,-867.9384,2903.9300,-6554.3150,-296.3886,-6167.0699,3865.4909,5162.0863,-5880.4898,3913.0145,-492.6029,-5027.4208,-5646.5373,-2340.9192,6568.8311,2936.4274,-944.3593,0.0000,-6755.6513,387.4958,-1125.3443,-4102.5150,3866.3579,3529.9581,-6766.8993,5827.6606,-2518.3767,-1243.8048,-5095.7331,-1029.5146,-5723.5079,-4464.8167,6669.6526,-5619.9064,-3815.6593,4559.5197,-1058.4629,2537.2275,-4575.9816,-4446.0271,3721.3112,1304.5365,2434.7979,-4079.9313,6219.3990,0.0000,-1715.0781,2636.5059,2332.2486,-2472.7173,-3337.7763,106005.6112,89451.0659,100328.6698,97927.5310,91496.8476,94386.8571,92914.4536,95917.3893,14811144.3141,14798954.1871,14778042.1668,14784883.2738,95029.1817,14793089.2987,-2697.2255,5731.8121,292.8257,406.3596,-1532.8134,4120.0645,1221.7391,4221.2650,-6329.2384,-5974.0250,3987.1396,0.0000,5359.0982,0.0000,1080.4930,-4187.1147,6265.6675,-642.0890,0.0000,0.0000,4452.6849,-720.1153,4124.1445,5102.9138,-6351.9456,-4465.1999,-2763.4008,2659.8508,123.8727,2731.5892,-3438.8012,2417.3864,-1516.1823,-3674.2240,-934.5542,6336.2265,-6611.6704,-4469.7332,-4292.5830,1049.3200,3750.9813,-2265.3483,3350.0355,-6553.7672,-6839.7490,-6237.7128,-4647.2347,2666.3782,6728.6603,-825.3922,5523.4000,5125.6184,1559.3578,6902.5803,2950.8903,-3700.1027,460.6703,-38.9578,1359.3945,-5475.9233,-1964.0874,-2689.9303,3862.6767,-448.2793,-4323.9979,6571.8544,0.0000,-740.6611,-5582.0604,-3997.9256,4434.6630,-2842.9921,-5580.7628,27.1291,3650.2532,-5474.4643,-6813.2408,-3976.3232,5959.0563,-2839.4159,4224.8990,513.8965,3763.6018,-5277.9332,-3269.1546,-4031.1359,-3297.2866,3331.9364,989.2201,5327.4542,6083.6333,-845.6027,-1208.6588,-478.7638,0.0000,4869.2198,-1477.2057,5823.1804,-5568.0020,-4584.2634,387860.0793,363535.9013,378266.4825,375693.4767,381908.0282,378334.1604,374421.7114,374331.8575,-118680036.4715,-118669168.4658,-118685380.1419,-118682163.0789,375816.3978,-118677192.9309,-6379.1727,-2699.8484,-1967.2236,-5360.0329,-4336.7199,4625.0797,-5519.5210,4860.6539,2301.4639,-2414.1951,5242.8490,0.0000,-320.3405,0.0000,-682.5522,3791.9404,-2063.0763,-5276.9509,0.0000,0.0000,2825.5337,-4888.4277,-5437.2577,3722.8104,203.1208,1386.4972,2904.8288,5303.3913,-829.9901,4723.1450,-1769.7857,-4152.0450,-4325.7663,5462.9110,-6427.5045,-1605.1419,-1968.6946,4080.5674,-4687.1422,-6844.4654,4704.0213,5507.5601,3350.1712,-2091.0539,693.2953,-2882.2671,1533.1778,-1408.8014,-1207.1392,396.8551,-4021.2364,3581.5885,1564.4179,543.9777,-987.2776,4355.8014,-4611.2932,3623.6149,-5500.9261,-4120.1595,4218.5923,-2945.0309,5182.4219,-1769.5097,-4472.9525,-1710.0491,0.0000,-1328.4296,3944.8183,5472.2445,3380.3774,4960.1505,-1799.6640,1479.9275,-874.2042,3098.6113,89.9770,2432.0379,2918.9815,-2643.4264,2915.9964,1727.5007,-1084.2656,-1670.3650,-3932.6461,-5416.4427,-5522.2661,3784.0326,-5178.0077,2298.4887,3051.3435,-6438.0900,5389.1031,2810.9444,0.0000,-4623.4374,6246.0649,2935.2113,-3330.7410,3933.8993,43421.0248,42909.2158,43268.9726,40515.7034,48155.9396,42902.6929,31908.4981,41691.1944,23593982.2869,23565140.6069,23567826.4475,23582290.7824,41360.6779,23584854.7863,
