sl_50_5400_20271028 Coordinates.csv
2027/10/28 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:09 2024,
Start: 2027/10/28 07:47:00.00, Stop: 2027/10/28 09:17:00.00,
TIME_UNITS,STARLINK-1172 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-30348 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-31797 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-1707 - X-Coordinate,STARLINK-30147 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-31520 - X-Coordinate,STARLINK-31337 - X-Coordinate,STARLINK-11087 [DTC] - X-Coordinate,STARLINK-31412 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-6068 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-31118 - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-5146 - X-Coordinate,STARLINK-30353 - X-Coordinate,STARLINK-3886 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-5558 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-2381 - X-Coordinate,STARLINK-3769 - X-Coordinate,STARLINK-31114 - X-Coordinate,STARLINK-30771 - X-Coordinate,STARLINK-30209 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1172 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-30348 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-31797 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-1707 - Y-Coordinate,STARLINK-30147 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-31520 - Y-Coordinate,STARLINK-31337 - Y-Coordinate,STARLINK-11087 [DTC] - Y-Coordinate,STARLINK-31412 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-6068 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-5146 - Y-Coordinate,STARLINK-30353 - Y-Coordinate,STARLINK-3886 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-2381 - Y-Coordinate,STARLINK-3769 - Y-Coordinate,STARLINK-31114 - Y-Coordinate,STARLINK-30771 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1172 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-30348 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-31797 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-1707 - Z-Coordinate,STARLINK-30147 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-31520 - Z-Coordinate,STARLINK-31337 - Z-Coordinate,STARLINK-11087 [DTC] - Z-Coordinate,STARLINK-31412 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-6068 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-5146 - Z-Coordinate,STARLINK-30353 - Z-Coordinate,STARLINK-3886 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-2381 - Z-Coordinate,STARLINK-3769 - Z-Coordinate,STARLINK-31114 - Z-Coordinate,STARLINK-30771 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4098.6785,-5433.6863,2497.9786,-2189.2993,-2586.0891,-2689.5826,4133.3825,155.6080,-6339.1102,-6476.6254,-3720.1870,2116.7632,-3673.1946,2456.5213,-3680.9466,6135.5557,-5733.4998,-4461.6333,2867.9961,-2360.2550,-2683.0881,-593.0664,0.0000,1485.6818,-1819.8696,4304.6723,-3383.5458,-6369.1015,-3121.5481,3669.1845,-1381.4714,-5443.6991,-5914.1055,-1272.0946,270.6135,5203.3543,-4758.6005,1593.5619,3009.5644,4080.2722,-5488.2766,-2752.2349,3997.1948,4582.4404,474.6178,-4800.8339,-2255.2694,-6134.8282,6466.3905,5421.7721,-264885.5163,-268508.9990,-266487.1467,-267036.9652,-265270.2650,-266246.5073,-274326.7170,-272273.2918,20124848.5560,20103098.1464,20115505.1946,20108857.6868,-270939.4933,20108261.5357,3475.3419,-4303.0121,-4458.0281,4819.8765,5382.0379,6001.8551,4373.6645,5067.1764,-354.7341,-2315.0691,-5564.8217,-5752.4716,4375.0128,5750.7836,5185.6299,-2992.3800,1950.6173,2863.0351,234.2394,-4392.2104,3659.9804,5813.9920,0.0000,3875.4762,-3847.6395,1001.3855,2509.5787,-372.4568,2781.8098,-5753.5112,6030.8432,1397.9623,-2998.7293,5272.4155,-2372.6784,2334.2698,4366.2497,4254.8274,-267.0835,-1275.2933,2611.5297,-6232.6649,3801.2213,-899.9900,4079.9065,1445.4435,-6310.9174,3010.1824,-1113.3985,528.2298,227277.3358,258520.1246,240640.0496,240456.8843,248907.3235,247000.5645,246532.2643,243638.2655,298020583.2052,298046868.9853,298036099.8342,298010524.6084,244831.3492,298021404.9752,-4041.5735,30.7476,4669.3837,4465.5357,-3544.9520,1670.8221,3381.7612,-4379.2348,-2670.6092,768.6633,-1805.5621,-3158.3080,3712.8487,2810.6504,2250.1339,-148.1670,-3365.0510,4448.6380,6341.9294,-4717.2399,5091.0342,-3731.9768,0.0000,-5533.3519,-5446.1157,5218.5540,-5432.0956,2609.1120,5371.3162,194.0623,3072.6182,-3956.2305,2047.5155,4266.9494,-6540.0244,-3918.5069,-2234.7802,-4990.3240,-6276.0502,5345.7740,3300.0312,-70.8547,-4127.5025,-5060.2865,5473.4379,4729.0625,1633.5339,71.2705,1992.1933,4276.6316,-71925.8989,-77476.8041,-74751.9534,-71988.4086,-69873.3677,-79673.1183,-83346.7344,-75658.6546,-124333165.9463,-124352633.3952,-124305596.8646,-124321141.6790,-75333.9291,-124321267.3739,
300.000,5586.4164,-6088.5784,649.9505,-424.6547,-1137.8633,-964.6539,5495.2447,1834.2568,-5597.2300,-6826.2738,-5035.9753,435.3486,-1778.7948,3313.5998,-2767.8454,5135.7090,-5469.0369,-3531.6523,1770.9747,-3391.4691,-555.1180,1168.1632,0.0000,3391.5062,-3794.3779,3942.0981,-2288.5969,-6775.6046,-1867.9030,2239.1006,-161.9195,-5650.4381,-5966.3177,572.0387,-1879.0187,4786.9586,-3783.8607,3063.5334,997.1334,2811.9540,-5335.9031,-3994.0190,5514.1875,3252.2707,2592.9300,-4909.4336,-3444.1905,-5267.6180,5417.7681,5871.6635,-269526.6233,-273825.6868,-271663.0443,-272204.8887,-270347.0937,-271350.5463,-279346.0843,-277201.8142,13615043.2430,13592799.4333,13605299.1498,13599583.5870,-276028.2625,13598410.3222,2676.3898,-2920.3136,-5467.1923,5820.8744,6434.6993,6002.2053,3782.9622,3855.7437,1346.8095,-848.0048,-4753.2583,-5246.7708,4468.6817,4285.3945,6135.6133,-4179.0475,3688.7191,4662.1774,-1672.6929,-2582.7180,4056.3204,6321.5499,0.0000,2848.9915,-3164.0308,-1145.2229,4305.6232,914.6382,4483.5233,-6307.7917,6761.4557,3012.3528,-1252.1098,4534.4942,-2674.5576,476.2251,5637.6892,2660.8418,619.4033,-3058.3575,4068.5152,-5318.4749,3108.1826,-2572.8511,3581.0383,3283.4096,-5976.5296,3929.1000,-2233.9806,-1392.2552,221653.5470,252657.5375,234786.5217,234710.3870,243156.5742,241263.0709,240736.4237,237920.5970,298388878.8749,298414874.0363,298404960.9451,298378774.8718,239053.8554,298389765.3511,-2613.2926,1554.1454,4197.2172,3730.9457,-2346.4033,3010.7596,1780.4702,-5162.4694,-3782.7807,-778.3191,-299.5513,-4453.8899,4822.9548,4200.1643,474.0145,-1674.7795,-2114.3354,3701.7860,6524.4284,-5380.2911,5453.9426,-2596.6498,0.0000,-5313.1535,-4834.0793,5469.0293,-4845.3796,890.4731,4770.9814,-1351.0570,1416.1917,-2495.9956,3311.9617,5168.5025,-6146.7043,-4974.5854,-763.3356,-5393.1473,-6866.5625,5439.8549,1683.7928,1469.6872,-2717.9438,-5497.5734,5223.9873,3555.4720,-169.0520,1867.4998,3556.5360,3401.4604,-72069.1514,-77610.1805,-74782.4639,-72282.3502,-69916.1290,-79567.3964,-83590.1440,-76249.7184,-124335836.3455,-124355428.7631,-124308509.4210,-124323432.5378,-75463.5006,-124324006.6930,
600.000,6464.6402,-6161.9307,-1234.1316,1353.2397,398.1593,882.7894,6299.4281,3359.2900,-4321.8701,-6512.7575,-5861.2370,-1325.8956,319.3512,3879.8277,-1562.5972,3607.6448,-4689.7047,-2293.7958,569.9017,-4137.0985,1625.0841,2796.0730,0.0000,4985.4002,-5398.4911,3236.1852,-1014.2688,-6503.5551,-469.9715,570.1654,1057.7761,-5304.2634,-5465.6951,2395.8834,-3823.1354,3943.2851,-2431.7653,4257.1186,-1154.6064,1306.1990,-4667.1162,-4840.1098,6470.3747,1639.1072,4454.2172,-4560.6268,-4289.2697,-3847.0246,3819.0525,5777.0050,-274048.8394,-279014.6328,-276718.6860,-277255.0208,-275302.6829,-276338.0019,-284241.0469,-281925.7230,7098742.0631,7076015.0047,7088573.4475,7083811.3244,-280993.8312,7082060.0163,1617.7565,-1242.5098,-5975.3913,6279.7781,6871.5947,5400.3616,2832.5298,2262.4621,2946.7854,708.9018,-3482.5870,-4250.8544,4150.2681,2379.6169,6424.2885,-4956.2931,5056.5086,6011.3690,-3455.3848,-530.2379,4095.6479,6231.4784,0.0000,1595.1694,-2220.2230,-3188.8321,5685.2231,2099.8995,5741.4513,-6227.8866,6819.2540,4301.1170,637.0432,3389.2762,-2786.4425,-1460.2045,6333.6130,819.7831,1350.2512,-4565.5715,5108.0650,-3853.7621,2132.6167,-4032.0417,2774.8588,4772.0224,-5041.7666,4461.6140,-3167.1460,-3156.7201,215936.3408,246683.6499,228829.4760,228859.1663,237300.0072,235416.7100,234837.6876,232189.0979,298614995.0064,298640688.7770,298631626.7976,298604894.7865,233170.6371,298615944.1330,-878.9027,2910.8456,3274.6428,2596.4430,-897.8072,4007.0999,-13.7702,-5336.6157,-4482.7808,-2241.5933,1238.5433,-5266.0968,5390.3328,5124.4155,-1357.1686,-3013.8931,-636.7511,2557.2612,6021.3840,-5452.1519,5205.9121,-1183.4826,0.0000,-4522.1913,-3701.2474,5111.8164,-3728.0787,-925.1330,3633.0223,-2744.8179,-393.4005,-761.6193,4222.9099,5510.4737,-5106.3763,-5496.6832,793.4764,-5172.8620,-6736.5664,4931.1919,-113.9009,2844.3355,-1011.9884,-5336.5314,4395.2332,1995.2527,-1953.2995,3454.8556,4727.5878,2161.5960,-72212.5741,-77743.1554,-74814.2188,-72581.1143,-69962.2669,-79455.3339,-83828.4785,-76782.6269,-124338501.1673,-124358222.0942,-124311426.8072,-124325724.7928,-75593.0199,-124326745.7837,
900.000,6639.2956,-5655.4726,-2976.6156,2979.9734,1887.3185,2668.2018,6473.7436,4564.9097,-2643.7247,-5571.3334,-6125.3709,-2996.3867,2403.9096,4108.2560,-174.9460,1702.5333,-3459.0210,-857.4708,-619.3750,-4521.8904,3630.7095,4143.4455,0.0000,6104.1454,-6469.3419,2255.6111,322.4167,-5576.2561,938.2465,-1179.1901,2176.3198,-4425.3594,-4467.8268,4018.6167,-5366.6209,2761.9669,-825.7294,5043.7022,-3212.9171,-286.8784,-3533.4757,-5216.5380,6771.8603,-95.3053,5865.0874,-3773.5272,-4724.3104,-2013.2005,1836.0743,5137.3719,-278450.3215,-284073.4794,-281651.8439,-282185.5352,-280134.7515,-281207.0169,-289009.5914,-286463.4085,579049.9450,555850.0734,568433.6928,564642.5554,-285834.0040,562315.6383,393.6224,577.1210,-5925.9918,6144.5867,6646.4285,4266.0805,1598.7785,463.8265,4292.8333,2217.6616,-1864.8061,-2872.4003,3459.7426,229.6151,6029.4883,-5258.3071,5928.7364,6777.6356,-4929.7385,1555.3482,3770.8692,5543.4264,0.0000,230.3820,-1097.0816,-4917.3513,6502.6984,3084.5307,6417.9114,-5530.6427,6196.2324,5146.8048,2491.4916,1955.1371,-2682.8271,-3285.4555,6389.9487,-1072.0184,1848.2986,-5638.0234,5640.6597,-1983.7463,953.2697,-5128.5936,1734.5283,5769.9498,-3591.6428,4569.8378,-3831.0556,-4601.0977,210128.2162,240601.2040,222771.5169,222906.0447,231340.2215,229463.5265,228838.7581,226439.4430,298698823.5454,298724205.4394,298715988.4530,298688774.8960,227184.3215,298699833.1292,958.5724,3955.3345,2000.5717,1183.5739,646.5730,4546.2965,-1806.5455,-4881.3146,-4694.7951,-3464.0320,2643.7790,-5507.4630,5351.4189,5481.5210,-3030.9648,-4016.0603,909.2204,1137.9623,4885.4871,-4925.0394,4374.6756,356.4672,0.0000,-3244.9352,-2169.0989,4186.4832,-2201.9510,-2640.1193,2085.4973,-3831.4757,-2160.5024,1056.4974,4683.2612,5255.9640,-3527.5624,-5429.3107,2261.4296,-4354.7574,-5899.7495,3875.9854,-1899.3534,3897.9175,804.4607,-4594.5932,3078.8434,217.9841,-3525.6294,4655.9023,5376.1506,689.9367,-72356.1660,-77875.7188,-74847.4041,-72884.7716,-70011.7518,-79336.8773,-84061.7890,-77226.3007,-124341160.4452,-124361013.3692,-124314348.9005,-124328019.5876,-75722.4868,-124329484.6459,
1200.000,6094.1713,-4625.7908,-4416.2517,4308.3081,3200.1951,4209.9885,6010.3368,5314.1623,-730.3377,-4098.2105,-5812.1153,-4410.0566,4256.7261,3979.8919,1263.9830,-389.0370,-1884.6681,651.2247,-1689.6163,-4500.3074,5253.8297,5091.4092,0.0000,6629.4376,-6896.8739,1090.7303,1602.3853,-4084.2118,2226.2259,-2840.0443,3102.4127,-3088.4428,-3073.1727,5275.2230,-6356.2331,1359.9919,883.6547,5330.1718,-4951.7916,-1813.5067,-2033.6596,-5094.8230,6392.1280,-1781.8791,6678.0031,-2609.8315,-4722.8187,48.5947,-326.5090,4004.1439,-282729.2784,-288999.9266,-286460.3409,-286994.6969,-284841.0792,-285955.8155,-293649.7582,-290837.9080,-5940926.5623,-5964588.5341,-5952012.8582,-5954819.2546,-290546.6414,-5957716.1653,-884.5173,2368.9161,-5314.4966,5419.9487,5777.5379,2721.3429,186.8737,-1346.4071,5253.5232,3542.9766,-47.2846,-1252.3446,2468.9053,-1943.4385,5002.9528,-5064.7210,6229.2844,6885.2636,-5938.6613,3463.1144,3105.7442,4315.1733,0.0000,-1123.0316,110.9814,-6149.7383,6667.9858,3789.3074,6434.6290,-4294.2527,4953.6817,5478.3241,4134.3539,373.7884,-2353.0474,-4817.3474,5808.0352,-2817.0743,2070.4559,-6157.7882,5628.2325,103.0617,-331.2622,-5744.9748,551.6416,6187.3980,-1764.5546,4256.0523,-4165.3695,-5594.4454,204231.7076,234412.9909,216615.2928,216853.9259,225279.8619,223405.5598,222742.3724,220659.6725,298640324.2341,298665384.0607,298658004.7992,298630373.3958,221097.5815,298641391.9486,2683.4552,4575.6874,511.7429,-356.1797,2121.8676,4566.9818,-3403.9005,-3849.8231,-4395.9003,-4314.7879,3765.3975,-5152.0637,4710.6266,5232.3215,-4353.8003,-4569.8665,2357.4182,-403.6002,3235.7790,-3856.4539,3053.1396,1858.1646,0.0000,-1618.2175,-402.5798,2795.6279,-433.9801,-4068.3051,302.8143,-4490.0431,-3694.4304,2758.3081,4644.0095,4432.3828,-1575.9456,-4779.7211,3476.0982,-3032.7829,-4443.2173,2390.9641,-3480.5076,4511.5879,2532.9607,-3352.0094,1420.6967,-1583.0126,-4716.0699,5336.6191,5430.8193,-855.7012,-72499.9259,-78007.8603,-74882.2030,-73193.3876,-70064.5556,-79211.9863,-84290.1243,-77555.4205,-124343814.2154,-124363802.5687,-124317275.5798,-124330317.9629,-75851.9013,-124332223.2797,
1500.000,4892.5668,-3177.7196,-5423.2816,5221.5935,4223.7790,5347.9391,4965.1226,5514.5270,1230.5196,-2240.2068,-4959.9970,-5421.5814,5681.6972,3505.0150,2613.9925,-2456.2951,-109.2333,2100.4537,-2551.7814,-4062.0295,6327.2297,5559.9776,0.0000,6500.9490,-6635.8168,-154.4413,2714.8501,-2175.7226,3278.9249,-4249.1468,3761.7445,-1416.7242,-1416.7359,6033.3814,-6696.5480,-129.7137,2532.7492,5072.2269,-6176.6516,-3131.0649,-304.7457,-4493.5349,5374.5187,-3260.4020,6807.2852,-1169.4273,-4298.4126,2127.0843,-2446.5857,2476.6679,-286883.9722,-293791.7339,-291142.0519,-291680.8671,-289419.5062,-290582.7093,-298159.6425,-295074.9712,-12458080.7696,-12482193.8579,-12469658.7796,-12471470.3143,-295129.6607,-12474928.6021,-2097.6681,3962.7344,-4190.2058,4167.7600,4346.6532,926.9787,-1278.1363,-2977.6871,5730.9540,4564.1019,1800.7810,449.4493,1273.9144,-3916.2130,3462.9796,-4401.0960,5937.8463,6323.5489,-6369.2452,5002.1883,2153.7522,2658.1075,0.0000,-2347.4235,1303.4540,-6755.3702,6157.2323,4160.3425,5782.2529,-2648.9851,3215.6509,5276.7616,5406.0012,-1203.6727,-1804.9118,-5899.0382,4653.5874,-4237.1140,2011.3700,-6061.3493,5086.1391,2194.1405,-1610.4092,-5807.9067,-671.4557,5994.2525,261.4157,3560.6392,-4136.4393,-6050.9111,198249.3838,228121.8494,210363.4950,210705.7998,219121.6177,217244.8362,216551.3022,214830.7526,298439524.6309,298464252.5029,298457702.5708,298429716.1706,214913.1342,298440648.0201,4093.1769,4705.5047,-1032.0168,-1857.8034,3370.4067,4066.8026,-4633.6170,-2363.1903,-3618.4188,-4703.0931,4483.1533,-4238.1152,3539.8475,4404.4506,-5173.3819,-4613.9677,3552.0891,-1901.8597,1245.5495,-2363.2770,1389.2611,3160.4739,0.0000,183.0184,1407.4693,1093.7631,1381.6931,-5055.2589,-1514.0262,-4647.4490,-4830.2800,4156.4918,4109.3497,3128.6210,542.5196,-3617.1526,4301.4701,-1359.3182,-2519.0983,640.7043,-4687.8828,4616.1666,3984.5662,-1743.6246,-395.1761,-3212.0685,-5396.5113,5421.1762,4885.5964,-2309.7052,-72643.8527,-78139.5691,-74918.7957,-73507.0191,-70120.6518,-79080.6378,-84513.5303,-77752.7631,-124346462.5160,-124366589.6729,-124320206.7260,-124332620.8668,-75981.2633,-124334961.6851,
1800.000,3169.5564,-1453.4021,-5911.1872,5643.9042,4871.0491,5959.9028,3450.5185,5129.7874,3049.0154,-179.8371,-3657.4200,-5921.2884,6525.7917,2722.4937,3739.2135,-4289.3566,1702.7838,3364.0606,-3142.2896,-3234.7976,6742.1576,5514.6185,0.0000,5723.8086,-5710.9656,-1371.2071,3566.7049,-41.5611,4006.8665,-5264.6416,4102.2920,429.5795,345.0527,6207.7700,-6359.9500,-1570.5677,3960.5549,4281.3157,-6746.5818,-4121.4578,1490.5531,-3475.5092,3827.0371,-4394.7269,6238.5998,418.1337,-3501.5389,4006.7448,-4307.4434,693.5063,-290912.7180,-298446.7207,-295694.9043,-296242.5081,-293867.9343,-295086.1034,-302537.3950,-299200.7365,-18969307.3275,-18993860.2853,-18981397.9572,-18982207.9915,-299581.0374,-18986216.2139,-3130.1834,5204.1116,-2652.4876,2501.8964,2491.0583,-934.1191,-2662.3284,-4262.5751,5670.7746,5185.4705,3504.2428,2069.6737,-13.8375,-5486.1888,1580.0837,-3335.4063,5090.8561,5147.7848,-6165.9599,6020.9908,994.4533,727.0638,0.0000,-3339.8764,2381.7227,-6668.4794,5016.4597,4172.3734,4522.2766,-763.2254,1155.8937,4575.5312,6179.6414,-2631.1366,-1066.8327,-6415.1850,3048.9442,-5191.4394,1702.3757,-5347.7173,4079.5815,4074.7185,-2770.9318,-5297.5025,-1830.2047,5221.6190,2286.0953,2556.7761,-3740.6742,-5936.9332,192183.8469,221730.6643,204018.8571,204464.7501,212868.2214,210983.3610,210268.3525,208927.9421,298096520.0963,298120906.4393,298115176.3368,298086896.7979,208633.7399,298097696.5801,5022.4042,4330.8956,-2465.1666,-3160.6717,4258.7786,3102.6802,-5363.6996,-596.6779,-2446.5942,-4587.6131,4720.1858,-2864.1203,1970.6197,3089.3325,-5395.7742,-4143.5582,4364.8234,-3196.2112,-875.7828,-609.4942,-430.4135,4123.6722,0.0000,1964.4658,3065.1264,-729.7951,3045.2914,-5494.7211,-3160.4645,-4286.2960,-5446.4875,5097.3279,3136.2350,1485.7201,2603.4421,-2065.8414,4645.1938,471.9203,-329.3772,-1180.6375,-5392.6404,4199.8086,5000.7807,55.3185,-2167.2382,-4492.7430,-5494.0337,4900.1302,3800.5180,-3516.6267,-72787.9455,-78270.8337,-74957.3586,-73825.7109,-70180.0152,-78942.8327,-84732.0507,-77811.1257,-124349105.3878,-124369374.6619,-124323142.2218,-124334929.1646,-76110.5726,-124337699.8620,
