sl_100_86400_20270806 Coordinates.csv
2027/08/06 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:29 2024,
Start: 2027/08/06 07:47:00.00, Stop: 2027/08/07 07:47:00.00,
TIME_UNITS,STARLINK-3540 - X-Coordinate,STARLINK-5677 - X-Coordinate,STARLINK-30924 - X-Coordinate,STARLINK-30325 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-2135 - X-Coordinate,STARLINK-30391 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-32256 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-2422 - X-Coordinate,STARLINK-4752 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-5473 - X-Coordinate,STARLINK-30752 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-3328 - X-Coordinate,STARLINK-3127 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-1302 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-4286 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-30982 - X-Coordinate,STARLINK-1481 - X-Coordinate,STARLINK-31614 - X-Coordinate,STARLINK-31534 - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-2742 - X-Coordinate,STARLINK-5368 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-5645 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-4579 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-3916 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-6081 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-3091 - X-Coordinate,STARLINK-2403 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-30369 - X-Coordinate,STARLINK-5824 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-2053 - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-30871 - X-Coordinate,STARLINK-3219 - X-Coordinate,STARLINK-2705 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-2012 - X-Coordinate,STARLINK-30256 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-1782 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-3736 - X-Coordinate,STARLINK-3714 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-11155 [DTC] - X-Coordinate,STARLINK-1913 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-4014 - X-Coordinate,STARLINK-2384 - X-Coordinate,STARLINK-4013 - X-Coordinate,STARLINK-1646 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-1511 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,STARLINK-30924 - Y-Coordinate,STARLINK-30325 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-2135 - Y-Coordinate,STARLINK-30391 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-32256 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-2422 - Y-Coordinate,STARLINK-4752 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-5473 - Y-Coordinate,STARLINK-30752 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-3328 - Y-Coordinate,STARLINK-3127 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-4286 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-30982 - Y-Coordinate,STARLINK-1481 - Y-Coordinate,STARLINK-31614 - Y-Coordinate,STARLINK-31534 - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-2742 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-5645 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-4579 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-3916 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-6081 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-3091 - Y-Coordinate,STARLINK-2403 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-30369 - Y-Coordinate,STARLINK-5824 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-2053 - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-30871 - Y-Coordinate,STARLINK-3219 - Y-Coordinate,STARLINK-2705 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-2012 - Y-Coordinate,STARLINK-30256 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-1782 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-3736 - Y-Coordinate,STARLINK-3714 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-11155 [DTC] - Y-Coordinate,STARLINK-1913 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-4014 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,STARLINK-4013 - Y-Coordinate,STARLINK-1646 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,STARLINK-30924 - Z-Coordinate,STARLINK-30325 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-2135 - Z-Coordinate,STARLINK-30391 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-32256 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-2422 - Z-Coordinate,STARLINK-4752 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-5473 - Z-Coordinate,STARLINK-30752 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-3328 - Z-Coordinate,STARLINK-3127 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-4286 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-30982 - Z-Coordinate,STARLINK-1481 - Z-Coordinate,STARLINK-31614 - Z-Coordinate,STARLINK-31534 - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-2742 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-5645 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-4579 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-3916 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-6081 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-3091 - Z-Coordinate,STARLINK-2403 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-30369 - Z-Coordinate,STARLINK-5824 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-2053 - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-30871 - Z-Coordinate,STARLINK-3219 - Z-Coordinate,STARLINK-2705 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-2012 - Z-Coordinate,STARLINK-30256 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-1782 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-3736 - Z-Coordinate,STARLINK-3714 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-11155 [DTC] - Z-Coordinate,STARLINK-1913 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-4014 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,STARLINK-4013 - Z-Coordinate,STARLINK-1646 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4238.7703,-62.5543,5835.2693,-3487.3460,231.7368,-2928.2926,1424.9645,5188.7759,5692.2286,1386.4340,1210.1137,6046.3371,5147.1620,5668.4960,-4249.4460,1699.3915,5580.0553,5000.1990,3682.0135,3467.3996,1535.5916,-2940.0052,-5440.9668,4115.9510,5855.1422,-3678.1213,-5131.2958,-5011.3270,334.8282,4348.5767,427.9793,1395.8994,-4420.2284,4804.2009,-5613.1049,-1562.5386,-2791.0444,549.6744,-6454.1017,6038.1181,-4491.6527,-887.9588,-3657.2480,1438.2649,-1514.6877,3518.4036,-6356.4958,3953.2282,-2255.7684,4943.3535,774.5072,-4804.7878,2524.0620,-2825.3621,-5445.2930,5075.6083,-4396.9995,1749.2080,-5325.0295,4076.8051,-1118.7529,3777.2448,-2385.5194,-2442.0153,967.5173,-3667.9515,-349.9504,-2978.9995,-5541.9767,3335.3086,1846.0476,5495.9754,946.7249,6524.6308,-6667.4577,4697.7013,5031.3741,1197.6504,-5067.1504,986.2047,2017.2570,-6638.6996,6792.8903,1170.6107,-5815.8741,4920.4606,-5109.2534,4221.2853,4044.5155,-2387.0471,3795.6753,-1551.3359,2460.1300,-218.9802,2482.6300,4808.9540,-3955.6662,2932.7928,-3977.5861,0.0000,135419.7279,155010.0839,146037.7003,145348.7534,153979.5567,151814.2953,150249.2370,149561.2478,137405714.3034,137450091.7307,137440310.7308,137416244.0679,149083.5583,137416070.8141,404.0601,6011.3930,-981.7242,-5170.7149,4167.5854,-5980.0351,6333.0473,3869.7454,-2382.3416,-5427.8630,-5218.8936,-1151.3911,3731.1975,-3694.9935,-3859.4834,-4271.9298,-747.6673,-856.1277,-1398.9202,2524.6440,-4577.5539,-6031.1286,-3485.8154,-5025.1472,-966.3666,5685.7017,-3925.6969,-4619.2335,4113.3736,2636.4158,4207.7687,6534.4749,2093.6736,-3139.3316,117.3870,-5022.8172,4509.2166,-2801.8241,1996.6540,3274.8585,3594.5533,-6669.3811,145.7799,5561.2736,-6604.0215,-2916.0720,-2422.4353,4158.0685,-2898.2029,3769.2142,5015.3570,1902.4192,4279.1444,1618.7501,-238.1289,-965.6703,-1202.8718,4830.0220,3423.8187,5245.1453,-6809.0231,-5503.9650,-3475.1564,-4804.3334,-6362.8605,5866.5750,-5588.1386,-5066.6215,-2091.9200,4180.0591,-3902.0775,3169.4305,-4239.1135,1356.0650,-1495.8506,2071.3205,-3850.7033,5464.4612,-609.0159,6050.1383,4628.0641,-1772.3538,-1026.5333,-4500.5295,-3194.3265,-4748.2594,-4499.9500,2044.7942,-5620.4940,-5560.9402,-1833.8582,4785.7203,4767.4326,5609.6664,-5451.6337,1040.7651,4985.2206,-3801.9805,3864.4858,0.0000,336260.3882,333353.3416,331569.8156,332369.4980,331960.8717,332532.1676,340548.9970,336129.5303,231628164.4848,231665203.0727,231641984.8257,231635853.9346,336891.7886,231643952.4829,5438.7517,3407.8343,3434.9655,-2975.4399,-5495.5064,1812.7434,2247.7686,-2446.7570,-3159.8120,4078.9345,-4224.2108,-3002.3317,2620.9948,-1444.3530,-3798.5857,5154.6287,-3839.9586,4534.5108,-5729.6189,-5328.5253,4934.9027,-1656.6287,-2446.8749,2418.4123,3315.1824,1187.3729,2491.5902,-1176.1580,-5467.1606,4679.7015,5460.6562,-1876.5172,4844.4543,-3684.1453,3883.4245,-4334.7455,4423.6579,6277.8035,-1471.8745,960.1713,3881.9494,1527.3358,-5898.0777,-3770.2390,1356.4459,5197.4334,-1202.5709,-3833.7519,-5904.7451,-3092.5597,-4726.0906,4608.6068,4688.4748,6130.1939,4115.5449,4653.0687,-5185.2906,4496.3539,2827.5283,-1806.9278,615.8844,-1876.2329,-5418.5977,-4171.2102,-2574.2108,363.4625,4089.3674,-3693.7299,3593.4600,-4372.9517,5159.2071,-2796.3113,5374.2563,985.6909,-1121.4335,4641.1151,-2805.2225,4019.9519,-4724.8483,-3270.0358,-4624.8803,803.4037,754.9344,5102.1967,1884.0828,1074.5013,-399.7885,-5067.9677,-393.7288,2861.1047,-5212.4602,-4722.4085,4377.9818,4043.8468,-3447.5092,4896.9832,2653.0072,4942.1331,-4178.2202,0.0000,-42141.1718,-47367.0681,-45296.4869,-42046.9697,-40270.4574,-50232.3594,-53563.2416,-47199.0801,-24014620.0167,-23994031.2411,-23999826.3645,-23995962.3924,-45654.8580,-24006818.5826,
3600.000,-3592.4376,-2567.0758,-2818.3262,4829.6383,-4456.1312,3750.0133,-3158.5801,-6127.5680,-4992.5343,1352.4811,1009.9539,-5907.3513,-6184.7119,-2706.7112,4114.2452,2696.8343,-5457.9302,-2943.8010,-5684.1316,-4891.5300,710.2600,4098.5511,6279.4233,-2337.0455,-5501.4935,1213.3396,4446.8719,4720.5581,-4567.0412,-6731.3010,-4235.9978,-3455.9950,594.4230,-599.7974,5927.6058,4368.1446,1443.2929,1719.7611,3680.4103,-5668.7615,5229.8063,3055.7814,97.6141,-3662.8003,2849.2091,-6638.2266,4991.9059,-5998.8188,5171.1637,-6634.1890,-4539.4304,3692.4007,-5562.8513,-1520.9216,2519.3755,-4622.4029,3645.3307,-4641.0559,6353.4944,-5637.9412,3108.4209,-1759.2439,5440.8848,5785.2315,2232.2056,909.2132,3341.1439,2375.4544,6921.5372,-4227.7058,1401.1448,-5080.2261,3380.4654,-5472.7124,6387.1291,-6300.8949,-3672.2526,-3670.2420,5430.8976,-1247.5223,-4395.9241,5602.9467,-4582.3168,1476.6033,6208.4124,-1891.1751,4868.2159,-6659.8167,-1329.1767,4416.0762,33.0557,-2723.1836,-5164.1942,-2745.1328,-1081.8945,-6637.7468,304.7095,-1420.3059,2253.0692,0.0000,46104.5605,62635.1017,55831.5969,56425.5967,65111.6504,62772.2619,61140.7199,58933.8278,72698112.5024,72737306.4074,72733239.9161,72715098.2485,59915.2602,72708367.6668,3862.3811,-6420.2668,4189.6405,1502.9634,-3257.1867,2817.0973,-3115.1288,-2578.2093,4793.5837,6704.4882,6742.6944,3066.9483,-2362.6529,4094.5167,-431.2310,3971.1712,4064.6702,4998.8694,3553.6360,1973.5774,6692.6870,4849.6132,2106.0321,6411.8899,3961.8545,-6227.8054,521.3721,1767.2725,-3993.8035,-1143.4843,-4487.9236,-5745.4605,-4498.4416,5073.7264,-3362.5203,5228.4086,-6728.1035,5910.3609,-3218.1359,-343.0848,-4476.6374,5768.6900,-3264.2888,-5784.9076,5545.7147,1946.9529,-156.8790,-3388.6597,4088.8374,-2006.9358,-4147.2633,-5317.8096,-3890.8322,-3293.1409,-3375.7052,4458.6557,-3215.3346,-4992.3562,-1277.6884,-3381.4128,5446.6595,6457.0919,124.9491,3466.0426,4635.5559,-5822.6157,5966.2081,1150.3490,-228.1291,75.6499,6372.4984,520.9018,3852.9108,993.8190,-824.6188,1221.3825,5819.3866,-1946.0843,-3076.8330,-6609.4996,-530.8350,-1025.9722,2529.8287,6456.6213,1612.1428,5273.5362,1590.6500,137.0152,5745.6070,4480.2636,5491.3880,-3465.0032,-1655.8255,-6269.7317,6776.2866,1240.0031,-4326.9243,6566.3628,-6426.9668,0.0000,357984.3478,360589.3417,359184.1928,360355.8181,358625.0936,359801.5945,366302.7708,364319.9326,259353475.3250,259400837.4137,259376360.4997,259365526.9746,363530.5774,259370378.1101,-4475.3335,22.0316,-4629.1043,4695.1697,4128.2463,-5070.2886,-5254.8738,-1926.4987,-344.4372,-1148.0616,-90.2599,-1608.5411,1856.5551,4864.3403,5487.3198,-4981.7478,301.2118,-3572.1394,1809.3051,4337.9333,-1568.9478,-2734.4979,-1972.2036,1215.8666,534.0466,2619.8556,-5292.2071,4722.3219,3164.7554,-1109.3573,-3121.8258,-1795.6090,-5191.0561,4504.2530,-473.1247,79.6770,-639.3667,-3146.8034,4875.8089,-3988.6417,926.5076,2229.8550,6105.6715,-550.8620,2971.6380,-445.2313,4760.4537,-356.5586,2181.6498,-393.4589,3192.6479,-2477.5439,-837.0762,-5937.6003,-5388.7498,-2681.3664,4888.4577,-469.5978,2460.7748,-2044.3278,2936.3032,-1816.7230,4168.4811,954.8217,4632.9537,-3649.6606,-1179.5653,6403.3931,-312.5307,5449.2657,-1673.3302,4677.1117,-4649.0589,3793.1197,-2549.0052,-2610.1926,-806.1782,-5506.2038,3055.9758,-1729.3476,5205.8716,-3932.9779,-4520.4812,-1974.9739,2533.0053,-4072.6181,4493.6489,1803.6828,3640.5242,2290.2933,3829.0901,5295.9000,-4318.7176,-1048.9670,-821.5127,-1632.2782,-5367.9356,-1564.4055,1336.8791,0.0000,-43681.9971,-48489.7814,-45885.8467,-46022.4175,-41082.0859,-48758.9227,-56369.6119,-46056.9288,-24064402.9012,-24048721.7218,-24055830.3714,-24049327.4932,-47356.1231,-24059254.3063,
7200.000,2690.7434,4205.3421,-636.7229,-5445.3709,6558.4116,-4404.2431,4910.5066,4682.8941,2342.4490,-3328.6160,-2675.5311,2550.9351,4565.7078,-1682.0121,-3734.2671,-5785.6352,2640.9769,365.2350,5195.3509,4954.3977,-2196.5499,-4170.7974,-4576.6913,-613.6357,2209.0156,2356.5945,-3324.1032,-3652.1308,6097.0708,6121.3276,5771.9935,4650.8299,2530.3300,-3341.2734,-3436.2601,-4699.4454,384.3527,-2064.9209,544.0425,3970.9400,-3095.0953,-4576.9765,1891.0812,4205.1317,-3825.0765,5136.7255,-2380.6773,5305.1730,-5055.5365,5884.7771,6446.3381,-1776.7455,5543.0592,4132.6971,374.3765,3145.8656,-2743.3884,4964.8851,-2748.6989,5186.8927,-4681.9168,-1303.2140,-6509.3000,-6089.2919,-5367.1513,2783.8247,-4869.8686,-2796.9554,-5676.9481,4831.4819,-3224.4894,3899.5173,-6074.7112,1342.2083,-3826.6194,5873.2531,755.4588,5814.0853,-4523.5640,1443.4593,5865.8091,-2982.3454,589.0759,-2941.4347,-4152.1120,-2207.3200,-3232.7964,6163.8096,-2443.0024,-4067.0578,-2669.2378,6077.6106,6619.6819,4436.2567,-1030.7045,5898.7472,4001.7974,-292.5061,-49.9443,0.0000,-45169.4755,-35267.7215,-38000.1671,-35379.5797,-27686.2739,-32334.4539,-31370.4740,-31835.0539,3008327.7954,3039118.9315,3040206.2252,3027245.5888,-33091.1714,3017957.2198,-6333.1804,4268.1287,-6344.1089,2509.6132,2132.3448,1610.2884,-1128.3558,-310.4424,-5420.0620,-5551.0386,-4547.4459,-3856.8004,-654.3763,-4160.0297,4590.1154,-3399.8787,-5239.7614,-6799.9241,-3384.0798,-4705.2094,-5919.2102,-1183.2782,726.9453,-5539.5490,-5055.5666,4483.0683,3661.8522,2479.7758,2786.5521,-545.7950,3615.3014,2702.9882,6051.2135,-5623.5498,4897.0191,-2552.8775,5906.1269,-6277.0764,4493.5483,-3329.7862,3357.4313,-2429.0622,6106.5937,3073.2110,-1886.0663,545.9487,3735.5215,971.7803,-3870.9311,-575.1625,2532.3771,6594.6297,1657.6099,5103.1118,6261.7960,-6148.4598,6161.4976,2581.3081,-882.2168,-263.4272,-1996.5140,-5198.0659,2166.4175,-643.4394,-2054.6470,4264.9140,-4292.0683,3447.1121,2404.1931,-3871.7670,-4910.3771,-4358.8558,-3152.2193,-3948.0359,3434.7324,-3523.8612,-5665.5017,-1502.1890,5264.5504,3738.8843,-2864.4014,4218.1828,-4239.3092,-5765.4286,1399.8984,-4733.3046,2961.3061,-1690.6457,-4477.6536,157.9777,-6047.1808,2156.3948,-1262.1980,4632.7671,-5092.5309,-2583.0567,3232.1144,-6274.6550,6550.7174,0.0000,356642.7906,366034.1499,363996.5013,366939.6229,362254.3817,365491.1959,368987.0025,366446.7192,269366196.2749,269422242.3419,269397706.6371,269385834.0232,366970.1914,269384084.2351,683.7472,-3456.8847,2485.8218,-3435.3214,-103.5876,5057.5789,4665.0523,5072.9153,3618.7289,-2495.1717,4308.8988,5037.0025,-5108.8954,-5268.0506,-3514.4241,1662.7245,3450.9868,-148.9744,3122.2490,-204.0859,-2815.2723,5371.9058,5114.1788,-4128.9241,-3983.3824,-4652.6723,4843.0614,-5326.2533,1381.2015,-3182.5247,-1201.2691,4375.2758,2106.2535,-1918.6198,-3307.3909,4210.3780,-3576.3940,-2023.6899,-5228.6777,4603.1519,-5242.3881,-4563.4101,-2699.6612,4467.2615,-5442.1153,-4623.7324,-5302.5159,4291.0014,2770.2932,3627.2602,267.4097,-1183.4531,-3652.7881,2270.3722,2709.0258,-850.2080,-1459.1379,-3926.3934,-6310.0871,4507.0380,-4704.5802,4389.6908,-38.8934,2976.4136,-3876.0912,4689.7406,-2456.7306,-5339.7940,-3175.9718,-3060.1807,-3299.0048,-3723.4117,1002.6148,-5297.1725,4628.2607,-1041.6762,3905.1012,3379.1521,380.8951,5657.5927,-2058.1401,4593.7833,5419.3946,-2429.7371,-5333.5315,4535.4122,-5228.0579,2597.2257,-4703.1300,-5323.4699,1078.3272,-2448.6360,1610.0247,-2612.7453,4545.3811,-2617.6782,4587.9691,-2856.5383,2286.4333,0.0000,-45283.0729,-48647.5978,-46864.2908,-50418.9158,-42354.5918,-46967.9883,-58501.4977,-50193.5104,-24113864.5903,-24103496.6625,-24111957.9894,-24105228.2989,-49052.4421,-24111702.2686,
