sl_100_86400_20271007 Coordinates.csv
2027/10/07 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:43 2024,
Start: 2027/10/07 07:47:00.00, Stop: 2027/10/08 07:47:00.00,
TIME_UNITS,STARLINK-31127 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-32144 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-4386 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-4780 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-30703 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-5766 - X-Coordinate,STARLINK-31917 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-31864 - X-Coordinate,STARLINK-4379 - X-Coordinate,STARLINK-6245 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-2238 - X-Coordinate,STARLINK-1493 - X-Coordinate,STARLINK-6229 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-30314 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-30946 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-3282 - X-Coordinate,STARLINK-1627 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-5996 - X-Coordinate,STARLINK-31349 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-31502 - X-Coordinate,STARLINK-31974 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-31220 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-2043 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-31770 - X-Coordinate,STARLINK-3767 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-30932 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-3075 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-5975 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-2413 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-30368 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-30990 - X-Coordinate,STARLINK-30556 - X-Coordinate,STARLINK-1677 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-1683 - X-Coordinate,STARLINK-1729 - X-Coordinate,STARLINK-30499 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-1791 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-2381 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-4760 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-6035 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-1177 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31127 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-32144 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-4386 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-4780 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-30703 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-5766 - Y-Coordinate,STARLINK-31917 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-31864 - Y-Coordinate,STARLINK-4379 - Y-Coordinate,STARLINK-6245 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-2238 - Y-Coordinate,STARLINK-1493 - Y-Coordinate,STARLINK-6229 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-30314 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-30946 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-3282 - Y-Coordinate,STARLINK-1627 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-5996 - Y-Coordinate,STARLINK-31349 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-31502 - Y-Coordinate,STARLINK-31974 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-31220 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-2043 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-31770 - Y-Coordinate,STARLINK-3767 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-30932 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-3075 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-5975 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-2413 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-30368 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-30990 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,STARLINK-1677 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-1683 - Y-Coordinate,STARLINK-1729 - Y-Coordinate,STARLINK-30499 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-1791 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-2381 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-4760 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-6035 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-1177 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31127 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-32144 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-4386 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-4780 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-30703 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-5766 - Z-Coordinate,STARLINK-31917 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-31864 - Z-Coordinate,STARLINK-4379 - Z-Coordinate,STARLINK-6245 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-2238 - Z-Coordinate,STARLINK-1493 - Z-Coordinate,STARLINK-6229 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-30314 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-30946 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-3282 - Z-Coordinate,STARLINK-1627 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-5996 - Z-Coordinate,STARLINK-31349 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-31502 - Z-Coordinate,STARLINK-31974 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-31220 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-2043 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-31770 - Z-Coordinate,STARLINK-3767 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-30932 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-3075 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-5975 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-2413 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-30368 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-30990 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,STARLINK-1677 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-1683 - Z-Coordinate,STARLINK-1729 - Z-Coordinate,STARLINK-30499 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-1791 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-2381 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-4760 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-6035 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-1177 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3522.7905,6308.7332,-3078.4122,-2070.8693,1862.4679,6366.3743,-5841.4832,-3875.5154,1695.6449,424.8396,-3964.5252,4124.0502,5477.7689,1323.0776,5304.5159,3336.9049,6043.6034,583.5508,1903.9127,2325.8054,-6724.4072,1140.6149,1784.0789,1332.1595,1705.1962,-3912.0378,-4327.4013,-551.2910,-4045.5983,2420.5172,1757.7136,3071.6282,5793.8972,0.0000,-5263.4848,-6854.5839,926.4324,-2591.0406,-5779.2950,6539.5812,-5727.9642,5530.1939,-1531.2924,5055.0422,-6702.0096,-5016.5650,-1393.3587,3363.7008,5542.6403,421.7063,-797.1469,3699.8372,-4468.4564,4314.0060,-2368.2212,-757.1687,-3513.9832,1755.1362,-4930.6942,407.4263,-5969.9983,3951.4318,5644.3693,4889.7335,4696.3303,-693.1443,2173.6830,-4683.2050,-5588.3024,661.6595,-2203.7766,3608.2950,-3550.4915,6429.5499,1345.4204,-1099.5155,-2119.5958,-3353.9841,-1374.6062,886.3765,6223.4251,6672.6789,1692.0850,4245.3655,3523.3578,4620.2411,5541.5891,-252.6148,4523.2849,500.4990,-6457.1984,-2461.5436,-5864.3869,2631.8936,3378.2736,4927.7465,4088.4652,5651.7428,3104.8214,4193.4699,320340.0240,321324.5420,319529.5161,318832.5559,323448.7320,321874.5453,314139.5852,316115.3779,45568511.3525,45583417.8040,45577225.2118,45577259.1921,316720.5602,45582277.8514,-3020.2148,1911.4519,-3267.5229,3742.0434,-4622.2154,2407.6875,3229.3662,-1419.3412,5724.5953,5359.5521,3421.8707,3236.9659,-3825.8683,4982.2531,3855.8778,-4983.4366,2887.6345,-6303.0895,5576.7728,-6298.2067,1669.0982,6493.7133,-6208.5760,-3894.0970,-523.6423,5575.1308,3023.6300,6651.7882,3271.6669,5696.0477,-4602.0439,4257.3448,-3643.4676,0.0000,-2176.7597,999.6848,-4061.5801,6036.7733,2552.5414,-1660.9768,568.2631,397.3402,6695.5723,971.2104,-238.2199,-1943.0094,-6751.5724,-3940.4307,983.1684,5505.6242,5019.2331,-4791.5707,-5235.5834,-5215.5538,4743.0117,4062.1939,-4649.1220,-6365.2127,1919.8113,4170.8898,-3105.3395,-5218.3983,-383.5138,-4296.3117,3718.4500,-5015.3378,-6268.5927,-2738.8096,3519.4616,-5113.8494,285.4329,3095.4474,5806.8680,-1602.2696,-6301.6068,-6798.6303,-6513.6501,5387.5604,6580.7928,4406.9597,2926.2115,-1473.8029,-4121.8136,-5067.6157,5892.6648,-4331.7917,1549.6357,-6706.2310,617.6052,6682.4918,520.0387,-4677.0790,-2307.7209,3411.3220,-5689.5554,4557.7266,5503.7873,3015.1100,-6096.1368,-4467.9723,160747.5585,195485.5764,171734.3068,171700.6692,178997.8539,177516.9331,179963.0370,176850.3681,292369557.8453,292406363.6985,292364013.4875,292352834.2983,177171.4941,292359285.2464,5098.9433,-2208.7191,-5104.5123,-5425.1363,4642.1708,-452.4404,1857.1669,-5515.2041,-3521.4946,4330.4375,-4515.0569,4522.1238,-1790.6586,-4632.4933,-2230.1712,-3475.6261,-1688.5143,-2601.8775,3614.0775,1654.7047,260.6623,-1695.7001,-2527.1452,5488.7051,6592.3748,-1322.0124,-4410.7395,-1319.5507,-4465.8389,-3057.8246,-4747.8553,4517.4259,1093.1862,0.0000,-3970.2284,197.6614,-5515.2112,1903.9452,-2822.3524,1373.3968,-3872.7733,-4122.3788,-780.1811,-4643.4178,-1608.8442,-4336.6312,-136.2700,-4591.4712,-3817.1461,3998.3773,4538.9931,3091.1996,-257.8679,-1139.0847,-4373.3659,5277.3069,3674.5686,-1754.2273,-4306.5206,5501.8358,411.3597,2284.6831,3792.8390,-2349.4368,-3314.5772,4715.0601,-1964.9672,-4263.7728,-2115.7543,4670.4782,6555.8735,4987.7472,-389.8185,2032.9350,-2512.5510,159.2945,-1017.2335,2368.4863,-1684.8861,-5149.0556,-797.0351,-352.4363,-5286.5055,2074.7034,-109.7900,2813.3752,-3830.7035,1135.6736,-4991.6672,-1693.6506,2450.2155,4291.6707,-2814.6529,-5023.6872,1917.7436,-56.2170,846.0414,-2669.5671,-26.0948,-3153.0945,-168874.0341,-172375.8614,-170412.8233,-167526.4034,-165493.4231,-175336.5201,-178925.1080,-172596.1944,-104041411.8682,-104064664.2970,-104071157.9150,-104056242.2066,-170938.0274,-104052472.5096,
3600.000,6459.4706,-3665.5769,6413.5983,-2157.2539,2326.2122,-5925.5808,3405.3831,5261.3016,-4289.8439,-3521.8394,3313.2805,-6538.7067,-2328.4468,-4888.3383,-6494.0232,-1382.8166,-6226.7125,2299.7985,-3882.1866,-728.8426,4780.9557,-3598.7837,1569.2845,2805.2829,3119.0435,1778.1689,-8.6947,-2606.7042,217.2336,-3704.1284,531.4323,-5483.4965,-5508.9844,0.0000,4840.1047,5121.3100,2983.4215,761.8248,5315.5744,-5389.4624,3396.9098,-6696.6429,-1229.4090,-4853.5523,6131.2511,6887.2224,3438.0739,398.8336,-3848.4312,-3628.8661,-3169.4267,841.0967,4818.3862,-1845.2942,672.3663,-3525.8043,4116.0914,171.5660,1624.6166,-4274.3233,5280.7328,-2104.8206,-2994.2826,-1457.9024,-4073.3970,4512.2670,1098.8799,6761.3383,6047.3007,3215.0727,-2962.6462,-4436.9559,252.1081,-5646.1464,224.8685,2593.9304,3892.1037,2703.2899,1065.3065,-4741.3850,-5237.0206,-4370.0775,1006.9822,-2395.5734,-4232.1558,-3120.4225,-6899.7536,3091.1966,-2663.4992,-2021.2478,6227.1237,5870.2556,6664.6786,-6407.2581,-1797.9863,-4820.3080,-5023.9257,-4164.6271,-599.3570,-232.5766,270698.9371,263067.4420,263952.5944,263546.6559,269414.5800,267114.3212,260778.5543,262690.7321,-31711510.3824,-31707670.1398,-31703705.9596,-31696525.4493,262551.9394,-31697063.9308,1489.4617,-210.5548,1579.4181,-4829.7887,5758.2648,538.8786,-135.7705,-2557.0881,-2713.1294,-2339.6168,-6017.9445,-737.8662,4130.2827,-4200.8850,-1907.4031,6789.9752,-1225.8067,3564.1385,-5702.1950,6333.7363,-3536.4592,-5266.0674,4917.7605,5093.8925,-2794.8990,-6289.5602,-4263.2548,-4554.1585,-5602.7224,-2058.0823,6753.6764,-947.0075,1002.4934,0.0000,-1830.4563,-3054.3895,5116.5275,-6229.1116,-4149.0983,3037.0285,-3863.2495,1677.4835,-5553.7132,3090.4091,-1405.1920,214.2820,4923.9653,5662.4395,3451.7208,-2083.1746,-5677.5829,4919.4701,2971.6052,6031.2229,-6825.6711,-5301.0780,509.5463,6175.8563,-5234.3537,-4288.7336,342.7414,6464.8083,4201.9562,4257.3509,534.6151,4043.4905,5165.5944,1321.6671,-1145.4286,4772.1898,1680.6486,1330.2248,-5603.3104,3671.4304,6653.0998,4804.6527,4061.0105,-5229.1601,-5977.4293,-1547.9809,-497.4932,3637.5008,6397.0105,6301.4295,-3544.8866,6143.5894,123.5589,4329.4699,4183.7321,-6028.9179,-2787.8236,3217.5931,783.1168,-1394.4120,6153.7031,-1326.5956,-2598.8729,-4874.1781,5354.1274,4189.1405,237312.4682,269303.9034,245300.7560,246537.0607,253165.5720,251781.4389,253513.8340,251298.1935,294206382.6814,294240527.3651,294193364.8285,294184282.7140,251062.9820,294195366.3367,-1932.0280,5886.7053,1586.0022,4427.4102,-2816.7495,-3344.8775,-6039.3410,3618.7225,4706.8622,-5466.5317,731.7953,-2175.4305,5024.8262,2532.3636,-1473.6707,99.2814,-2727.3039,5359.4492,532.9628,2676.7636,-3572.7007,-2383.9398,4620.6189,-3657.6710,-5405.8039,-2332.8548,5383.7433,4319.2082,3931.3808,5438.0516,918.7580,-4138.0510,4074.6189,0.0000,4614.8622,-3538.3209,3543.9911,2717.3793,-1541.7505,3022.0159,4641.1218,100.2014,3916.9593,3852.4737,-2827.0836,435.3521,-3393.5387,3948.2477,4405.1400,-5394.0944,-2062.7715,-4626.1178,-3927.1432,-2709.7256,356.2734,-2127.3110,-5511.3076,-2920.1557,4047.1081,-3368.3359,4169.1643,1357.7416,-4460.3873,5244.4652,5463.9599,-3358.2462,4458.4935,282.7751,-3197.1316,-3921.6168,-6038.3568,-5117.2447,3864.5402,1634.3777,-1878.1915,-4203.2275,4027.4937,3334.4579,-3353.4566,4658.3290,4491.8232,3797.1869,2396.9299,1597.6477,-4087.6387,751.7143,-322.0730,-4254.5504,4584.9031,-2707.9542,1195.3538,-1278.6426,-1604.6720,860.6764,2522.6819,-4484.2005,-3973.4394,-2659.5655,4207.9103,5453.8057,-168716.0561,-172058.2318,-168843.1103,-169329.9651,-164161.5014,-171620.7034,-179490.8735,-168662.2922,-104089748.6077,-104113540.8827,-104116149.6850,-104097571.8946,-170444.3581,-104099093.1653,
7200.000,-6431.5201,465.9857,-5990.8766,4778.2916,-4878.0374,3038.5995,2028.3237,-5058.6946,6207.8690,6145.0984,-1397.3721,6588.6651,-2084.2231,6381.4845,5350.0967,-1053.2116,3981.3342,-5349.5251,4302.0275,-1959.3726,-1088.9217,4855.4609,-4998.8594,-4931.7785,-6529.2238,1474.7553,3784.2395,5473.5247,2955.4208,4933.9424,-2224.1731,6532.7192,958.3530,0.0000,-3808.1930,-1571.9772,-4938.8680,2275.9116,-2282.4497,1549.0913,-786.1066,4829.6640,4353.7472,3785.0377,-2808.8404,-5630.6786,-4930.0706,-3360.7557,1360.7985,6117.3297,5202.9679,-5034.7624,-3961.1317,-1962.4442,1219.0006,4918.6401,-4480.2291,-2885.8792,1539.3553,5930.3747,-2140.0031,-856.6808,-113.2896,-2917.9393,3065.5564,-6512.6588,-4649.7185,-5680.8653,-2000.1793,-5819.9770,6669.8188,4703.5858,3881.4226,2582.3266,-2237.1278,-4142.3743,-5208.9068,893.2459,882.5579,6746.6114,2939.8301,114.3178,-2560.2998,-721.6447,4066.7810,256.0753,5137.0127,-5440.7298,705.7620,3433.3227,-3530.3599,-6230.2523,-4529.4898,4900.6833,-1307.7160,2737.9246,4934.9843,498.5042,-3241.4838,-4106.2451,202868.3994,188303.8085,191312.8249,190287.3353,198346.6146,192882.1631,190647.0945,191579.2489,-106831963.0592,-106837700.0047,-106821020.9242,-106809798.1709,191535.9795,-106816492.2750,157.4529,-3186.4282,473.4179,4947.3975,-4621.7612,-3996.6632,-920.7373,4621.2018,-576.0377,-507.6827,5795.6157,-1523.3652,-4136.1526,2453.1801,-1089.6377,-5985.6751,-1696.6035,-44.0298,3200.3779,-3907.3845,4965.4095,1221.2539,-2768.3355,-4726.3325,2019.9689,5001.2505,5050.3229,769.1963,6152.2060,-2121.1407,-5396.3113,-1963.4971,900.4329,0.0000,5230.8540,4828.8886,-4784.5085,3543.3928,4291.0772,-3931.0580,6374.7772,-2934.7975,2791.2091,-5759.1206,3238.0640,1452.7470,-1088.3819,-5987.4627,-6478.9562,-1261.0694,3940.5223,-3799.1971,1236.6107,-4637.0247,5529.3381,3461.6411,3672.2741,-2977.0512,6600.4593,3469.9793,3757.3036,-5458.0866,-6591.6146,-3925.0172,-4875.2280,-2353.0921,-2968.6001,597.8400,-893.5085,-3710.1831,-338.4199,-4667.0042,3447.8788,-4766.9266,-4130.5302,-706.0882,-150.2836,2203.2010,2663.6349,-768.5822,-3123.5952,-5148.6287,-6099.9573,-5381.3015,-919.2959,-5744.6008,-1811.1121,-221.5497,-6714.2986,2659.9566,4307.8459,-460.6164,1551.0142,-1424.7916,-4168.1645,-3642.6200,-1589.6973,2691.6411,-2733.8185,-3629.2241,299345.3153,326267.7420,303395.2529,307390.9192,311493.7036,308922.6324,311659.3998,308977.1486,275963825.5289,275992696.7937,275943951.7241,275943659.5508,309107.0872,275952480.5449,-2507.9822,-6160.8171,3160.4664,-618.6355,-1163.4065,4608.3555,6555.0253,663.1388,-3027.0270,3109.5688,3485.4396,-1519.5408,-5142.6453,1103.9082,4250.8128,3319.9101,5370.2658,-4270.8468,-4377.5176,-5367.4350,4707.4310,4600.9198,-3932.4051,-710.8937,284.6183,4566.5513,-2737.2541,-3970.6999,-626.2074,-4341.1398,3554.2971,1227.5980,-6807.1300,0.0000,-2513.6531,4708.1299,657.9391,-5396.0552,4910.1915,-5445.0085,-2618.1327,3959.7125,-4590.2522,-722.0505,5389.8644,3717.2639,4686.2773,-859.4968,-1551.1632,2734.6606,-1987.8738,2536.6623,5486.4700,4653.7314,3880.3445,-2981.6701,3726.9874,5419.4302,-742.0278,-864.3908,-5178.6313,-4196.9817,1727.5881,-4899.6031,-3702.1204,-86.6671,-4178.7435,3855.6217,6572.4813,919.5719,1851.7763,1905.6186,-4422.9801,-4326.0187,5064.6877,5448.9198,-4563.0576,-6346.0879,6326.1972,-762.6434,-5439.1546,-4510.3893,1986.0188,-4312.4805,5446.6082,-3878.7966,4240.1438,4077.1235,-371.0637,5363.3544,-4126.2002,-2728.7038,4957.9222,4198.2120,-5336.7020,4917.7576,4557.4454,6364.6315,-5374.2606,-4181.2370,-168570.6055,-171709.9620,-167688.6462,-171413.6513,-163277.8887,-167736.9940,-179377.0124,-171713.7817,-104138668.7487,-104162325.7494,-104159614.0811,-104139292.4562,-169936.8074,-104145692.0487,
