sl_20_5400_20270520 Coordinates.csv
2027/05/20 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:58 2024,
Start: 2027/05/20 07:47:00.00, Stop: 2027/05/20 09:17:00.00,
TIME_UNITS,STARLINK-5657 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-5340 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-2571 - X-Coordinate,STARLINK-5278 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-1090 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-5539 - X-Coordinate,STARLINK-3914 - X-Coordinate,STARLINK-2500 - X-Coordinate,STARLINK-2647 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5657 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-5340 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-2571 - Y-Coordinate,STARLINK-5278 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-1090 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-5539 - Y-Coordinate,STARLINK-3914 - Y-Coordinate,STARLINK-2500 - Y-Coordinate,STARLINK-2647 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5657 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-5340 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-2571 - Z-Coordinate,STARLINK-5278 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-1090 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-5539 - Z-Coordinate,STARLINK-3914 - Z-Coordinate,STARLINK-2500 - Z-Coordinate,STARLINK-2647 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2766.2423,5960.6899,5050.0761,653.9184,-2901.3806,4368.2361,4389.8021,-1883.6301,-6427.1174,-4696.3048,-2380.3800,-3191.1213,6414.1398,5866.2474,-2559.0414,5742.6861,2857.9778,2348.6599,1028.0502,-4200.1773,172196.2392,193349.3910,175623.5567,176369.4013,178040.8588,177972.9673,185513.9134,182823.3992,169889059.0986,169934629.7707,169910013.2179,169902187.5049,181635.9084,169906936.3139,4543.4954,-2816.6569,-3774.8445,5748.6944,5550.1016,-3250.3789,-5169.2260,4913.4299,-609.8056,-4878.1850,6291.9886,4560.2653,58.4507,2036.0085,5213.1509,2448.3013,-5631.4402,4124.1516,-5260.8851,2438.7048,-293649.2600,-313061.6601,-307729.2133,-306410.3635,-314889.7046,-312547.7332,-309248.2051,-307768.5360,60982976.5693,60951855.3043,60955761.2528,60987951.8269,-308977.8855,60979546.6096,-4493.1179,-2079.0061,-2842.7391,3773.2653,2894.9250,-4291.2623,-82.2035,-4207.6923,2560.9721,808.2138,-1592.3890,-3857.8985,-2571.3616,2823.7390,3389.5785,-2819.6079,2915.5399,-5032.9021,-4385.6389,4805.6919,-158552.6841,-160752.5819,-162175.4639,-158472.2125,-157016.5644,-167116.9059,-170126.7486,-161730.9835,38844867.0148,38868024.2709,38861617.6160,38855399.2321,-162322.1702,38854141.7721,
300.000,-1139.5674,5598.1525,3439.2227,2015.0784,-1218.5626,2586.8180,2999.7602,74.5692,-5404.6801,-5426.4983,-1251.8373,-2288.9466,6744.9571,6646.3534,-739.1685,6618.5064,1672.2661,3476.1176,-803.5591,-3837.1080,178243.8059,199994.7408,182107.5650,182898.4047,184497.6889,184448.4967,191897.3091,189270.5373,168520226.6195,168566590.6318,168541926.3824,168532887.9722,188092.5710,168538191.8556,5745.4482,-4040.4143,-4260.0170,4451.6045,5285.2636,-4390.3624,-5865.5349,4408.0032,194.5537,-3442.7595,6793.6266,5914.8036,-1234.5453,541.0438,4850.8462,1016.3829,-4904.0940,2325.5368,-4457.5291,4289.6959,-289962.7184,-309039.8518,-303712.3358,-302500.4397,-311011.9313,-308684.6678,-305342.7226,-303709.2540,64682921.0670,64652255.8963,64655646.4092,64687685.1386,-305071.4247,64679485.2480,-3765.0275,-309.4579,-4227.5800,4879.3239,4260.3141,-4701.0958,-1617.2400,-5094.9117,4353.5693,2275.2664,206.4440,-2371.6229,-844.8556,1445.4645,4594.5818,-1441.5662,4636.6258,-5510.5987,-5240.3601,3685.8455,-158622.9394,-160823.9105,-162137.6426,-158693.7061,-156982.0919,-166956.2045,-170314.6891,-162270.5195,38844122.0633,38866925.1181,38860411.0850,38854995.8738,-162385.9522,38853222.9429,
600.000,565.4998,4679.0936,1473.8703,3226.0402,617.9487,572.5740,1286.6774,2055.5603,-3847.2105,-5620.9499,3.9813,-1171.3310,6404.5241,6751.4552,1192.9664,6829.0791,268.8304,4316.1641,-2593.5985,-3120.0446,184213.2583,206554.0105,188511.3159,189347.8418,190872.3868,190845.0770,198196.1998,195541.9541,167070831.2839,167117980.7311,167093280.0572,167083054.7051,194465.2609,167088885.1889,6418.0883,-4858.2770,-4368.3341,2733.1865,4527.8826,-5147.8075,-5964.1661,3480.0746,1034.8197,-1642.7598,6617.9049,6639.1777,-2395.0339,-994.9042,4007.0582,-503.8139,-3717.7371,322.0218,-3259.7053,5689.0551,-286152.9299,-304876.0105,-299561.2628,-298454.6679,-306998.2490,-304682.6251,-301305.5573,-299618.5007,68352163.0400,68321976.8344,68324856.0000,68356667.6436,-301030.1086,68348725.1370,-2639.5528,1493.5204,-5157.6491,5458.2570,5163.4232,-4608.8846,-2967.5455,-5390.1886,5683.0101,3486.2594,1982.9247,-613.1896,973.0437,-95.1469,5262.2322,96.5083,5866.7796,-5396.6641,-5534.3063,2154.8499,-158693.3643,-160895.4843,-162100.1980,-158920.1243,-156951.0245,-166789.1930,-170497.3970,-162818.6612,38843381.0606,38865825.0685,38859202.6520,38854585.3802,-162449.6383,38852303.9474,
900.000,2194.8945,3282.6529,-652.2535,4171.6081,2429.9766,-1479.2305,-581.0142,3847.0027,-1919.6421,-5270.0702,1281.4022,63.7597,5420.8845,6168.8902,3031.8639,6351.4248,-1221.9422,4783.7329,-4166.5648,-2105.4912,190102.1173,213024.2058,194831.9788,195715.2401,197162.0318,197159.9999,204407.9841,201648.1265,165541561.2676,165589487.5581,165564761.4024,165553378.4749,200751.1629,165559704.3260,6490.2139,-5204.6785,-4100.1629,768.8255,3362.6111,-5448.2685,-5465.3090,2233.2368,1842.1095,344.2637,5786.5833,6656.9754,-3326.8264,-2430.4072,2780.4519,-1974.2354,-2204.0920,-1687.1947,-1789.2607,6495.8543,-282221.5240,-300572.0315,-295277.7926,-294274.8843,-302850.4779,-300542.8288,-297138.5357,-295503.9899,71988948.4974,71959263.9600,71961636.1148,71993149.2865,-296855.7415,71985512.3103,-1235.1821,3134.8606,-5533.6652,5447.7358,5506.4920,-4024.4552,-3979.3179,-5059.4279,6408.3308,4304.9584,3544.8699,1215.6891,2685.5167,-1625.1015,5314.7333,1623.8412,6476.2224,-4703.2125,-5236.3480,383.4161,-158763.9570,-160967.2908,-162063.3227,-159151.5580,-156923.3325,-166615.8012,-170674.9284,-163339.6522,38842643.9261,38864724.1374,38857992.3975,38854166.2386,-162513.2283,38851384.7855,
1200.000,3603.9914,1537.8275,-2728.1322,4756.8274,4037.5848,-3371.6165,-2416.5889,5252.9734,177.4763,-4417.0243,2469.9690,1306.2276,3888.0918,4957.0709,4577.8152,5232.8919,-2654.2897,4824.3109,-5363.9743,-878.3178,195907.9374,219402.3724,201066.7564,201998.2033,203363.7470,203390.5980,210530.0933,207604.9190,163933142.9298,163981836.7901,163957095.7611,163944587.8547,206947.5007,163951375.4618,5947.0235,-5060.4419,-3486.8056,-1244.4872,1910.0246,-5256.7855,-4428.9918,798.5846,2543.0969,2319.1685,4387.5573,5968.3116,-3955.7072,-3634.5494,1305.0328,-3261.6137,-522.9274,-3505.1076,-189.3437,6632.1292,-278170.1800,-296129.8715,-290863.7823,-289962.9974,-298570.4950,-296266.5154,-292843.5333,-291365.0656,75591538.8636,75562378.5088,75564248.2214,75595395.4318,-292550.1861,75588108.2102,299.8308,4436.9420,-5315.5941,4848.9055,5252.4081,-3009.9164,-4537.7158,-4140.6377,6452.7471,4639.3382,4723.3421,2904.7004,4107.0134,-2972.8720,4745.9749,2970.6547,6400.7421,-3504.1469,-4378.1150,-1430.8089,-158834.7157,-161039.3179,-162027.2079,-159388.0974,-156898.9875,-166435.9657,-170847.3367,-163800.5627,38841910.5776,38863622.3398,38856780.4014,38853737.1359,-162576.7223,38850465.4572,
1500.000,4670.4270,-388.6769,-4546.1248,4916.5539,5276.9531,-4924.6415,-4033.6012,6115.2494,2229.0570,-3152.2291,3463.7862,2443.3462,1956.9208,3239.2328,5658.5900,3586.3952,-3881.2893,4420.4634,-6060.2161,454.9433,201628.3070,225685.5975,207212.8857,208194.4164,209474.6995,209534.2481,216559.9926,213431.7507,162246340.4679,162295791.9474,162271046.3153,162257448.9034,213051.5381,162264662.6288,4832.7552,-4452.8693,-2586.7780,-3107.9759,313.9910,-4582.1116,-2967.4389,-678.7167,3066.4774,4081.2846,2565.1015,4649.7171,-4234.8788,-4498.6622,-264.5222,-4249.3922,1154.9657,-4956.0413,1389.2352,6090.5867,-274000.6251,-291551.5478,-286321.1468,-285520.9906,-294160.2342,-291854.9273,-288422.4740,-287192.9997,79158211.8103,79129597.9426,79130969.9973,79161687.6654,-288115.3633,79154790.5187,1803.0826,5259.0320,-4526.6301,3726.2606,4428.5933,-1673.3299,-4579.5454,-2739.8796,5811.4213,4451.7981,5391.0563,4259.5553,5083.6615,-3987.8159,3622.2146,3987.2304,5648.1450,-1927.7441,-3050.8525,-3085.6774,-158905.6387,-161111.5544,-161992.0433,-159629.8304,-156877.9630,-166249.6324,-171014.6724,-164173.2756,38841180.9311,38862519.6906,38855566.7425,38853296.9357,-162640.1202,38849545.9626,
1800.000,5304.7110,-2308.6599,-5922.4744,4622.9048,6017.2064,-5992.6095,-5264.5206,6331.5071,4027.5097,-1603.6296,4170.7184,3369.7272,-180.4623,1190.3498,6148.8922,1578.6987,-4769.9391,3595.4789,-6176.0105,1775.1448,207260.8499,231871.0113,213267.6395,214301.6531,215492.1021,215588.3735,222495.1829,219149.7219,160481955.5541,160532154.0312,160507413.7241,160492764.8313,219060.5797,160500367.3340,3247.4124,-3451.2614,-1480.4258,-4640.8075,-1272.5536,-3477.2870,-1232.7252,-2053.7393,3350.2097,5448.8236,504.4807,2845.1945,-4147.7570,-4945.6769,-1768.9633,-4848.0285,2665.1034,-5902.8201,2801.9330,4934.3111,-269714.6347,-286839.1378,-281651.8586,-280950.9252,-289621.6847,-287309.3057,-283877.3298,-282971.7536,82687262.0793,82659216.7725,82660096.1527,82690324.5944,-283553.2509,82683853.9811,3115.3574,5512.4211,-3250.9025,2200.9007,3124.1614,-157.4931,-4100.0918,-1019.6288,4552.0045,3763.3113,5475.9881,5124.6271,5509.9341,-4556.9183,2074.6185,4560.6136,4297.5363,-143.4079,-1396.2109,-4397.4094,-158976.7243,-161183.9894,-161958.0165,-159876.8408,-156860.2334,-166056.7606,-171176.9837,-164436.0526,38840454.9005,38861416.2046,38854351.4990,38852844.6574,-162703.4220,38848626.3016,
2100.000,5457.5444,-4030.9374,-6716.0100,3889.6667,6174.6192,-6478.0399,-5977.8551,5868.2100,5393.8750,76.1988,4520.7452,3996.7573,-2309.9759,-981.0278,5985.4369,-586.7821,-5215.8123,2413.2909,-5687.9472,2960.9589,212803.2261,237955.7877,219228.3276,220317.7833,221413.2140,221550.4480,228333.2014,224779.8081,158640826.9546,158691761.1424,158667035.7439,158651375.6440,224971.9727,158659328.1784,1337.7409,-2158.7611,-263.2109,-5697.9310,-2702.2295,-2036.1277,598.8751,-3195.8413,3348.9301,6277.7534,-1587.1645,749.8580,-3708.1709,-4936.4123,-3060.5896,-5002.7891,3865.4941,-6260.1892,3923.6214,3288.7676,-265314.0313,-281994.7780,-276857.9468,-276254.9445,-284956.8911,-282630.8821,-279210.1200,-278679.1284,86177002.2980,86149547.3743,86149939.2465,86179622.6449,-278865.8829,86173611.2211,4097.6751,5169.7748,-1624.9973,437.6306,1480.5170,1375.2125,-3153.6181,819.6847,2807.9046,2651.1633,4968.9376,5400.7508,5339.8411,-4617.0387,284.1867,4627.0671,2491.4294,1656.3874,408.4774,-5220.9753,-159047.9709,-161256.6125,-161925.3127,-160129.2051,-156845.7749,-165857.3279,-171334.3162,-164574.7121,38839732.3984,38860311.8962,38853134.7479,38852379.4569,-162766.6277,38847706.4743,
2400.000,5123.2148,-5380.4105,-6843.1974,2772.8205,5722.5341,-6340.8149,-6092.3027,4766.0702,6196.1292,1724.9919,4472.8944,4260.7526,-4217.1865,-3053.9535,5175.5098,-2690.7170,-5155.7020,974.2032,-4632.6373,3899.6663,218253.1326,243937.1466,225092.2979,226240.7809,227235.3413,227417.9995,234071.6233,230341.1862,156723830.1304,156775488.0840,156750786.8307,156734157.7676,230783.1080,156742420.4580,-716.5792,-701.6135,962.0298,-6184.1569,-3846.9718,-385.6250,2344.4757,-4001.0644,3040.6613,6477.3163,-3501.7162,-1411.5674,-2958.2907,-4472.5589,-4017.8117,-4698.5218,4650.2572,-6002.8085,4659.7222,1327.5438,-260800.6837,-277020.6628,-271941.4968,-271435.2790,-280167.9522,-277820.8689,-274422.9109,-274288.2578,89625763.7861,89598920.7959,89598830.4931,89627916.8552,-274055.3486,89622393.5476,4646.0703,4267.9875,176.2292,-1372.9511,-323.8954,2760.3439,-1847.5048,2563.1516,764.5611,1240.4408,3924.5057,5056.3117,4591.7275,-4161.5888,-1539.5252,4179.0447,421.0539,3277.1022,2169.1783,-5465.6933,-159119.3767,-161329.4141,-161894.1145,-160386.9890,-156834.5648,-165651.3363,-171486.7130,-164583.4446,38839013.3356,38859206.7797,38851916.5660,38851900.6095,-162829.7372,38846786.4805,
