sl_100_86400_20270504 Coordinates.csv
2027/05/04 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:47 2024,
Start: 2027/05/04 07:47:00.00, Stop: 2027/05/05 07:47:00.00,
TIME_UNITS,STARLINK-2161 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-31343 - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-32223 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-3361 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-32083 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-11128 [DTC] - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-31357 - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-30922 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-4450 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-4630 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-4577 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-5156 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-32107 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-3182 - X-Coordinate,STARLINK-4281 - X-Coordinate,STARLINK-31578 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-1312 - X-Coordinate,STARLINK-4662 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-6222 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-1629 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-4485 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-1975 - X-Coordinate,STARLINK-6035 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-2361 - X-Coordinate,STARLINK-4123 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-30550 - X-Coordinate,STARLINK-30277 - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-5218 - X-Coordinate,STARLINK-11099 [DTC] - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-3125 - X-Coordinate,STARLINK-31973 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-31343 - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-32223 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-3361 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-32083 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-11128 [DTC] - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-31357 - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-30922 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-4450 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-4577 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-5156 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-32107 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-3182 - Y-Coordinate,STARLINK-4281 - Y-Coordinate,STARLINK-31578 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-1312 - Y-Coordinate,STARLINK-4662 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-6222 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-1629 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-4485 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-1975 - Y-Coordinate,STARLINK-6035 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-2361 - Y-Coordinate,STARLINK-4123 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-30550 - Y-Coordinate,STARLINK-30277 - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-5218 - Y-Coordinate,STARLINK-11099 [DTC] - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-3125 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-31343 - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-32223 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-3361 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-32083 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-11128 [DTC] - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-31357 - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-30922 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-4450 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-4577 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-5156 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-32107 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-3182 - Z-Coordinate,STARLINK-4281 - Z-Coordinate,STARLINK-31578 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-1312 - Z-Coordinate,STARLINK-4662 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-6222 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-1629 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-4485 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-1975 - Z-Coordinate,STARLINK-6035 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-2361 - Z-Coordinate,STARLINK-4123 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-30550 - Z-Coordinate,STARLINK-30277 - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-5218 - Z-Coordinate,STARLINK-11099 [DTC] - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-3125 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5950.4814,-1350.9885,-4598.7600,-4138.9553,4763.8965,5246.9811,-3426.2380,220.4960,-5474.3829,4761.0531,-4956.5126,1023.3447,-4166.7616,-6039.7082,-4007.5486,-5456.0077,2011.6454,4982.5390,4708.4850,-5049.6828,22.7431,4340.5271,5073.0878,3380.4206,5133.8253,4814.3483,1155.7934,-5857.4700,5681.0713,-3520.1114,4495.2723,-4945.9712,5269.7083,-3229.1340,-2406.2732,-2050.0447,-4411.1208,-719.9571,-1144.5049,294.9229,-3861.9461,5849.4930,-2783.0949,-623.2435,-1235.1486,5164.7633,890.9241,-405.0319,-5203.3527,-112.3534,-2452.1270,-5496.7293,-5482.1888,5748.6694,2100.9819,-1746.7599,-485.6410,-4640.2849,2054.0202,1439.4120,-3185.1396,5841.8481,6475.4590,-2963.1523,6277.3511,5907.3567,-3535.6697,4341.9108,3285.0288,-5146.8383,-5645.8608,2783.3300,-4187.0575,-5020.5166,-1584.0422,-4265.7071,1828.5130,-910.9051,-4931.1190,-3830.0306,-2182.7209,-5920.3525,3805.1443,-6385.7183,-4441.9400,5083.3271,-4729.5180,-1634.8388,-3626.2523,2816.7811,-3141.9336,89.4038,4690.7082,-1831.1818,-5546.6975,1112.7286,5150.0623,-2213.0232,-5220.9239,-5150.5775,-305760.3685,-302336.0736,-314793.8634,-313673.9787,-314331.4522,-313785.0633,-305619.3697,-310580.9936,157027541.7716,157031298.3762,157018117.0015,157003523.1716,-309291.8847,157011545.8605,-3372.7869,4183.4490,2203.4247,-512.5379,-4051.7935,-2345.4358,4132.1588,4571.0210,3860.8060,-3530.8527,1952.6631,6120.5222,-762.4025,-4.9713,803.8728,-3980.7727,6420.4931,-3131.5195,-545.6461,4530.6675,-5125.4760,3205.2239,2130.1288,5772.2776,-4483.6353,-4693.2790,-6059.8292,-3702.9551,3873.2839,-4529.8853,3405.2158,-1998.8469,2401.5442,-2685.2673,5217.4655,4022.0918,-5315.0434,3748.9263,3987.7556,5876.8731,5646.1938,-3016.3047,6036.9329,-5619.2672,4387.4426,2021.3901,-5733.8707,3443.6844,-534.0980,-4642.1482,-522.7915,-1218.4100,65.9035,3192.5507,6385.0574,6086.0959,4104.6619,3105.8066,-5815.1772,-4899.9162,-5978.8911,1013.7152,-2367.6353,-6178.3542,2556.4447,-2432.7626,3252.2940,-2807.7675,2815.9580,-2082.8167,-3605.3787,5554.8842,3493.4035,468.6645,-4328.5566,-5432.6072,4854.8145,-5372.9037,4783.0836,-3250.0498,-6520.3419,-3535.5540,3986.4836,-2160.0035,-3380.9017,518.2812,-4053.8053,-6425.5339,5480.5058,-4608.8242,1698.8770,-5873.1014,4135.1646,-38.9022,3642.1479,-4871.5463,-4068.2918,4579.5835,-4500.0177,-539.7373,221157.2285,212857.1994,216873.9153,218031.1994,209414.2287,211713.3226,212839.4659,213563.5536,25693904.9821,25647087.7038,25686189.2362,25690937.4579,214145.0609,25690393.0425,-1154.1813,5314.0484,4686.9225,-5360.2884,-3118.4336,-3713.2084,-4267.1188,-5240.7021,3.0894,-3494.2435,4412.3692,-3044.3995,-5463.2462,-3415.1883,-5357.3353,1412.8494,-1541.3228,3656.8499,-5029.8885,-882.4469,-4681.0927,-4312.1723,-4094.8903,1721.9118,1234.4621,230.6834,3104.1023,44.2295,-900.9258,-3898.1531,4021.2026,-4222.4352,3799.3698,-5493.2485,-3658.2756,5208.7235,-120.0598,-5787.1502,-5529.3379,-3508.2515,-1021.7404,-2186.3364,-1932.7466,3967.0453,-5092.6818,-4066.8281,3826.9195,-6024.2811,-4563.5586,5107.5364,6460.6875,4021.1863,-4056.1928,2208.5286,-1302.2916,2260.8765,-5491.4072,4049.3902,-2936.1977,4489.9433,1538.8665,3413.1163,568.6855,-1034.9058,-1529.2751,-2746.5536,-4851.3451,-4627.5271,5160.4757,3941.3039,-1299.5299,3063.0516,4155.6805,4776.4935,5179.1143,-232.6978,4511.2407,-4265.9776,-740.1833,4663.2545,648.4447,759.7956,4134.2413,-1387.0583,-4076.5345,-4594.8087,2764.4856,1770.3772,2122.2326,4309.4164,5956.4669,-3294.4968,-2939.6579,6678.9643,-1910.3993,4556.6382,-2290.3676,4545.1657,505.5932,-4463.2658,71682.0194,70969.4181,69549.7446,73345.1429,74736.4868,64608.8879,61663.8001,68314.9180,41392257.4209,41370212.7748,41360811.5229,41390731.5901,69446.4851,41380043.5894,
3600.000,5058.8780,-3069.5990,2247.6635,3528.9643,-1589.1633,-5006.4934,968.7169,-2445.3240,2190.1419,-612.9898,2158.7348,-2773.7257,5434.9841,6439.2038,3348.2266,4783.6169,-3245.9460,-3971.9555,-5619.7960,1976.5252,3661.7883,-6583.0190,-3580.2445,-4465.8073,-2092.5814,-1501.5214,437.3561,5926.6917,-5613.8959,6105.0518,-4123.5232,6588.0832,-4701.2102,5338.0628,-2208.2500,-325.0850,4670.6453,487.5065,-2723.9050,-3166.6703,1529.9966,-3154.1592,1227.9053,3350.7227,-1751.2754,-3581.9109,1154.4660,-3350.5527,4409.9379,3181.9375,4550.8195,6671.9504,3234.0937,-3975.0035,-3376.2055,-1977.6091,-3637.8737,506.8078,582.2555,2379.1731,2523.6904,-6705.2374,-4142.0818,4385.1947,-5656.6758,-2711.3754,-1160.7616,-1353.5105,-4816.9947,3452.0805,5293.5243,-5072.9201,3488.0184,987.5931,4572.3385,4563.4495,-4569.3597,3636.7766,2267.4160,6020.5233,3303.3189,3288.1130,-6082.3316,4804.1102,6510.3743,-5533.8385,5991.3900,3836.9230,2197.5897,-286.7665,4776.2860,3316.1237,-6029.3274,4489.4104,3937.0326,3148.3835,-1839.4809,-1372.4865,5308.6572,5729.2375,-352513.9446,-343267.8061,-357298.0515,-355828.4378,-357674.9570,-356634.1480,-349887.8314,-351463.3050,145045971.9523,145059028.5389,145035220.0891,145023642.2465,-352661.2236,145029297.5945,775.1878,-3995.2072,-5427.8366,-4290.4540,2758.4292,4597.5215,-6660.3296,-671.2089,-4416.0726,4089.2979,-5018.7169,-6192.8315,-2896.6036,-2575.6389,-5290.9889,977.6685,-3551.4781,5668.2433,3623.5504,-4543.5182,5196.6160,-2045.7276,2144.6241,-4561.1124,5146.4542,4677.1232,6787.8011,1063.1851,-949.0319,3188.0669,671.0717,-1321.7955,-4895.2669,-1052.9491,-4597.3554,-6532.7869,2982.5507,1743.5893,-5239.2154,-2609.4968,-6200.1594,-22.0391,-6364.2195,2451.4020,-6384.7122,2108.0019,2341.2446,-665.1921,-3455.3024,5811.6562,4352.9241,-1557.1571,-4180.9748,-4803.5462,-3365.2298,-3616.5567,-4779.9187,-4129.1373,6734.3045,6104.2772,3283.7477,871.1371,3385.3381,3531.6387,-2138.0979,-360.2891,-4511.8901,5546.9506,2134.1751,-2324.5369,-54.1717,-4701.9366,-5909.2433,-2175.9424,1264.6687,3060.4461,-5102.5212,2116.1316,-4715.4299,-412.4489,4115.2996,4331.9203,-3245.4017,-558.3780,2314.2248,3341.1706,2615.4560,5280.0276,-6141.7994,6727.7117,-4463.5474,2320.3543,-3051.8885,3896.8291,-5352.9315,5610.2565,4912.4189,-6351.6293,2474.0979,-3273.2201,139503.7991,128127.5834,133353.3550,133168.4552,124500.9731,126829.5305,128249.6621,130615.3077,65551681.4153,65512280.6502,65551429.9710,65542452.4883,129525.3377,65548816.1618,4668.9653,-4727.6678,-3689.2813,3890.9264,6210.3310,-749.5721,1290.1571,6468.5735,-4541.0186,5483.9860,-4259.5983,-1313.4003,3119.3328,27.3275,2464.7176,-4884.9584,4935.4475,-418.7259,1723.3633,4708.0766,2767.0758,371.3124,5427.7434,2634.7491,-4147.2669,-4604.5024,1202.3661,-3438.5300,3945.7132,778.9271,-5537.9129,1033.5753,1404.2959,4250.2078,4500.4618,-2204.2555,4112.2883,6674.8609,3576.8934,5472.5078,-2660.6260,6164.3848,-2434.6229,-5533.0243,1669.7628,5464.1033,-6448.3374,6042.9349,4080.9954,-1967.2399,-2930.9052,-1011.5449,4292.7014,3037.8716,4903.8168,-5320.7274,3322.9758,-5515.3343,-980.2217,-1852.8324,-5580.2804,1065.1759,-4396.3529,4027.2586,-3420.2548,6375.8346,4974.8103,3924.6429,-4211.4858,-5400.1422,4291.9418,437.1503,-24.9135,-6529.2026,-5072.8596,4179.4761,-663.0931,5478.5333,4499.4421,-3267.6870,-4463.8936,4300.2062,-107.0284,4883.4930,29.3669,2312.9043,1935.5974,2116.3260,2264.4177,-1583.2256,-2373.6587,5369.0508,-1442.4809,-3582.0364,-1877.8405,-2112.1699,4545.7228,-2099.2727,3657.3718,1759.6617,73753.3558,72592.4398,72219.4443,72628.2542,77221.1831,69226.4130,62008.3583,71715.4469,41389161.7850,41365568.3583,41359557.9550,41388186.5984,70964.3790,41377710.2923,
7200.000,-3136.8296,5903.7477,87.6655,-2161.9529,-2864.5839,1992.0829,1558.4722,5239.4917,3169.3892,-3679.1851,575.2379,3632.2465,-4999.7340,-4420.9769,-1346.8026,-3212.9284,4515.5158,1524.7121,4360.1767,2695.3723,-5632.3979,5770.1732,1933.8222,4282.6974,-2012.2895,-3541.5513,-2227.8817,-4377.0160,4294.2045,-6283.8940,3629.9184,-4914.3527,1206.5543,-6003.1960,5852.7308,1928.5226,-3987.1167,2467.9173,4696.9419,5788.2818,1915.1824,-2320.8066,1496.6098,-5854.0839,3283.8993,1885.7546,-4366.7747,6431.9202,-3030.8821,-4389.8901,-2743.0995,-5352.1453,-500.4766,264.9015,4491.7264,5653.1955,5446.2432,3446.8933,-3180.6312,-4593.7787,-2489.8506,4082.6260,-46.9415,-5187.0485,2800.4852,-2747.3759,4601.8986,-1285.1315,4497.9035,-1491.4305,-3384.0208,5532.7643,-1022.8621,2413.7280,-6566.4630,-4016.0007,4986.8500,-6010.0149,2000.4409,-6043.6890,-4275.5463,476.5839,5518.4423,-1965.5786,-5616.1251,4046.6196,-4342.0030,-4889.1916,822.7882,-1978.8499,-4635.9715,-5961.9107,4874.5633,-3100.3323,-446.1105,-5280.1785,-2165.3985,3814.3472,-3917.6658,-3909.3801,-377680.2545,-361863.9279,-376726.7396,-373722.2940,-378201.3603,-375214.4359,-371422.0952,-374270.3139,123131333.9420,123151095.4934,123115598.1179,123114131.6377,-373379.0069,123113690.6567,3028.7791,3408.5736,6919.0791,6399.8655,-2198.3619,-4599.7208,6151.0257,-2219.7305,3375.0252,-4402.8294,6742.4073,3364.2312,4616.9565,4150.8492,6075.0274,3202.5121,-747.0082,-6017.7808,-4648.5543,3609.1056,-3969.5070,85.6148,-5874.5570,920.3449,-4854.8528,-2971.9543,-4476.5412,2556.8038,-2892.5709,-848.3336,-4611.2353,3653.5645,3595.8361,3404.5217,2920.5052,6234.3926,1221.6661,-5415.9133,5025.1943,-892.7289,4735.8003,865.1873,4224.8624,727.1507,5201.3533,-5801.9758,855.0857,-611.1670,6131.7117,-4746.7519,-5918.2541,3514.0372,6676.2397,2340.4547,-1258.5022,86.9591,4035.4370,4897.4726,-4383.8307,-4501.1845,1338.1873,-2673.0281,-4226.3506,491.0211,-351.0078,650.6398,4839.2663,-6759.5869,-5006.0095,6056.7273,4303.2021,1959.8759,5371.9308,4734.6390,1151.9015,1169.4159,3024.9996,954.6059,3790.1558,3218.3098,128.4103,-1057.1901,994.3183,4148.0011,-234.5787,-5327.1672,797.7632,-1604.1018,4431.0311,-6268.1134,4477.0558,1518.9570,245.7838,-5969.7900,5260.9193,-3683.8290,-5141.6961,5326.9921,1357.2829,5138.7088,47805.9577,36571.4340,41577.3154,39405.8828,31641.8021,35819.0028,35162.3568,35417.6263,100951641.7744,100921537.4480,100957107.7042,100939015.7723,36861.9443,100948969.3799,-5398.7641,1094.6506,435.6457,656.3102,-5984.6960,4644.5752,2583.2026,-4005.0968,4831.0239,-3797.7108,1457.9736,4809.1887,1178.9021,3354.9773,2561.5354,5191.0872,-5169.2645,-3095.4885,2651.3044,-5154.9209,791.1018,3778.7682,-2964.8943,-5349.6333,4505.1136,4879.0975,-4775.1875,4715.0561,-4617.6006,2790.8018,3680.4641,2945.1828,-5807.7611,-343.1161,-1895.7539,-2252.1123,-5511.9156,-3554.9532,621.5367,-3556.2603,4651.2526,-6481.0754,5262.3844,3594.9262,2958.1915,-3171.7768,5335.7438,-2564.6458,-1163.3614,-2448.1676,-2382.6250,-2644.7455,-1284.9932,-6534.6813,-5016.8734,3636.8869,1099.9254,3425.6317,4147.1770,-2236.6831,6337.8885,-4807.7056,5468.2656,-4573.1496,6339.4153,-6358.7273,-1405.4550,-868.0495,-404.4055,2731.7708,-4077.2956,-3693.8370,-4151.7877,4470.7884,1927.6647,-5505.8233,-3658.6006,-3294.5071,-5423.1595,-430.7227,5412.6975,-6845.8751,-4019.3609,-5131.9792,4006.0913,1545.2765,-5202.4526,-4547.0542,-5242.6259,-2157.4476,-2610.4480,-2735.9661,4877.0554,-1696.9388,4437.8474,-2097.0280,-4149.1385,-1927.4037,-5534.7996,2220.0285,75654.6260,74086.6202,74546.2552,71321.4490,79227.8121,74337.2775,63021.7779,71876.8015,41385303.6824,41360961.6695,41359685.5837,41383267.0971,72475.7386,41375356.1519,
