sl_50_5400_20270325 Coordinates.csv
2027/03/25 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:01 2024,
Start: 2027/03/25 07:47:00.00, Stop: 2027/03/25 09:17:00.00,
TIME_UNITS,STARLINK-5941 - X-Coordinate,STARLINK-31846 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-11144 [DTC] - X-Coordinate,STARLINK-30498 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-30280 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-4485 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-32274 - X-Coordinate,STARLINK-31990 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-6187 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-3969 - X-Coordinate,STARLINK-4383 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-3756 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-11072 [DTC] - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-4121 - X-Coordinate,STARLINK-31849 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-2001 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-31457 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-31796 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-31826 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-11144 [DTC] - Y-Coordinate,STARLINK-30498 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-30280 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-4485 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-32274 - Y-Coordinate,STARLINK-31990 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-6187 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-3969 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-3756 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-11072 [DTC] - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,STARLINK-31849 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-2001 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-31457 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-31826 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-11144 [DTC] - Z-Coordinate,STARLINK-30498 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-30280 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-4485 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-32274 - Z-Coordinate,STARLINK-31990 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-6187 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-3969 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-3756 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-11072 [DTC] - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,STARLINK-31849 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-2001 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-31457 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-31826 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4969.3825,4107.7957,-5184.5096,-3523.3208,982.7647,1666.0595,5286.4847,4836.3514,5092.4224,352.4442,5256.8941,4407.6962,3993.6738,5322.1406,2550.2139,-3943.6260,-2707.8086,-4156.2186,-4037.3086,-3804.3241,-1243.9430,1571.8317,5374.2087,2428.4485,-498.8611,3552.1001,704.6495,6577.5800,6788.1328,6200.4035,5988.2391,-2149.8598,4522.3185,1900.2408,-5505.0399,5189.2096,6416.1596,-3804.5051,-6551.4432,-5031.8625,2028.0067,-1851.0287,-6456.2245,-4919.0535,2879.0683,6059.2205,-2287.6169,-4904.0559,-6512.7136,-4439.7277,-37604.9994,-47900.9811,-49237.3761,-47415.8762,-53365.5916,-51467.1225,-44445.7635,-44776.6840,101782755.0418,101772729.5878,101772916.3270,101759478.5243,-46481.7419,101768834.3037,-4227.4018,-5431.8475,739.9091,-2439.2693,4913.1585,5292.2781,-605.1816,3786.2807,4216.7704,-5270.2264,-3907.3784,198.2644,-3315.4776,-3948.2920,4446.3514,3582.9148,4241.8762,-5277.0050,-1312.7386,-1435.7160,-6396.6396,-5179.2065,3963.7164,-5206.8608,778.2020,-3684.2601,-4885.8317,1922.6041,1005.0916,600.8428,-1906.0420,-5380.4112,-2755.0077,-5928.2104,-164.8427,-2396.6252,-1451.5212,1461.5148,-2141.5445,704.6220,2515.2986,-4941.8659,409.6253,4684.8674,4071.9983,-3263.3103,3430.3094,892.2666,-2090.6632,-4743.2070,-346693.1350,-378771.7173,-354513.0761,-354228.6430,-360495.6324,-358982.2895,-363358.0118,-360270.0964,-48580155.3367,-48555506.7503,-48576631.8638,-48573777.5528,-360002.6602,-48571328.4208,2330.5928,379.1074,4539.8322,-5481.1110,4669.1857,4110.7137,-4122.6042,3176.3341,1582.7536,4464.2478,-2242.1071,5207.4068,4395.7364,-2033.8604,-4516.2000,-4252.3433,-4700.4051,1278.3034,-5438.4853,-5358.3562,1973.6027,3954.1876,-1873.9176,-3898.8286,6871.6318,-4642.5403,4860.9224,-1045.3560,-695.3884,-2887.9661,-2937.3118,3805.1456,-4301.8341,2516.6638,-4197.3455,-3885.2602,1825.7684,5334.7041,-40.3746,4679.6586,6144.3561,4188.7970,2468.0857,555.5548,4641.9887,707.0254,-5469.2265,-4631.1312,528.6039,-2194.4355,-127390.4623,-130572.1064,-131216.3636,-127189.6338,-125969.9970,-136160.2461,-138937.8990,-131702.0432,36068930.8962,36057706.8148,36037968.1198,36066009.5857,-131211.3871,36056861.1332,
300.000,3325.2301,2992.4738,-5028.0346,-2831.1748,3038.9582,3317.0011,5731.1841,5211.4063,5939.9027,-1654.9912,3777.6594,4926.1077,2818.1971,4474.2190,4082.2127,-2787.3368,-635.2575,-4982.3662,-4129.5683,-4598.4736,-2518.7443,-294.9828,5731.2042,378.1874,-2345.4894,2789.7350,927.0134,6898.0454,6800.8008,6724.2221,5733.1708,-2386.4058,2852.5452,312.7488,-6182.7365,5106.4765,5359.5793,-3114.3501,-6587.5483,-3686.0386,2350.4118,-2977.6948,-6542.2404,-3531.7625,4528.7282,5022.6164,-311.9791,-4371.2028,-6683.1926,-4783.7311,-30322.9827,-39959.3527,-41533.5919,-39771.3519,-45787.3049,-43895.4260,-36885.0801,-37344.1116,102823976.4706,102813674.0366,102814513.3721,102800734.3290,-38880.2969,102810059.8021,-4943.6237,-5960.1622,2785.2902,-523.8999,4266.4698,5428.5790,-2253.0401,1885.9286,3303.7142,-5583.1005,-4423.1159,-1767.9255,-4995.9785,-5264.4008,2911.8479,5213.6400,4247.8875,-3835.4536,864.1673,572.9324,-6325.6511,-4511.7317,2280.3305,-5227.0008,-514.0966,-5317.7373,-3019.2212,447.7831,-212.7465,-690.5059,-3566.9645,-3766.3707,-4103.7830,-5402.7402,1364.2887,-3990.4644,-2832.6045,3498.5816,-887.2081,2269.3274,360.5446,-3264.2151,2023.4433,5454.5109,2687.6000,-4078.2644,4350.0145,2974.0655,-876.3882,-3211.3426,-347280.4207,-379724.5790,-355345.9264,-355164.3302,-361394.8889,-359903.8476,-364178.7877,-361003.3703,-46343070.0474,-46318353.9317,-46339028.3385,-46337210.2043,-360884.8563,-46334164.6069,3531.8522,-1439.7624,3874.2366,-6333.4651,4411.6984,2690.1548,-2716.2733,4132.5106,-233.0886,3732.7802,-3755.6371,4383.2489,3657.4775,-548.3292,-4640.1795,-3393.7400,-5382.6754,2682.1578,-5458.7328,-4876.3986,181.7172,4946.0554,-3173.6388,-4555.4825,6505.6892,-3416.9686,6163.6736,497.9873,1118.9525,-1199.0520,-1585.6586,5305.2009,-4644.9271,3970.8197,-2802.3676,-2399.1680,3135.3132,4810.4875,-1829.2714,5381.7866,6521.9548,5084.2043,1035.2197,2049.6401,4323.1566,2444.8944,-5280.8636,-4282.4166,-1287.0257,-3720.7647,-127486.7852,-130690.7038,-131216.4939,-127446.6175,-125969.6182,-136041.3721,-139167.5545,-132251.2947,36069795.5179,36059208.7072,36038982.8155,36066690.8760,-131313.2379,36057778.8613,
600.000,1348.4642,1553.0834,-4420.9226,-1928.3871,4797.4568,4616.8842,5576.8176,5116.1488,6165.7426,-3483.0174,1909.5794,4978.8423,1388.6318,3196.2412,5234.8116,-1379.5913,1513.7508,-5328.1143,-3871.2485,-4943.4934,-3528.5940,-2166.2144,5559.2379,-1721.2372,-3887.2634,1787.9050,962.1658,6549.5526,6131.4783,6566.2602,4934.1122,-2449.0082,916.2359,-1346.5688,-6264.2402,4536.3993,3761.1189,-2141.9485,-5968.6445,-2009.8163,2520.1047,-3841.1977,-5996.3936,-1770.8505,5738.1128,3475.6895,1666.2207,-3432.3378,-6176.2066,-4677.8752,-23033.9073,-31998.7257,-33811.6017,-32107.1798,-38190.4956,-36301.2932,-29310.9094,-30015.5734,103816028.2393,103805444.4104,103806917.3164,103792853.6052,-31262.3432,103802111.8295,-5212.5432,-5879.5006,4551.5313,1481.2443,3233.7579,5046.1065,-3632.9440,-210.1549,2041.8949,-5383.0330,-4540.6558,-3525.2425,-6172.2029,-6066.4480,1113.4447,6318.0876,3887.0775,-1994.4318,2951.7956,2490.0127,-5595.1469,-3396.8669,359.1014,-4786.0650,-1826.1953,-6419.1839,-826.4789,-1075.3185,-1421.9507,-1898.1929,-4872.0840,-1759.2557,-5075.0024,-4316.8610,2731.2264,-5170.2764,-3956.4316,5163.9164,475.8436,3656.9888,-1821.4324,-1253.1265,3431.4544,5682.3033,1065.4533,-4513.1778,4878.2299,4754.2893,441.3834,-1332.5343,-347716.2314,-380509.8028,-356021.6787,-355942.3306,-362134.5425,-360666.9133,-364840.3388,-361577.3784,-44083676.4194,-44058911.3100,-44079100.2715,-44078328.4710,-361606.5729,-44074692.1246,4354.3177,-3096.9679,2794.2753,-6518.0603,3665.3874,978.5152,-992.5362,4643.3178,-2022.5264,2599.4797,-4866.1004,3068.9151,2505.5165,995.9726,-4246.4625,-2153.4861,-5479.0436,3786.6907,-4888.1257,-3823.4063,-1630.7181,5353.9003,-4134.4420,-4727.7914,5447.4493,-1822.2456,6807.6359,1987.9152,2811.4979,622.0518,-64.4494,6238.4983,-4467.8030,4957.7606,-1106.4004,-653.8400,4093.4066,3721.3711,-3419.0490,5503.1922,6207.6785,5388.4737,-508.8721,3312.6535,3517.9326,3919.2226,-4508.2192,-3449.8476,-2960.5905,-4836.3667,-127583.3994,-130809.2588,-131216.7251,-127708.5741,-125972.6789,-135916.2324,-139391.9489,-132730.4934,36070654.6662,36060709.2824,36040006.6365,36067357.3843,-131415.0053,36058696.5494,
900.000,-770.3109,-75.7022,-3411.5681,-909.0207,6079.1861,5448.2237,4825.6587,4564.9856,5758.2008,-4958.3363,-165.3327,4546.8126,-159.2616,1600.0510,5887.6148,148.1403,3522.1244,-5168.8117,-3281.2253,-4790.0737,-4188.0470,-3839.2603,4883.7158,-3667.4062,-4963.4652,628.0994,797.4587,5568.1807,4849.9559,5737.2695,3657.3026,-2343.9960,-1089.9449,-2905.6089,-5730.2024,3519.0778,1785.2917,-980.2486,-4764.7558,-172.0887,2515.4892,-4351.6827,-4865.5966,190.4967,6378.7111,1566.9723,3447.8391,-2175.1583,-5050.3466,-4145.6722,-15740.8752,-24022.6613,-26074.7934,-24426.5880,-30578.6313,-28687.5941,-21726.5377,-22771.2544,104758432.6576,104747563.9366,104749649.7348,104735358.4974,-23631.2683,104744512.6850,-5016.0327,-5211.2250,5869.5255,3373.3769,1911.4907,4168.0064,-4610.2509,-2297.8978,546.3176,-4679.5891,-4261.1876,-4899.1107,-6719.9407,-6285.0104,-768.8581,6780.0991,3197.1051,63.5096,4740.3387,4112.8366,-4274.3156,-1961.2616,-1618.7485,-3928.5077,-3002.4227,-6878.0393,1451.1031,-2512.9724,-2520.1671,-2919.3803,-5704.6643,435.2635,-5567.9037,-2797.1122,3816.2660,-5829.1938,-4718.1183,6273.1616,1827.4509,4729.7032,-3807.8788,872.5895,4510.3028,5355.3714,-635.3112,-4540.8051,4951.9153,6048.3937,1746.5957,706.1497,-348000.5447,-381127.0156,-356540.0208,-356562.6206,-362714.2097,-361270.9557,-365342.5590,-362007.5194,-41803055.0106,-41778259.6735,-41797929.2237,-41798210.6786,-362167.5068,-41793991.6967,4709.8860,-4406.9789,1415.3458,-6015.5467,2512.6850,-839.0183,847.3343,4653.8041,-3582.9038,1186.2580,-5455.0346,1411.2179,1070.0610,2433.4038,-3378.7565,-670.7560,-4979.0946,4468.7702,-3787.9338,-2322.1272,-3259.2615,5129.7519,-4654.2469,-4397.6026,3809.0807,-30.3658,6724.5103,3264.6070,4198.0819,2374.4771,1463.6388,6506.0117,-3790.2320,5361.6411,708.5492,1162.2082,4592.7721,2194.9492,-4637.1914,5030.8404,5234.7821,5066.3255,-1998.3527,4202.2539,2316.7336,4971.2900,-3236.1049,-2227.0669,-4307.8033,-5418.9141,-127680.3003,-130927.7699,-131217.2505,-127975.5993,-125979.1495,-135784.7531,-139611.1401,-133112.8422,36071508.3675,36062208.0108,36041039.7039,36068009.3134,-131516.6895,36059614.1977,
1200.000,-2825.3523,-1736.4725,-2084.8544,129.5166,6752.6749,5742.1869,3544.9823,3612.0267,4771.4103,-5943.9933,-2242.8348,3658.3173,-1680.3527,-170.1266,5967.1554,1654.1954,5185.4616,-4527.2810,-2405.4147,-4138.6954,-4446.9511,-5128.4847,3774.9486,-5271.2313,-5468.9924,-594.2354,452.1254,4051.9793,3088.1216,4318.0159,2016.0604,-2085.8840,-2964.8632,-4197.5752,-4622.8627,2139.6274,-365.3829,262.2581,-3103.4451,1646.4659,2323.8971,-4450.0425,-3254.5813,2156.0723,6378.5322,-516.8237,4856.4625,-716.3446,-3426.6556,-3248.2827,-8446.9865,-16034.7274,-18326.5633,-16732.8000,-22955.1806,-21057.1681,-14135.2520,-15584.4658,105650735.7771,105639579.5993,105642255.9816,105627794.7721,-15990.4650,105636808.4166,-4376.7707,-4035.6440,6614.9580,4957.0134,421.4157,2866.9158,-5095.5447,-4172.6464,-1041.1806,-3529.5727,-3619.4123,-5757.4269,-6579.6962,-5907.4783,-2549.7616,6549.2808,2241.6510,2131.9485,6050.0580,5273.4201,-2495.4869,-360.4773,-3464.3268,-2733.8481,-3895.4360,-6649.0256,3563.6239,-3737.6182,-3412.7788,-3669.6882,-5994.3364,2591.6257,-5525.7829,-1013.0590,4529.1927,-5913.7466,-5045.0705,6702.4194,3044.8008,5375.4626,-5397.1165,2884.1718,5168.8069,4514.9488,-2251.0093,-4170.2444,4549.4624,6721.4303,2921.0852,2698.9018,-348133.4004,-381575.9202,-356900.7075,-357025.2829,-363133.5814,-361715.4924,-365685.4027,-362306.5932,-39502296.6019,-39477489.9659,-39496607.0184,-39497945.3541,-362567.4261,-39493154.2693,4560.4671,-5223.7903,-115.0311,-4878.2780,1081.2496,-2565.8580,2587.9228,4162.8126,-4738.1859,-354.7093,-5459.7836,-404.3968,-486.4730,3609.7126,-2133.5179,887.5691,-3936.8146,4652.4687,-2276.7308,-548.1838,-4520.8376,4299.9568,-4677.9875,-3599.8373,1764.7125,1764.7794,5923.2378,4191.1526,5128.0869,3864.7781,2834.9579,6079.5185,-2687.7638,5135.0728,2447.2006,2852.4081,4577.5459,410.4700,-5352.0304,4015.5086,3706.1094,4155.0147,-3273.5490,4618.2815,854.6765,5488.0782,-1604.8000,-752.0516,-5180.9084,-5404.7135,-127777.4838,-131046.2357,-131218.2625,-128247.7892,-125989.0018,-135646.8654,-139825.1830,-133379.0821,36072356.6507,36063704.3624,36042082.1375,36068646.8789,-131618.2902,36060531.8060,
1500.000,-4615.8262,-3264.2326,-555.3099,1095.5432,6748.0472,5483.9777,1861.4447,2345.7609,3317.7179,-6352.3060,-4116.3968,2388.1026,-3033.6982,-1950.7800,5455.5109,2999.6661,6332.7687,-3470.5241,-1313.9394,-3042.0218,-4293.2586,-5885.9104,2340.6449,-6375.2224,-5365.1600,-1777.1432,-24.9542,2150.8113,1025.7843,2451.1407,160.7747,-1695.4295,-4522.8856,-5078.7338,-3043.0989,521.3397,-2471.3268,1471.3248,-1155.7593,3271.1249,1944.4487,-4114.8974,-1315.8658,3926.3977,5730.6022,-2569.3750,5756.1161,808.8136,-1474.9787,-2077.3469,-1155.3381,-8038.4978,-10570.3148,-9029.0337,-15323.6121,-13412.8172,-6540.3384,-8424.0074,106492507.6104,106481062.3536,106484305.4110,106469732.0337,-8343.3301,106478569.0400,-3355.5478,-2481.8231,6720.3363,6064.0618,-1100.4641,1259.1009,-5052.7227,-5649.2858,-2565.3882,-2032.8105,-2679.1561,-6023.5541,-5763.4440,-4978.2375,-4056.7200,5646.9646,1104.8806,4001.4359,6749.6976,5856.2371,-440.2892,1237.8057,-4998.9110,-1309.5297,-4384.7485,-5757.0287,5279.9899,-4639.0374,-4020.7164,-4089.7400,-5722.9251,4487.5628,-4942.7606,841.7847,4816.6258,-5428.0543,-4903.7170,6402.7622,4013.2629,5520.0396,-6429.3258,4567.5455,5355.2635,3250.9855,-3629.1885,-3444.4510,3695.0148,6702.6376,3854.9268,4441.6816,-348114.9006,-381856.2955,-357103.5605,-357330.5122,-363392.4232,-362000.0873,-365868.8855,-362483.7466,-37182501.6754,-37157702.7640,-37176235.2179,-37178630.7073,-362806.1707,-37173280.4897,3921.9845,-5456.7357,-1633.1264,-3225.3257,-470.1472,-4015.6476,4025.3199,3223.1146,-5358.6140,-1857.5256,-4879.7942,-2174.8244,-1988.0304,4398.7486,-649.5837,2345.7400,-2465.1166,4317.3647,-518.0964,1290.1839,-5274.2337,2962.2056,-4203.1825,-2418.9603,-467.8338,3368.6659,4489.0585,4668.2805,5500.7525,4928.6244,3902.6298,5004.3590,-1283.6293,4304.5042,3922.3616,4233.7972,4049.4033,-1422.2815,-5486.5467,2566.5248,1783.6429,2760.2049,-4198.1772,4513.9118,-703.6184,5414.1788,204.9352,808.2259,-5484.5089,-4795.2518,-127874.9457,-131164.6548,-131219.9528,-128525.2391,-126002.2091,-135502.5079,-140034.1300,-133518.3787,36073199.5472,36065197.8091,36043134.0549,36069270.3110,-131719.8075,36061449.3744,
1800.000,-5965.5259,-4502.4784,1042.6825,1910.9356,6064.6143,4712.3786,-51.6413,880.9969,1554.3673,-6152.5914,-5597.4723,851.3452,-4095.5130,-3574.2893,4393.7082,4061.1134,6844.4144,-2102.6280,-96.2231,-1601.5625,-3752.1389,-6018.6306,715.5428,-6869.1587,-4682.6399,-2820.3743,-561.7331,51.1981,-1128.1001,326.2851,-1735.0139,-1198.1828,-5612.3428,-5444.5191,-1141.0538,-1185.4151,-4318.3873,2537.1837,881.5153,4550.0213,1390.5049,-3366.4937,765.0249,5318.9794,4494.6299,-4385.2429,6064.8650,2258.7145,604.0573,-745.7903,6130.9774,-37.5498,-2809.4570,-1318.4987,-7687.3931,-5757.2986,1054.9188,-1256.6208,107283342.3377,107271607.3281,107275391.5864,107260763.9280,-693.2630,107269388.7463,-2045.5432,-713.1388,6181.1124,6572.0710,-2516.2452,-506.1124,-4500.8814,-6580.7193,-3872.6675,-323.5485,-1527.1088,-5683.0027,-4353.5509,-3593.2215,-5146.7175,4164.3940,-115.4526,5480.7422,6770.2905,5810.0719,1679.2400,2671.2765,-6071.0578,218.3653,-4392.8166,-4294.3060,6413.4605,-5134.0701,-4287.1204,-4149.2160,-4924.9975,5927.0469,-3865.9649,2570.9004,4665.4467,-4431.8221,-4302.9799,5406.0789,4636.8211,5135.8381,-6803.2564,5746.3791,5060.8314,1692.3435,-4643.0701,-2435.1288,2458.3450,5993.3869,4456.3044,5752.7855,-347945.2093,-381967.9965,-357148.4690,-357478.6214,-363490.5755,-362124.3489,-365893.0845,-362543.8079,-34844779.8882,-34820007.7509,-34837924.5969,-34841374.1082,-362883.6519,-34835480.1799,2862.7399,-5080.0082,-2976.7656,-1230.7255,-1969.4424,-5032.5083,4991.3496,1935.8682,-5374.7355,-3160.6779,-3776.6917,-3702.4272,-3265.1087,4715.9788,907.0930,3539.1943,-724.1034,3500.7503,1296.8954,2976.7448,-5435.4267,1274.3387,-3280.1722,-980.3419,-2650.5651,4607.5935,2574.8563,4644.8939,5275.8251,5448.9555,4552.3869,3394.8512,264.7390,2967.2847,4975.3902,5157.0768,3067.3877,-3088.0737,-5026.2330,840.2367,-328.4303,1044.0212,-4673.7613,3900.8195,-2182.7768,4757.5211,1991.8155,2276.7594,-5185.4882,-3657.0721,-127972.6819,-131283.0259,-131222.5112,-128808.0423,-126018.7458,-135351.6300,-140238.0306,-133528.6931,36074037.0907,36066687.8274,36044195.5718,36069879.8564,-131821.2413,36062366.9029,
