sl_100_5400_20271031 Coordinates.csv
2027/10/31 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:40 2024,
Start: 2027/10/31 07:47:00.00, Stop: 2027/10/31 09:17:00.00,
TIME_UNITS,STARLINK-3960 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-31213 - X-Coordinate,STARLINK-6341 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-30790 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-31398 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-5566 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-5368 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-30157 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-1978 - X-Coordinate,STARLINK-31676 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-30579 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-31784 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-4036 - X-Coordinate,STARLINK-5877 - X-Coordinate,STARLINK-30834 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-2537 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-30534 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-3548 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-31210 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-6069 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-5138 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-5382 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-5349 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-1138 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-32255 - X-Coordinate,STARLINK-5950 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-30936 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-3874 - X-Coordinate,STARLINK-1123 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-5181 - X-Coordinate,STARLINK-5546 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-31550 - X-Coordinate,STARLINK-30444 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-4720 - X-Coordinate,STARLINK-31242 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-5330 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-31213 - Y-Coordinate,STARLINK-6341 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-30790 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-31398 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-5566 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-30157 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-1978 - Y-Coordinate,STARLINK-31676 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-30579 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-31784 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-4036 - Y-Coordinate,STARLINK-5877 - Y-Coordinate,STARLINK-30834 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-2537 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-30534 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-3548 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-31210 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-6069 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-5138 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-5382 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-5349 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-1138 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-32255 - Y-Coordinate,STARLINK-5950 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-30936 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-3874 - Y-Coordinate,STARLINK-1123 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-5181 - Y-Coordinate,STARLINK-5546 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-31550 - Y-Coordinate,STARLINK-30444 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-4720 - Y-Coordinate,STARLINK-31242 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-5330 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-31213 - Z-Coordinate,STARLINK-6341 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-30790 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-31398 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-5566 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-30157 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-1978 - Z-Coordinate,STARLINK-31676 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-30579 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-31784 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-4036 - Z-Coordinate,STARLINK-5877 - Z-Coordinate,STARLINK-30834 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-2537 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-30534 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-3548 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-31210 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-6069 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-5138 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-5382 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-5349 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-1138 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-32255 - Z-Coordinate,STARLINK-5950 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-30936 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-3874 - Z-Coordinate,STARLINK-1123 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-5181 - Z-Coordinate,STARLINK-5546 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-31550 - Z-Coordinate,STARLINK-30444 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-4720 - Z-Coordinate,STARLINK-31242 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-5330 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5919.3156,-4572.1896,-1162.9654,2251.4208,-2360.0355,2169.2591,4682.3824,5777.8985,3486.5982,1375.7313,-1379.5432,824.8560,-4444.1452,4347.1313,-4876.8482,5382.2198,1384.5369,-6604.7111,170.4624,3845.2287,213.6392,-5213.7267,-6543.7339,2998.6337,2710.5905,3718.4084,4982.1158,-5228.1229,3220.8171,-3696.2287,-4953.1572,6120.0125,-5507.5728,5509.1132,102.8196,5204.5068,-1963.9322,5201.1464,4099.9316,-3346.3776,0.0000,5249.8288,3464.5659,-1638.3543,6590.9278,-998.2776,-5482.8107,6008.3869,1794.1512,4045.1638,-3276.4918,-2394.3420,646.2980,-825.4140,-850.8983,-5603.4514,4713.8648,-4591.9148,4323.9255,-3830.4790,4292.8832,2369.9784,2616.7751,217.0570,5791.8863,4570.5055,-5900.2938,2042.4340,-3849.3584,-5889.1149,1446.5277,-1877.1210,-2198.0893,0.0000,-5508.7309,-5175.3988,5131.9516,2626.5551,-3142.1242,-6430.2487,-477.3412,-3014.2409,-3374.1392,-5622.4489,-1145.0625,3249.3009,-4883.3366,-2240.7202,-2235.6831,6005.0309,3659.6601,-4017.5013,0.0000,-612.8390,6684.9360,-3070.2177,3642.6567,-2937.6120,2939.5746,6539.8051,-60612.1716,-69143.3568,-54700.1575,-55227.7819,-53889.4530,-54770.8576,-62813.4372,-60643.7709,16938051.8052,16910158.3910,16931106.9613,16925935.1177,-59346.6030,16924341.1872,-3214.3477,1921.9261,6186.7573,-6286.2073,905.8241,-5021.5414,-1955.7176,1212.7191,3469.2419,5102.7797,6556.1110,-4829.0580,1007.8382,-2614.1642,2150.8668,-822.9488,3924.3984,739.6427,6427.4152,-5726.2394,-4499.0015,4287.5969,2025.8809,4443.2995,3159.2010,3587.0194,1753.7256,-2577.3696,5264.9420,-2105.3414,2495.9168,-1571.4375,2764.1645,-2866.0267,-5188.4349,3702.1543,5876.9924,4017.7038,-5181.1558,-2499.9849,0.0000,-16.1415,-2265.8444,1941.2370,768.1504,6372.8662,349.8960,3224.0507,4548.6779,2325.5388,3638.1296,375.4769,4242.4142,6585.0127,-4489.8411,-2341.7185,-3531.5530,4744.7175,783.8400,-5196.7120,-1780.5419,-352.3525,6235.6174,4167.0867,-832.3640,5167.7637,-475.2257,-6188.2816,-3859.5338,2032.2447,-5360.8574,4368.1558,3723.1711,0.0000,2965.2884,3967.9653,1914.1425,-5301.4903,-5792.1594,-506.2656,-4812.3691,6238.8039,2514.3278,-1159.7404,-6721.5563,-4804.9351,-4832.7840,4122.9794,-4206.2714,2714.2553,-3278.7701,3177.2240,0.0000,6807.5033,1843.0272,6185.6722,-2535.2777,-5280.3547,4127.5062,1268.3289,332513.5403,358722.5075,340780.7550,340583.4513,349111.6560,347163.8698,346282.5383,343477.8582,298625478.5359,298639844.4890,298622284.3417,298605230.4331,344754.6319,298616238.3032,1499.1947,4752.1828,2692.8809,-1453.2293,-6471.6561,4100.9658,-4721.5593,3660.9278,-4830.6720,4298.2734,1230.8804,4843.2157,5123.2057,-4718.4965,-4400.0435,-4304.9490,-5522.7434,-1989.8406,-2472.7031,477.4426,-5263.6380,798.2575,931.7132,4360.6368,5502.8211,4646.1986,4322.0488,3764.1329,3175.9559,5434.8441,3965.4707,2825.7212,3210.8994,-3069.4160,4425.0540,-2461.9496,3087.3386,1808.4426,2086.8507,-5502.7783,0.0000,4383.4820,5413.8186,-6457.0627,1335.6975,2291.1143,4216.0354,1241.6618,-4891.4938,5087.7972,4763.2019,-6506.6729,-5106.5677,1699.3434,-5122.2947,3330.4599,3598.9283,2163.8078,-5268.9384,-2255.1547,-5142.6201,6531.2842,-1448.0622,-5539.0937,-3680.8297,351.4547,3611.1778,-2416.9716,4277.8680,-2234.5739,3903.8859,5040.5062,5304.5387,0.0000,2713.4393,-2290.3955,-4246.4772,-3566.6013,-2065.1656,2508.7527,4810.3407,-261.2205,-5448.2079,-3777.4835,-484.5672,3749.5696,-62.3129,5017.5266,-4999.0794,-2199.4724,4907.5440,-4680.5262,0.0000,-1153.7249,-149.8119,211.8437,-5299.7225,3181.9465,4583.5850,1914.0004,-156722.1668,-159118.4105,-159406.4271,-156660.5135,-154532.4563,-164326.2774,-168012.7654,-160065.3980,-126613560.8500,-126580271.8597,-126583614.0560,-126600865.7214,-159996.2786,-126601560.1157,
300.000,-6548.1379,-4484.3153,412.3035,796.7056,-2208.4597,247.1183,3603.0595,4598.0906,3989.1580,3368.3667,256.1855,-1140.2802,-3112.5524,3002.5199,-4820.3413,4347.3002,3290.2098,-5703.2157,1468.0302,2476.1672,-1810.0928,-3837.2430,-5580.3928,4684.0038,4315.0241,5110.0825,6215.1769,-6299.0431,3206.7362,-4926.6053,-4812.2660,4881.4019,-3936.0394,4542.0878,-1941.6876,6196.2261,-320.9661,6202.6798,2942.9691,-4668.7220,0.0000,4090.1694,2379.7989,-3479.6134,6737.0538,558.6033,-5636.9256,5817.5636,3089.2497,5459.0798,-2390.8275,-2390.3876,2539.2580,815.9547,-2827.3663,-5467.0049,2938.0842,-4343.8302,5085.8165,-4664.0183,2748.6772,1741.8668,3490.2016,1432.2679,4470.7169,5415.5011,-5171.3244,583.3697,-4715.3296,-4569.5994,137.0945,-410.3555,-50.9507,0.0000,-3960.5167,-4595.8122,5100.9602,622.8425,-4180.7097,-5747.1792,-2314.6983,-1500.2083,-1705.7222,-6484.8425,-2297.2387,1376.9821,-5493.3431,-875.4051,-4123.5985,5382.6883,3880.3817,-2374.1041,0.0000,898.2746,6709.1229,-1818.1411,2858.9285,-4032.4908,4386.0404,5765.3095,-67482.7417,-76661.3091,-62012.7644,-62537.6993,-61107.9275,-62017.4926,-69972.2815,-67763.2967,10416114.1265,10387590.0171,10409038.5505,10404570.9210,-66575.6784,10402398.6893,-2161.3657,3771.7934,6713.3129,-6784.8317,3020.9790,-4585.5863,-3810.4388,147.9704,1435.9321,4796.1762,6270.7378,-4081.7214,2707.8561,-4288.2910,3881.4834,-2666.9117,2887.2885,2224.4794,5458.9621,-6368.3686,-3752.8423,5129.1614,3312.1204,4086.3482,1739.7711,3692.3583,1279.5820,-2253.4066,3801.4815,-414.1435,4132.8913,-2980.2774,3537.3192,-1867.9901,-5387.3372,2815.0421,5325.4809,2816.0655,-6245.5827,-837.6192,0.0000,-1679.8917,-4103.1262,2716.7995,-462.5404,6774.0147,2299.7731,3635.1273,2897.2716,981.0657,5283.5547,2527.9245,3105.7176,6086.2595,-4635.2310,-385.9080,-4042.0398,5425.7081,-1103.7855,-3600.9204,-593.9105,-2454.0298,5106.3135,5376.2355,-2136.7464,3862.8736,1394.2519,-6854.8497,-1928.8671,3323.8371,-6339.7957,5621.3757,4129.3757,0.0000,4036.3014,5132.8138,-194.4245,-5313.6566,-4376.9017,1184.6386,-5251.0625,6535.8900,3918.5635,164.9440,-6295.4640,-4703.6404,-3740.5474,5506.4955,-3868.8264,1684.4538,-4747.8419,4567.6871,0.0000,6860.5788,606.9558,6358.5100,-4402.1046,-3653.6494,2505.4564,435.8622,331021.6672,357279.8526,339368.6206,339278.4567,347806.8999,345870.7763,344935.8434,342165.1171,298924135.9381,298938538.2472,298921606.0878,298903935.3410,343422.5622,298914974.2366,-308.6769,3587.4543,1291.4525,86.2337,-5853.2047,5062.7485,-4532.1272,5202.4267,-5436.6817,3474.3900,2643.0496,5429.7662,5475.7416,-4537.6867,-3076.1090,-4708.6356,-5353.4449,-3266.8479,-3938.4625,-1067.2021,-5534.8544,2268.1772,2377.9693,3022.7521,5096.1371,2927.9539,2520.1383,1851.2080,4839.1876,4816.6681,2506.4296,3895.3096,4499.8927,-4886.9278,3705.8210,-717.8933,4408.3793,291.3948,606.9658,-5023.1184,0.0000,5216.0485,4895.2829,-5354.4079,-490.1857,828.2634,3303.9540,-1003.2361,-5468.5076,4112.4083,3612.8148,-6008.0783,-5329.3021,3032.6327,-4199.6784,4232.5492,4759.2029,70.3240,-4470.5861,-3472.1236,-6336.0604,6273.4199,-3096.0946,-4138.2884,-4821.1337,1855.4531,4401.4188,-978.3079,4695.4011,-3447.7681,2427.6114,4032.8255,5456.6976,0.0000,3807.6720,-538.9613,-4688.3887,-4371.3886,-3326.2565,3665.8788,3690.8480,-1769.8626,-5396.7457,-2265.1519,1335.9239,4864.1704,1734.7457,4015.8581,-3963.2650,-4057.5362,3265.9775,-4652.2078,0.0000,387.0512,1643.7472,1992.0097,-4497.8748,4123.8063,4601.4019,3818.7289,-156758.6424,-159195.0166,-159366.6362,-156884.1745,-154505.0255,-164149.9494,-168185.5628,-160603.2091,-126616152.8278,-126582929.4816,-126586173.0559,-126602958.2200,-160055.4404,-126604097.5144,
600.000,-6522.0878,-3979.5217,1933.7797,-739.7806,-1910.3162,-1730.6718,2214.7593,2981.7083,4154.0817,5007.6253,1889.5032,-3022.7663,-1509.4295,1403.4292,-4313.8007,2928.6897,4895.0371,-4258.3500,2660.9786,856.3414,-3681.1695,-2053.3981,-4068.0314,5891.0287,5520.5186,5965.8919,6779.8545,-6721.3317,2926.5331,-5701.6984,-4196.2740,3177.7726,-1976.7398,3045.6372,-3772.3545,6547.7522,1391.1995,6569.4969,1505.9336,-5564.5919,0.0000,2548.9536,1101.1966,-4979.2447,6167.2212,2051.1799,-5270.7856,4998.9080,4132.7254,6346.6008,-1300.1770,-2222.9207,4186.6078,2402.3799,-4497.6899,-4835.2355,861.0547,-3654.8959,5370.5670,-5059.7163,861.8727,1018.4291,4050.9601,2453.9947,2725.0187,5743.5894,-3973.0954,-922.5453,-5168.5764,-2743.9401,-1159.4451,1056.8150,2091.9163,0.0000,-2008.9056,-3562.3421,4620.5919,-1457.6481,-4841.5907,-4522.3418,-3886.2580,173.8761,93.4085,-6696.2157,-3227.2527,-656.7183,-5559.1828,536.5700,-5590.7177,4242.4940,3744.7685,-531.4625,0.0000,2325.9512,6076.0500,-364.4746,1841.5197,-4758.6624,5422.5974,4416.1826,-74317.0581,-84148.4323,-69298.6390,-69823.3101,-68298.5739,-69240.8033,-77100.2975,-74769.4309,3889203.3987,3860041.3007,3881967.8873,3878225.4229,-73774.9747,3875479.3556,-888.5968,5223.1803,6567.1430,-6594.8436,4828.0142,-3727.9347,-5314.6310,-993.5835,-737.4654,4032.5573,5353.8722,-2977.6877,4175.5622,-5570.9307,5208.1186,-4282.7506,1618.7479,3525.0014,3954.5806,-6393.5014,-2693.4987,5461.0482,4297.1755,3354.6063,194.8438,3457.6371,702.4289,-1723.3902,1929.5575,1277.6474,5325.2270,-4135.3434,4014.6716,-725.3627,-5070.6031,1646.0629,4279.4363,1329.4770,-6701.8219,865.9000,0.0000,-3217.2793,-5534.5776,3132.2033,-1649.7392,6494.1000,4009.3587,3637.4739,987.9478,-418.4211,6386.3093,4417.6061,1677.4494,4987.5174,-4353.7228,1627.8144,-4202.2302,5554.4400,-2847.6632,-1633.7360,580.5380,-4328.3981,3462.0792,6064.0025,-3279.7914,2168.1295,3157.9532,-6862.1282,177.9032,4280.3255,-6658.7125,6341.5194,4174.7259,0.0000,4733.3628,5781.6836,-2293.5567,-4845.5523,-2528.5763,2790.7557,-5179.6246,6208.5124,4974.6576,1448.0815,-5215.8447,-4183.0880,-2254.1484,6350.5749,-3189.1770,438.4142,-5713.8563,5551.1191,0.0000,6247.2214,-706.9453,5906.8709,-5837.1981,-1660.9513,660.2495,-489.4344,329390.7382,355678.4806,337807.0225,337822.6710,346350.4336,344422.6611,343440.5133,340799.1915,299080367.8775,299094787.6965,299078495.8577,299060263.5870,341938.9711,299071284.1717,-2083.0781,2028.7072,-253.4139,1616.0261,-4614.5200,5460.8984,-3858.2135,6191.5555,-5453.0106,2259.2111,3756.8747,5425.7530,5224.5175,-3871.1088,-1420.0322,-4611.2575,-4608.6010,-4195.3201,-4975.3577,-2496.7234,-5214.3655,3480.3835,3567.3186,1358.5618,4137.9009,898.8982,435.9686,-259.2085,5987.1350,3677.4144,765.7750,4546.1563,5310.9850,-6181.7117,2570.7356,1106.0543,5256.0104,-1258.4760,-938.0090,-4001.6519,0.0000,5468.7543,3827.1394,-3682.1128,-2259.7851,-726.6623,2037.5501,-3140.7341,-5458.0867,2692.1962,2059.0581,-4871.7725,-4914.5339,4029.4728,-2814.8395,4680.7693,5404.2117,-2030.6657,-3179.6246,-4302.4701,-6854.2898,5354.2779,-4410.6421,-2295.5037,-5442.3484,3158.4709,4721.3375,564.3984,4610.4951,-4239.2898,674.8968,2593.6791,5003.8233,0.0000,4473.9740,1270.7291,-4629.1621,-4704.2946,-4227.5422,4428.6924,2157.5566,-3089.2353,-4757.2832,-503.8313,3007.0335,5453.1946,3340.8302,2573.4579,-2498.7409,-5484.7752,1277.2480,-4128.1936,0.0000,1886.2949,3261.3834,3556.4986,-3211.3424,4604.4706,4106.0856,5314.5676,-156795.6998,-159271.5963,-159328.0549,-157112.6047,-154480.9208,-163967.2310,-168353.2376,-161100.6343,-126618739.1156,-126585588.7734,-126588740.1576,-126605053.5091,-160114.5005,-126606634.6742,
