sl_20_5400_20271120 Coordinates.csv
2027/11/20 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:55 2024,
Start: 2027/11/20 07:47:00.00, Stop: 2027/11/20 09:17:00.00,
TIME_UNITS,STARLINK-11105 [DTC] - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-32126 - X-Coordinate,STARLINK-30439 - X-Coordinate,STARLINK-5547 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-4060 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-31952 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-30198 - X-Coordinate,STARLINK-2285 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-1183 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-3519 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11105 [DTC] - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-32126 - Y-Coordinate,STARLINK-30439 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-4060 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-31952 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-30198 - Y-Coordinate,STARLINK-2285 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-1183 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11105 [DTC] - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-32126 - Z-Coordinate,STARLINK-30439 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-4060 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-31952 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-30198 - Z-Coordinate,STARLINK-2285 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-1183 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2850.8703,5846.1502,3659.9072,226.6776,-4962.3063,2620.2925,3484.5357,4022.8055,-3330.4918,2629.1152,-622.9050,-992.2632,5065.8645,5862.4186,4550.4465,3119.0453,2178.7834,6008.3769,-4670.6366,0.0000,-293975.5457,-302059.9888,-286900.9358,-287283.5078,-288879.2266,-289086.9768,-296331.8138,-292795.5849,-1907747.2652,-1887863.7671,-1908775.6219,-1892405.9752,-292564.2670,-1898532.3644,2800.0480,-1415.1480,4422.9270,-5710.2657,905.6507,5493.4765,3951.1704,2696.9379,2453.0187,4233.8246,-6161.9799,6823.2158,1447.3168,-784.0862,-17.3992,-5655.5769,-6395.1897,68.7623,-3332.8270,0.0000,-214261.8024,-190872.6377,-209764.7591,-210014.8964,-201533.7567,-203640.3268,-207198.5890,-208154.7379,302598884.2626,302604912.1863,302626527.6241,302617096.6726,-207475.1750,302612707.4251,-5328.2182,3363.2682,-3843.5662,3780.5177,4694.0477,3293.7876,-4317.2421,4916.4242,5526.4133,4599.6452,3012.3770,723.9194,4294.4981,-3366.7799,5163.2575,2492.3263,-1453.7159,-3202.4230,-3883.6219,0.0000,92391.8563,88961.2796,91039.1022,93667.7649,95877.1812,86124.7913,82355.3516,88768.9286,-136930700.0646,-136957551.9886,-136959003.0091,-136932510.9085,90396.0143,-136942590.6638,
300.000,-1164.2280,6006.8532,5169.7381,-1333.0736,-4299.7090,4304.8666,5122.0390,4166.7522,-1949.7825,4251.9508,-53.9714,513.7401,4405.5611,5934.4208,3639.3443,1300.2222,774.4039,4942.8604,-6002.3978,0.0000,-289280.0734,-297934.0952,-282547.7580,-282962.6797,-284470.5059,-284710.0671,-291853.3379,-288180.9759,-8511778.1822,-8491568.1864,-8513037.2158,-8496805.7773,-288156.4570,-8502535.5406,4213.0521,-2889.1528,3935.2190,-4626.6484,2955.7275,5028.4553,3357.9263,592.0190,4107.3367,2778.2827,-4896.3033,6866.3031,-466.7022,-2569.1394,-1973.4803,-5732.6239,-6128.3726,-1365.8236,-2021.2512,0.0000,-220660.7448,-197220.4736,-216001.6362,-216150.8353,-207638.7611,-209745.7331,-213322.1145,-213850.3677,302486258.3234,302492227.4479,302513274.6520,302504899.2564,-213609.5997,302500007.4102,-5025.0206,1757.9078,-2346.8608,4872.6780,4501.0510,2024.5823,-2978.4035,5468.4005,5194.8106,4494.3301,4840.7078,-821.7660,5153.1291,-2118.6468,5497.3129,3653.5822,-3101.0591,-4480.5490,-2807.4626,0.0000,92335.2817,88826.7520,91018.6568,93383.7024,95843.5478,86242.8162,82124.2039,88523.3303,-136931640.8126,-136958105.6896,-136960176.4693,-136933654.7638,90277.2166,-136943595.5923,
600.000,608.9483,5575.6572,6153.4555,-2803.4562,-3256.2217,5560.3242,6218.5574,3956.6150,-423.9563,5462.4641,453.3180,1977.8201,3333.2643,5411.4424,2416.1043,-665.5750,-737.6994,3384.8978,-6756.0304,0.0000,-284444.0557,-293674.1404,-278069.4450,-278518.7127,-279934.8857,-280209.3679,-287246.2355,-283455.6127,-15111797.5722,-15091258.7992,-15113261.4360,-15097220.6722,-283619.9784,-15102523.7404,5198.5543,-4056.5885,3079.2606,-3100.9456,4723.8607,4090.6676,2448.3348,-1577.9550,5384.4001,1070.0961,-3077.1284,6244.4595,-2366.1559,-4075.2576,-3762.5686,-5280.6932,-5268.3459,-2705.0254,-540.0931,0.0000,-226949.0211,-203480.1104,-222143.9664,-222194.3431,-213650.9697,-215763.1772,-219348.9824,-219424.9147,302229526.5650,302235451.7416,302255909.1987,302248572.2877,-219650.4197,302243203.2282,-4117.6656,-38.9068,-596.2783,5425.7405,3818.4932,537.6204,-1303.6638,5428.8318,4301.7692,3876.5495,6141.5469,-2279.5087,5428.3311,-630.7914,5231.9666,4422.2093,-4413.6704,-5253.8966,-1430.2688,0.0000,92276.4275,88692.2508,90996.7348,93094.7283,95806.4308,86367.0703,81897.9985,88416.0867,-136932586.6761,-136958651.8770,-136961344.8333,-136934818.0585,90158.3541,-136944600.2308,
900.000,2278.0608,4583.7858,6519.2077,-4038.8629,-1928.2463,6271.6592,6662.3407,3413.0358,1102.6882,6130.6459,824.3252,3272.3186,1964.6885,4336.1965,1001.8456,-2590.6144,-2219.4251,1502.2699,-6854.9469,0.0000,-279470.4780,-289281.9887,-273467.9421,-273954.0214,-275274.2655,-275586.9526,-282512.6879,-278636.7958,-21704661.2707,-21683792.2520,-21706303.8574,-21690505.0713,-278956.8179,-21695352.8741,5637.5369,-4816.5785,1921.5697,-1293.8603,6033.4572,2759.0621,1297.7396,-3594.8930,6149.9850,-718.2009,-906.1676,5019.8824,-4052.9990,-5157.7533,-5201.8698,-4350.5177,-3909.8894,-3817.2326,979.9666,0.0000,-233123.9256,-209648.7073,-228189.0588,-228142.6795,-219567.6772,-221690.6405,-225276.4967,-224913.5407,301828810.4060,301834706.6702,301854553.6712,301848235.0212,-225594.9352,301842416.4454,-2714.5319,-1831.5099,1218.8693,5378.7737,2720.4842,-1007.1675,518.3155,4801.9859,2943.5336,2816.6100,6774.1214,-3493.5371,5089.1015,928.5023,4396.0669,4715.7551,-5250.5853,-5436.0694,100.4656,0.0000,92215.4152,88557.7777,90973.1518,92800.7757,95765.8598,86497.6035,81676.6848,88447.6574,-136933537.6817,-136959190.5894,-136962507.9999,-136936001.0413,90039.4267,-136945604.5792,
1200.000,3668.2221,3119.8717,6238.3278,-4911.8761,-436.2558,6378.0712,6411.2299,2583.1019,2490.3919,6180.1982,1008.9421,4283.9582,440.4153,2808.6263,-468.9205,-4288.4310,-3531.1492,-506.9770,-6286.7279,0.0000,-274362.3289,-284759.5648,-268745.2454,-269271.1248,-270490.6054,-270844.9553,-277654.9271,-273737.7618,-28287228.5009,-28266028.5974,-28289023.4792,-28273516.6094,-274169.0193,-28277882.2459,5467.8475,-5110.1134,558.8882,609.1857,6752.6407,1150.8995,5.6098,-5255.4907,6318.4772,-2409.3956,1374.7950,3313.3851,-5347.3696,-5716.4463,-6140.6400,-3035.5323,-2194.5240,-4588.1355,2405.6893,0.0000,-239182.8083,-215723.4625,-234134.2641,-233993.1260,-225386.2222,-227526.2058,-231102.0120,-230351.7270,301284299.8588,301290182.3956,301309399.0815,301304075.3299,-231440.4886,301297837.2180,-983.9717,-3424.9732,2901.8879,4736.9986,1326.4003,-2443.7563,2281.6569,3655.4424,1266.8040,1435.3018,6670.3494,-4334.5122,4173.7133,2382.5239,3080.5384,4502.7451,-5522.2409,-5006.7529,1620.3843,0.0000,92152.3553,88423.3344,90947.7263,92501.7841,95721.8627,86634.4518,81460.2148,88606.8253,-136934493.8534,-136959721.8774,-136963665.8666,-136937203.9514,89920.4346,-136946608.6375,
1500.000,4638.6807,1321.8279,5347.4783,-5326.4508,1085.9471,5877.9164,5496.9414,1536.5765,3616.7346,5597.6344,988.0174,4923.3844,-1088.4640,976.7579,-1860.9564,-5591.8963,-4544.5738,-2435.0971,-5104.8989,0.0000,-269122.6059,-280108.8526,-263903.4021,-264472.6515,-265585.9248,-265985.5728,-272675.2349,-268766.6463,-34856363.3696,-34834832.7889,-34858284.2211,-34843117.6340,-269258.6820,-34846976.0497,4693.4710,-4923.9806,-889.5984,2417.1175,6807.9463,-588.5895,-1312.6463,-6391.9251,5862.9205,-3839.2018,3510.9494,1291.9991,-6106.9008,-5704.9461,-6476.3446,-1462.3601,-295.5050,-4932.2014,3612.8500,0.0000,-245123.0749,-221701.6146,-239976.9754,-239742.9827,-231103.9879,-233268.0657,-236822.9349,-235771.5424,300596253.4394,300602137.5464,300620704.9559,300616349.6226,-237184.4655,300609724.2027,865.4432,-4646.5802,4270.3919,3571.2149,-212.0443,-3618.0862,3786.9117,2113.0467,-547.0250,-109.7857,5841.6408,-4713.1251,2785.5527,3566.4291,1428.7440,3805.9783,-5199.5958,-4013.8241,2966.0866,0.0000,92087.3488,88288.9226,90920.2804,92197.7027,95674.4662,86777.6318,81248.5432,88871.4696,-136935455.2131,-136960245.8047,-136964818.3293,-136938427.0152,89801.3779,-136947612.4057,
1800.000,5097.3426,-636.5249,3943.7344,-5228.7381,2503.1277,4827.5591,4020.9220,360.4868,4387.4217,4434.8779,775.3181,5132.6337,-2475.2310,-977.8199,-3050.6693,-6369.7776,-5155.0186,-4085.7757,-3423.8181,0.0000,-263754.3205,-275331.8948,-258944.5086,-259561.3465,-260562.3011,-261011.0653,-267575.9421,-263726.0880,-41408936.3611,-41387076.1729,-41410956.4187,-41396176.6925,-264227.9603,-41399504.8629,3386.4644,-4289.8973,-2292.6065,3952.4360,6192.1385,-2299.3929,-2535.7920,-6889.3008,4819.1119,-4872.3325,5262.7778,-847.6070,-6242.8138,-5134.0955,-6166.3713,221.3404,1599.5461,-4802.2448,4496.9464,0.0000,-250942.1875,-227580.4439,-245714.6294,-245389.5625,-236718.4032,-238914.5327,-242436.7239,-241198.1794,299764998.0449,299770899.0950,299788799.2108,299785382.7280,-242824.2960,299778404.4328,2610.1643,-5364.4590,5176.3066,2010.2106,-1727.4463,-4404.6131,4863.9945,341.7357,-2301.7180,-1642.3760,4377.6613,-4589.2726,1081.7125,4346.1247,-379.0367,2700.1584,-4317.0486,-2568.3681,3992.9208,0.0000,92020.4887,88154.5440,90890.6396,91888.4942,95623.6952,86927.1346,81041.6269,89210.5685,-136936421.7797,-136960762.4487,-136965965.2829,-136939670.4431,89682.2566,-136948615.8838,
2100.000,5009.4525,-2562.4298,2173.4884,-4614.2629,3690.5421,3334.5933,2142.5094,-847.6990,4743.8993,2804.7385,414.8632,4890.1250,-3591.6281,-2858.1683,-3937.0262,-6540.2556,-5292.2553,-5294.0970,-1407.2706,0.0000,-258260.5015,-270430.7916,-253870.7107,-254540.0783,-255421.8690,-255923.7592,-262359.4276,-258613.5318,-47941825.8289,-47919637.9780,-47943918.3142,-47929570.0153,-259079.0624,-47932347.1379,1680.6656,-3279.4286,-3518.5827,5068.8589,4965.0880,-3821.3714,-3547.7345,-6697.8046,3282.9402,-5415.2603,6433.0579,-2898.1781,-5730.8032,-4069.4475,-5233.6330,1860.6495,3306.8961,-4196.0628,4982.0081,0.0000,-256637.6653,-233357.2736,-251344.7070,-250930.1846,-242226.9440,-244464.0506,-247940.8913,-246647.2675,298790928.7982,298796862.2001,298814077.9963,298811567.7481,-248357.4562,298804273.1638,4039.1753,-5501.3889,5521.8155,226.6983,-3055.1714,-4719.5160,5391.4595,-1466.6085,-3807.8083,-2987.8876,2437.1338,-3976.1024,-744.7286,4633.4359,-2145.4914,1304.0316,-2969.0194,-832.8295,4590.6312,0.0000,91951.8600,88020.2006,90858.6337,91574.1405,95569.5734,87082.9169,80839.4253,89587.1706,-136937393.5700,-136961271.9015,-136967106.6209,-136940934.4251,89563.0709,-136949619.0718,
2400.000,4399.3661,-4263.0021,216.7777,-3530.2685,4544.6830,1546.5119,61.1984,-1987.8219,4667.0666,869.6904,-26.0760,4212.9145,-4339.6995,-4471.9098,-4449.8673,-6079.9165,-4928.8683,-5943.3992,747.8407,0.0000,-252644.1982,-265407.7003,-248684.2018,-249411.8472,-250166.8187,-250726.0497,-257028.1176,-253422.1595,-54451919.4820,-54429406.8002,-54454057.5447,-54440182.9954,-253814.2494,-54442390.6883,-242.2529,-1995.6990,-4447.9033,5665.5236,3247.5846,-5009.0106,-4248.3041,-5837.9064,1401.2105,-5424.2796,6889.7290,-4661.7403,-4615.0076,-2623.4394,-3765.0738,3307.6323,4664.4202,-3158.9966,5026.7879,0.0000,-262207.0854,-239029.4707,-256864.7345,-256362.1663,-247627.1338,-249915.2081,-253333.0032,-252123.3182,297674508.8605,297680490.0182,297697005.5073,297695365.8795,-253781.4687,297687793.6848,4979.8965,-5042.6641,5269.6633,-1581.9233,-4051.3798,-4529.3159,5309.9540,-3116.2877,-4903.2497,-3993.4902,231.0896,-2938.6774,-2486.8752,4395.9163,-3678.1872,-232.3120,-1300.3355,996.8977,4695.1186,0.0000,91881.5415,87885.8940,90824.0967,91254.6497,95512.1227,87244.8895,80641.9002,89961.8963,-136938370.5982,-136961774.2708,-136968242.2354,-136942219.1255,89443.8208,-136950621.9697,
