sl_50_5400_20271119 Coordinates.csv
2027/11/19 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:08 2024,
Start: 2027/11/19 07:47:00.00, Stop: 2027/11/19 09:17:00.00,
TIME_UNITS,STARLINK-4518 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-1170 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-3573 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-4519 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-2114 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-31887 - X-Coordinate,STARLINK-31223 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-4585 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-6325 - X-Coordinate,STARLINK-2640 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-5878 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-30103 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-4551 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-31220 - X-Coordinate,STARLINK-4259 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-1690 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-5154 - X-Coordinate,STARLINK-31311 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-5470 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4518 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-1170 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-3573 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-4519 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-31887 - Y-Coordinate,STARLINK-31223 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-4585 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-6325 - Y-Coordinate,STARLINK-2640 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-5878 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-30103 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-4551 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-31220 - Y-Coordinate,STARLINK-4259 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-1690 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-5154 - Y-Coordinate,STARLINK-31311 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-5470 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4518 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-1170 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-3573 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-4519 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-31887 - Z-Coordinate,STARLINK-31223 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-4585 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-6325 - Z-Coordinate,STARLINK-2640 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-5878 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-30103 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-4551 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-31220 - Z-Coordinate,STARLINK-4259 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-1690 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-5154 - Z-Coordinate,STARLINK-31311 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-5470 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1786.9521,-2050.4087,1480.1661,-2606.5364,-885.8485,6122.5174,602.8291,-1680.7742,6646.3054,-2970.6285,6768.9213,6421.0348,-5901.3158,4448.6760,6791.1706,6039.6784,1785.6460,-3247.0580,-4595.3437,-1630.8025,5622.7556,1757.8176,5415.3244,2752.1027,3519.8957,5536.2664,1672.9840,-2458.8958,479.8989,-2596.2079,-4213.3108,-3465.6601,977.6573,5073.8647,3568.6464,1572.3234,0.0000,5525.2014,-2388.9749,-6579.4906,2525.9550,4345.8182,-1248.6256,-4024.5798,1638.1639,-3989.1468,-2949.7053,-5995.9735,-1237.1510,-4587.9258,-229474.9379,-235496.6858,-226826.3371,-227215.6856,-228667.8115,-228909.5121,-236215.2940,-231732.3598,-1049658.2127,-1070022.0138,-1047630.3511,-1042871.8766,-232452.5616,-1037917.2339,-3742.6718,6188.1138,-6622.1447,-4957.4780,-5937.1598,2000.3430,-6569.8441,-5794.9100,1396.6863,-4827.6799,50.1428,-2072.2961,-608.8795,2282.8053,148.9924,391.7448,6654.2419,-5630.3749,2132.3924,4914.6859,-2560.3193,-6297.5026,566.5536,3380.1141,-2133.8446,-3588.8292,6647.1976,6043.3996,-4782.5417,-1482.9277,3612.7804,-3055.1362,5924.3286,-3025.7216,4685.7133,4803.9269,0.0000,-35.2245,6421.2797,-1443.4755,3336.0999,645.0116,6758.0992,1340.4886,6437.6779,-4226.0968,-3173.2869,-3434.1560,2161.5200,-5086.1678,-272164.2163,-246164.1076,-262447.3969,-262696.8764,-254190.0648,-256292.9845,-259726.1286,-258491.4311,302374731.1110,302421580.9781,302397553.9112,302388355.8230,-260067.3276,302386121.8610,-5533.7358,2023.4031,10.5240,4061.0228,-3462.9869,2430.7346,2023.1260,3178.9322,1169.8240,-4046.1628,-611.2151,-1476.5572,3622.7627,4622.8960,-1025.0655,3400.5785,716.5761,-2326.7168,4721.3085,-4627.4955,-3209.3561,-2172.3143,-4294.7111,5421.1204,-5455.0895,-2136.3221,-1101.9675,-2346.4222,-4956.6863,-6267.1002,-4170.1708,5127.0840,3312.7637,-3570.0898,-3644.8113,4711.3575,0.0000,4153.7787,-1086.5629,1543.8513,5487.7172,5314.8247,-541.1013,-5381.1326,533.2577,-3719.8369,5300.0940,-118.4948,6482.5225,-938.2404,124874.4984,119416.6510,122217.9299,124852.4212,127058.6619,117303.9498,113538.1717,121978.3904,-136628894.2512,-136648061.7670,-136658695.8459,-136646018.3353,121577.6596,-136641132.7478,
300.000,-263.6599,-584.1339,217.2412,-4424.0117,-2511.6689,5859.1185,-745.4344,-2741.5128,6859.7687,-4115.1391,6582.4791,5333.3492,-4627.1009,5102.8821,6710.0127,4780.9508,3185.9781,-4481.7649,-3483.7512,320.1187,4168.7280,276.0713,5874.1267,4392.8213,2337.4377,6057.1902,3005.5663,-1047.4784,-1258.0308,-2292.9783,-2350.1449,-4025.2776,2742.8425,3369.9056,5186.9574,3530.9486,0.0000,6145.5820,-770.4386,-6902.6370,3950.3926,5031.3833,24.9972,-2771.5672,2706.2169,-4304.3920,-4681.2850,-6465.4312,930.1136,-5414.9093,-223588.8535,-230191.9219,-221389.3706,-221809.3955,-223173.2081,-223446.6774,-230651.2639,-226360.0805,-7648985.7921,-7670051.5288,-7647106.7591,-7642120.5052,-226959.3744,-7637204.6860,-4433.3136,6781.9435,-6542.4866,-4347.7442,-4806.6760,199.8004,-5848.2710,-4363.1525,201.4961,-5174.5720,-1167.8658,-3341.8076,321.2016,209.3696,-1366.5970,-464.0011,6096.1294,-5217.7775,3965.5541,5625.3819,-2723.9087,-5806.4822,-1352.4855,3660.7273,-3937.2025,-3373.4749,5727.2747,6794.0177,-5560.0030,690.9041,4569.2829,-984.2102,5943.9102,-3710.9003,3861.8153,3931.3918,0.0000,-1581.2170,6421.1169,-259.0152,1687.5884,-1276.6702,6500.8324,3132.2885,5631.2564,-2381.5786,-2058.0981,-1983.0089,2584.4678,-4204.8769,-277043.9424,-251180.3243,-267401.7887,-267549.7223,-259013.4976,-261116.1960,-264569.2845,-263476.8143,302280909.0202,302326996.5341,302303095.7630,302293606.3347,-264920.1432,302292233.1539,-5300.8324,527.5327,-1793.3462,3066.9596,-4315.2254,3605.7880,3582.2769,4464.1786,-648.1034,-2185.9743,1214.2208,-2847.2266,5174.9281,4505.1658,525.4356,5009.5672,-829.7700,-573.5141,4482.8507,-4059.5788,-4865.9074,-3699.8403,-3428.1311,3965.2954,-5072.6648,82.3586,-2525.5364,-897.2047,-3894.8412,-6517.2872,-4668.7963,5518.2234,2049.1290,-4745.9381,-2479.7884,4452.8260,0.0000,2746.1016,-2512.3904,-260.9263,5401.2896,4541.1347,-2297.9527,-5427.0925,2312.3765,-4839.1412,4553.4217,1414.6080,6378.7292,879.1281,124799.4981,119315.3835,122219.5534,124590.4456,127047.1595,117443.9671,113329.0340,122348.6359,-136629959.1420,-136649349.1727,-136659913.6461,-136647441.8110,121480.9253,-136642220.8754,
600.000,-2264.2848,936.3126,-1088.7893,-5804.0917,-3929.9360,5039.7403,-2057.4695,-3568.9623,6383.8425,-4823.6667,5703.6514,3721.7694,-2907.3063,5277.0902,5958.1393,3054.8037,4284.2176,-5262.7451,-2073.5645,2217.2553,2280.7029,-1269.3528,5790.1185,5567.1359,966.9903,5916.5426,4072.5546,456.9185,-2838.1557,-1842.2336,-271.9178,-4245.1609,4218.8584,1326.9499,6295.9996,5156.9929,0.0000,6171.3101,943.1596,-6537.4394,5025.4677,5255.5497,1321.3549,-1286.6707,3499.4513,-4243.0201,-5949.8867,-6308.2177,2984.9100,-5708.5950,-217599.6096,-224779.6395,-215854.5757,-216307.3019,-217579.0407,-217887.4705,-224985.8752,-220923.8267,-14244712.6866,-14266460.9724,-14242955.8560,-14237681.1617,-221364.8406,-14232888.2738,-4739.2592,6685.8771,-5778.0636,-3343.4276,-3232.2587,-1646.1236,-4554.6284,-2486.1733,-1021.2642,-5019.0875,-2277.2921,-4311.4667,1283.0084,-1869.3577,-2750.8706,-1336.0448,4942.9518,-4286.8551,5431.8081,5826.1812,-2675.4391,-4753.8066,-3119.7317,3618.6232,-5360.7647,-2791.0715,4253.8767,6885.6629,-5812.4430,2808.4784,5129.4085,1175.3626,5382.0522,-4079.4426,2685.9006,2716.1475,0.0000,-2943.6889,5812.8734,954.1823,-87.4681,-3040.8871,5597.3592,4640.2961,4191.4276,-286.4926,-782.0205,-325.6328,2827.8222,-2896.7928,-281793.8317,-256084.1787,-272239.2007,-272287.6670,-263721.7308,-265828.9793,-269293.4084,-268462.4273,302043078.5473,302088389.1693,302064625.3606,302054841.2107,-269656.9798,302054338.1892,-4498.0222,-1027.5011,-3392.7826,1742.9145,-4705.9426,4386.8775,4752.6923,5248.2300,-2395.4456,-94.8793,2901.5986,-3909.9751,6178.6922,3879.9918,2018.0310,6085.5174,-2287.0875,1241.9082,3763.9245,-3059.9392,-6009.4642,-4824.5547,-2195.1719,2090.2797,-4125.1473,2292.1940,-3680.0588,648.1027,-2411.4863,-6076.4788,-4670.8260,5312.5956,559.0439,-5408.4308,-1048.5712,3713.9624,0.0000,1042.2321,-3669.9346,-2037.5323,4730.7315,3274.8235,-3804.8277,-4873.4596,3812.8296,-5434.5185,3302.0815,2794.6530,5598.9680,2601.4678,124723.7457,119214.3569,122219.6833,124323.5348,127032.1501,117590.1902,113124.8168,122652.3182,-136631029.2896,-136650636.0477,-136661125.5557,-136648813.4085,121384.1035,-136643308.7153,
900.000,-4018.7176,2371.6622,-2318.2882,-6614.6165,-5006.2773,3751.5710,-3214.0811,-4086.2130,5269.8509,-5043.3262,4224.8354,1744.9445,-922.7447,4947.2835,4609.1232,1043.0469,4987.5041,-5526.4549,-495.5377,3882.9201,147.9223,-2733.6229,5161.2214,6166.0380,-459.9288,5115.1363,4782.7106,1923.2694,-4113.9543,-1284.0384,1820.3624,-4100.7525,5268.2712,-849.8583,6789.9925,6288.5950,0.0000,5588.9418,2595.3827,-5522.9280,5637.2130,4983.2401,2526.7649,283.2068,3947.3516,-3818.4382,-6620.0933,-5546.9565,4719.4300,-5453.5703,-211510.1288,-219262.1783,-210224.3583,-210712.2789,-211887.6692,-212234.4369,-219221.7702,-215408.7816,-20833696.7394,-20856107.8862,-20832035.3229,-20826413.0734,-215671.4079,-20821825.9351,-4620.7681,5910.4625,-4415.8195,-2029.7349,-1369.3280,-3359.6120,-2824.4296,-361.5197,-2168.4810,-4356.6320,-3181.1588,-4897.1634,2190.9935,-3742.3057,-3880.0176,-2148.8633,3302.9389,-2916.4292,6385.0597,5488.9728,-2435.2880,-3253.7074,-4571.0030,3235.2517,-6251.4799,-1932.4447,2369.8496,6309.3125,-5501.5959,4652.1164,5239.0383,3207.0168,4284.8951,-4102.5452,1258.4082,1270.1697,0.0000,-4003.0119,4662.5961,2095.3139,-1816.1988,-4478.3458,4144.7808,5705.4226,2277.2147,1850.0212,537.7428,1386.8335,2856.3253,-1278.6161,-286411.7703,-260873.3868,-276957.5253,-276908.5456,-268312.6431,-270429.8966,-273896.3833,-273427.0136,301661352.1399,301705871.8693,301682256.1835,301672184.8899,-274275.7203,301672549.5497,-3211.0682,-2467.4346,-4606.0714,231.3065,-4593.6460,4688.8204,5407.6653,5443.3480,-3882.1596,2006.2228,4259.1184,-4550.3884,6528.3143,2817.6899,3288.2150,6514.6208,-3499.2535,2922.4440,2641.4224,-1734.5464,-6520.4562,-5424.7788,-727.3276,-5.8186,-2717.4272,4256.5633,-4443.0296,2123.9245,-666.7453,-4990.8402,-4176.0778,4532.3371,-992.8214,-5486.4866,495.3192,2574.3152,0.0000,-774.0710,-4436.0806,-3594.2365,3548.3248,1653.0537,-4898.4438,-3780.8486,4854.0245,-5442.0337,1684.6199,3872.3430,4225.5248,4042.6380,124647.2560,119113.5799,122218.1349,124051.6220,127013.6632,117742.6689,112925.4693,122860.2340,-136632104.7018,-136651922.3855,-136662331.4632,-136650130.6567,121287.1943,-136644396.2675,
1200.000,-5357.3630,3590.4662,-3355.5766,-6780.2223,-5635.0584,2124.9380,-4106.0723,-4241.6645,3633.6388,-4772.0244,2302.5430,-402.7939,1122.1601,4137.0747,2797.2908,-1046.1773,5239.5364,-5261.0208,1106.9093,5163.6205,-2014.3331,-3975.0658,4036.9692,6141.4694,-1810.6246,3729.1179,5075.5015,3223.4460,-4971.7900,-660.8044,3725.6340,-3597.2898,5797.6460,-2942.0434,6623.9726,6811.4968,0.0000,4446.0477,4032.6928,-3963.5206,5713.9153,4226.4590,3532.3178,1787.5190,4012.7350,-3073.3795,-6617.4343,-4262.5428,5960.4694,-4687.7568,-205323.3740,-213641.9254,-204501.1634,-205027.2920,-206101.5018,-206490.1718,-213361.6291,-209800.0775,-27412798.9852,-27435853.0196,-27411206.0716,-27405180.3170,-209881.5682,-27400878.8051,-4075.2398,4536.1296,-2604.7210,-520.5332,601.6387,-4772.5172,-834.9819,1788.6974,-3141.9436,-3235.2135,-3800.4349,-5048.2654,2956.9124,-5221.3149,-4653.6820,-2824.7318,1332.6224,-1231.4332,6727.7692,4635.2574,-2034.7472,-1461.8280,-5574.3263,2524.7489,-6508.9826,-916.3071,257.6000,5121.7380,-4644.3522,6030.4046,4882.4710,4908.1470,2752.4767,-3778.8696,-296.3095,-275.7677,0.0000,-4671.5650,3086.5996,3068.5366,-3334.5801,-5455.4587,2294.1019,6210.0205,101.9209,3813.3729,1783.6906,2995.1085,2648.9127,499.0922,-290895.7094,-265545.7142,-281554.7057,-281410.2237,-272784.1663,-274917.6199,-278376.1524,-278342.0805,301135910.7981,301179626.1779,301156170.2732,301145830.1098,-278774.2987,301147048.3667,-1577.9619,-3631.2492,-5295.9643,-1305.2018,-3990.2955,4478.7211,5476.4229,5027.7325,-4947.1386,3895.0203,5132.7227,-4699.7203,6187.1046,1437.8455,4196.0352,6251.6720,-4336.8042,4285.6288,1235.5984,-224.2992,-6345.5796,-5435.7745,818.4102,-2101.3316,-1006.0300,5765.4650,-4733.7530,3372.0317,1150.3401,-3374.6520,-3236.9093,3261.5779,-2435.1161,-4971.7549,1985.9200,1156.7730,0.0000,-2506.9616,-4729.6063,-4763.6039,1981.7738,-148.1933,-5460.7852,-2269.4029,5310.9373,-4860.8712,-119.6418,4531.2076,2403.6552,5047.0823,124570.0434,119013.0621,122214.7267,123774.6463,126991.7268,117901.4394,112730.9436,122951.1674,-136633185.3841,-136653208.1796,-136663531.2560,-136651392.1266,121190.1978,-136645483.5320,
1500.000,-6153.9323,4480.8631,-4099.3588,-6289.4589,-5749.6898,319.9736,-4644.3770,-4014.0942,1642.8472,-4056.5101,140.2202,-2510.5540,3020.4975,2916.6770,703.9672,-3000.0207,5024.4421,-4505.6555,2590.6566,5944.3897,-3986.2596,-4868.5439,2515.1685,5510.0554,-2963.3506,1902.1839,4925.8052,4243.2871,-5341.1865,-14.6473,5261.9639,-2770.5041,5765.6246,-4739.4494,5818.0642,6671.0023,0.0000,2847.4037,5118.4658,-2017.5999,5234.8676,3044.9760,4243.3102,3086.2908,3694.0737,-2075.6587,-5937.0844,-2585.1780,6587.2656,-3496.8687,-199042.3471,-207921.3145,-198687.4739,-199255.4033,-200222.9935,-200657.3212,-207408.1699,-204084.3762,-33978885.1459,-34002561.8257,-33977333.7405,-33970853.1488,-203997.8564,-33966912.7118,-3139.4696,2704.3461,-538.8936,1051.3809,2492.3874,-5742.8456,1213.0501,3741.1022,-3856.2897,-1752.4005,-4080.4421,-4751.5697,3498.3165,-6160.2978,-5003.6104,-3291.0425,-778.4428,608.6479,6421.3433,3335.6013,-1512.0475,441.0095,-6042.1386,1535.1028,-6097.5879,126.8114,-1878.7009,3439.7178,-3312.9640,6798.4236,4084.6715,6110.5384,929.5080,-3134.5359,-1840.6363,-1783.7815,0.0000,-4900.6563,1239.4087,3790.5601,-4503.1231,-5887.0274,234.0830,6091.3854,-2091.1015,5404.7822,2848.3138,4346.5827,2203.0425,2266.1168,-295243.6656,-270098.9767,-286028.7371,-285790.5934,-277134.2859,-279290.9404,-282730.7199,-283174.1712,300467003.9890,300509902.1109,300486618.1454,300476037.4401,-283150.7018,300478084.2341,225.4849,-4389.1959,-5384.6909,-2701.4368,-2960.0812,3779.4663,4951.5301,4047.8625,-5475.4422,5371.8901,5423.4981,-4341.9723,5191.0290,-104.0555,4641.5694,5324.5287,-4710.5756,5183.6880,-302.7702,1309.8583,-5502.9390,-4856.3248,2276.4069,-3974.9921,817.9432,6658.1233,-4521.5721,4258.6875,2842.4628,-1398.9953,-1952.9080,1637.6322,-3608.9637,-3919.4465,3262.8667,-385.6505,0.0000,-3969.9925,-4519.4826,-5420.3708,200.5977,-1933.3842,-5431.3606,-506.1171,5128.8183,-3753.4211,-1910.6809,4700.1284,326.5500,5506.6050,124492.1212,118912.8129,122209.2807,123492.5568,126966.3676,118066.5185,112541.1942,122912.9282,-136634271.3395,-136654493.4236,-136664724.8198,-136652597.4352,121093.1141,-136646570.5087,
1800.000,-6337.8216,4960.3958,-4472.1701,-5195.1994,-5329.8882,-1489.1397,-4768.9384,-3415.5750,-500.6495,-2985.1558,-2033.6530,-4371.3770,4583.7953,1397.2287,-1460.9947,-4622.5840,4367.0667,-3344.9394,3825.6586,6159.2744,-5565.5766,-5317.8935,733.5608,4349.5418,-3818.1942,-169.9853,4345.8499,4892.4059,-5200.4230,614.5896,6284.0428,-1684.8491,5185.4625,-6061.2295,4454.9802,5877.9740,0.0000,945.0192,5745.7375,119.0420,4234.1995,1541.9607,4587.8181,4063.1433,3024.7911,-912.3781,-4644.9014,-680.8877,6543.8652,-2004.4622,-192670.0873,-202102.8248,-192785.8093,-193399.7780,-194254.6446,-194738.5830,-201364.1467,-198251.1087,-40528827.1237,-40553105.9543,-40527290.1886,-40520309.2645,-198022.8497,-40516799.6690,-1888.1931,602.5900,1563.2431,2545.9186,4124.6879,-6169.1396,3115.9156,5294.3516,-4245.9799,-46.6061,-3995.2251,-4032.3410,3747.4816,-6469.9491,-4899.3354,-3488.1383,-2825.9873,2425.1053,5490.7029,1704.2117,-908.8269,2266.7984,-5938.9442,345.5240,-5051.5927,1071.1784,-3832.7099,1428.1733,-1629.2114,6873.8200,2910.2013,6697.4725,-1008.5393,-2221.4043,-3235.8125,-3121.1143,0.0000,-4683.2383,-701.3713,4197.2447,-5219.8710,-5743.5858,-1828.0131,5350.0959,-4055.7563,6461.3719,3643.0980,5309.7275,1537.6566,3848.9622,-299453.7221,-274531.0413,-290377.6671,-290047.5682,-281361.0423,-283548.7778,-286958.1517,-287887.2699,299654949.5283,299697018.0369,299673918.6708,299663134.8447,-287402.9700,299665975.0893,2004.5400,-4657.0161,-4862.2307,-3807.6657,-1612.8629,2667.2964,3889.6659,2613.4768,-5410.2203,6281.2213,5098.5883,-3515.5182,3645.1094,-1634.2533,4575.8186,3831.3025,-4580.8829,5519.4776,-1808.6980,2704.2142,-4080.3631,-3748.8704,3490.3498,-5429.7086,2550.2558,6839.7240,-3828.9359,4688.9943,4225.8574,725.9189,-460.6232,-163.6994,-4385.4888,-2442.7597,4188.8451,-1886.4866,0.0000,-5006.3244,-3827.9858,-5494.4228,-1602.3183,-3509.0371,-4813.3297,1313.3891,4329.5011,-2238.9772,-3490.3367,4360.8771,-1785.2495,5371.7844,124413.5027,118812.8426,122201.6224,123205.3160,126937.6104,118237.8977,112356.1780,122742.6870,-136635362.5685,-136655778.1111,-136665912.0390,-136653747.1880,120995.9431,-136647657.1977,
