sl_100_5400_20270128 Coordinates.csv
2027/01/28 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:54 2024,
Start: 2027/01/28 07:47:00.00, Stop: 2027/01/28 09:17:00.00,
TIME_UNITS,STARLINK-30245 - X-Coordinate,STARLINK-5495 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-1236 - X-Coordinate,STARLINK-2695 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-1667 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-2196 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-11146 [DTC] - X-Coordinate,STARLINK-1763 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-4278 - X-Coordinate,STARLINK-5650 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-32267 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-4058 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-1205 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-4759 - X-Coordinate,STARLINK-1147 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-30234 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-4587 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-6308 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-4800 - X-Coordinate,STARLINK-4678 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-1625 - X-Coordinate,STARLINK-2465 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-5181 - X-Coordinate,STARLINK-5968 - X-Coordinate,STARLINK-30284 - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-11210 [DTC] - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-30430 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-3549 - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-31002 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-6312 - X-Coordinate,STARLINK-4184 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-2435 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30245 - Y-Coordinate,STARLINK-5495 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-1236 - Y-Coordinate,STARLINK-2695 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-1667 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-2196 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-11146 [DTC] - Y-Coordinate,STARLINK-1763 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-4278 - Y-Coordinate,STARLINK-5650 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-32267 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-4058 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-1205 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-4759 - Y-Coordinate,STARLINK-1147 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-30234 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-4587 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-6308 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-4800 - Y-Coordinate,STARLINK-4678 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-1625 - Y-Coordinate,STARLINK-2465 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-5181 - Y-Coordinate,STARLINK-5968 - Y-Coordinate,STARLINK-30284 - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-11210 [DTC] - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-30430 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-3549 - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-31002 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-6312 - Y-Coordinate,STARLINK-4184 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-2435 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30245 - Z-Coordinate,STARLINK-5495 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-1236 - Z-Coordinate,STARLINK-2695 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-1667 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-2196 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-11146 [DTC] - Z-Coordinate,STARLINK-1763 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-4278 - Z-Coordinate,STARLINK-5650 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-32267 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-4058 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-1205 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-4759 - Z-Coordinate,STARLINK-1147 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-30234 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-4587 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-6308 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-4800 - Z-Coordinate,STARLINK-4678 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-1625 - Z-Coordinate,STARLINK-2465 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-5181 - Z-Coordinate,STARLINK-5968 - Z-Coordinate,STARLINK-30284 - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-11210 [DTC] - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-30430 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-3549 - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-31002 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-6312 - Z-Coordinate,STARLINK-4184 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-2435 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5368.7382,2126.8449,-4693.7986,-990.4568,-4889.2805,3294.8284,-3741.6514,5746.0688,-449.1862,2290.0211,-3276.0547,-2301.2755,1567.3814,-376.6610,5848.5439,4494.2357,-5509.8516,-3647.3632,4881.3008,1708.8099,-3818.9085,1152.9585,-5262.0446,527.2464,2489.9114,5128.8830,2619.1178,-4252.1412,-3961.8007,-4187.3883,-905.6240,-4946.7385,3627.6138,-1662.3872,3608.4100,-4186.6984,-4098.5508,-3420.9356,-4112.1438,3359.1544,106.8110,1117.9151,-4353.8265,645.9567,2813.2347,3393.3573,308.6765,5023.2763,1710.5541,-5685.9919,-3223.4189,-5186.1846,4654.8607,-3256.8191,-6745.0978,3999.8311,-212.5612,5020.8948,663.6408,4092.9558,-6317.4333,3657.1879,4838.9634,5717.1853,-4030.1498,5786.6628,6526.3166,-29.0869,4028.7732,-2815.4340,-6119.0757,5207.0824,-3886.7562,-2047.3117,-5699.4133,3515.2267,3221.8336,6797.1718,1253.6642,-3036.4108,2082.3112,4846.2983,4381.9966,-1288.7911,6095.0593,-210.5343,-2939.1849,-4617.4515,-4839.4786,-2585.3904,-1031.6296,5535.4037,5591.4963,-3769.3645,-6650.2478,-1726.4180,3031.0697,-150.9809,2958.4370,-6080.2671,-262785.0736,-293668.2770,-272144.2574,-270563.7824,-279113.0099,-276678.6153,-276317.2145,-274126.1593,-13992383.2088,-14011618.8354,-13993205.0685,-13978727.8301,-274733.5942,-13981730.0694,4366.9793,1270.1556,-4982.1185,4265.8713,-3988.0022,4900.5166,-3354.3035,-1117.7269,5860.8563,5874.8916,2916.3516,4418.7222,4959.5705,-6039.5157,-3210.1702,4499.9351,-1092.1565,2011.0919,1536.9739,-5964.9085,1921.6770,5942.4129,1204.8128,-6763.5575,5365.1794,-173.5238,6077.4241,-3299.5067,1240.6695,1867.9932,-3474.5283,879.6214,4864.4432,6718.7675,3735.8822,-3884.8193,-2929.6519,4514.0860,-5574.4932,6029.5337,-5564.7705,-4022.5606,196.8395,5030.7024,6178.0335,-4403.9595,4981.4773,-849.6215,-6646.3882,-1531.2849,-3049.4847,-4337.1535,4705.0918,-5287.4433,-335.0639,2670.2928,-5853.3404,2813.1389,4119.5944,-3803.5462,-1998.4820,-1759.8330,1117.1031,1345.8359,-1012.5163,1682.4931,-90.0945,-3085.6699,-1769.1017,-6227.6070,-2488.5952,-936.6819,-3879.4072,-4606.8220,3841.8433,2725.6521,-2617.7688,-1225.2582,6167.3137,2996.2703,-3661.5911,1241.5821,-4703.7909,-5563.9129,-494.3530,-5075.2972,4001.6783,3124.6393,-3117.5586,5143.3259,6079.7523,76.4858,-855.0162,-3414.4242,313.6101,-6012.3922,4428.7074,-6259.6927,-4992.5848,-1966.4633,-257884.9900,-261253.8529,-249522.4427,-251008.5476,-249776.8572,-250419.3866,-258723.6372,-256058.7040,-106369255.4684,-106389221.3553,-106374915.5016,-106386058.9393,-255090.2142,-106382231.6895,310.2584,-6537.4398,-962.1619,-5350.5693,-2798.6334,-3415.4640,4609.5463,3661.9935,3378.6527,2818.8375,5299.9127,-4755.0185,4544.7660,-3376.4056,-1617.0903,-2342.6968,3751.6297,5509.8534,-4679.7966,3005.2318,5315.9272,-3345.9559,4303.9502,1357.1820,3366.3077,-4697.6125,1658.7040,4366.8777,5508.3802,-5180.0254,-5956.6326,-4659.1921,-3306.0097,485.8017,4420.0024,3905.5628,4603.6453,3826.3710,127.5030,-86.6485,-3752.9666,-5524.6815,5351.3687,4708.4963,939.8267,-4157.6696,4777.1340,-4653.4422,817.1997,3614.2068,5286.1560,856.8966,1988.3487,3049.7353,1561.3219,4930.9231,3704.4432,3760.8599,5503.4305,-4083.5122,-2027.7478,-5341.7046,-4746.8915,-3635.5623,-5522.1801,-3435.0326,2295.8711,6219.4891,-5316.2415,1017.3341,-1919.1927,4379.6734,3883.0420,4650.7245,-370.0957,5066.1838,-5431.3810,-12.3433,2940.1475,-5441.4670,5474.2842,-4733.9675,-2607.0578,-3927.7968,-3067.0392,4690.1052,-4817.5875,4110.4241,-3834.9028,-3839.1890,3108.9897,4173.8186,3996.7414,4714.0933,1628.0266,-2996.5825,4374.2661,2907.7668,3738.4436,2572.4802,-90505.7339,-94309.8583,-93959.7754,-89612.4912,-88631.4304,-98904.2256,-101449.3471,-95185.7613,23407880.8630,23389879.8849,23436022.7734,23414075.1127,-93803.7827,23419521.6910,
300.000,-4221.1415,3586.8716,-5505.9131,883.9022,-4976.9218,4760.4307,-5124.5433,6020.2366,932.8887,3917.1938,-2223.8415,-224.7612,2838.1868,-2124.9782,4585.6699,5599.7199,-4672.7872,-2574.1044,5111.2785,526.1006,-2259.5778,2342.3761,-5536.5065,-991.7858,3733.4303,3515.8118,3797.8293,-2635.4191,-3320.8112,-2558.4822,-2552.8734,-4447.8964,5026.5832,-160.0661,5192.3792,-5637.2163,-5307.9344,-1507.1145,-4894.3160,4231.8610,-1383.1133,-953.5388,-4623.1778,2736.8556,3680.9366,2057.7418,2077.7593,5370.5879,399.0481,-4991.9093,-4008.5908,-5750.5827,5671.6918,-3892.3379,-6162.3125,5505.2597,-2005.4691,6242.2597,2709.2320,2189.4242,-6885.7410,2727.1274,5842.4723,4970.4902,-4528.9224,6575.6703,6660.9289,-1698.4661,2511.9662,-3888.6380,-5842.4185,5552.8516,-5395.5687,-3957.6531,-4660.6351,4000.2785,1954.8224,6245.9220,2044.1624,-1725.0412,-12.0129,4218.4194,3341.0528,-2926.9246,4931.5749,-2324.4101,-862.8406,-2866.5534,-4708.5976,-1534.2361,514.1901,6489.2002,5619.6811,-5108.4392,-6674.1658,-3404.6560,4799.6292,-1493.0605,1990.9673,-5579.9791,-257121.3636,-288073.8527,-266580.7567,-265120.4794,-273680.5834,-271269.6235,-270827.4497,-268736.1106,-11660255.3901,-11679200.5353,-11661705.6456,-11645868.1668,-269273.5283,-11649681.8480,5355.7067,-284.6333,-4086.7481,5082.7980,-2309.9136,4532.0437,-1737.7431,-2639.6013,6478.6856,5504.7537,4671.8636,4262.5669,3366.1317,-6241.8333,-3946.6084,3770.6862,640.2797,3865.9669,-604.1578,-6744.3584,3461.4218,4610.8005,2891.5687,-6846.4990,3799.4471,-1075.6693,5667.9663,-2632.8585,3281.1147,3265.6642,-4358.5466,2957.6263,4428.3598,6857.0920,2430.7304,-3196.2926,-1186.4758,4520.2004,-4614.9788,5124.4900,-6176.4416,-4552.5221,2232.1427,4629.1325,5129.7797,-5801.9763,5510.3885,-2629.2835,-6410.2274,182.6253,-1028.7594,-2822.5030,3946.8957,-3678.5702,1240.3376,1505.4443,-4915.9180,1816.4710,3376.6098,-4165.8397,-539.7762,-3711.4720,-439.5259,-348.1400,1066.0741,98.1412,-1680.4802,-1667.1744,-3320.9826,-5658.5347,-997.7635,-2647.0026,-3222.8598,-3667.5770,4592.9633,595.9141,-4328.6227,-2341.7632,6579.1337,4625.9916,-4263.9499,-740.5513,-5959.6160,-4317.5137,-1801.5121,-4903.4763,4182.7333,4267.8105,-1232.1699,6326.6246,5275.8392,-726.0488,-2753.6015,-1766.1253,1558.5752,-5810.2338,3491.8803,-6630.6535,-6228.0162,-403.1003,-263293.1007,-267343.0692,-255312.9823,-256814.8099,-255511.3034,-256156.1713,-264398.9335,-261374.3584,-106647249.6641,-106667758.9025,-106653155.6654,-106663706.3038,-260833.4064,-106660217.2974,-1228.6408,-5992.9301,855.3276,-4602.8982,-4189.3811,-1821.8754,4150.5831,2121.2211,1776.5946,1443.3859,4535.6419,-5405.3210,5319.8753,-2128.7796,-3246.5996,-578.2812,4832.7495,5112.9075,-4647.9588,1341.6648,5426.3151,-4593.9765,2946.4442,-177.6014,4233.3672,-5906.6417,-150.8754,5841.4016,5078.7966,-5536.2158,-4779.5805,-4291.5059,-1689.9869,-1056.5365,3695.6971,2431.0475,4123.2105,4898.0631,-1666.0397,-1871.8796,-2233.2198,-5130.2676,4614.3911,4356.8904,2659.0501,-3208.3322,3616.3652,-3441.7989,2546.0581,4770.2744,5522.4713,2318.6504,212.2738,4375.9983,2916.7201,3859.3709,4452.1445,2243.5399,5381.4696,-5075.0890,-541.4471,-4877.6979,-3586.1651,-4785.3545,-5110.1651,-2203.8936,839.3751,6522.1827,-5503.5945,-796.0788,-3494.1045,3059.3139,2402.0589,4235.1464,-2141.9847,5393.5876,-4916.8265,1781.6721,911.7996,-4840.4924,5434.0102,-5394.5772,-1195.9036,-4565.6407,-4386.8720,4284.9276,-5443.2001,4640.4546,-4916.1598,-2341.2443,4422.7575,2340.6494,2970.8812,4344.8291,-176.3364,-1657.2291,3566.6601,1225.6904,2221.0645,4015.0747,-90606.3316,-94451.9257,-93983.7121,-89890.2968,-88650.5989,-98812.6210,-101706.1855,-95563.1063,23408009.4207,23390001.5630,23436100.9666,23414570.0449,-93929.1469,23419732.1023,
600.000,-2655.8958,4742.4877,-5774.8248,2638.0934,-4608.6453,5720.6293,-6010.1377,5707.6770,2196.8779,5151.1929,-997.2055,1890.9661,3881.2307,-3651.0641,2845.6186,6107.5973,-3375.3765,-1298.2576,4891.9053,-694.1331,-509.5963,3349.7087,-5282.9116,-2415.7426,4634.8531,1573.0931,4583.8578,-776.0316,-2404.8801,-712.0330,-3901.6840,-3544.7874,5913.8412,1367.6654,6259.4194,-6522.0316,-6005.3297,582.3027,-5207.6662,4700.1251,-2698.8961,-2909.0137,-4479.5482,4562.3894,4200.8780,553.5170,3612.2948,5210.8183,-979.4207,-3838.0202,-4453.5497,-5743.8466,6121.7646,-4190.4549,-4990.7250,6468.6435,-3636.0750,6831.0293,4503.1026,60.6761,-6784.9092,1555.4591,6274.6793,3765.3595,-4631.2694,6735.6057,6149.1507,-3253.3719,787.0845,-4581.8137,-4999.1816,5360.9587,-6312.9917,-5482.7058,-3139.1949,4119.1611,537.4213,5066.4724,2615.3177,-291.1245,-2086.6777,3220.6196,1987.5240,-4317.6062,3278.0100,-4206.7376,1305.3035,-852.5717,-4160.9685,-357.0344,2050.8846,6787.1317,5126.2649,-5981.1232,-6015.1046,-4742.0742,6104.3544,-2672.6904,849.7428,-4545.4874,-251349.1703,-282352.2639,-260898.9084,-259557.5356,-268127.6006,-265739.1844,-265220.3583,-263285.4740,-9322657.5338,-9341301.0012,-9324725.6462,-9307590.5536,-263693.4216,-9312163.6018,5833.2328,-1752.7400,-2776.0301,5435.5665,-377.3563,3710.7579,22.8593,-3878.5778,6419.0781,4605.6640,5970.3867,3737.6077,1462.4256,-5851.0231,-4317.2902,2647.0646,2346.0326,5357.9663,-2681.0232,-6847.7922,4688.7569,2834.8745,4267.0777,-6261.5275,1854.3103,-1942.9536,4669.4348,-1610.8244,5002.6207,4391.2435,-4850.0666,4741.2612,3566.5196,6334.5404,912.6906,-2217.4282,646.9001,4113.5840,-3188.0836,3697.1758,-6126.9261,-4686.3911,4024.8434,3819.6196,3547.0098,-6648.1473,5520.8752,-4121.4885,-5544.5386,1917.4005,1075.5214,-1003.9348,2797.3200,-1696.9914,2722.1543,231.8116,-3530.9877,661.6282,2355.8242,-4172.5717,966.2151,-5275.5524,-1916.7194,-2047.5627,3017.4002,-1475.8301,-3099.4402,-143.6655,-4587.1806,-4520.7173,626.0224,-4065.0195,-2244.7924,-2401.7603,4901.6547,-1589.2283,-5619.6538,-3244.0408,6325.9320,5821.2653,-4500.7832,-2678.2865,-6634.8294,-2679.2169,-2971.5386,-4294.6260,4010.8061,5039.3037,799.6007,6881.8617,3972.5521,-1424.1421,-4369.0993,20.9940,2646.0517,-5056.8161,2250.1807,-6343.4415,-6839.6348,1237.5097,-268576.3481,-273312.1333,-260990.0349,-262508.0834,-261131.1046,-261781.9461,-269955.4339,-266537.2326,-106874126.0159,-106895169.2246,-106880304.9535,-106890172.5166,-266459.7303,-106887088.8871,-2635.7604,-4825.0138,2580.2745,-3359.5957,-5126.7543,-23.5713,3225.8192,350.8411,-28.4828,-88.2602,3275.9110,-5467.5717,5520.6586,-652.8767,-4518.7534,1252.4371,5356.2481,4164.2695,-4120.1218,-467.8599,4929.2967,-5348.0598,1270.0565,-1693.2775,4622.1543,-6492.5497,-1943.5434,6691.8998,4099.0244,-5298.0818,-3096.7871,-3448.9784,108.8312,-2486.0753,2556.6822,695.0307,3181.1299,5423.8785,-3281.0216,-3454.2781,-450.5235,-4186.3956,3378.1739,3537.4325,4083.4532,-1917.1376,2065.2323,-1856.7714,3999.5947,5411.2880,5161.6152,3518.9321,-1586.7620,5231.3498,3959.6021,2367.5409,4723.4080,480.2471,4678.8471,-5522.2366,1002.9497,-3840.1854,-2031.3731,-5418.7715,-4147.5508,-737.1496,-707.5098,6133.2573,-5095.8405,-2523.4874,-4686.8378,1402.7209,639.9840,3352.4432,-3679.8468,5095.7664,-3854.9847,3382.5479,-1213.5440,-3718.5097,4807.6012,-5468.4079,343.1311,-4715.6108,-5219.2672,3418.2442,-5484.5412,4673.3298,-5469.1691,-591.1470,5258.0593,257.3211,1626.4191,3511.7441,-1961.2053,-140.6164,2376.3099,-589.1831,463.1020,5019.8326,-90707.5630,-94593.9042,-94007.4852,-90173.1278,-88673.2506,-98714.8084,-101957.7443,-95818.2690,23408143.3978,23390124.8455,23436172.9336,23415116.0294,-94054.4514,23419942.6322,
