sl_100_86400_20270408 Coordinates.csv
2027/04/08 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:15 2024,
Start: 2027/04/08 07:47:00.00, Stop: 2027/04/09 07:47:00.00,
TIME_UNITS,STARLINK-3247 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-1363 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-4432 - X-Coordinate,STARLINK-6186 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-30560 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-31667 - X-Coordinate,STARLINK-3446 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-3099 - X-Coordinate,STARLINK-3256 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-1499 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-4151 - X-Coordinate,STARLINK-5969 - X-Coordinate,STARLINK-32092 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-6132 - X-Coordinate,STARLINK-30365 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-6372 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-1407 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-31988 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-3090 - X-Coordinate,STARLINK-3784 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-2607 - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-1605 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-11083 [DTC] - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-1056 - X-Coordinate,STARLINK-30506 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-1358 - X-Coordinate,STARLINK-31223 - X-Coordinate,STARLINK-6048 - X-Coordinate,STARLINK-2237 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-3762 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-1375 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-1282 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-4618 - X-Coordinate,STARLINK-31892 - X-Coordinate,STARLINK-4462 - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-2630 - X-Coordinate,STARLINK-3537 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-1363 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-4432 - Y-Coordinate,STARLINK-6186 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-31667 - Y-Coordinate,STARLINK-3446 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-3099 - Y-Coordinate,STARLINK-3256 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-1499 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-4151 - Y-Coordinate,STARLINK-5969 - Y-Coordinate,STARLINK-32092 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-6132 - Y-Coordinate,STARLINK-30365 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-6372 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-1407 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-31988 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-3090 - Y-Coordinate,STARLINK-3784 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-2607 - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-1605 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-11083 [DTC] - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-1056 - Y-Coordinate,STARLINK-30506 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-31223 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-2237 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-3762 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-1375 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-1282 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-4618 - Y-Coordinate,STARLINK-31892 - Y-Coordinate,STARLINK-4462 - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-2630 - Y-Coordinate,STARLINK-3537 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-1363 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-4432 - Z-Coordinate,STARLINK-6186 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-31667 - Z-Coordinate,STARLINK-3446 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-3099 - Z-Coordinate,STARLINK-3256 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-1499 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-4151 - Z-Coordinate,STARLINK-5969 - Z-Coordinate,STARLINK-32092 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-6132 - Z-Coordinate,STARLINK-30365 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-6372 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-1407 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-31988 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-3090 - Z-Coordinate,STARLINK-3784 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-2607 - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-1605 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-11083 [DTC] - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-1056 - Z-Coordinate,STARLINK-30506 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-31223 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-2237 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-3762 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-1375 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-1282 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-4618 - Z-Coordinate,STARLINK-31892 - Z-Coordinate,STARLINK-4462 - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-2630 - Z-Coordinate,STARLINK-3537 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,185.1634,5341.0648,-4069.2434,4006.2208,-5230.9503,-2869.0675,481.8312,4274.7023,777.0915,-2064.0805,74.8494,-6216.3970,-1782.1444,2368.6159,4344.5970,3963.4546,-3365.7608,-2251.5614,-4776.9783,-3558.6132,1529.8896,-496.7128,-3282.5633,1353.9603,0.0000,-3545.5416,-5481.0588,-2765.2672,-2462.2684,-2372.8604,2854.6612,5356.0287,2762.6678,6600.8199,-4521.6120,4155.1209,5140.4543,-5638.9239,-1251.4660,-5359.1272,-1265.6519,-2788.8663,-6632.5934,3684.7825,4423.4614,-6285.4123,-4134.4368,-4826.0333,-3002.3149,-6394.4405,-6645.0470,-6029.3557,-1950.5148,-6563.0840,4440.8422,-4931.4343,1866.6226,3021.0943,5312.7002,-6692.7936,-559.9234,-6901.4251,697.5840,-965.9933,2606.1351,5281.1177,4945.9768,4720.7038,4588.7045,4456.4301,-6811.8713,2945.2486,-2093.2520,2420.4311,6756.9711,1379.8987,-3128.4620,-3276.0247,-3615.0080,-2604.6349,-6305.8299,0.0000,3176.2686,-6347.3731,5568.0882,5234.9677,5819.0773,5136.8299,3689.6011,3987.3934,-3129.0347,2646.9369,3087.9328,-2156.4734,1374.7638,-1561.2941,-3194.7731,-5511.1586,-2785.0046,-6457.6005,-81386.1768,-82426.0219,-80284.5635,-78649.8453,-82934.7534,-81454.8333,-73593.3433,-76541.8824,124365421.5726,124366695.0193,124358623.9206,124375172.7796,-76363.1142,124371130.3345,6015.7367,226.8055,-3267.6882,-1336.9121,-4059.3857,4780.2010,6787.5796,-3329.1060,4964.8137,4919.3722,-6507.5613,987.3364,4910.4522,4697.9179,1680.5767,-4190.3505,4503.4368,-3515.9402,-3609.1715,2466.3475,-6762.3008,-6819.3833,-6069.6158,-6537.6103,0.0000,3736.0789,-4060.8709,4804.3659,4542.9853,5491.7947,-3081.0238,1142.5790,5613.8225,-2073.4588,3664.3882,-3032.9503,4635.4542,61.8219,-4052.5113,265.4542,-4297.1620,-5699.4003,958.7432,2385.8476,645.5174,1612.5198,-480.5796,1592.9556,-4274.1468,379.5950,-434.1533,1237.0723,6607.7426,-2094.1382,-4196.7799,-2381.4630,-3652.6970,-2828.2529,-4390.6938,918.4586,-2913.5042,489.6178,6625.6823,-6407.2953,5726.8241,1429.2257,-4763.3825,-5034.0830,2894.6054,3197.7811,-281.4816,-3094.5945,-5002.6951,3504.6401,571.6657,4856.4833,5991.2959,-4173.9646,4081.1263,3706.0554,462.5607,0.0000,-2962.1643,-2036.1067,-3045.6565,3875.8917,1523.0723,4339.1734,2807.5359,-1623.7001,-3768.3414,-4759.0449,-4022.5014,5618.6397,-4148.2060,4756.6410,3222.7256,393.4700,-4571.3042,2348.5499,364894.0743,339236.2257,357306.0602,357965.5080,350461.0381,352354.6063,349811.4820,352868.4666,-25202578.8817,-25233529.2445,-25244154.6085,-25223079.6027,352578.4571,-25221416.7964,-3459.1035,-4391.7720,-4579.4830,5357.3671,-1487.9410,-3948.7562,-1278.7164,-4327.9300,4753.2596,-4438.9140,2311.7699,2413.2036,4365.5009,-3950.9408,4939.3955,-3841.9141,3835.8284,-5509.4062,-3347.8164,-5313.3125,256.3430,-1040.3014,-256.9665,-1798.8138,0.0000,-4578.3326,1251.5773,4158.9197,4609.6245,-3331.7240,5489.5960,4242.6906,2733.0366,-436.3739,-3751.4560,-4624.6584,124.0764,4029.4187,5434.4707,4378.7789,-5216.9054,-2471.2115,1190.3934,5306.7151,-5271.8372,2317.8930,5387.3560,-4721.5162,-4537.3145,-1919.9904,1920.9456,-3155.3508,961.8258,-299.7887,-3309.9923,4109.9416,-5406.6839,5520.8851,-536.2546,1076.1657,-6295.7446,416.3928,-1367.6304,2464.8507,2752.2959,-3861.1832,-821.6044,-327.2979,-4296.6444,4235.7149,-1200.5740,5432.1506,4203.8442,-5496.8954,1085.4767,-4700.8756,1417.8891,-4399.7413,-4280.2209,5222.9285,-2595.6243,0.0000,5254.2087,-1812.2366,-2851.9999,-2339.1115,-3337.6808,-1619.1737,-5134.4694,5392.8375,-4905.3383,-4277.3222,4714.3491,-3239.4684,-5341.1191,-4627.6114,5210.4963,4141.7011,-4177.7832,-439.6935,116676.7499,113893.2469,115722.3116,119667.9444,120949.1268,110779.9971,107943.0218,113891.5570,39312056.9801,39286003.3177,39318437.2961,39311607.8490,115689.4182,39317527.2251,
3600.000,-2749.1973,-2758.9059,-416.4855,-3368.8813,6112.3982,210.8002,-1959.6481,-2683.0815,1636.4377,-825.7364,2232.0229,2423.2069,-2905.7254,-5471.9765,-6615.8124,-2251.5172,934.0285,5784.7625,6343.2997,-209.2413,853.2850,1981.3060,4064.0697,1179.6967,0.0000,-916.7487,6215.8043,410.0720,-584.0569,-1578.3648,715.0384,-4479.3293,-5141.4288,-4879.1040,696.6109,-959.1280,-5694.0273,6167.1682,5018.5396,3648.8481,4796.3350,5106.4590,3942.7003,-4690.1395,-5992.9230,5739.8604,5118.3188,3089.7886,4283.3092,5253.3109,4387.6524,6116.0384,802.4230,5408.5200,-4797.8427,4857.1349,2063.5541,34.8320,-2779.1253,5356.6085,-1977.3376,5070.9857,-2740.5517,3467.2811,-4258.8511,-2694.0017,-2269.3733,-2580.3629,-4003.4113,-5250.4277,6156.9726,780.1541,5069.4552,-2513.3455,-4650.7786,-4196.6743,1430.7297,5851.3561,-320.6922,-1689.7635,6075.1856,0.0000,-1283.3469,4643.8042,-2174.1114,-4471.1036,-6786.7895,-5699.8006,-6523.5137,-3433.6282,6036.3762,-1288.3475,329.4255,-479.9195,1679.8348,-2571.1250,-927.1037,2471.9528,5473.8011,4569.4540,-169837.6755,-165065.0256,-164578.1683,-163198.8697,-168553.4067,-166657.5590,-159907.3217,-161356.2585,126695432.7846,126700195.9057,126697352.6301,126704247.5697,-161882.5898,126702278.1009,-3166.5679,3204.8007,906.3645,5336.8715,1334.0155,-6802.4026,-5919.7044,6176.2741,-6726.2134,-6611.5289,3897.1410,-3327.1174,-4740.1421,232.8239,977.0352,6516.2131,-6739.4063,1700.5370,2338.4827,-5211.7865,6100.3762,5778.2650,4016.4011,4584.0112,0.0000,-4234.3571,1944.8209,-6799.5956,-6447.3176,-3791.6673,5371.9065,2869.8650,-4333.1116,3844.0289,-5064.7391,5666.2527,-2108.7998,-2994.2037,1870.7574,-4012.2390,1341.9421,4210.8728,-3542.4482,1964.9125,2497.6910,-3163.1623,-3584.1530,-5131.5377,132.0764,-2549.7850,-1785.7277,-3014.2452,-4527.0641,-126.0851,4749.9007,-2124.5684,5773.1802,5685.4507,4569.3125,-2514.3892,6180.8844,-2050.5702,-3703.3037,3851.8268,-5095.9031,3242.8554,4691.1053,5150.8388,1324.1287,817.4802,-1959.6780,5224.6452,1712.9150,1082.4500,1666.5365,-1373.2968,-6083.7858,3608.3109,-5328.6677,-4546.0794,-2329.5280,0.0000,6336.0687,-717.0257,2400.9523,-525.9266,192.0857,-2796.0981,-1073.6884,5295.2115,3033.1158,6790.4619,5998.6273,-6793.9337,6180.5341,-5784.6692,-4753.7568,-3363.9279,4004.8221,-3475.2002,330405.4262,308969.3637,327171.7623,326454.8765,319388.9845,321083.1398,319446.1139,321664.0191,7934352.8667,7906272.9795,7889746.9037,7922898.8757,321783.1660,7915268.5681,5518.7884,5462.6132,6859.8309,-2615.9273,-2631.7053,551.6913,-3016.8702,1636.7830,232.6349,1926.3801,-5255.4047,-5345.5692,-3941.7206,3630.7746,-1221.2640,671.9998,-319.7314,3366.9677,-1153.3101,4432.4399,3185.9094,-3249.8369,-3883.4749,5026.7196,0.0000,5345.6047,2379.3833,-1306.0335,-2479.9479,5464.3494,-4306.6647,-4449.6289,1196.7771,-3083.7403,4657.5887,3835.6371,3317.2808,-1056.4897,-4357.6530,-4320.2861,4726.1806,-1596.1208,-4276.9396,-4661.1745,2356.1409,2122.8193,-2732.0070,3485.2742,5418.2932,-3260.8212,-5068.9745,-1160.2752,-5225.7231,4263.9833,-1647.8571,-4349.2103,2893.1951,-3926.1278,4369.3473,3424.1195,2494.8230,-4264.3421,4990.4874,-4613.1891,1748.0670,5189.5453,4535.0361,-3820.6706,5472.9501,-4460.9087,-2487.4968,-4472.9192,-4311.5106,6382.0829,-4777.9968,5285.3218,2930.8399,465.7551,4408.5860,-4940.6631,-2093.9338,0.0000,-2191.8968,5050.8058,6146.6533,5243.4831,-1094.1704,-2749.8862,2020.1646,-2812.4157,1536.9515,390.9915,-3458.3995,-557.3192,2554.5228,2515.8661,-4941.7469,-5511.2423,-270.3446,-3807.7130,117495.8003,115068.0363,118129.9733,118692.0309,123183.8693,115105.1737,107996.8018,118611.2324,39323051.5261,39294889.6692,39322774.9496,39323321.2613,116935.8358,39325563.8481,
7200.000,5448.0591,339.5227,2789.9778,1725.1200,-4178.2562,2372.0565,3471.4792,507.6538,-2803.7267,2940.2321,-4898.2357,2209.3620,5959.6162,5022.4604,5177.5234,-135.7830,1904.5498,-6848.3843,-4848.8337,2796.2919,-3669.2204,-3553.4615,-4132.2288,-4397.8193,0.0000,4635.8656,-5017.0697,1789.6738,2870.9605,5506.6822,-3047.5437,3027.0023,5297.2806,1225.9982,2979.9974,-1791.0221,4763.1296,-4516.4784,-6886.5043,-1600.7410,-6725.7771,-5164.9809,385.6249,4819.9389,5308.2340,-2331.0162,-3978.9940,-1091.0452,-5217.4341,-307.9845,-1047.6300,-3362.1118,2212.9317,-2493.9788,2366.6138,-3717.7737,-4012.1741,-2066.5432,-1488.9825,-1219.8387,4027.9975,-1372.1946,4809.0517,-5667.2760,4319.8669,-149.0348,-1981.3677,-1364.6494,3319.7285,5149.0902,-3176.1683,-3274.7294,-6551.5324,3532.1134,930.6674,6247.6266,1683.5111,-5579.5610,3658.5550,4742.3362,-2521.4835,0.0000,-616.3722,-1932.9933,-2452.8150,3218.6395,4476.1166,4303.9217,6484.6911,2143.1700,-6190.3226,-496.2529,-2966.8998,3023.5084,-3266.9715,4933.3355,3917.2139,492.3029,-4985.6689,-352.7826,-245782.2855,-237801.0935,-238026.5446,-236141.3974,-243435.5183,-239081.1842,-235808.2307,-237632.2394,120345459.6210,120351864.7685,120356555.1013,120348537.3808,-236858.6404,120353455.3562,32.7506,-6157.8767,3779.8690,-6274.1176,2676.4968,5519.7653,2514.0550,-6604.8028,3736.1547,6039.0240,-358.2223,5216.9500,3263.3192,-4173.9194,-2703.9453,-6289.4985,5553.1050,-160.7795,425.7670,6239.0392,-3513.3127,-2242.8135,165.0282,-1548.2359,0.0000,4383.2370,1381.8879,6275.1376,6197.7620,1707.4345,-6198.0972,-5924.0737,727.7858,-4924.3847,5641.7201,-6647.3625,-1730.1049,4595.6717,-90.6071,6545.0325,958.9087,-321.2122,5452.7771,-4836.4795,-3922.6654,3890.2074,5155.8064,6846.0711,3472.5210,4031.8837,4527.7655,3757.4922,1214.5605,3389.1058,-3323.5753,5558.6567,-5115.8559,-6588.9543,-3962.2954,3922.3044,-4983.0576,3963.6034,-815.4654,-446.0748,1682.3029,-6483.6680,-3810.5082,-3903.5425,-5124.5432,-4199.7490,4055.8641,-6053.7188,1474.5941,-4791.9291,-4411.5026,-1598.1482,3923.0807,-1485.0478,5586.1284,4786.1478,3603.0830,0.0000,-6310.6036,4258.3770,-2680.4045,-3675.0605,-2128.8668,-570.6404,-499.1594,-6375.7593,-1452.4945,-5815.1343,-6261.9612,4694.9451,-5778.3082,4453.5025,5479.9026,6003.6465,-1031.8750,4108.9599,274798.6583,259198.6574,276335.2842,273206.3340,268008.3950,270466.6746,268306.9113,270476.2424,40552670.2488,40528282.9387,40508777.8038,40542098.1802,270658.8059,40533879.8589,-4300.5665,-3132.8248,-5112.0481,-2083.3930,4618.1513,3236.8569,5427.0728,2033.8614,-5114.6603,1729.4094,4851.8661,3648.4043,492.4163,766.7958,-3481.4473,2892.9059,-3459.2154,887.9677,4820.4996,-424.3375,-4729.4785,5483.8117,5520.9593,-5107.3473,0.0000,-2600.5017,-4589.4750,-2353.2868,-1179.3649,-3694.4366,426.7350,1943.3599,-4253.6313,4713.8524,-2688.7511,-646.6081,-4721.4340,-2571.3458,452.2757,1617.1669,-1038.0454,4413.6336,4048.1487,952.4143,2032.1129,-5195.4064,-2019.6971,-153.8857,-2926.0237,5314.6175,5136.3973,4722.1370,6475.0910,-5465.6481,5615.4956,1486.9212,1923.7221,-191.0848,-5468.6756,-5477.4904,2697.6941,5510.7224,-4741.7562,3964.6610,-5075.5694,-1663.2873,-5422.7987,5526.6604,-3254.1996,1979.7117,4613.7946,707.3889,1428.6655,-3591.9520,5172.5515,-2443.0543,-5434.0454,3750.5309,-1853.7288,1576.8766,5218.9880,0.0000,-2530.7413,-5085.2043,-5933.8157,-4902.1767,4754.9406,5373.8194,2336.4658,-1581.6641,2744.1204,3712.7442,75.4278,3931.1346,1866.3103,1498.8486,1565.8061,3379.6742,4478.0570,5504.9546,118282.4109,116282.5399,120206.3601,117084.9174,124934.4489,119961.9003,108716.4073,116524.6428,39334196.7460,39304283.3744,39327187.0397,39337663.8473,118171.0046,39333588.4418,
