sl_100_86400_20270105 Coordinates.csv
2027/01/05 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:58 2024,
Start: 2027/01/05 07:47:00.00, Stop: 2027/01/06 07:47:00.00,
TIME_UNITS,STARLINK-5834 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-2655 - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-5587 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-1394 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-3997 - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-30496 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-5019 - X-Coordinate,STARLINK-3452 - X-Coordinate,STARLINK-32193 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-30907 - X-Coordinate,STARLINK-3906 - X-Coordinate,STARLINK-1540 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-2178 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-1137 - X-Coordinate,STARLINK-1580 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-2374 - X-Coordinate,STARLINK-31121 - X-Coordinate,STARLINK-30282 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-4636 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-31457 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-30446 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-31541 - X-Coordinate,STARLINK-2381 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-1848 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-2322 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-3868 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-1942 - X-Coordinate,STARLINK-2312 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-31836 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-31153 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-30438 - X-Coordinate,STARLINK-5511 - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-31483 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-31445 - X-Coordinate,STARLINK-5550 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-5225 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-2655 - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-5587 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-1394 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-30496 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-5019 - Y-Coordinate,STARLINK-3452 - Y-Coordinate,STARLINK-32193 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-30907 - Y-Coordinate,STARLINK-3906 - Y-Coordinate,STARLINK-1540 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-2178 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-1137 - Y-Coordinate,STARLINK-1580 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-2374 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,STARLINK-30282 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-4636 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-31457 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-30446 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-31541 - Y-Coordinate,STARLINK-2381 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-1848 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-2322 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-3868 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-1942 - Y-Coordinate,STARLINK-2312 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-31836 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-31153 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-30438 - Y-Coordinate,STARLINK-5511 - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-31483 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-31445 - Y-Coordinate,STARLINK-5550 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-2655 - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-5587 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-1394 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-30496 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-5019 - Z-Coordinate,STARLINK-3452 - Z-Coordinate,STARLINK-32193 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-30907 - Z-Coordinate,STARLINK-3906 - Z-Coordinate,STARLINK-1540 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-2178 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-1137 - Z-Coordinate,STARLINK-1580 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-2374 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,STARLINK-30282 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-4636 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-31457 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-30446 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-31541 - Z-Coordinate,STARLINK-2381 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-1848 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-2322 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-3868 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-1942 - Z-Coordinate,STARLINK-2312 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-31836 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-31153 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-30438 - Z-Coordinate,STARLINK-5511 - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-31483 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-31445 - Z-Coordinate,STARLINK-5550 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4427.6403,-4512.9494,-6909.4532,6835.5572,5455.0270,-1974.0336,-3624.4251,4115.4722,-4996.1244,720.9123,1076.0836,5826.4573,816.8620,-1863.2476,-6713.7411,-6575.1046,5696.8689,-4919.3602,5574.0397,4194.8408,-4651.9275,5217.3208,4324.1004,4995.3170,-2123.8092,-4030.1814,5577.6187,-5889.8530,6747.0115,3425.9104,1864.6771,3263.1300,827.1017,-6479.8883,5213.5615,-2259.8083,-3132.0527,1382.7331,4971.9844,-2750.5941,921.9001,5190.7850,-4458.8593,1147.0323,37.3204,-1621.4091,-1754.0698,-3241.8772,995.5681,4140.8761,-2819.9211,-943.3157,4055.4953,-2450.1512,1285.5169,353.8026,-1055.3931,5473.4591,5359.6873,1193.3311,3192.5369,5728.9250,-3440.7454,754.2301,-3212.3014,-4264.8712,-3562.7053,-4229.1200,-2765.4407,-3417.6987,-2505.6821,3519.9682,4523.9847,-3966.2739,-4409.7319,5672.0568,-633.5047,-1307.7470,3792.3053,-5355.3994,4115.4766,5591.0805,-2954.3204,935.4236,-871.7541,2341.2192,-4777.8502,-6633.1544,5240.5223,-581.0169,-6197.7619,-2025.4275,-2491.5766,-320.7389,-906.9728,-6483.4564,-3226.9465,-4778.9516,-690.9855,1227.5289,-278615.7151,-312634.3069,-292436.2834,-291451.5971,-298879.1625,-296835.2503,-299729.7125,-297102.9903,-67868369.9097,-67910126.7596,-67865185.5070,-67869184.9864,-296861.0414,-67862826.7097,2891.4895,2228.1098,187.1582,-641.6593,728.3833,2562.9200,-5808.2399,-2035.9341,907.2765,4944.0961,-5036.7228,-3345.3162,4086.9900,-6314.1313,103.0520,916.4183,-3833.4135,1889.0225,283.7181,4664.5816,-5106.7910,2614.5874,60.9404,4656.0307,-4597.2936,-4229.4827,-4081.2118,-3585.2949,-724.9244,-3884.4610,6695.2859,6055.8490,2737.9799,-1746.6619,-4458.2334,-6513.1738,3649.9122,4626.6674,3035.6413,-6062.6329,6155.1832,3717.3116,-2454.7852,-4956.1131,5814.8195,5647.1208,6368.3936,1753.8033,5211.3575,162.4970,3062.3703,-5411.7611,-879.8913,4901.5570,-5106.1061,4161.0276,-6588.2850,1266.7273,-4040.8359,-6630.8574,2677.7781,-2483.4872,2492.5943,-5295.5328,-4207.7693,-4834.9191,-5417.2232,66.7746,3970.3080,-2857.2312,-3236.7013,2920.5654,3787.2003,1209.4945,-2757.2296,-2077.0336,6100.0916,-6179.2757,3848.9426,-2852.1877,-372.6595,3976.5797,5604.8575,5486.4285,-5391.3256,5613.2668,-5024.6375,-453.1360,-1437.9929,-6324.8403,1095.0253,-4937.1919,3627.9450,5513.9214,518.6966,-1841.6092,4713.6268,4652.5724,-5370.0677,-4046.0467,202522.4878,208239.8017,207206.8739,205122.9752,209525.9230,208001.1941,200194.0727,201216.3576,-110086904.3581,-110068450.0587,-110077392.7114,-110062837.7349,202952.0706,-110071395.9266,4477.8974,4735.1255,-87.7449,420.0888,-4172.1737,-6145.0065,-1102.8561,5159.7622,4678.7402,4773.7557,4604.9231,185.4937,5496.9155,2115.7414,-1741.7424,1602.8754,183.2846,4470.0373,3957.2518,-2920.9632,119.7276,3742.4002,5384.0059,481.4288,4717.6971,-3665.6490,-447.6271,698.4205,-1353.1835,-4494.1616,303.4895,-600.8936,-6337.2690,1643.3726,-37.0993,420.6485,-4731.9250,-4952.0523,-3661.3118,1902.7819,2876.1177,-2581.1478,4663.2125,-4681.2826,3702.2480,3649.4507,2067.1526,-5877.1694,4447.9451,5504.0915,5453.4002,4218.4166,5441.1073,4079.5893,4453.2933,5487.5315,1795.1727,-4045.7727,1193.8276,1464.5737,-5522.1923,-2923.9998,-5436.6614,4389.3018,-4431.1633,2475.9567,2079.3178,-5465.5234,-4962.9900,-4993.3633,-5455.6664,5136.7147,3570.3480,-5528.3226,4570.7396,-3362.5896,-2909.5422,-2749.7679,-4287.4571,3077.9840,-5439.4678,967.0807,-2775.9325,-3963.9827,-4276.7302,-2521.6179,84.3900,1847.4376,4285.6230,2457.4872,2638.4710,-4362.1650,-5252.1892,3997.5845,6848.4478,-1466.8686,-3931.8689,-1896.3236,4320.9067,5422.5819,-183768.0800,-188294.1594,-187052.4503,-182575.8485,-181688.6813,-191994.7217,-194446.7999,-186660.9545,24888818.8705,24865773.9068,24858297.0405,24884895.9517,-186835.0932,24876729.9475,
3600.000,-6616.6591,4522.3048,5268.2580,-5277.1682,-3055.3966,1963.4162,5060.1960,-3829.5582,3552.6033,-3962.8884,2888.9080,-2866.4349,-4846.6322,3248.0381,6255.6793,3854.6967,-3396.4043,4043.5029,-2650.9759,-4195.3297,4867.7889,-4521.8380,-5284.5233,-5150.8795,5508.8655,5958.5122,-2963.0292,5723.9084,-4342.5593,-719.4231,-3594.7899,-3936.1460,-4223.3042,6350.4733,-2703.6489,3352.9921,-2092.3324,-4351.4714,-6636.1028,4350.1437,-2734.0614,-4341.1134,6776.1153,2911.1568,-2989.5736,-1897.3664,227.4396,-1361.2162,-4373.1609,-4277.6949,69.5632,4090.1608,-3491.6513,-394.9423,2943.2904,-4338.9138,2498.5523,-4425.9608,-1822.4594,1252.7731,-5498.7908,-4815.1226,53.3778,3275.5833,5798.3597,4241.1379,4835.0682,4732.6312,1222.5583,4510.2113,5950.9358,-4613.7280,-6267.9989,2435.0327,6525.2554,-2049.4756,-1426.7123,3190.8131,-4191.5381,6746.4828,-4004.7824,-6162.7420,-472.0359,-4527.5195,4082.6771,-4376.4217,5478.5001,4289.9140,-4894.5330,3232.8925,5575.6419,4124.3399,73.7952,-3881.5702,4027.9097,6234.0452,1141.2691,1464.4292,3927.9417,3208.5309,-320991.2340,-353567.5712,-332947.3393,-333385.4461,-340446.5037,-338644.7630,-340515.3620,-338430.0033,-36972775.8146,-37012271.3554,-36962012.9725,-36977490.5950,-338149.7236,-36966365.2929,-306.4216,-5093.0645,-1812.9877,2217.1592,2841.0609,-6064.9370,4007.4986,5358.1905,-4725.9748,-2011.6962,3249.0493,4216.0301,-2795.0872,3264.7092,-2282.7885,-3528.9238,4418.5999,-5246.2150,3199.6620,-948.4528,2895.1767,-5058.6478,3479.1653,-2327.6108,2719.4340,3418.7271,5045.2300,710.4554,2408.5784,6539.2229,-5078.5187,-3535.2529,-4382.3352,125.4669,4718.5051,4738.1973,-4215.1341,-1344.0404,-1679.3156,3065.1484,-6065.5763,-79.5309,870.6530,3251.6962,-2881.4745,-3715.0187,-6539.8115,-2959.2002,-5006.1724,3974.8082,-6093.4704,5413.6261,5006.6221,-6772.0264,4684.1317,-4177.1956,5904.9633,2749.7464,5004.0242,4677.4434,862.1431,4870.5944,-5316.6657,4341.9352,3698.7556,1271.8078,1525.0640,-3925.2721,-6616.7897,-2495.1154,417.0436,1492.7706,-2807.6992,-5128.1371,-72.1254,3649.2638,-6348.6339,2871.6664,512.9960,317.3786,4638.0430,-1733.3571,-4302.8377,-2603.9430,5391.7341,-3857.5738,2487.3576,-1854.5162,4648.9522,5786.0987,-3709.3159,1035.4458,-6494.0588,-3543.3292,3437.8880,102.5517,-6784.5404,-5125.2770,5469.8305,4279.8427,127261.5135,124108.1093,125358.5600,123526.0780,128906.5577,127118.2555,120245.7863,124042.8171,-123880641.7617,-123873716.9757,-123871704.8386,-123860879.2801,122239.5861,-123864750.4070,-2064.9757,-1216.3247,4078.8644,3804.9457,5487.4212,2730.1669,-2540.0789,-2110.9052,-3585.4708,-5307.2839,-5384.8776,4369.3654,-4056.1524,-5168.8906,-1945.9763,-4408.1082,4004.9932,-1997.5306,-5446.6813,5405.5661,3945.1089,1444.4848,-2793.6385,3852.9660,-3209.3512,-603.8917,3693.5228,-3851.6582,4805.6362,1914.6762,3099.6640,4424.8001,3339.8248,2711.7187,4172.9765,3732.7722,4821.5795,5189.1246,-666.8979,-4440.8332,1659.2190,5330.9318,-1037.9833,5345.0807,-5515.7265,-5530.1195,2252.6234,6105.7198,-1965.4217,-3679.3626,-3178.2836,-1426.5115,-3118.7708,-861.7920,-4133.4149,-3382.6851,2569.1510,4542.3301,-4266.4753,-4917.5400,4091.2212,-777.9852,4381.0714,-4293.9829,550.5424,-5311.3471,-4554.9434,3135.5496,1640.9637,4251.4839,3288.2079,-4894.8268,658.8954,3923.4249,-2340.9364,5486.2205,-1931.4486,5373.6092,5437.4578,837.6873,2999.9337,2642.2321,5380.1125,4391.1143,1518.1718,-3052.7283,-3455.8361,-5086.9681,-1559.4535,1566.5551,1315.0854,5408.2961,2156.1081,-4357.8961,-4497.1608,-2956.0339,836.4455,4420.5435,-1655.1851,-4340.2701,-184220.2729,-188625.3671,-186067.2758,-184950.4506,-180823.5380,-189191.6952,-195908.0581,-186956.0947,24879641.8435,24855280.8502,24852482.2837,24872698.1798,-187034.8897,24868517.5175,
7200.000,6469.5923,-2813.3345,-1571.2416,1319.7321,698.8743,-1903.6221,-5141.8985,2409.4816,-1603.3764,6420.3310,-6141.5572,-2442.2813,6751.8352,-4711.5008,-3425.0169,269.4011,-1022.7162,-2039.6682,-307.2491,3992.6089,-3970.1384,1079.9717,4544.5491,3668.8659,-6897.7241,-5183.9819,-1085.4262,-4156.8477,466.1906,-1785.1357,4847.7834,4176.8303,4797.1028,-3649.2404,-1747.2662,-4085.3524,5578.8649,6424.9989,5136.2236,-5392.2666,3705.9091,2988.5251,-6033.3319,-6166.9730,5786.9588,5437.7633,2077.6486,4424.6975,5840.9196,3492.8779,1812.1106,-5468.2598,2090.4240,2839.6583,-5888.4486,6023.4066,-3626.6767,2823.1488,-2839.7566,-4348.2826,6194.1298,1769.8191,2257.0359,-6142.8784,-5606.2556,-3895.4748,-4932.7014,-3958.4932,326.3570,-3805.5740,-6487.0805,4910.1536,5233.3707,-1020.9003,-6384.5145,-1917.9606,3270.5233,-5126.1981,4325.6864,-4735.7887,2671.6775,4847.4452,4462.5500,6625.3723,-5476.0466,3644.1615,-4879.0603,-786.8669,2983.7240,-4703.9128,-2085.8436,-5735.1931,1681.3972,6600.7109,-3175.7183,-3417.1106,1135.7851,2632.8244,-5427.2435,-5757.6154,-343574.8708,-372134.5232,-352338.7972,-355067.3266,-360489.5675,-358194.9388,-360242.1765,-357180.2315,-3568180.9512,-3602608.1720,-3550741.0984,-3571550.7342,-357942.6452,-3561204.0992,-1918.6266,5515.3256,3856.9755,-3929.6585,-6025.3202,6272.0682,-410.8061,-6065.4387,6719.8222,-540.1067,-1538.2846,-3743.3258,1455.8244,879.8255,4073.4067,5562.3849,-4032.6275,6375.6661,-6132.3126,-3368.4578,1204.2471,3636.9544,-4967.9696,-1931.2489,-593.7443,-873.6549,-4992.4590,3017.7919,-4441.5480,-6305.0804,1601.6839,-828.2728,4769.4751,2358.8541,-3825.7765,-675.3840,3709.5906,-1328.3153,-663.0011,939.3191,2783.5446,-4215.1191,816.8505,-1656.7839,-220.7389,1580.2870,4062.2386,4612.8157,3303.5549,-5923.7121,6498.1395,-3620.5147,-6365.4065,5449.0442,-3415.8860,3250.9349,-2485.4949,-5914.4285,-4640.8580,-1417.0797,-3066.7813,-5357.7292,6496.3189,-2800.2816,-1652.6382,3129.6385,3091.9728,5535.5095,6384.9638,5477.3653,1599.4775,-4623.9967,330.1312,6827.4662,2346.8817,-5177.2909,2860.4513,1154.3681,-4415.8127,2636.7809,-6062.1452,-1699.8556,2550.5883,-517.9594,-3667.4845,-1724.2375,1386.1359,4639.4148,-5874.4526,-2210.5289,4874.5953,2477.8376,6164.3979,954.2665,-6144.1778,2510.9223,6257.2156,4785.1174,-3808.1246,-3758.9539,43508.6038,32750.4830,35432.5433,33226.0020,40336.0349,36400.5553,32722.0902,32244.6271,-129184164.0789,-129187328.6744,-129171719.4056,-129170143.0664,33776.7937,-129167442.7199,-1616.7442,-3092.9850,-5521.6405,-5495.1996,-3298.4199,2263.0385,4622.8269,-2292.9687,203.5181,2509.8247,2773.6304,-5023.4479,4.6641,4977.9712,4436.1431,3951.5198,-5471.1498,-1748.5050,3018.6816,-4539.8248,-5529.4320,-5813.4540,-1581.6742,-5453.5905,-284.9101,4448.8434,-4680.4893,4643.9964,-5289.3247,2004.7843,-4732.5390,-5440.3342,1567.0979,-5380.0609,-5426.0946,-5533.5212,-773.3672,-2180.7461,4513.6076,4235.6005,-5063.2194,-4555.0729,-3275.5133,-2642.6151,3739.6850,3970.8450,-5214.4230,-2686.6049,-1738.8848,-556.8575,-1303.3721,-2254.6251,-1442.6057,-3003.7175,1132.6323,-916.3089,-5338.7270,-2225.3040,4102.3290,5151.9268,-113.2358,3948.5490,-496.3223,1539.7836,3656.4967,4762.7690,3528.1608,1166.9027,2655.4931,481.9187,1345.9695,1380.6101,-4492.8859,158.7877,-1337.6708,-4161.3848,5201.9157,-4456.2828,-3058.0490,-4124.2175,1643.9464,-4657.3146,-4629.4696,-1581.7981,2140.2021,5192.1525,4718.5990,5040.8353,-2146.7931,-4410.8870,-4306.9365,-2907.5868,2453.1085,1439.1049,-564.8370,5427.8919,2746.5310,-4274.4357,-2035.5967,344.3527,-184688.0887,-188915.1664,-185326.8527,-188037.7589,-180421.6427,-185706.3210,-196671.5479,-187657.9704,24869765.7999,24844873.2034,24848195.9646,24859404.9171,-187220.1195,24860326.5064,
