sl_50_5400_20270301 Coordinates.csv
2027/03/01 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:04 2024,
Start: 2027/03/01 07:47:00.00, Stop: 2027/03/01 09:17:00.00,
TIME_UNITS,STARLINK-2731 - X-Coordinate,STARLINK-3513 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-5665 - X-Coordinate,STARLINK-2488 - X-Coordinate,STARLINK-31024 - X-Coordinate,STARLINK-30355 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-30241 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-4135 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-2286 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-1553 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-11131 [DTC] - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-30853 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-6088 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-4171 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2731 - Y-Coordinate,STARLINK-3513 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-5665 - Y-Coordinate,STARLINK-2488 - Y-Coordinate,STARLINK-31024 - Y-Coordinate,STARLINK-30355 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-30241 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-4135 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-2286 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-1553 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-11131 [DTC] - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-30853 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-6088 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-4171 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2731 - Z-Coordinate,STARLINK-3513 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-5665 - Z-Coordinate,STARLINK-2488 - Z-Coordinate,STARLINK-31024 - Z-Coordinate,STARLINK-30355 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-30241 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-4135 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-2286 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-1553 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-11131 [DTC] - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-30853 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-6088 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-4171 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-229.2518,5366.2846,3452.3803,6145.0071,5065.0426,1095.4583,-4577.1145,-6506.4252,5613.2059,-244.8463,4691.5875,6546.2234,4720.6324,2774.4299,-1918.0049,3300.9603,-3588.6773,4881.6529,-6901.3001,-4796.8024,-4733.9467,-5118.2821,-945.2486,-4749.5477,24.7586,5183.8924,1870.0410,3407.3785,-2039.8154,3780.3088,-5509.6429,5381.9217,5699.7295,-4064.5858,549.0848,3278.9703,4717.9976,5605.8935,-113.3224,-5059.9328,-5621.9384,3588.7619,-2145.8424,1303.7995,-5693.5305,3024.4679,1239.6686,-5682.1381,4959.7149,-2386.7524,-342455.0603,-360235.3860,-346904.6800,-344973.3216,-352922.4142,-350553.4121,-345887.4731,-346016.9927,56373223.8766,56347322.3630,56346878.6390,56363481.2330,-346417.4578,56370567.3661,6406.8041,-4313.8913,4616.0673,3150.8766,3291.9431,-6204.3809,1624.0439,124.1149,2519.0564,-5076.3099,-2728.6165,-632.2564,459.6334,6250.5875,-3696.6355,4272.6456,-3698.8915,-2014.5773,539.5868,-3617.9702,-1134.3632,-2246.1351,-6808.9545,4784.6899,5508.4979,-4589.4689,-6425.7888,2306.7733,-6603.3453,-3830.6294,-3057.8437,-3511.9576,-2279.8766,-5358.7311,-4102.7440,2396.3775,-201.2300,-3321.0989,6767.2213,-4383.8201,3950.4346,-2677.1250,3607.9812,5734.6326,3936.8517,-4041.7543,-6646.7282,3312.5966,3949.4515,4165.8771,-72833.1074,-96048.0104,-79694.0708,-80153.8964,-83538.5013,-82869.9779,-89721.8203,-85709.1223,-80878425.5226,-80930607.6660,-80906328.3795,-80892506.9128,-85816.7198,-80897054.1502,1736.4289,485.6895,-3851.3624,216.3585,-3388.5218,2889.1971,-4936.2561,2377.5846,3156.3983,4706.0590,4289.1503,2095.9898,5029.1687,958.1806,-5454.9489,-4087.0529,4456.1594,4480.9129,429.5942,-3454.4942,4829.2420,4062.0886,749.6314,1033.9649,4200.8229,171.5839,-1337.6371,5477.8443,-282.8791,4118.8125,2875.6640,2380.0245,-3264.9869,-1657.6816,5520.9774,-5186.5967,5037.7996,-2397.0772,1501.5795,1628.9944,-800.0366,-5263.7484,5484.6135,3254.7884,-42.0066,-4572.3868,1418.2724,-2029.5538,2730.8614,4964.2978,-186154.2662,-188704.8094,-187318.9012,-183155.2168,-182034.0266,-192261.5883,-194941.5062,-189022.8814,29318892.9058,29339086.8099,29330334.9668,29337445.2488,-187249.1805,29326848.8944,
300.000,1040.2475,4243.6713,4428.0045,6333.1871,4932.7438,-707.0471,-4542.9492,-5570.8282,5520.8399,-2351.8670,3046.7489,6628.7657,3899.1452,3839.4127,-3836.1108,4923.0558,-5162.0964,3505.4506,-6367.6907,-5163.3540,-5746.8615,-6159.4514,-2073.8528,-3591.8501,1975.1649,3912.7464,209.4389,4541.2208,-3067.1186,1809.0004,-5578.4617,4908.7783,4593.1119,-5303.9647,-1619.5847,4046.2521,3637.2096,6194.3440,1438.0570,-5312.9340,-4339.0801,1722.6325,-392.8876,2469.8960,-4573.9502,1337.5380,44.5471,-4979.2920,6060.5813,-1113.8400,-340981.4665,-358114.8585,-344912.9988,-343076.7928,-351072.1461,-348719.7339,-344020.8710,-344532.0681,58131555.3680,58106301.0263,58105413.8653,58121423.2357,-344539.1598,58128923.5422,6561.6453,-4955.6952,2818.3648,1900.6240,1504.9903,-5655.9531,3517.8241,1411.1422,587.6406,-4632.3781,-4067.1163,-1905.1109,-1501.1876,5677.1470,-2767.4760,3804.6589,-2358.1482,-3658.0885,1124.5046,-1673.7298,455.4914,-633.1851,-6110.0907,5776.8046,4716.9743,-5457.3703,-6251.1172,470.7839,-5851.4031,-4134.6839,-1176.0961,-4743.4187,-1362.5077,-4450.9250,-4120.5999,298.8156,-2036.4508,-3125.3158,6144.0986,-2940.8811,4891.7205,-3765.6964,4792.3097,4328.8756,4976.1459,-5311.9682,-6899.1268,4719.7565,3147.0284,5586.6542,-80114.4797,-103519.6101,-86963.8748,-87496.5829,-90823.1556,-90171.0124,-96927.0160,-92689.6139,-79625294.8416,-79678181.5870,-79653933.1945,-79639925.6555,-93094.8054,-79644011.6320,-87.2627,2246.1363,-4529.2159,1996.2314,-4624.7057,3940.9304,-3864.8688,3865.8900,4119.6222,4581.6457,4692.6532,322.8877,5506.0270,-860.0328,-4972.3147,-2670.5690,3772.3986,4721.7212,2501.9462,-4310.0387,3715.9192,3070.1052,2481.0621,-521.5706,4672.3412,1687.1442,-2733.3709,5109.3236,-2053.8075,5053.5959,3930.9232,628.7925,-5038.9077,-140.0618,5292.8913,-5189.8044,5503.4749,-194.6348,2866.8121,3250.9751,-2261.3583,-5532.6181,4958.9508,4506.6282,1486.0441,-4046.8774,-391.3961,-539.3208,1023.9657,3906.8863,-186194.4592,-188723.2164,-187223.2108,-183315.1157,-181935.9561,-192048.3312,-195076.6880,-189036.1462,29320035.2146,29339841.6251,29330970.7546,29338307.3468,-187255.0279,29327789.9435,
600.000,2193.7627,2681.2091,5018.3654,5899.7593,4357.9749,-2469.8563,-4099.6953,-4096.2838,4923.8742,-4237.0710,1127.3529,6048.9582,2744.1006,4529.1016,-5380.6469,6012.5599,-6221.7939,1821.2014,-5181.2383,-5070.4167,-6197.5222,-6611.4719,-3024.0599,-2063.8387,3759.3800,2250.5381,-1495.7844,5257.1999,-3812.0714,-362.5415,-5138.3526,3938.7069,2961.7612,-6026.4737,-3621.1212,4406.7582,2243.0217,6110.0624,2876.6363,-5060.6690,-2623.3003,-287.0450,1359.8926,3419.9708,-3000.4476,-454.8075,-1159.4028,-3786.2640,6550.8689,228.2796,-339353.5017,-355838.4626,-342768.2039,-341025.6799,-349067.4810,-346728.7188,-342004.6977,-342906.8304,59862038.9814,59837452.5678,59836127.2633,59851549.8245,-342508.0013,59859435.6140,5978.6533,-5121.9564,755.9253,440.6614,-457.5151,-4584.3205,5047.2166,2600.6710,-1421.7584,-3783.1713,-5049.3202,-2983.7152,-3344.7867,4531.5047,-1611.7148,2962.2923,-811.4874,-4979.4117,1627.5697,442.3009,1963.3733,1014.9857,-4801.6918,6182.9518,3505.6004,-5806.8541,-5454.1700,-1376.3907,-4512.2057,-4060.2549,839.0615,-5484.5786,-361.8206,-3111.0647,-3786.9433,-1810.8917,-3707.4015,-2587.1869,4932.9549,-1179.4550,5375.4672,-4536.3515,5539.6689,2465.4016,5542.3040,-6063.7622,-6462.9405,5655.1462,2040.6743,6465.1050,-87368.6147,-110943.5972,-94196.4231,-94801.9296,-98068.3950,-97435.2369,-104091.0541,-99675.5115,-78333952.4828,-78387530.2157,-78363319.8405,-78349153.9210,-100331.8616,-78352756.7672,-1900.4033,3762.7356,-4723.2334,3559.9855,-5365.7263,4570.8304,-2378.8811,4939.7267,4638.9044,3966.5918,4591.5765,-1485.2474,5390.2079,-2585.1431,-3942.6400,-947.6352,2664.1572,4456.7106,4306.5894,-4704.6715,2192.4230,1746.6127,3944.6698,-2018.5210,4643.5685,3021.3329,-3822.7485,4176.1288,-3603.5232,5411.1185,4564.5566,-1192.1160,-6279.5851,1392.5869,4492.1238,-4549.0223,5374.7474,2028.5429,3925.0251,4518.4495,-3479.1720,-5205.6649,3898.0627,5230.2265,2854.0905,-3065.3385,-2158.7603,1009.9387,-793.9258,2427.3006,-186234.7379,-188741.3911,-187127.4765,-183479.9785,-181841.3146,-191828.8039,-195206.5697,-188921.1602,29321181.0656,29340595.8798,29331605.8572,29339153.1939,-187260.7709,29328731.0282,
900.000,3123.5103,826.5821,5168.1528,4897.7783,3405.9398,-4026.1995,-3274.7421,-2233.4075,3885.5112,-5715.9472,-879.3535,4859.4704,1369.7355,4792.7303,-6389.5715,6459.0695,-6655.0061,-8.8830,-3464.2264,-4531.1675,-6029.6282,-6424.1015,-3717.9610,-309.9630,5203.4964,351.5189,-3081.3066,5472.9204,-4218.4761,-2504.2273,-4237.9922,2556.0101,976.7354,-6170.9822,-5255.0736,4310.6767,674.0506,5348.5826,4072.6030,-4340.9829,-637.6670,-2240.9761,2945.4902,4059.1161,-1119.5977,-2176.4158,-2272.1591,-2210.0535,6389.6177,1521.3677,-337571.5929,-353407.2709,-340471.1870,-338820.8444,-346909.3568,-344580.7065,-339839.8369,-341110.8489,61563844.4732,61539946.4021,61538188.3138,61553032.0317,-340324.8770,61561273.3062,4721.6216,-4810.9363,-1370.4846,-1098.0869,-2404.8726,-3098.1889,6065.7454,3586.4749,-3314.8383,-2605.1787,-5578.2584,-3780.1021,-4886.0998,2920.0149,-335.4972,1815.3272,793.2089,-5847.8785,2021.3529,2525.2229,3249.7403,2548.5243,-3014.7259,5971.6131,1992.1310,-5614.3947,-4122.7878,-3052.0088,-2716.2013,-3619.6298,2794.2175,-5674.3344,597.7242,-1457.9939,-3125.6788,-3691.2663,-5045.4431,-1793.1581,3254.9869,730.9178,5366.0704,-4908.3759,5765.8894,349.7799,5591.4708,-6212.8259,-5384.0871,6035.7796,722.0008,6707.0684,-94592.2948,-118316.6954,-101388.5016,-102067.0382,-105270.9020,-104659.4437,-111210.9492,-106681.2252,-77005017.1355,-77059271.6142,-77035106.0469,-77020808.4251,-107524.6789,-77023908.0830,-3483.3566,4870.9734,-4412.8109,4738.4239,-5532.9346,4711.6506,-637.3194,5484.2181,4658.4298,2926.6826,3996.7858,-3132.5473,4694.0582,-4030.7351,-2478.5922,884.1863,1256.0879,3714.2452,5650.7762,-4596.4378,426.8237,234.5060,4982.6513,-3288.9262,4117.6126,4030.7561,-4484.1884,2781.1620,-4765.6986,5150.6930,4708.7698,-2881.1168,-6856.7951,2775.4957,3205.0254,-3343.1419,4665.3961,4035.0640,4563.0255,5293.4698,-4322.8120,-4317.8699,2416.1726,5341.0380,3914.8569,-1737.9221,-3692.9687,2448.5348,-2525.8658,685.2925,-186275.1011,-188759.3307,-187031.8916,-183649.9025,-181750.0727,-191602.9313,-195331.2098,-188687.1451,29322330.3660,29341349.5875,29332240.3466,29339982.9666,-187266.4095,29329672.1486,
1200.000,3744.6899,-1140.2250,4859.5039,3435.5270,2173.0305,-5225.7264,-2131.2566,-169.5933,2507.7201,-6643.1793,-2780.1487,3175.3976,-93.7788,4619.8737,-6754.1011,6222.0588,-6412.6346,-1811.8860,-1394.1129,-3596.8528,-5249.5536,-5609.7016,-4098.4516,1500.5585,6163.9576,-1604.7097,-4391.4377,5153.3783,-4259.7510,-4388.1137,-2966.5375,888.8550,-1149.3456,-5732.4548,-6358.6461,3754.1936,-919.0400,3982.2199,4915.7641,-3234.4088,1427.0301,-3948.2663,4217.2749,4318.9439,889.9937,-3660.9004,-3200.4680,-397.2432,5601.9293,2655.1409,-335636.2317,-350822.4248,-338022.9078,-336463.2193,-344598.7761,-342276.0630,-337527.2303,-339114.4785,63236155.3429,63212965.6674,63210780.2058,63225054.5283,-337990.7488,63233620.0790,2931.2495,-4065.2680,-3354.9179,-2572.7930,-4144.7480,-1343.2101,6479.2458,4276.6412,-4906.1629,-1202.6779,-5596.9037,-4233.4242,-5966.7655,997.4061,947.4044,465.5060,2305.0890,-6173.5499,2283.6192,4372.2675,4200.5420,3830.8099,-928.3971,5173.3971,319.4288,-4907.1720,-2396.7471,-4394.5701,-640.2873,-2856.3985,4499.4173,-5308.0158,1404.6564,357.1975,-2188.0519,-5129.4383,-5911.0554,-855.5898,1275.6888,2602.1863,4872.7903,-4834.7059,5435.8995,-1786.8674,5128.1290,-5734.7206,-3773.2439,5833.7325,-695.0274,6282.0758,-101782.3084,-125635.6519,-108536.9100,-109289.0645,-112427.3835,-111840.4380,-118283.7273,-113715.3730,-75639125.5243,-75694041.8894,-75669927.5903,-75655523.8537,-114670.0675,-75658102.1435,-4645.1286,5450.8389,-3630.8765,5404.2469,-5108.6801,4348.4120,1172.7790,5441.1759,4176.1213,1573.2368,2972.1385,-4441.1318,3492.2347,-5041.2254,-741.0345,2614.2603,-293.3373,2573.7779,6391.4583,-3996.7933,-1385.9187,-1302.9327,5483.3127,-4190.6612,3150.7094,4607.0559,-4644.0470,1078.5299,-5416.1295,4301.9195,4348.1738,-4251.7539,-6710.0752,3859.9789,1570.7344,-1721.2184,3451.7583,5610.8785,4712.6793,5491.8442,-4702.0370,-2964.3314,673.2051,4826.1064,4554.2774,-214.1418,-4828.9639,3618.8315,-3984.6715,-1130.8149,-186315.5474,-188777.0323,-186936.6488,-183824.9860,-181662.2021,-191370.6428,-195450.6642,-188351.3171,29323483.0218,29342102.7612,29332874.2945,29340796.8439,-187271.9436,29330613.3046,
1500.000,4002.4003,-3024.6118,4114.2135,1664.3458,777.1064,-5949.0415,-764.0613,1890.0329,921.1781,-6927.2923,-4394.5085,1162.5266,-1512.5442,4039.3221,-6431.1356,5334.6743,-5515.0590,-3420.5385,815.5139,-2352.0425,-3926.9792,-4242.6805,-4133.4551,3190.0758,6542.0534,-3430.3563,-5294.0653,4316.3828,-3939.7225,-5812.7243,-1444.7050,-902.8463,-3184.9223,-4761.2954,-6823.4486,2782.3934,-2387.9418,2152.6727,5325.5515,-1854.8841,3370.6010,-5245.0099,5062.7641,4164.8640,2834.8752,-4767.7853,-3865.1762,1479.7573,4274.9771,3536.5108,-333547.9735,-348085.1345,-335424.3935,-333953.8114,-342136.8058,-339815.1745,-335067.8783,-336890.9713,64878169.2238,64855707.6165,64853100.2281,64866816.0136,-335506.6454,64875673.5199,808.5522,-2966.0760,-5005.9906,-3841.9446,-5501.8908,512.4012,6254.9716,4601.9776,-6037.3780,301.2684,-5094.5244,-4313.8027,-6471.7184,-1048.4989,2125.3826,-962.1149,3584.4647,-5916.8140,2397.5591,5802.3297,4737.2552,4750.5841,1248.2350,3876.4060,-1357.9574,-3759.2225,-452.9062,-5279.6222,1509.9591,-1841.2757,5786.6593,-4435.7723,1973.1804,2165.1175,-1049.2997,-5965.5384,-6208.7149,102.6669,-811.7526,4246.3636,3947.6097,-4308.0291,4568.9834,-3713.1537,4203.3959,-4668.9451,-1793.7884,5077.7334,-2083.8536,5227.3070,-108935.4513,-132897.2394,-115638.4636,-116465.2249,-119534.5718,-118975.0392,-125306.4276,-120780.1872,-74236932.1041,-74292494.8891,-74268437.9904,-74253952.5603,-121764.8582,-74255993.2446,-5246.2134,5439.6192,-2460.5724,5485.6314,-4138.0270,3519.9420,2856.6092,4815.1262,3243.8494,51.2499,1627.7535,-5270.3133,1913.9572,-5508.3396,1078.3859,4043.5248,-1809.7974,1157.4672,6450.1668,-2969.4651,-3045.8468,-2699.8897,5392.8576,-4623.1468,1846.3225,4688.4665,-4284.4937,-743.4277,-5485.5681,2961.4598,3521.3753,-5153.3444,-5854.5666,4529.5626,-233.7517,115.2859,1864.7756,6588.4230,4358.0527,5092.0287,-4576.3603,-1290.5573,-1142.5139,3745.5287,4703.7018,1333.8402,-5445.0803,4392.6959,-5013.3101,-2824.8187,-186356.0755,-188794.4931,-186841.9399,-184005.3271,-181577.6761,-191131.8746,-195564.9859,-187937.8470,29324638.9373,29342855.4140,29333507.7718,29341595.0071,-187277.3733,29331554.4962,
1800.000,3875.5653,-4636.6517,2992.8107,-237.3084,-653.4822,-6119.7473,707.9140,3743.0292,-727.0393,-6539.9982,-5571.9405,-979.4397,-2761.1182,3114.5557,-5448.8584,3899.0129,-4050.4556,-4688.8391,2937.2611,-907.3470,-2188.5019,-2452.4694,-3818.3563,4589.7220,6294.4212,-4947.5215,-5693.7522,3032.5345,-3291.1391,-6624.9685,186.6276,-2642.8984,-4904.3476,-3357.2767,-6606.6084,1486.9293,-3600.5456,55.5737,5258.6843,-337.9376,5002.6406,-6010.3112,5413.6223,3600.7932,4525.4633,-5395.9340,-4207.4291,3239.2547,2547.7152,4096.8465,-331307.4375,-345196.6782,-332676.7394,-331293.7024,-339524.5771,-337198.4417,-332462.8395,-334418.5222,66489098.2685,66467384.0029,66464360.1552,66477529.5986,-332873.6624,66486645.7289,-1408.1535,-1623.9452,-6165.3803,-4778.8288,-6335.7201,2293.9929,5424.1044,4522.9869,-6593.1782,1775.4604,-4108.9518,-4023.2630,-6341.9685,-3015.2182,3098.4648,-2330.6483,4515.6016,-5093.3857,2352.3220,6673.7833,4822.8707,5231.3404,3297.3355,2216.1344,-2888.0410,-2283.4483,1512.7420,-5631.4459,3520.5707,-665.9361,6526.6033,-3155.4461,2252.2129,3793.9887,196.8954,-6111.1830,-5897.9190,964.1605,-2805.4188,5494.4022,2679.6367,-3363.5669,3238.4224,-5222.5847,2909.1647,-3116.2252,355.2342,3849.0511,-3316.4657,3644.1706,-116048.5278,-140098.2575,-122689.9947,-123592.8033,-126589.2257,-126060.0830,-132276.1039,-127871.3194,-72799108.7460,-72855301.8883,-72831308.1978,-72816764.2561,-128805.9042,-72818253.1010,-5214.7140,4838.4707,-1026.7370,4973.7534,-2724.2439,2314.8014,4232.9189,3672.8740,1961.9659,-1476.2455,108.2479,-5531.3329,129.2837,-5382.2155,2778.5313,5007.7361,-3122.9667,-382.8863,5820.8887,-1623.9763,-4370.4141,-3806.0840,4720.9687,-4538.2200,344.1564,4266.3007,-3445.4210,-2483.2368,-4966.6771,1282.3250,2316.9283,-5487.1872,-4379.6517,4712.4473,-2012.9543,1937.3583,76.0273,6864.1607,3537.0531,4137.3816,-3959.1710,522.8202,-2834.9422,2225.6899,4347.1272,2730.8296,-5475.6056,4685.5127,-5501.5471,-4214.2079,-186396.6837,-188811.7098,-186747.9556,-184191.0222,-181496.4692,-190886.5726,-195674.2253,-187476.4985,29325798.0154,29343607.5587,29334140.8490,29342377.6408,-187282.6986,29332495.7235,
