sl_100_5400_20271219 Coordinates.csv
2027/12/19 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:31 2024,
Start: 2027/12/19 07:47:00.00, Stop: 2027/12/19 09:17:00.00,
TIME_UNITS,STARLINK-31621 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-6248 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-30423 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-31068 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-2026 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-32166 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-3781 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-3815 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-6041 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-30206 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-6329 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-31549 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-30232 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-30752 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-2377 - X-Coordinate,STARLINK-1334 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-5437 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-3713 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-31814 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-4511 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-2545 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-30335 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-31009 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-4008 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-32180 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-1506 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-6248 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-30423 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-31068 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-2026 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-3781 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-3815 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-6041 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-30206 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-6329 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-31549 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-30232 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-30752 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-2377 - Y-Coordinate,STARLINK-1334 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-5437 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-3713 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-31814 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-4511 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-2545 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-30335 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-31009 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-4008 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-32180 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-1506 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-6248 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-30423 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-31068 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-2026 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-3781 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-3815 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-6041 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-30206 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-6329 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-31549 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-30232 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-30752 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-2377 - Z-Coordinate,STARLINK-1334 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-5437 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-3713 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-31814 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-4511 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-2545 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-30335 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-31009 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-4008 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-32180 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-1506 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4042.0656,-809.9938,4241.4022,-2743.8804,2652.8193,-5747.1119,-3301.4713,-5790.4050,4848.6059,-3809.9096,295.4239,1623.1682,6592.7898,0.0000,5038.2733,3182.4476,-4688.7604,5048.2100,4999.0055,3159.6126,-2530.8415,-3149.0851,-5382.1612,-5357.5785,-4280.5065,1667.5487,-5246.1496,-4321.0028,39.4286,5157.1305,-1788.0454,-3781.4832,5649.2112,4551.5042,3831.7049,1795.0280,4025.7442,-3126.2611,75.9950,2737.0838,-1801.7278,3125.4765,-762.6032,6408.7534,3025.6200,-4959.9547,-3573.1033,-2883.7141,-2058.4843,-2652.8754,-5907.7505,-5223.3375,-4342.0012,27.5016,-6464.4668,-3304.2137,0.0000,734.5295,5911.0237,5604.7496,5361.2903,770.9069,-6728.1349,4904.5775,-6071.6470,5630.4126,-5803.8240,-3266.7344,5085.8571,-1310.8075,-5476.7702,0.0000,-4230.9637,-3543.8642,6334.8833,5275.0592,5367.0141,-4495.5674,-4117.0585,-2504.0477,2109.0347,4823.5484,-6431.6087,2672.3978,6781.9392,3945.2577,3319.9565,-31.4427,-4796.6947,-5495.2240,1696.9611,-2944.1602,4632.7330,0.0000,4647.0360,2964.0437,-6340.9259,-4706.4851,4801.1154,-6299.6528,-279852.7963,-296495.1906,-272200.0383,-272431.0274,-277846.2765,-277086.6431,-281714.6477,-278308.3913,-25823524.4877,-25804382.1738,-25796304.4866,-25801305.8959,-278279.4974,-25803998.6397,2969.3941,-4380.2357,5441.6852,-5338.2570,-6150.0239,-3810.5844,-2760.6720,823.3753,2419.0273,-4913.2963,5074.2897,-4813.3436,881.4900,0.0000,-4169.4369,3965.4550,-2059.6622,-3069.5033,4669.2987,4714.6387,6324.9304,-4691.1977,-1788.8013,-2750.3895,5424.2815,3976.0160,-900.1710,4096.4734,6429.1343,180.0784,3857.4084,-3384.3881,1144.6957,5126.0071,-3881.6566,2579.4085,-3237.5016,-4206.1573,5870.6536,6053.9378,6503.9384,-3657.7948,6234.6599,2299.5300,-698.5667,-4029.6348,5093.4587,-4289.2407,4872.2810,-5501.9396,-1275.6368,641.6772,1110.7892,-5313.9842,-524.6401,2717.9163,0.0000,4357.3240,-3398.8842,-2744.0807,2889.2840,6114.1034,668.0543,-3434.8282,3311.9634,-1227.8397,2919.2195,5319.7899,-3254.4412,-4404.2640,0.4125,0.0000,-593.9776,-4170.7258,1734.0714,2561.6000,-1384.4074,2922.8041,-472.2575,5694.4113,-1564.6051,4310.5875,-2254.8903,-5211.5753,-594.7674,1157.1018,144.6435,6112.1157,4998.6207,-3839.2423,2976.1946,-6178.0269,-3155.3837,0.0000,-1098.3953,-4760.0182,-2777.9302,1241.3008,3195.9619,-2698.9936,-245428.6178,-238162.8348,-241961.2531,-242184.7498,-235469.9351,-237418.1610,-243996.7948,-241919.0517,311687498.9622,311678703.4311,311670651.4926,311675092.4568,-242461.7422,311681801.2918,4649.8151,-5324.7798,-630.4163,3424.5735,-1693.6524,-380.2260,-5381.8288,-3505.0560,-4296.5663,-2950.2263,-4540.9514,4593.6151,1909.5332,0.0000,1960.8235,-4678.1952,-4544.0865,-3570.5531,-1467.6396,-3968.2959,419.9630,-4055.8758,3955.6940,-3180.7842,586.3109,-5298.8201,-4441.4215,-3437.1486,-2505.8685,4217.5992,-5347.0870,-4725.9892,-3808.0680,326.0909,4210.4424,6187.1278,4597.9140,-4536.8629,3636.6137,-1905.6946,1560.1050,4938.6096,-2676.9309,1308.5288,6171.4935,-2520.4478,-3075.0263,-4507.5801,-4331.8253,3193.0442,3245.0627,4505.1193,-5133.4130,-4348.0813,-2326.0048,5377.2507,0.0000,-5370.0115,451.5510,2937.1775,3281.8818,3087.6922,-1517.9078,3294.8557,-497.5728,3612.7033,-1416.1368,-2973.2653,-3431.4926,5131.1476,4053.5956,0.0000,-5317.0272,-4241.7313,-1866.0799,3709.0895,4121.7353,4409.8453,5503.2377,-3058.2154,-6424.7114,2360.5502,1234.7863,3720.6394,-939.2137,-5448.5532,-6097.0467,3213.8997,-27.5497,-1821.7061,6036.3711,-604.8969,3969.4256,0.0000,-4864.6414,-4037.2309,66.5739,4764.1691,3647.2737,853.0158,22613.8335,22308.3646,22686.5294,25145.3109,27469.8329,17779.7521,13891.2804,20292.4664,-134673243.8847,-134654069.0016,-134682239.5814,-134680368.8867,21966.2755,-134675156.5752,
300.000,5206.7835,-1618.5130,5135.5498,-3526.1931,1200.9319,-6042.8765,-4849.9387,-4653.9104,4540.8956,-5121.7407,1949.9716,-366.8311,6083.7859,0.0000,4364.9455,3836.8490,-5953.2323,4763.5108,5496.5681,4262.1237,-964.6343,-4881.0017,-5178.7308,-5044.5162,-2981.8216,3678.2436,-6393.7055,-3723.8402,1332.9074,5855.1680,381.0315,-5004.5322,6507.7244,5279.7330,1877.7643,2330.2695,3488.4927,-4420.3810,1881.8922,3934.2916,-135.9733,2146.1835,997.4720,6878.5289,3798.9823,-5358.2152,-2357.9079,-4620.8525,-87.3065,-4094.5596,-6565.7159,-4350.1105,-4332.8196,-1581.5479,-5669.9540,-1481.3706,0.0000,1583.2248,4896.4971,4083.1900,5414.7558,2172.1098,-6573.3450,3187.1415,-5595.3026,4369.2437,-4567.5473,-1564.3918,5989.8255,-3283.3623,-4656.1872,0.0000,-3844.1215,-4545.2033,6812.7753,5289.2883,5590.7538,-3590.6202,-4134.0034,-596.5452,144.2787,5011.3704,-6371.2992,2363.1701,6517.2639,4533.4574,1878.5478,1677.2401,-3699.5872,-6428.7691,2239.3634,-3952.2280,2805.8364,0.0000,4817.7354,1038.4254,-6615.5799,-4858.9809,6076.7383,-6260.5625,-274396.7915,-291454.6116,-267039.0437,-267344.4153,-272694.6156,-271963.0860,-276493.9952,-273225.6367,-32619723.4975,-32600904.9956,-32591942.0330,-32596696.5071,-273114.6601,-32600148.9166,1173.7908,-2544.2022,4147.3079,-3706.9233,-5945.7804,-2565.5405,-1387.1897,2490.8834,459.8480,-4414.3373,3839.4895,-5500.7569,-773.0872,0.0000,-5250.1337,2011.2419,-786.1425,-4570.9937,4276.7561,2966.6364,6474.3637,-3901.3238,270.7347,-997.2344,6189.1824,3510.5875,-228.2893,5474.5155,6724.7136,-1427.8526,4153.7235,-1624.0080,-184.3756,4129.1884,-4191.2594,459.5306,-4944.3597,-2493.9427,4969.2154,5679.5358,6279.6365,-5289.9513,5596.8221,856.9348,-2529.6815,-2237.5127,6286.2185,-3900.1583,4450.6804,-5323.2387,347.9599,2601.9084,3114.6390,-5961.3224,852.5834,3921.4496,0.0000,2532.8222,-4214.1883,-3522.9094,935.6473,6385.2940,2187.7077,-3980.8421,3757.2787,-2835.7888,3719.9116,5164.1561,-3250.4733,-4369.4791,1948.5553,0.0000,1561.4089,-2313.5470,241.9413,539.7120,-3028.3125,4712.7514,1694.7146,5589.3905,-2575.3198,2724.7630,-616.7045,-6272.9987,-2087.5867,-910.5682,-1475.3381,6418.5168,5582.9177,-2607.9000,884.9781,-5484.9303,-3786.1971,0.0000,-2997.4146,-4606.2176,-1269.4991,3112.5418,2288.1812,-1356.8273,-251667.7274,-244316.8476,-247909.5466,-248060.1061,-241274.9708,-243242.0658,-249784.2485,-247304.4059,311051653.1024,311043030.5826,311035051.5122,311039218.0982,-248293.3760,311046042.3172,4276.4401,-6253.4270,-2108.4422,4642.3476,-3309.0004,-2148.6993,-4694.1814,-4317.1378,-5195.3820,-1273.5818,-5283.8904,4065.1910,3201.9252,0.0000,170.2351,-5382.5518,-3288.1140,-2012.9054,647.5253,-4582.0781,1925.5795,-3052.2624,4572.5985,-4466.8792,-958.0349,-4562.0880,-2668.7703,-1847.0714,-770.8556,2849.7397,-5410.1040,-4516.9587,-2307.1041,-1483.2998,5134.4981,6519.6184,3353.1792,-4721.1086,4409.4733,-119.4977,2915.7802,3869.9176,-3783.4180,-226.5227,5188.0005,-3672.2491,-1752.5720,-3234.4317,-5189.6945,1561.0032,1963.4039,4721.6345,-4238.1614,-3015.3451,-3822.8169,5445.1464,0.0000,-6280.3799,2220.5441,4296.5444,4200.7636,1432.9099,7.9698,4546.7621,1622.7488,4371.5605,-3086.8760,-4324.8340,-1331.4419,4194.8303,4575.2873,0.0000,-5413.7214,-4683.7343,-355.0367,4456.5922,2704.7302,3622.1571,5244.8243,-4057.1468,-6443.7798,3853.8784,2640.7350,1799.5545,612.4700,-5021.0772,-6520.2257,1924.4235,1763.5989,-318.2102,6508.8572,1211.3269,4994.5887,0.0000,-3777.0628,-5044.7646,1588.7899,3621.5365,2106.8603,2574.7732,22597.9475,22148.8285,22643.6382,24838.6640,27412.5946,17878.1741,13640.4233,20373.3876,-134671919.6665,-134652290.0005,-134680163.3223,-134678505.5818,21825.9352,-134673573.5841,
600.000,5876.6932,-2341.9799,5548.6352,-4010.0485,-401.2822,-5749.6880,-5936.6942,-3066.8474,3835.5872,-5907.6346,3449.1252,-2297.7436,4995.7966,0.0000,3241.3796,4170.3381,-6617.8297,4020.9866,5451.3655,4993.6312,716.8396,-6141.1255,-4511.3864,-4247.1229,-1386.9051,5308.3248,-6890.6578,-2768.4670,2484.2485,5920.8782,2502.9554,-5776.8645,6723.8979,5482.7940,-273.4173,2713.0867,2642.1456,-5325.1237,3535.1976,4737.6046,1567.1370,995.4600,2686.6742,6682.3494,4239.3335,-5255.6421,-931.5303,-5875.7551,1920.8552,-5112.8499,-6573.6780,-3095.1838,-3919.9273,-3002.0175,-4321.8324,457.4533,0.0000,2350.8485,3364.6279,2148.6929,4977.4798,3340.5295,-5779.6196,1132.6095,-4535.3030,2681.8593,-2808.6873,322.4347,6251.4761,-4911.0825,-3396.7693,0.0000,-3120.8927,-5148.6431,6597.3422,4833.4378,5279.2363,-2374.6971,-3795.6553,1390.0433,-1795.5103,4731.7815,-5704.8664,1835.8184,5601.3225,4706.2051,308.3420,3205.7731,-2221.6587,-6741.2555,2638.7625,-4570.6929,693.3457,0.0000,4526.2451,-1014.0272,-6252.1652,-4542.2763,6720.2639,-5610.0142,-268790.8453,-286285.1504,-261759.3396,-262140.0153,-267421.8907,-266718.7441,-271152.6419,-268029.5094,-39400461.1176,-39381973.2293,-39372134.1557,-39376641.3879,-267827.5737,-39380841.1310,-711.3508,-473.5616,2439.9497,-1705.9647,-5170.4498,-1044.7750,78.4111,3940.3693,-1570.6337,-3481.0152,2245.7866,-5668.7631,-2379.9741,0.0000,-5786.0904,-136.6490,531.8238,-5602.4006,3451.0663,943.0625,5972.8806,-2766.2146,2320.3789,891.7608,6360.0989,2735.7220,431.8561,6289.3049,6347.8521,-2848.7199,4084.1572,264.8549,-1470.0684,2700.4704,-4137.9534,-1688.7311,-6152.9713,-565.2174,3609.8957,4738.7746,5459.5087,-6398.3372,4412.8197,-670.7612,-4063.4420,-207.7544,6870.0150,-3148.5143,3624.5624,-4622.9019,1918.8348,4332.1047,4779.7451,-6022.7793,2184.5797,4780.7826,0.0000,478.1407,-4617.0189,-3997.4466,-1126.3791,6022.4895,3494.8591,-4168.3228,3836.5749,-4189.5762,4138.8673,4534.9136,-2876.9295,-3941.1012,3724.4631,0.0000,3567.4503,-245.2159,-1271.3748,-1548.9932,-4349.0672,6051.0962,3685.7652,4976.1765,-3399.9926,841.5033,1103.1676,-6687.9630,-3378.1047,-2860.4459,-3005.9338,6105.8106,5628.0859,-1127.8452,-1278.9421,-4227.5186,-4090.2534,0.0000,-4564.2758,-4046.2919,376.5553,4639.1738,1167.6599,146.4442,-257755.4578,-250364.5003,-253748.6186,-253829.2269,-246971.5125,-248963.4484,-255459.0840,-252662.3868,310267633.9440,310259169.6939,310251309.0658,310255236.9378,-254014.9954,310262111.9557,3427.2808,-6518.5112,-3360.4554,5359.0911,-4566.9078,-3684.6737,-3496.0551,-4644.7096,-5535.5528,542.5437,-5433.9321,3086.4271,4149.6546,0.0000,-1639.4521,-5506.7685,-1667.0562,-236.9108,2695.1177,-4704.8652,3214.9879,-1725.0809,4697.0897,-5250.1665,-2399.9528,-3316.2269,-610.4728,-54.1605,1047.9112,1139.6270,-4870.1780,-3825.7138,-556.4676,-3129.1608,5500.0864,6159.5500,1747.5222,-4400.8918,4705.5738,1679.5972,3958.4061,2381.0749,-4466.8272,-1737.3589,3645.3614,-4420.7415,-242.9668,-1603.8911,-5470.4160,-240.9684,464.9779,4432.6954,-2866.2650,-1350.5079,-4903.5962,4916.7130,0.0000,-6527.7641,3741.1421,5189.3511,4667.6340,-377.8480,1532.9700,5291.4345,3569.2659,4635.7796,-4384.0209,-5210.8071,910.4745,2801.8812,4582.1891,0.0000,-4904.3245,-4623.7057,1195.8089,4728.9357,995.3736,2449.0279,4416.2891,-4622.3517,-5778.8299,4926.4959,3763.0433,-313.5614,2096.7490,-4032.2790,-6252.2881,426.6458,3365.3266,1219.1719,6290.2630,2894.1337,5471.2349,0.0000,-2264.8171,-5508.4243,2940.0017,2071.0151,330.2951,4017.5275,22575.2810,21989.2554,22599.1749,24527.1918,27351.9367,17982.8831,13394.5385,20570.8243,-134670595.8786,-134650518.9267,-134678079.5409,-134676616.7388,21685.5795,-134671990.2755,
