sl_100_86400_20270407 Coordinates.csv
2027/04/07 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:14 2024,
Start: 2027/04/07 07:47:00.00, Stop: 2027/04/08 07:47:00.00,
TIME_UNITS,STARLINK-6043 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-32086 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-11272 [DTC] - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-3372 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-31569 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-3684 - X-Coordinate,STARLINK-1538 - X-Coordinate,STARLINK-5229 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-30384 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-4399 - X-Coordinate,STARLINK-4513 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-4767 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-2114 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-3167 - X-Coordinate,STARLINK-5289 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-3507 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-2682 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-3349 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-31446 - X-Coordinate,STARLINK-1320 - X-Coordinate,STARLINK-1769 - X-Coordinate,STARLINK-1681 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-4172 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-11271 [DTC] - X-Coordinate,STARLINK-2229 - X-Coordinate,STARLINK-3079 - X-Coordinate,STARLINK-30468 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,STARLINK-30559 - X-Coordinate,STARLINK-30242 - X-Coordinate,STARLINK-30556 - X-Coordinate,STARLINK-5221 - X-Coordinate,STARLINK-1505 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-1645 - X-Coordinate,STARLINK-4649 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-2713 - X-Coordinate,STARLINK-4578 - X-Coordinate,STARLINK-4171 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-2413 - X-Coordinate,STARLINK-2511 - X-Coordinate,STARLINK-11083 [DTC] - X-Coordinate,STARLINK-6300 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-31475 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-3886 - X-Coordinate,STARLINK-1405 - X-Coordinate,STARLINK-1600 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-30605 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-32086 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-3372 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-31569 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-3684 - Y-Coordinate,STARLINK-1538 - Y-Coordinate,STARLINK-5229 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-30384 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-4399 - Y-Coordinate,STARLINK-4513 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-4767 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-3167 - Y-Coordinate,STARLINK-5289 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-3507 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-2682 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-3349 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-31446 - Y-Coordinate,STARLINK-1320 - Y-Coordinate,STARLINK-1769 - Y-Coordinate,STARLINK-1681 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-4172 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-11271 [DTC] - Y-Coordinate,STARLINK-2229 - Y-Coordinate,STARLINK-3079 - Y-Coordinate,STARLINK-30468 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,STARLINK-30559 - Y-Coordinate,STARLINK-30242 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,STARLINK-5221 - Y-Coordinate,STARLINK-1505 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-1645 - Y-Coordinate,STARLINK-4649 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-2713 - Y-Coordinate,STARLINK-4578 - Y-Coordinate,STARLINK-4171 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-2413 - Y-Coordinate,STARLINK-2511 - Y-Coordinate,STARLINK-11083 [DTC] - Y-Coordinate,STARLINK-6300 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-31475 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-3886 - Y-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-1600 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-30605 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-32086 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-3372 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-31569 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-3684 - Z-Coordinate,STARLINK-1538 - Z-Coordinate,STARLINK-5229 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-30384 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-4399 - Z-Coordinate,STARLINK-4513 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-4767 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-3167 - Z-Coordinate,STARLINK-5289 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-3507 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-2682 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-3349 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-31446 - Z-Coordinate,STARLINK-1320 - Z-Coordinate,STARLINK-1769 - Z-Coordinate,STARLINK-1681 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-4172 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-11271 [DTC] - Z-Coordinate,STARLINK-2229 - Z-Coordinate,STARLINK-3079 - Z-Coordinate,STARLINK-30468 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,STARLINK-30559 - Z-Coordinate,STARLINK-30242 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,STARLINK-5221 - Z-Coordinate,STARLINK-1505 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-1645 - Z-Coordinate,STARLINK-4649 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-2713 - Z-Coordinate,STARLINK-4578 - Z-Coordinate,STARLINK-4171 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-2413 - Z-Coordinate,STARLINK-2511 - Z-Coordinate,STARLINK-11083 [DTC] - Z-Coordinate,STARLINK-6300 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-31475 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-3886 - Z-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-1600 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-30605 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1966.2699,-610.1037,826.6493,-3125.8306,-2090.5455,-784.7402,-6352.5517,2986.2792,-5992.4635,-1915.3964,-2608.9677,-6419.6299,4380.9648,-3832.1319,-4147.9477,5647.8073,-4370.5239,-4153.4046,2648.3189,-4468.8846,1770.5279,4575.9740,-6051.9948,6370.8056,-1863.1026,-439.8770,725.6229,-579.6590,4310.4857,-1509.6471,5463.1457,-4747.2964,-1627.1490,6597.4275,776.5531,6267.3361,-6507.1614,3090.4219,1408.3654,1646.9213,-2883.2143,3411.2828,-5268.5475,4175.7233,1213.5095,2941.2730,4556.7951,1896.1485,-4681.2592,-5419.6609,-4606.5517,3157.2443,4237.1916,2538.8728,2584.7917,3930.7655,4373.9499,4699.2130,2884.2246,-5735.7854,3416.4640,4142.4377,-5940.6727,-4000.0355,-4693.1736,1463.3734,-3761.3425,-5992.3766,499.1065,-109.2320,0.0000,-3932.7971,137.3738,-4248.2427,-4551.3709,-5576.0008,2514.6497,-1198.1300,3269.3871,-4591.8676,-2574.1462,-2262.2364,3401.4241,-2123.7531,-3931.9184,2233.0782,-1998.9892,-1342.9219,-5948.6993,2248.1336,4099.5496,-6443.3955,-4659.8531,-5369.8291,-2916.3256,4119.3031,-4090.8848,6903.7661,6707.7548,1727.9795,-157860.4387,-155412.3602,-156276.4225,-154625.5344,-159038.4936,-157526.7049,-149710.1963,-153865.3301,122859487.7758,122863226.9079,122850116.9527,122858315.7829,-152432.0852,122862358.5032,-3414.6888,5361.2342,-5904.2072,3375.4346,-3482.5007,5633.4877,-2345.6149,-3917.7557,2599.3754,-6100.8989,4266.3392,1982.1400,-2553.8168,1831.9608,4494.2655,-415.8441,-5220.5219,1591.4873,-5084.8244,1090.5591,6702.0907,2208.4072,2410.8300,1843.2610,-6167.5679,5040.3912,-3915.6203,4615.1935,3651.8266,6216.8821,-3227.5433,-4409.8478,-6603.5682,-1056.3331,-5177.1170,2513.6992,-1831.6867,733.1888,-4085.0599,-6606.1050,6254.2989,5514.8997,-3668.2838,-5473.4595,-6579.0377,-6259.6213,446.9020,-5280.5357,834.0595,-4140.9930,-117.7221,-3352.4477,3318.5736,3276.3775,4076.4321,-4343.3599,3409.7889,2334.2514,4736.6556,-3292.7523,-5838.1789,-196.2722,3147.8562,3207.1464,4528.5486,6346.9882,1790.2282,2681.7292,-4246.2325,-4769.1063,0.0000,4325.3938,-4736.4514,-4463.3314,-2717.3234,3214.9195,-355.5129,4975.9446,-3490.3035,-2060.1737,-6176.2962,-5633.4059,5286.9102,4143.4459,4005.0882,-3366.8197,-5336.7830,-6688.0426,-1385.0820,-5474.8880,-3656.4082,-876.2318,-1591.8805,3818.7189,-5745.0131,-2636.2229,-1467.8192,224.5205,-990.1102,4966.9344,346616.7339,341815.2484,345562.7075,346197.7394,338767.9705,340637.3732,337957.2026,340541.9363,-26970158.9584,-27033426.7661,-27013063.2680,-26982309.7506,340772.1713,-26990052.7541,-5711.3193,4338.7075,-3287.8507,5182.5100,-5383.1004,3945.5676,1389.6332,4801.0668,2270.6009,-2724.6611,-4626.6280,1541.1264,4713.1303,5450.1449,-3080.1155,3955.0287,985.9559,-5297.7623,-3761.4100,-5142.3987,-148.1951,-4691.5549,-2369.5621,2016.6665,2245.0678,-4705.8224,5661.1638,-5118.6882,-4014.5741,2597.6644,-2760.2368,2469.0491,1336.0893,1426.2999,-4525.9404,-1363.6182,1527.4447,6178.1363,-5371.6700,-526.7497,-534.2379,2106.6231,2631.9955,758.0197,-1812.0713,272.4846,-5182.4841,-4045.9339,5014.5170,-296.8052,-5132.8852,-5073.0074,-4272.4960,5491.6435,-4945.9888,3715.8324,4168.7687,-4342.7028,-4096.4778,-1121.8742,-260.2084,-5527.8680,1630.5214,4655.7507,2290.2167,1566.4613,5517.1782,2263.3660,5417.4087,-4996.9314,0.0000,-3729.6771,-5035.0819,-3068.3393,-4424.5409,-2542.5352,6450.4171,4647.0956,-4961.8424,-4576.3934,-1763.6051,-3313.2713,2607.0375,5085.5528,-3729.8274,-5341.2911,3933.9157,1209.3317,-3046.5260,-3410.5852,-4198.6639,2331.6288,-4913.8152,2024.3488,-2561.9498,4830.5530,-5365.1554,187.4458,1409.9697,-4339.1267,82497.6760,81953.2333,82787.6439,86738.9339,88016.3989,77845.5496,75012.4473,83783.4462,39117430.3980,39129889.7641,39119664.2469,39129626.0440,82757.4577,39121087.7721,
3600.000,-2148.3619,-3357.9519,2134.7989,4070.6463,6057.5327,-3046.1637,6220.3428,1541.2439,2730.8722,1927.3466,-1648.2260,5323.6871,-1955.1188,1135.2388,2174.8796,-2581.5104,4967.9523,3953.2694,-82.3505,1553.3475,-3606.9117,-6153.1756,3005.4782,-5130.8337,3454.7696,-3608.5068,-537.6616,-2295.4785,-6633.3057,-1456.1779,-1885.6992,6265.8642,3614.6088,-5429.5883,2666.6930,-4851.0646,5824.3528,-6261.1109,3065.7371,1184.6114,489.4596,-4013.8066,1162.3979,-1865.0819,1745.2774,-403.2140,-6051.2817,2238.6499,1898.6331,5593.2483,2702.1726,1404.5396,-6537.1276,-5686.1204,-4558.2352,-358.0799,66.4254,-6599.9228,-5267.2468,5479.4328,-642.1611,-3617.4945,2921.4997,1793.7196,3520.6956,-3398.0067,2327.4565,5001.4960,3807.5859,3916.1653,0.0000,2228.0835,3791.3878,4172.4204,6756.6967,2103.9886,2666.0529,-2390.6040,-1966.0099,3513.3368,3811.6017,3683.4502,-5588.2938,-48.4472,2533.1795,1754.9120,4660.6698,3322.4755,4223.0714,-505.7942,-3458.5397,4147.4894,6732.2251,1969.4847,4980.3244,44.5788,4231.8182,-5511.7317,-4433.9801,-4528.8734,-237777.6167,-230228.0182,-235313.3248,-233941.4475,-239415.2680,-237492.4955,-230769.8939,-231642.4281,125699474.6165,125715638.3102,125699025.6903,125695728.7172,-232705.0420,125703520.5132,6358.1081,-4218.9046,6435.9711,-5552.6069,1090.7679,-4186.9392,668.6327,4239.9220,-3615.4218,2677.3068,-5792.5550,-3314.0073,5676.7588,-5176.1991,-6448.2219,3248.9607,3348.9130,-5114.4381,6845.4687,-4531.4723,-4923.8291,1305.2708,-4234.7897,1328.3781,2593.5196,-4829.5214,-1544.2371,-6218.4347,-1738.0986,-4131.1169,3910.1902,2741.2469,4180.0716,2676.9045,6012.6492,243.8222,1457.8874,754.0481,4171.8727,5875.5947,-5314.8383,-1694.6582,2483.4414,6039.3755,5061.6090,6113.3946,2583.2048,4709.3833,-4231.9397,932.3629,-3976.5051,4637.1894,-2101.0213,-392.6006,-89.2519,2606.0823,-1278.4135,955.1696,-4445.9923,624.3415,5253.2270,4367.2745,-4535.3390,-6136.7894,-5575.3555,-2575.4989,-5479.2002,-4627.5202,3623.6671,2435.2568,0.0000,-6544.3080,2670.8641,477.1979,1297.7396,-3887.1696,-1479.3353,-5936.6245,6422.6762,-2777.2879,5156.7865,1986.3393,-3621.6293,-6633.4270,-6141.6074,5967.7125,2243.7092,5567.8032,-2657.8156,6704.0698,5980.2762,-1745.4143,1686.8526,-4130.0171,4699.3386,4521.4095,-2956.3154,1470.9208,3231.9847,-5091.0065,292330.1644,293007.1114,296711.3019,295973.9207,289000.2210,290662.6071,288908.3979,291850.3872,5835999.1098,5772874.3429,5790741.9644,5817495.4571,291279.3539,5815982.0902,1751.7874,-4356.1870,-586.2709,-830.7216,2739.7377,-4606.1529,2932.8517,-5207.4465,-5232.8785,6106.6260,3169.8438,2854.9226,-3463.3496,-4449.8431,-731.7062,-5533.0475,3371.6939,2448.2653,295.0061,4951.4149,-3293.7683,2857.5983,4580.3470,-4475.4594,-5291.1492,3361.1934,-6737.4889,1957.9472,980.3964,-5347.4273,5375.7869,1150.5521,-4189.8278,3159.8048,2133.2094,4873.1410,3454.3545,-2933.5001,4538.7057,-3276.5593,4372.7177,-5253.9277,-6378.6019,2825.3469,4390.8966,3212.9835,2114.4183,4532.1541,-5137.7320,3793.8110,4932.0304,4829.6914,190.8824,-3872.7405,5180.1600,-6426.0756,-6826.1795,1365.6623,7.0227,-3821.0802,-4226.4088,3935.6050,-4338.4880,-2682.1688,2068.9784,-5173.8749,-3534.0068,1344.3215,-4491.6200,5130.6681,0.0000,500.3373,5115.0943,5440.1556,553.1082,5311.9087,-6240.2894,-2635.1904,1513.4989,5105.6259,-2605.5612,5492.8700,1412.7776,-1908.6386,-1119.0006,2463.5698,-4615.2216,2436.2708,4644.7834,-1193.8531,228.7172,-5251.4283,456.4157,-5163.6452,-1081.8468,-5191.0454,4570.8740,3887.8315,-4232.4298,79.6632,83564.5564,85011.4667,85423.8687,85991.8260,90480.3354,82398.2791,75293.9640,82872.3029,39128832.8741,39135845.1049,39124326.1032,39140101.1603,84232.2817,39129407.5173,
7200.000,1825.0223,6209.7567,-4140.0548,-3128.3923,-6259.3861,6084.4319,-3715.2011,-5072.6255,1549.8728,-3075.0295,4481.4344,-1555.8858,-393.6007,871.7372,982.6909,-508.9961,-4096.6163,-2701.3516,-2412.8125,760.1150,4905.1645,5776.8208,849.1547,2829.2194,-4837.1261,5936.2397,-2429.8763,3619.0018,6377.3372,4884.4705,-2421.1739,-5599.9816,-5261.7511,1308.0447,-4642.3480,2235.4963,-2626.1828,6589.7834,-5772.9158,-4250.1452,3116.6742,4123.2873,2040.5200,-1689.8797,-4884.0555,-2967.3139,5225.1831,-5573.5580,423.0464,-3918.7402,-1024.0169,-4585.5974,5579.1214,6687.1598,5812.8459,-4140.8836,-2631.3373,5279.7371,5155.2220,-2255.6915,-3539.6996,2665.3526,1190.5063,436.6118,-322.1561,4734.4241,-920.0116,-1990.2445,-6312.8046,-6593.4862,0.0000,179.0646,-6561.1678,-3801.7197,-5828.2350,2227.1976,-6540.9516,4600.2760,224.8362,-2124.2513,-4095.4136,-5072.0967,5230.2261,1650.7991,829.7387,-3750.4564,-6408.6719,-4673.2394,-1565.7792,-1863.6895,1341.4850,-984.1737,-5397.6294,2538.2504,-5352.7705,-3380.5418,-3816.7930,1966.4405,822.4751,4770.1067,-298054.3240,-291885.5934,-298984.8676,-297149.7974,-304528.9011,-300138.2650,-296898.2102,-298611.3407,119927832.7218,119956141.0908,119936400.1963,119926396.2550,-297908.3136,119932991.4689,-5857.4552,2558.2511,-3632.4535,4687.5433,1051.8742,2244.1470,2127.2032,-4133.9626,4601.5414,1851.7526,5077.2847,3986.8668,-6916.9685,6831.1618,5460.4951,-5868.1531,691.7852,6066.4967,-5458.1634,6674.9189,1272.9941,-3716.1912,5590.2269,-4718.3153,1982.2288,3527.9381,5316.5115,5370.2158,-570.6784,1357.9203,-4509.9451,220.0080,-423.8268,-3915.2409,-4876.4372,-3958.9145,780.3670,-910.2440,-3688.0671,-2656.1319,2896.7729,-3122.9624,1997.2990,-4814.5979,-2385.4520,-4106.2506,-3912.4999,-3466.3232,6595.6080,3348.9664,6644.0320,-4952.6792,-74.1247,-1623.3066,-3059.8138,-1637.4390,-3413.6736,-3379.5687,2086.5177,3525.9657,-2454.8493,-6369.7705,5257.3278,6853.9229,4604.5314,-2594.2517,6828.2824,5187.1148,-2719.5660,-446.5487,0.0000,6234.8546,-890.0058,3925.4050,527.2169,4470.5682,87.9721,5064.3025,-6233.6977,6240.0981,-1608.9860,2037.5091,-182.6571,6211.5108,4461.6513,-4832.4508,912.8468,-2231.6211,6036.2669,-4381.2582,-5566.5996,4827.6805,-1106.0461,4095.8412,-1711.3525,-5628.3850,5685.6064,-3667.0472,-5243.7370,2416.5809,221180.6830,223476.8088,229028.1447,225871.6923,220796.2637,223177.9223,220963.7078,222599.5913,38267048.0781,38207799.8294,38223201.7989,38241749.2865,223333.0244,38247444.7791,3229.8728,1697.1867,3988.6608,-4045.5470,2261.8207,2426.9547,-5433.0893,2136.8121,4919.9067,-5952.0770,709.3976,-5410.2679,79.7855,650.9638,4003.0267,3610.8867,-5489.0868,1915.8841,3359.6261,-1559.6325,4723.2205,766.2234,-4011.6140,4212.1613,4379.0167,117.2646,3717.6333,2411.5452,2638.5008,4684.9929,-4656.4006,-4090.6677,4485.0402,-5450.3499,1579.0512,-5177.5462,-6368.5817,-2031.9581,-740.8420,4627.5755,-5444.4237,4436.8507,6314.0713,-4689.1000,-4302.8440,-4721.2730,2262.3821,-2180.9083,2039.0618,-4481.3435,-1531.5615,-1160.7915,3996.1419,-329.7520,-2139.9647,5318.1115,5431.2789,2650.4959,4059.6671,5230.6974,5211.9695,140.9427,4330.0050,-940.8951,-5153.2691,3960.3717,-663.8605,-4174.0989,693.7196,-2004.9891,0.0000,3016.7823,-1982.4657,-4185.2258,3650.7374,-4790.0561,2319.0662,-1037.9025,2908.1350,-1668.3855,5330.2625,-4235.8659,-4360.5603,-2523.5296,4967.2754,2709.9431,2464.4614,-4608.1601,-2775.1182,4882.3550,3861.8483,4838.4141,4235.4710,4924.7799,4049.1187,2053.1577,-852.3608,-5520.5506,4442.1102,4213.7318,85121.5611,87118.4942,87732.8885,84615.6753,92463.4139,87487.4156,76244.7536,87146.4003,39140260.9839,39141750.0961,39129134.4398,39148060.5829,85699.2431,39137715.6810,
