sl_5_5400_20271211 Coordinates.csv
2027/12/11 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:42 2024,
Start: 2027/12/11 07:47:00.00, Stop: 2027/12/11 09:17:00.00,
TIME_UNITS,STARLINK-5285 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-11118 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-11118 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-11118 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6375.8152,1221.0670,-2283.3945,-6467.9584,4170.9155,321259.6117,301840.8118,316202.0203,315939.4357,311487.7677,311988.3783,306488.7581,310064.2792,-19140264.5686,-19162923.7879,-19135340.5795,-19139807.1833,310106.1771,-19140206.3778,-325.1075,4930.9255,4683.1554,-2167.7507,-3029.9655,-163092.1141,-152539.6749,-164802.1172,-165042.7528,-157654.2964,-159684.9668,-165563.2259,-166301.1286,308682519.9013,308672226.5387,308669209.1196,308673125.2345,-164514.6017,308665334.3150,-2740.0320,-4718.5238,4450.5861,-458.2511,4320.4509,142697.8870,140240.2032,143114.0700,145619.5917,147917.8655,138209.0134,134350.3937,142162.8220,-137491540.3758,-137457935.1738,-137463147.4704,-137472496.0816,142416.1389,-137480493.5297,
300.000,-6904.0178,3247.7097,-1084.5022,-6408.6627,3724.8436,324404.2568,305064.8972,319529.8815,319203.0469,314824.7901,315295.0716,309896.6036,313463.3892,-25872035.6996,-25895172.7821,-25867494.4826,-25872243.6262,313452.5334,-25872015.7650,328.9871,4286.3007,5985.2957,-865.9774,-4740.0712,-156185.9129,-146188.1366,-158341.3802,-158499.1841,-151050.3966,-153095.1200,-158951.5025,-159581.5401,308192614.3723,308182038.5443,308179867.9084,308183391.2179,-157938.7382,308175501.5259,-690.2887,-4375.4455,3159.8816,-2223.8772,2988.3032,142730.8462,140303.5314,143280.1793,145522.0362,148070.0686,138515.7689,134307.9945,141760.4978,-137490799.7208,-137457175.7529,-137462183.4858,-137471972.2806,142484.6942,-137479640.3902,
600.000,-6729.7338,4966.1004,189.7851,-5699.1381,2909.4796,327396.9292,308156.5888,322714.7114,322322.3513,318021.0226,318459.8534,313163.8765,316713.2242,-32591540.7788,-32615151.5326,-32587407.1930,-32592419.8991,316659.4780,-32591562.2349,940.5307,3268.8505,6683.8317,548.5516,-5927.1446,-149220.6539,-139769.9493,-151813.0698,-151890.8312,-144379.9574,-146444.5474,-152269.0916,-152668.3701,307555911.2447,307545034.1026,307543710.8083,307546810.8733,-151294.9869,307538868.9438,1432.9349,-3564.8800,1519.5563,-3741.6055,1306.6844,142763.6315,140367.0746,143444.6798,145419.5681,148218.7665,138828.7259,134270.4939,141413.0087,-137490053.7040,-137456418.4438,-137461229.7182,-137471470.3229,142553.1552,-137478786.9347,
900.000,-5868.4375,6207.6383,1427.5251,-4421.1365,1793.9042,330236.4698,311114.5531,325755.1819,325295.5500,321075.1706,321481.5152,316289.0265,319804.0395,-39295579.0294,-39319658.6398,-39291877.0147,-39297131.4227,319725.6377,-39295644.9130,1475.2129,1968.9635,6702.8318,1945.9761,-6467.8792,-142199.8161,-133287.8746,-145220.1338,-145220.7632,-137645.9002,-139736.8837,-145519.0214,-145583.8241,306772712.5751,306761515.3414,306761038.8095,306763684.8479,-144586.3026,306755738.4922,3403.4731,-2373.0094,-288.9172,-4842.9420,-527.7767,142796.2517,140430.8408,143607.3885,145312.1244,148363.9888,139147.9307,134237.8419,141153.2185,-137489302.2766,-137455663.1991,-137460286.0143,-137470990.2151,142621.5219,-137477933.1632,
1200.000,-4407.5284,6849.4018,2522.6734,-2713.0522,478.4239,332921.7984,313937.5150,328650.0324,328120.8534,323985.9993,324358.9280,319270.5742,322728.5170,-45980957.0173,-46005500.0474,-45977709.5572,-45983180.7101,322649.7022,-45981070.2615,1904.6832,500.8793,6036.7533,3194.0012,-6310.8827,-135126.9092,-126744.7003,-138565.5450,-138492.0743,-130851.1764,-132975.8496,-138704.3538,-138359.4191,305843390.2006,305831854.1888,305832222.7354,305834383.7536,-137815.6679,305826481.8794,5011.5339,-926.9856,-2065.4765,-5406.1367,-2300.5848,142828.7161,140494.8381,143768.1257,145199.6493,148505.7634,139473.4142,134209.9909,141008.0417,-137488545.3925,-137454909.9724,-137459352.2178,-137470531.8841,142689.7941,-137477079.0757,
1500.000,-2496.8716,6826.8025,3383.8740,-754.4595,-914.1565,335451.9147,316624.2585,331398.0700,330796.4736,326752.3340,327091.0435,322107.1119,325482.6747,-52644490.1719,-52669490.5648,-52641719.2590,-52647378.8814,325430.4239,-52644653.6011,2206.6735,-1006.9725,4751.3658,4170.0678,-5481.4372,-128005.4726,-120143.2399,-131852.3001,-131707.8797,-123998.7663,-126165.2587,-131828.1824,-131033.9634,304768385.5622,304756492.1962,304757703.0667,304759348.0171,-130986.0918,304751540.4221,6086.3605,618.4252,-3613.9888,-5369.1134,-3804.9066,142861.0349,140559.0753,143926.7155,145082.0980,148644.1166,139805.1867,134186.8958,140995.7939,-137487783.0077,-137454158.7186,-137458428.1702,-137470095.1604,142757.9719,-137476224.6722,
1800.000,-332.6802,6140.5575,3941.5595,1252.7650,-2249.8585,337825.8989,319173.6274,333998.1696,333320.6157,329373.0614,329676.8955,324797.3037,328066.4137,-59283004.3035,-59308455.3842,-59280730.9072,-59286547.1762,328066.6192,-59283220.6276,2364.8823,-2422.9940,2976.7600,4773.0136,-4077.2438,-120839.0741,-113486.3310,-125083.4176,-124871.3111,-117091.6777,-119309.0259,-124893.6311,-123650.5800,303548209.4949,303535940.3284,303537989.7316,303539087.7007,-124100.6083,303531424.8361,6514.1915,2097.4482,-4764.1240,-4735.9027,-4865.9127,142893.2195,140623.5612,144082.9855,144959.4408,148779.0733,140143.2311,134168.5141,141124.1331,-137487015.0806,-137453409.3933,-137457513.7111,-137469679.7584,142826.0551,-137475369.9528,
2100.000,1863.0663,4856.9452,4152.8022,3104.9234,-3396.1731,340042.9131,321584.5256,336449.2747,335691.4675,331847.1300,332115.6013,327339.8862,330483.5794,-65893337.1146,-65919231.5932,-65891581.1521,-65897518.4642,330557.1687,-65893608.9243,2368.9553,-3623.8107,893.5346,4933.4233,-2256.1590,-113631.3089,-106776.8340,-118261.9369,-117985.5100,-110132.9438,-112411.1768,-117903.8524,-116253.0339,302183441.9850,302170778.7212,302173661.8637,302174182.2949,-117162.2749,302166714.9930,6249.8474,3351.3083,-5389.9002,-3576.2477,-5360.8160,142925.2826,140688.3051,144236.7679,144831.6688,148910.6570,140487.4930,134154.8054,141388.9707,-137486241.5720,-137452661.9530,-137456608.6783,-137469285.2542,142894.0437,-137474514.9173,
2400.000,3865.4323,3101.2094,4003.7920,4616.9315,-4234.7831,342102.2016,323855.9179,338750.3973,337907.1872,334173.5505,334406.3621,329733.6683,332741.4871,-72472339.7065,-72498669.6815,-72471120.0161,-72477138.7535,332901.0176,-72472669.4686,2214.8494,-4504.9012,-1285.9289,4621.8116,-217.9793,-106385.7989,-100017.6309,-111390.9164,-111053.6205,-103125.6224,-105475.8598,-110862.0260,-108881.8134,300674731.8941,300661656.4051,300665367.5264,300665280.4821,-110174.1716,300658059.6455,5321.2277,4245.4875,-5422.9838,-2018.3907,-5232.4994,142957.2379,140753.3169,144387.8992,144698.8021,149038.8895,140837.8692,134145.7319,141774.6150,-137485462.4449,-137451916.3552,-137455712.9090,-137468911.0593,142961.9377,-137473659.5659,
