sl_10_5400_20271019 Coordinates.csv
2027/10/19 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:49 2024,
Start: 2027/10/19 07:47:00.00, Stop: 2027/10/19 09:17:00.00,
TIME_UNITS,STARLINK-5957 - X-Coordinate,STARLINK-2386 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-11075 [DTC] - X-Coordinate,STARLINK-30426 - X-Coordinate,STARLINK-2604 - X-Coordinate,STARLINK-30932 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-2386 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-11075 [DTC] - Y-Coordinate,STARLINK-30426 - Y-Coordinate,STARLINK-2604 - Y-Coordinate,STARLINK-30932 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-2386 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-11075 [DTC] - Z-Coordinate,STARLINK-30426 - Z-Coordinate,STARLINK-2604 - Z-Coordinate,STARLINK-30932 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
2700.000,4212.4482,1253.1251,2641.5158,-1200.3113,-2145.4082,-5891.6581,2068.0772,4419.6693,-4375.6679,6511.0688,-21171.4761,-34068.5510,-24509.1830,-25036.4492,-21059.1572,-22747.6299,-29808.4538,-26062.3838,-28027052.0902,-28047375.0063,-28028441.0563,-28025503.0626,-27353.7228,-28028280.6624,5300.5054,-5925.1300,6402.1171,2063.6881,3539.7275,1291.2016,5122.3816,-2321.5367,-1868.4218,2298.7118,-354698.2701,-318400.9703,-342554.3299,-341739.1164,-333901.7393,-335618.0686,-335248.6614,-336088.2014,296221962.0881,296283591.9323,296267527.5599,296230967.7913,-337290.4803,296242012.7626,-1505.3946,-3313.0147,-341.7366,-6533.2704,5450.0405,3280.0488,3804.7606,-4694.5856,4694.4029,643.0721,171366.8271,167371.4199,169243.4652,169569.6409,173976.7821,165832.2057,159000.3297,167867.0403,-116517223.3279,-116516935.1046,-116526319.1845,-116518507.0293,167854.3798,-116520943.7621,
3000.000,5016.1132,-6.4611,3919.3831,635.2820,-318.2519,-4526.7979,3072.0475,4180.7882,-4089.6853,6827.9550,-13648.5450,-27346.7182,-17552.5334,-18094.8989,-13982.9632,-15762.0791,-22658.6639,-19083.5363,-34487022.0655,-34508342.0633,-34489161.4810,-34484999.0026,-20278.3491,-34488333.1981,3836.9094,-6688.7967,5591.1366,3221.4171,4661.2186,2447.6922,3451.6926,-4144.7883,251.4885,825.7421,-355027.8606,-319004.6109,-343073.9038,-342146.4019,-334355.8856,-336096.6178,-335730.4751,-336566.1793,295540032.1061,295601270.6561,295585450.8430,295549086.3122,-337769.5198,295560029.8458,-2870.2882,-1702.7471,1197.4215,-6131.2637,5001.6971,4541.3806,4859.4001,-3506.2422,5279.3286,-901.8074,171374.9097,167372.6888,169344.6978,169379.6865,174053.9992,166143.2804,158949.3652,168382.9033,-116520260.5356,-116520422.7607,-116529901.2991,-116521360.4973,167874.1478,-116524229.4028,
3300.000,5360.1209,-1246.4724,4827.7262,2359.2532,1504.3494,-2713.4341,3797.4926,3552.3713,-3413.5269,6486.0966,-6121.6644,-20614.2405,-10590.0210,-11154.7392,-6900.0987,-8781.0522,-15500.6940,-12188.2750,-40930577.3871,-40952885.6206,-40933460.5229,-40928089.5854,-13194.9494,-40931968.7320,1991.3875,-6786.3746,4233.1682,4119.3128,5349.1951,3406.2045,1414.7231,-5531.1385,2362.7598,-735.4986,-355196.7345,-319467.3710,-343442.8195,-342399.0784,-334661.8336,-336435.7425,-336060.7775,-336996.4828,294717249.6824,294778072.1343,294762496.1510,294726393.9192,-338100.2209,294737191.4537,-3928.6160,92.2374,2608.2894,-5082.0282,3998.7063,5302.9266,5341.2929,-1929.6834,5236.9786,-2350.2727,171382.6471,167373.8718,169443.0174,169184.6696,174127.8808,166459.9291,158902.9406,168858.5741,-116523299.3431,-116523910.3729,-116533481.9838,-116524220.5021,167893.8025,-116527514.8487,
3600.000,5221.5605,-2362.6215,5291.0472,3804.0177,3142.2843,-639.2762,4170.7303,2580.7348,-2421.4928,5523.4635,1405.7024,-13874.0501,-3624.6822,-4219.7654,186.3805,-1808.6754,-8337.8114,-5359.6387,-47354647.3267,-47377934.2741,-47358266.5168,-47351706.5633,-6106.6319,-47356116.4073,-60.6476,-6203.4206,2454.8180,4653.8524,5523.3784,4077.6415,-763.7838,-6343.1295,4231.6167,-2247.3049,-355204.8879,-319789.0622,-343660.9904,-342495.9892,-334819.4925,-336636.5138,-336239.4255,-337373.6241,293754006.4439,293814388.2430,293799055.3823,293763280.6067,-338282.4585,293773889.3172,-4567.8433,1877.1773,3739.7102,-3495.3108,2552.0195,5481.1081,5193.8383,-139.1234,4572.3555,-3547.7235,171390.0405,167374.9700,169538.2741,168984.7962,174198.4438,166781.7293,158861.0254,169259.0597,-116526339.8619,-116527397.9325,-116537061.1714,-116527087.7693,167913.3440,-116530800.0999,
3900.000,4620.3035,-3262.9889,5274.9069,4834.3909,4438.0488,1483.0703,4148.9694,1345.7459,-1215.3598,4037.8063,8930.0939,-7129.0825,3340.4494,2706.1857,7273.4147,5150.7903,-1173.2833,1424.1043,-53756170.4297,-53780425.9021,-53760517.0818,-53752790.8047,983.4936,-53757714.6457,-2122.4708,-4995.1171,425.1322,4752.5877,5152.7514,4395.4194,-2845.1802,-6503.7534,5648.8034,-3574.6510,-355052.3925,-319969.5570,-343728.3952,-342435.8502,-334828.8359,-336700.1936,-336266.3493,-337683.9936,292650760.9530,292710677.8134,292695587.4054,292660203.2244,-338316.1724,292670582.1083,-4720.1702,3458.1221,4470.5789,-1538.0995,822.0211,5056.3448,4434.3148,1666.8587,3364.1637,-4366.7396,171397.0912,167375.9843,169630.3238,168780.3810,174265.7035,167108.0877,158823.5911,169556.2497,-116529382.2027,-116530885.4310,-116540638.7950,-116529962.9634,167932.7723,-116534085.1562,
4200.000,3616.1415,-3875.2409,4787.9507,5360.6576,5272.1452,3437.9607,3725.2851,-45.1587,85.8008,2176.2475,16448.0525,-382.2755,10302.3447,9619.2490,14357.9419,12092.9319,5989.6249,8186.8679,-60132095.9746,-60157309.1249,-60137160.5819,-60128293.7573,8072.3170,-60133712.6069,-3994.7810,-3280.9420,-1660.7758,4384.0335,4260.6153,4322.0165,-4603.0702,-6004.1604,6453.3121,-4596.9766,-354739.3950,-320008.7885,-343645.0771,-342217.2119,-334689.9021,-336628.2454,-336141.5521,-337907.1963,291408038.4898,291467466.4136,291452617.8396,291417685.2681,-338201.3676,291427795.2218,-4369.4313,4663.3621,4722.7808,582.4454,-999.2454,4075.1425,3151.9448,3287.6376,1755.7898,-4720.4228,171403.8002,167376.9157,169719.0282,168571.8860,174329.6742,167438.1832,158790.6113,169730.7776,-116532426.4752,-116534372.8598,-116544214.7869,-116532846.6938,167952.0872,-116537370.0177,
4500.000,2302.8408,-4151.9155,3880.0890,5346.7810,5574.2196,5028.6998,2930.7473,-1466.1059,1357.0919,120.4688,23956.1259,6363.4327,17257.9798,16515.5530,21436.8992,19013.1666,13147.6506,14952.2781,-66479385.4263,-66505544.7587,-66485157.5801,-66475178.9056,15156.7290,-66481071.6417,-5494.7251,-1232.3786,-3600.6539,3563.6887,2923.9466,3853.5223,-5848.1712,-4903.7312,6551.3182,-5218.7740,-354266.1173,-319906.7506,-343411.1441,-341838.4160,-334402.7940,-336422.3428,-335865.1101,-338017.8714,290026430.8019,290085346.0983,290070738.8053,290036316.6392,-337938.1141,290046120.5251,-3552.7363,5362.2083,4469.4075,2641.0220,-2709.7113,2645.1986,1497.7173,4543.2517,-61.5068,-4571.2998,171410.1687,167377.7651,169804.2552,168359.9730,174390.3686,167770.8908,158762.0613,169772.9598,-116535472.7882,-116537860.2105,-116547789.0795,-116535739.5210,167971.2888,-116540654.6843,
4800.000,799.6577,-4073.4842,2637.2661,4812.5584,5328.6118,6097.6603,1833.1021,-2784.1223,2479.5773,-1930.9355,31450.8686,13105.1039,24204.3375,23391.2577,28507.2241,25906.7303,20297.5363,21741.5503,-72795013.8841,-72822107.2644,-72801482.2882,-72790423.2226,22233.6230,-72796766.7411,-6473.6841,944.7022,-5204.7833,2354.9376,1266.8207,3021.5833,-6449.2454,-3322.6288,5927.7119,-5378.2521,-353632.8559,-319663.4981,-343026.7685,-341297.5484,-333967.6790,-336084.3709,-335437.1720,-337987.7567,288506595.8228,288564975.1264,288550608.6410,288516753.3703,-337526.5472,288526216.0763,-2356.7461,5479.0034,3737.5489,4418.7038,-4120.0904,923.8311,-333.2431,5294.5764,-1871.5222,-3935.1111,171416.1978,167378.5335,169885.8791,168145.5751,174447.7986,168104.6787,158737.9186,169682.9160,-116538521.2494,-116541347.4748,-116551361.6048,-116538641.9621,167990.3770,-116543939.1562,
5100.000,-759.1228,-3649.2338,1173.3832,3829.4507,4573.8592,6542.4021,531.6485,-3871.4767,3351.1646,-3781.4037,38928.8439,19839.8018,31138.4085,30242.6148,35565.8563,32768.6759,27436.0302,28571.8349,-79075971.5232,-79103986.1896,-79083124.0092,-79071018.6150,29299.8959,-79077787.9770,-6832.2679,3030.9392,-6314.6475,864.4147,-551.3631,1892.1663,-6347.4419,-1428.0939,4648.3252,-5053.4926,-352839.9821,-319279.1467,-342492.1864,-340592.3914,-333384.7893,-335616.4144,-334857.9592,-337787.8082,286849257.3587,286907077.6478,286892951.5904,286859717.3193,-336966.8668,286868805.8108,-908.8065,5001.0787,2605.4587,5726.7759,-5074.9286,-899.3256,-2124.9485,5458.5850,-3459.3078,-2879.2468,171421.8886,167379.2220,169963.7808,167929.9918,174501.9745,168437.4742,158718.1624,169470.0381,-116541571.9656,-116544834.6444,-116554932.2943,-116541554.4953,168009.3519,-116547223.4331,
5400.000,-2235.9156,-2916.1486,-379.9839,2510.9159,3396.6825,6325.7952,-851.4469,-4617.9006,3895.3768,-5255.1322,46386.6251,26564.5929,38057.1926,37066.0639,42609.7389,39593.8960,34559.8887,35455.0601,-85319265.0291,-85348187.6033,-85327088.5724,-85313973.3611,36352.4497,-85321141.9376,-6530.9179,4815.6194,-6818.8888,-767.6302,-2351.3899,560.8661,-5562.0043,583.6072,2852.4396,-4265.5297,-351887.9418,-318753.8724,-341807.6980,-339720.3862,-332654.4213,-335020.7220,-334127.7652,-337390.2479,285055204.7439,285112443.3584,285098557.4567,285065995.8313,-336259.3380,285074679.1964,636.3962,3980.0875,1194.3095,6426.8682,-5469.4179,-2623.5321,-3666.5128,5017.2379,-4637.0275,-1515.9126,171427.2420,167379.8314,170037.8480,167715.0154,174552.9056,168766.4875,158702.7738,169151.9836,-116544625.0423,-116548321.7111,-116558501.0794,-116544477.5643,168028.2134,-116550507.5152,
