sl_100_5400_20270830 Coordinates.csv
2027/08/30 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:17 2024,
Start: 2027/08/30 07:47:00.00, Stop: 2027/08/30 09:17:00.00,
TIME_UNITS,STARLINK-3966 - X-Coordinate,STARLINK-4581 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-31374 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-30822 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-2547 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-30165 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-32149 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-4085 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-30312 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-2739 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-31739 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-5632 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-30763 - X-Coordinate,STARLINK-3363 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-5278 - X-Coordinate,STARLINK-2383 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-5651 - X-Coordinate,STARLINK-2055 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-2226 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-2709 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-11188 [DTC] - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-1172 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-1307 - X-Coordinate,STARLINK-2299 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-5218 - X-Coordinate,STARLINK-31238 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-31689 - X-Coordinate,STARLINK-3560 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-2219 - X-Coordinate,STARLINK-31682 - X-Coordinate,STARLINK-1928 - X-Coordinate,STARLINK-3606 - X-Coordinate,STARLINK-32087 - X-Coordinate,STARLINK-1813 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-1725 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3966 - Y-Coordinate,STARLINK-4581 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-31374 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-30822 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-2547 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-30165 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-32149 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-4085 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-30312 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-2739 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-31739 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-5632 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-30763 - Y-Coordinate,STARLINK-3363 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-5278 - Y-Coordinate,STARLINK-2383 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-5651 - Y-Coordinate,STARLINK-2055 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-2226 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-2709 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-11188 [DTC] - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-1172 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-1307 - Y-Coordinate,STARLINK-2299 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-5218 - Y-Coordinate,STARLINK-31238 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-31689 - Y-Coordinate,STARLINK-3560 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-2219 - Y-Coordinate,STARLINK-31682 - Y-Coordinate,STARLINK-1928 - Y-Coordinate,STARLINK-3606 - Y-Coordinate,STARLINK-32087 - Y-Coordinate,STARLINK-1813 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3966 - Z-Coordinate,STARLINK-4581 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-31374 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-30822 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-2547 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-30165 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-32149 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-4085 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-30312 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-2739 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-31739 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-5632 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-30763 - Z-Coordinate,STARLINK-3363 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-5278 - Z-Coordinate,STARLINK-2383 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-5651 - Z-Coordinate,STARLINK-2055 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-2226 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-2709 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-11188 [DTC] - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-1172 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-1307 - Z-Coordinate,STARLINK-2299 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-5218 - Z-Coordinate,STARLINK-31238 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-31689 - Z-Coordinate,STARLINK-3560 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-2219 - Z-Coordinate,STARLINK-31682 - Z-Coordinate,STARLINK-1928 - Z-Coordinate,STARLINK-3606 - Z-Coordinate,STARLINK-32087 - Z-Coordinate,STARLINK-1813 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4401.9934,5206.6175,-3911.7719,1994.1662,3189.3599,-109.0600,4538.2451,0.0000,-4504.2794,-4630.4356,1752.5486,-3670.1269,1297.1281,-1570.9290,6346.1574,-3817.8840,-6236.8904,-397.3310,3149.0819,3441.1159,5365.6422,-2172.9301,-6749.6707,5010.6128,4655.0716,2793.2123,3998.2065,2947.0845,5504.5073,715.1952,-4303.0514,6175.7453,-4707.9319,-2439.2644,5785.5810,4803.6009,-4994.2149,-5868.5217,-2494.6181,1753.2070,0.0000,2190.1799,-3430.2502,4652.3901,-3373.0827,-836.5730,778.1519,-3819.2124,-3920.6962,-5242.0878,203.5752,2369.7569,-5448.2806,1183.4506,-5996.8126,5124.5577,4760.3873,4249.0633,4718.8828,-1210.8035,-1320.7868,-145.7246,-5832.9330,-725.4712,354.9060,-3649.9485,4109.3080,-4142.2656,5622.8914,-3050.7950,2221.1046,6605.3497,3058.2705,1603.4048,-6297.3726,2875.9751,1769.3153,1716.9982,-3470.8145,-5833.8423,662.0372,4353.3653,-5538.0481,3973.7048,-1808.1767,3021.3928,6562.1268,0.0000,6767.2360,-6895.0823,-633.0470,1095.6292,-1598.1746,0.0000,4041.3748,-5770.7689,-17.4616,5040.2714,5314.7121,-6716.9475,-256236.2262,-234608.8841,-249558.8684,-250364.4327,-242285.7401,-244473.4228,-249133.5536,-249795.4083,102320340.0101,102319469.6798,102331396.0623,102335734.0537,-248747.5580,102329140.8269,-131.0258,-538.1660,-1280.2935,-4507.7900,4708.4748,-5080.4419,2626.5718,0.0000,396.2364,1362.8839,-6552.2063,-3541.9551,6412.2595,4108.9415,-2205.5110,3335.9230,675.5630,-4259.5986,3438.8490,-5974.5087,1650.5461,270.4880,-1153.8660,-4550.4759,4450.4948,3113.1540,3238.0925,-3977.1366,-2054.4034,5689.8280,-2942.1036,1553.8240,-2181.6160,4286.9489,2646.7658,-2867.3020,1045.8820,-3379.5379,4486.2152,4338.4841,0.0000,3667.7847,-5519.3458,5086.0203,320.4394,-4289.6062,-6316.8923,-3266.7591,-2220.2654,-3576.1625,6323.1168,6484.3477,1570.9985,-5922.6985,-3027.2007,3524.7844,-2779.1801,-4916.3736,2489.7362,2150.5475,5182.0916,4138.4867,2659.4397,5629.0605,4951.7000,-5871.5702,-1846.6017,-697.7010,-2046.1330,-4735.1233,-5199.6244,270.7855,1720.6317,4908.9335,1605.9506,5894.4508,5681.1362,4775.6603,-5931.4777,-3584.7226,4469.4702,-4211.0499,785.9027,1228.2265,-4932.6694,-5966.3013,877.2697,0.0000,605.9719,399.5088,-5146.5336,-4532.6939,-6540.8633,0.0000,-4424.3503,-3678.8411,-6449.8230,-2118.0619,-168.3864,-15.0877,226106.7372,255198.2175,235247.3890,235683.0055,238742.3994,238443.0001,245125.7362,241604.5981,265428932.5740,265401615.4244,265423493.3980,265410395.4869,241321.2507,265414960.1509,-5317.3615,4497.0791,5487.6484,4830.8875,3850.3674,4653.2464,-4537.3184,0.0000,-5224.5380,-4946.8248,1273.7827,4504.3044,2327.8605,5134.4811,1274.9525,4724.8066,2597.7681,-5428.7431,4977.5435,440.9090,-4058.7618,6559.8157,1029.0882,1061.2744,-2547.0510,5447.8646,-4614.9691,4843.5746,3663.5826,3872.7723,-4566.0894,2689.1768,4584.1739,-4850.2211,2535.7367,3969.6449,4669.3832,-1232.6346,-4617.9450,4754.7542,0.0000,-5307.7603,-2215.9611,-310.8857,-6066.7146,5342.3272,-2675.3253,-4619.2966,-5251.7956,-2562.4700,-2623.9289,-173.7467,-3967.0950,3336.1818,1518.0447,-3072.7759,-4168.2734,2244.5226,-4258.0400,-6497.9745,-4404.2017,5497.5935,-2419.8534,4018.1791,-4598.1969,332.0487,5151.3877,-5534.2118,3309.9151,4104.9831,-3911.3931,-1852.7811,5984.2613,4591.8401,-1515.2400,1824.5758,-3411.9554,-4440.4680,-871.3936,-993.7360,-5026.5346,-3325.0653,-4085.0893,-5577.8081,4173.3237,-1704.3476,-1622.5670,0.0000,-462.2202,111.6060,4597.5487,5056.2684,1520.7536,0.0000,3037.6302,-951.3007,-2243.4604,-4246.8284,-4447.7366,1632.8674,96959.0364,93871.5831,95224.3648,98333.4359,100209.4949,90292.5428,86861.9479,93344.8292,-55604569.2778,-55618476.8522,-55635701.2828,-55606408.4363,94801.2146,-55616598.3089,
300.000,-3678.1175,5686.3196,-4448.4187,642.3276,4260.9207,-2220.7798,5047.9271,0.0000,-4813.8155,-3113.6171,390.7456,-4722.1674,2016.6305,615.6389,5933.3590,-2253.8352,-6425.8064,-2477.2967,4906.1634,2290.2943,5144.1878,-242.8824,-6898.3817,4565.7619,5196.3978,4452.9218,4924.7739,866.2895,4048.9450,328.9229,-4997.7699,6793.1478,-4399.6786,-349.1321,5467.2472,3014.9773,-4147.7993,-5915.7875,-446.6568,3675.4791,0.0000,4112.3040,-4634.5377,5571.6023,-4469.6468,-2694.7007,-666.3351,-4898.6093,-4160.5967,-6242.0919,1525.8375,3361.8881,-5234.7550,-81.3047,-6601.0602,5378.9918,2967.4735,2678.1794,4994.2555,939.6475,560.7246,2016.9297,-4437.8237,-54.3979,2035.8876,-4440.3582,3763.9160,-4104.3841,5606.4132,-4219.2718,1080.5228,5949.8999,4851.3589,3600.4362,-5241.9159,4310.2036,3270.6227,3515.0722,-4692.8816,-5968.1247,2454.9021,2590.6611,-5570.9003,5530.5378,-3441.1943,1964.6208,6088.3059,0.0000,6453.6171,-6450.0444,-2698.4437,-597.5911,-2807.4279,0.0000,2266.7853,-6336.2916,-1633.3949,5014.8580,4582.0670,-5968.8807,-260845.8454,-239920.9513,-254707.1516,-255416.4130,-247293.2535,-249478.4824,-254150.9272,-254439.2817,96500566.9462,96499894.3011,96511023.6079,96516307.9759,-253783.6676,96509333.1423,1913.0113,-2236.1330,814.9828,-5793.6253,2943.0924,-4999.5048,542.3154,0.0000,2368.5964,2829.5137,-6224.0090,-1638.1139,6643.5557,4020.5382,-3359.5180,4797.4831,2023.2405,-4324.8425,2595.2268,-6374.5288,-418.3417,-921.7392,348.9342,-4997.3449,2705.7895,1793.1347,1290.4440,-4186.1056,-3452.4105,6667.1220,-908.0816,25.6500,-163.7743,4240.3794,1036.1427,-3609.6510,3031.3512,-1980.8666,4346.4019,4206.0833,0.0000,2872.2495,-5043.4533,3876.4485,1894.6586,-3161.4162,-5515.8058,-1382.3955,-76.4221,-2676.1038,6614.6080,5708.4409,3450.3073,-6682.7166,-1950.8992,1630.4106,-3566.6626,-5093.1862,368.3238,2629.6714,5881.1832,3978.1931,3473.6997,6615.4837,3705.5910,-4872.2244,-3816.9452,1468.7640,-3533.1553,-3015.8406,-6337.6674,-1333.0564,1115.2483,4333.8849,2651.0753,5262.9649,5746.5940,4808.6096,-5048.2191,-2233.8202,3244.6276,-4480.6958,2704.7990,498.1947,-3517.3656,-6613.2429,-765.5424,0.0000,-940.6906,1573.2691,-4975.2752,-5508.7859,-6302.5671,0.0000,-4586.1604,-2610.0004,-5655.7842,-3808.2512,-2174.8978,1240.3248,220714.5063,250187.8107,230015.7033,230505.9331,233491.3054,233218.8529,239800.2441,236153.8757,267601910.0388,267574372.3096,267596257.5212,267583795.5830,236065.6746,267587866.8354,-5520.7036,3212.4309,5158.1970,3699.4967,4509.4127,4190.3841,-4723.0888,0.0000,-4353.0065,-5483.5229,2950.0248,4617.2583,244.4524,5400.4131,-546.4870,4465.3954,864.8358,-4787.9937,3967.1366,-1370.2706,-4621.1442,6849.5557,-515.1010,-1079.3540,-3694.8782,4912.5324,-4674.4622,5447.4451,4428.3907,1837.1715,-4713.8038,1290.6198,5342.2281,-5454.3512,3988.7975,4990.6478,4631.1824,-2911.9415,-5346.8227,3650.9484,0.0000,-4610.4168,-449.8791,1230.8456,-4970.3111,5512.1906,-4100.0005,-4548.7215,-5528.8332,-829.9248,-899.3950,-1956.8259,-2927.8552,1726.2273,-286.6747,-4067.6180,-5122.2130,3757.3396,-4639.6018,-6364.8509,-3617.3586,5242.7068,-3899.5924,2153.4754,-5283.6357,2102.6507,4256.4306,-5409.6386,1696.3405,4654.4433,-2432.7860,-3157.0997,4835.5354,4002.7633,-3169.0488,308.3071,-1819.0408,-3159.6238,674.7256,-2699.3869,-5396.8882,-4578.3358,-3100.8938,-4190.3120,4560.1105,94.7853,-2971.2616,0.0000,-1965.7005,1898.5600,4000.6931,4078.5555,-281.9611,0.0000,4351.3087,866.6884,-3463.4531,-2873.8571,-4725.8301,3253.1853,96809.4774,93731.3901,95201.7276,98048.3462,100177.4678,90400.8446,86621.3107,92995.3887,-55609312.1291,-55622579.6634,-55640378.8782,-55611252.9788,94678.1795,-55621283.8799,
600.000,-2645.5620,5623.0474,-4587.9501,-734.6100,4950.8763,-4105.9873,5114.7488,0.0000,-4687.9445,-1323.0475,-1040.9051,-5331.3928,2527.5992,2743.7916,4906.5602,-504.8711,-5942.1425,-4297.4624,6158.7697,897.2627,4465.8711,1761.1741,-6376.3343,3626.6776,5266.8148,5687.5989,5411.7848,-1305.1803,2216.6407,-119.2604,-5252.4143,6749.0513,-3712.3522,1788.1575,4620.0503,921.8555,-2939.1816,-5387.4095,1663.5571,5176.2043,0.0000,5615.2210,-5362.9057,5950.7655,-5158.9935,-4318.7164,-2085.9415,-5518.8384,-4051.2178,-6596.6533,2681.6892,4039.2885,-4536.4248,-1318.6032,-6541.2192,5150.4486,885.0000,812.6701,4808.6948,2974.4729,2363.8455,3975.6909,-2583.8929,593.8296,3547.3712,-4810.4989,3081.1718,-3725.9680,5026.2535,-5028.1928,-142.0162,4711.7697,6159.1609,5245.3362,-3602.9543,5300.1024,4422.3180,4916.7977,-5463.6416,-5529.2786,4027.4717,553.5153,-5087.9783,6538.2023,-4741.4509,709.6447,5005.2033,0.0000,5482.6785,-5359.3819,-4494.3999,-2194.7186,-3738.7308,0.0000,225.2780,-6273.0479,-3115.0106,4519.3355,3447.0408,-4633.5459,-265341.5111,-245126.7603,-259744.2430,-260359.3165,-252190.9697,-254378.2540,-259054.1909,-258915.6381,90634692.8002,90634230.9798,90644560.3034,90650752.8812,-258708.7753,90643427.7438,3790.2949,-3684.3860,2806.3087,-6516.3064,895.0298,-4465.8409,-1586.8046,0.0000,4082.9477,4066.0061,-5285.8419,413.0081,6199.3904,3567.7087,-4173.0260,5822.1150,3148.5711,-4012.5302,1528.5006,-6145.7431,-2462.4637,-1929.7519,1822.7081,-4924.6200,686.3293,340.8809,-764.3875,-4043.0317,-4554.4892,6914.3642,1201.5948,-1492.7381,1893.2962,3834.0981,-714.1622,-4041.6327,4738.0306,-356.7224,3831.4723,3648.8819,0.0000,1830.8394,-4057.1600,2276.7907,3230.1464,-1770.0791,-4184.8548,618.3278,2072.7043,-1509.6177,6230.2413,4355.4855,4980.7970,-6777.5116,-675.0057,-436.1013,-4057.3568,-4790.1648,-1792.0398,2924.2678,6034.8801,3477.4107,3977.4069,6934.8670,2107.5165,-3377.2426,-5389.0511,3489.6563,-4642.2130,-1024.7936,-6836.3860,-2832.6117,459.8214,3374.2552,3439.8168,4093.8326,5238.8957,4356.8955,-3669.8765,-637.5506,1722.8295,-4353.5243,4345.2602,-228.0227,-1755.0495,-6597.0500,-2356.9647,0.0000,-2410.0747,2611.3461,-4360.0104,-5958.7992,-5432.6170,0.0000,-4297.0572,-1271.4688,-4301.4704,-5103.1802,-3991.5779,2408.2789,215229.8919,245066.0476,224682.6037,225228.4767,228136.6872,227893.6161,234369.9450,230609.9568,269647293.5033,269619548.8435,269641401.7544,269629621.2751,230704.9637,269633177.7077,-5127.8043,1579.7444,4260.6891,2167.6217,4672.8904,3271.6211,-4404.7270,0.0000,-3011.5813,-5429.8598,4305.9837,4209.1053,-1865.0235,5045.8949,-2307.0298,3728.5156,-966.5824,-3631.2181,2512.0034,-3033.3358,-4688.8357,6404.8955,-2003.9851,-3100.4706,-4446.5667,3837.7253,-4230.1248,5468.0700,4718.0327,-395.9557,-4357.4259,-247.2516,5527.7701,-5472.7405,4999.3377,5461.3312,4094.9129,-4273.2023,-5498.3249,2110.5537,0.0000,-3394.5854,1365.8087,2638.7636,-3346.6982,5086.2673,-5081.2243,-3969.3637,-5212.7804,995.0365,925.0536,-3528.1678,-1573.5677,-71.0070,-2060.1378,-4628.6855,-5524.3089,4857.8824,-4502.3745,-5558.7658,-2442.8038,4416.3212,-4947.9490,60.6394,-5363.5939,3646.8292,2889.0928,-4711.4717,-106.2715,4714.2880,-687.1455,-4113.8547,3172.0519,2981.8998,-4443.3930,-1242.8206,-24.9930,-1511.9158,2148.3261,-4114.6829,-5146.6817,-5337.7852,-1783.9703,-2359.6060,4410.2504,1883.5890,-3985.8387,0.0000,-3247.4002,3479.8048,2975.8952,2654.9873,-2054.1480,0.0000,5154.5795,2590.8033,-4296.2434,-1191.9518,-4499.1242,4522.1065,96659.6541,93591.1769,95178.0196,97758.2459,100141.9104,90515.3379,86385.6634,92770.6826,-55614060.3974,-55626681.3716,-55645048.4461,-55616115.6141,94555.0705,-55625969.4547,
