sl_100_86400_20271025 Coordinates.csv
2027/10/25 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:31 2024,
Start: 2027/10/25 07:47:00.00, Stop: 2027/10/26 07:47:00.00,
TIME_UNITS,STARLINK-31671 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-31690 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-4684 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-5564 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-6290 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-3196 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-4752 - X-Coordinate,STARLINK-31731 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-4514 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-4337 - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-3395 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-5483 - X-Coordinate,STARLINK-2358 - X-Coordinate,STARLINK-5968 - X-Coordinate,STARLINK-6065 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-2637 - X-Coordinate,STARLINK-4388 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-3577 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-31327 - X-Coordinate,STARLINK-3879 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-5847 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-31090 - X-Coordinate,STARLINK-3594 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-30560 - X-Coordinate,STARLINK-6251 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-1707 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-1056 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-4361 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31671 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-31690 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-4684 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-5564 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-6290 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-3196 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-4752 - Y-Coordinate,STARLINK-31731 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-4514 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-4337 - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-3395 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-5483 - Y-Coordinate,STARLINK-2358 - Y-Coordinate,STARLINK-5968 - Y-Coordinate,STARLINK-6065 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-2637 - Y-Coordinate,STARLINK-4388 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-3577 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-31327 - Y-Coordinate,STARLINK-3879 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-5847 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-31090 - Y-Coordinate,STARLINK-3594 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,STARLINK-6251 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-1707 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-1056 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-4361 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31671 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-31690 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-4684 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-5564 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-6290 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-3196 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-4752 - Z-Coordinate,STARLINK-31731 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-4514 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-4337 - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-3395 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-5483 - Z-Coordinate,STARLINK-2358 - Z-Coordinate,STARLINK-5968 - Z-Coordinate,STARLINK-6065 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-2637 - Z-Coordinate,STARLINK-4388 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-3577 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-31327 - Z-Coordinate,STARLINK-3879 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-5847 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-31090 - Z-Coordinate,STARLINK-3594 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,STARLINK-6251 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-1707 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-1056 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-4361 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5382.4326,2678.7480,4107.1994,-3661.2552,-4963.9687,478.6618,2058.2659,3752.3455,4339.6867,-2614.6564,4832.0525,365.1976,-1429.7891,-4976.1288,-4941.9657,3072.5574,1955.6045,-2488.5665,4478.5080,3140.9452,-6828.0364,5514.5978,2100.0371,2570.7157,-4124.1404,-4868.3636,4490.1505,-5958.9529,6002.7498,-2846.4423,-3781.8121,-3593.4760,4284.2766,-5913.9932,5708.2003,4176.4043,5677.4836,5117.2881,-6191.9197,-4664.2254,1658.7940,5137.1399,4659.9023,1623.3800,2933.3378,-4368.9276,-5339.6508,4187.9675,-4719.2828,-5060.9934,883.5540,-2268.4254,2851.1069,-649.2522,5842.1597,-4333.8530,-398.4130,-783.1413,2985.9489,5746.1179,-5702.9802,1143.3677,1439.4400,5894.5882,5902.6089,-1407.2674,5833.8553,-2407.3737,-4572.1695,6367.4920,5987.6871,5592.9857,142.1342,6281.8836,-4120.6419,4701.2823,-632.4310,4911.0351,783.7240,-5324.2369,0.0000,4145.4170,4581.5783,5119.6335,-2174.4733,2646.5097,-6113.6232,2091.9746,4000.5249,1917.5239,-624.4004,-2096.9755,-4371.3583,-5779.5206,-2799.3184,4066.8056,-13.1669,-351.4892,-2975.4959,136.2985,-354315.1657,-370543.3328,-359160.6387,-359732.7665,-357543.5044,-358611.4483,-366707.6876,-364745.4218,23418680.4381,23389704.5011,23411190.6656,23403525.9841,-363409.2676,23403912.0373,231.1781,5592.3229,-5217.9645,3601.4894,-3698.1964,5866.2701,-4627.1633,2437.0675,-3421.6974,5760.1922,-4340.8993,-6290.8395,-3991.8110,-2020.9580,-2559.3873,6030.4895,6444.4703,-3796.3315,2212.9860,-2724.1577,-337.7233,-4118.7924,-4184.6103,-5876.6093,701.1323,-875.6355,-3088.5547,-3333.7119,2978.0744,3474.5826,-5248.9898,4472.8813,-3305.5201,-2727.5951,1217.6221,2851.7691,3879.5143,-2393.3947,2205.4937,-2932.2581,-5238.5554,4553.5300,1304.5968,-6448.2413,-5957.2753,-567.8885,2848.9497,-185.3720,-3722.9958,1098.1164,-6337.4736,5059.9875,-3074.6582,4621.1299,-3711.4538,-2547.6024,-6893.3623,5224.8888,-4176.5837,-303.2401,-1472.9228,-6432.9665,-6258.0441,1216.7407,1485.0186,5585.5084,-1869.3644,4410.0097,-5196.8209,-2368.1351,-2136.9406,-1745.1621,6523.9804,2897.3756,-4900.0846,4928.7903,-5655.3281,1248.6219,6386.1690,-203.0418,0.0000,614.4099,2707.0820,695.0996,-4120.4595,-3094.1746,-1041.6376,5048.9363,3371.1543,-6627.9921,-5647.8488,-4462.3197,-5014.3266,3388.8123,-1820.7256,-1705.3522,-6912.2155,-5986.2232,-5125.8878,-6513.6425,31277.0014,59355.7535,37298.5139,37130.7120,45481.8471,43622.1163,43567.8436,40609.7745,297385356.8502,297431761.6878,297417039.2010,297385488.6317,41697.2568,297396113.8290,4183.0833,-3047.3627,-1818.7011,4465.8202,2840.4398,3625.4754,-4576.1627,5266.6544,-4179.3569,2809.1999,-2424.7895,-2838.6393,-5457.8657,-4387.5208,4083.5675,-632.9935,33.9824,5194.3834,-4637.8086,-5532.4961,123.6906,392.2035,-5063.4161,2035.1351,-5502.0359,4833.8231,-3927.8716,-1220.5076,1758.4360,5193.4147,2462.9180,3763.9609,-4038.7482,2371.7782,-3763.8380,4713.2583,-983.3853,4009.8817,1029.4779,4147.8694,4196.0436,678.1765,-4947.3935,-1910.1495,1555.9327,5320.4675,3159.8167,-5547.8990,2720.3185,4597.3166,-2461.8516,-4087.6158,-5501.6002,5069.4663,-206.6261,4633.9505,-516.1129,4438.9504,-4615.6833,-3682.0440,3514.0340,2203.3195,-2617.5486,-3437.7384,3256.5559,-3685.8890,3174.4692,-4819.7964,-586.5553,566.7822,-2786.4772,3445.5474,2337.2786,-587.2852,2141.4371,1043.6708,3885.7442,4714.4073,-2518.2899,4351.0831,0.0000,5460.0216,-4300.9517,-4589.6521,-5103.2604,-5430.6396,3107.3908,-4176.0120,-4549.3216,-923.5164,3534.8770,4827.4366,1463.1741,1756.2760,6076.8345,-5381.5651,-203.1912,3221.9070,-3617.1509,2352.7434,46840.5350,46126.7046,46414.1226,49195.2173,51298.7664,41492.7069,37831.1215,45266.4503,-121879678.6363,-121856121.6562,-121859843.4762,-121870984.8204,45840.2832,-121870537.3938,
3600.000,3190.9548,-3770.9353,-811.7884,-519.5597,6175.6702,-2373.4847,2449.1451,-4587.5500,-620.6387,-1068.6922,-1327.4767,2256.7864,5096.2526,4995.8059,6807.9681,-3940.4901,-3455.1738,5820.1545,-6013.3429,-673.7115,5251.2978,-2955.4998,84.2006,1316.3306,2751.5184,3165.0402,-3515.6833,3575.5008,-4000.5782,965.2245,4851.2769,2464.0988,-3297.2026,6784.3351,-4436.0892,-6094.6644,-2228.8058,-1247.0528,3744.0188,6698.7994,2218.3114,-4894.4576,-6642.2551,-19.3632,803.0513,3388.0768,1171.3762,-361.6653,5835.7737,4552.9241,-504.1370,-1878.9376,-322.1872,-3588.6093,-4656.7313,5748.4785,-1697.4631,-2995.4708,1436.9583,-5891.7616,6751.7813,463.0259,61.4503,-4433.7425,-3781.4235,-1527.0291,-5738.7553,2864.8494,3848.9398,-3560.7144,-2946.7632,-1484.0705,-2372.1548,-5834.7296,4149.3650,-5256.1605,3382.9141,-5404.5106,-2777.5239,2617.7710,0.0000,-5186.6558,-3803.2544,-6667.3188,5454.3542,1090.2128,4500.1728,-4596.8716,-6498.1520,-818.4707,3819.0783,4427.2295,5073.1603,2696.1036,6196.2445,395.3917,1663.8160,3891.9032,5516.2913,-1475.7502,-351652.3030,-373572.5392,-359494.5230,-360179.7465,-356567.2370,-358382.2994,-364906.0570,-361616.9061,-54396799.2492,-54436519.4963,-54412412.3743,-54406472.0765,-362479.0277,-54412618.9739,-4329.6039,-1931.3039,4573.0484,-5664.2532,2176.1819,-6477.5335,5304.4456,1864.6888,5239.6447,-4990.2648,5007.1185,3661.1824,1704.7305,-2098.7187,1177.5028,-2985.9713,-3651.2355,3021.9981,1819.1366,5881.2818,-2362.5775,4475.2048,6659.9863,3972.5309,-4751.5185,-3139.6859,5642.6935,4417.8976,-4434.4273,-6480.1078,1782.0673,-6387.1842,5856.4433,662.1321,2547.0319,573.7911,-3606.1549,-602.5619,-3777.0267,1655.4978,3548.6320,-1854.1820,1066.4942,6462.9643,5153.1501,-3706.2854,-3945.9583,2767.7932,1398.0137,-4626.6949,6132.0186,-3729.0536,6062.1126,-3097.8687,767.6585,-1603.3919,4902.4705,-3032.2262,4091.4581,3450.9041,-1233.2384,6512.5615,6718.1813,2453.8584,1837.1848,-6661.7982,3664.1590,-6336.0260,3993.8167,3554.5032,4184.1889,3807.1211,-6383.6099,-177.7911,633.0658,-1754.7541,2413.9008,2663.2455,-3422.3412,-3341.0810,0.0000,3234.2100,1913.2304,1582.6256,3781.5255,5834.4730,-2377.0725,-5111.7370,-891.3080,4571.6060,1538.4955,677.5554,1247.9898,-4645.9774,1689.8852,2606.0759,5473.7336,3153.3018,4197.3056,2548.8714,-56625.4531,-34622.7963,-55770.5271,-54651.1271,-46567.5014,-48580.6022,-48855.5328,-49421.2135,293305539.9545,293349262.7752,293340766.5704,293306821.2869,-50658.3762,293316554.0097,-4211.0735,5445.7331,5071.7563,-3756.2133,1873.6328,522.0933,3510.9913,-4834.4935,4474.2393,-4687.4398,4594.0684,5398.5064,4332.1338,4311.2566,-80.8496,4654.9377,-4486.3811,-2172.1594,2625.1443,3567.5360,-3690.4945,-4336.6760,1761.2447,-5276.4927,4181.7615,-5301.0652,-940.5538,-3984.8287,3507.0639,-2089.9166,-4617.0052,528.1789,-627.2970,1261.2087,4680.6240,-3233.2241,5492.7410,-6799.0937,3990.2487,-161.6033,-5513.9070,-4498.0737,1600.1164,-2467.9781,-4402.5551,-4759.5851,-5457.0296,6354.7517,2742.4541,-2438.9606,-3025.6239,5466.4815,3297.7110,-5013.5091,5060.4311,-3355.4673,-4586.9814,-5438.3349,5358.6029,83.9572,33.3247,2223.2729,-1705.7135,4713.2727,-5483.1607,115.2009,1142.0295,334.9840,-4192.2007,-4608.2501,4674.3540,-5443.4527,1298.2449,3745.6217,-5294.7547,-4103.7074,-5506.2243,-3427.0620,5309.5906,-5425.6913,0.0000,-3184.7106,5342.7078,852.1011,1897.8521,3275.4977,-4727.3847,66.4798,2225.2370,5171.7476,-5286.4031,-5262.6592,-4377.6133,-4382.5955,-2633.4061,6424.9004,-3887.8558,-4621.8294,342.3886,-6274.5145,44768.7443,44237.3421,45817.0085,45229.7577,50459.6610,43066.0490,35121.7354,45123.4543,-121912473.0065,-121893475.8831,-121898296.3184,-121900988.7393,44177.5810,-121905704.8851,
7200.000,-522.6639,4813.8319,-3542.3660,3775.4901,-4286.7282,3390.9485,-5318.3530,4755.7796,-2723.7684,4783.7658,-2748.5635,-5179.2125,-6892.2027,-4230.9706,-5587.8959,4096.3434,4235.8987,-6350.9690,5033.9710,-1052.9572,-1503.6575,-1408.5303,-1670.2408,-5440.2175,-1432.0184,-1594.8169,-96.8313,246.6693,75.5131,756.2224,-5224.0925,61.8975,59.2678,-5189.2230,2668.1175,6154.8272,-1256.8309,-4161.1314,1827.6000,-5649.3708,-5744.3959,3595.2099,5849.3913,-2289.7722,-4814.0759,-2332.2378,3315.2828,-2173.8769,-2678.8004,-2877.1832,-1275.3354,5637.3043,-1389.8292,6482.1305,-392.8895,-5182.6188,933.5516,6169.4009,-5112.4692,3187.7001,-4760.3103,-2555.9380,-2015.4179,2390.6586,1283.1731,3674.2627,2852.8870,-2026.3826,-2445.7754,-1247.3105,-707.7022,-2742.5269,4063.1821,3917.0047,-3336.7292,4624.5105,-5859.3436,4601.1125,5007.2109,-42.8431,0.0000,4581.0436,2754.3306,5276.4759,-6019.4580,-3257.9781,-2218.8575,4828.9525,6640.7617,-2163.8830,-5828.5011,-6022.5870,-4402.9209,1393.2889,-6319.9913,-3931.3147,-3704.2003,-6337.4007,-5929.8028,-466.4989,-327923.4395,-353029.6018,-337023.2554,-339168.5839,-332654.6770,-337170.7388,-340054.7881,-338904.5151,-128502304.5085,-128551977.5106,-128527001.2068,-128509710.5074,-338431.9081,-128519230.9590,6717.0261,-2284.0840,-3198.9394,5667.4486,1102.4046,4159.1552,-4268.9657,-4830.8005,-6037.1491,3403.8098,-4966.9987,-410.4563,79.0373,5244.8925,738.3914,-1988.6188,-1565.2967,-1499.5916,-4375.8302,-6809.7806,4876.4636,-3999.3060,-6127.2518,-905.1495,6755.2351,6260.9148,-4543.7388,-1419.2961,1840.3264,6376.0961,2296.9640,5207.9293,-4799.6035,1991.6416,-5755.6838,-3151.5984,-454.8695,777.2603,3926.4236,355.9495,-1832.4724,-2360.2691,-2485.4613,-3825.6471,-2812.3138,6396.9968,4666.1842,-5602.3953,2956.5252,6188.5050,-2367.7227,2274.4774,-6704.3379,1640.5985,941.4063,4455.3073,199.4480,935.9171,-3793.9823,-4872.2825,3419.7545,-3701.4605,-4385.2360,-5709.1223,-5325.4918,4555.8716,-4121.2725,5070.6443,-90.5487,-4277.8508,-5781.8276,-5339.2357,3773.8938,-3300.6431,4348.5083,-2498.1356,866.4524,-5180.1718,-394.1477,6252.6806,0.0000,-5002.6224,-5728.9652,-2869.4665,-2282.2057,-5758.1273,5554.8701,2712.6382,-1345.1291,-1258.1143,2534.2395,2445.0952,3395.5400,5234.7205,-1585.9375,-4307.7483,-1883.0775,329.2173,-1799.8137,2663.6457,-141240.8006,-126488.3340,-145423.4368,-141835.1818,-135541.0209,-139719.9959,-137713.1067,-141236.3784,269212749.9772,269250344.5082,269247801.6076,269219573.2888,-139890.6625,269223484.0589,1082.5148,-4402.0037,-4964.5705,155.0519,-5185.8977,-4370.5177,177.2668,1366.9287,-2028.8344,3663.3345,-3982.5619,-4561.0974,-474.1491,-1628.2324,-3999.6805,-5051.0700,4986.6936,-2262.3499,1378.0576,603.1161,4539.1562,5426.5436,2671.0899,3850.1042,-226.1201,2475.4969,4933.4691,6774.8517,-6683.9270,-2460.2539,3914.6797,-4479.5008,4734.6656,-4152.7345,-2822.4812,-279.6312,-6819.5849,5482.1778,-5057.0704,-3953.0065,3382.7599,5384.6988,2723.8404,5278.5686,3919.2528,1193.8835,3721.8609,-3491.4788,-5264.3787,-1224.4783,6293.5657,-3241.5516,956.9176,1680.9595,-6852.0551,-362.7223,6848.2786,2948.3573,-2670.7410,3557.1599,-3577.2163,-5235.0987,4965.9702,-3118.8587,4197.0864,3521.8074,-4752.8116,4305.0537,6492.9187,5151.0305,-3776.4378,3192.1602,-4170.4854,-4691.9247,3933.6839,4448.4977,3521.2553,21.2686,-4748.0611,2870.7255,0.0000,-1210.0611,-2526.1680,3402.5082,2494.1009,1489.8989,3512.1375,4064.4410,1439.7492,-6496.8526,2102.0021,2323.5770,3924.4475,4309.7027,-2404.2510,-3788.6435,5517.6004,2463.8391,3112.9115,6370.4788,42672.9909,42342.7380,44775.8289,41007.3629,49154.9162,44737.8694,33072.3337,41403.6892,-121944797.7714,-121930888.7525,-121936972.4913,-121932247.9282,42510.1759,-121940841.0891,
