sl_100_5400_20271007 Coordinates.csv
2027/10/07 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:35 2024,
Start: 2027/10/07 07:47:00.00, Stop: 2027/10/07 09:17:00.00,
TIME_UNITS,STARLINK-31443 - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-5954 - X-Coordinate,STARLINK-5318 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-2420 - X-Coordinate,STARLINK-2754 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-4064 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-6044 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-3282 - X-Coordinate,STARLINK-5262 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-2756 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-31150 - X-Coordinate,STARLINK-2571 - X-Coordinate,STARLINK-3744 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-3681 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-32104 - X-Coordinate,STARLINK-32039 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-3310 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-31074 - X-Coordinate,STARLINK-5002 - X-Coordinate,STARLINK-4324 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-2385 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-2007 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-1933 - X-Coordinate,STARLINK-31501 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-11072 [DTC] - X-Coordinate,STARLINK-31719 - X-Coordinate,STARLINK-31084 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-2301 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-4283 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-6196 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-30103 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-1375 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-31523 - X-Coordinate,STARLINK-31059 - X-Coordinate,STARLINK-5033 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-32162 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-30938 - X-Coordinate,STARLINK-31634 - X-Coordinate,STARLINK-31846 - X-Coordinate,STARLINK-5338 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-31857 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-5954 - Y-Coordinate,STARLINK-5318 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-2420 - Y-Coordinate,STARLINK-2754 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-4064 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-6044 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-3282 - Y-Coordinate,STARLINK-5262 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-2756 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-31150 - Y-Coordinate,STARLINK-2571 - Y-Coordinate,STARLINK-3744 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-3681 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,STARLINK-32039 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-3310 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-31074 - Y-Coordinate,STARLINK-5002 - Y-Coordinate,STARLINK-4324 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-2385 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-2007 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-1933 - Y-Coordinate,STARLINK-31501 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-11072 [DTC] - Y-Coordinate,STARLINK-31719 - Y-Coordinate,STARLINK-31084 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-2301 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-4283 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-6196 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-30103 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-1375 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,STARLINK-31059 - Y-Coordinate,STARLINK-5033 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-32162 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-30938 - Y-Coordinate,STARLINK-31634 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,STARLINK-5338 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-5954 - Z-Coordinate,STARLINK-5318 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-2420 - Z-Coordinate,STARLINK-2754 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-4064 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-6044 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-3282 - Z-Coordinate,STARLINK-5262 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-2756 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-31150 - Z-Coordinate,STARLINK-2571 - Z-Coordinate,STARLINK-3744 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-3681 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,STARLINK-32039 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-3310 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-31074 - Z-Coordinate,STARLINK-5002 - Z-Coordinate,STARLINK-4324 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-2385 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-2007 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-1933 - Z-Coordinate,STARLINK-31501 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-11072 [DTC] - Z-Coordinate,STARLINK-31719 - Z-Coordinate,STARLINK-31084 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-2301 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-4283 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-6196 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-30103 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-1375 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,STARLINK-31059 - Z-Coordinate,STARLINK-5033 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-32162 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-30938 - Z-Coordinate,STARLINK-31634 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,STARLINK-5338 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4012.4090,-176.8525,1552.5220,-2174.7585,5704.4094,-4104.3766,-3234.3767,6376.2850,6614.5625,2524.2040,3108.3164,1111.4564,4082.4282,-5331.5475,-2351.3439,1910.2777,-3319.7384,4289.0450,-5326.6882,-2173.2004,-2283.8592,-6202.6579,-620.8900,-5779.2950,-5506.8664,3374.4246,-2871.5337,-6084.6944,-1358.3544,5479.3615,6637.7301,6039.1013,-2659.8485,-5992.2630,1342.1154,6092.7912,403.9271,1467.9339,-5607.0730,6530.6668,4887.4564,1427.3801,3830.7311,0.0000,5357.8486,3505.5008,6074.6451,1807.2007,-4744.4722,2419.1960,-5768.5532,2279.0666,-5322.8548,-78.2928,2609.1500,0.0000,2061.2427,-2830.8427,-5248.3174,5548.3155,-3369.1133,-2802.7880,-106.4679,2753.7771,-792.6324,-5322.5551,-6159.1130,-3464.9892,2059.9974,4249.7539,-4100.0654,-4336.1238,-4914.5948,-455.5566,-1406.7127,4236.8554,4328.2533,-3492.6311,-6455.0669,-4701.9724,-4043.5431,5033.8977,5163.2635,-5730.9484,4726.3748,-4497.8016,-2093.0365,-3714.4300,5891.4098,-4444.9564,1817.4272,4679.8717,3153.0335,-3876.9619,1863.2426,3630.8437,3979.9600,212.5312,-5138.0935,2673.5839,320340.0240,321324.5420,319529.5161,318832.5559,323448.7320,321874.5453,314139.5852,316115.3779,45568511.3525,45583417.8040,45577225.2118,45577259.1921,316720.5602,45582277.8514,4950.6777,6931.7245,-1831.4675,-2619.5774,3238.5922,5604.1564,-4383.5812,974.8335,-1682.4086,5885.1480,-3941.5679,4659.9645,-2025.2264,-4145.3997,244.8347,5846.7164,-5208.4451,-806.2732,-3441.5566,5999.8893,-6130.2997,-2242.2571,-4577.7260,2552.5414,-796.4878,5979.0950,-1374.9151,-1455.7676,-5211.0983,-1965.7254,-1084.9975,-1053.3967,3352.2507,-3476.2022,-4693.3977,-642.3238,1333.9040,6069.8822,-806.1467,-1951.1194,4860.2017,-6300.3773,5307.9882,0.0000,2610.2884,-2687.7924,2868.6902,-4069.0616,4938.1538,-4757.1487,-3838.0763,5915.9772,-3195.0696,4145.8864,-6190.5260,0.0000,-3765.8208,2981.8016,1761.6736,1797.8624,-5599.2070,3219.5309,4975.3414,4133.6421,4212.7686,172.0700,-2641.6052,-4678.7800,5893.6155,-5349.3904,672.9884,-3257.0283,-574.9104,5108.1091,-4961.9541,5351.5227,3367.7659,-4107.8782,-1290.6277,2044.8984,2471.1631,572.1677,4515.9713,-3481.0444,-3465.7603,-3167.9688,-6292.0101,-4612.8777,2105.2336,3539.5722,-4794.2452,4580.8902,2909.7414,4351.9194,-4348.8599,-5695.2026,-2864.0549,-4964.2815,2830.7051,5039.0671,160747.5585,195485.5764,171734.3068,171700.6692,178997.8539,177516.9331,179963.0370,176850.3681,292369557.8453,292406363.6985,292364013.4875,292352834.2983,177171.4941,292359285.2464,-2383.7076,290.1562,-6514.9432,6035.8729,-2273.3275,-102.1384,-4094.5669,2449.4069,116.1226,-2640.9443,-4679.4739,-4949.1387,-5238.6703,1478.1048,6478.6856,3154.8559,-2916.0051,5339.8671,-2704.1293,-2685.4032,2185.3233,2156.0182,5114.7742,-2822.3524,-4099.2807,805.6043,6152.5005,2867.5072,-4331.3151,3501.9814,-36.4348,-3148.3186,5408.9484,-250.1880,-4947.0798,3184.0338,6793.0416,3003.6249,-3953.0453,1245.5065,680.7327,-2593.7688,-1910.9739,0.0000,3346.6184,-5316.3923,-1615.8807,5127.2198,4.0765,4378.1861,465.8673,-2698.2813,-3077.7876,5507.1466,1721.8732,0.0000,-5410.0721,5248.9448,3938.2792,3701.9888,1955.1580,-5450.0056,4625.8688,-4781.5645,-5172.2306,-4234.7173,556.7875,-3598.7792,2730.6330,-1086.1811,5271.4430,3998.3589,4798.1874,-4660.6469,-4629.0532,1269.4442,4217.6658,-4316.8542,2198.6716,-4643.7874,-4870.0550,-4721.6821,-89.1888,-1755.6761,-3597.0158,4055.0927,-2069.5758,3460.6200,2921.7732,3921.6852,4317.4020,-2163.2879,5306.8273,3494.7527,-4917.0394,1590.1570,-4876.2973,-4785.7385,-3466.3161,3689.7330,-168874.0341,-172375.8614,-170412.8233,-167526.4034,-165493.4231,-175336.5201,-178925.1080,-172596.1944,-104041411.8682,-104064664.2970,-104071157.9150,-104056242.2066,-170938.0274,-104052472.5096,
300.000,-2395.7647,1325.1654,3431.7163,-4092.0968,5791.7112,-3378.6003,-4959.0796,6860.1176,5941.4768,4101.1493,1043.1532,3017.2161,4712.8774,-6120.3525,-2168.0650,3346.7863,-4288.0900,3174.7027,-6335.5725,-336.0372,-3554.4092,-5507.7145,-2572.3555,-5592.5299,-4593.3429,4157.4274,-2258.1093,-6777.7252,-3061.6501,5174.1629,6073.2659,6252.2005,-628.1704,-6404.3906,740.5401,4890.7448,-1511.4078,2914.4553,-6416.8656,5518.5496,5812.0128,-346.5608,4941.6167,0.0000,6424.6392,1650.6812,5934.3986,-371.4100,-3421.1701,1283.2776,-5087.1172,3178.3828,-6428.2324,2079.4893,1157.8615,0.0000,394.3332,-870.5983,-3833.1269,6533.5551,-4763.4166,-833.4789,2043.6212,4554.0063,1126.8031,-5501.6829,-6549.3374,-4951.7895,3363.2323,2911.0357,-3145.6250,-5764.2850,-5745.7539,-773.0799,-3422.6162,4751.5144,4920.3505,-3984.7608,-6899.5542,-2989.7226,-2182.1800,5041.4985,5878.3371,-5948.0937,4316.0640,-5843.4811,-2797.5545,-5289.3082,6722.8918,-3979.3454,-180.3526,5250.9890,4784.3200,-2752.8472,-258.5110,2634.2776,2063.1580,-1505.1294,-4555.8199,4443.5737,316976.0474,317198.8932,315643.3318,314991.2171,319689.7650,318097.0387,310418.2306,312799.5364,39175152.7348,39189097.3145,39183638.3534,39184216.9759,312941.1808,39188958.0384,5057.7078,6569.6297,-2577.3022,-2651.3953,3824.0988,5662.1740,-3463.0800,-258.8109,-2761.4317,5442.6051,-4151.6844,4811.6296,-3495.5818,-3202.8981,2420.8290,5859.2183,-3559.4070,-2674.2855,-2525.5132,5781.0531,-5898.1397,-1266.9406,-4845.7091,3912.8070,919.3474,4902.8857,722.3046,-246.4578,-5426.5392,-3759.0159,-2230.6303,-2474.9081,4143.4001,-1989.7444,-6061.4128,-1929.4396,91.9926,4832.2869,589.3982,-3241.6969,3669.4053,-5866.9504,4695.2070,0.0000,1566.9448,-3806.7534,1422.9698,-4056.4055,5727.4080,-6061.9464,-3910.9480,4520.6523,-1896.3428,3968.2542,-5968.4808,0.0000,-5001.0538,4023.3985,3314.1673,594.9451,-4864.0573,4141.4459,4865.7701,3686.2596,4969.9606,2162.1828,-1154.3537,-4259.4265,4529.0353,-5625.6624,2668.9279,-2385.3660,1087.5334,3312.6338,-4438.2176,4992.5158,1342.7557,-2180.0246,227.3343,3174.7673,3515.4225,-1569.7876,3148.4258,-1790.0899,-4947.4318,-1770.1913,-6355.8127,-3752.2560,985.6865,5084.0727,-4298.0916,2902.8492,1631.0540,5779.3949,-4131.5502,-5351.0417,-3716.9730,-5664.0231,4539.2817,4464.1917,167562.2287,202173.3465,178343.7784,178409.0790,185671.5238,184213.0209,186573.3813,183647.7041,293295613.2036,293332309.7841,293289477.6364,293278156.3865,183824.3976,293285267.7469,-3870.6122,1796.0908,-5457.4468,4928.0305,-63.0778,-2194.1915,-3137.7765,713.0413,1907.9108,-1234.6304,-5364.3730,-3896.7977,-3709.7188,-324.9811,6084.7037,1512.4422,-3949.5319,5506.5450,-996.8082,-3795.7129,423.2295,4021.7389,4174.0760,-1128.6340,-5082.4197,2535.3853,6509.1761,1182.1278,-2988.6428,2296.7704,-1844.3485,-1502.9131,5477.4029,-1759.5526,-3315.6987,4472.1122,6767.5614,4019.4582,-2485.5452,2649.7883,-865.3899,-3731.2829,-115.4811,0.0000,1736.8696,-5528.5829,-3243.6297,5432.8128,1537.0962,3047.4689,2648.9411,-4117.1905,-1755.6157,5239.8291,3331.0245,0.0000,-4746.6500,5245.0555,4524.1942,2170.5914,452.3340,-5484.6168,4280.5288,-3633.5565,-4376.3324,-3367.5955,-1009.5142,-2042.9393,3819.6865,-2785.2100,5294.5268,2551.9109,3651.7592,-6037.4293,-4075.6059,-856.1765,4673.6928,-5204.5582,732.2769,-5370.8164,-5390.5354,-4480.8514,-1616.2976,-3077.5175,-2041.2384,3073.9998,30.8432,2239.9523,1241.6076,2451.6822,5138.2969,-3402.6845,4586.6634,2287.1298,-5424.4176,3540.8948,-5454.9899,-3638.6200,-2247.9261,2550.7984,-168860.3780,-172350.4795,-170272.7025,-167649.4020,-165364.5217,-175062.0380,-178999.6438,-172667.5620,-104045414.6440,-104068740.5751,-104074961.1597,-104059735.1608,-170897.4197,-104056358.3953,
600.000,-504.1090,2716.3203,4973.8800,-5578.6458,5248.4212,-2286.4392,-6176.3709,6657.6574,4647.5915,5271.2860,-1134.6369,4599.4139,4900.7460,-6301.4644,-1841.6567,4436.6319,-4860.6944,1795.3080,-6704.2102,1558.2520,-4464.3982,-4275.6177,-4244.1357,-4857.9471,-3262.5023,4552.2629,-1496.0816,-6787.8222,-4438.2626,4354.8016,4848.3293,5844.4425,1444.2563,-6205.2165,107.3298,3216.1538,-3210.8201,4115.1646,-6596.0390,3968.6142,6177.0279,-2114.9226,5537.2530,0.0000,6828.0951,-338.6350,5224.8161,-2516.6570,-1742.3161,53.3592,-3873.9467,3805.3185,-6909.1696,4028.3310,-438.5706,0.0000,-1270.9203,1156.0707,-2047.1997,6870.8374,-5669.1838,1191.8777,3978.3476,5889.2739,2892.6123,-5144.4961,-6245.4706,-5918.8185,4360.0286,1261.4957,-1906.0804,-6569.1377,-6026.2414,-922.1962,-5106.2073,4790.4381,5078.6163,-4139.1787,-6678.7845,-1002.4832,-114.4051,4602.7972,6015.6641,-5611.3306,3488.9170,-6606.1634,-3217.3186,-6329.5421,6882.2494,-3142.1053,-2187.8159,5335.8595,5942.5805,-1367.8218,-2369.0860,1331.9837,-43.2763,-3041.6907,-3527.7349,5746.9669,313466.5474,312933.8953,311615.3798,311005.5316,315789.1621,314172.5925,306559.3040,309347.6449,32763087.2665,32776075.6485,32771371.1889,32772520.6142,309022.0534,32776934.8943,4673.8345,5573.9364,-2976.3716,-2476.5536,3994.1768,5162.2028,-2219.6089,-1458.4110,-3575.7028,4479.5331,-4001.3011,4518.7833,-4578.2851,-1938.3030,4347.9096,5299.1051,-1549.0781,-4309.0180,-1366.3240,5027.7204,-5077.1127,-115.1791,-4669.9489,4874.3686,2585.9989,3326.2237,2773.0686,974.2427,-5127.1838,-5152.7119,-3156.2203,-3632.5380,4578.5285,-296.3724,-6816.9090,-3072.1152,-1238.7172,3138.6792,1899.8983,-4242.9611,2115.6143,-4895.6811,3594.6194,0.0000,382.0957,-4603.0066,-193.9838,-3681.2301,5950.0371,-6766.7299,-3528.3650,2670.2073,-430.3052,3452.8577,-5179.0554,0.0000,-5772.7067,4674.1540,4563.1704,-642.9012,-3636.4969,4710.1444,4297.5150,2909.4952,5228.4915,3913.1938,465.3591,-3423.0845,2708.2359,-5366.0460,4401.7523,-1286.7920,2608.2292,1155.7931,-3523.7665,4117.3566,-809.1766,-32.7297,1716.3244,4047.1002,4250.4381,-3554.0676,1454.1683,93.7643,-5916.8347,-222.4231,-5771.4317,-2537.3648,-218.1881,6110.4057,-3385.7390,926.0968,232.1890,6610.2681,-3547.9380,-4489.7508,-4261.2564,-5824.4807,5774.6526,3452.9389,174308.1043,208772.9998,184875.7910,185039.7012,192265.2259,190828.0791,193105.3642,190398.3626,294081874.4583,294118440.4679,294075137.9268,294063730.9711,190396.7463,294071457.6459,-4920.1508,3110.1643,-3820.2508,3294.0017,2153.8685,-4053.0415,-1827.6200,-1100.7434,3485.5872,304.2927,-5459.4669,-2419.7565,-1785.7579,-2093.0240,5032.5203,-293.1877,-4541.7881,5076.4188,819.0967,-4498.6716,-1384.8808,5458.2953,2779.7303,686.6944,-5518.1621,3991.1500,6171.0515,-632.5395,-1323.1418,830.6010,-3436.5479,306.3845,4952.4018,-3080.5718,-1332.1267,5276.1504,6022.3216,4604.8292,-749.0378,3769.7884,-2318.6358,-4474.7157,1692.9856,0.0000,-66.7137,-5145.8135,-4521.1940,5121.9751,2899.2483,1386.8165,4549.6576,-5088.1790,-245.1097,4403.9398,4583.8334,0.0000,-3570.5223,4613.8530,4596.7013,404.5621,-1101.3262,-4931.6200,3449.7465,-2090.5417,-3066.9241,-2119.5199,-2457.5946,-259.8297,4478.6181,-4184.5270,4696.3324,808.4371,2108.3551,-6769.8644,-3085.9999,-2890.6229,4627.3391,-5530.8169,-812.2607,-5521.1970,-5300.8717,-3759.7702,-2964.9336,-4070.0360,-261.4609,1749.9790,2127.9367,771.9452,-573.0201,716.2304,5352.8424,-4272.6358,3353.3687,819.9179,-5325.1318,5113.5490,-5447.4577,-2096.6384,-776.0789,1122.1300,-168846.8121,-172324.9059,-170133.6744,-167777.2010,-165238.9637,-174781.1803,-179069.0454,-172602.3637,-104049422.2172,-104072816.2874,-104078755.0191,-104063211.1869,-170856.7154,-104060244.1299,
