sl_100_86400_20270628 Coordinates.csv
2027/06/28 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:30 2024,
Start: 2027/06/28 07:47:00.00, Stop: 2027/06/29 07:47:00.00,
TIME_UNITS,STARLINK-2585 - X-Coordinate,STARLINK-31605 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-5450 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-4650 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-1850 - X-Coordinate,STARLINK-3587 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-30223 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-5810 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-3626 - X-Coordinate,STARLINK-3564 - X-Coordinate,STARLINK-31186 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-5138 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-5938 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-3696 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-2403 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-11104 [DTC] - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-31685 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-30714 - X-Coordinate,STARLINK-2351 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-31012 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-2455 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-1686 - X-Coordinate,STARLINK-3286 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-4143 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-4323 - X-Coordinate,STARLINK-31643 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-2413 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-2702 - X-Coordinate,STARLINK-5704 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-31201 - X-Coordinate,STARLINK-5643 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-31485 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-31366 - X-Coordinate,STARLINK-3538 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-5741 - X-Coordinate,STARLINK-5644 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-30809 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-2736 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-3565 - X-Coordinate,STARLINK-3889 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-31605 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-5450 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-4650 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-1850 - Y-Coordinate,STARLINK-3587 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-30223 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-5810 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-3626 - Y-Coordinate,STARLINK-3564 - Y-Coordinate,STARLINK-31186 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-5138 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-5938 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-3696 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-2403 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-11104 [DTC] - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-31685 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-30714 - Y-Coordinate,STARLINK-2351 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-31012 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-2455 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-1686 - Y-Coordinate,STARLINK-3286 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-4143 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-4323 - Y-Coordinate,STARLINK-31643 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-2413 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-2702 - Y-Coordinate,STARLINK-5704 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-31201 - Y-Coordinate,STARLINK-5643 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-31485 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-31366 - Y-Coordinate,STARLINK-3538 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-5741 - Y-Coordinate,STARLINK-5644 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-30809 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-2736 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-3565 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-31605 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-5450 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-4650 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-1850 - Z-Coordinate,STARLINK-3587 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-30223 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-5810 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-3626 - Z-Coordinate,STARLINK-3564 - Z-Coordinate,STARLINK-31186 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-5138 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-5938 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-3696 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-2403 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-11104 [DTC] - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-31685 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-30714 - Z-Coordinate,STARLINK-2351 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-31012 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-2455 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-1686 - Z-Coordinate,STARLINK-3286 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-4143 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-4323 - Z-Coordinate,STARLINK-31643 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-2413 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-2702 - Z-Coordinate,STARLINK-5704 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-31201 - Z-Coordinate,STARLINK-5643 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-31485 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-31366 - Z-Coordinate,STARLINK-3538 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-5741 - Z-Coordinate,STARLINK-5644 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-30809 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-2736 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-3565 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5153.1692,479.1541,-6266.3773,6301.3242,-6453.1761,-6700.7414,-2475.1472,-5552.8128,0.0000,4005.0505,-4808.1840,3294.4803,1558.5647,-6034.2021,5035.8339,809.1301,-2251.3217,3999.5661,-3434.7013,-1144.2378,-4626.4821,-2573.0841,5869.5930,-4210.4307,2920.4435,3471.1701,-1444.7100,1473.3883,1043.3040,-2282.3203,2185.0168,-2593.4594,-1790.0220,6631.6320,-6617.9910,6716.9905,-2877.2093,-5039.8927,0.0000,-2983.5140,2993.5261,1438.5263,-6823.7376,-1162.4640,-5024.0467,6355.6865,-3285.4846,19.9485,-4356.2584,-1870.7504,4883.0434,2226.2506,1181.2745,-5667.9664,-4729.4220,1087.8861,6567.6008,4549.7849,3888.6144,4557.5740,-232.4134,-1199.2603,5119.1360,-6892.3308,-4950.7292,-2615.0318,5974.3684,-1233.4145,4559.0071,-5290.7713,-5706.3168,3431.5948,2998.3738,2575.5086,-1827.9855,-5359.7171,5225.4952,-4454.6477,738.4103,5472.1668,50.8861,4000.4805,5877.2655,-6236.0519,-185.6271,4793.5893,3246.0417,4991.0698,5064.2635,6784.7726,-3816.8310,2953.5003,6667.1807,-2403.0024,2230.3092,4620.3592,-4240.1885,4481.8146,-6244.2029,6740.4592,-377145.5632,-359435.0396,-368056.7443,-368193.1319,-361642.8012,-363067.4214,-359268.0659,-362288.7388,173437531.5091,173494012.3157,173472105.1619,173445223.2693,-362463.3102,173454622.1808,-1816.9844,6331.5350,2822.9838,437.7484,2349.5219,971.5628,3426.8840,212.8612,0.0000,2851.8352,-4983.8238,-2606.5600,5211.6831,-3393.4955,-4554.8264,6637.7569,3207.2094,4871.1209,5195.3467,-6398.1716,169.4699,5214.6021,-3544.4957,-5344.0786,3140.4665,-5321.9864,-4934.0335,5952.9919,-6742.5531,-6337.7457,6163.9731,-3384.5091,6493.5291,863.7753,-896.3398,-956.4834,-4022.1465,-2901.2312,0.0000,-5793.2511,2867.3590,-4845.9439,-361.0674,6130.7650,3213.4231,-2646.0974,-4856.8707,5073.4354,-1956.3716,3795.3978,-781.2594,-6536.7102,-4261.8766,2631.2171,2965.5371,6432.0090,-226.9679,-4301.7715,-1398.8065,-4226.0623,2747.9499,5635.8746,-240.0003,-268.7146,3668.3318,-5216.7268,3312.4917,-1746.6819,3689.6976,-4450.3301,3216.4771,5710.3267,4189.8986,-4745.7192,6547.3454,379.5411,-4432.9044,98.6100,-5527.3994,-4083.8978,6075.4061,1879.3211,2019.5003,-2744.7593,6778.6869,3435.7641,-2867.0521,4239.2237,1275.0630,-1619.5396,-1507.0343,-5394.9954,1511.2130,-3930.1993,3600.4240,-5138.4702,-1740.7617,3911.8995,-857.3322,358.9275,-101330.3498,-104198.3260,-111223.1463,-109943.6274,-115579.5798,-113794.1007,-106527.9509,-109819.2639,152078358.2583,152081069.4359,152068892.5827,152083610.2570,-108697.4899,152085560.9725,4186.7662,-2303.9368,666.8011,2648.2738,804.2949,1460.7659,-5474.0151,-3960.1080,0.0000,4444.6954,-21.0171,5160.6374,4221.8083,399.2629,38.4045,1703.7718,-5774.8746,-2909.7269,-2775.6863,2396.0214,5129.9364,-3558.5573,-1044.8275,-1132.5394,5399.5514,2619.9680,-4481.3668,3177.7996,-249.0692,1715.1119,1922.1729,-5457.3371,1608.4742,-1446.0912,-1778.5595,-1500.8873,-4587.4037,-3763.8547,0.0000,2350.0379,5520.2796,-4483.5530,-1277.0385,2958.1059,-3549.1973,303.6577,3673.8635,-4725.9333,4888.9790,-5119.2443,4824.4939,-241.0236,5265.4112,-3034.7763,-3932.3300,-2041.5919,-2177.0615,-2922.2577,-5471.9987,-3055.4323,-6386.0813,3835.4413,-4565.8991,27.6528,-3142.7526,-3754.8091,1044.4555,6588.1695,3493.1341,431.6033,2273.1272,-1815.1936,4666.3824,4286.8191,-1354.4888,-4335.8710,-1035.3822,-5283.5868,-4107.3204,-507.4043,3325.6516,5290.9781,-2843.0176,602.9869,-582.5818,3575.2472,-5302.2644,2178.8316,-4552.2237,589.3161,5590.6041,-3182.8295,33.1628,-4928.9015,-5380.4409,-282.1564,-5086.2764,3476.5506,2808.1755,-1472.4228,85094.7096,82652.5040,81541.7525,85017.9786,86639.0704,76604.9624,73432.1568,82634.4259,17533972.5476,17555878.7204,17549774.5389,17550808.4003,81289.4990,17542540.5357,
3600.000,3546.0380,-3745.4121,3740.7361,-3521.8857,3965.0312,5819.8904,-1464.4504,2223.1718,0.0000,-6590.3872,5519.2258,1419.8874,-4002.4095,5858.3672,-1827.2181,-3263.2553,2719.0225,-4936.2583,1040.1644,3568.3844,5753.6138,-113.3073,-5498.1884,4902.6630,-5183.0096,476.9561,5232.7300,-3252.8695,1214.7853,2192.7607,-4294.9763,5958.3732,-1247.9383,-5989.0681,6349.9325,-4509.3973,5993.6405,4980.3168,0.0000,4942.3136,-5915.4438,3464.9732,4359.4687,-1864.2035,3978.5009,-3939.0053,4967.2637,-3884.0797,3737.1526,-1755.6846,-5744.9168,-60.4054,1883.3937,4884.5431,4194.2057,-3723.4822,-6317.6103,-790.5977,-2517.2457,-3702.4032,-2529.3547,-1449.4795,-2149.9803,5336.3889,4270.3609,5306.4293,-5917.3762,-2950.1535,-4034.5121,5619.2364,2498.3397,-4547.8460,-2381.1700,1696.2364,-1089.0218,2351.3603,-3189.5673,2695.4109,2691.4238,-2428.6791,-230.7955,-4301.3859,-4551.1567,6056.9137,-2497.5121,-6464.3492,-1432.7819,-5860.9228,-6215.1714,-5540.4023,4772.0669,923.2060,-5300.3366,5959.5585,-5392.7130,-2230.3312,3816.3286,-6569.3544,3800.7243,-6137.9384,-340055.3225,-318013.2576,-328966.5472,-327843.0747,-322019.8048,-323192.2782,-320417.6441,-323525.9017,128121178.6507,128180151.0068,128161953.9214,128134540.6221,-323091.1703,128138938.5452,-2264.1602,-3239.4071,-3686.9825,2380.0721,-3384.4943,-3033.8036,-5154.3457,-3508.2725,0.0000,-671.7843,2442.1192,5335.3558,-5607.2985,653.9537,5378.6257,-4220.2013,-6093.6010,-1277.4051,-6625.9412,3770.9183,-3260.1842,-6811.6921,891.9286,3608.5284,631.7188,5045.2265,2229.9273,-5995.8626,5077.5158,5780.6140,-2782.0433,1655.1351,-5273.4188,1020.6909,-720.8062,3143.1838,3072.8677,-1164.3917,0.0000,4678.2112,-86.4459,4661.0599,-352.0597,-3834.3717,-5678.0634,4290.2557,1179.6297,-4758.6267,-2782.8378,-6271.8118,3605.3881,5495.6664,6200.9885,-4914.4704,-5362.8528,-3492.9774,1770.4074,4198.7301,5433.0390,5714.8295,-5412.8508,-6739.1546,3802.0162,-1537.3475,-5307.7932,4432.2175,-1516.2085,-1831.8074,732.3067,1676.1066,-4598.8805,-4486.7411,73.9017,3876.3131,-5404.0241,-3522.1451,5574.6159,-4157.6066,3179.6766,5085.8716,-6729.0784,2567.0253,2052.6057,-61.0447,-5411.7824,-2328.2376,6272.9334,-2891.2589,2080.3152,3278.5941,4913.3578,4974.6270,775.6897,2989.1364,-215.0777,5023.3747,-3006.5141,-2093.5001,-2003.6082,1247.5786,-193365.8649,-189568.4587,-197063.8705,-196292.6492,-202965.1868,-200665.5461,-194476.6934,-195076.4749,191876268.0244,191890105.7703,191873390.8373,191877309.7237,-195923.1153,191884343.0562,-5458.6765,4581.0287,-4486.7697,-5379.8167,-4546.7183,2208.8881,4357.3356,5398.6172,0.0000,354.8820,-3403.8386,-3734.0660,-225.1361,-3661.4674,-3725.8905,-4385.9327,2009.3978,4694.6065,-1220.5731,-4597.5762,-2038.5339,-161.4921,-4138.3927,-3242.6522,-4520.3645,-4651.5094,3741.9840,1110.3784,4388.0898,3179.5571,-4515.4236,3101.9086,-4321.9098,-3148.5928,-2628.8733,4235.5685,242.2090,4656.7366,0.0000,1300.0666,-3579.2247,3436.9420,5394.8523,-5440.1523,229.4195,-3689.7235,-4684.5636,3198.8636,-5012.6137,1273.6073,-1359.7291,4179.9354,-2323.0263,-465.3564,-489.8806,4528.2504,-2203.2916,5419.0082,3325.6022,-1246.8701,3540.0526,-689.7183,5281.0611,-4094.7791,-1179.4489,549.2962,3228.6471,-6005.7835,-5468.5989,-3696.8023,-4559.7542,-2618.1830,-6541.4696,-5453.7299,4187.9775,5439.7390,-2610.3519,4804.2912,5520.0789,3877.6700,1652.9838,-4752.3967,4649.5367,3169.8632,-3291.8403,653.0287,2322.9569,2220.0097,2224.4978,2746.6453,-1130.2986,4713.6285,-4254.5859,999.0218,4198.2098,4190.2219,4809.8130,-14.1288,-5406.9498,-2914.4507,86527.0319,84300.2923,84091.0671,84179.1142,88980.8229,81168.7832,73719.6795,81148.5892,17501958.4146,17519127.1805,17511696.1936,17518652.5873,82709.8714,17508021.4648,
7200.000,-1848.5045,5988.7012,596.4969,-18.6349,276.5044,-2635.1815,3941.8153,1049.9040,0.0000,4012.2008,-4851.3557,-4144.1865,4525.0337,-4160.9333,-2812.8781,5422.1353,-2549.6695,5243.3636,2171.8127,-5659.7190,-4733.7887,2760.4455,918.8656,-4163.2396,6082.2943,-4548.5953,-6786.8360,3905.4678,-4125.2503,-2104.3084,5482.5611,-6823.8112,4573.6367,2436.8260,-3372.0267,1041.0897,-5188.4405,-4214.4907,0.0000,-5307.9586,6649.9098,-6125.5846,-399.6261,5177.6594,-1509.8546,-203.5415,-5827.0722,6012.5122,-2760.8756,3566.6844,4299.8481,-3191.6489,-3453.5903,-2239.1105,-1279.8275,5721.2005,3276.2312,-3559.1890,944.3914,958.5098,3035.5839,3398.5869,-514.3027,-1692.6951,-1449.2119,-5897.2464,3816.4529,3526.8597,3091.2945,-4593.6816,1491.4363,4275.6028,2819.4033,-5463.2328,4393.3805,466.8457,-429.7632,-1166.7567,-5885.9426,-2068.1733,892.3923,4032.5735,2200.7814,-3503.2566,4791.9846,5248.6283,-359.0509,4513.9885,5335.5941,2475.1339,-2151.8599,-4703.6762,1771.5879,-5564.5141,6501.3616,-1822.7086,-2965.2180,5925.2186,-738.5569,2887.3082,-280669.1884,-257376.8157,-268914.0522,-265178.5901,-261826.0725,-263456.5650,-260601.9378,-262703.5498,74027454.1197,74085420.3666,74071253.4593,74048286.9638,-263173.3392,74045412.4323,5857.2643,-957.3376,4228.7679,-5337.9771,4279.6732,4522.7150,5656.9628,6131.9123,0.0000,-2192.8734,1454.5331,-5030.1221,3390.3149,2941.6043,-4293.8680,548.6211,5838.6007,-2672.1159,4841.5136,-262.4730,4464.6834,4976.1231,915.9430,297.4251,-3180.8004,-3766.5012,587.6286,3202.8434,-1290.1253,-2130.3709,-1677.1640,-154.0101,2812.1508,-3337.6729,2778.9897,-5203.7748,-235.8544,4793.5298,0.0000,-1566.9895,-1766.8786,-2794.6224,2635.6471,1014.8166,5957.6951,-5092.5152,2481.0207,3434.3265,6077.1888,4052.3577,-4523.8028,-2728.9244,-5534.8643,5448.7953,4939.8791,-582.0533,-3180.6305,-3860.3985,-6689.5653,-4932.7461,6111.4600,5297.1645,-6431.5502,3816.8973,4817.4417,-2114.5269,-1764.8475,5690.7430,-5050.1613,2216.7688,5396.0475,848.1431,-4336.7320,-2867.8232,2947.1496,6169.8795,-5119.2474,6687.1299,-846.7720,-4751.4380,3884.6833,-5482.1829,-5713.2149,3587.6733,1455.5300,-58.1819,-6428.2249,-310.9270,-4161.3073,-4602.7651,-5226.4794,-3831.1134,-3851.4221,-473.8950,-2138.8141,-3784.4065,6070.5936,-618.2340,5160.2026,-3148.4280,-273208.6533,-261740.0628,-269909.9256,-269029.5943,-277364.7045,-272178.5643,-269807.4659,-270743.9351,218575163.4329,218600925.7005,218580976.8690,218576696.5844,-270350.1230,218584375.3526,3111.0284,-2975.1479,5416.3529,4289.2880,5414.0971,-4544.8084,-518.9506,-2798.4796,0.0000,-4815.4552,4713.1699,-1387.5577,-3944.8220,4694.2331,4435.4349,4226.7742,2828.4293,-3681.4424,4266.3945,3982.4822,-2350.5866,3737.5448,6801.2983,5478.9051,716.3144,3515.4950,-174.4444,-4722.1121,-5288.6089,-6281.7995,3682.7678,1149.2493,4367.6659,5442.0075,5342.3806,-4488.1678,4287.6637,-2688.9649,0.0000,-4177.0660,-646.9816,515.9261,-6426.2496,4450.0456,3205.7819,4629.1548,2792.0071,263.2737,1490.1048,3852.9291,-2982.2274,-5491.3083,-2208.4320,3665.2992,4523.5017,-3696.2394,5191.1392,-4494.8413,1147.7716,4753.0769,1324.5290,-2901.5183,-2333.4569,5480.1570,4733.8590,2965.2324,-5491.1041,1804.2421,3399.4630,4678.1409,4086.5367,5342.6096,4640.1082,3078.1160,-4481.6643,-3063.0273,4639.6619,-1295.3002,-3552.4862,-4479.6791,-5676.8245,1131.8727,-3035.5149,-4658.3213,4597.9209,-4485.6138,2308.4807,-5218.9510,1457.2519,-4672.8845,-4036.6251,-3339.6791,5354.8991,3769.8061,-17.7109,-5498.6712,-1090.0884,-3477.0200,4515.1466,5417.4879,87907.0879,85746.9349,86262.7628,82836.8936,90846.6881,86121.5120,74671.6543,85776.3704,17470312.7660,17482274.0163,17473473.3289,17484075.6742,84122.7820,17473478.2221,
