sl_50_5400_20270103 Coordinates.csv
2027/01/03 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:04 2024,
Start: 2027/01/03 07:47:00.00, Stop: 2027/01/03 09:17:00.00,
TIME_UNITS,STARLINK-31674 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-2017 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-30960 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-1205 - X-Coordinate,STARLINK-2480 - X-Coordinate,STARLINK-1941 - X-Coordinate,STARLINK-31125 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-2703 - X-Coordinate,STARLINK-1641 - X-Coordinate,STARLINK-31474 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-6110 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-30311 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-5961 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-5455 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-31264 - X-Coordinate,STARLINK-30419 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-5247 - X-Coordinate,STARLINK-4000 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-5613 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-2593 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-6047 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-6151 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-5558 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-2017 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-30960 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-1205 - Y-Coordinate,STARLINK-2480 - Y-Coordinate,STARLINK-1941 - Y-Coordinate,STARLINK-31125 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-2703 - Y-Coordinate,STARLINK-1641 - Y-Coordinate,STARLINK-31474 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-6110 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-30311 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-5961 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-5455 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-31264 - Y-Coordinate,STARLINK-30419 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-5613 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-2593 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-6047 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-6151 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-2017 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-30960 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-1205 - Z-Coordinate,STARLINK-2480 - Z-Coordinate,STARLINK-1941 - Z-Coordinate,STARLINK-31125 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-2703 - Z-Coordinate,STARLINK-1641 - Z-Coordinate,STARLINK-31474 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-6110 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-30311 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-5961 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-5455 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-31264 - Z-Coordinate,STARLINK-30419 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-5613 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-2593 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-6047 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-6151 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1661.1342,3038.5175,-1356.9604,3971.6055,-706.7049,-1442.8827,4190.0025,6857.7726,2256.6048,3754.3795,1043.0667,-4992.7029,-4284.1167,2893.2815,-6301.1565,3811.5141,5449.6350,-5341.6002,6042.7309,3498.3504,-3494.1708,5747.9034,1761.6953,3304.3357,-1364.8497,-954.8220,-1145.4920,-4516.8723,-1699.7130,-2949.9507,4939.9881,-1897.9098,-1420.3941,-4699.1558,-1429.3318,797.1450,-4351.6037,-6415.6060,-4352.1025,-2896.2746,-5494.6789,3122.0052,114.0674,-3597.7389,3643.5879,-3144.8207,6744.9530,-6284.5750,-3458.3179,3313.1934,-348113.7866,-369738.5313,-357075.1098,-356155.5820,-363427.3212,-361431.9265,-364597.4534,-361793.2575,-72547871.7451,-72582353.0771,-72532712.6989,-72528030.5165,-361635.3985,-72536031.0074,5273.9376,-1508.5997,-4509.3029,4239.8885,-6631.6431,4971.7019,-3978.2543,539.2047,-6204.6634,-3396.8644,-5635.0375,-358.0930,5166.7345,3072.6973,-1020.6441,-1437.2131,383.5761,3267.1799,1938.5296,-4501.1514,-5839.6197,-3700.4771,4294.9678,-4846.8377,-3925.6982,-5903.6502,6261.3063,4548.4968,-6705.6118,-3695.8247,-3153.4372,-3686.7274,-6307.6081,2279.6846,-3940.7167,4896.0038,-560.9463,-285.0967,-4879.8056,-4818.1803,-1219.7948,2715.1859,4450.5648,5090.0326,-5660.4175,2112.3501,1473.7528,2401.2917,-4774.5893,5289.2850,67915.4972,58364.7624,68525.0416,66400.0655,71055.7598,69459.1923,61756.3009,65435.4395,-109785022.7774,-109767396.9447,-109780663.7694,-109770075.5981,64416.1256,-109772329.7166,-3989.8896,6049.1535,5031.4096,-3582.5601,-1823.5145,4615.1363,-3471.4176,639.4742,-2110.5249,-4682.5519,3574.2341,4582.1876,1296.4521,5463.6041,-2519.3124,5405.5757,4081.5838,-2981.5919,2771.3278,3834.4687,452.2472,1163.1124,-5119.3319,-3699.2458,5511.6579,-3476.2089,2779.3723,2575.3282,106.7146,5012.7839,3694.9695,5515.6788,-2223.2014,4539.7993,5470.8122,-4808.3188,-5389.9680,2644.3106,-2100.3988,3864.2301,-4031.4852,-5530.2224,-4992.9641,-3003.7270,1675.3400,5811.9144,-693.5719,1649.7409,3566.1821,3064.7369,-159259.3347,-158877.0849,-160739.3191,-156250.8987,-155374.1045,-165682.3092,-168125.1255,-159039.2776,25306945.9058,25282376.0481,25280993.6478,25302939.5937,-160516.4866,25296172.6191,
300.000,63.1331,3504.5950,-2881.7380,4282.4332,-1953.4032,709.4848,2348.4556,6776.8532,1140.8516,1761.9484,-296.7366,-4715.4939,-3336.6619,4066.6577,-6812.1617,2937.0382,5873.2033,-3727.2446,6771.5264,2683.6167,-4661.8006,4866.0109,3169.1658,1308.9645,-3384.4986,-2203.1592,-565.8191,-2903.3524,-3057.4596,-4750.9494,3223.0111,-3774.2869,-2495.9592,-4559.1902,-3262.0468,2619.4225,-2853.5183,-5331.0295,-4739.0966,-4493.4104,-5101.4622,4403.7402,2062.9218,-1713.4581,2370.0035,-3495.5403,6593.3601,-5762.2422,-4933.2896,4225.3971,-349582.0695,-371076.8459,-358256.0958,-357454.1865,-364707.6090,-362734.0534,-365799.9109,-363175.4670,-70127901.2112,-70162337.2344,-70112102.9795,-70108264.3434,-362893.9709,-70115986.8897,6132.8309,-3372.0367,-3015.2615,2403.2617,-6630.2107,5050.2180,-4271.9210,-669.9982,-6826.1556,-3949.5656,-6442.1000,1805.3320,5945.7587,1235.4195,217.4615,-3427.0069,-1521.5504,4262.5420,449.1848,-5878.0340,-4857.0069,-4928.6552,2684.0544,-5154.9626,-3226.8655,-4589.5437,6886.8735,4804.5253,-5987.0731,-3002.5211,-4221.9767,-2641.5046,-5149.4934,4049.5524,-2757.9175,5238.0090,790.6481,473.6347,-3380.2354,-4551.2932,820.1815,980.6306,4913.9248,5366.1228,-6519.9079,3900.3240,-96.1096,3845.9032,-4376.9078,5425.3062,60617.7153,50534.4603,60792.8882,58701.6999,63426.4186,61839.6040,54156.1547,57341.9092,-111341733.8761,-111325059.1137,-111337373.1625,-111326191.3609,56767.4234,-111329001.1929,-2977.3931,4948.0266,5484.8522,-4741.5608,-32.3909,4700.1614,-4655.5703,-1176.1218,-345.4162,-5372.1704,2015.2830,4534.0669,-524.7159,5440.8925,-786.3379,5045.0492,3117.7772,-4005.4354,1388.0107,2341.5003,-1101.7911,-376.7223,-5523.5799,-4451.0828,5079.3906,-4683.9207,734.1724,4022.4374,1626.9882,3991.4124,4446.4732,5138.7119,-3743.9356,3276.5617,5409.2458,-3662.5078,-6288.1166,4421.0304,-3646.2332,2379.9401,-4608.4680,-5229.1088,-4042.5533,-4018.9047,160.6125,4553.8804,-2164.5144,132.1632,2003.4711,1051.4425,-159366.2303,-158948.7232,-160711.2599,-156475.1685,-155339.1656,-165540.0367,-168331.2248,-158915.5168,25306046.1123,25281418.9609,25280522.2769,25302551.5487,-160589.5001,25295401.4755,
600.000,1756.0637,3673.3767,-4166.7909,4203.7710,-3004.9368,2792.9318,240.0209,6019.9515,-84.0123,-403.2505,-1582.1004,-3995.9646,-2040.1002,4886.1949,-6629.1141,1807.9280,5721.4028,-1753.1011,6844.1420,1623.2418,-5363.0563,3510.5683,4313.2605,-821.6501,-5077.3135,-3283.4630,61.6008,-979.6767,-4132.0998,-6074.9245,1201.9670,-5295.4915,-3357.7142,-4001.1077,-4799.7573,4156.1581,-1114.6328,-3716.4606,-4682.2962,-5611.3811,-4252.9177,5290.5719,3758.8110,352.3250,868.7602,-3545.7052,5811.9258,-4680.9174,-5901.1610,4698.6309,-350899.6030,-372246.1132,-359278.2527,-358592.9464,-365826.5974,-363875.7131,-366842.2450,-364354.0993,-67674539.0110,-67708908.5187,-67658102.9474,-67655151.2056,-363990.8065,-67662552.6023,6381.4536,-4864.8604,-1257.4101,304.7531,-5967.3857,4686.3865,-4159.4348,-1825.6188,-6771.6255,-4168.1913,-6567.2875,3786.4987,6114.8836,-690.7579,1424.4986,-5070.7560,-3251.0619,4884.5489,-1070.5287,-6654.7002,-3373.1071,-5682.2570,841.9161,-5007.0518,-2262.9784,-2836.4357,6811.3613,4622.0636,-4680.6288,-2053.4232,-4923.2830,-1386.8420,-3464.1606,5402.6138,-1351.5607,5091.1803,2130.0677,1241.3797,-1518.8334,-3836.7182,2800.0009,-811.5564,4876.8310,5155.8404,-6748.3947,5267.1341,-1676.2410,4915.8188,-3559.1694,5020.4457,53287.3346,42675.8876,53033.9343,50975.6792,55770.4050,54189.8317,46534.5541,49176.1088,-112845107.7054,-112829379.4762,-112840715.0037,-112828986.4636,49094.3283,-112832331.8765,-1630.0764,3319.8236,5342.4763,-5370.3708,1762.2026,4283.7552,-5299.2734,-2864.5872,1456.7122,-5479.6112,223.4872,3969.9567,-2287.3657,4830.5312,1033.4821,4106.6964,1803.9346,-4601.6832,-144.3470,591.3260,-2532.0305,-1876.2849,-5332.9664,-4727.8970,4098.2351,-5388.1716,-1389.1608,5034.6395,2971.8158,2536.1086,4721.7676,4205.8321,-4847.7662,1661.2904,4760.4996,-2120.8120,-6521.3023,5727.2811,-4791.3173,628.6678,-4691.2407,-4363.5682,-2611.6602,-4602.1028,-1371.2956,2811.0057,-3404.4903,-1399.6165,222.5104,-1073.3568,-159473.2363,-159020.9124,-160682.8789,-156704.4435,-155307.6897,-165391.5438,-168531.9952,-158919.1483,25305141.6552,25280462.4936,25280061.7379,25302142.3509,-160662.4235,25294630.4815,
900.000,3255.7307,3507.4653,-5081.1456,3751.6274,-3775.8960,4605.3780,-1909.4532,4664.9081,-1316.9167,-2523.2364,-2695.8555,-2902.8257,-511.6582,5263.5838,-5767.8953,533.4771,4999.7612,388.8984,6251.6668,405.0263,-5539.1651,1803.8439,5077.5270,-2881.2881,-6271.1488,-4096.0809,700.9667,1066.0849,-4831.5691,-6788.2499,-925.6698,-6304.4798,-3930.1940,-3063.4335,-5883.3518,5262.9623,685.8315,-1741.8605,-4200.5118,-6144.1861,-3032.6127,5685.3663,5022.8249,2399.8133,-728.7652,-3268.6014,4481.6194,-3137.9044,-6274.4897,4706.8441,-352065.6744,-373245.8572,-360141.1135,-359571.6171,-366783.7507,-364856.1490,-367724.1773,-365320.8291,-65188960.4404,-65223242.4347,-65171889.4254,-65169863.8010,-364925.4373,-65176903.5917,5986.1093,-5842.7695,587.9662,-1839.2049,-4703.5487,3911.2688,-3661.0002,-2831.7602,-6048.9137,-4032.0566,-5991.6103,5379.1906,5669.0885,-2516.6215,2497.9211,-6189.8966,-4637.1518,5079.1987,-2487.5597,-6755.4958,-1532.3068,-5899.9437,-1048.5124,-4420.3645,-1119.3137,-822.2654,6045.0527,4030.4550,-2911.7969,-927.1442,-5191.8448,-38.4929,-1427.6731,6211.9725,143.1767,4454.6107,3323.3258,1956.5764,519.9366,-2730.9061,4526.9198,-2488.5261,4327.6072,4485.6405,-6329.4281,6081.8475,-3125.2046,5519.8842,-2385.8932,4098.1893,45927.3896,34792.6493,45251.5944,43225.2352,48091.2418,46512.8479,38894.7853,40980.6517,-114294428.3673,-114279641.6500,-114289973.3565,-114277747.7933,41400.2595,-114281605.9371,-99.2051,1337.8269,4619.7214,-5399.3638,3366.2135,3410.2992,-5328.4188,-4243.8428,3102.4356,-4993.3036,-1594.1487,2953.9223,-3795.1858,3698.2940,2738.9974,2697.7363,287.5445,-4707.0530,-1661.2382,-1223.8052,-3678.0751,-3175.3985,-4567.7887,-4500.3088,2674.0478,-5513.8447,-3364.9980,5502.8125,3996.2083,805.0155,4491.4578,2817.7679,-5412.6724,-132.4812,3594.8378,-349.4707,-6065.1127,6424.5030,-5410.6075,-1193.1306,-4270.9701,-3026.3798,-869.8006,-4691.0160,-2756.8758,768.7490,-4281.6366,-2781.3965,-1582.7052,-3084.5614,-159580.3521,-159093.6226,-160654.3689,-156938.8246,-155279.6476,-165236.7529,-168727.4971,-159057.5176,25304232.5949,25279506.6529,25279612.0287,25301711.9406,-160735.2570,25293859.6371,
1200.000,4421.5019,3000.0236,-5525.8204,2973.3701,-4207.1722,5971.2536,-3868.0477,2849.4704,-2454.0190,-4384.9714,-3540.0377,-1538.9236,1105.0656,5149.8666,-4315.2110,-766.9471,3771.0406,2490.9145,5050.7404,-867.8459,-5182.8957,-96.4995,5377.5685,-4669.5979,-6843.3857,-4561.4143,1313.4404,3030.9294,-5097.6076,-6819.8045,-2953.1984,-6694.0549,-4161.3694,-1821.0683,-6396.5452,5840.3986,2367.9372,387.8370,-3349.9727,-6048.2110,-1555.5031,5536.1450,5725.9962,4229.2962,-2280.6785,-2667.9537,2735.1322,-1276.4772,-6027.0350,4271.1085,-353079.6307,-374075.6730,-360844.2790,-360390.0553,-367578.6082,-365674.6494,-368445.4896,-366072.8848,-62672356.1363,-62706529.8388,-62654654.5960,-62653590.1292,-365697.4673,-62660230.6427,4978.7907,-6217.2131,2340.1355,-3806.0993,-2960.9210,2791.2173,-2830.7841,-3604.2324,-4733.1145,-3548.7957,-4772.2711,6417.2190,4665.8842,-4066.5820,3347.6053,-6660.4882,-5549.0039,4828.7090,-3679.0551,-6174.8514,483.0928,-5571.3575,-2803.2666,-3449.3776,105.9049,1251.5982,4669.8064,3094.2680,-852.3844,282.9500,-4999.1985,1283.3902,748.7203,6406.6890,1587.5204,3375.0848,4243.5555,2555.0908,2531.2638,-1330.7713,5830.4697,-3892.4429,3308.6921,3421.8918,-5309.3861,6272.8330,-4311.1063,5611.6245,-957.6336,2736.4811,38540.9283,26888.3616,37449.2953,35453.5937,40392.4557,38811.6057,31240.1406,32800.1927,-115689005.8546,-115675155.1526,-115684458.2473,-115671787.8607,33688.6452,-115676133.4415,1442.8287,-786.7380,3394.9168,-4825.4221,4606.2388,2172.9230,-4739.6580,-5165.7613,4415.0698,-3965.4832,-3227.9550,1601.5093,-4880.9473,2166.3396,4141.5951,979.4900,-1261.1371,-4310.3421,-3000.0822,-2904.7386,-4411.7888,-4135.6939,-3309.8648,-3792.4013,960.7079,-5047.5108,-4984.2346,5376.6086,4589.8453,-1013.6154,3780.1656,1124.6412,-5376.4535,-1912.0617,2038.6704,1459.7387,-4967.1646,6438.9535,-5436.6900,-2881.3157,-3392.4359,-1361.5075,975.7632,-4276.1431,-3848.6257,-1355.3799,-4702.9480,-3865.4435,-3215.8302,-4769.8841,-159687.5767,-159166.8260,-160625.9229,-157178.4145,-155255.0111,-165075.5893,-168917.7880,-159327.3956,25303318.9939,25278551.4452,25279173.1340,25301260.3249,-160808.0004,25293088.9423,
1500.000,5147.3275,2178.1468,-5444.8308,1942.8075,-4269.8874,6758.8063,-5422.4320,756.6915,-3397.2089,-5801.5737,-4044.0126,-31.8556,2653.6256,4541.9132,-2419.4881,-1974.8589,2150.0078,4349.1375,3357.7928,-2085.2861,-4337.6559,-2012.1195,5170.6151,-6011.4151,-6734.0587,-4627.5496,1858.3797,4717.1438,-4910.2116,-6168.3416,-4684.8423,-6418.7787,-4026.9500,-379.6287,-6278.8383,5843.2075,3768.6829,2454.3020,-2217.6131,-5345.3019,42.6035,4843.2175,5802.9375,5660.3945,-3647.0495,-1780.2091,743.3442,727.6920,-5194.9261,3454.6726,-353940.8786,-374735.2270,-361387.4184,-361048.2235,-368210.7840,-366330.5455,-369006.0246,-366613.4515,-60125931.5061,-60159976.3684,-60107605.4274,-60107532.9351,-366306.5731,-60113739.3070,3455.1102,-5963.6780,3831.6681,-5390.0788,-911.2979,1422.4909,-1751.0971,-4077.0097,-2958.3751,-2754.4617,-3036.5741,6792.1804,3217.4086,-5195.7729,3903.0242,-6427.5634,-5905.1625,4153.0694,-4542.7699,-4977.0862,2471.0651,-4736.5762,-4255.0614,-2180.9213,1309.6378,3180.2203,2829.4613,1906.0694,1296.5315,1476.1193,-4357.0257,2464.8166,2840.3945,5977.9273,2851.9249,1944.4553,4784.4016,2975.7901,4310.3388,234.7086,6579.2778,-4895.4374,1914.4918,2064.3368,-3791.9006,5834.1734,-5123.2635,5192.1358,597.5628,1060.8325,31131.0110,18966.6498,29630.4746,27663.9718,32677.5754,31089.0335,23573.9166,24677.7282,-117028176.3797,-117015255.7294,-117023505.9955,-117010445.1438,25962.9209,-117015250.6825,2822.1166,-2827.6344,1801.0138,-3712.2183,5348.4580,703.6626,-3600.7607,-5531.7123,5253.8762,-2506.9488,-4490.1315,66.7017,-5424.8009,400.1976,5086.3614,-851.0596,-2668.4140,-3453.5701,-4017.7779,-4267.6119,-4651.3462,-4655.2026,-1694.2768,-2679.3128,-856.5111,-4038.7828,-6076.4661,4669.6720,4688.8794,-2722.1979,2663.9567,-690.2436,-4743.1387,-3486.6674,261.0029,3110.4952,-3342.5994,5769.1654,-4866.6903,-4247.3136,-2149.4871,451.0075,2704.8217,-3401.7555,-4530.6888,-3335.4885,-4623.8209,-4536.2237,-4499.8136,-5952.3949,-159794.9093,-159240.4964,-160597.7334,-157423.3171,-155233.7536,-164907.9838,-169102.9227,-159714.6689,25302400.9168,25277596.8772,25278745.0242,25300787.5666,-160880.6538,25292318.3972,
1800.000,5371.2982,1102.5398,-4832.4538,753.5855,-3966.5205,6893.1601,-6401.0562,-1403.7246,-4062.2981,-6631.3258,-4169.5345,1477.7869,3979.6569,3484.5733,-275.1349,-2983.2558,292.6153,5783.4050,1337.2983,-3139.5230,-3091.9755,-3760.6668,4461.7124,-6774.0516,-5952.4333,-4276.1675,2295.1158,5952.2765,-4288.7791,-4902.1965,-5954.8380,-5500.5062,-3532.9085,1133.4681,-5532.9812,5283.6412,4757.8096,4248.2672,-912.3123,-4118.5816,1617.2096,3661.2244,5257.9160,6549.8109,-4702.2510,-673.2001,-1301.3607,2683.2031,-3871.2184,2353.9367,-354648.8847,-375224.2578,-361770.2694,-361546.1952,-368679.9674,-366823.2089,-369405.6864,-366951.3916,-57550906.1509,-57584801.8648,-57531963.0930,-57532909.1428,-366752.5039,-57538649.3265,1565.1939,-5122.6286,4924.6321,-6423.4129,1241.3599,-76.7651,-524.6627,-4207.3282,-903.6654,-1711.6205,-967.9284,6465.1791,1477.4017,-5803.8630,4118.5739,-5511.8801,-5680.4702,3108.7564,-5005.3985,-3288.6403,4229.9524,-3480.9740,-5269.3710,-726.8228,2392.4170,4775.1023,713.9970,577.2811,3324.4041,2552.3128,-3316.9573,3407.6288,4632.1676,4978.3596,3827.6686,292.0442,4872.5136,3166.8033,5672.8951,1816.4329,6694.6410,-5411.4969,283.0048,537.0328,-1926.8894,4824.5529,-5482.2486,4308.5049,2135.6443,-767.6509,23700.7088,11031.1470,21798.5798,19859.5749,24950.1314,23348.0289,15899.4130,16650.7339,-118311302.6906,-118299305.6708,-118306479.5318,-118293084.4184,18226.5278,-118298320.4946,3883.1407,-4568.2746,11.2780,-2183.5572,5512.9534,-840.6761,-2043.2736,-5302.6107,5529.0919,-775.6433,-5236.2497,-1475.7207,-5366.9566,-1409.2136,5469.1704,-2584.1737,-3776.8098,-2227.7513,-4605.8908,-5163.9877,-4370.0221,-4678.8734,104.6923,-1279.5829,-2581.2579,-2595.3894,-6527.3696,3458.1984,4282.6698,-4135.6180,1262.3311,-2430.5091,-3582.5555,-4688.1050,-1545.0358,4423.6517,-1362.8122,4486.0692,-3762.5810,-5139.2068,-675.3416,2214.5212,4110.9731,-2161.4000,-4730.8725,-4961.8419,-4052.5657,-4722.4365,-5296.0287,-6508.6309,-159902.3488,-159314.6096,-160569.9924,-157673.6360,-155215.8498,-164733.8745,-169282.9531,-160195.1227,25301478.4303,25276642.9556,25278327.6548,25300293.7738,-160953.2170,25291548.0016,
