sl_5_5400_20270617 Coordinates.csv
2027/06/17 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:46 2024,
Start: 2027/06/17 07:47:00.00, Stop: 2027/06/17 09:17:00.00,
TIME_UNITS,STARLINK-5202 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-30873 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-30873 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-30873 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4649.6647,4751.0534,-1094.5999,-4865.2788,-5037.4923,249571.9224,270410.3730,260172.2839,260265.7449,265642.4133,264557.2675,269677.9480,265707.7600,176689674.6909,176683680.4910,176709862.7390,176699243.1834,266126.3098,176694070.9960,1849.8386,2328.6739,5255.8182,-3128.2484,3116.3441,-230223.7778,-234533.2678,-239888.3956,-238541.2152,-245307.0797,-243275.9696,-236859.8459,-239679.7574,126486944.1289,126470664.4072,126460395.4596,126470709.5901,-238395.3816,126469797.9731,-4743.2964,-4029.4729,-4199.9068,3750.5025,3595.5056,-170891.8754,-173075.2498,-174257.8764,-170717.2379,-169144.6312,-179197.2402,-182323.0303,-175663.4770,25807396.2159,25777985.6599,25781271.0237,25791854.0556,-174480.5024,25797195.1172,
300.000,-4604.8763,4400.3511,730.1336,-4720.2456,-4380.2272,254307.7557,275601.8419,265102.3789,265282.7210,270607.9590,269547.1485,274566.6625,270693.9189,173888067.3198,173881753.0034,173908267.0010,173897061.5876,271078.6770,173892428.3489,3687.5799,346.8517,4448.0359,-1254.3673,4798.4935,-224982.1035,-228779.2911,-234115.9773,-232843.6010,-239671.8902,-237642.5384,-231234.9656,-234299.9727,130319484.8078,130303204.2938,130293625.6481,130304032.1056,-232734.6910,130302415.9828,-3568.1004,-4975.5762,-5113.2429,4862.0492,2414.4222,-170944.6853,-173089.1307,-174198.0188,-170917.7271,-169089.9003,-179012.4107,-182486.9081,-175291.2487,25805207.7828,25776029.0340,25778752.1500,25789306.4917,-174522.0360,25794862.8706,
600.000,-4134.8924,3610.1925,2517.9804,-4151.0509,-3320.2951,258934.7818,280662.4613,269915.7235,270182.9283,275454.3011,274419.1234,279336.0804,275598.7516,171003343.7210,170996708.6919,171023528.3249,171011689.0545,275910.6860,171007666.2503,5138.4059,-1701.5660,3223.4430,770.5408,6007.7880,-219643.6448,-222917.7967,-228239.6758,-227040.1747,-233932.1524,-231900.1385,-225510.2841,-228695.3433,134089981.3738,134073685.6737,134064809.3685,134075268.7789,-226971.1908,134072987.8148,-2005.0404,-5321.1150,-5452.6757,5445.1802,974.7168,-170997.6322,-173105.5974,-174138.6782,-171123.1164,-169038.5591,-178821.2524,-182645.5696,-174859.8531,25803014.4972,25774079.3740,25776237.4597,25786811.2331,-174563.4697,25792530.4492,
900.000,-3269.7390,2473.5468,4085.1217,-3221.4529,-1947.3226,263451.0377,285590.5172,274610.1647,274964.5641,280179.2223,279170.8781,283984.2644,280409.2309,168036877.5181,168029921.8945,168057020.4224,168044505.8094,280620.2042,168041158.4164,6062.7279,-3588.2581,1713.1118,2745.1010,6631.3533,-214210.6251,-216951.1183,-222262.0524,-221133.3602,-228090.4845,-226050.7524,-219688.2787,-222852.8468,137796631.6006,137780306.2959,137772143.3780,137782607.7948,-221107.4389,137779711.1058,-223.6901,-5024.8044,-5180.4009,5436.6714,-569.3912,-171050.7148,-173124.4054,-174080.0464,-171333.4940,-168990.5779,-178623.6975,-182799.0701,-174405.3107,25800816.2965,25772136.7246,25773727.0444,25784371.0968,-174604.8035,25790197.8532,
1200.000,-2077.6255,1114.7290,5265.8017,-2025.1498,-380.6178,267854.6050,290384.2934,279183.5988,279625.9206,284780.5633,283800.1333,288509.3218,285109.5358,164990081.4056,164982806.0293,165010156.1139,164996932.6905,285205.1531,164994317.6395,6375.5760,-5099.3438,71.9654,4469.9167,6614.3986,-208685.3072,-210881.7079,-216185.7154,-215125.6209,-222149.5449,-220096.3632,-213771.4651,-216770.7807,141437663.6638,141421294.3436,141413854.8379,141424268.4475,-215146.0377,141420813.8986,1582.0176,-4122.0912,-4326.6728,4837.3645,-2052.5794,-171103.9321,-173145.3411,-174022.3138,-171548.9468,-168945.9284,-178419.6854,-182947.4621,-173966.5141,25798613.1197,25770201.1252,25771220.9968,25781987.9836,-174646.0374,25787865.0824,
1500.000,-660.2407,-323.8135,5929.7462,-676.3292,1241.1191,272143.6108,295042.0794,283633.9727,284165.3921,289256.2230,288304.6439,292909.4058,289682.6131,161864406.4754,161856812.9212,161884386.6558,161870430.2573,289663.5097,161868595.1158,6054.7496,-6059.3464,-1536.7993,5767.7566,5964.9036,-203069.9923,-204712.1200,-210013.3186,-209019.4592,-216112.0321,-214038.9474,-207762.3964,-210459.7575,145011336.9880,144994909.2819,144988202.1614,144998502.3210,-209089.6323,144994555.4891,3215.1211,-2721.2007,-2986.6749,3712.1129,-3316.3353,-171157.2828,-173168.2171,-173965.6688,-171769.5582,-168904.5840,-178209.1666,-183090.7956,-173581.9020,25796404.9083,25768272.6097,25768719.4109,25779662.7650,-174687.1713,25785532.1370,
1800.000,855.6719,-1695.9439,5996.8664,701.0888,2772.0338,276316.2280,299562.1773,287959.2850,288581.4831,293604.1596,292682.1986,297182.7164,294111.9621,158661341.5267,158653432.1092,158681201.0495,158666497.7936,293993.3068,158665479.7532,5142.1154,-6351.8945,-2957.6592,6502.0483,4751.8262,-197367.0197,-198444.9988,-203747.5607,-202817.4164,-209980.6833,-207880.4669,-201663.6627,-203942.4124,148515943.0788,148499442.6906,148493475.8472,148503594.4080,-202940.9099,148499227.2588,4497.4790,-990.8311,-1310.4448,2183.0042,-4225.9726,-171210.7658,-173192.8681,-173910.2975,-171995.4066,-168866.5193,-177992.1060,-183229.1178,-173285.9095,25794191.6060,25766351.2060,25766222.3816,25777395.2322,-174728.2053,25783199.0169,
2100.000,2329.6185,-2866.3927,5447.4800,1984.6976,4072.0758,280370.6766,303942.9083,292157.5866,292872.8171,297822.3910,296930.6191,301327.5015,298383.3972,155382412.3560,155374190.1363,155402125.3324,155386672.2320,298192.6346,155386497.4631,3738.0060,-5934.6276,-4057.7674,6591.7872,3097.3098,-191578.7654,-192083.0682,-197391.1842,-196522.0732,-203758.2737,-201622.8593,-195477.8894,-197251.7248,151949806.3390,151933219.0818,151927999.2976,151937864.1414,-196702.5984,151933153.4914,5289.3897,859.6845,513.5229,416.3072,-4684.8241,-171264.3800,-173219.1480,-173856.3835,-172226.5617,-168831.7104,-177768.4888,-183362.4735,-173105.6687,25791973.1584,25764436.9347,25763730.0051,25775184.1101,-174769.1393,25780865.7222,
2400.000,3620.3437,-3724.0037,4326.3679,3064.3954,5019.5126,284305.2242,308182.6185,296226.9823,297038.1475,301908.9960,301047.7592,305342.0582,302486.5246,152029181.0313,152020649.8211,152048721.8509,152032527.0346,302259.6410,152033210.4327,1989.7107,-4845.8478,-4739.4966,6020.9683,1164.0492,-185707.6413,-185629.1234,-190946.9743,-190136.0510,-197447.6155,-195268.0281,-189207.7371,-190428.1138,155311284.8700,155294596.7012,155290129.6204,155299666.3166,-190377.4651,155294692.1743,5504.7015,2605.7820,2279.5054,-1395.7084,-4644.2113,-171318.1244,-173246.9265,-173804.1072,-172463.0808,-168800.1348,-177538.3274,-183490.9051,-173058.4459,25789749.5137,25762529.8093,25761242.3786,25773027.1376,-174809.9733,25778532.2527,
