sl_100_5400_20270516 Coordinates.csv
2027/05/16 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:54 2024,
Start: 2027/05/16 07:47:00.00, Stop: 2027/05/16 09:17:00.00,
TIME_UNITS,STARLINK-5374 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-30861 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-31845 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-6157 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-31114 - X-Coordinate,STARLINK-31312 - X-Coordinate,STARLINK-30208 - X-Coordinate,STARLINK-31090 - X-Coordinate,STARLINK-5730 - X-Coordinate,STARLINK-5365 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-3739 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-31987 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-3893 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-4373 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-3759 - X-Coordinate,STARLINK-2116 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-2143 - X-Coordinate,STARLINK-31463 - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-30582 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-4600 - X-Coordinate,STARLINK-32023 - X-Coordinate,STARLINK-5513 - X-Coordinate,STARLINK-4051 - X-Coordinate,STARLINK-4112 - X-Coordinate,STARLINK-31886 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-3256 - X-Coordinate,STARLINK-1186 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-3135 - X-Coordinate,STARLINK-1637 - X-Coordinate,STARLINK-3243 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-2550 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-1114 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-31601 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-3524 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-5441 - X-Coordinate,STARLINK-4728 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-6329 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-1735 - X-Coordinate,STARLINK-3274 - X-Coordinate,STARLINK-2500 - X-Coordinate,STARLINK-2071 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-30861 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-31845 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-6157 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-31114 - Y-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-30208 - Y-Coordinate,STARLINK-31090 - Y-Coordinate,STARLINK-5730 - Y-Coordinate,STARLINK-5365 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-3739 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-31987 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-3893 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-4373 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-3759 - Y-Coordinate,STARLINK-2116 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-2143 - Y-Coordinate,STARLINK-31463 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-30582 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-4600 - Y-Coordinate,STARLINK-32023 - Y-Coordinate,STARLINK-5513 - Y-Coordinate,STARLINK-4051 - Y-Coordinate,STARLINK-4112 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-3256 - Y-Coordinate,STARLINK-1186 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-3135 - Y-Coordinate,STARLINK-1637 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-2550 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-1114 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-31601 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-3524 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-5441 - Y-Coordinate,STARLINK-4728 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-6329 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-1735 - Y-Coordinate,STARLINK-3274 - Y-Coordinate,STARLINK-2500 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-30861 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-31845 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-6157 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-31114 - Z-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-30208 - Z-Coordinate,STARLINK-31090 - Z-Coordinate,STARLINK-5730 - Z-Coordinate,STARLINK-5365 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-3739 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-31987 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-3893 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-4373 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-3759 - Z-Coordinate,STARLINK-2116 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-2143 - Z-Coordinate,STARLINK-31463 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-30582 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-4600 - Z-Coordinate,STARLINK-32023 - Z-Coordinate,STARLINK-5513 - Z-Coordinate,STARLINK-4051 - Z-Coordinate,STARLINK-4112 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-3256 - Z-Coordinate,STARLINK-1186 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-3135 - Z-Coordinate,STARLINK-1637 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-2550 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-1114 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-31601 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-3524 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-5441 - Z-Coordinate,STARLINK-4728 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-6329 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-1735 - Z-Coordinate,STARLINK-3274 - Z-Coordinate,STARLINK-2500 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-449.5477,-689.1400,-4236.1795,4095.0031,-977.0681,956.7040,-246.9755,2377.4789,-5023.7030,4086.3870,-1989.8637,-986.3107,-3576.3267,-5047.1400,2965.0529,6363.1972,-5987.9446,5245.6516,3991.2273,6640.1886,290.6121,-909.8457,5303.7088,4933.7281,-5755.7371,-2037.6816,-2432.3728,-4081.9702,-5104.2663,-1817.6757,-3904.7033,-1745.6264,6520.1357,5736.4481,-3466.5850,3053.0983,-5942.1309,-2998.4344,-6202.7303,3352.0477,-1426.2863,2339.9703,-854.4201,223.5699,1239.2188,-6546.3343,-866.6215,3503.3802,5094.5865,1398.7919,5991.9985,5156.5634,5529.0031,2095.1833,-2010.1328,2867.2421,3492.5346,-193.3391,-4904.2218,-3374.1955,5099.4231,4161.5023,2391.2984,3160.4509,923.4344,3122.5828,-3919.9539,3573.7430,-4452.5109,-690.2084,-2633.6582,3900.1101,-4127.7648,6811.1747,-5311.6873,-4085.9221,883.2774,-4982.4173,-5464.7064,6514.0809,4979.2093,-3264.7332,-500.4645,1088.8466,6235.3695,-4131.0646,2147.8080,4427.7546,5935.9748,-5905.6907,-108.8636,1658.5650,-3056.8446,5150.7440,5463.2380,203.3467,3682.2044,-4160.4962,4511.2039,-3966.5449,357660.8331,369084.8332,363146.3012,363986.7210,365082.2522,365168.5810,372921.2067,368485.2795,167246506.1341,167288154.1981,167265206.8115,167252850.6255,369067.1776,167260251.1446,5911.6195,5100.5761,5005.2726,-3898.8817,-5779.5532,-6673.7317,6854.3900,-6127.2591,-349.8611,1445.6716,-4645.9020,5047.6033,-5372.1464,-4215.5119,-4993.8528,2301.8035,3282.6545,3103.8967,4840.1014,-1673.7518,6899.0118,5725.9119,-3908.4768,1520.0530,48.0665,5038.1700,4479.8379,-5441.8754,-2680.0679,-4400.1838,1449.4284,3782.1741,1721.0905,23.5119,-5881.6505,-5004.4469,1608.8985,-6233.2491,-2313.8298,-900.4795,4861.4623,5726.3153,4112.2536,2448.5437,5077.3414,-2217.4325,4866.1514,2921.2440,88.0724,-5116.1588,-961.2588,653.9886,2100.0449,-5732.7744,-6581.4738,-6293.1381,-3124.2855,-5823.0934,4117.4990,-2482.7934,-2517.8036,-4947.0840,6443.4640,-4365.8953,6834.8924,-5951.6438,2682.7306,4844.0566,-4264.5002,1394.6695,-4846.1739,-4436.3629,321.8607,750.2273,3770.1395,342.0647,-6618.2635,-1053.0088,409.7912,-2119.5071,-885.3530,-3906.1458,-6593.0515,-4509.1490,-2685.0343,5518.1892,-5011.5565,-2520.9917,1.0859,183.8257,-5171.4152,6106.1980,-2657.7317,-2870.8796,4291.3705,-5369.6037,4373.5206,845.7810,-161.5407,-1387.5459,-76726.9221,-93989.0184,-81367.3546,-80079.8832,-88653.1422,-86302.5972,-83526.0044,-83208.8903,51951397.9015,51902865.2855,51910927.4838,51933389.1138,-82996.4081,51936519.8483,3566.1612,4633.5944,2229.7122,3954.5245,-3703.2612,1602.8337,-454.1624,-2131.2343,4592.7392,5389.3659,-4574.9791,-4621.2925,2250.2021,-2188.0893,3738.1062,727.7281,1179.6131,3286.6456,-2845.3727,-1065.5995,-187.4470,3750.4054,-1893.7505,4447.5650,-3850.9595,-4159.4714,-4677.3358,1274.1986,3852.9265,4987.2940,-5521.5584,5502.6313,1362.0925,-3736.4690,-1200.8021,3592.4926,3131.8461,-496.1120,-1815.2337,5997.7312,-4721.4290,3065.4781,5470.5348,-6435.2591,-4589.4612,-305.5590,-4886.8987,5192.9706,-4566.1614,-4471.4920,3326.4631,4547.5216,3565.8914,3300.4426,689.1905,32.5919,5074.3148,-3557.1772,-2670.6925,-5503.7420,-3925.2484,-2177.0843,1026.1369,4306.0064,-514.5312,-533.3673,-5025.7570,3325.2610,3136.9125,6753.7829,4195.2527,-3593.6270,5499.7957,458.0476,-2312.8992,-5360.2395,-1408.4643,4593.5179,-4196.7054,939.4556,-4713.3756,-4634.2027,1999.0587,5112.7638,1183.1903,291.9716,-4233.6708,-4710.7060,-3577.8164,-3595.1605,-4618.1601,-2756.3074,-5342.9126,3631.9674,167.9748,-4378.6500,3815.9505,-5459.9705,5236.4896,5471.9086,-36184.8348,-38998.4543,-36930.0029,-33203.0846,-31766.9073,-41873.1472,-44864.9510,-38780.2688,39800327.4086,39811203.9612,39801317.9375,39813900.1014,-37065.9616,39802991.7635,
300.000,1293.8833,1457.5799,-2514.1787,2200.6266,-2630.4324,-557.9768,966.7280,1273.0827,-4724.2859,4114.1388,-3750.2788,532.2375,-4778.6511,-5483.9031,1999.4626,6398.5748,-5536.1549,6383.2974,5263.5595,5725.4728,1473.0901,744.5818,4679.6811,5673.6889,-6063.8922,-337.5769,-557.7189,-5263.3278,-5209.7229,-3734.9944,-2824.1482,171.9495,6166.9592,6314.4561,-4480.2047,1207.9785,-4560.2770,-3981.4874,-6759.0030,1521.5311,672.2477,3757.2451,1198.8260,2260.2502,1776.8622,-6532.5298,-140.3984,4070.1603,5177.1590,-736.8562,4844.8375,5528.2215,5005.8528,156.3101,-3016.8810,1640.9648,2671.1972,-1632.7872,-3211.1700,-4697.2955,4976.4147,2424.4613,2961.5200,2254.1278,2086.1193,1940.8458,-3364.5509,4081.2126,-5720.0178,-2669.1481,-3973.3122,2067.0459,-3754.1492,6532.7907,-4782.7103,-3463.1337,-643.8610,-4234.5854,-5595.7041,5581.3451,5304.6945,-4599.2147,-1707.6238,-613.6223,5722.3197,-2911.9343,216.6655,3072.0348,6259.3479,-6404.3879,-2186.3159,2703.9730,-4492.3401,4567.1886,5527.1305,-1828.1110,5193.5878,-3187.7348,4903.7878,-4763.2587,359262.4795,370874.3737,364850.0236,365728.4738,366750.1216,366853.7123,374517.5552,369876.3035,166075922.0657,166118445.9056,166095374.8768,166082596.1128,370736.7598,166089757.6739,6369.5536,4894.0351,5448.8186,-4227.7913,-4618.6252,-6908.7466,6666.1768,-6779.2495,1805.9507,-728.8753,-3369.6355,6004.0147,-4865.3052,-2501.5919,-6229.5847,697.5461,2538.9296,1780.1062,4287.9717,-3007.5017,6550.2042,4841.1850,-5005.5889,-406.6120,1884.7481,6021.4299,5447.2538,-4489.3207,-635.4814,-4237.4918,3331.3082,4712.4279,342.6806,-1443.4745,-4602.0162,-4817.7774,2677.5432,-5520.8545,-1185.6426,239.1331,5268.0271,5621.3706,4642.1073,1579.3174,3336.3733,-947.4695,6148.8954,843.3937,-2005.2409,-5021.6242,-2552.0908,-1375.7028,338.8854,-5506.9491,-5727.8198,-6485.2289,-4887.3412,-4649.5395,4847.8120,-827.4967,-4119.0434,-5387.3289,6191.4148,-5817.2580,6463.3626,-6322.2127,4523.6984,3118.8206,-3597.5915,2244.3666,-3224.5095,-4566.6870,2455.0439,-794.5179,4956.3318,2453.4294,-6790.4018,870.6548,2361.3602,-3093.9754,-2683.3783,-2204.5776,-5663.4611,-5480.6280,-3791.8053,5901.6014,-4590.8435,-4189.6831,-1770.0377,1626.4171,-4608.8632,4801.4681,-1042.2034,-4589.3149,3552.8969,-4737.8654,3864.4395,2791.9486,-2129.0661,576.7763,-69298.3638,-86004.1039,-73436.8054,-72259.0998,-80859.7218,-78525.3890,-75699.6558,-75732.3558,55595605.2803,55547619.0372,55555325.3741,55577062.9179,-75174.3121,55580767.6258,2376.0592,4677.7312,3454.1731,4986.3652,-4452.9078,82.3345,1358.0111,-365.4401,4568.1440,5511.2892,-4588.9022,-3385.6376,484.0563,-3422.8454,2220.7056,2204.8910,3298.2456,2015.6869,-1156.6357,-2494.4570,1614.9931,4864.2568,-101.4150,3753.5385,-2761.9756,-3233.6216,-4228.1332,-263.8023,4529.6464,3956.8522,-5362.7534,5040.7128,3023.8154,-2213.8811,-2611.7404,4751.0652,4439.5784,1313.4837,-22.2738,6754.7193,-4444.7204,1407.8614,4959.0976,-6313.7239,-5839.2687,-2078.5128,-3237.5205,5521.4297,-3999.1417,-4729.7328,4229.2048,3906.1211,4742.7389,4215.6886,2426.3400,-1761.3827,4088.0646,-4724.8189,-3786.6551,-5008.6386,-2449.9380,-3412.1246,-1100.1687,2950.0095,1293.9208,1300.2272,-4003.4101,4569.3229,1491.9736,5991.0598,4671.4641,-4763.3424,5222.5323,1956.7159,-559.2758,-5247.0233,134.2818,5321.9574,-3278.4149,2655.0925,-3527.3394,-4623.7767,3562.3697,4155.7444,-630.5006,2063.8556,-5151.4599,-4600.2673,-2390.2528,-2038.5026,-4697.2335,-4157.3323,-4866.7500,2462.9120,2255.9356,-4718.2637,2318.2738,-5466.1229,4386.2058,4958.9120,-36359.4595,-39134.3495,-36967.9335,-33500.2092,-31807.9965,-41788.5613,-45129.0391,-38704.3943,39799853.9681,39810278.2582,39800281.1224,39813160.6914,-37205.5998,39802262.3955,
600.000,2892.2873,3467.6327,-532.6084,75.7695,-4064.9223,-2017.6713,2097.8837,45.4823,-3988.0059,3796.5093,-5155.0460,1964.5287,-5484.0652,-5418.5509,859.5818,5786.6434,-4456.9341,6901.7339,5998.1817,4254.3659,2526.6556,2367.5815,3577.1510,5862.5627,-5801.3290,1369.6523,1345.0464,-5933.6688,-4853.5716,-5265.0625,-1517.9211,2039.5996,5204.3333,6255.6468,-5083.7147,-786.3842,-2730.7328,-4584.2512,-6625.9516,-517.6242,2691.7071,4787.0111,3108.8733,4093.2062,2211.6156,-5878.5575,557.9670,4294.2677,4775.1244,-2808.2705,3245.4391,5392.0386,4023.8216,-1819.8983,-3750.2270,233.4810,1630.0098,-2952.3320,-1200.5525,-5592.1529,4379.7127,425.1395,3244.1168,1155.7554,3055.5002,536.0053,-2519.8591,4227.4134,-6412.5190,-4395.6525,-4968.1533,9.9152,-3062.3581,5605.5784,-3781.0009,-2529.9578,-2106.7264,-3106.0126,-5204.3004,4086.5942,5134.1795,-5514.1606,-2784.1818,-2218.9639,4630.3299,-1382.5348,-1765.0911,1456.1101,5989.9185,-6276.0303,-4065.4459,3526.2106,-5473.9689,3562.2726,5047.7734,-3702.3903,6169.5049,-1954.5586,4853.0705,-5131.8753,360712.4169,372490.9236,366391.6025,367308.8552,368254.0931,368378.3268,375947.3328,371178.6028,164825947.2103,164869335.2558,164846145.0967,164832981.7637,372240.5318,164839871.9361,6219.8830,4257.6659,5392.5062,-4189.6522,-3035.4664,-6473.5200,5801.2329,-6753.1311,3782.8434,-2831.9915,-1786.8839,6381.8741,-3860.5923,-529.9103,-6842.3498,-997.7634,1558.2586,302.7802,3314.5603,-4073.6575,5545.4394,3508.2293,-5589.2792,-2267.5034,3519.3923,6414.2414,5915.5872,-3097.6307,1482.0101,-3693.3528,4909.8527,5219.4084,-1101.8195,-2739.6620,-2868.7243,-4190.9361,3528.9461,-4255.8609,63.2989,1268.7554,5203.9781,4965.2700,4759.0489,624.5507,1266.8478,438.4246,6814.5518,-1307.3288,-3884.1441,-4487.6518,-3930.5819,-3252.5816,-1491.6088,-4783.4412,-4298.3143,-6040.7835,-6167.0640,-3020.1146,5145.8570,867.5793,-5293.6172,-5309.0418,5304.5745,-6685.8468,5445.4136,-6017.8814,5911.2778,1068.6672,-2588.8500,2775.3389,-1311.3261,-4294.0981,4345.8716,-2278.6690,5643.6025,4317.3056,-6269.9997,2740.0344,4064.3842,-3789.7538,-4190.4730,-313.4651,-4175.1957,-5935.9214,-4523.4493,5707.9117,-3762.9949,-5480.1898,-3351.5597,2886.6010,-3644.3931,3021.3536,642.4455,-5853.5226,2429.9418,-3688.9007,2988.8060,4488.4651,-3861.4798,2453.5694,-61837.3631,-77982.1935,-65473.6624,-64404.1260,-73031.8704,-70710.9454,-67842.9430,-68192.1949,59213456.0859,59166039.4714,59173392.3770,59194398.8103,-67318.7194,59198662.3706,930.2532,4220.6231,4307.8172,5477.8455,-4727.0487,-1447.0091,3020.8308,1439.8958,4030.1831,5041.0503,-4087.5922,-1784.8619,-1336.1643,-4291.3417,463.1460,3432.4201,5063.1105,528.3415,658.4120,-3656.2211,3242.4208,5452.0665,1702.1309,2637.2333,-1376.4171,-1948.2281,-3324.2550,-1773.4470,4722.4726,2496.8312,-4627.6106,4033.6788,4354.1490,-445.1893,-3743.2516,5389.1451,5267.2714,2982.3613,1773.1068,6791.2202,-3691.6204,-402.2667,3910.2065,-5506.9485,-6472.6191,-3627.7923,-1244.5017,5255.3976,-2987.6060,-4483.8630,4677.3153,2842.5794,5406.8337,4681.2442,3901.6139,-3365.5573,2660.4001,-5364.3122,-4498.8699,-3975.0461,-709.7350,-4264.3748,-3109.5972,1274.0317,2962.6430,2982.3517,-2549.8070,5312.9840,-313.6364,4589.5592,4647.8675,-5420.4743,4376.2334,3239.7116,1254.8028,-4527.7130,1661.9131,5463.5631,-2004.7774,4084.0090,-1960.8104,-4109.0779,4740.1863,2749.3446,-2375.5380,3611.3372,-5512.4912,-3999.7886,-946.5555,-261.9608,-4274.9553,-5108.3303,-3816.8927,1029.6077,4103.8779,-4553.7638,566.3058,-4884.9622,3063.7360,3909.0354,-36534.2333,-39269.5812,-37006.2927,-33802.3341,-31852.5630,-41697.7378,-45387.9637,-38518.8376,39799381.4540,39809352.0436,39799244.5726,39812404.2727,-37345.2141,39801532.8649,
