sl_100_86400_20270612 Coordinates.csv
2027/06/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:15 2024,
Start: 2027/06/12 07:47:00.00, Stop: 2027/06/13 07:47:00.00,
TIME_UNITS,STARLINK-4566 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-5603 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-2194 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-1894 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-4278 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-30866 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-3522 - X-Coordinate,STARLINK-2422 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-1363 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-2723 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-32137 - X-Coordinate,STARLINK-4760 - X-Coordinate,STARLINK-30208 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-4784 - X-Coordinate,STARLINK-4073 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-6186 - X-Coordinate,STARLINK-32267 - X-Coordinate,STARLINK-32112 - X-Coordinate,STARLINK-1933 - X-Coordinate,STARLINK-3149 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-2547 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-6340 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-2209 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-1882 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-5624 - X-Coordinate,STARLINK-2355 - X-Coordinate,STARLINK-32180 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-1837 - X-Coordinate,STARLINK-5067 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-31157 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-2258 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-3852 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-3234 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-3601 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-30529 - X-Coordinate,STARLINK-31592 - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-31749 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-31357 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-30573 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4566 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-5603 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-2194 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-1894 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-4278 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-30866 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-3522 - Y-Coordinate,STARLINK-2422 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-1363 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-2723 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-32137 - Y-Coordinate,STARLINK-4760 - Y-Coordinate,STARLINK-30208 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-4784 - Y-Coordinate,STARLINK-4073 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-6186 - Y-Coordinate,STARLINK-32267 - Y-Coordinate,STARLINK-32112 - Y-Coordinate,STARLINK-1933 - Y-Coordinate,STARLINK-3149 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-2547 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-6340 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-2209 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-1882 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-5624 - Y-Coordinate,STARLINK-2355 - Y-Coordinate,STARLINK-32180 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-1837 - Y-Coordinate,STARLINK-5067 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-31157 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-2258 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-3852 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-3234 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-3601 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-30529 - Y-Coordinate,STARLINK-31592 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-31749 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-31357 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4566 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-5603 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-2194 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-1894 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-4278 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-30866 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-3522 - Z-Coordinate,STARLINK-2422 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-1363 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-2723 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-32137 - Z-Coordinate,STARLINK-4760 - Z-Coordinate,STARLINK-30208 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-4784 - Z-Coordinate,STARLINK-4073 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-6186 - Z-Coordinate,STARLINK-32267 - Z-Coordinate,STARLINK-32112 - Z-Coordinate,STARLINK-1933 - Z-Coordinate,STARLINK-3149 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-2547 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-6340 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-2209 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-1882 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-5624 - Z-Coordinate,STARLINK-2355 - Z-Coordinate,STARLINK-32180 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-1837 - Z-Coordinate,STARLINK-5067 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-31157 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-2258 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-3852 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-3234 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-3601 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-30529 - Z-Coordinate,STARLINK-31592 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-31749 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-31357 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4943.3370,-43.8437,5022.0494,4673.4251,-5873.0343,-5769.9673,-4934.2258,951.4270,6082.1514,4227.0940,2763.2714,1483.8248,537.6593,-1738.0242,6477.6832,-297.6781,3708.6741,-3261.6162,-4468.3622,3114.8843,-3570.7684,-5086.0885,5313.1814,4605.7102,653.1618,1992.2923,6157.3018,-5742.8904,-4749.7073,3120.6205,5647.2045,6094.7483,1992.3876,3497.9358,4271.8589,-2773.9370,1742.9827,-4319.0460,0.0000,3919.4408,-2961.1423,-4465.1162,6811.3357,-6625.0106,-6546.0906,5892.8480,-3594.9670,1317.4708,314.0733,-2233.5895,-6330.1822,-2035.6064,0.0000,5140.3404,-2114.3829,109.2040,-2201.8501,-3728.5721,-4185.4422,1749.0687,-6042.4325,5680.8070,2911.6858,4902.7266,-2558.5000,1596.5640,2008.8414,-6633.1766,5860.3202,-6365.6424,5205.3042,-1565.6673,4763.1673,6192.7358,-2693.3527,-5509.5969,4291.3980,6272.7702,-116.4707,-1656.5866,5747.0280,6418.5135,3806.1214,4246.3034,-4386.0552,5142.9502,5063.0740,6340.9944,-1565.4838,-5950.1218,-3304.8721,2269.0983,-2084.1055,2881.8938,-2343.4309,1366.3300,-5109.4897,-2839.6302,0.0000,-3224.2832,361527.5508,361001.3950,355696.9013,355900.2640,360687.8517,359768.1457,365422.2197,362050.5410,177063658.8696,177094305.5991,177059423.3669,177050595.1818,361751.3134,177051975.3910,2127.0728,-6879.6562,4680.0326,4850.5173,3615.4238,-3518.1417,2654.1782,-5759.7935,503.2319,-3945.1632,6331.8110,-4791.3639,5562.5752,-6658.5540,900.8252,-6883.7237,-5315.7035,-2780.6233,-2248.6407,-6191.1683,3936.8998,488.0139,1188.4787,-3461.4830,5912.2219,5399.2555,-1754.8752,749.1459,-1085.8525,-4926.6615,2214.2373,-3224.9876,5578.0103,-5783.4735,-510.6356,5222.7811,-5281.6058,-5198.9161,0.0000,-2028.6934,-5291.8198,-2676.3815,1129.7196,-1374.3169,-1521.2521,-704.3292,2534.5320,-6489.8882,6713.5666,-6463.5904,294.2179,5915.4966,0.0000,-451.6699,-5662.0815,6051.4264,4597.1777,-3201.7931,3835.4245,-6510.5793,3273.1157,-3674.6059,5851.8375,1648.9028,-4485.2322,-5224.9966,-6039.9855,1795.3903,51.5937,-2417.9257,443.8485,-4130.0549,3072.8345,764.5904,-6231.6936,-3876.8325,-1194.7651,2476.9719,5322.8657,-5978.1217,-3013.5887,2202.3485,-5714.4276,-2779.7766,-3849.9848,-4367.5181,1420.6795,-305.6658,5813.6778,2924.1480,4155.8341,-5196.9139,4044.2217,5404.5179,-6386.1864,-5993.7878,-173.9350,-5963.2916,0.0000,3930.6011,106079.6105,103580.9837,107778.6171,109142.1514,101946.5995,104069.4748,110027.2969,110263.3476,114697048.1065,114663872.6551,114686633.0311,114676759.2006,108793.2049,114685399.9626,4365.4868,-623.7987,1142.5602,-1534.4782,-648.3063,-1426.8633,3980.0286,-3526.7516,3231.4387,-3149.7978,166.3584,4742.9087,4046.5077,796.6824,-1965.4135,485.4648,-2400.3903,-5416.6750,4717.4496,-9.3211,-4278.3484,4635.6512,-4231.0082,-3810.4252,-3328.5638,-3670.0750,-2565.3951,3781.4086,-4912.6917,3524.4325,3297.5046,-122.5925,3600.0360,1560.3177,-5301.5222,3404.8367,-3783.9177,1443.6089,0.0000,5213.9375,3303.7850,4569.0522,-883.8616,-1557.0715,-1489.3773,-3578.4965,-5262.3581,-1977.2323,-1587.0694,-922.1380,2698.9727,2409.0867,0.0000,-4653.3160,3141.4963,-3148.1674,-4707.3182,4854.3693,-3929.5296,1017.7041,-689.8454,-1065.8570,2329.3629,4608.4801,4616.9569,-4082.8076,-2000.4665,-410.2307,3697.8091,1256.9062,-4037.0095,-5362.1752,-3860.1315,3029.6723,-364.7335,-1445.9332,-5090.2244,-1223.4517,-4327.9337,3027.5332,-2330.7695,-1001.9657,-824.3664,4584.7844,3718.9570,1539.0127,4450.1969,-2759.3761,3386.6643,-1582.5367,-4424.0029,3764.7919,5022.8237,-3260.5010,-321.7622,-3237.7317,-4684.6402,1605.5255,0.0000,4628.0113,-29984.8573,-30649.9661,-29028.7000,-25458.5139,-23909.7567,-33970.1800,-37073.6318,-30282.1857,28985511.3438,28963036.2335,28954348.5578,28983288.5772,-29237.9441,28973461.5453,
3600.000,819.5495,1657.8092,-3623.9410,-5365.7147,5229.3496,4855.1014,4735.4103,2051.7073,-3457.5257,-2193.5192,-3670.1147,2729.7642,-3405.8825,3634.7751,-6275.7803,2011.2947,-2346.0838,6264.4204,3842.9468,-519.7769,2359.9557,2164.9922,-4395.6271,-4074.7495,-3647.5594,-3903.6029,-2842.1813,5882.5071,3308.0888,1452.5544,-6796.0072,-3922.1338,-4453.8428,-1406.7877,-4654.8412,1190.9666,509.3528,4385.5987,0.0000,-3165.0493,4772.6537,5488.0466,-5699.7769,5260.6910,4667.9448,-6016.2953,2308.7357,307.5991,-2233.1142,3324.5646,6367.9748,-205.6414,0.0000,-1130.4053,3789.2440,-3004.4786,-1218.3538,4356.3004,3458.0774,1003.8130,4230.9246,-2572.3913,-2955.3756,-6261.2737,4296.2562,1630.5782,470.6285,4813.3271,-6388.0978,5509.4179,-5962.2161,2617.9015,-3918.7558,-6741.2982,4459.1963,4752.5423,-4243.3093,-5317.6558,-4054.6699,3390.9271,-2281.8173,-5388.7391,-1893.0047,-941.8300,5111.7153,-1950.2576,-6848.1159,-3514.3563,8.1498,2468.7532,2190.9417,2356.5670,-525.9746,-4663.5988,4292.9835,608.4152,5253.6631,4850.5124,0.0000,-596.2050,324204.5384,320682.0128,316919.9818,318205.8840,322036.8259,321495.2834,325862.9712,323021.8673,141323407.4838,141356632.0523,141313305.6839,141316357.3077,322899.9955,141310773.1349,739.9503,5651.1621,-2616.5626,-3284.7260,-863.7616,627.6579,-4986.0142,6498.8240,2405.9328,5728.7654,-4120.0261,3470.2903,-2416.6024,4419.0228,1737.4704,4963.2352,6176.2475,491.4397,-2261.1439,6013.8762,-6397.7676,-3803.6225,3025.5738,5561.7487,-5734.9176,-1258.3994,3308.8120,-3601.5178,-3070.6672,4854.6977,-778.7581,4018.2117,-2473.7878,6461.2718,4431.8534,-6619.8761,6616.3848,2161.1318,0.0000,5693.8563,4905.7770,-1271.0696,-750.5579,-1478.2078,-1050.3677,3426.3828,-6051.9914,6460.7471,-4253.4768,3891.0247,-1988.1191,-6135.3423,0.0000,2087.9352,1595.1319,-2788.9316,-6156.7200,-1162.0432,-5967.8856,4710.1411,-4134.2914,4152.0889,-5695.0983,1657.1929,588.4160,6572.6025,5812.9564,-3083.4700,2653.3149,-595.8346,2571.6888,-324.4566,1297.7241,1576.2215,3346.3685,830.2015,5049.7045,867.3844,-3648.1202,2548.1899,3815.3245,989.2370,5696.1114,5752.1574,-137.0661,5070.0201,547.4456,2562.7009,-6860.9772,-4566.8209,-6523.0690,4578.3938,-6617.5791,-1989.1340,4003.3113,2882.2489,-3549.4711,4069.4145,0.0000,-5815.5807,199295.1791,195119.1921,196532.8744,197064.8293,189074.6320,191593.0179,196827.2515,194869.7446,156708643.3188,156686950.7291,156703009.3951,156688658.2336,196141.2532,156696983.7960,-6852.6436,-3612.9624,-5336.6021,-2852.3152,-4469.5011,4862.9542,177.5462,-195.9374,-5480.7086,-2390.8133,-4164.6432,-5320.7691,-5503.2736,-3912.7588,-2062.4783,-4366.0755,-2023.1453,2846.9296,-5247.4487,3395.1321,14.4430,-5345.3409,4351.9084,-355.0801,-500.7820,5443.3048,5330.2308,-578.2586,5228.3554,-4567.3148,971.9954,-4007.7367,-4710.6570,2088.7387,2288.5508,1161.3535,-1089.7170,-4891.8120,0.0000,-2088.1952,951.8702,-4045.0059,-3923.1642,4270.1666,4937.6876,248.0325,2233.2838,-2432.7337,4949.3747,4618.8713,1723.9551,2695.1187,0.0000,6517.8646,-5440.5030,5440.4317,2943.0885,-5246.6904,-198.9167,-4833.3014,-3566.9396,4790.7158,2651.7706,-2477.9679,-5414.0050,780.4048,-3243.2680,-3839.4094,-481.6359,-4160.2306,-1183.1605,6413.6282,5463.5401,457.8406,3880.8138,4909.1783,1474.7694,4225.7926,4150.1669,-5455.6093,5259.2846,4116.5573,-3435.6105,-3596.7340,-4674.6595,-4296.1898,-610.3135,5372.3000,842.9935,4404.7334,585.8324,-4463.5120,-1403.4224,4724.3567,-3459.0330,6282.5364,2793.3767,2466.8436,0.0000,-3635.7603,-30286.7033,-31299.5479,-29577.0195,-29396.2779,-24661.0702,-32525.1824,-39905.4035,-29713.0609,28959541.3470,28935780.9160,28930602.9185,28954865.4010,-30924.2932,28948504.6207,
7200.000,4505.6329,-3583.5645,2038.0686,4291.3643,-454.5631,-2982.2383,-2185.2629,-4059.3938,423.1055,-2417.2173,4167.9989,-6060.4537,5952.5825,-5119.3158,3051.5818,-4079.4308,-566.9279,-6631.4668,-3000.8309,-2938.2668,120.2290,443.1790,2805.3150,1618.5868,4907.9318,5333.6522,-1320.4270,-3800.9327,-1967.2290,-5353.1907,4936.9491,-351.6643,6206.3508,-1682.2381,3161.7283,1417.5945,-2778.8496,-3913.8828,0.0000,1371.0392,-4679.4789,-5346.7694,2271.3297,-2673.1823,-1508.5483,3870.5543,-578.2360,-2493.0803,4561.2211,-4331.2806,-3350.1334,3233.8482,0.0000,-2352.0195,-5054.9872,5684.5248,3592.0478,-4579.9633,-1109.5433,-4463.0248,-174.6669,-2161.3012,2374.9154,5640.2893,-5623.5284,-3815.1870,-3681.1053,-644.4909,4544.4711,-3311.4703,1629.0824,-4437.0399,2809.6447,4751.4107,-5025.3738,-3080.7553,2017.9683,2790.0653,6617.6942,-5131.3179,-2166.7873,2693.2102,-1601.7681,-1981.9682,-5041.5642,-2207.0159,5460.9806,-3.8588,1836.7540,2165.3755,-281.3937,-5922.3657,2389.9193,5827.4076,-5014.5087,-3985.6421,-4048.0581,-4986.7400,0.0000,3521.4938,260033.8743,263264.9814,257905.2751,261700.4386,262763.9061,262578.1588,265960.9749,262917.2921,95903759.1446,95936410.9034,95886155.9118,95899634.6188,263353.4768,95890273.2241,-667.2077,-2069.9351,-1591.8541,-299.6016,-913.4870,3405.2800,4958.7074,-3981.6239,-5434.5199,-3128.3162,-100.0388,-2161.5556,-689.3569,-624.6473,-4077.9726,-1162.2956,-4578.8798,1152.8403,5766.5897,-4137.2025,5335.8443,6369.9540,-6083.2929,-5174.3369,2610.9829,-2848.2387,-4925.5740,4947.4631,6223.6392,-3635.6710,-1327.3513,-4128.8469,-857.1956,-5011.2389,-5542.9408,4557.0421,-3562.1275,2225.7781,0.0000,-6185.0168,-2111.0689,4284.9495,-1229.3136,4612.8009,4360.5566,-4754.9888,6412.1569,-3690.7781,442.6234,433.9867,3304.2653,2427.0119,0.0000,-4652.8670,2809.0471,-915.7183,5902.5458,4622.9296,5376.1678,-1262.1029,4136.7986,-4011.6265,2310.9084,-3860.9094,2806.0311,-4719.8490,-1671.4765,4073.6588,-4265.4690,4094.2693,-3844.3884,3836.3403,-5350.8831,-3466.4235,1376.5705,3389.5855,-5508.3055,-4602.1604,1439.0495,1434.0853,-4483.1329,-4564.9703,-3845.2049,-6552.1585,3874.3471,-4879.3798,-2098.6624,-5105.6614,4855.7909,5167.3712,5883.7624,-2883.9311,5387.1185,-1710.8282,539.6554,321.1222,5569.8779,254.8337,0.0000,5908.9245,276304.8198,274845.3219,272824.5811,272752.5836,263833.9520,269179.9801,270788.8263,271941.1544,188028883.5134,188018505.4782,188024311.6533,188013805.5541,270944.7426,188016682.8964,5222.0036,5518.8403,6449.5417,5393.2123,6843.0329,-5221.4627,-4240.8435,3752.0325,4235.3134,5251.6741,5499.9264,2506.7327,3419.8781,4617.1662,4536.8100,5440.5150,5132.0817,1525.4376,2248.3666,-4724.2208,4236.4014,2617.0559,-1625.5730,4265.3385,3930.7154,-3165.4149,-4647.9182,-3003.1053,-2293.8549,2145.3633,-4652.9134,5500.9982,2969.0707,-4497.9526,2411.5398,-4887.0560,4969.8090,5234.1259,0.0000,-2579.5203,-4630.1386,1049.6966,6451.4188,-4448.6029,-5112.8250,3216.2966,2346.8869,5272.0199,-5170.7656,-5359.6882,-5039.9257,-5356.6047,0.0000,-4597.9333,3596.3401,-3658.7390,582.2855,2323.9198,4173.5236,4990.3928,5515.4610,-5115.8265,-6105.4875,-1172.0781,2916.1140,3096.5318,5295.1232,5500.1318,-3044.7704,4490.3631,5099.9084,-3727.1228,-3240.4015,-3688.3926,-4371.8812,-5148.4556,3351.4226,-4248.3616,-1068.2537,4383.6190,-4773.4232,-4358.2596,5507.2665,6.0942,2736.9250,4377.8618,-3655.1823,-4678.0227,-4570.0429,-3882.5053,3600.2562,1731.0492,-3365.7698,-3353.9209,4567.3903,-5687.1783,782.6540,-4618.6490,0.0000,184.6965,-30832.1664,-31525.5297,-30483.4650,-33855.3776,-25878.4797,-30647.5968,-42061.2738,-34079.2074,28932831.0517,28908561.4661,28908260.6496,28924405.2254,-32607.7022,28923522.1599,
