sl_5_86400_20270109 Coordinates.csv
2027/01/09 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:46 2024,
Start: 2027/01/09 07:47:00.00, Stop: 2027/01/10 07:47:00.00,
TIME_UNITS,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-4319 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-3602 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-4319 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-3602 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-4319 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-3602 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4574.9136,0.0000,3926.7071,-642.4696,-1997.8362,-42212.2556,-50927.0255,-48269.1076,-47159.1986,-54873.9884,-52738.0854,-55076.0374,-52589.9837,-58473579.0034,-58529747.2767,-58494897.0312,-58474747.4022,-52406.7250,-58481822.8821,-4904.2970,0.0000,3218.1887,6744.9280,-4036.9686,369570.4140,373682.8227,380659.6107,378665.2566,382543.7309,381165.7383,373177.1915,377510.5698,-110384650.7966,-110370789.6974,-110370327.7624,-110365609.7327,376124.5775,-110369591.9406,332.6900,0.0000,-4739.9620,1554.3134,5219.5152,-138514.6080,-141100.6674,-141983.4396,-137529.8247,-136624.2823,-146925.2419,-149394.5845,-140628.7843,24196514.1234,24180390.9133,24166587.0904,24193176.9385,-141776.8625,24185439.3822,
3600.000,4593.5243,0.0000,557.1648,460.6230,5436.1462,-132058.8757,-146028.8686,-140312.7075,-140637.8485,-148050.6045,-146136.4752,-147522.7462,-144780.7318,-27821189.4630,-27874555.2235,-27836424.1325,-27827973.1393,-145299.3961,-27828531.8807,1464.2626,0.0000,-757.3952,-6080.8457,3620.1824,348304.9117,345440.4509,354691.5760,352851.7968,357734.1875,356069.8627,349091.4849,350294.5274,-121735443.7248,-121733934.9417,-121725949.4591,-121713107.0537,351240.9051,-121720683.8655,-4678.7161,0.0000,6865.2318,3327.2349,-2240.0211,-137156.8118,-139306.6077,-139706.2801,-138613.6107,-134469.3306,-142825.8325,-149559.4976,-142108.5484,24191331.1628,24171823.4275,24159749.7365,24189563.7691,-140683.4622,24179264.0162,
7200.000,-2962.3358,0.0000,-2834.5960,1078.9032,-6171.3051,-214374.0878,-230488.2612,-223567.1646,-226156.7619,-232043.4665,-229478.5777,-231275.4999,-229750.4450,4715049.5854,4667649.4329,4707361.5684,4701924.6858,-229050.0643,4708596.0395,3673.5049,0.0000,-3924.6873,2684.0482,-2171.0788,305532.6475,295427.3249,305797.5896,303422.5278,310152.0236,306366.3643,302573.5263,304429.7393,-124742591.1221,-124751894.3309,-124734280.8215,-124721646.8842,303782.5305,-124727591.7349,4768.8618,0.0000,-4982.6588,-6329.4513,-2210.2613,-135870.2725,-137985.0400,-137680.1152,-140409.5639,-132781.1764,-138052.5680,-149030.5985,-138055.6170,24185387.6801,24163313.1730,24153994.7699,24183253.7157,-139579.1742,24173109.6226,
10800.000,984.7159,0.0000,1561.4834,-3939.5870,4441.7793,-284005.9950,-299094.0756,-292587.5198,-300300.1704,-301409.2163,-296396.6610,-300967.3882,-297676.7493,36905748.8601,36866775.3918,36905136.0632,36889029.8333,-298267.4499,36899906.3538,-6619.7613,0.0000,6761.5936,941.5258,-815.2121,243550.7534,226118.4512,237097.4906,234585.3183,242891.5790,234442.3497,236351.8737,236632.1264,-119206053.1155,-119223845.1541,-119194954.8233,-119190075.6633,236747.9759,-119190352.7848,-559.3922,0.0000,111.8581,5639.6641,5209.1045,-134639.9340,-136822.7741,-136152.0880,-139596.4871,-131545.3323,-137334.6469,-147846.8881,-140160.0883,24178670.0101,24154871.2192,24149529.4948,24174688.5900,-138464.0808,24166976.1952,
14400.000,1486.8219,0.0000,826.2616,6181.4703,-1908.6587,-336466.6267,-347612.6345,-342871.9379,-353327.9447,-351639.3951,-345394.0381,-351998.4564,-348939.3736,66546717.5021,66517769.7668,66550685.7997,66531091.6108,-348481.0904,66541015.8790,5047.2338,0.0000,-4962.8270,-2673.8513,4490.9024,165917.2112,141929.6262,153044.1317,152238.4813,160271.9061,150713.7807,154466.9292,154261.5202,-105510958.5115,-105534428.7883,-105493815.0240,-105500583.1115,154398.4289,-105494294.0923,-4177.0145,0.0000,4772.1774,-1732.5173,-4888.2067,-133455.6768,-135736.1566,-135232.9469,-135918.8846,-130772.2401,-139996.3633,-146010.5629,-135618.1529,24171215.9838,24146508.6301,24146536.6040,24164361.9820,-137338.2650,24160863.7282,
18000.000,-4311.1188,0.0000,-910.7510,-5604.2466,-160.5138,-368244.0874,-373027.5777,-371179.1632,-382406.5407,-379426.9356,-373082.7456,-380851.7102,-376437.8034,91609862.5403,91591633.1595,91614366.1470,91599763.4853,-376430.4170,91603762.6421,-546.8309,0.0000,-190.0154,2567.0862,-6755.3091,77254.7520,48345.5531,59093.6129,59737.0870,67568.9571,58660.1678,62053.8077,62376.7863,-84600852.2766,-84627007.6273,-84576259.1921,-84592649.3829,61987.1791,-84583228.0931,5110.7444,0.0000,-6885.0981,-3226.1224,1401.5191,-132310.3626,-134691.0033,-134867.3874,-132628.3343,-130500.6578,-141793.8405,-143487.8415,-137970.4754,24163112.4774,24138236.6525,24145078.2613,24153090.7557,-136201.8109,24154772.2155,
21600.000,5685.6463,0.0000,-2027.0637,1962.7510,1701.1697,-377056.9088,-373781.0658,-375725.1752,-386685.4849,-382840.0171,-377318.2263,-385316.6914,-379983.8064,110381945.4124,110374274.8187,110382582.4111,110378047.3620,-380276.8705,110374980.4877,-3274.8639,0.0000,4468.2090,-2233.2107,5995.9847,-17018.6731,-48526.0433,-38694.6289,-37069.9582,-29338.6348,-37231.8732,-34928.6836,-34944.2501,-57912732.0168,-57938669.7661,-57882011.0391,-57899335.6676,-34575.3147,-57894418.9644,-1435.9555,0.0000,4897.8980,6272.5443,2955.7426,-131198.7842,-133669.8113,-134848.8964,-129901.8746,-130808.5190,-142672.8983,-140202.5014,-133344.0956,24154489.7858,24130066.9073,24144920.4272,24142954.8335,-135054.8030,24148701.6509,
25200.000,-3500.8477,0.0000,5081.3994,2601.6367,-3396.0309,-362034.1909,-349892.0244,-356254.5700,-366206.7878,-361355.9005,-357566.5029,-364550.3198,-360499.9574,121581704.8122,121583704.6098,121575511.5904,121576718.1621,-359725.2290,121573602.9503,4494.1470,0.0000,-4730.2836,2959.5386,-2562.4482,-111018.2736,-142371.3280,-134072.0653,-131878.2700,-124444.9219,-131313.5721,-129957.4411,-128925.7716,-27278335.8590,-27301458.7007,-27245469.7778,-27254651.0755,-129099.3875,-27259800.6441,-3560.3343,0.0000,-63.9136,-5734.8967,-5441.8796,-130117.0571,-132662.3050,-134875.1198,-127683.0556,-131828.3698,-142773.5452,-136038.8135,-135535.6372,24145513.1843,24122011.5910,24145366.3792,24138400.8227,-133897.3270,24142652.0285,
28800.000,-1566.3965,0.0000,-4653.2007,-5312.1020,5093.4934,-323808.2718,-302960.4215,-314009.1611,-322402.9022,-315697.8812,-314827.7320,-318627.0814,-315113.5409,124447336.2090,124457548.6222,124434299.8246,124434183.9961,-316046.1124,124438091.7132,-3786.0831,0.0000,1721.7576,-4086.2366,-1472.3928,-198760.3126,-227084.4200,-220987.6660,-218533.5552,-212619.0041,-217733.4677,-215952.2560,-215370.9870,5201547.6670,5183384.0448,5231452.8054,5227587.0224,-215512.9960,5219764.6044,5311.4855,0.0000,-4860.8869,1844.0872,4409.3667,-129062.2456,-131661.8570,-134628.9152,-125931.5293,-133560.6373,-142180.9027,-131202.0712,-131236.6795,24136372.2243,24114083.6958,24145373.1493,24138965.1855,-132729.4692,24136623.3420,
