sl_100_5400_20270223 Coordinates.csv
2027/02/23 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:26 2024,
Start: 2027/02/23 07:47:00.00, Stop: 2027/02/23 09:17:00.00,
TIME_UNITS,STARLINK-3757 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-31052 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-2603 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-5351 - X-Coordinate,STARLINK-30857 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-5202 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-30339 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-3767 - X-Coordinate,STARLINK-2349 - X-Coordinate,STARLINK-31264 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-2407 - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-1616 - X-Coordinate,STARLINK-3796 - X-Coordinate,STARLINK-2752 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-2428 - X-Coordinate,STARLINK-4688 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-30304 - X-Coordinate,STARLINK-1296 - X-Coordinate,STARLINK-31717 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-30927 - X-Coordinate,STARLINK-31614 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-4118 - X-Coordinate,STARLINK-1446 - X-Coordinate,STARLINK-6100 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-31241 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-4421 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-1720 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-3309 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-31592 - X-Coordinate,STARLINK-31157 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-31626 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-31149 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-4652 - X-Coordinate,STARLINK-31752 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-3778 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-1012 - X-Coordinate,STARLINK-30556 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-2603 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-5351 - Y-Coordinate,STARLINK-30857 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-30339 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-3767 - Y-Coordinate,STARLINK-2349 - Y-Coordinate,STARLINK-31264 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-2407 - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-1616 - Y-Coordinate,STARLINK-3796 - Y-Coordinate,STARLINK-2752 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-2428 - Y-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-30304 - Y-Coordinate,STARLINK-1296 - Y-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-30927 - Y-Coordinate,STARLINK-31614 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-4118 - Y-Coordinate,STARLINK-1446 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-31241 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-4421 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-1720 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-3309 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-31592 - Y-Coordinate,STARLINK-31157 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-31626 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-31149 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-3778 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-1012 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-2603 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-5351 - Z-Coordinate,STARLINK-30857 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-30339 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-3767 - Z-Coordinate,STARLINK-2349 - Z-Coordinate,STARLINK-31264 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-2407 - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-1616 - Z-Coordinate,STARLINK-3796 - Z-Coordinate,STARLINK-2752 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-2428 - Z-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-30304 - Z-Coordinate,STARLINK-1296 - Z-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-30927 - Z-Coordinate,STARLINK-31614 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-4118 - Z-Coordinate,STARLINK-1446 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-31241 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-4421 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-1720 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-3309 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-31592 - Z-Coordinate,STARLINK-31157 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-31626 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-31149 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-3778 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-1012 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4435.9662,6215.1682,-1756.6685,403.0591,-4000.0797,3453.7291,-2248.4550,3221.6069,2712.7531,5464.0418,661.2046,0.0000,-6824.7099,4580.5631,509.5253,-3849.9296,5858.0281,2129.5010,-5648.2709,2144.0553,-6118.6344,-4913.0312,2466.7953,-4780.4880,-5832.3119,-5153.4429,-117.0186,-899.5700,3760.6805,3604.8442,-5026.4861,2267.1464,2290.1761,1156.6548,2190.9926,-6501.5680,1498.2189,3681.3827,4388.9969,-6452.5535,-2579.8053,-1735.0346,-2379.3035,3083.9276,4629.6989,3290.0694,4481.9245,3460.2952,5282.9406,-6487.8081,-2716.0501,-3334.8878,-4962.3594,-5542.8226,-6086.1756,0.0000,3575.7791,2429.6054,-5125.6116,-3511.2913,4361.2380,4696.9201,5170.4564,769.2964,6052.8937,2573.5475,4343.4467,-1939.3009,2953.1107,5380.3829,265.7461,-4164.2977,-6341.2561,4801.8799,5843.2088,6557.2649,-6524.3757,-3191.6505,2782.5101,-2553.9418,-3624.0421,-6021.0108,-4116.9239,3995.6206,-5497.3152,5717.9071,-5403.9685,1755.5518,-6095.2917,0.0000,-5895.8522,5781.8057,1482.0673,4039.4988,-5919.1409,-4304.8699,-2387.8728,2816.5256,318.6242,-1669.5585,-12522.3802,-40078.1729,-26881.6744,-24973.6551,-33226.4519,-30786.8801,-26851.6370,-26941.8220,43922256.7425,43873611.1227,43883579.5638,43899113.5648,-26985.2077,43904819.2959,-5118.1368,58.2442,-5688.6806,4467.1492,952.8225,-5095.6031,-3792.6666,-5391.1334,4945.2208,-381.5553,4927.3759,0.0000,-1005.3605,2974.7357,-5851.6015,3622.0580,-167.6666,-3443.3086,-3636.9948,-3694.1209,1048.6684,-4507.6916,-4503.1355,2246.9584,-3716.1061,914.2721,-6678.2163,-4178.9702,-1699.4626,-3550.4552,-1535.9785,-3482.4810,-3528.8350,5173.4827,-4345.0189,1661.8367,6610.2199,1872.0216,-3898.5280,250.0038,-5484.4988,5485.1214,-3646.0229,3462.6862,-4565.6637,3205.7300,-4059.2929,3830.3112,-881.6158,2388.9344,5240.0228,-2396.3433,4143.0778,-3641.1556,2031.2565,0.0000,3192.1081,-4414.6184,4329.3009,-4823.6999,-1427.6827,3340.4430,-3750.1405,4896.4194,-1380.4494,-4108.0894,-3173.6820,-3673.4056,-2847.0480,-4345.9236,4134.4391,5485.9538,2262.9511,4124.4193,3584.9829,2242.0142,1090.7501,5980.6626,2491.7836,-561.2697,3243.8926,-2360.1502,2991.6538,2103.6822,2381.4351,557.1466,-3815.2127,-4368.7869,3255.7654,0.0000,1633.0549,2290.3338,-4114.1319,3310.3490,-3008.0766,-737.4966,-4668.8951,3735.6979,5437.0524,-4856.1033,-359306.9308,-375530.5437,-364401.5646,-365057.9197,-367615.0764,-367183.9151,-374485.7163,-370117.9775,-87306969.6549,-87351212.2548,-87327816.1191,-87311338.7630,-370542.4892,-87317169.0583,1238.6828,-3039.5942,3541.3877,-5254.1734,5485.0202,-3125.4923,5324.9080,2660.9011,-3941.5704,4142.0395,4794.1218,0.0000,-722.1490,4265.6064,3282.5613,-4331.5433,3678.3651,5637.8816,-1559.8877,-5342.3943,-3057.4233,-1599.8996,-4738.7801,-4419.9702,304.5384,-4361.6184,-1770.2266,5437.3723,5216.9241,4712.4254,-4064.7736,5516.8963,-5422.9554,4446.0988,4897.7533,-1685.1138,-1481.9698,5505.7357,-3659.2997,2514.4127,3362.8052,-3603.0299,-5209.6457,4968.5648,-2412.8524,5157.1630,3131.6608,4444.2768,4358.2929,-49.0202,3421.6010,5453.1357,2153.7609,1922.6236,-2341.2435,0.0000,4964.4908,-4557.9997,-1611.3398,-3495.6454,-5177.3181,-3702.1323,-2616.9144,4827.8312,2804.6131,4926.0490,4384.5081,-5520.9163,5426.1762,461.7766,5523.1056,767.7069,1051.6401,2534.0243,838.9701,70.6898,1972.2616,1447.7300,5827.3299,-6431.2886,-4778.2163,-2247.3474,-4581.5723,-5162.3786,-3513.8766,-3873.0077,-1486.1366,-5058.1228,-265.1634,0.0000,-3230.1102,-3053.2896,5347.5823,4522.6588,2016.2719,-5361.0494,-4542.1616,4990.0390,-4262.9556,-4626.7663,-33888.4162,-39404.9854,-37709.4996,-33510.2614,-32419.6888,-42654.6068,-45306.8916,-39398.7034,27765923.0812,27766311.1440,27752785.5585,27773576.7739,-37623.4558,27762875.4265,
300.000,3504.0940,6656.5270,-3539.3117,2398.7492,-3327.5812,1712.3359,-3588.3845,1554.9369,3517.2989,5980.3733,2476.5766,0.0000,-6559.2153,5017.6365,-1033.3274,-2631.0996,4931.9794,1789.2310,-6365.5897,513.4589,-4864.3585,-5964.6101,440.0565,-3305.5764,-6252.9078,-3726.6991,-1358.0335,-2824.6516,3109.1033,1923.7126,-4373.6305,469.6435,225.1058,3165.4486,865.9886,-5456.8106,2856.4340,4589.7518,3849.8142,-6854.6652,-2721.1029,287.4248,-4280.2535,3836.1958,2927.3413,3974.0491,3542.7894,5082.4601,3881.9864,-5740.9588,-1291.7874,-4556.2049,-3328.9261,-6361.5121,-5730.8036,0.0000,5230.0772,1246.0342,-3611.1748,-4960.3614,2883.3100,5052.6417,3611.8178,419.3391,4832.9255,465.1968,2573.5675,-3818.9608,1176.9622,4098.9485,2394.3488,-2660.8428,-5727.9463,5246.2419,6367.2813,6705.0082,-5496.1064,-1534.4822,871.8084,-4097.9650,-2904.9838,-6737.1671,-2473.2712,5331.9619,-4351.8366,5049.7516,-6153.8961,-365.8256,-5168.2940,0.0000,-4496.8474,6678.3623,-287.6989,4235.0653,-5381.0435,-5000.8201,-3948.0493,3721.6761,1926.8641,-2929.9122,-4966.8324,-32057.0782,-18937.0952,-17130.9843,-25424.1242,-23003.1668,-19024.4501,-19479.8999,45823791.0341,45775904.6733,45785622.2802,45800229.9259,-19154.2399,45806433.6443,-5900.9268,-1282.6984,-5476.9847,4733.4218,3013.0510,-5006.7483,-2086.9711,-5234.4039,3198.5742,-1979.6248,5316.6264,0.0000,552.6332,906.6084,-4867.0035,5229.4158,-1964.9811,-5162.2715,-2638.0320,-4984.5739,2233.3246,-3378.7400,-5198.8566,3803.5846,-2567.4218,2359.5369,-6773.3630,-3161.7753,-3719.3879,-4887.7705,377.2375,-4640.8176,-4241.3555,4919.0344,-5693.8531,2685.4839,5644.8975,-77.8269,-5341.8884,935.5000,-3975.2722,5192.2222,-2882.5411,1446.1507,-5159.0842,1168.9632,-5525.5538,2554.4647,-2313.9100,3388.7538,6332.6238,-620.2552,4879.7089,-2686.6349,3607.1934,0.0000,2237.8761,-5794.5432,5081.8698,-4418.2506,-2983.5607,1328.4447,-4262.6036,6225.9452,-2836.8212,-4199.3956,-2996.9602,-2654.1062,-4132.2853,-5234.6361,3719.1865,5995.2248,3660.1120,2326.0856,2494.8762,716.7317,2214.4632,6140.9243,1572.0726,-1807.0687,4978.2232,-927.6028,4406.3810,620.5655,1401.0605,-1380.9815,-2821.5407,-4164.8143,4119.1198,0.0000,2708.1282,1198.5613,-5145.5721,1284.6712,-1978.6611,1189.5883,-3196.1987,1794.0117,5977.4531,-3237.9762,-359418.7061,-376176.8865,-364895.7421,-365615.5121,-368110.6615,-367693.5280,-374903.6448,-370309.4584,-86324687.6283,-86369700.5144,-86346086.2470,-86329491.1753,-371034.2828,-86334944.7858,-578.7663,-1378.0823,2343.2167,-4423.0474,5181.8108,-4435.6731,5527.4377,4084.1162,-4975.6571,2738.8340,3649.9128,0.0000,-2190.2884,4692.6407,4526.5104,-3525.3260,4435.5719,4285.5581,246.2768,-4655.2963,-4387.3193,-71.5177,-4645.9705,-4695.2836,-1500.8509,-5193.1307,22.7707,5464.2988,4556.6483,4497.0705,-4988.1743,5094.2941,-5391.4561,3697.7192,3810.3545,-3301.6580,-2850.5428,5128.7430,-2117.4233,443.3611,4980.6984,-4363.7715,-4411.6349,5419.4447,-3595.0422,5524.9755,1820.9647,3749.0257,5218.8070,-1839.0025,2190.0209,5046.6566,3393.6174,137.1214,-883.4750,0.0000,3909.0574,-3320.9496,-2959.6665,-1917.6807,-5536.6018,-4431.5199,-4055.1892,2996.8864,3871.1071,5468.0045,5703.4988,-5109.6727,5273.5828,1954.8919,5301.4514,2231.3978,-504.2675,3678.6678,-979.0408,1591.9421,3536.3228,2821.6465,6682.7982,-5303.8349,-3640.7572,-778.4596,-4621.5909,-4268.6386,-5229.2316,-4538.7673,333.7138,-5502.5543,-2041.3565,0.0000,-4507.3330,-1394.7613,4601.4278,5303.1980,3904.6545,-4625.2489,-4725.0253,5450.7762,-2895.9910,-5358.0018,-34042.7816,-39556.5455,-37753.0836,-33809.1860,-32460.5738,-42581.1364,-45581.9233,-39416.1411,27767039.9870,27766973.5313,27753379.8454,27774403.6908,-37768.7020,27763739.6371,
600.000,2213.3465,6440.8435,-4965.6278,4134.8428,-2374.2136,-226.8867,-4623.2608,-303.0830,4024.0750,5908.4268,4019.9835,0.0000,-5665.1612,5014.2145,-2510.2679,-1179.5895,3554.5216,1323.6835,-6444.1343,-1127.7931,-3139.3195,-6416.8303,-1611.6754,-1533.8810,-6062.1596,-1943.1161,-2463.6634,-4498.5049,2164.8131,85.7002,-3279.4323,-1336.6403,-1841.4927,4857.1585,-505.0849,-3868.9987,3966.0964,5085.5594,2949.8279,-6555.2188,-2648.7305,2301.1670,-5736.8803,4248.3722,930.2840,4323.4434,2258.2540,6196.8863,2123.1715,-4415.8524,242.6631,-5350.2599,-1344.9703,-6543.4700,-4798.5052,0.0000,6367.5118,-30.7913,-1730.3049,-5904.6310,1160.7467,4944.0777,1678.9752,-18.6351,3130.2373,-1696.7124,518.8783,-5338.8517,-683.2868,2409.2702,4291.0669,-883.8509,-4526.6387,5189.1014,6260.2632,6206.9857,-3921.1692,291.5581,-1085.8241,-5157.7677,-1926.2013,-6773.4598,-610.4558,6149.3130,-2702.8890,3927.4248,-6253.8561,-2464.7432,-3717.2812,0.0000,-2660.1650,6912.8530,-1991.8776,4068.5393,-4323.0506,-5243.3274,-5160.8580,4304.9452,3317.7265,-3954.3020,2586.8305,-24024.7250,-10983.8932,-9278.2324,-17611.6734,-15206.7347,-11191.7856,-11997.7266,47703361.8374,47656254.1563,47665719.5056,47679408.6429,-11314.5269,47686086.5019,-6092.1593,-2481.3518,-4752.3959,4573.7946,4778.7141,-4460.7644,-210.2439,-4571.1245,1133.9369,-3351.7194,5208.7803,0.0000,2077.3954,-1248.3249,-3383.6032,6315.5180,-3602.9147,-6353.6617,-1371.2350,-5796.1858,3245.0261,-1911.0171,-5444.7671,5019.9384,-1149.6571,3611.7814,-6191.5975,-1885.9720,-5329.0836,-5779.5422,2283.4160,-5380.6298,-4581.2617,4220.4239,-6490.0668,3479.9538,4135.2742,-1988.5045,-6244.7996,1519.2239,-2045.4371,4401.1384,-1867.1279,-707.5166,-5286.3657,-970.4863,-6421.1636,1052.7751,-3567.0241,4070.8964,6784.1555,1180.5395,5149.4335,-1464.9717,4809.8624,0.0000,1104.0396,-6574.6404,5361.3584,-3591.5724,-4291.4989,-824.2070,-4393.3055,6873.7465,-4039.6640,-3934.8988,-2587.2305,-1425.0103,-5033.7910,-5631.0923,2993.0581,5937.6963,4687.3843,276.5335,1145.6718,-892.5724,3156.6748,5724.0867,400.6167,-2919.0398,6193.8920,590.9477,5412.9618,-883.3860,334.1398,-3211.5525,-1525.5078,-3607.7545,4593.5869,0.0000,3565.0182,3.7683,-5701.5810,-878.0180,-704.6055,2968.9375,-1445.8809,-312.9802,5943.6549,-1323.6143,-359372.4630,-376650.9637,-365228.1763,-366011.3889,-368442.4901,-368042.2802,-375155.5604,-370402.9110,-85301001.6308,-85346766.7168,-85322932.8586,-85306263.5601,-371360.5503,-85311313.2662,-2333.0242,431.9451,893.8321,-3114.3674,4306.9309,-5266.2349,5135.2144,5048.8142,-5466.7921,1034.3930,2111.2748,0.0000,-3424.4194,4617.8047,5241.5593,-2325.6904,4715.9064,2477.4752,2025.6012,-3450.6305,-5246.0766,1464.7651,-4068.0482,-4459.3324,-3144.9490,-5441.2301,1813.2758,4904.1125,3347.4444,3797.5892,-5309.0335,4121.9243,-4767.3235,2551.8352,2310.8326,-4563.1662,-3914.9146,4192.5082,-347.3181,-1675.2224,6066.0801,-4628.2342,-3112.2339,5256.7912,-4393.3457,5296.4577,304.7724,2631.5516,5515.3455,-3430.6450,712.6753,4076.3923,4251.1162,-1663.2595,673.2569,0.0000,2430.2606,-1706.7939,-3987.0088,-132.7615,-5301.6875,-4670.4091,-5054.5898,843.8678,4501.3888,5420.9272,6415.5960,-4147.4742,4525.7178,3238.4402,4507.1507,3455.7544,-2003.3782,4409.8252,-2691.1138,2942.4007,4716.9279,3893.2845,6822.9871,-3612.6450,-2094.1074,777.0088,-4149.5488,-2903.9042,-6389.6841,-4718.8285,2115.3181,-5354.3742,-3597.5510,0.0000,-5300.1989,413.4825,3358.7268,5511.6021,5376.3482,-3391.6303,-4404.2566,5306.1878,-1216.9253,-5512.3659,-34197.3710,-39707.7912,-37796.6703,-34113.1565,-32504.9648,-42501.4737,-45851.7277,-39315.4860,27768155.4532,27767635.8463,27753976.5154,27775213.9263,-37913.9212,27764603.9005,
