sl_50_5400_20270307 Coordinates.csv
2027/03/07 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:00 2024,
Start: 2027/03/07 07:47:00.00, Stop: 2027/03/07 09:17:00.00,
TIME_UNITS,STARLINK-32211 - X-Coordinate,STARLINK-2530 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-5754 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-2606 - X-Coordinate,STARLINK-5999 - X-Coordinate,STARLINK-31819 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-5601 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-4256 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-6036 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-31401 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-11102 [DTC] - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-31945 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-3828 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-1007 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-5549 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-3242 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-31013 - X-Coordinate,STARLINK-2089 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-6374 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-2530 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-5754 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-2606 - Y-Coordinate,STARLINK-5999 - Y-Coordinate,STARLINK-31819 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-5601 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-4256 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-6036 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-31401 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-11102 [DTC] - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-31945 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-3828 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-1007 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-3242 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-31013 - Y-Coordinate,STARLINK-2089 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-2530 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-5754 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-2606 - Z-Coordinate,STARLINK-5999 - Z-Coordinate,STARLINK-31819 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-5601 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-4256 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-6036 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-31401 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-11102 [DTC] - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-31945 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-3828 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-1007 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-3242 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-31013 - Z-Coordinate,STARLINK-2089 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2249.0350,5800.4596,-754.1136,-3915.0447,4753.2163,0.0000,-5565.9590,597.9585,-6189.5390,555.1949,6562.3850,609.2434,-3880.0517,200.1669,181.8244,-5278.8540,-4250.3216,4856.6775,3305.0099,4321.9508,1910.5060,-4185.0626,-3750.3356,-1008.3367,-2409.2220,-4361.3913,2217.4367,660.1042,737.1999,-2280.5438,6900.5095,-5177.2804,3523.2497,-4737.9908,2950.8370,-5447.6834,-5147.1540,-1616.0941,0.0000,-3328.5298,-5497.9351,-1286.0437,1699.0585,1419.0936,4680.2779,4203.8447,1008.7317,4380.6705,1625.3757,245.0486,-219073.7986,-242731.4260,-231442.6003,-229509.5349,-237066.2535,-234786.7734,-229429.8441,-229566.3205,68411125.9280,68411488.4885,68409137.3733,68417087.5516,-230359.7408,68425265.9418,4489.2975,3489.3960,4280.6050,-4456.4490,-3986.6108,0.0000,-471.4211,6107.4210,-1148.2361,4260.2902,1818.2417,6491.8363,1649.0911,-3230.3234,-965.0335,1097.6013,1043.4245,1277.0877,-2900.7730,-3811.0595,-4381.9067,1265.4057,-1678.3638,4825.8299,-5456.6854,-792.4219,323.9091,4338.7301,-5838.0288,-4465.2598,-650.8529,2072.5065,5848.8443,-2075.2767,5521.5767,3855.9314,-3082.7397,-6538.4687,0.0000,2710.3888,-3704.9865,5156.9322,3865.2077,6090.5557,-1284.1040,-711.6761,4995.8798,23.8563,6288.6697,-5205.2271,324098.8391,303984.4286,324603.4514,324340.9826,320152.4301,321052.7777,314732.2094,318427.4498,-73774427.2218,-73810812.7942,-73785860.1314,-73779616.6311,318557.4918,-73782629.2567,-4616.3262,1441.9678,5359.4447,3452.0706,-3073.9969,0.0000,4065.5172,3196.3855,-2749.1158,-5393.8283,-1320.3678,-1922.7735,5462.1216,6145.3859,6856.6764,-4358.8150,5326.3313,4746.5408,-5335.5375,3635.2027,5023.6863,5333.7811,-5456.1804,-4854.9743,3288.5806,5058.2227,-6567.7655,-5000.2835,-3682.8219,-4761.7442,-27.4126,-4144.2053,-1178.5367,-4471.3421,-2885.7122,1842.0076,3428.8600,-1541.4345,0.0000,-5423.7001,-2053.8358,4405.4057,5459.0488,2911.8031,-4922.6922,5418.0789,4703.8503,-5350.9261,2332.8768,4571.4544,-57353.1787,-61691.1305,-60748.9725,-56619.8700,-55472.2580,-65691.1371,-68396.4479,-62323.7200,30984491.5155,31016486.7475,31011950.3458,31007132.3039,-60695.4494,30996745.7884,
300.000,-183.1388,6461.9736,1391.5827,-4673.3653,3885.3486,0.0000,-6312.5399,1893.1091,-6787.6255,2535.2554,6382.3734,2125.0863,-2565.0353,-1264.4906,2092.3644,-4168.2486,-3037.7893,4237.9264,1389.2973,3363.2187,302.7967,-2884.9758,-4587.0765,584.2274,-4128.1988,-3810.3871,3836.1433,2489.7826,-1174.4677,-3350.4468,6429.8084,-3847.8294,4777.8666,-5685.3892,4311.0690,-4607.7585,-4944.5736,-2824.9417,0.0000,-1519.1787,-4414.0167,120.5422,3415.8170,2814.9084,3191.1673,3250.8839,3015.8533,3658.3769,2927.8439,-1806.7705,-225840.1940,-249141.2061,-238036.7183,-236190.9080,-243799.6326,-241534.4799,-236155.5441,-236660.6441,70011208.3597,70011991.2978,70008982.8984,70016802.8937,-237065.9362,70025297.1035,4266.9091,2457.0615,3920.4296,-2607.3714,-5455.1447,0.0000,993.0767,4916.6129,89.2417,3352.8509,182.0629,5602.0565,3388.4071,-4528.4854,260.4575,2908.3634,2849.0586,-704.5056,-3915.8023,-5386.0630,-3296.9546,3009.0869,305.6361,5797.1247,-5030.4468,1325.1760,1580.1508,3119.4395,-5202.9600,-2687.1148,-2103.3063,1048.0199,5002.9035,-244.2882,5242.5081,5159.4939,-1287.0033,-6298.4410,0.0000,3916.9750,-3498.0926,6176.6016,2521.1234,6178.0094,-2775.0892,-2673.5688,4216.2750,-2022.5674,6224.8971,-5410.7480,319542.3720,298846.1586,319675.8854,319331.6146,315196.4410,316078.4126,309856.7297,313751.9085,-72259661.5066,-72296616.2137,-72271737.1823,-72265436.9206,313610.8748,-72267921.9580,-5318.1832,-361.4417,5504.9754,4295.1478,-1750.8638,0.0000,2631.0059,4482.4859,-1045.6222,-5466.7149,-2713.8158,-3213.4353,5435.6236,5115.2525,6598.7889,-4715.8930,5493.0539,5410.5541,-5526.7706,2475.0330,6091.8481,5493.8913,-5050.8548,-3731.5132,2018.9594,5380.6459,-5562.3747,-5323.1247,-4443.6272,-5419.6637,1499.2216,-5690.7798,361.8562,-3788.7697,-1198.9408,338.4617,4649.8634,260.0641,0.0000,-5494.9502,-4056.5849,3084.6584,5440.8004,1234.1518,-5468.5562,5460.9788,4608.0917,-5508.9679,580.5563,3940.7028,-57198.1414,-61574.4711,-60515.2295,-56642.0168,-55236.5619,-65339.4262,-68393.1725,-62334.7051,30985457.8315,31017331.1293,31012754.7879,31007998.8590,-60563.2428,30997731.9022,
600.000,1921.2705,6483.6759,3410.7498,-5007.0283,2655.0125,0.0000,-6443.1054,3048.5277,-6696.9921,4288.2408,5597.9780,3453.0806,-1043.8879,-2548.2706,3726.4164,-2689.4131,-1571.5290,3251.3243,-637.5983,2085.0793,-1390.5095,-1345.0285,-5000.8648,2083.9037,-5414.4447,-2907.4688,4996.9097,4081.2422,-3000.0953,-4145.8642,5333.6481,-2067.8680,5570.7057,-6083.4895,5228.2244,-3322.1678,-4294.0322,-3754.2987,0.0000,406.7527,-2881.5783,1482.7390,4828.9657,3916.6670,1421.3909,2028.3998,4745.6003,2631.2922,3931.2645,-3668.5164,-232514.2371,-255441.5544,-244523.9931,-242763.9607,-250425.1163,-248171.0431,-242778.3092,-243689.2146,71577764.8268,71578987.8927,71575328.8983,71583027.7562,-243665.9203,71591805.2812,3661.1765,1177.1394,3230.1887,-496.9097,-6386.8683,0.0000,2331.8137,3254.3438,1305.8298,2166.2104,-1494.5703,4143.7252,4825.6444,-5409.8481,1535.8895,4467.4139,4406.3235,-2645.8123,-4598.9817,-6407.5108,-1935.3666,4491.1061,2228.3489,6216.8454,-4106.6556,3320.8978,2730.2424,1601.5008,-4099.8883,-662.8818,-3366.0028,-18.6973,3668.3018,1584.2504,4445.8876,5959.0353,665.3608,-5427.9083,0.0000,4787.4953,-2863.9363,6592.7432,974.7721,5653.7439,-4040.8774,-4395.1196,3071.8036,-3891.3886,5540.9614,-5127.6261,314843.4521,293573.5987,314603.3917,314177.5252,310097.8080,310959.1307,304839.8181,308907.1753,-70710202.8473,-70747719.6670,-70722931.8317,-70716582.4256,308523.0585,-70718524.1115,-5424.4531,-2125.9926,5054.9511,4665.0581,-239.4399,0.0000,912.2243,5286.5514,772.9937,-4947.0861,-3817.4763,-4139.8422,4820.9338,3542.6323,5636.6480,-4569.4363,5063.7973,5491.3100,-5123.7464,1036.0989,6510.9397,5058.7041,-4081.8600,-2206.7276,521.7020,5074.8090,-3965.3190,-5004.3535,-4731.6111,-5494.9326,2865.0434,-6634.6703,1863.3763,-2683.9240,618.4529,-1201.4704,5369.0194,2033.3820,0.0000,-4975.9986,-5627.3171,1429.9537,4834.1607,-577.5483,-5426.0277,4911.6530,4020.7759,-5074.9176,-1234.7596,2888.7773,-57043.7248,-61457.7129,-60281.5431,-56669.1936,-55004.3627,-64981.5117,-68384.6711,-62217.3979,30986429.7136,31018174.0607,31013554.1656,31008849.5537,-60431.0015,30998718.0321,
900.000,3845.4723,5872.5045,5099.3428,-4886.4723,1167.9266,0.0000,-5935.5823,3957.9214,-5923.8599,5634.8375,4291.5984,4465.6906,536.4530,-3536.3000,4911.5986,-984.7484,4.8961,1996.4859,-2575.2941,604.0783,-2999.2846,283.8980,-4938.0279,3355.4542,-6144.1435,-1747.1841,5583.7444,5253.0428,-4564.9786,-4588.2937,3718.0623,-25.9619,5835.7701,-5883.2023,5623.7866,-1704.8616,-3268.1251,-4329.9868,0.0000,2260.5050,-1080.8624,2681.5610,5792.0521,4631.6400,-452.5581,653.6275,6028.3025,1396.9638,4553.7619,-5163.5151,-239092.8506,-261629.6720,-250901.4487,-249225.6534,-256939.7847,-254692.9352,-249295.1309,-250616.5922,73110043.2585,73111726.0664,73107423.6412,73115011.1479,-250156.7196,73124038.5049,2736.4142,-241.3379,2273.9077,1663.2452,-6695.0875,0.0000,3428.5907,1289.8871,2398.3778,814.0842,-3058.7016,2270.6086,5811.8767,-5770.7784,2710.0800,5622.3058,5555.2039,-4352.9074,-4877.5596,-6772.7379,-441.3873,5558.9989,3895.9337,6032.0956,-2767.2707,4976.5254,3629.4655,-47.8062,-2637.9739,1405.0109,-4329.4958,-999.8507,1965.5491,3232.7624,3196.3925,6186.8376,2583.1310,-4006.4685,0.0000,5229.6912,-1854.4983,6355.9368,-624.3076,4559.7495,-4954.6055,-5700.0151,1667.7905,-5394.0339,4296.1729,-4373.6208,310003.9000,288169.0960,309388.2563,308880.6867,304858.9138,305697.2696,299683.5344,303877.1793,-69126793.1297,-69164864.4077,-69140184.9057,-69133792.8832,303296.3234,-69135177.4719,-4923.2771,-3662.1264,4057.8499,4521.1784,1297.7424,0.0000,-905.1358,5522.4145,2506.4046,-3890.8869,-4514.0193,-4597.5404,3684.2970,1594.0548,4072.4774,-3934.9652,4084.9358,4980.0929,-4169.5011,-519.5188,6236.7831,4075.1819,-2656.6309,-444.2540,-1034.3730,4176.3053,-1945.5582,-4082.0720,-4516.3332,-4979.5782,3923.5559,-6877.1120,3164.7376,-1279.5051,2368.3689,-2612.4553,5508.9526,3586.4655,0.0000,-3922.2137,-6599.8823,-379.6032,3704.4803,-2326.5880,-4799.6647,3829.5386,3004.4738,-4095.0605,-2916.2861,1528.0447,-56889.9149,-61340.8545,-60048.1066,-56701.4976,-54775.6310,-64617.3190,-68371.0022,-61971.6845,30987407.1682,31019015.5690,31014348.6098,31009684.5622,-60298.7254,30999704.1782,
1200.000,5387.0135,4697.9942,6285.3156,-4322.3016,-444.8119,0.0000,-4832.2914,4533.2037,-4545.4146,6433.6746,2593.9335,5063.2623,2028.1109,-4148.3200,5529.3502,785.2714,1542.1180,593.6043,-4234.9426,-943.5892,-4355.9162,1847.0683,-4389.7418,4288.7278,-6251.7090,-445.1316,5547.0267,5865.7427,-5716.2951,-4627.5925,1740.3282,2057.3211,5557.4965,-5094.4397,5472.1696,96.8089,-1971.0805,-4511.3658,0.0000,3863.8094,783.6136,3616.4651,6200.2200,4906.1185,-2247.9132,-746.5951,6736.5250,67.6228,4751.0461,-6152.3926,-245572.9938,-267702.8101,-257166.1598,-255572.9969,-263340.7640,-261096.6368,-255703.0418,-257406.4587,74607307.9991,74609470.0071,74604531.7680,74612018.3828,-256535.4096,74621261.2137,1582.8874,-1673.2196,1135.9813,3656.4466,-6354.8048,0.0000,4192.9835,-779.7347,3275.4895,-578.8682,-4364.9555,177.5557,6239.9993,-5558.4208,3635.9736,6256.3578,6173.0286,-5651.9215,-4713.0599,-6447.3635,1034.3696,6097.9473,5143.4997,5249.4620,-1136.6943,6108.4567,4155.6745,-1652.2781,-956.7927,3312.2433,-4910.5723,-1785.8169,52.8525,4543.9215,1605.9127,5830.7523,4274.9843,-2170.7835,0.0000,5188.5330,-569.3632,5482.6432,-2126.2411,2996.4533,-5418.7013,-6451.2711,130.6033,-6375.8149,2607.5461,-3209.7104,305025.6057,282635.0558,304032.8337,303443.0986,299482.1990,300295.2404,294390.0095,298650.7414,-67510190.5401,-67548807.9926,-67524253.5233,-67517824.2712,297933.0124,-67518640.0905,-3870.2750,-4805.3946,2621.3082,3879.3401,2695.0986,0.0000,-2624.7956,5164.8237,3963.5868,-2412.1184,-4729.6090,-4535.0529,2148.5092,-523.7378,2072.9286,-2879.8601,2662.4308,3931.7713,-2766.1299,-2016.7104,5298.5869,2649.6654,-933.9323,1366.1077,-2474.0090,2789.8369,281.9818,-2666.7921,-3820.5274,-3928.6198,4561.3357,-6392.7803,4126.1935,267.9244,3859.9022,-3743.3861,5054.5812,4751.2430,0.0000,-2446.2975,-6871.8656,-2148.1043,2173.7331,-3823.4437,-3656.4030,2331.8187,1667.5532,-2674.1892,-4282.2501,3.9714,-56736.6985,-61223.8946,-59815.1126,-56739.0263,-54550.3387,-64246.7780,-68352.2214,-61606.1620,30988390.1993,31019855.6812,31015138.2493,31010504.0625,-60166.4147,31000690.3404,
1500.000,6380.9336,3083.7877,6846.5951,-3364.4247,-2038.1932,0.0000,-3236.4064,4712.9495,-2701.7668,6596.5925,670.6967,5183.4824,3296.1036,-4345.0676,5527.3709,2456.9262,2899.0642,-827.9375,-5457.6388,-2414.5201,-5312.8109,3200.5735,-3395.2181,4808.2019,-5735.3727,873.3251,4908.1828,5838.8915,-6337.9421,-4247.7743,-406.7195,3952.8045,4770.9804,-3786.7312,4801.6707,1915.6435,-528.1157,-4293.4108,0.0000,5066.0321,2506.2415,4213.5212,6002.0964,4728.6721,-3793.2274,-2047.3720,6798.1072,-1239.6419,4518.6258,-6546.3131,-251951.6643,-273658.2721,-263315.2523,-261803.0541,-269625.2275,-267378.6326,-261999.1170,-264023.8532,76068840.1608,76071500.6514,76065934.6454,76073331.4311,-262799.1160,76082754.6088,308.3765,-2988.1611,-85.9432,5282.8827,-5404.7036,0.0000,4567.4427,-2749.5818,3864.7683,-1888.2033,-5288.7374,-1919.7252,6056.8446,-4778.2031,4189.0978,6300.6482,6188.0031,-6406.9658,-4106.6332,-5468.3980,2350.0660,6043.5493,5851.7692,3935.9893,629.8280,6588.5332,4225.7781,-3045.2558,786.7490,4872.5765,-5059.1367,-2297.1061,-1888.7889,5395.8378,-176.5035,4933.9261,5568.5860,-101.0074,0.0000,4653.2955,854.2460,4054.2658,-3394.8709,1113.1483,-5375.4754,-6566.0719,-1403.5874,-6732.2156,638.3298,-1735.5260,299910.5275,276973.9406,298539.5447,297866.7814,293970.1620,294755.5272,288961.4449,293222.3164,-65861169.2026,-65900323.9197,-65875910.7345,-65869448.4478,292435.5301,-65869685.9521,-2382.7783,-5433.9154,900.7494,2810.1238,3802.0688,0.0000,-4061.4596,4252.0422,4984.1681,-670.9991,-4441.4178,-3959.3989,379.8555,-2586.0111,-148.3586,-1516.5110,950.6168,2459.1289,-1064.3433,-3287.2971,3795.9495,936.6221,893.4844,3029.0237,-3635.4702,1077.2782,2479.3466,-928.8552,-2717.8282,-2454.5327,4710.1348,-5232.1747,4644.6192,1785.3429,4930.4865,-4473.5409,4054.6938,5401.9083,0.0000,-706.7019,-6414.6379,-3684.4422,407.5494,-4906.5059,-2118.7998,580.9476,152.6840,-964.8747,-5185.5986,-1520.5491,-56584.0628,-61106.8318,-59582.7529,-56781.8773,-54328.4591,-63869.8256,-68328.3819,-61137.4959,30989378.8083,31020694.4235,31015923.2110,31011308.2366,-60034.0695,31001676.5188,
1800.000,6717.8622,1194.1175,6724.2251,-2097.9304,-3466.3321,0.0000,-1301.8523,4469.0827,-581.1528,6098.9959,-1293.4451,4807.8331,4230.6217,-4129.9126,4924.2670,3878.2654,3955.9481,-2141.3742,-6129.9724,-3671.2482,-5758.7468,4224.6639,-2039.9447,4878.8069,-4655.8867,2084.9381,3755.7507,5162.2529,-6362.4842,-3470.2904,-2513.7186,5447.4987,3557.4073,-2083.4770,3689.8213,3580.0760,926.5443,-3705.5022,0.0000,5758.6046,3902.6797,4430.6438,5206.5116,4129.1173,-4944.7751,-3136.7802,6203.8258,-2412.9107,3890.1560,-6314.9504,-258225.8998,-279493.4144,-269345.9058,-267912.9437,-275790.3976,-273535.4075,-268180.4759,-270437.3622,77493937.9690,77497116.0296,77490930.7114,77498249.2625,-268945.0161,77507816.9988,-971.4204,-4062.2277,-1289.0250,6379.8138,-3942.5483,0.0000,4530.8457,-4427.1100,4118.2468,-3000.6059,-5737.8894,-3806.6148,5270.0697,-3494.9312,4284.1554,5741.9318,5587.9746,-6534.8321,-3101.0411,-3939.5957,3386.2786,5389.8769,5958.9140,2213.5963,2361.0687,6359.1925,3807.9616,-4086.9098,2432.7792,5936.1577,-4762.2604,-2492.3478,-3672.8584,5713.5312,-1978.8263,3589.2402,6328.3344,1997.2603,0.0000,3660.7151,2255.9677,2209.1434,-4320.1750,-906.6719,-4814.5724,-6025.3665,-2800.7986,-6420.6642,-1418.1544,-80.9387,294660.6914,271188.2687,292910.8763,292153.7700,288325.3574,289080.6861,283400.1108,287592.3411,-64180518.8079,-64220201.2575,-64195945.1512,-64189452.7840,286806.3415,-64189104.6044,-627.3112,-5480.9242,-917.4187,1431.2375,4499.4857,0.0000,-5060.9101,2881.9148,5456.0617,1143.1708,-3679.9247,-2935.3473,-1429.9803,-4374.4141,-2353.8182,9.3624,-864.5119,720.9639,752.4075,-4189.0023,1888.6742,-878.0718,2620.5664,4365.0628,-4388.7028,-761.1960,4411.6166,921.6227,-1325.2940,-715.6833,4354.0565,-3516.8909,4664.4809,3102.8323,5463.6466,-4725.2112,2616.9147,5468.3194,0.0000,1109.1447,-5276.1259,-4823.1951,-1402.7864,-5459.3239,-352.3456,-1232.9997,-1378.4911,848.6368,-5529.4927,-2882.8341,-56431.9957,-60989.6647,-59351.2180,-56830.1461,-54109.9667,-63486.4088,-68299.5337,-60589.4374,30990372.9940,31021531.8220,31016703.6196,31012097.2717,-59901.6897,31002662.7133,
2100.000,6356.8152,-783.0154,5928.8953,-635.8604,-4595.7699,0.0000,781.9908,3811.0640,1599.6778,4983.6840,-3112.3426,3964.4583,4756.4514,-3545.7337,3805.5717,4922.9774,4624.8298,-3233.8025,-6194.9453,-4594.7615,-5632.2347,4834.3511,-448.7212,4507.5008,-3128.9094,3079.9299,2233.2919,3899.1864,-5778.9076,-2354.0581,-4375.2844,6368.6680,2035.4531,-150.2462,2254.0813,4930.1253,2262.0442,-2807.4494,0.0000,5885.0985,4829.4600,4259.5831,3882.8901,3173.8004,-5600.1851,-3925.3256,5008.6457,-3354.8265,2932.5886,-5488.3619,-264392.7791,-285205.6474,-275255.3548,-273899.8435,-281833.5469,-279563.4405,-274244.2838,-276621.2142,78881917.0996,78885631.6027,78878835.8126,78886088.1803,-274970.3402,78895764.1362,-2143.0310,-4789.2544,-2373.6122,6838.2307,-2114.7278,0.0000,4098.4602,-5651.2024,4015.7398,-3823.5543,-5661.9260,-5291.3817,3948.6332,-1827.1980,3887.2388,4625.3305,4423.0407,-6014.6606,-1778.5719,-2019.9026,4056.9294,4191.5091,5465.9703,247.4865,3886.3103,5440.7046,2927.6635,-4678.4242,3832.9954,6404.3445,-4045.2300,-2371.6032,-5125.2742,5475.3744,-3622.7557,1929.4176,6470.0381,3913.5203,0.0000,2293.3867,3470.0970,128.5984,-4827.7291,-2863.3081,-3776.0874,-4876.7727,-3940.8558,-5466.0791,-3357.5035,1605.4079,289278.1897,265280.6135,287149.3798,286306.1061,282550.3955,283273.3444,277708.3451,281767.1997,-62469044.2352,-62509244.2675,-62485160.5703,-62478639.7887,281047.9710,-62477700.7802,1198.7832,-4941.4632,-2636.2930,-105.3758,4712.3674,0.0000,-5516.2980,1201.6367,5327.5175,2832.7550,-2525.8600,-1578.4489,-3085.0497,-5700.3898,-4307.9986,1534.2087,-2585.7913,-1095.0573,2487.7795,-4621.1788,-219.9968,-2597.5860,4053.3931,5230.2658,-4649.6159,-2510.8543,5872.6751,2660.2632,208.7467,1100.4444,3531.2065,-1427.8098,4183.6612,4072.8780,5401.4521,-4471.6536,896.3674,4943.3180,0.0000,2805.1770,-3576.2497,-5442.2802,-3061.4058,-5422.6566,1452.1892,-2913.2617,-2762.8254,2570.3923,-5277.1961,-3937.9189,-56280.4852,-60872.3918,-59120.6967,-56883.9244,-53894.8377,-63096.4882,-68265.7248,-59991.5038,30991372.7529,31022367.9020,31017479.5979,31012871.3609,-59769.2756,31003648.9239,
