sl_10_86400_20270208 Coordinates.csv
2027/02/08 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:47 2024,
Start: 2027/02/08 07:47:00.00, Stop: 2027/02/09 07:47:00.00,
TIME_UNITS,STARLINK-6364 - X-Coordinate,STARLINK-30077 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-31748 - X-Coordinate,STARLINK-3457 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-1463 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-30244 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-30077 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-31748 - Y-Coordinate,STARLINK-3457 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-1463 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-30244 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-30077 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-31748 - Z-Coordinate,STARLINK-3457 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-1463 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-30244 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4367.3883,1404.4171,2443.9676,-3842.4072,-358.1870,-4719.7744,4606.6136,-5179.8676,-2327.3588,4942.0886,-42262.0715,-59547.6719,-40558.0261,-38787.2668,-47416.0281,-44928.6491,-42990.6364,-42605.3340,11141528.2816,11158071.4480,11168060.1339,11152458.2372,-42117.5526,11153828.3481,3056.0598,5258.0696,-3747.3066,-5563.3081,-4383.7722,1312.7512,5006.1727,2527.9395,6507.9133,-4348.9015,390565.8253,383630.6252,399245.0151,398101.1344,397702.9358,397522.0123,389447.3941,394614.9069,-100137940.8627,-100123470.0188,-100123761.6330,-100115148.1491,393305.2317,-100122760.2264,4414.6369,4276.6945,5185.6354,628.8303,-5337.9837,-4749.7939,-586.8835,3945.8722,-188.9286,2271.6237,-49750.1415,-50483.4739,-50119.3344,-45835.9389,-44803.1114,-55061.6841,-57655.0342,-51174.2398,24650388.7632,24664301.7828,24639219.7169,24654903.2928,-49993.1310,24644419.0719,
3600.000,2825.5231,-4633.2631,-142.9227,4998.9286,3879.6749,995.6789,-4635.2324,1654.9030,273.2406,-1675.5565,-134576.2083,-154471.2073,-136989.6074,-136537.7311,-145385.3685,-142917.0039,-140697.9426,-138852.3817,36758523.9398,36771377.5784,36784262.4806,36762597.0712,-139802.4430,36770476.8862,-6044.4564,-2671.8595,6544.3102,2189.6459,5105.9637,-4451.9644,-2023.2777,-3869.5564,-5701.5684,5012.9252,367873.8375,356988.7404,375472.7937,373778.7107,374441.2209,373868.0863,367166.9948,368920.7951,-93788445.8718,-93775891.5950,-93767155.2291,-93767987.4053,370114.4615,-93772162.9648,-1866.6332,-4407.8564,-2050.8594,-4046.9889,2567.9909,5060.9917,4578.5946,-5584.5498,-3904.2895,-4540.1494,-46838.2384,-49070.3162,-47329.6117,-46416.7265,-42154.0522,-50418.8514,-57278.9636,-47501.8163,24654085.0652,24673333.9210,24652272.0354,24661232.5637,-48380.9489,24651023.2715,
7200.000,-651.5870,6681.6102,-1616.3957,-4618.3530,-5189.2908,2059.8883,3544.6757,1933.6344,2870.2820,-2258.5495,-220448.9171,-239716.4844,-224595.0651,-225872.8047,-234257.8322,-230067.0766,-229892.9049,-229920.1498,59843113.0547,59853794.1290,59863415.7914,59843784.4052,-228519.3545,59854240.6306,6646.0040,7.0811,-6158.0045,2608.6805,-4195.9836,6306.0418,-2661.7923,5243.0237,3004.4827,-5051.6768,324483.9325,307342.6523,327368.2783,324053.4346,327166.6508,325015.9984,320919.1543,324022.6165,-81005275.8227,-80996239.3661,-80979009.4028,-80990511.5188,323062.7299,-80988142.3568,-1846.1594,1819.9078,-2551.2837,4231.3540,1795.1172,-1589.3115,-5197.6788,4186.6816,5514.7569,4224.7056,-44440.0615,-47647.5437,-44817.7808,-47685.2963,-39977.2497,-45145.5991,-56218.1018,-47439.2630,24657596.5679,24681310.5069,24665121.7438,24665306.1620,-46764.9028,24657640.9603,
10800.000,-2191.3569,-6300.0556,3343.3556,3022.2288,4607.4645,-3545.5845,-2204.9432,-4092.5686,-5852.4853,5200.2431,-294151.2390,-309838.6174,-297663.3759,-303350.9274,-308308.1735,-299682.6300,-304735.4503,-300879.5175,78811765.4442,78822406.7071,78824274.8861,78814015.0680,-302544.0083,78821776.1594,-4866.4148,2187.2350,2696.2059,-5988.4350,1028.2106,-4936.1015,6159.1899,-5641.5471,-244.6681,4378.3605,261080.6866,237868.8684,258092.6076,252214.4535,259008.7420,254043.2584,253485.1534,254668.5284,-62667916.0511,-62663208.8668,-62641049.0085,-62658808.5567,255173.5188,-62650387.2714,4406.7070,1866.8207,5334.7692,-1067.1568,-5053.9920,-3100.6743,1947.5794,-547.9777,-3678.4443,-1524.2979,-42288.5793,-46213.2305,-42824.0403,-46192.8944,-38258.4008,-44125.3013,-54510.4041,-44841.4706,24661124.4184,24688457.9695,24676788.0690,24667563.5324,-45145.1232,24664272.1217,
14400.000,5101.9777,3475.0897,-5015.0693,-94.2884,-3356.7825,4056.5784,325.2058,4607.2629,6698.4937,-6168.1038,-350582.5547,-360371.3802,-351483.4677,-360296.6034,-362749.3819,-352576.9721,-360223.5001,-358915.8032,92363936.2572,92376895.2636,92369404.6776,92371713.2073,-357097.4706,92372801.6318,1925.3956,-4045.6463,1602.1034,6112.2812,3217.9322,631.4898,-6248.8423,3997.7384,-1632.9917,-2505.3748,180888.3710,152999.4885,172199.7899,166534.0238,174404.5968,169141.6244,169111.3761,170830.1539,-40036808.8402,-40036304.9564,-40013947.9690,-40029040.0650,170816.0550,-40019424.4353,-4276.0866,-4426.0559,-4399.6175,-2963.7875,5103.1652,5437.0150,2725.2006,-3414.6874,-498.1317,-2054.1481,-40287.2303,-44765.0683,-41448.7414,-42013.2809,-37008.1430,-46279.8321,-52157.1735,-43614.0015,24664869.5772,24694961.3769,24686755.3432,24668868.7944,-43521.7407,24670916.7393,
18000.000,-6701.5286,415.9667,5303.3057,-3581.9808,2161.7003,-4141.9511,2574.5443,-4268.0958,-4527.8643,5314.7070,-385726.8550,-388108.4746,-382646.8096,-392775.1974,-394023.2529,-384114.7545,-392551.4567,-386985.8517,99571271.6045,99588752.2522,99572858.8236,99583539.5892,-388655.1159,99579233.4931,884.3924,5443.3788,-4330.3364,-3442.6408,-6269.3424,3955.3668,3300.3616,-474.3066,2904.3358,-613.8201,88559.5368,58134.5604,75289.4520,70525.9257,78830.7091,74190.3704,73261.0922,75939.1361,-14666731.7098,-14669353.4916,-14651003.3221,-14652714.9133,75423.8613,-14649974.5923,1505.0388,4254.9735,352.7358,4620.3543,-1959.4670,-3708.4439,-5398.5822,5504.7414,4333.3638,4454.2896,-38391.0824,-43300.1631,-40625.5298,-38257.8295,-36265.4202,-47556.7460,-49123.6738,-42204.4113,24669019.8031,24700964.0102,24694998.5751,24671697.6930,-41894.8869,24677574.7967,
21600.000,5865.8245,-3605.5480,-2995.3747,6267.8550,-565.7454,3099.1642,-5474.9501,3899.7968,432.7181,-3549.1297,-396912.8197,-391303.6336,-389228.6692,-399549.8021,-399984.8761,-391313.3440,-399379.3018,-396627.5172,99941241.3871,99964943.8629,99943163.4751,99949677.2252,-395174.7060,99948748.4568,-2969.0364,-5726.3430,4759.3488,-60.5549,6440.4885,-6019.5663,368.1685,-3485.3579,-4217.6944,4137.9824,-10265.6646,-40706.0935,-26391.1515,-30172.8091,-21545.8110,-25712.1267,-27685.1387,-25814.7798,11700020.7970,11696194.9460,11707728.1095,11722494.9999,-24855.5841,11715850.8288,2173.4850,-1489.5623,3914.4640,-2619.4475,-2449.1381,-829.7474,4054.6980,-4642.2713,-5465.3992,-4339.2933,-36575.1208,-41814.7176,-40139.1632,-35074.3358,-36108.2613,-47926.9631,-45332.5585,-39764.5549,24673737.4923,24706575.4032,24701752.4481,24680738.4494,-40264.6933,24684246.2775,
25200.000,-2704.6729,5157.7452,-1398.9923,-5968.0916,-1954.2302,-143.1507,6233.6688,-3371.8426,3290.2417,1566.5315,-383008.4695,-369777.5753,-370859.2851,-380531.7719,-379906.7632,-373277.6611,-379968.6889,-375267.3369,93450827.6081,93481654.3000,93457076.3720,93452115.1039,-376228.8003,93458417.6189,4489.5670,4065.6244,-3913.6858,2884.7408,-3991.6300,4911.6722,-2772.4228,5989.7268,5200.5145,-6555.7441,-109364.3637,-137269.2574,-126348.6689,-129158.8366,-120308.5231,-124440.4923,-126688.2028,-122341.4304,37253311.2344,37250824.9005,37254297.7262,37274643.5982,-123557.4668,37268175.8455,-4533.4204,-2209.4598,-5459.1355,-1482.3352,5283.7322,4720.8888,274.0507,1249.1835,3138.7796,1753.5923,-34823.8027,-40303.4995,-39683.2309,-32404.2665,-36667.9662,-47529.4836,-40668.3055,-39516.4427,24679149.1600,24711879.6813,24707319.4542,24694015.0399,-38631.2925,24690931.1651,
28800.000,-1309.5060,-5199.1269,5410.9405,2424.0514,4914.9803,-3945.9392,-3579.6000,1933.2069,-4977.6394,508.6849,-344523.6034,-324926.1907,-328711.7654,-337112.4022,-334033.9413,-330883.4563,-334978.7855,-333579.7457,80547956.1831,80585808.7273,80561365.4462,80547830.0999,-333032.8939,80556114.9203,-5423.9805,-566.0692,2780.7212,-4573.0790,724.0086,-2267.2341,3780.6758,-6105.6510,-4659.2195,6704.5354,-202355.5879,-225468.3755,-218223.8549,-220072.9206,-211675.0663,-215681.5481,-215872.1702,-215684.1975,60239462.5743,60241162.5048,60236681.9518,60253396.0963,-214316.9112,60253594.7176,4095.7365,4533.4616,3152.5332,4387.1048,-4812.2696,-5084.2732,-4421.9383,2793.2497,1139.4974,1814.7172,-33126.7477,-38758.8773,-38942.3073,-30207.2323,-37915.9592,-46448.0190,-35374.7498,-35959.8275,24685337.2462,24716942.2391,24711983.0967,24705816.9293,-36994.8172,24697629.4431,
