sl_5_5400_20271229 Coordinates.csv
2027/12/29 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:41 2024,
Start: 2027/12/29 07:47:00.00, Stop: 2027/12/29 09:17:00.00,
TIME_UNITS,STARLINK-30549 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-4000 - X-Coordinate,STARLINK-4603 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5357.2800,3671.7013,-5596.8357,2567.3467,1756.4682,-53585.4908,-73836.4177,-48625.5705,-48829.1930,-55290.8801,-54235.4010,-57671.6239,-54146.4639,-34674365.5451,-34660233.8326,-34690438.0698,-34679311.2597,-54545.8828,-34674052.4832,3458.4580,5824.3659,-3111.0179,5388.9119,-4982.9567,372426.4864,373977.6794,370062.7184,369863.1980,375575.3974,373782.0546,366520.9731,367286.7811,315884912.7175,315901689.4222,315905467.5013,315907834.4338,368606.0440,315901362.4663,2487.2986,-242.4943,-2167.0060,3448.5638,-4464.1893,-152104.7652,-152160.1638,-150541.3354,-148141.1241,-145775.4067,-155443.9745,-159374.4082,-150094.1674,-128790731.4843,-128816618.9568,-128819366.7162,-128798112.7347,-151287.7126,-128802842.9800,
300.000,-3838.3467,4469.9013,-5448.0112,4061.9410,441.0137,-61817.7606,-81701.6102,-56387.1808,-56675.7025,-63084.3199,-62053.2669,-65400.5327,-61802.5835,-41560792.2363,-41546379.1266,-41576637.7976,-41566162.3827,-62321.8663,-41560408.2698,4058.3310,4838.8456,-1529.6420,5253.4401,-6134.0750,371033.2804,372416.0321,368748.5019,368608.3166,374401.3587,372583.4454,365376.0446,365852.6230,315054813.3348,315071767.9627,315074745.7711,315077340.1660,367407.9072,315071229.9847,3951.1934,-2022.8743,-3699.8158,1860.7770,-3163.4985,-152038.9395,-152109.8598,-150375.6531,-148239.1890,-145624.4043,-155135.9341,-159415.6536,-150436.6651,-128788196.1377,-128813656.5121,-128817037.8460,-128796126.1862,-151219.0936,-128800350.4268,
600.000,-1913.7467,4838.2479,-4749.1682,5134.9045,-884.3131,-70018.0915,-89532.8525,-64125.9223,-64499.8008,-70852.4577,-69845.0282,-73105.2018,-69462.4619,-48427503.3554,-48412817.6574,-48443097.9353,-48433255.7266,-70071.6291,-48427047.1038,4285.5192,3354.9683,245.3863,4606.6943,-6686.5054,369427.5407,370688.7359,367268.8930,367184.8731,373061.5964,371213.1046,364069.3589,364372.0318,314074611.5376,314091756.6144,314093933.1615,314096700.8253,366045.7337,314090998.6550,4975.8825,-3582.7886,-4806.3974,70.5942,-1521.9520,-151966.1440,-152059.4235,-150211.4934,-148341.9664,-145476.7184,-154821.5069,-159451.8349,-150836.2152,-128785665.9752,-128810686.6698,-128814703.7351,-128794158.9190,-151150.3914,-128797857.5620,
900.000,220.5058,4756.4350,-3585.6846,5691.9441,-2105.0931,-78177.3006,-97326.6510,-71838.2912,-72298.4078,-78591.7688,-77606.8545,-80782.3149,-77135.1016,-55271227.4871,-55256278.7599,-55286547.5037,-55277314.3298,-77791.7107,-55270697.7253,4128.6219,1514.7140,2033.1796,3498.2794,-6577.8389,367604.9808,368796.5464,365624.4854,365593.1977,371556.7363,369670.9973,362601.3638,362854.2315,312944772.4491,312962120.0750,312963495.7200,312966383.5256,364520.0954,312961133.6565,5447.7125,-4752.8392,-5360.1468,-1727.2925,283.8392,-151884.6788,-152008.8542,-150049.0380,-148449.5162,-145332.3199,-154500.6496,-159483.0017,-151258.8738,-128783141.0136,-128807709.5015,-128812364.2796,-128792209.5785,-151081.6059,-128795364.3854,
1200.000,2345.2237,4245.7657,-2087.3984,5691.7590,-3119.0552,-86283.9235,-105079.5289,-79520.7928,-80068.5085,-86298.7428,-85334.8929,-88428.5584,-84826.7944,-62088704.1256,-62073502.6676,-62103726.4688,-62095072.0425,-85478.6633,-62088099.7861,3609.4295,-501.9979,3647.1947,2024.8137,-5812.0976,365561.1219,366740.2933,363815.9494,363833.6800,369887.4739,367957.1094,360972.5771,361299.0881,311665832.4850,311683394.2953,311683970.7720,311686927.2493,362831.6371,311682171.4543,5314.3853,-5406.4872,-5297.9906,-3337.6878,2058.9284,-151792.3808,-151958.1506,-149888.4653,-148561.8901,-145191.1808,-154173.3351,-159509.2010,-151668.0165,-128780621.2673,-128804725.0930,-128810019.3742,-128790276.4773,-151012.7372,-128792870.8970,
1500.000,4240.6406,3365.1332,-413.9612,5148.3868,-3844.4543,-94323.2741,-112788.0283,-87169.9430,-87807.1643,-93969.8852,-93025.2673,-96040.6233,-92539.7899,-68876685.2289,-68861242.0644,-68891387.2953,-68883275.1530,-93129.0527,-68876005.4039,2779.9058,-2495.0565,4914.3936,321.4402,-4460.3686,363291.9289,364520.8794,361844.0321,361906.7688,368054.5744,366071.4402,359183.5869,359696.7697,310238399.0989,310256186.2240,310255966.6648,310258942.6550,360981.0764,310254719.5446,4590.5744,-5473.2594,-4627.1235,-4586.3396,3611.4090,-151686.5660,-151907.3119,-149729.9500,-148679.1281,-145053.2748,-153839.5582,-159530.4772,-152026.8954,-128778106.7482,-128801733.5453,-128807668.9123,-128788357.5504,-150943.7854,-128790377.0970,
1800.000,5709.2006,2204.0676,1261.9400,4127.7432,-4226.2871,-102276.4227,-120448.7113,-94782.2697,-95511.5239,-101601.7185,-100674.0752,-103615.2063,-100271.1990,-75631936.7656,-75616263.6294,-75646296.4941,-75638684.0302,-100739.4607,-75631180.7087,1717.0492,-4263.8103,5693.5625,-1450.7473,-2654.0682,360795.2338,362139.2806,359709.5571,359812.9725,366058.8724,364013.9923,357235.0511,358028.1702,308663150.4934,308681173.5196,308680162.4782,308683111.8506,358969.2031,308679456.1660,3356.3991,-4945.9190,-3424.1918,-5338.6841,4773.5450,-151564.0980,-151856.3369,-149573.6626,-148801.2535,-144918.5773,-153499.3429,-159546.8725,-152301.5384,-128775597.4656,-128798734.9752,-128805312.7859,-128786450.3103,-150874.7504,-128787882.9852,
2100.000,6596.4729,873.7411,2772.0811,2739.2511,-4239.8235,-110119.7081,-128058.1617,-102354.3152,-103178.8378,-109190.7841,-108277.3860,-111149.0123,-108012.3288,-82351240.2567,-82335349.5751,-82365236.1624,-82358074.7864,-108306.4857,-82350407.3840,516.0338,-5626.9679,5891.2158,-3119.9239,-571.6760,358073.3965,359596.5452,357413.4244,357552.8603,363901.2720,361784.7606,355127.6974,356266.2262,306940835.2989,306959104.2292,306957307.7005,306960188.1257,356796.8795,306957129.9772,1748.8316,-3881.2125,-1826.9830,-5513.8990,5420.0273,-151421.7722,-151805.2246,-149419.7694,-148928.2673,-144787.0649,-153152.7527,-159558.4266,-152463.7634,-128773093.4265,-128795729.5167,-128802950.8857,-128784551.8070,-150805.6324,-128785388.5617,
2400.000,6807.9906,-503.3286,3969.4818,1123.8956,-3891.3918,-117826.2223,-135612.9866,-109882.6374,-110806.4740,-116733.6433,-115831.2372,-118638.7558,-115748.6289,-89031394.3085,-89015299.1787,-89045005.5172,-89038240.9618,-115826.7447,-89030484.2002,-717.9726,-6441.1739,5473.3140,-4519.9249,1579.3533,355137.1689,356893.7936,354956.6098,355127.0642,361582.7466,359383.7195,352862.3232,354378.1499,305072272.2166,305090796.4322,305088221.8717,305090995.6398,354465.0392,305088559.7014,-53.3490,-2394.1557,-19.1233,-5093.1240,5481.3211,-151257.2572,-151753.9739,-149268.4316,-149060.1394,-144658.7156,-152799.9029,-159565.1770,-152493.9643,-128770594.6351,-128792717.3210,-128800583.1007,-128782658.5949,-150736.4314,-128782893.8266,
