sl_50_5400_20270602 Coordinates.csv
2027/06/02 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:08 2024,
Start: 2027/06/02 07:47:00.00, Stop: 2027/06/02 09:17:00.00,
TIME_UNITS,STARLINK-30401 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-5330 - X-Coordinate,STARLINK-31586 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-3119 - X-Coordinate,STARLINK-5225 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-6317 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-3714 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-2058 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-30972 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-31987 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-4179 - X-Coordinate,STARLINK-1130 (DARKSAT) - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-31823 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-4198 - X-Coordinate,STARLINK-2280 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-1602 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-3917 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-3196 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-31273 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-5500 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-5330 - Y-Coordinate,STARLINK-31586 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-3119 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-6317 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-3714 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-2058 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-30972 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-31987 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-4179 - Y-Coordinate,STARLINK-1130 (DARKSAT) - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-31823 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-4198 - Y-Coordinate,STARLINK-2280 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-1602 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-3917 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-3196 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-31273 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-5330 - Z-Coordinate,STARLINK-31586 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-3119 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-6317 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-3714 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-2058 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-30972 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-31987 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-4179 - Z-Coordinate,STARLINK-1130 (DARKSAT) - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-31823 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-4198 - Z-Coordinate,STARLINK-2280 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-1602 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-3917 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-3196 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-31273 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5301.5711,-3251.0069,-1766.6364,3259.7680,0.0000,727.7505,4696.6944,-6462.5398,3373.5480,-6079.7912,6200.4323,6499.5689,-3689.6566,1617.2491,5069.9538,5466.3477,1128.3765,4661.5303,4660.2802,-6756.3696,-517.7440,5195.9715,2975.6705,2025.4048,5521.7678,-1918.9099,-5687.7353,288.5633,-1588.1794,-5756.2910,258.4830,-4512.8592,6058.9220,-1738.8562,-5896.8664,4496.9402,5288.8114,-3988.2455,3527.8989,-4852.7225,-4543.7504,2712.5840,2840.5330,-395.4876,-2257.5278,0.0000,-4200.9510,-5701.6786,-5385.6363,-1762.9916,-314648.6879,-308773.6643,-322864.5525,-322431.9371,-318924.6243,-319488.9094,-312891.7684,-317544.3871,175694809.2229,175713038.5491,175673880.3235,175688304.3997,-316724.9632,175681987.9928,-4378.8279,-3062.1563,1778.6375,-2683.3185,0.0000,-5543.5865,2687.7835,-2207.3067,-4415.5046,513.8120,3001.8879,-1993.4822,4575.4741,6462.2248,-242.4858,-683.5225,-4676.0445,-2643.5173,4695.6358,217.7126,4156.1013,1315.1381,2940.7853,5687.3612,4085.8277,4570.7418,-1666.8781,-5344.8139,-4228.9794,2251.1596,-6817.6342,3873.6534,2986.1175,-4152.0945,-320.1907,-604.3576,2443.0794,-469.6012,-4228.5183,-2766.9569,2865.8653,-4467.4400,3030.3626,-4178.1967,6350.9953,0.0000,-620.5091,-3175.6642,3481.7899,-3829.2350,163645.0117,146469.1752,159612.5024,160985.5400,153087.2461,155339.0835,160243.7110,158073.9011,91092666.7008,91082421.5393,91117627.4557,91103424.8320,159650.6021,91108342.6978,957.8864,-5281.1117,6459.5799,5347.5543,0.0000,-4072.2339,4151.2403,1098.1142,-4008.2324,-3266.6338,-742.8759,1440.8067,-3577.9048,-1901.5837,-4724.9352,4203.0047,4941.3598,-4268.9963,-2105.9582,1436.3946,-5507.5609,4379.7816,5483.5172,-3021.7897,-813.0619,-4721.0061,-3428.2578,-4371.9538,-5142.5183,-2878.3110,2.7891,-3527.2609,-567.1666,5147.9630,-3597.9592,-5067.8412,3604.5904,5193.9754,-4132.1375,3684.6463,4345.1198,-4555.0123,-5511.7888,5532.2493,1497.5496,0.0000,5350.1617,2350.6946,2630.7804,5516.0245,123221.8007,120283.1387,122284.2031,125911.6619,127423.8701,117344.8490,114279.9801,122112.1340,34216972.0907,34196158.9966,34228488.5171,34216792.2225,122102.3536,34219666.4827,
300.000,-5846.8063,-4920.8766,243.8782,1434.5869,0.0000,-699.5703,6024.8615,-6411.7960,1429.2009,-4898.6834,5956.5144,5562.8075,-2916.4661,3142.0087,4793.5730,4447.5475,-906.3071,3898.0557,5855.1396,-6750.2413,1574.5475,5900.7635,4527.9173,3467.6462,6128.6657,-561.7652,-6483.4961,-1272.6884,-3112.9592,-5381.2382,-1257.9959,-2729.5479,6409.9610,-3207.2581,-4865.2411,3307.9781,6395.5391,-3713.6189,1573.2263,-4598.6015,-4240.7426,685.4068,4166.6809,-1654.6960,-1120.1768,0.0000,-4774.2523,-5820.3940,-6054.8703,-3327.9003,-318120.4915,-311854.0275,-326101.8625,-325602.7463,-322159.7200,-322701.6963,-316204.1673,-320654.8812,173666303.5315,173684903.9506,173645126.4960,173659819.7440,-319966.4659,173653433.4438,-2869.6492,-1933.6163,2700.4823,-3902.8065,0.0000,-6354.3571,1642.0831,-583.3344,-4447.1361,1833.2537,2182.9745,-2384.4240,5895.9133,6159.6082,-2357.0423,-2525.0241,-4094.3124,-4484.0806,3675.6572,1444.7806,4496.4022,-560.2373,1491.0983,5631.5368,3040.6269,5827.3096,-63.9610,-6075.0581,-2694.0347,3903.3622,-6528.9773,4255.4019,1801.5380,-2557.7536,1201.3578,-2413.5711,1364.8057,1748.1439,-4355.8769,-855.8835,4557.8617,-4375.3248,1310.4210,-5335.9159,6808.4767,0.0000,1389.1368,-3777.2738,3351.5012,-4506.1841,157303.5957,139966.1525,153004.0924,154282.7638,146337.1263,148579.8971,153503.6149,151376.6799,94911727.8082,94902149.7387,94936081.1736,94923123.4195,152928.4182,94927317.7096,2398.9760,-4458.4493,6375.8130,5397.3861,0.0000,-2638.8861,2747.9528,2523.2445,-5012.9842,-4533.7197,-2790.2947,3409.6620,-2016.5541,-403.1455,-4421.9761,4673.9351,5473.1019,-3410.8336,-628.8492,-368.5555,-5017.6103,3576.7318,4985.7452,-1350.0677,1003.6025,-3547.3731,-2197.7325,-3037.5860,-5468.7599,-1510.1803,-1533.4290,-4718.8142,1259.6468,5470.5123,-4766.5178,-5432.0419,2049.4068,5124.3288,-5095.1302,4782.8164,3001.8806,-5334.7663,-5343.5786,4127.2141,-309.8643,0.0000,4684.9677,145.4038,445.3435,4103.8665,123414.1502,120368.7818,122480.0513,125847.7294,127615.5890,117664.5940,114251.0867,122695.4486,34215153.2363,34194446.5978,34227373.6601,34214777.3893,122196.7500,34218102.2007,
600.000,-5845.0998,-6117.3928,2192.5484,-505.0023,0.0000,-2030.0367,6730.2363,-5747.1020,-679.4459,-3250.2450,5120.3826,4051.4924,-1870.6761,4357.8858,4096.5218,3032.0070,-2876.5882,2776.3095,6481.8081,-6070.4697,3492.5588,6056.5849,5658.5620,4526.0722,6131.1347,815.0644,-6633.4467,-2678.2370,-4367.5693,-4467.7979,-2661.3844,-663.1475,6087.7401,-4396.3260,-3378.9001,1822.8185,6848.1779,-3070.7551,-554.4753,-3888.7144,-3546.8395,-1426.6081,5122.5855,-2699.8059,132.5637,0.0000,-4902.8113,-5304.5222,-6066.7473,-4520.7882,-321471.8222,-314798.4697,-329192.7495,-328626.7485,-325250.6008,-325767.8724,-319373.6820,-323572.5313,171554787.7941,171573743.5355,171533394.2919,171548256.7894,-323065.3106,171541872.3130,-1068.3637,-661.2045,3422.7413,-4769.2322,0.0000,-6545.1891,457.8368,1118.7746,-4079.2480,3019.2565,1108.1743,-2577.1887,6614.7721,5259.8979,-4242.9797,-4151.4712,-3159.3310,-5872.4169,2306.0465,2531.8616,4444.9365,-2357.0193,-60.3325,4982.0986,1682.8115,6500.9021,1525.2808,-6218.4618,-923.4950,5147.2212,-5576.1122,4266.7316,412.5569,-739.2449,2649.7255,-4010.8096,170.4544,3768.9844,-4101.3128,1177.1754,5782.9358,-3910.2609,-500.2961,-5980.8936,6585.8373,0.0000,3229.4895,-3969.6455,2850.0938,-4767.5604,150871.6792,133399.7691,146330.2137,147516.3315,139522.7936,141760.3174,146694.6982,144742.6351,98685643.9679,98676738.1996,98709374.8105,98697702.7752,146140.6076,98701146.1230,3584.1557,-3156.0555,5611.5938,4840.8971,0.0000,-921.1105,1036.2628,3676.2463,-5463.6268,-5314.2449,-4538.8889,5016.0180,-234.3752,1138.5768,-3646.9220,4644.7139,5411.3946,-2174.7706,915.3438,-2133.7199,-3988.8352,2389.5656,3947.7215,478.0811,2711.9104,-1979.7981,-722.9842,-1375.1168,-5189.1676,27.9570,-2897.4998,-5402.6968,2942.1046,5185.0776,-5422.4222,-5183.3260,267.1337,4414.5685,-5503.0803,5313.4543,1334.5199,-5545.4088,-4597.4955,2283.5697,-2083.7485,0.0000,3497.1218,-2075.4628,-1787.7943,2255.2786,123601.8533,120454.5625,122675.2768,125778.7030,127803.7277,117990.4753,114227.2373,123239.1765,34213335.5376,34192734.9150,34226248.5004,34212784.5346,122291.0632,34216537.7410,
900.000,-5305.9350,-6715.4098,3883.1801,-2360.1199,0.0000,-3148.6451,6738.0779,-4539.8133,-2737.4714,-1302.4139,3791.4088,2116.8195,-637.9308,5159.3404,3038.2770,1357.2558,-4583.6739,1396.4529,6486.2272,-4782.8102,5048.4688,5639.5257,6246.8665,5103.0447,5539.8320,2086.7765,-6116.3643,-3803.0866,-5220.1217,-3097.2040,-3822.4384,1481.5012,5135.0378,-5180.4001,-1590.8131,194.8687,6600.0867,-2125.4585,-2641.0647,-2807.3999,-2513.4984,-3415.0030,5605.0578,-3444.5241,1395.1249,0.0000,-4560.6094,-4228.6342,-5406.4667,-5234.5819,-324698.5886,-317605.7265,-332135.9073,-331502.2726,-328196.0406,-328686.1410,-322398.7766,-326315.3085,169361266.2815,169380561.5251,169339688.5816,169354616.2050,-326020.1728,169348308.9384,857.9125,642.6757,3861.5130,-5186.3567,0.0000,-6087.8420,-761.8470,2742.0659,-3355.0686,3962.6006,-131.6651,-2573.4357,6662.9708,3842.9556,-5717.0138,-5404.3438,-1964.5831,-6668.3445,705.7537,3390.7404,3994.7529,-3908.0587,-1567.6427,3794.2615,131.6681,6514.2140,2953.9656,-5749.0146,902.5601,5864.9056,-4058.2520,3914.8794,-1051.2717,1117.6938,3887.0627,-5226.4912,-1038.1914,5356.5282,-3495.5662,3110.7173,6425.7481,-3120.8540,-2225.6970,-6033.3906,5710.7536,0.0000,4716.4519,-3706.9651,2060.3611,-4566.8133,144352.7548,126772.8664,139593.8954,140689.3160,132647.2372,134883.9670,139820.0152,138165.5253,102412611.0821,102404382.4692,102435706.1155,102425352.5080,139290.1976,102428023.9908,4387.1070,-1513.5096,4247.9144,3740.3800,0.0000,896.0727,-791.7339,4432.8879,-5310.8076,-5525.1736,-5802.4457,6089.4368,1573.4757,2557.9265,-2482.1572,4118.4357,4762.8694,-697.4382,2361.8016,-3668.7177,-2531.0957,945.6975,2481.6981,2250.7333,4127.4041,-192.0321,832.1841,436.1030,-4334.4822,1562.9238,-3936.6523,-5506.0063,4287.4335,4323.2068,-5495.7724,-4349.5555,-1544.7546,3153.0608,-5311.9544,5213.8220,-476.9414,-5164.7174,-3353.6659,197.0762,-3632.2851,0.0000,1918.9003,-4075.1692,-3829.9280,166.6876,123785.2634,120540.4863,122869.6875,125704.4930,127988.3159,118322.5618,114208.3760,123707.0969,34211519.1090,34191023.9571,34225112.7021,34210818.0535,122385.2930,34214973.1034,
1200.000,-4288.1025,-6648.6473,5149.7125,-3944.3979,0.0000,-3962.7126,6047.3992,-2912.5774,-4533.0413,750.0062,2116.2620,-45.2084,676.8990,5480.5893,1709.5916,-417.8632,-5852.3856,-117.3291,5874.8832,-3014.6696,6091.9844,4680.2737,6224.3462,5152.9476,4423.6793,3141.7205,-4979.0421,-4551.9722,-5574.4876,-1398.3112,-4633.6513,3490.6315,3660.7366,-5470.1560,320.1045,-1413.0050,5677.7808,-971.9254,-4474.9088,-1472.9941,-1225.0143,-5081.5623,5553.8765,-3836.6575,2558.6734,0.0000,-3766.7885,-2727.4637,-4135.1536,-5414.2427,-327797.1532,-320274.5937,-334930.0995,-334227.6718,-330994.8729,-331455.2777,-325277.9875,-328903.4355,167086782.4700,167106401.3538,167065053.3341,167079938.6388,-328829.7926,167073786.8580,2727.4425,1865.9829,3954.8565,-5099.4882,0.0000,-5019.4416,-1911.6601,4133.8922,-2347.1310,4571.8938,-1423.3366,-2387.9728,6040.6868,2040.4177,-6635.7992,-6158.1625,-623.2928,-6791.8501,-982.6542,3953.8541,3174.0516,-5072.3252,-2893.7283,2182.7223,-1470.9611,5857.9042,4092.1584,-4702.1095,2602.6841,5993.0301,-2132.0548,3236.2534,-2448.6038,2827.6243,4790.7077,-5926.2557,-2158.4138,6324.3984,-2597.5847,4730.5228,6430.9185,-2080.7732,-3701.8835,-5473.7207,4276.3878,0.0000,5705.1976,-2996.4385,1094.6529,-3903.1054,137750.3613,120088.3106,132798.1920,133804.8118,125713.4754,127954.5414,132882.6551,131628.0911,106090847.3838,106083300.4260,106113295.1873,106104283.6752,132380.2418,106106169.6998,4722.3607,292.4083,2429.9397,2219.2568,0.0000,2616.3998,-2531.0006,4711.7537,-4571.3037,-5144.1640,-6447.2410,6516.2751,3208.6302,3702.3690,-1051.8394,3151.2724,3597.6253,857.3445,3556.0938,-4808.6354,-800.7027,-599.7665,746.5254,3762.1582,5097.3782,1617.0926,2294.6745,2200.0557,-2998.8248,2921.6793,-4534.8793,-5017.7895,5141.7062,2980.4072,-4978.8009,-3024.2361,-3185.7985,1497.2244,-4542.3783,4495.6649,-2236.9851,-4232.9796,-1746.1575,-1910.4006,-4788.6856,0.0000,126.4014,-5641.6262,-5463.6797,-1939.6682,123964.6992,120626.5587,123063.0925,125625.0108,128169.3817,118660.9155,114194.4497,124068.8357,34209704.0644,34189313.7330,34223965.9591,34208882.5282,122479.4393,34213408.2880,
1500.000,-2893.0331,-5917.6620,5873.0388,-5102.9114,0.0000,-4409.3349,4730.9202,-1026.5556,-5878.9525,2704.6211,272.2098,-2214.0143,1958.3532,5300.6553,225.1889,-2128.2018,-6549.4415,-1627.6979,4713.2797,-941.8448,6525.3227,3262.2827,5583.1345,4685.1980,2901.4666,3891.0429,-3332.2309,-4867.3392,-5381.4363,464.5190,-5018.7596,5162.5328,1826.8058,-5223.1245,2166.6531,-2844.4449,4177.7027,276.1258,-5868.0661,-24.9228,208.0948,-6257.8973,4959.6442,-3861.1477,3520.1583,0.0000,-2585.7195,-978.5180,-2383.4982,-5060.7555,-330764.2515,-322803.9273,-337574.1598,-336801.3188,-333645.9924,-334074.1304,-328009.9240,-331357.0665,164732418.5461,164752345.1724,164710571.1213,164725304.4253,-331492.9744,164719388.3124,4361.0738,2906.4050,3671.3804,-4502.8583,0.0000,-3439.8013,-2892.8726,5160.1931,-1150.1779,4782.1975,-2641.5115,-2045.5233,4816.8270,23.2532,-6910.2665,-6333.2890,742.1647,-6231.6029,-2605.7103,4178.8711,2045.5621,-5747.8494,-3922.7636,310.4871,-2973.7141,4592.8416,4838.6430,-3172.4402,4011.8810,5528.0958,4.9601,2292.6655,-3639.8870,4223.9969,5265.1289,-6026.0988,-3094.9430,6558.8209,-1488.9751,5853.4230,5807.6374,-882.1586,-4792.7415,-4345.9357,2430.7555,0.0000,6104.6534,-1899.1667,79.3857,-2823.7255,131068.0624,113348.9918,125946.1820,126865.9307,118724.5545,120975.8138,125885.7401,125103.7045,109718594.2889,109711733.1322,109740385.3191,109732729.6671,125413.8193,109733824.8216,4554.2580,2066.6880,351.8943,448.4737,0.0000,4053.9080,-3986.9747,4482.8632,-3326.2882,-4211.7559,-6405.4584,6251.3253,4491.6594,4449.0273,491.1207,1846.6185,2041.8777,2316.7970,4370.8234,-5431.5704,1016.0494,-2080.8651,-1069.6108,4837.0942,5517.3604,3246.0356,3501.6077,3725.5826,-1329.8552,3951.0803,-4625.5979,-3990.1082,5407.3679,1305.8497,-3926.6243,-1356.5724,-4475.0655,-345.9083,-3277.5628,3243.8918,-3756.0936,-2849.0007,51.0115,-3815.0758,-5428.9807,0.0000,-1680.2327,-6609.7636,-6516.1054,-3839.9874,124140.4468,120712.7856,123255.3027,125540.1705,128346.9518,119005.5882,114185.4080,124302.8235,34207890.5170,34187604.2517,34222807.9942,34206982.6326,122573.5021,34211843.2949,
1800.000,-1254.5459,-4590.7643,5992.7553,-5727.6574,0.0000,-4459.7203,2926.7544,934.6632,-6632.2683,4371.1181,-1551.6558,-4167.0006,3090.3489,4644.0782,-1285.8216,-3617.6868,-6597.9923,-2996.5019,3118.5751,1229.3267,6312.8496,1514.5123,4378.0177,3761.1557,1128.7960,4275.8236,-1339.6246,-4733.2869,-4645.7028,2307.4833,-4939.5209,6327.6666,-169.9092,-4449.9225,3771.3943,-3964.7234,2255.4095,1496.2905,-6675.6565,1390.6895,1658.4998,-6822.7164,3866.8391,-3538.8257,4190.9913,0.0000,-1122.2150,819.2528,-337.5769,-4228.6873,-333596.9315,-325192.6448,-340066.9923,-339221.5998,-336148.3550,-336541.6197,-330593.2679,-333694.0034,162299294.8906,162319513.3333,162277362.6043,162291833.2786,-334008.5882,162286233.7304,5599.3973,3679.6829,3016.1691,-3442.2287,0.0000,-1501.8679,-3621.3372,5718.3583,127.3253,4562.0110,-3660.6613,-1577.5125,3120.9969,-2014.7041,-6514.6972,-5904.6941,2011.2915,-5046.1375,-4012.9941,4051.0782,702.5171,-5880.5197,-4570.2584,-1627.9627,-4229.9951,2844.4539,5129.6953,-1305.3617,4997.7200,4525.5347,2134.7247,1166.0388,-4501.1515,5175.6304,5252.1243,-5503.0191,-3767.5479,6032.6476,-267.0483,6348.3754,4627.2521,372.0814,-5402.7240,-2754.2493,360.9444,0.0000,5885.9261,-524.6119,-861.1844,-1421.0292,124309.4341,106557.8225,119040.9662,119875.7985,111683.5466,113951.6403,118832.4236,118559.1626,113294117.2367,113287945.6742,113315243.8315,113308947.1313,118394.0332,113309254.9541,3900.6509,3617.4394,-1763.8359,-1372.7721,0.0000,5053.3309,-4997.4718,3770.8126,-1712.8855,-2827.3184,-5681.7075,5322.3923,5281.9673,4717.8376,1981.4248,344.1493,264.4435,3518.6200,4719.1974,-5471.1840,2723.0452,-3338.8382,-2769.9353,5351.1395,5342.1597,4513.3930,4318.6633,4847.4409,487.1398,4535.2448,-4198.7579,-2532.8307,5054.1021,-514.1021,-2451.7286,464.8848,-5271.0504,-2145.8424,-1654.8039,1606.8466,-4871.3505,-1160.1296,1842.5998,-5315.5358,-5484.8162,0.0000,-3299.5566,-6878.1560,-6876.3260,-5333.2085,124312.7630,120799.1730,123446.1313,125449.8907,128521.0515,119356.6179,114181.2031,124398.3414,34206078.5790,34185895.5223,34221638.5593,34205123.0059,122667.4813,34210278.1239,
2100.000,473.9617,-2797.5200,5512.2137,-5767.7106,0.0000,-4120.1610,823.2154,2782.9395,-6710.0659,5589.7831,-3173.4998,-5702.4467,3966.4991,3577.5347,-2691.0247,-4753.6569,-5986.5476,-4097.3254,1247.4396,3282.4267,5484.0467,-400.5100,2721.6553,2485.8087,-718.0177,4271.0412,798.7722,-4175.2423,-3427.6710,3945.5653,-4399.4100,6866.1789,-2118.9175,-3215.0278,4983.6699,-4673.5164,108.8610,2569.2048,-6811.4986,2635.6624,2993.2592,-6714.9562,2371.2062,-2921.3769,4504.8116,0.0000,487.7577,2467.9353,1781.1075,-3017.9779,-336292.5065,-327439.7249,-342407.5718,-341486.9075,-338500.9790,-338856.7391,-333026.7745,-335927.7827,159788569.5466,159809063.8575,159766586.0024,159780683.9530,-336375.5696,159775481.1957,6318.3892,4126.0556,2032.8816,-2011.9602,0.0000,603.5164,-4034.0517,5747.5991,1372.5805,3917.8905,-4367.7919,-1019.2826,1129.2247,-3875.5026,-5489.3254,-4905.5328,3076.0000,-3357.5073,-5070.9890,3583.7577,-738.6804,-5467.8889,-4789.5731,-3427.0800,-5112.2383,789.8488,4944.0834,717.2746,5473.0456,3092.7946,4040.6679,-48.1757,-4936.8362,5599.2526,4738.2214,-4399.4529,-4117.2731,4808.5040,963.2161,6152.3978,3014.4948,1576.6738,-5485.3311,-852.7621,-1725.8899,0.0000,5083.6694,980.4651,-1619.8232,175.7054,117478.0589,99717.7365,112085.6659,112837.5496,104593.5483,106885.9666,111725.8890,111958.2370,116815706.5201,116810227.9925,116836162.8959,116831216.9449,111324.0089,116830750.5500,2831.0633,4776.9968,-3691.0947,-3039.8089,0.0000,5506.8857,-5450.4363,2652.2035,90.4921,-1138.9513,-4352.4932,3827.5893,5493.0936,4479.9923,3259.2960,-1195.1919,-1541.7158,4329.2434,4564.1318,-4923.3328,4135.8756,-4239.2379,-4170.7710,5244.9029,4590.5783,5278.2756,4655.0326,5444.2973,2249.8138,4608.4981,-3301.8892,-802.3970,4122.1673,-2276.8815,-712.4509,2233.5392,-5486.7590,-3677.9973,148.9660,-221.0924,-5463.6979,653.0721,3433.6207,-6254.0339,-4950.3002,0.0000,-4551.6044,-6418.7824,-6506.3763,-6262.2691,124481.8778,120885.7272,123635.3936,125354.0982,128691.7047,119714.0232,114181.7896,124356.3593,34204268.3622,34184187.5539,34220457.4347,34203308.0985,122761.3768,34208712.7751,
