sl_100_86400_20271005 Coordinates.csv
2027/10/05 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:29 2024,
Start: 2027/10/05 07:47:00.00, Stop: 2027/10/06 07:47:00.00,
TIME_UNITS,STARLINK-31664 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-5740 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-1240 - X-Coordinate,STARLINK-6161 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-2367 - X-Coordinate,STARLINK-30502 - X-Coordinate,STARLINK-31712 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-4388 - X-Coordinate,STARLINK-31153 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-1936 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-5710 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-31147 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-30173 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-31826 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-31684 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-2703 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-32038 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-2133 - X-Coordinate,STARLINK-30827 - X-Coordinate,STARLINK-6237 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-1247 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-4554 - X-Coordinate,STARLINK-4669 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-4773 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-5229 - X-Coordinate,STARLINK-3777 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-1646 - X-Coordinate,STARLINK-31796 - X-Coordinate,STARLINK-1183 - X-Coordinate,STARLINK-30994 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-1260 - X-Coordinate,STARLINK-1737 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-31780 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-3361 - X-Coordinate,STARLINK-31271 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-31292 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-5740 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-1240 - Y-Coordinate,STARLINK-6161 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-2367 - Y-Coordinate,STARLINK-30502 - Y-Coordinate,STARLINK-31712 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-4388 - Y-Coordinate,STARLINK-31153 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-1936 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-5710 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-31147 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-30173 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-31826 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-31684 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-2703 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-32038 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-2133 - Y-Coordinate,STARLINK-30827 - Y-Coordinate,STARLINK-6237 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-1247 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-4554 - Y-Coordinate,STARLINK-4669 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-4773 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-5229 - Y-Coordinate,STARLINK-3777 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-1646 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-1183 - Y-Coordinate,STARLINK-30994 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-1260 - Y-Coordinate,STARLINK-1737 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-31780 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-3361 - Y-Coordinate,STARLINK-31271 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-31292 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-5740 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-1240 - Z-Coordinate,STARLINK-6161 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-2367 - Z-Coordinate,STARLINK-30502 - Z-Coordinate,STARLINK-31712 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-4388 - Z-Coordinate,STARLINK-31153 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-1936 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-5710 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-31147 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-30173 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-31826 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-31684 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-2703 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-32038 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-2133 - Z-Coordinate,STARLINK-30827 - Z-Coordinate,STARLINK-6237 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-1247 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-4554 - Z-Coordinate,STARLINK-4669 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-4773 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-5229 - Z-Coordinate,STARLINK-3777 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-1646 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-1183 - Z-Coordinate,STARLINK-30994 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-1260 - Z-Coordinate,STARLINK-1737 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-31780 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-3361 - Z-Coordinate,STARLINK-31271 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-31292 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1311.7936,-4841.5695,-2696.8209,1031.2304,-3986.7390,0.0000,-4111.4241,-3698.3646,6899.0932,1855.7657,-4924.5310,-3882.7873,3953.9755,4346.1362,3337.1863,3919.3067,-1649.1330,-2204.5720,-5075.7615,-430.0127,-5998.5341,2951.9024,4240.3948,5989.4340,5642.2053,5579.7134,-4492.9711,-4633.2152,-4643.5601,-3383.7547,0.0000,-1431.9630,-4340.8882,2982.0029,-3765.9427,-950.7732,-4481.0862,4741.9712,3879.9200,3935.6602,5094.5139,-5718.0278,1240.4232,-2554.8554,1942.6860,5726.1335,-1555.1886,-3152.5484,1067.1063,-2460.7554,3587.0682,4502.1847,4460.5182,-1143.7330,-1166.8361,-2284.7650,4438.0228,-1684.7656,-5843.7010,3216.2986,-4991.7827,-5638.7544,-3881.8232,-3905.7818,-2521.2280,2746.6396,4318.3996,2723.7935,-5556.3077,3652.7158,2782.7531,1312.6389,5920.9439,-541.4466,4287.4107,2873.1870,-2081.0870,-5320.6084,-4669.0448,6522.5376,4067.9674,4036.7105,-4002.7706,-370.5753,1845.9713,-1341.1501,-2825.3455,4946.5091,-6254.4830,-3085.4624,2306.4514,-5140.0350,6732.3035,3296.9388,1398.2667,-1307.7481,-4209.2662,-2350.5536,0.0000,-6739.0537,209445.2562,202093.7219,206380.5508,205671.8809,210533.4186,208909.1948,201261.1875,202452.6535,48280295.9459,48293236.7342,48282704.6476,48296673.0596,203747.3575,48290081.9679,-5808.7552,1794.2080,3458.9663,-4982.2755,1271.0452,0.0000,3105.6084,4057.2784,-335.9055,-4840.3632,-2135.3613,-4068.4699,2395.1950,299.3119,6047.2156,-4972.9195,-5246.0797,358.8731,-2722.8539,6797.4635,2941.5555,4154.9359,-1910.8394,141.4049,-1261.0749,-1888.1888,4479.9361,-2917.7770,5106.7078,4708.4177,0.0000,6406.4223,1201.4164,3373.3471,1731.1153,-4395.9688,-2353.3237,56.9752,3567.3127,-3443.8131,4316.5066,-3807.9959,-2249.3304,-3375.0884,-6263.7778,2272.2828,-4280.0410,5097.8427,4085.5152,-1632.6229,-2644.3616,564.9281,3757.9039,-4340.2363,-6776.2741,-6417.8184,-698.5667,-2344.2733,1666.0771,4044.4620,1352.8845,-2615.0737,-5099.7077,1884.5126,6410.5497,-6141.7725,1709.1437,-3499.5835,-3689.3679,-2075.6832,3014.8212,5342.3100,3509.3675,-5696.3984,-2815.3915,3031.2286,5284.8747,-3959.6003,-2404.7058,-227.4320,-2953.1950,-3109.6663,-3446.2798,3639.0203,-4312.0010,-6367.7966,-3078.7115,-3786.5444,206.9996,5070.8485,5350.4608,3424.8002,841.9904,-2602.5928,-5085.4975,-4532.0718,-1423.3657,4100.3428,0.0000,713.9808,278563.7185,283893.9880,280125.7143,280111.1074,287247.7207,285816.5509,288528.5480,285354.8617,291607551.1187,291638010.3643,291590699.7646,291598081.9212,285650.6559,291591938.9379,-3326.1695,4520.4863,5341.0779,-4712.7556,-5479.6697,0.0000,-4577.8194,-4234.1382,221.1214,4418.6360,-4375.3810,-3987.9328,5128.6034,-5025.9161,455.5357,2480.4710,-4177.1120,6545.7890,3632.0911,-42.5516,1798.4109,-4722.9912,-5118.1160,-3480.3833,3787.8159,3415.9495,2700.1176,4202.8505,-624.3747,-3762.2168,0.0000,-2108.1018,5227.3332,-5151.1185,-5462.6410,5240.6390,-4552.2812,4936.5184,-4481.3006,4505.8280,-1770.6489,1016.4553,6451.6715,5444.5932,-1908.2800,-3154.7087,-5058.6897,-3446.5032,5461.2797,6269.0690,-5068.7643,5206.0860,3687.7722,5224.4722,-690.5179,-1334.9743,5229.6251,6301.6804,-3167.2637,4607.5456,-4583.3935,3038.6014,-2394.9608,5364.2331,402.7258,1704.0008,5067.8899,-5297.7151,1825.7505,-5480.6348,5483.1646,-4082.2893,896.7775,-3926.2030,4625.5732,-5483.6601,3963.8340,-1890.1874,4301.9094,2201.5405,4654.0686,4713.9210,4471.0344,-5905.9797,4882.7082,2188.5657,-5519.1858,3028.9401,-2924.5384,-3190.2589,-3722.9570,-2737.2428,-1325.2919,-5384.7285,4478.6374,5044.0199,4980.6230,4969.1052,0.0000,1131.8942,-177632.6434,-177022.2985,-176972.5327,-174074.3230,-172050.5225,-181897.3399,-185477.0918,-176237.7577,-101780711.2262,-101804536.3615,-101805937.8695,-101783976.2448,-177492.5242,-101789535.8597,
3600.000,4368.2403,2139.8651,-1420.1060,2707.1322,3233.1834,0.0000,-190.5025,-229.0807,-5404.6784,1653.0526,5025.5364,4134.6926,-6599.3491,-2148.2918,-4736.9162,-1587.4639,4057.1089,-2923.1181,6813.7300,-1679.1858,2919.9844,-5695.1445,-764.5008,-3899.3385,-6069.2491,-4810.1988,657.7270,5157.8657,1834.5879,-681.0258,0.0000,-1326.3659,1536.9392,-4869.9698,2292.8828,4540.2199,5399.6924,-5999.4863,-6500.6396,351.3459,-4580.0955,4035.3234,770.9025,5979.4849,-18.3762,-6769.2566,5198.3828,1068.3961,-4912.9549,6095.3939,-2141.7674,-6071.4803,-4124.8084,4656.1531,3268.9966,3982.4737,-2041.2984,5392.6652,2497.5271,-5647.4172,1541.2702,6886.2499,5787.5180,856.1520,187.0828,-1266.6478,-6608.7294,-647.3564,5318.3159,-832.4663,-5879.3203,-3787.6422,-3360.7443,-1917.2353,-189.4155,-5485.9379,-1963.5275,4591.4200,6624.3465,-6245.1030,-1473.2232,-1213.5736,6530.0527,-937.2762,3189.2195,3117.4762,5514.5397,-1306.0286,3368.3211,-1570.7271,-4388.5146,3811.3464,-5126.6770,-1242.2657,2728.2542,4499.0520,3252.0531,315.3585,0.0000,5594.5456,132127.7043,120875.3009,127241.8147,126867.6515,132955.2452,130612.8242,124334.9402,127289.8513,-28894844.7958,-28892493.0587,-28890867.2981,-28883954.0947,126025.7405,-28884127.2694,2466.2859,-5251.3209,-4876.6484,5630.9038,-5187.4456,0.0000,-4344.8871,-5302.4991,1887.6395,6409.5960,-2030.0326,-218.5804,-413.6282,4857.1474,-3996.1376,6423.2217,5580.5698,1770.6609,95.3723,-4998.6763,-3737.5196,-3768.5115,4659.1437,3241.1774,3307.4845,4813.1929,-5040.2359,-1278.8567,-5494.4832,-4077.4270,0.0000,-4336.3415,-4644.7492,1006.0647,-5641.5120,1834.7588,-2206.8590,3001.8977,-1248.1849,4274.2348,-1154.0218,2025.3653,5687.4801,1647.6558,6236.4768,-840.3571,4117.2786,-6829.1218,-2142.1653,951.5865,6262.9207,2451.0230,354.6249,4561.2625,4692.2502,3857.4249,4466.9006,2877.2579,-4344.6502,-772.2993,-4048.5601,485.0172,3298.0846,-5060.7010,-5365.9526,6334.8691,729.0942,6416.8724,280.7446,5368.3453,-4.5336,-5700.7217,-4383.4404,6537.3519,4338.3246,468.7316,-4796.4781,711.5471,-855.7233,1849.6595,6118.4111,5799.6838,1128.1681,-6527.3036,3598.3968,3167.7414,-170.1958,4913.1366,-2641.4617,-3722.6666,-5317.6702,-5100.6957,1943.4072,6164.6335,4808.9371,4918.5634,-3995.1406,-6691.1681,0.0000,-2967.5223,325110.7473,328640.2732,321776.3747,323021.7306,329450.0362,328141.9268,330089.6344,328278.4250,294172017.5248,294200254.3499,294147803.1302,294164157.8202,327581.3687,294155835.4837,4606.0409,-3880.8011,-4703.9550,2995.4656,3169.8181,0.0000,5332.7443,4447.3993,3863.3813,-1641.5183,4296.3324,5497.1308,-2025.6274,3988.1262,3075.0774,1573.4828,171.7039,-6025.9823,10.7492,4301.1067,-5044.6493,1244.0191,5036.4508,4708.5671,301.4001,345.3970,-4666.3777,-4419.3472,3793.9764,5524.4711,0.0000,5181.1426,-4883.9713,4684.0485,3139.3139,-4887.2177,3493.2889,-1404.7554,1991.7939,-5423.0624,5029.0739,-5287.8918,-3929.5424,-3042.9405,-2785.8351,-1153.0351,1506.3010,-1.8423,-4371.1857,-3178.4838,1315.4450,-2231.6727,-5531.7226,-2258.7449,3869.1396,4165.7279,-4856.3120,-3290.8142,4661.1779,-3944.2554,5370.7372,502.3428,-1574.1366,-4627.5321,-4339.9181,2537.5526,-1788.9483,2456.3231,-4419.4255,4245.2796,-3534.7829,-196.7613,4193.7839,-1305.2879,-5385.6687,4128.9192,-4606.9160,5085.4707,-1254.5619,2243.6422,-2729.4774,-3630.8075,-2018.2565,2171.2934,-4781.1851,-5240.3478,4162.5759,-4714.9064,5409.5965,5380.0385,-463.0405,-2255.0544,4199.0722,2648.3554,-4174.7183,-1843.2295,-4260.5465,-1498.7208,0.0000,2664.8192,-178269.1433,-176345.5234,-176112.2228,-176588.0004,-171427.8234,-178893.8747,-186755.4231,-178718.0644,-101830797.7095,-101854341.1545,-101850035.4543,-101837921.1124,-177709.8103,-101837173.9736,
7200.000,-6251.2331,577.2596,4212.9085,-4975.6942,-1952.1284,0.0000,3827.6771,3601.0173,1705.0849,-3966.4628,-4283.3572,-4169.2638,6384.7955,-249.7804,5070.1082,-1976.5658,-4543.0071,6665.1959,-5124.1765,4207.0893,1414.6881,5899.8999,-1923.1168,1319.7377,3746.4073,1536.1816,3496.6886,-4719.1208,2128.4410,4739.7720,0.0000,4684.6486,680.4415,5472.7820,-672.5192,-6756.0450,-4431.7626,4432.1316,6612.6020,-4074.6306,3424.6727,-1738.7830,-1166.2343,-6775.7107,-2745.7799,4893.2360,-5634.5039,1421.3413,6873.0724,-6637.2926,-228.4012,5319.9648,3586.5205,-5670.1966,-5070.9076,-5269.3183,67.9491,-6017.8703,1293.8522,6567.6891,1498.1731,-5472.0208,-5233.1419,1404.9787,3250.2320,-1438.2790,5889.2383,-961.3117,-4022.1151,-1181.4293,6487.7740,4329.3343,-399.5302,2584.1405,-3319.8815,6325.7343,5363.1968,-3159.1949,-5208.4772,3006.6507,-1092.4273,-1268.5465,-6620.7911,1011.7356,-6315.7661,-4909.4776,-6521.0518,-2640.3818,116.1985,5836.8173,4583.0411,381.0209,2102.9036,-605.7408,-5689.5649,-5365.3776,-1453.6419,1425.3996,0.0000,-1969.5837,43251.6397,32622.4861,39861.7571,38964.4346,47153.0368,41615.9743,39463.7217,39085.3720,-104102417.1250,-104109306.6539,-104093114.4954,-104094996.2034,40266.3275,-104090553.2494,1266.7353,6821.3571,5370.0878,-4796.4095,6497.2977,0.0000,5110.9486,5588.0507,-3777.7300,-5004.6148,5207.8271,4296.6981,-1169.2429,-6559.1533,136.7000,-4784.0688,-3403.3685,-531.1551,2607.4954,871.3723,4402.0608,2170.7092,-6392.1270,-6076.5821,-3993.4162,-5404.0353,4737.7101,4708.3202,4669.3383,3291.5894,0.0000,1316.1387,6724.8903,-4016.6627,6678.4754,224.8669,5155.1264,-4176.0257,-1027.4738,-4772.0211,-3152.4902,1907.9805,-6799.2845,-75.1336,-3149.7900,-1275.7824,-2070.8042,5823.9113,514.6477,-867.0061,-5718.2679,-3847.3412,-4488.7071,-3248.1453,-930.5766,-8.3169,-6768.6334,-3013.9552,6097.4147,-2035.1879,6153.9644,1987.3894,362.2708,6697.9422,2688.5958,-4246.9195,-2310.2701,-6557.3760,3699.1235,-6793.4812,-2018.5486,3080.6647,1194.3459,-2958.5888,-5405.4381,-2727.9626,3650.4750,3566.0799,3350.4846,-3323.5734,-6674.7395,-6819.7219,1133.3524,6264.5691,-2327.1705,1083.5036,2300.0554,-5352.9301,5272.6543,1723.4493,2820.4742,4147.9593,-4874.5457,-6483.5929,-3731.6058,-3543.6481,6497.1406,5993.1051,0.0000,4658.5733,350516.8806,351161.1733,343092.5341,347112.1775,350948.9659,348568.5517,351372.8620,347619.2399,276659090.0856,276682638.4021,276629756.6814,276643581.0761,348794.8353,276642833.5754,-2408.1226,553.2152,1117.2443,526.4037,1201.3900,0.0000,-2594.1166,-1961.5825,-5536.9402,-2400.3331,-1567.1659,-3419.6173,-2383.2232,1042.4253,-4715.7828,-4420.2708,3918.1958,1802.1964,-3663.5991,-5288.5438,5137.7403,2944.1939,-1801.5199,-3054.6652,-4233.5631,-3861.2682,3583.8489,1804.2394,-4661.4195,-3805.8942,0.0000,-4888.5282,1412.2608,-833.9315,1379.7335,1439.6227,263.8722,-3146.3301,1732.8663,2881.1106,-5108.7274,6440.3023,-898.6747,-1332.8813,5389.8937,4710.2845,3192.1434,3431.5555,497.3376,-1844.1182,3562.1650,-2174.1786,3819.0200,-2205.3538,-4605.5159,-4521.1103,1337.2674,-1711.4971,-2848.4235,854.9677,-2764.8143,-3750.6397,4379.4161,913.9803,5450.0507,-5307.8649,-2716.3870,1932.8455,4232.1512,-300.4959,-922.0063,4308.8466,-6827.6152,5704.0911,2737.6801,-73.1632,2433.3232,-4990.5077,-2802.0511,-5239.5549,-1134.5806,393.3333,-1695.0065,2803.9873,778.7100,4667.5635,-238.1769,3514.8314,-4464.1791,-2892.5016,4325.3066,5303.6871,-4430.8595,2037.0975,1283.3427,-2543.8897,-550.5758,-3032.3833,0.0000,-4658.3421,-178715.0764,-176323.7947,-175664.7287,-179385.2401,-171252.0510,-175715.2547,-187352.5468,-177155.7935,-101881276.4940,-101904040.9496,-101892583.4364,-101890560.5132,-177911.7627,-101884791.4482,
