sl_100_86400_20271024 Coordinates.csv
2027/10/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:43 2024,
Start: 2027/10/24 07:47:00.00, Stop: 2027/10/25 07:47:00.00,
TIME_UNITS,STARLINK-5927 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-31480 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-2349 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-3849 - X-Coordinate,STARLINK-4598 - X-Coordinate,STARLINK-3154 - X-Coordinate,STARLINK-2474 - X-Coordinate,STARLINK-2754 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-2387 - X-Coordinate,STARLINK-5665 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-31050 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-2471 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-4283 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-5414 - X-Coordinate,STARLINK-2411 - X-Coordinate,STARLINK-31479 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-6135 - X-Coordinate,STARLINK-5552 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-5278 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-2288 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-3917 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-3576 - X-Coordinate,STARLINK-4156 - X-Coordinate,STARLINK-30935 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-31797 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-30565 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-30506 - X-Coordinate,STARLINK-31118 - X-Coordinate,STARLINK-2488 - X-Coordinate,STARLINK-3586 - X-Coordinate,STARLINK-4450 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-4720 - X-Coordinate,STARLINK-32112 - X-Coordinate,STARLINK-5402 - X-Coordinate,STARLINK-3556 - X-Coordinate,STARLINK-1540 - X-Coordinate,STARLINK-31671 - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-31578 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-2558 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-1364 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-2578 - X-Coordinate,STARLINK-3119 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-30275 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-2493 - X-Coordinate,STARLINK-30827 - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-31101 - X-Coordinate,STARLINK-32131 - X-Coordinate,STARLINK-5034 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-31480 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-2349 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-3849 - Y-Coordinate,STARLINK-4598 - Y-Coordinate,STARLINK-3154 - Y-Coordinate,STARLINK-2474 - Y-Coordinate,STARLINK-2754 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-2387 - Y-Coordinate,STARLINK-5665 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-31050 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-2471 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-4283 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-5414 - Y-Coordinate,STARLINK-2411 - Y-Coordinate,STARLINK-31479 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-6135 - Y-Coordinate,STARLINK-5552 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-5278 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-2288 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-3917 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-3576 - Y-Coordinate,STARLINK-4156 - Y-Coordinate,STARLINK-30935 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-31797 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-30506 - Y-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-2488 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,STARLINK-4450 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-4720 - Y-Coordinate,STARLINK-32112 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,STARLINK-3556 - Y-Coordinate,STARLINK-1540 - Y-Coordinate,STARLINK-31671 - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-31578 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-2558 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-1364 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-2578 - Y-Coordinate,STARLINK-3119 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-30275 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-2493 - Y-Coordinate,STARLINK-30827 - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-31101 - Y-Coordinate,STARLINK-32131 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-31480 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-2349 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-3849 - Z-Coordinate,STARLINK-4598 - Z-Coordinate,STARLINK-3154 - Z-Coordinate,STARLINK-2474 - Z-Coordinate,STARLINK-2754 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-2387 - Z-Coordinate,STARLINK-5665 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-31050 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-2471 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-4283 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-5414 - Z-Coordinate,STARLINK-2411 - Z-Coordinate,STARLINK-31479 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-6135 - Z-Coordinate,STARLINK-5552 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-5278 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-2288 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-3917 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-3576 - Z-Coordinate,STARLINK-4156 - Z-Coordinate,STARLINK-30935 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-31797 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-30506 - Z-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-2488 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,STARLINK-4450 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-4720 - Z-Coordinate,STARLINK-32112 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,STARLINK-3556 - Z-Coordinate,STARLINK-1540 - Z-Coordinate,STARLINK-31671 - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-31578 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-2558 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-1364 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-2578 - Z-Coordinate,STARLINK-3119 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-30275 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-2493 - Z-Coordinate,STARLINK-30827 - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-31101 - Z-Coordinate,STARLINK-32131 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2917.8517,5076.9974,6745.8496,-103.7612,3154.6493,6260.1880,4277.1310,324.8918,-1744.3240,-5856.3110,270.7845,3660.9178,-1755.4879,5537.7197,-241.3442,1911.7733,-5179.1650,0.0000,5257.1578,4680.8263,4966.9301,2696.3098,-3996.2459,5596.3024,6860.2285,-6043.6690,1612.3609,3054.5125,3415.2930,4614.6516,6047.9318,2233.3597,1277.8625,-4416.6253,4204.4268,-1172.5367,61.5907,4844.0795,-2079.6768,1486.8546,4085.3616,5757.8155,-3989.3826,1816.9582,-6771.0908,5181.5144,2958.6341,3260.3850,4980.4770,3726.3545,2297.4491,3631.9894,-730.8829,4706.7056,-2432.3691,-5153.5763,-6478.0969,-4151.6023,3313.7040,2296.3819,-5715.8416,-714.5306,4325.7355,0.0000,2744.2123,1929.3682,957.5909,-4210.2062,-486.7711,3518.2844,-2288.1541,3230.7513,-4874.2066,-4863.3904,-2160.9656,3119.3730,-476.9284,5734.9312,-6500.3477,4869.1645,822.6520,-3814.5434,3058.4902,-5471.1567,5968.6546,-4238.1200,-5129.6428,4076.7921,-637.1728,0.0000,-405.7990,2231.2799,-5625.6307,5305.1707,2619.1776,-6421.5325,2902.9354,1150.5851,-130.4958,-1168.6416,-349942.9153,-360682.5114,-353368.3430,-353947.9508,-351618.6447,-352716.4920,-360813.2558,-356390.3379,24541104.9157,24527194.3589,24535122.7718,24535554.8192,-357546.6545,24527927.3266,-4785.6723,3286.6339,693.8378,6868.7484,2717.4556,2991.6448,-2394.0099,-6806.8586,-4967.9057,-743.0061,-6760.0977,-2488.7750,5686.1874,187.2302,6650.0907,6141.1094,-4589.8162,0.0000,1252.4890,-142.4571,477.9086,-4291.6028,4339.6067,-3586.7635,-360.4870,671.4848,-6354.6973,-4934.8270,4246.0759,5024.2815,-2540.4327,4191.8292,-6586.9508,4116.5170,-4363.0512,5705.1401,4127.9101,-3397.2245,-2173.3507,6606.8131,-4481.3618,-3380.8762,-3336.9702,4108.2186,366.2597,3926.6784,5732.6226,2299.9897,4366.5982,4652.0384,2399.5856,-4942.5637,-3606.5424,-4269.3618,3641.1220,-654.2192,668.8885,4557.3441,3209.4029,5426.1915,-1052.1055,6342.2034,-4980.5921,0.0000,-4938.5078,-3738.4075,1290.1415,-4165.0880,-5779.8448,-4882.9309,-5601.8180,-5558.2152,-4832.6390,4559.8012,-6286.2176,-3939.2744,5254.7598,-3822.7647,2092.6800,-2419.8495,6858.1994,4887.8068,3515.8706,-4211.1833,-1105.9268,-2493.1149,609.7227,1961.4971,-2721.8660,0.0000,-6522.5452,-4613.8967,1837.4699,-4328.1461,3287.3168,-2290.7689,3079.4554,-6812.6278,-4066.6612,4176.7929,-39865.2202,-15611.7684,-39763.6972,-39926.0678,-31612.9445,-33455.5629,-33371.1230,-34501.1156,297165448.2035,297196783.2215,297201424.5833,297175264.3272,-35297.7506,297179015.8544,4092.5983,3405.0252,210.0037,-968.2119,-5320.4555,221.6178,4853.5646,1301.4910,-4476.5047,3662.0115,1386.0786,-5311.2242,3512.4485,-4126.7484,-1516.4291,-2442.1709,47.9421,0.0000,-4351.4027,-4959.3959,-4804.2806,4723.3949,-3444.4321,-1639.0705,-1091.1170,3260.1413,1913.0983,3761.3539,-4208.8587,1030.9417,-2279.1503,4990.1985,-1538.4005,3204.6231,-3195.0862,3755.8646,5459.0481,3598.6367,-6252.2859,1283.9298,-3318.3649,-1898.3615,4561.6021,5236.1188,-1160.5372,-2393.2084,-2278.5239,-5300.6394,-1760.1635,-3469.7606,-6099.3529,-3232.1662,5886.1558,2720.7424,-5344.3595,4563.0006,1456.3139,-2847.2942,5035.7222,3426.4414,-3606.1468,-2338.0051,-2145.6483,0.0000,3988.4273,-5418.2140,6727.0217,-3462.8588,-3830.3677,-3377.3362,-3341.6306,2287.6671,-915.2520,-1834.9136,1705.4893,-4627.3184,-4456.4316,-500.1821,-71.2822,-4266.9759,-90.3530,-2638.6214,-5110.6722,-481.3553,-3345.3239,-4831.7258,4381.8044,5198.3638,-6365.9978,0.0000,-2310.7467,4655.9612,-3471.8370,-1102.5658,-5501.1732,1110.8145,5424.4980,-561.2343,5424.1731,5357.0084,83700.0001,82988.3311,84464.0904,87251.0116,89351.1298,79542.8669,75885.0716,82832.1611,-121024914.4486,-121049361.7104,-121008529.0849,-121006710.1726,83893.0290,-121017191.0709,
3600.000,-3351.6479,-2814.0159,-5104.3890,1770.4347,-6336.2507,-6132.1132,-4071.6272,-1818.3616,4374.7010,2450.8175,1813.9943,-2611.6028,233.7079,-6628.5154,-1625.4535,-3512.5918,5689.0603,0.0000,-4599.9085,-5752.4363,-2919.7157,740.8094,1939.8678,-2155.1328,-4433.4166,6353.9323,259.5633,-1901.4230,-5847.9920,-4578.7643,-5386.8065,-4623.6702,484.2159,2623.2495,21.2616,-1400.5323,-4260.2244,-3699.2329,-2352.0369,-2946.0955,-175.4640,-5990.9104,6483.1053,-4836.9013,5718.9935,-5166.7319,-4434.5502,-5704.9668,-5653.2797,-5580.3594,-2764.9411,-1785.9949,2776.5320,-3759.6920,64.1061,5881.0135,3187.6875,1905.7054,-6438.4312,-4778.6948,6717.5102,-2299.1439,-2503.2598,0.0000,1290.9746,2509.5242,785.1820,6455.2395,3280.6174,-2345.0240,4155.5568,477.3008,5796.9712,3476.4321,3557.1443,297.5176,-3178.1481,-3764.6408,4093.3925,-1595.8152,-2975.5984,1925.3111,-4698.7934,5115.8217,-5852.8192,4037.8405,2831.8024,-6525.3454,4185.1636,0.0000,-1918.0672,1694.8523,1769.2138,-2395.0036,-5921.4784,5507.0982,-5350.3247,1398.0629,4673.1410,-3260.6423,-331356.2625,-344987.2237,-334754.8290,-335425.4074,-331679.1335,-333525.2951,-340054.7748,-338695.0491,-53256991.4991,-53274632.9841,-53271524.2117,-53264503.7866,-337658.2874,-53271283.0070,6040.0892,-241.4657,2301.9151,-3804.1460,246.2193,-531.7816,5405.2032,3481.8188,5301.9833,-1123.0799,4551.8497,5893.0445,-6877.9655,1930.9855,-5836.0498,-5529.2591,2016.0735,0.0000,2800.3080,3422.6305,3347.7270,6056.2409,-6539.7148,4070.3235,773.0861,-2495.1437,6246.0519,6648.1830,-3624.5708,-2137.1314,3892.9689,-363.9722,6210.9121,-6295.5634,4123.5246,-6767.9246,-4309.3537,5851.8434,-1133.0114,-3926.9917,4177.4357,941.1106,813.3058,-842.5984,-1992.1805,-340.9959,-4629.8733,2207.9134,-2638.5402,-3954.3936,2295.7715,6691.8920,5974.1276,5575.5636,-6400.6845,-2838.9573,-3826.4110,-6400.5908,-1677.6200,-1619.9252,-915.8999,-3555.8695,6284.4637,0.0000,3966.2703,4800.4030,-5776.9629,2308.9925,6082.3346,6419.2262,5436.2423,4283.4701,2633.8590,-5396.6254,5149.6492,6346.3074,-2863.4548,4462.9733,-4058.4205,5102.6715,-5232.1357,-5985.4485,587.4714,1764.0195,3706.5742,-2018.7046,-4864.9455,496.5731,-238.7462,0.0000,5926.4619,5543.2605,-3711.0381,5080.8157,-1196.6403,-736.2246,600.9500,5650.4925,3746.8801,-3968.7564,-123797.2074,-105430.5865,-128863.0962,-127735.7558,-119713.6823,-121695.7240,-121860.0743,-124956.3745,293384129.4082,293411648.3381,293422951.8144,293401437.8715,-123703.7418,293397824.6281,685.3669,-6350.7298,-3837.2968,5509.9727,2310.7437,3198.7083,-1383.7226,-5727.6722,655.4756,-6413.4934,-4872.1551,2479.3984,679.3660,109.2252,-3145.4258,-2097.6088,3375.5270,0.0000,4357.2116,1290.7007,5302.2073,-3304.1595,-289.2786,5052.9291,5289.2185,1031.6756,2744.6563,325.3028,145.7981,-4702.7359,-2007.6050,-5108.3950,-2930.1092,548.6429,5456.3235,-584.3969,-3201.6780,-316.6475,6416.2589,-4843.9112,5492.4790,-3382.9660,-2300.7501,-4862.1528,-3265.5160,4587.6275,-2388.8459,2549.0228,-2840.9564,-859.3009,5930.0116,-248.2349,-2210.8044,1613.6157,2579.2975,-2299.3440,-4449.9532,-1222.6404,-1572.4430,-4595.8080,-900.2399,5304.8338,-1535.6623,0.0000,-5526.1775,4192.1302,-3741.1963,-159.1571,709.0118,-941.7856,-956.6512,-5300.7740,-2727.5890,-2566.1872,2812.1985,2484.6345,5410.0157,-3697.7734,3651.6794,4365.0193,-3395.7653,-2420.2846,5027.7185,4306.7021,-97.6943,5196.8789,-3784.8869,-2188.4258,5533.7052,0.0000,-3044.0483,-3806.3456,5479.3846,4054.9598,3366.1539,-4112.9424,-4300.1679,3751.6533,-3199.9532,-4613.6740,81789.8001,81280.5043,84030.7646,83449.1223,88676.1468,81278.7282,73338.3945,83232.5743,-121058159.6801,-121085005.3445,-121047902.1473,-121042983.8869,82393.6731,-121053102.5738,
7200.000,1855.5609,1016.6767,1150.9933,-260.3455,5778.7113,4254.3434,2360.7098,55.1827,-4853.0568,911.5973,-4396.9576,1160.7562,1624.4318,4719.9610,3605.7353,4010.7181,-4720.0763,0.0000,3344.9728,3925.6875,1092.7185,-3297.5574,1113.5131,-2602.3368,281.0988,-3669.4935,-2868.0870,-207.9012,5442.1446,3775.1562,2254.6390,6080.6470,-2871.8893,577.8860,-4463.0877,3331.5803,5900.6472,1186.7366,3494.8004,4486.8344,-4064.2197,1818.4502,-6620.7009,6565.7971,-1989.7168,4325.0845,4245.0530,4250.6671,4058.4801,4979.1384,3833.2663,-776.4600,-2790.0496,766.2980,1552.9203,-4738.4226,1718.4137,1645.6681,6108.6805,5983.1738,-4148.6509,5401.3783,-559.8076,0.0000,-5147.1974,-5054.4345,-3319.9045,-5766.5513,-4696.4582,-152.7682,-4375.0003,-4764.4893,-5007.9526,-46.4579,-4060.4413,-2932.3049,6229.3607,-307.9655,342.9754,-1477.7143,4790.0080,1892.8370,5585.5845,-3606.1976,3488.1494,-3568.4579,-28.3260,6168.3248,-6629.4764,0.0000,1813.3174,-4528.3749,2280.9480,-1682.5332,6856.6121,-3130.6020,6173.1559,-4272.9940,-6206.3318,5981.4975,-294548.3337,-307210.3821,-294927.9603,-297015.0536,-290400.4269,-294981.1991,-297835.2693,-295566.5518,-127422997.7243,-127442399.3890,-127446662.5861,-127437116.0859,-296249.4275,-127438382.2762,-4345.4659,-4034.5570,-5058.7505,-1386.2843,-2280.9941,-2783.6459,-5757.3753,1654.2270,-3383.6178,4227.4860,-942.2127,-6540.6827,5022.5465,-3116.4971,1979.7966,2033.5816,1848.0608,0.0000,-5819.7957,-4463.0156,-6344.0477,-6100.6129,5564.3456,-4067.0361,-2567.0471,3505.3729,-3050.4246,-5472.1595,1323.3494,-2238.0234,-4151.3127,-2645.5185,-3113.3144,5576.0980,-3504.3555,5317.1884,3214.2412,-6045.2450,5312.0199,-305.6869,-3675.6578,946.8314,1477.6224,-1639.4190,3654.6971,-3676.0703,747.7340,-4233.6851,-1070.4316,1222.6374,-5318.0677,-5891.8308,-5725.2223,-4758.7428,6478.6802,4844.9518,5643.7413,4982.6359,-259.0931,-2334.0994,2666.5702,-192.5314,-5430.5936,0.0000,-2868.9961,-4633.1669,5873.7391,616.0653,-4274.1404,-5107.0215,-2675.3903,-2191.8487,1005.3640,4399.2370,-1207.9223,-5980.3712,617.0926,-4124.3217,5093.0518,-6532.8337,1615.5210,3635.5167,-3656.5372,2205.9597,-4878.2168,5485.0685,6779.1121,-2105.5737,1434.8439,0.0000,-1449.8936,-5209.7937,5327.6808,-4941.8035,-408.3250,4213.9362,-3036.7781,-2824.3912,-2245.6777,3324.2215,-201784.0248,-188504.3191,-209956.1533,-206337.0990,-200150.5956,-204248.7161,-202197.1041,-202857.5184,269584006.9483,269607082.5665,269621905.8171,269605729.4006,-204401.3930,269597289.9758,-5094.6649,5554.6567,4362.9995,-6795.2213,2636.7944,-4733.2586,-2997.4834,6729.7672,3556.4757,5436.5142,5232.2684,1898.0508,-4472.1493,3953.9621,5434.7814,5193.4206,-4717.2382,0.0000,-1744.7742,3330.2769,-2556.0049,-130.7461,3786.7239,-4854.9057,-6459.1043,-4684.7206,-5402.3923,-4237.9149,3991.8595,5314.0224,5078.7026,1880.9748,5415.0141,-3928.8373,-3834.8357,-2963.0333,-1348.8603,-3181.2928,-2775.9429,5214.5080,-4216.9165,6620.0177,-1400.9387,1364.8357,5467.2389,-3973.4758,5301.5164,2815.7002,5407.0336,4598.7876,-2280.7894,3554.4840,-2788.8903,-4965.0424,1811.1438,-1414.4002,3113.9423,4296.5622,-3063.6177,2286.2333,4725.9004,-4124.1440,4265.6760,0.0000,3618.9015,-41.2177,-1561.7831,3650.2927,2806.1620,4626.7762,4621.4429,4362.9129,4663.6269,5321.5253,-5405.5072,1491.8855,-2918.7890,5524.5503,-4543.6967,-1697.9990,4698.2009,5333.8128,-1802.8069,-5483.5806,3458.1635,-2165.7056,101.9053,-2263.4469,-1506.7535,0.0000,6519.5888,620.5509,-3670.6949,-4569.3760,838.2605,4482.3249,308.1399,-4675.3306,-1597.7689,869.9062,80090.4060,79573.2577,83150.0352,79384.0989,87531.4652,83111.8764,71447.7922,80383.6776,-121091046.6658,-121120201.6927,-121087416.2974,-121081949.9120,80885.6501,-121088983.3401,
