sl_100_5400_20270213 Coordinates.csv
2027/02/13 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:54 2024,
Start: 2027/02/13 07:47:00.00, Stop: 2027/02/13 09:17:00.00,
TIME_UNITS,STARLINK-32144 - X-Coordinate,STARLINK-6048 - X-Coordinate,STARLINK-2517 - X-Coordinate,STARLINK-2449 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-1009 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-1104 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-5322 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-4679 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-1817 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-31845 - X-Coordinate,STARLINK-1246 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-2621 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-4005 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-1573 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-6092 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-2530 - X-Coordinate,STARLINK-2593 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-3244 - X-Coordinate,STARLINK-30976 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-4064 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-5169 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-32154 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-5465 - X-Coordinate,STARLINK-31222 - X-Coordinate,STARLINK-11082 [DTC] - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-4588 - X-Coordinate,STARLINK-1724 - X-Coordinate,STARLINK-30911 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-31948 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-2323 - X-Coordinate,STARLINK-6272 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-3747 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-30584 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-4509 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-2367 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32144 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-2517 - Y-Coordinate,STARLINK-2449 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-1104 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-5322 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-4679 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-1817 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-31845 - Y-Coordinate,STARLINK-1246 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-2621 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-4005 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-1573 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-6092 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-2530 - Y-Coordinate,STARLINK-2593 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-3244 - Y-Coordinate,STARLINK-30976 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-4064 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-5169 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-32154 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-5465 - Y-Coordinate,STARLINK-31222 - Y-Coordinate,STARLINK-11082 [DTC] - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-4588 - Y-Coordinate,STARLINK-1724 - Y-Coordinate,STARLINK-30911 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-31948 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-2323 - Y-Coordinate,STARLINK-6272 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-3747 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-30584 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-4509 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-2367 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32144 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-2517 - Z-Coordinate,STARLINK-2449 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-1104 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-5322 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-4679 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-1817 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-31845 - Z-Coordinate,STARLINK-1246 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-2621 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-4005 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-1573 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-6092 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-2530 - Z-Coordinate,STARLINK-2593 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-3244 - Z-Coordinate,STARLINK-30976 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-4064 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-5169 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-32154 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-5465 - Z-Coordinate,STARLINK-31222 - Z-Coordinate,STARLINK-11082 [DTC] - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-4588 - Z-Coordinate,STARLINK-1724 - Z-Coordinate,STARLINK-30911 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-31948 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-2323 - Z-Coordinate,STARLINK-6272 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-3747 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-30584 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-4509 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-2367 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2762.3429,-2805.5973,-1230.8274,5730.5489,-5803.5164,-4476.5108,-5918.6478,-3416.0962,4411.2949,4341.5595,5334.2192,1186.6178,3930.4134,-5771.3794,-5621.2888,-596.8429,723.2309,1805.6820,-4898.2570,1550.2573,-3816.3092,4748.1118,4663.5619,-5231.1970,-5687.6631,-4922.1637,6266.7108,-6152.3114,1875.8181,3349.0166,-5773.7442,4550.3591,-1016.9531,5084.0943,6072.4894,1761.2991,-112.2535,-2677.5499,1500.6894,-1367.7604,4732.4060,-919.8858,-2222.6485,-4213.6107,-6628.5642,-6593.1897,3621.3198,-4383.0167,4741.7116,3778.9644,-5397.3304,4620.0657,-3676.9218,-3603.2415,4391.8811,-4237.1227,-3801.3336,1360.8104,-627.0623,5549.1508,-5153.6355,4244.0393,-5020.3392,3117.2001,-2015.2380,-5961.9450,-3660.5306,4022.5358,-6224.1760,-102.3815,-1062.4293,4025.7808,-2971.7646,-2382.4060,-2280.7475,-5180.4674,3861.4073,-4995.3181,-1451.7845,1270.5877,-4206.9843,6378.2907,3687.6384,-430.7465,-5366.5886,-5754.5094,-5622.4399,2891.1895,-1317.2850,6883.5486,1173.0510,-4847.2573,-1938.8876,3218.4424,-3937.9345,-6753.7464,-4511.7504,6154.2964,-441.6073,-1516.0425,279390.7584,246754.7075,264624.2921,266455.7615,257892.1455,260381.1539,263014.8577,262836.3172,22303048.5683,22260594.2495,22301740.3513,22288191.0954,263550.3558,22299321.7764,-3546.5722,-5456.7214,6366.6639,2986.4687,3571.1782,3110.7384,3335.6988,-5181.5702,4417.1712,-3331.6540,-3640.5564,6626.2693,-2172.8375,-3773.1410,3808.1409,-6249.9930,5195.7876,-6667.1537,1347.1924,6280.4210,3581.9652,919.3172,-5059.5347,4401.9196,144.7561,939.1859,1628.0198,-2480.3106,-6584.9470,2543.7212,980.0477,-1521.8010,-4253.2653,-1436.4085,2057.5026,-4008.9143,6565.5826,-2531.7753,-5600.6763,-5499.9558,-4784.5467,5398.6822,6362.0810,-4593.0766,-614.3930,-1435.7936,-4213.5995,2975.8108,3371.9000,5757.2330,-3958.7320,3230.4934,-4349.8082,2319.9486,4929.1961,2741.7892,5134.4263,6255.8448,-5234.9736,3442.0015,2988.3771,5198.4528,-284.0158,-5605.7086,-1939.4534,-285.0385,-2095.3786,-1940.3136,647.9910,-5836.9877,5936.4309,-3337.1173,-2947.7873,4488.5675,-6424.5023,720.2494,1827.5707,-697.9640,-4347.4716,6577.9637,-4496.7379,1190.8170,3559.8312,6029.2630,-4117.7157,3838.3828,-1324.5332,-5048.9583,-6526.3534,516.7185,-6809.6632,1778.2758,3306.1715,6118.3598,-1959.3031,254.4390,3975.6181,2532.6427,-6193.3492,4304.8984,249918.8677,231401.4711,246322.5122,245341.4625,244205.1000,244232.1897,236360.0866,240760.7965,-96400376.9069,-96411240.9841,-96390187.3453,-96386192.5399,240275.7775,-96384162.6972,-5109.2831,-3277.7346,2291.7918,-2447.4474,-150.6608,-4245.3441,1186.7755,-2997.3161,3049.7080,4240.9202,2478.6062,1730.3086,-5307.5422,757.7018,645.6761,-2991.4337,4510.4118,-601.9435,4612.9203,2412.4080,-4583.1200,-4836.8933,732.2639,-321.5708,3878.2741,4733.0098,-2323.4620,-1937.1494,909.0839,-5488.4477,-3712.9930,-4960.1135,-5234.7517,-4443.0888,-2461.4911,-5323.3309,-2269.7525,5864.4664,3743.1943,-3968.5966,1052.4210,4016.0729,-1677.2839,-3066.1891,1943.3260,1559.0270,4117.1461,-4446.9140,3764.0763,-1111.6401,-1429.2282,-4014.7868,-3939.6637,5295.5314,2153.8539,-4750.7668,-2685.9776,-2644.9248,4342.3524,-2293.7659,-3513.3168,1655.7987,-4678.5863,1835.0185,6360.4197,3464.3328,-5480.3370,5175.8062,-2460.7115,3670.1958,3402.7789,-4512.2400,-5486.8667,4701.1070,-334.3764,4509.4461,-5088.6678,4632.9227,-5173.7184,-1786.4465,-3097.2756,-2438.3682,-4673.1823,-3178.4616,1470.3520,97.1080,3822.4931,-3558.9857,-1847.8437,-596.1864,-635.2495,-4635.2005,-5805.9901,-18.2490,5215.1872,1821.7618,3276.3305,1937.3093,3029.8060,-4976.6214,135494.7100,130927.9115,131824.9477,136080.4872,137131.9643,126881.4059,124268.7369,133496.5794,25540370.5423,25516969.4990,25510324.0841,25530922.6634,131937.8132,25528513.4349,
300.000,1541.7549,-2897.5884,224.4640,6581.9249,-4900.3686,-2615.8224,-5291.7506,-4773.7203,5327.1114,3373.1635,4584.8514,1845.3475,1940.3495,-6451.1993,-4793.9154,-1213.1836,2764.8335,597.0959,-3888.5390,2600.3751,-2494.5193,4045.7576,3675.3580,-4053.7656,-4506.0520,-3506.3704,6838.9556,-5868.7783,688.5153,4700.0750,-4611.9210,4543.9817,-3057.3650,3531.9219,6765.4484,-407.5353,590.6542,-784.2002,-504.1936,-2589.1383,3234.9563,840.3502,-783.7349,-5132.9737,-6859.6845,-6926.8143,1678.0328,-4010.3060,5101.6184,4986.2346,-6146.6438,5030.3769,-4114.6257,-2761.7505,4245.8327,-2362.5929,-2624.8538,2993.6833,-2310.8304,6431.7263,-3473.1157,5255.7249,-4857.8666,1574.2147,-2454.1186,-4929.0499,-4836.8941,2368.3298,-5122.8219,-1562.9428,830.8252,2077.7561,-4506.9199,-463.5677,-3561.1475,-5599.7746,5092.4712,-4124.7662,-3011.3995,2355.0913,-5503.2008,5889.8422,5136.3306,1374.0245,-5555.0363,-4824.8577,-6359.5027,1491.6768,-2397.0001,6532.7981,462.4771,-3656.4199,37.9928,4117.5906,-5209.2411,-6001.4792,-3956.4191,6826.3216,-1742.6151,630.7301,273990.3100,241805.2957,259582.0028,261302.1544,252709.0397,255176.8869,257869.7874,257931.1995,24407907.8814,24366124.0200,24407193.1893,24393284.7947,258396.1104,24404228.9732,-5129.1556,-3977.1464,5728.7085,1975.1647,4434.2414,3778.5531,4381.5189,-4787.8362,4343.4627,-5039.1210,-5075.2631,6692.8339,-2351.3857,-2429.3627,4708.3203,-4984.3810,5062.2825,-6799.5921,3266.1930,5069.7416,5155.6391,-1074.0758,-5765.0809,5374.3184,1646.6958,2461.5719,449.7409,-998.2426,-6814.3463,912.3836,2634.6823,-3427.9023,-4187.1239,-2723.6870,925.9118,-4143.9274,5567.3218,-1561.5887,-5236.3393,-4022.0828,-5450.5312,4516.7225,6897.3246,-4557.7844,925.9045,58.1638,-4363.6279,4678.7005,1370.6269,4858.3330,-2982.0657,1195.9536,-2491.4655,4218.9001,3742.3094,3614.5668,6282.2124,6121.3482,-5682.9251,2494.3731,3688.4380,4490.4117,1866.4465,-5496.7244,222.5419,1210.2704,-348.7816,-3347.9638,1884.0459,-6369.6967,5380.4427,-3905.1486,-1476.3800,5395.5770,-5523.7201,2436.2386,171.6456,1184.7394,-2869.4544,5575.1690,-3887.8199,-549.8960,2040.7081,5268.9507,-2702.0932,4660.8939,379.7252,-6217.9778,-5495.0667,-1013.7988,-6381.4520,3571.2176,2576.1449,5258.8600,-370.7916,1780.6346,5342.0390,1127.4291,-5060.2947,4022.5452,255784.8015,236579.5457,251764.7473,250737.4368,249668.2862,249685.3848,241895.6228,245808.8541,-95888096.4118,-95899686.2682,-95877664.8620,-95874386.0877,245737.9233,-95871818.7189,-4197.8707,-4917.7655,3794.9787,-711.5692,1659.6003,-5159.9962,-626.2768,-1331.7627,1034.1001,3343.9615,1047.1203,-383.4800,-6248.3258,-787.5040,-1181.2576,-4696.8727,3822.0489,1206.3029,4614.5017,3894.7009,-3948.9790,-5409.6160,-1079.4204,1226.2052,4936.4841,5397.8617,-571.5921,-3512.1381,-908.9913,-4988.8742,-4458.1706,-3901.4874,-4432.0855,-5269.5533,-719.9220,-5493.3941,-4115.8751,6700.7294,4465.5818,-4999.8552,2489.8168,4998.8984,-162.9141,-1050.5914,449.7461,35.5605,5092.6358,-3140.0694,4483.6678,425.6309,387.2929,-4600.8790,-4983.4437,4582.1712,4019.6012,-5422.3596,-1287.3838,-1239.2751,3007.5855,-539.4373,-4709.5139,-143.9782,-4481.9978,3432.7803,6496.8668,4672.9969,-4930.1715,5468.9302,-3929.0820,2136.0401,4277.0704,-5305.1631,-5013.4562,4313.4330,-1847.2826,3228.7684,-4263.5270,5336.0363,-5520.7237,-3386.2902,-1447.9532,-3614.1432,-4190.3683,-4122.4306,3118.1627,-1696.2843,2722.5084,-2370.6536,-3438.1961,-2077.4476,-2690.2475,-4692.4202,-6461.8677,1775.1960,4391.9850,3130.5014,1653.6074,442.9575,4365.3030,-5387.1692,135571.8723,131002.7322,132016.6118,136017.4046,137327.1934,127189.6145,124228.5090,133737.8455,25540973.0317,25517453.0809,25511155.6432,25531155.9813,132027.9858,25529188.1720,
600.000,206.1572,-2759.4111,1695.4960,6774.1936,-3476.5198,-497.3630,-4129.8461,-5641.8475,5693.3205,2109.2860,3396.7701,2321.4826,-248.9295,-6510.4837,-3460.5689,-1768.3954,4527.0492,-683.8710,-2530.8010,3434.7337,-969.0319,2982.6964,2312.8309,-2458.8418,-2899.6356,-1774.7040,6718.5016,-5024.0445,-577.6192,5621.3413,-3028.7432,4124.0498,-4768.5306,1652.2877,6769.1464,-2534.2549,1287.1854,1144.4490,-2481.2080,-3607.4628,1392.1397,2553.8861,729.2973,-5520.5394,-6427.5625,-6586.9847,-446.3377,-3272.5862,5010.0139,5722.0076,-6265.5786,4996.0816,-4201.7358,-1685.5224,3711.7900,-269.3034,-1205.6109,4325.9279,-3730.8491,6672.9281,-1445.4902,5744.6201,-4255.4483,-173.8830,-2728.9445,-3429.5244,-5572.8907,507.6707,-3476.7134,-2845.2209,2670.6591,-75.2376,-5624.3054,1475.6881,-4496.8887,-5487.0044,5783.4464,-2881.3297,-4319.2070,3245.6137,-6238.5389,4851.3685,6110.6493,3070.7254,-5218.3233,-3405.3708,-6492.6397,-36.9775,-3276.8518,5551.7890,-329.9182,-2150.2009,2046.8470,4624.0341,-5970.5712,-4693.0065,-3012.6359,6835.9954,-2916.9106,2725.6860,268465.6964,236748.2407,254425.8868,256036.1299,247413.9197,249862.5964,252608.4931,252967.2269,26501026.2063,26459927.1148,26500893.5723,26486680.9080,253128.7768,26497392.2528,-6192.2733,-2079.1389,4531.2969,774.4073,4851.6943,4128.9696,4993.4969,-3924.3128,3839.3650,-6258.3309,-6009.3603,6078.4517,-2374.6528,-843.9155,5130.4670,-3220.7867,4471.4688,-6262.8927,4879.7372,3354.8205,6249.8836,-2987.6580,-5905.9138,5812.9353,3031.3301,3787.3299,-767.6276,615.5436,-6365.1229,-766.6892,4070.0743,-4974.3044,-3736.7697,-3793.7996,-291.7751,-3926.3741,4012.7634,-342.1102,-4395.8096,-2164.3209,-5578.4474,3201.3334,6766.7901,-4068.7231,2372.2693,1546.0722,-4136.1942,5905.1927,-770.4443,3494.3128,-1694.5466,-957.8698,-379.6612,5688.6035,2144.8469,4191.0201,6817.5555,5398.7399,-5568.1184,1304.4825,4075.8162,3333.6498,3829.9974,-4804.7374,2345.5449,2630.7627,1393.1884,-4462.6498,2961.3204,-6274.8979,4332.8677,-4144.5444,95.6148,5812.1509,-4056.3804,3883.9075,-1462.8375,2983.4743,-1147.5121,4023.9586,-2902.5084,-2265.6458,358.3368,4000.4658,-994.5303,5036.3441,2024.5002,-6756.7968,-3917.4827,-2465.5579,-5310.2139,5045.3032,1663.5939,3865.6192,1214.4678,3167.9984,6152.4575,-382.8110,-3438.3648,3372.3712,261533.3123,241652.3528,257092.7156,256018.9247,255018.9324,255022.7627,247321.6616,250752.9761,-95329856.5535,-95342154.5131,-95319156.4718,-95316603.2069,251089.5116,-95313512.9165,-2812.3762,-6038.1403,4882.2932,1101.2935,3282.7509,-5518.4500,-2371.2857,478.9747,-1091.4401,2088.1049,-497.1874,-2456.5912,-6528.8679,-2248.5748,-2875.5372,-5905.5304,2722.7303,2885.2676,4107.8675,4955.0457,-2897.0142,-5381.6164,-2774.9736,2637.4108,5456.4229,5476.4647,1242.9492,-4708.1731,-2628.7432,-3952.5261,-4727.3913,-2420.0253,-3132.4647,-5526.6043,1100.9676,-5067.3578,-5525.1421,6821.1940,4704.2286,-5494.2914,3646.1262,5414.0870,1368.8109,1076.9165,-1091.9497,-1491.7426,5519.9345,-1494.9197,4723.4485,1918.1074,2160.6591,-4693.0757,-5493.6866,3353.5599,5457.4001,-5515.1409,249.2812,299.4706,1336.7626,1272.9729,-5399.3586,-1928.2384,-3793.0594,4618.7698,5946.0018,5375.3007,-3849.6990,5153.7000,-4937.8072,369.7293,4692.4773,-5525.7588,-3997.5344,3462.9929,-3153.1296,1598.9836,-2922.6364,5448.5176,-5273.6006,-4624.3440,359.1592,-4403.3439,-3260.3135,-4605.7354,4430.5101,-3307.0397,1330.5913,-915.8477,-4657.4149,-3336.0215,-4458.3803,-4249.6657,-6436.4000,3376.7531,3076.9272,4113.6024,-152.6375,-1098.8561,5229.0967,-5176.6833,135648.7144,131077.5311,132208.2097,135949.1572,137518.7961,127503.8921,124193.4009,133844.7150,25541570.2719,25517937.1353,25511997.1206,25531384.2842,132118.0705,25529862.9887,
