sl_100_86400_20271203 Coordinates.csv
2027/12/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:59 2024,
Start: 2027/12/03 07:47:00.00, Stop: 2027/12/04 07:47:00.00,
TIME_UNITS,STARLINK-1948 - X-Coordinate,STARLINK-31701 - X-Coordinate,STARLINK-32093 - X-Coordinate,STARLINK-30982 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-2249 - X-Coordinate,STARLINK-30978 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-4452 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-3624 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-31834 - X-Coordinate,STARLINK-2021 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-5241 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-4725 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-31351 - X-Coordinate,STARLINK-5056 - X-Coordinate,STARLINK-4775 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-3234 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-1302 - X-Coordinate,STARLINK-1021 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-31744 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-11095 [DTC] - X-Coordinate,STARLINK-3886 - X-Coordinate,STARLINK-30992 - X-Coordinate,STARLINK-31634 - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-31749 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-3201 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-3898 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-3964 - X-Coordinate,STARLINK-5086 - X-Coordinate,STARLINK-30954 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-1623 - X-Coordinate,STARLINK-31502 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-2243 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-5311 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-2568 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-31733 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-2255 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-30346 - X-Coordinate,STARLINK-31966 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-11190 [DTC] - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-31904 - X-Coordinate,STARLINK-4777 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-31701 - Y-Coordinate,STARLINK-32093 - Y-Coordinate,STARLINK-30982 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-2249 - Y-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-4452 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-3624 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-31834 - Y-Coordinate,STARLINK-2021 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-5241 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-4725 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-31351 - Y-Coordinate,STARLINK-5056 - Y-Coordinate,STARLINK-4775 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-3234 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-1021 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-31744 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-11095 [DTC] - Y-Coordinate,STARLINK-3886 - Y-Coordinate,STARLINK-30992 - Y-Coordinate,STARLINK-31634 - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-31749 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-3201 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-3898 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-3964 - Y-Coordinate,STARLINK-5086 - Y-Coordinate,STARLINK-30954 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-1623 - Y-Coordinate,STARLINK-31502 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-2243 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-5311 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-2568 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-2255 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-30346 - Y-Coordinate,STARLINK-31966 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-11190 [DTC] - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-31904 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-31701 - Z-Coordinate,STARLINK-32093 - Z-Coordinate,STARLINK-30982 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-2249 - Z-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-4452 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-3624 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-31834 - Z-Coordinate,STARLINK-2021 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-5241 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-4725 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-31351 - Z-Coordinate,STARLINK-5056 - Z-Coordinate,STARLINK-4775 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-3234 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-1021 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-31744 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-11095 [DTC] - Z-Coordinate,STARLINK-3886 - Z-Coordinate,STARLINK-30992 - Z-Coordinate,STARLINK-31634 - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-31749 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-3201 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-3898 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-3964 - Z-Coordinate,STARLINK-5086 - Z-Coordinate,STARLINK-30954 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-1623 - Z-Coordinate,STARLINK-31502 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-2243 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-5311 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-2568 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-2255 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-30346 - Z-Coordinate,STARLINK-31966 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-11190 [DTC] - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-31904 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2337.4897,0.0000,-763.6781,585.7247,-2935.1587,2282.5478,4623.6670,-6646.2453,4108.9809,5065.5949,3391.7563,5313.8739,-2016.3993,-5453.0356,-4608.0180,4476.3448,3318.0048,2899.4138,-6344.0386,-5259.8317,-5323.1485,-4547.6346,4682.2730,5613.9421,4923.7813,-5753.7104,-5593.3133,-158.6057,-4962.0318,3649.1020,0.0000,-3885.4187,-5713.6185,1958.3511,6587.6269,-6432.5125,0.0000,-5232.3516,6290.2030,-5647.9618,6172.6493,-5960.6689,-5226.8001,-2368.3046,3523.4076,5272.8305,-5042.9929,-6458.3677,-219.3059,-2014.6309,-637.0557,1045.7885,575.7365,2847.7923,-2199.2657,5240.5905,-4318.8710,-5489.7267,-6076.8340,-2.7613,6024.0216,-5591.1165,-4725.4834,303.3973,5148.6610,-485.4849,5027.2579,-4798.5086,3856.1669,-5157.9264,1137.8667,-4914.8843,4841.9898,4146.1408,-2857.7873,0.0000,-910.5440,-5740.8792,1592.4620,-4592.5117,5588.9654,-527.6801,-3042.9415,5604.1078,-6749.3723,963.5708,483.6258,-2953.9683,-81.8645,3638.6505,-3298.8436,879.9119,-438.8376,196.2568,-5388.1473,1765.2141,-4225.3358,1934.1855,-904.8255,4654.6055,226785.4949,195626.4415,217146.7160,216843.4961,213443.7182,213676.0766,207406.3796,211060.2156,-12632443.0424,-12684785.3508,-12658646.6474,-12640901.9656,211137.1777,-12651040.7670,3549.5044,0.0000,6475.6220,6617.0156,-4264.0036,-5671.1376,-5016.4748,-1719.6360,-1722.2433,287.2652,-3028.1162,-1903.0495,-6555.9712,-1008.5967,3681.4381,-3766.4658,3817.9266,-3997.9058,-745.3130,2690.7992,-2521.5180,4901.4943,-1661.9262,-2588.0965,-741.7055,3457.6636,3443.9559,-6762.6760,1427.1950,2374.7112,0.0000,-2841.1529,-2352.9987,-4316.5583,-1612.0639,1941.3155,0.0000,-1862.6878,-1850.7563,-3860.6388,-356.2259,1629.0471,3563.0216,-5677.6298,-5760.6218,-3303.1420,-2820.1584,2078.2883,4777.7839,-4811.7637,-4892.8287,5458.8390,-5426.0411,3881.0299,6131.0951,-2505.2138,1742.2625,-745.4387,-2284.2371,-5805.0784,-3412.6511,-1235.7128,-3975.0018,-5769.5908,-95.5034,785.5261,190.7174,4402.3511,-3379.0876,3163.8869,-5048.8132,733.8813,-896.7699,-5306.5169,4654.3806,0.0000,-6638.1004,-720.5651,3723.1871,-1763.7415,-2584.5460,6131.9777,3788.9490,-1761.2945,72.1328,4646.6263,-4476.0520,-4569.3632,-5570.4368,2503.9629,-2519.9650,-2679.1614,6026.7920,-4771.3292,-3775.0126,6364.1494,3339.3670,-5843.6242,6703.6127,4497.3407,317209.5949,328981.6594,321660.3570,321410.7962,329340.5697,327250.9235,322188.2986,322640.2075,306045022.3407,306065088.8595,306066830.4482,306040209.3793,322735.4037,306045776.1444,-5511.2260,0.0000,1796.7308,1997.9011,-4613.8884,-3088.2342,-1274.7177,685.0227,-5310.4118,4718.9840,5182.8155,-3993.8785,331.6738,4100.3311,3476.5536,3688.5342,4562.7014,-4821.7986,2427.5447,-3560.6200,-3665.0387,1645.2733,4792.7475,3069.0882,4628.7225,-1014.2095,-2214.9668,-1435.2562,4600.2371,-5110.2910,0.0000,-4910.2347,3013.1735,5013.5194,1303.1503,1614.6780,0.0000,-4146.4452,-2161.3278,-489.9432,2822.1463,3063.9209,2267.2557,3045.7313,1587.3874,-2747.3145,3807.0481,-578.6547,4978.1743,-4546.7223,-4830.5670,-4035.1683,-4098.0946,-4953.4695,-2250.7160,3814.5190,5099.0418,-4132.2109,-2414.6246,3439.4392,-375.8865,-3901.0276,2285.7050,-3629.5021,4559.0619,6865.6360,-4740.9076,2280.4591,-4658.7473,2929.6630,4596.7373,4784.7318,4732.7915,-1662.1997,4221.8036,0.0000,-1676.7630,-3789.9503,5297.8216,-4890.7010,2912.6066,3057.8049,-4814.8321,-3684.6528,-1585.5474,-4844.5040,5270.9821,-4285.5274,-3935.8797,5291.3300,5512.6179,6343.3888,2998.8847,4988.3609,-2181.8739,2112.7848,-4346.4646,3182.8449,-747.6770,2390.4180,-118434.2294,-119439.7082,-119680.7252,-117128.2790,-114865.1477,-124590.3666,-128414.2768,-118536.4452,-138617825.3549,-138595524.7579,-138598926.5972,-138603234.3931,-120358.0738,-138609402.9448,
3600.000,-5305.3743,0.0000,-2801.6599,-3067.6307,2369.0238,-595.4708,-1582.9129,5908.2838,472.4224,-5077.5288,719.2375,-1596.9850,3251.4824,6843.1005,288.2407,-621.2997,-5840.2051,-1439.5743,6374.3761,1331.1016,4604.1259,2955.9717,-4996.0114,-1938.2620,-3839.6203,2391.2672,2329.5869,2067.2238,4170.6257,-4374.5074,0.0000,4240.2484,4024.6405,179.7147,-3941.0469,3582.5178,0.0000,6920.9031,-3156.1765,5468.4032,-5894.3883,2515.1221,3530.0388,3738.3280,-1444.0178,-3615.8465,4978.0664,3688.2442,-2577.4023,5197.5124,3502.0377,-4494.6894,3243.9264,-4566.2370,575.4252,-6114.5477,954.2478,6411.3233,6807.7331,3257.2077,-4618.7540,4404.0025,3788.7051,2810.8931,-2360.5600,3885.9174,-2642.0058,3604.7061,-1472.8633,446.9552,2297.5794,1918.2076,-1465.5950,-1846.2223,388.9006,0.0000,2393.5978,6816.9243,-5797.8986,6755.5229,-4382.7328,-1236.2854,1463.2315,-2586.4669,6214.9456,-4618.9571,110.6105,5235.0124,4111.8995,-4703.5947,5939.0813,3671.5720,-2948.5745,-839.1906,6516.5140,-3831.4267,3717.6162,311.1876,-1886.5697,-4340.3780,139082.9418,106002.6119,128767.1566,127585.9585,125536.1992,125263.7497,120357.3806,123406.7930,-91446711.7334,-91505762.5973,-91481447.7619,-91456540.5272,123380.7922,-91466273.7799,-725.4882,0.0000,-4207.7849,-4343.1726,-105.2246,6656.4232,5332.5939,-148.4539,-1101.4202,3526.6626,4790.1679,3842.3501,4604.3986,-889.1715,-4103.1680,5069.0929,-13.0523,6627.9592,-1072.2431,-3927.0426,4933.8366,-5550.9076,4593.8504,3760.5700,4953.0009,-4081.7514,-4685.1605,4444.6829,-4961.7099,2918.2545,0.0000,-1767.8924,-1250.4841,6684.5358,2987.9910,-3208.4620,0.0000,246.6009,3267.8004,1563.7488,3173.5939,-3411.8506,-4985.6860,1861.9443,6462.6416,5609.6311,-1257.4211,-4101.8194,-6193.0456,2122.2804,5805.7140,-2686.9119,2656.5666,243.0378,-6491.9746,3152.1818,-4615.4074,-2299.6893,92.1874,5891.3584,519.0036,-2677.6796,-1167.0575,6214.6542,3639.7068,3107.6649,3519.4798,-5484.6994,6221.7456,-4023.4658,6069.9456,-4013.2480,4287.2751,3559.0324,-6762.4018,0.0000,5876.7038,-1114.3845,-687.9534,-280.2453,5115.6481,-6616.0405,-6594.9848,4394.6186,-2248.1259,-1112.9531,6865.9991,1090.7032,3210.0392,1811.6015,-501.1921,1927.7476,-2781.1524,-567.9982,1818.0771,-3629.9491,-5812.8995,6919.4227,-5720.9237,-953.6971,365519.9350,368852.9323,363428.2084,364098.5300,372711.3888,369958.2182,365784.3524,366184.2400,292346413.4848,292357466.7539,292365703.9755,292347934.5562,365830.4509,292346631.0366,4430.9415,0.0000,-4502.0371,-4463.9601,6506.1211,-1496.4143,4138.5644,3548.8010,6808.1854,-3147.2888,-4920.1052,5507.7380,3912.7058,-76.6706,-5485.3025,-4675.5186,-3526.6547,1260.6618,2220.8716,5498.2608,-1603.1938,2797.9811,-1297.0268,-5462.4181,-2658.6336,4860.2912,4534.4775,4865.9400,-2432.4225,4157.2791,0.0000,5102.4745,-5442.9354,-1727.7765,-4827.4885,-4970.0029,0.0000,225.4944,5184.8477,-3840.1515,1185.5339,-5452.0499,2796.8832,-5457.6991,2061.0599,-1307.9048,-4650.6430,3980.1626,-1661.5654,4030.9872,1288.6141,4432.8269,5369.0305,5163.6601,-2241.8159,997.6957,-5060.5965,1149.0534,-1273.0101,515.6950,5132.0067,4617.1462,-5265.8236,-28.2073,-5348.9460,-4844.7546,5317.7615,2124.6254,2650.0841,-5377.2025,-2428.6842,-5285.4785,-5126.8005,5650.5917,-1366.5440,0.0000,-2732.1101,-341.8899,-3243.4853,1531.5777,1022.5486,1394.3442,1051.6903,4686.1721,-2101.2802,4823.6839,-988.4232,4387.9531,4378.4993,-4717.6134,-3496.5422,-5578.9696,-5402.4538,-6837.0495,-1509.6874,-4506.3955,495.7627,276.5845,-3172.9502,-5286.9687,-117620.6980,-118497.7845,-117485.2103,-118286.4721,-112917.2509,-120168.9549,-128275.6047,-120927.0530,-138613725.8841,-138596172.6677,-138600668.0870,-138598489.4560,-119201.4234,-138607838.6454,
7200.000,6793.9075,0.0000,5801.8206,5392.1864,-2857.4034,-1841.3532,-2424.8361,-2923.1425,-5455.7057,3906.7971,-3709.2549,-2042.0042,-4128.8542,-5085.3853,4091.2668,-3113.7412,6089.4513,-274.9558,-3091.5883,2764.7949,-1098.7119,645.7351,3348.3579,-2266.4147,1503.2163,2645.1564,1722.9408,-4435.4836,-2336.7359,3493.3846,0.0000,-4113.4329,-1846.3457,-1739.8818,-240.5790,641.6063,0.0000,-5614.4319,-1055.8554,-3404.2584,2444.8547,1466.3875,1103.7188,-4922.6301,-1641.9326,-169.5946,-4175.8932,908.9878,3805.8715,-6828.4246,-4429.9037,6627.9845,-6294.6902,5597.0179,1955.6849,3772.4578,1700.2255,-4908.3563,-4967.2818,-4791.9762,-495.6077,-2686.1721,-1487.3581,-4511.7232,-188.0518,-3334.0313,524.8702,-297.7786,-790.0202,4395.6215,-4422.4162,671.2106,-1414.3161,-2457.8649,1907.3751,0.0000,-3605.1979,-4837.6334,6138.1473,-6131.4215,774.3185,2858.3140,527.5097,-624.6598,-3322.1303,6482.4539,-316.7391,-6362.2702,-6636.5077,4920.1703,-6435.9450,-6432.8216,5861.3645,-1647.8511,-5334.1819,5533.1160,-1715.4109,-2532.3120,4552.3977,3601.9788,41432.6342,9122.1158,31850.9979,27904.0868,29388.6061,28343.7830,24851.8422,27686.6478,-164029818.5784,-164092738.9810,-164071427.7506,-164045469.6317,27500.6305,-164050017.4709,-1247.6373,0.0000,405.4811,996.8814,4435.1724,-4306.8494,-4662.9258,2956.8822,753.7617,-5720.7557,-5629.8112,-5561.0334,-278.6971,2376.9617,4159.4245,-5535.1293,-3065.3879,-6156.6045,3065.0372,4994.2849,-3502.3120,4219.8641,-5223.5816,-4851.9859,-6491.7818,3940.6823,5317.5411,-726.5277,6392.5972,-5698.8828,0.0000,5190.1788,5122.8235,-6122.3866,-4456.5762,4526.1080,0.0000,1383.1879,-4757.4904,2348.4943,-4686.9201,5177.3639,3886.0138,2451.5261,-5034.1599,-5240.5544,4863.5089,5179.2995,5082.0827,460.0300,-4313.3002,-279.3243,101.4942,-3464.4537,4020.1374,-2544.6411,6448.2242,4134.7609,2434.2222,-2506.8000,922.3210,5872.9670,5938.6014,-3576.9044,-6385.9779,-6084.6904,-6403.6339,4549.3740,-6807.9657,4073.4480,-5187.3097,6441.4177,-6450.1233,-1653.3371,6202.2520,0.0000,-2391.9861,2530.4894,-1762.3876,1729.3961,-5317.7330,3860.0993,5872.5138,-6288.9538,4090.8942,-1757.2716,-5724.0718,2064.2138,-371.6129,-4716.0837,2394.5721,-2123.8193,-1014.9978,5084.8431,1153.6571,-79.3692,5622.1605,-5369.9476,2047.1866,-3438.2289,389931.2388,384711.5812,381825.9370,383551.5065,392515.7819,386200.0602,386253.6866,384830.1791,258706756.6421,258706643.1066,258720075.6685,258712472.7119,385505.0304,258706008.5266,-816.0937,0.0000,3447.6922,4245.0019,-4499.0547,4983.4399,-4533.9165,-5510.5701,-4209.7932,-342.6649,1470.6887,-3563.4263,-5484.1966,-4020.2638,3581.2443,2742.5686,-193.0551,3092.4738,-5277.7469,-3870.9226,5874.8352,-5408.4452,-3048.0886,4352.2611,-1391.2271,-4859.8191,-4100.3925,-5256.8145,-1264.5462,571.8533,0.0000,-1840.9319,4195.7706,-2685.8026,5263.7720,5176.5661,0.0000,3806.9623,-4891.1614,5461.8821,-4283.2729,4313.4186,-5377.5828,4107.0690,-4487.8586,4318.2315,2611.1298,-4329.7412,-2733.1196,-1004.0905,3059.0107,-1777.8729,-2632.9102,-2085.8715,5233.2855,-5260.2622,1816.1208,2548.3195,4156.2946,-4048.3571,-6861.9106,-2505.8544,2423.3878,3645.6648,2556.9631,-94.6161,-2544.8424,-5187.1699,977.5531,3046.8821,-1245.8851,2387.5682,1763.9440,-6272.3188,-2378.2453,0.0000,5373.3911,4232.8349,-1953.1997,2726.6407,-4198.0378,-4924.3445,3452.1846,-2851.2046,4495.8006,-913.3620,-3910.4491,-1789.6952,-1518.3173,1077.7545,-764.8984,1546.0151,3186.2302,4373.6664,4261.9243,4175.1065,3637.3718,-3585.6378,4615.4057,4772.4134,-116823.2801,-117554.6981,-115740.2483,-119587.6666,-111418.5381,-115756.2101,-127465.1881,-116345.1367,-138609200.2116,-138596859.8656,-138602608.6100,-138595775.2422,-118035.3851,-138606229.4145,
