sl_100_86400_20270728 Coordinates.csv
2027/07/28 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:31 2024,
Start: 2027/07/28 07:47:00.00, Stop: 2027/07/29 07:47:00.00,
TIME_UNITS,STARLINK-6292 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-30404 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-30537 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-31910 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-4548 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-3578 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-31440 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-2637 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-6378 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-31784 - X-Coordinate,STARLINK-4119 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-5717 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-32014 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-30150 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-32287 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-30219 - X-Coordinate,STARLINK-5487 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-2660 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-11283 [DTC] - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-31228 - X-Coordinate,STARLINK-4421 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-30088 - X-Coordinate,STARLINK-4524 - X-Coordinate,STARLINK-5236 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-30547 - X-Coordinate,STARLINK-31733 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-11143 [DTC] - X-Coordinate,STARLINK-31987 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-4635 - X-Coordinate,STARLINK-31781 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-3587 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-30467 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-11099 [DTC] - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-1408 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-2402 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6292 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-30404 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-30537 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-4548 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-3578 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-31440 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-2637 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-6378 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-31784 - Y-Coordinate,STARLINK-4119 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-5717 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-32014 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-30150 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-32287 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-30219 - Y-Coordinate,STARLINK-5487 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-2660 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-11283 [DTC] - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-31228 - Y-Coordinate,STARLINK-4421 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-30088 - Y-Coordinate,STARLINK-4524 - Y-Coordinate,STARLINK-5236 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-30547 - Y-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-11143 [DTC] - Y-Coordinate,STARLINK-31987 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-4635 - Y-Coordinate,STARLINK-31781 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-3587 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-30467 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-11099 [DTC] - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-1408 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-2402 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6292 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-30404 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-30537 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-4548 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-3578 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-31440 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-2637 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-6378 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-31784 - Z-Coordinate,STARLINK-4119 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-5717 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-32014 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-30150 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-32287 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-30219 - Z-Coordinate,STARLINK-5487 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-2660 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-11283 [DTC] - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-31228 - Z-Coordinate,STARLINK-4421 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-30088 - Z-Coordinate,STARLINK-4524 - Z-Coordinate,STARLINK-5236 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-30547 - Z-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-11143 [DTC] - Z-Coordinate,STARLINK-31987 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-4635 - Z-Coordinate,STARLINK-31781 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-3587 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-30467 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-11099 [DTC] - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-1408 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-2402 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,879.1129,4886.4180,4980.7083,1139.1324,-1819.1651,-3141.4604,-4101.3401,2864.2047,-4638.2612,-3375.4861,-284.7123,45.4758,3123.1438,4616.2670,-1686.6013,3587.7558,6541.1052,653.9732,4986.0975,-5790.2675,5786.9629,198.3360,-6392.8680,2217.0824,3028.3678,-1472.2516,-6607.6435,-5502.2243,-2231.4661,-1843.2189,-3083.7922,2406.2090,-4488.4811,-2318.7118,2123.4592,5395.0327,-805.4881,5758.5104,2602.4774,-5550.4450,-6043.6010,-6673.3882,-806.6644,-4337.5095,4318.6199,-3493.1916,6568.5089,2552.6037,-2236.1382,-140.8848,0.0000,2382.2422,4979.7616,-1669.3552,-2311.4408,-1312.9103,-3246.3777,5091.4920,1849.4691,-6461.5499,-248.1745,-5506.5343,3411.6421,3811.5084,4129.1596,-4391.7515,-6244.7211,6622.4375,-5345.9415,974.8269,-4625.8424,2416.3234,-839.1606,4169.3531,5859.8188,4089.2713,4119.3906,-6561.7199,-6208.3078,-930.6887,4248.1425,2645.7872,-1945.9928,4059.8835,-3210.4896,-5359.0944,5281.2972,4020.4485,0.0000,3450.9138,784.9330,5671.2670,-3739.9240,-5775.9274,-6132.4336,870.1650,3550.2761,0.0000,-2034.7962,3112.4725,-348391.0956,-317922.4467,-341006.2663,-341609.5110,-333140.8483,-335204.8825,-335513.9085,-336535.7710,148638695.1382,148651517.8474,148677656.2412,148653408.4259,-337228.0226,148656034.6448,2509.4092,1915.2971,3393.4579,-6816.5541,-4993.9603,4157.5726,-537.3686,3525.7449,-1316.1006,-4072.6197,4717.4532,-6792.7446,-6174.8907,-4537.1658,1794.7952,-2785.6924,1721.7141,5525.6216,-1260.8705,-1160.9477,-3733.2055,4284.8612,-658.2165,4926.3012,-5148.3208,6486.2869,-1829.6427,-2876.5989,-6501.0658,6300.9607,-2761.4162,6543.5074,-2485.7315,5581.3636,3700.7767,751.0791,6173.0487,1050.5952,3937.2049,4128.4012,3307.8716,-1198.6005,5133.1943,-2562.6689,4901.1639,3647.9768,-2063.1617,3791.0611,-4633.7555,5286.5128,0.0000,-3670.0044,972.4518,5852.2152,-6121.4388,5051.2317,2675.6838,-4001.7263,6559.5760,1882.2061,-4525.9759,-360.6524,-5783.9520,-1479.0541,1073.9632,38.3623,-2116.2671,247.4818,3705.0524,4902.4350,3882.5147,5788.2264,-5487.7946,3624.0947,-3318.8235,531.1860,2810.9846,864.9130,2317.6073,-4936.8686,2625.6507,3251.4932,6344.6931,-848.6980,4801.3841,-3863.1490,2446.3887,-5546.4137,0.0000,4268.1996,4631.1779,3653.4679,1781.1046,-2698.7677,2429.3219,-6173.7000,5506.4832,0.0000,4155.6032,-6241.6958,-62914.0961,-61737.3263,-70571.2740,-69639.4197,-71351.4921,-70468.5002,-62299.6201,-67023.7188,215591038.5636,215578873.7062,215585781.0657,215576219.8950,-65739.8447,215584154.1818,6411.1624,4519.8444,3204.0473,262.7875,-4444.5776,-4568.4108,-5516.0118,5208.9341,4868.1500,-4483.0029,5023.7790,658.1112,-0.0549,-2294.8640,-6495.9893,-5215.5222,-1362.9166,-4092.7922,-4650.8038,-3630.3057,-672.2315,-5471.5662,-2318.7116,-4140.1617,-3274.5753,1928.8535,-782.7548,3032.5729,707.4726,-1021.2516,5560.3101,281.1368,4483.6079,3363.2833,-5431.2019,-4288.7453,3039.3691,3705.7868,4910.8356,132.4519,725.3746,-1326.2917,-4603.8533,4551.9121,-2260.8382,4541.8471,-653.4884,5162.7321,-4468.9568,-4175.0704,0.0000,5345.0526,-4726.7649,3041.8421,2214.8732,-4571.9440,-5346.0018,-2310.3165,1376.7085,1592.6004,-5230.4705,4161.3876,-35.7328,-5594.5206,5387.9689,5236.9061,2100.8091,-1079.3188,2082.7465,-4776.8981,-3394.3377,-2704.8315,-4139.9436,-4146.7731,-1562.5125,-5502.4980,4826.6648,-1972.9018,-1992.0606,4597.7868,-4763.5732,5506.8625,717.5113,-5464.2080,-3468.8587,1774.3457,-3761.7805,-965.4982,0.0000,4247.9738,-5056.0737,-1409.5585,5458.8065,-2704.0415,-1694.9727,-2541.7887,2069.7902,0.0000,5023.4611,-145.9768,156401.4189,152340.1279,153610.6191,156912.1034,158656.5053,148676.6346,145380.2307,152263.3299,-12992486.2385,-13024122.7463,-13013627.0830,-12990156.7564,153277.0889,-13000812.5444,
3600.000,-4349.3972,-5125.2496,-6391.2118,674.2368,4037.2175,485.4324,4317.8526,-4819.4302,3327.4752,5486.2109,-3738.1257,2719.3291,-484.9322,-3239.1467,-2.9032,312.8930,-6198.7142,-4175.2122,-4211.9432,4387.3152,-3243.3009,-2685.7434,3707.7934,-5214.4166,1506.5480,-1622.2722,5166.8889,6609.8928,3992.8066,-1664.3134,-1445.8784,-3303.8888,5314.2511,939.0778,-5738.2241,-6335.4165,-2566.8239,-2359.7394,-5901.2004,3257.7299,3440.9731,6189.7210,-2643.7516,6376.3270,-4270.8904,-645.7910,-4977.4712,-5858.9444,5162.8224,-3851.7702,0.0000,1843.8068,-5420.9566,-204.9203,3712.2802,-2004.7030,1115.4919,-1371.2537,-1754.8868,5491.6483,3546.2542,3938.6085,-275.9706,937.6389,-5847.4166,2600.3912,6734.3369,-5146.8979,3962.0524,-3801.6863,745.0289,-3733.2441,-1572.7545,-4116.2896,-2810.0388,-4318.1581,-2120.2614,3772.1034,5368.3999,5071.3823,-6724.6535,-5892.8573,-1359.0681,-2470.6623,-1642.6427,5868.6098,-4866.6674,-1341.3089,0.0000,-4599.4599,-3997.9871,-5905.1247,2159.2172,6835.1382,2722.2809,1322.5088,-4784.5634,0.0000,-2751.0834,-1229.7114,-322657.2045,-292071.8898,-314352.4455,-313624.4774,-305298.8778,-307432.1514,-308051.4950,-310886.9415,87709746.9643,87719672.9045,87743406.7907,87730724.9014,-309685.2746,87726146.5189,454.0995,2175.2193,-1957.0146,5716.6037,1356.9744,-6516.6194,-3721.4970,405.5734,-3180.9622,544.9369,-2770.2598,4811.4440,5996.3562,5606.8860,-5591.6962,4861.5096,19.1636,-3170.6834,4836.4701,-2580.2758,4198.7149,-422.1718,-2181.5072,-1232.6038,4775.0845,-5058.9977,-495.7011,1563.1639,4085.1933,-3987.6856,-195.2085,-4617.5761,-2060.3949,-6802.1000,-2433.3725,2341.1251,-4386.7595,1107.7538,-3191.3036,-4512.8587,-4603.9882,-482.2960,-5932.6647,-1075.8517,-1463.9100,-5804.6043,3227.1112,-2983.5698,4431.9235,-1946.3924,0.0000,4749.4830,2873.6671,-6594.7430,5403.3423,-6219.6812,-6247.5531,4926.6377,-5761.1022,-3189.9474,5479.8867,-3520.3702,4962.7034,-1231.0852,2361.3674,-4406.6609,-85.5532,1979.7332,-4926.7226,-5641.0820,-4132.5807,-1896.7972,6646.3489,654.9834,4611.5441,3792.4795,1126.6466,-2673.3501,-3656.8839,3075.4540,-1023.6739,-1104.3184,-4318.3086,5040.2766,-3726.4052,2076.4737,1574.8028,4968.4747,0.0000,-5188.6894,-5329.9793,-1876.9598,-5645.3459,566.7700,-4373.2069,6096.7942,-1953.4691,0.0000,-3946.4761,5753.8517,-148948.1532,-139461.0034,-151189.6915,-150085.9618,-153100.0145,-151603.2534,-144911.7652,-146276.4727,246782699.2355,246768205.6849,246783972.7477,246769578.8340,-147468.2912,246776258.5691,-5411.4765,-4134.3816,1393.0478,3825.1420,5450.3394,2289.0969,3863.9904,-4950.9517,-5090.9708,4191.5496,-5104.8496,-4008.5867,3411.9174,-2287.8144,4098.5246,4895.8605,-3034.1091,4482.6598,2619.3846,4694.0274,4430.1157,6380.5802,5293.2334,4183.5890,4605.3068,-4449.3244,4535.4186,1277.4559,-3894.0400,5035.2251,-6789.2401,-4060.3420,-3748.5915,851.1796,2960.7304,1542.1882,-4716.5857,-6430.9834,-1229.8621,-4115.4451,-3872.4547,-3034.7102,2435.4352,-2096.8185,5222.7469,-3486.3411,-3559.2710,-2103.0259,284.7947,5160.8677,0.0000,-4679.3748,3216.0295,1668.1390,2174.2215,2313.8286,2429.0729,4583.1176,3471.0750,2730.4289,2286.2549,-4468.4799,4506.6813,6741.3664,-2754.8861,-4547.1735,1595.1512,-3833.2104,2579.9810,1215.5381,5494.8498,5382.0576,-1109.8523,5495.7100,4305.4541,3761.2147,-6526.4599,5118.9740,-2387.6775,-3363.7377,1146.1715,-3475.8591,-4911.0158,3928.9114,5355.3228,2829.5558,4663.3175,4612.6306,0.0000,455.6341,1782.5203,-3020.9360,-3249.2714,-944.9409,4443.8232,-2531.5324,-4528.5159,0.0000,-4864.7995,-3759.6717,157354.5738,152810.9176,155394.4409,155309.6571,160222.1671,152512.7518,144938.2368,154612.6196,-13039815.1416,-13069526.5844,-13065612.7085,-13039653.4504,153946.0720,-13050156.9497,
7200.000,6639.9621,4433.4209,4571.3785,-3279.0050,-5871.8261,1773.9159,-3658.2138,5865.9607,-1918.6485,-6332.8601,6555.5675,-5177.5222,-3018.7064,-245.5248,293.5546,-3152.7856,3325.1975,6582.5900,2502.3363,-2443.5010,-1049.8533,5516.6356,-74.1649,6354.7500,-5462.8246,4874.8665,-2170.2854,-4903.1844,-5153.7927,5340.7668,3176.2239,4088.6479,-4447.7313,1127.7848,6688.0879,5088.5843,5659.5810,-856.7386,5818.2351,905.2871,594.3797,-3169.2968,4673.5851,-5362.7953,3885.8378,3777.1170,1055.5793,6340.9832,-5118.1108,6417.1367,0.0000,-4661.6771,4545.7295,2535.4158,-4080.6438,4094.6071,827.0021,-2959.5010,1997.7775,-1920.4177,-4791.8186,-1916.0188,-4160.5834,-5742.9653,5300.6184,-867.8633,-4704.0744,401.1848,20.7597,4620.7458,3446.7319,4774.8202,2464.7391,3892.4985,-1362.3390,3566.8809,1164.0815,179.7896,-1933.8566,-6775.8793,6074.6783,6873.4928,5067.4418,897.0345,5883.7814,-3898.7312,3797.1309,-2704.6413,0.0000,3555.3988,4975.2514,3939.5656,-502.7831,-5285.4788,1860.2632,-3500.4467,5129.5359,0.0000,5932.4550,-1942.0881,-275625.2221,-247697.0724,-268017.7162,-265027.5320,-258112.2554,-262179.3913,-260727.3540,-261234.6553,20769843.2566,20778437.8481,20796156.2813,20794389.3253,-262731.4134,20785272.8494,-1633.2324,-5184.9683,-964.9569,-2535.6192,1928.1897,6550.8928,5831.6182,-3302.1535,6351.1880,2469.3320,1032.0920,-881.0995,-4072.8448,-4386.0187,6900.7829,-5963.0680,-2606.4511,570.8975,-6386.2821,5799.6669,-4136.6339,-2220.2597,5243.7139,-2222.1892,-3279.3051,2508.5848,3744.7739,835.3829,-83.3642,-271.2971,4719.9716,851.1527,5166.8518,5085.8979,985.3849,-4191.0078,1907.0549,-4429.1351,1039.8179,4061.7361,5109.4850,2817.3776,4991.7442,3651.9196,-2944.7464,5644.5382,-4015.8909,1416.7096,-1839.9497,-1219.4573,0.0000,-4995.9626,-5227.1920,3708.1177,-2008.2198,5436.8389,6316.5626,-4947.7603,1978.7762,3919.3003,-4540.4364,6347.1875,-1919.4349,695.7923,-4023.4920,6763.7827,2678.1702,-4165.3297,4230.3442,4099.3883,4261.7019,-2665.4904,-3159.2147,-4619.4732,-5207.6808,-5850.6154,-5254.3219,4752.7612,4049.0804,-596.5163,-675.9161,-531.0238,181.3075,-6787.6164,2036.0356,1524.5276,-5118.9698,-3380.3669,0.0000,3358.0505,3987.5923,-1497.3841,6728.2369,2000.3079,5347.9241,-2081.8157,-2410.8738,0.0000,3200.5669,-3734.5433,-225943.2074,-208265.8734,-221873.8549,-219343.0880,-225101.8411,-221238.9065,-217893.9722,-220452.3014,261122635.4325,261104524.9897,261127258.6337,261114982.8538,-219625.9124,261116100.1932,1238.3422,1221.6557,-4987.9088,-5540.1276,-3127.0432,1380.2148,305.0879,1590.8080,1733.6959,-1361.6655,1897.0191,4350.9536,-4714.6143,5267.0668,684.4756,-1514.0640,5444.8624,-2008.8109,992.1541,-2907.0305,-5449.0790,-3601.8724,-4380.2017,-987.9551,-2407.0252,4225.2595,-5377.2227,-4805.5131,4593.3376,-3946.1837,3960.5559,5582.4591,168.4537,-4559.7806,1386.5305,2129.4276,3508.1191,5251.7058,-3407.6041,5518.9215,4632.0721,5444.4462,1176.2284,-2028.5713,-4901.0342,-319.4515,5521.3194,-2335.6465,4089.1536,-1650.0576,0.0000,1058.9671,236.9303,-5121.5348,-5205.8872,1325.4490,2363.3509,-3748.2048,-6368.3462,-5370.9757,2059.1428,1960.4781,-4912.9428,-3813.0158,-1752.6837,555.4178,-4320.0567,5240.0773,-5370.5625,3091.6979,-4234.9535,-4093.9793,5634.2000,-3347.6272,-4341.1189,519.5861,4381.2966,-5009.1359,5256.8562,-441.8277,3190.6988,-701.5457,4333.3741,344.9486,-2573.9136,-5418.4546,-2721.0199,-5398.1309,0.0000,-4942.2192,2622.5272,5442.7981,-1250.8068,3989.3673,-3786.5660,5349.4062,3881.6719,0.0000,1141.7917,5555.8600,158203.5001,153276.4868,156774.9424,153250.1373,161306.0457,156665.6906,145151.1367,154152.8496,-13087829.9434,-13113937.3568,-13117023.6586,-13091653.1646,154599.8940,-13099517.4960,
