sl_100_86400_20271211 Coordinates.csv
2027/12/11 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:13 2024,
Start: 2027/12/11 07:47:00.00, Stop: 2027/12/12 07:47:00.00,
TIME_UNITS,STARLINK-1814 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-3702 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-4577 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-2411 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-4031 - X-Coordinate,STARLINK-2629 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-30323 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-4615 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-3896 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-2365 - X-Coordinate,STARLINK-3309 - X-Coordinate,STARLINK-3534 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-3876 - X-Coordinate,STARLINK-2660 - X-Coordinate,STARLINK-30978 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-30606 - X-Coordinate,STARLINK-3182 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-30794 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-31955 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-3628 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-30587 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-5074 - X-Coordinate,STARLINK-2703 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-4800 - X-Coordinate,STARLINK-5164 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-2511 - X-Coordinate,STARLINK-3447 - X-Coordinate,STARLINK-5084 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-3966 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-3998 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-4080 - X-Coordinate,STARLINK-2576 - X-Coordinate,STARLINK-5117 - X-Coordinate,STARLINK-31484 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-32100 - X-Coordinate,STARLINK-3665 - X-Coordinate,STARLINK-4514 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-4326 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-30434 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-4116 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-3702 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-4577 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-2411 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-4031 - Y-Coordinate,STARLINK-2629 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-30323 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-4615 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-3896 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-2365 - Y-Coordinate,STARLINK-3309 - Y-Coordinate,STARLINK-3534 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-3876 - Y-Coordinate,STARLINK-2660 - Y-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-30606 - Y-Coordinate,STARLINK-3182 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-30794 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-3628 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-30587 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-5074 - Y-Coordinate,STARLINK-2703 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-4800 - Y-Coordinate,STARLINK-5164 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-2511 - Y-Coordinate,STARLINK-3447 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-3966 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-3998 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-4080 - Y-Coordinate,STARLINK-2576 - Y-Coordinate,STARLINK-5117 - Y-Coordinate,STARLINK-31484 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-32100 - Y-Coordinate,STARLINK-3665 - Y-Coordinate,STARLINK-4514 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-4326 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-30434 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-4116 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-3702 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-4577 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-2411 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-4031 - Z-Coordinate,STARLINK-2629 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-30323 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-4615 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-3896 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-2365 - Z-Coordinate,STARLINK-3309 - Z-Coordinate,STARLINK-3534 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-3876 - Z-Coordinate,STARLINK-2660 - Z-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-30606 - Z-Coordinate,STARLINK-3182 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-30794 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-3628 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-30587 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-5074 - Z-Coordinate,STARLINK-2703 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-4800 - Z-Coordinate,STARLINK-5164 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-2511 - Z-Coordinate,STARLINK-3447 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-3966 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-3998 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-4080 - Z-Coordinate,STARLINK-2576 - Z-Coordinate,STARLINK-5117 - Z-Coordinate,STARLINK-31484 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-32100 - Z-Coordinate,STARLINK-3665 - Z-Coordinate,STARLINK-4514 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-4326 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-30434 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-4116 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5046.3412,-4392.9416,4114.4214,2910.7905,4241.8228,460.1355,-3178.7874,4072.9887,6788.1471,6451.3268,-555.8948,2956.4672,-237.5696,-6077.2478,4872.1708,-4534.2424,-3314.7625,-5279.0877,5541.9852,-628.8773,1183.3115,-4040.8459,6048.4688,6462.1961,-4702.9315,-5124.6728,-6247.9331,1060.4185,523.7369,4723.2893,-4646.9184,6021.1425,2429.2998,-2424.4012,-4571.4379,5121.9155,-1054.4056,-396.0192,-2587.3114,-6591.2761,6684.4833,-5236.5743,-5956.4382,-559.9227,-4770.7684,-249.8690,-6156.6259,0.0000,2206.0004,1102.5451,-753.2190,2515.3614,-2695.5326,3924.4392,2033.2189,-1434.8269,-2773.4326,677.7700,3948.6392,-5084.6101,-2071.6554,1823.9843,5584.9871,-4893.9517,-2170.0323,-509.2838,-924.1416,-2471.5922,-3958.5069,905.4997,-2700.4754,-437.6990,-4952.3261,-369.7867,-2033.2194,1372.8941,4533.4643,-2697.4354,-3721.1835,1213.2005,3435.6316,-4146.1710,-4207.2448,5578.0661,1917.2128,1366.9614,-5429.7148,0.0000,-4795.8381,6175.3304,3478.0704,-3693.3964,4145.5217,-5712.4761,-880.5565,-2149.1745,2439.4010,1600.0348,1099.1842,2884.0152,321259.6117,301840.8118,316202.0203,315939.4357,311487.7677,311988.3783,306488.7581,310064.2792,-19140264.5686,-19162923.7879,-19135340.5795,-19139807.1833,310106.1771,-19140206.3778,3766.6300,2757.4206,-5348.1383,-5586.9742,4511.8530,5048.4763,-2892.3055,-948.9758,829.7610,-1582.6573,-5351.2262,-6182.3956,-4571.4343,3285.2320,-3276.2307,-206.8519,2988.3855,4444.2402,-4133.9587,5986.2224,5320.1525,2062.2642,-2611.5969,1706.9970,1601.4335,2660.3248,1062.1913,-5032.4972,-4713.6010,4411.6323,-5086.5498,3019.1058,-3817.4876,-3401.3910,-3468.0431,-4530.2789,-4182.5588,6470.3851,-5100.9886,-218.2801,-646.3450,4236.9211,2871.6115,4972.4399,3495.5203,6788.1077,1715.2557,0.0000,5230.1517,-4987.5259,5804.3689,3955.1188,-6336.8627,-5112.2109,5857.1060,-4988.9150,-548.5392,5706.9548,-1530.3683,234.5846,-4586.1506,5524.1641,439.4117,-3520.2776,-6369.1566,6500.5897,6099.1849,-4481.0053,-3760.5190,-5054.1199,3428.0192,6882.9576,2233.0367,6902.7981,3768.7993,-4089.2426,-4478.1615,-3838.0728,2729.2093,-4190.3718,-2276.4340,-3502.1453,-5242.8657,1030.1082,-6398.5674,6462.5845,-1907.2112,0.0000,2105.4288,-2951.5488,3509.0940,-3542.2813,3329.5696,1160.2714,547.6284,4046.1995,4546.9698,-4454.2816,-4070.2058,-2977.6732,-163092.1141,-152539.6749,-164802.1172,-165042.7528,-157654.2964,-159684.9668,-165563.2259,-166301.1286,308682519.9013,308672226.5387,308669209.1196,308673125.2345,-164514.6017,308665334.3150,2735.5602,4524.4067,-1500.3289,-2698.2985,-2955.5415,-4723.9492,-5379.3844,5455.1181,1016.7935,-1799.8157,4349.2068,-366.9300,5162.1096,516.1295,-3696.2460,5187.8611,5034.8151,-476.0349,-275.3870,3329.0772,-4101.2413,-4984.6101,1848.6974,1321.3790,-4822.3363,-3801.2417,2723.4816,-4637.8855,5006.4323,2387.7523,237.7103,-1055.9263,-5006.9820,5491.1801,3796.6766,-1007.5083,-5442.8090,-2144.7837,-3932.7440,1735.8559,1686.9283,-1207.3574,1791.9574,-4762.8248,-3586.5317,928.7638,2616.4488,0.0000,-3948.8807,4649.9578,-3646.3044,4997.5178,-816.5044,-2584.6194,-2854.7657,4579.0021,-6342.3413,-3676.0735,-5332.1954,4674.3105,-4739.2503,3726.9152,4019.6205,-3383.9612,1361.6482,-1170.2151,-3106.9373,-4692.9539,-3896.8663,4620.2604,5377.7604,-159.4230,-4314.8806,-333.4900,-5483.8547,-5404.4795,-2722.6941,5058.8582,4798.7258,5333.5371,5457.3174,4123.5888,-1614.3449,-3982.0529,1292.2139,-2087.1139,-3837.5615,0.0000,4504.0998,-932.9152,-4898.7519,-4685.5921,4375.0736,3708.1037,-6867.6908,-5160.9295,-4632.6949,-5020.9583,-5454.4747,-5530.2260,142697.8870,140240.2032,143114.0700,145619.5917,147917.8655,138209.0134,134350.3937,142162.8220,-137491540.3758,-137457935.1738,-137463147.4704,-137472496.0816,142416.1389,-137480493.5297,
3600.000,-6180.5331,208.1225,-2484.8967,794.2189,-5736.5051,-4307.3847,5086.5634,-2359.9045,-6044.6522,-3448.6104,3856.8675,-694.8536,4149.8081,4089.9733,-1244.5372,2839.2440,-1590.4522,2953.3570,-3191.4366,-2484.9905,-4673.3489,3307.8731,-4834.8826,-4979.3653,1238.8652,4218.6639,6115.9051,2517.3909,3586.7689,-4357.8006,4787.3021,-4799.6232,65.3453,5474.1605,4074.1335,-2325.6472,4725.6633,-2281.3486,5384.9173,4270.7515,-4170.7261,1993.6484,2551.1717,-1921.6975,3491.9944,-1872.6623,2891.1023,0.0000,-3892.5934,2542.4737,-1084.5632,-5800.7652,4339.7765,-1163.8648,-4443.6712,4902.6722,5806.2728,-3524.5031,-974.2598,4899.2370,4961.0091,-3688.9736,-2957.8283,4152.9810,3482.3998,-2032.4349,-738.4661,5524.7272,3931.2938,2701.8535,-1290.2419,-1395.1832,1922.1063,-1304.0993,-2062.9501,1779.7601,-2923.5932,5866.8928,-1497.6705,1897.8406,-503.6066,4028.6002,4996.1589,-3379.4235,859.8497,-3609.0752,6853.8203,0.0000,4964.7029,-4567.6591,-2293.8297,5839.9666,-4104.6942,2334.9057,4077.9455,-2349.2290,-5716.4288,813.7234,2542.8898,-26.4921,348749.9291,331527.8732,346437.7124,345180.0046,341985.1852,342076.9644,337799.5341,340386.1296,-98412622.6540,-98440603.5269,-98413714.0622,-98419574.4008,340790.5977,-98413206.2554,-2408.3141,-4328.4070,5779.5512,4156.6329,-3405.4470,-4352.2550,-1189.0050,4988.3652,813.1230,3107.7439,5494.8572,5591.1121,2468.2050,-4702.4029,4947.7062,-3934.3573,-4846.9733,-5439.5189,4478.4982,-3321.8093,-4894.1872,-5765.2119,3983.8470,1738.0327,-4264.7037,-5444.8731,-2716.6848,5919.4721,2972.9309,-821.4682,2592.7331,49.2041,6640.0611,403.5672,-770.7744,4543.1024,2091.4018,-3718.1821,4290.2252,-2910.0016,2431.5013,-4367.2435,-3779.5153,-6528.9263,-5963.7751,-4606.9291,-3301.8087,0.0000,-1413.8132,5859.7252,-6780.0030,-3317.8136,4644.3229,3165.9526,-2259.5889,2818.6303,-1750.9014,-2116.7403,5324.3046,-4011.8431,4673.0142,-1890.4005,2918.3046,-367.6589,5031.6536,-4887.5637,-6751.6982,1925.8636,-1532.6184,5850.5273,-4936.6765,-5309.7541,-5002.2537,-5650.7609,-1760.8513,6056.0670,6216.1872,3149.1515,-4752.4011,6111.5393,5663.8370,-1236.8089,2000.8469,2434.1377,6174.4777,-3827.0917,-661.9999,0.0000,-4749.1723,3945.7915,713.4267,158.6996,1091.4956,-3444.5568,3373.8091,-4198.0943,-2983.3600,6634.3504,5610.8602,5886.5252,-77099.6291,-72542.0870,-83473.1895,-82927.4843,-74672.3759,-77447.9973,-82238.6895,-80178.6715,293215835.3981,293200933.7805,293207881.1093,293205089.0375,-81786.3620,293199350.9002,1771.9381,-5361.1802,-2870.7107,5377.1393,-1606.6821,3227.3419,4471.4215,-4117.1858,3246.9930,5067.3770,-1699.1083,-3924.8178,-4944.2842,3014.3404,4686.7088,-4911.1039,-4404.0508,-3093.9997,4188.5619,-5496.6877,815.7578,1097.0682,2751.3089,-4322.0451,5297.8844,546.2352,1672.7506,2548.8337,-5100.2813,-5284.3783,-4237.6800,4829.9312,1177.6531,-4196.8775,-5502.5670,4648.6693,4625.8267,5239.7995,860.8375,-4460.9041,-4974.0984,4865.0413,-5121.3879,1164.5212,214.3200,-4726.9353,-5343.2644,0.0000,5524.0275,-2651.7077,-628.5396,-1556.4919,-2778.9424,6060.1719,4645.7240,-4008.2790,3371.3880,5430.2822,4115.1994,-2789.0677,1135.9150,-5537.9302,-5513.9920,5500.9963,3107.2168,-3986.8675,-1255.2339,3723.3473,5200.7068,-2510.2362,-4699.8183,4165.5501,4390.9607,-3783.9164,6396.5852,2808.4380,-907.2655,-1833.4653,-4431.4367,-2578.2681,-3822.4757,-5369.6020,4327.0720,5523.8208,2719.4814,4495.2058,620.3831,0.0000,-765.9612,-3365.1509,6518.2772,3727.6577,-5431.7071,-5526.8409,4476.9559,4934.0428,2534.7222,1692.9705,3078.9847,3607.8212,143084.3153,141016.2524,144962.8220,144118.4941,149518.6994,142295.6700,134155.1074,143913.0954,-137482289.0995,-137448951.5696,-137452219.1815,-137467598.0827,143232.5658,-137470235.0003,
7200.000,4576.9411,3405.5646,-886.0168,-4928.6972,4657.3477,6322.1198,-5681.1077,765.9059,2875.0428,-847.2130,-5404.7888,-2875.9241,-6696.4558,-285.4080,-2353.4390,-1294.0406,4680.9422,916.1710,-1008.9692,5604.0886,5663.3284,-787.6381,784.2843,1806.2685,1655.2662,-1758.0987,-3041.2129,-4650.9180,-6492.5409,3521.0807,-3864.3029,2132.6607,-2093.4392,-6694.5890,-3327.5914,-2010.3322,-6841.4780,5169.7626,-6034.6976,-523.2784,374.8701,2737.5230,2122.9123,3173.2336,-894.8103,4418.1400,1186.5292,0.0000,5392.9653,-4749.8505,2584.4503,5999.0171,-5011.2246,-3218.7949,5853.0764,-6840.2917,-6423.6604,5866.4772,-1289.9911,-3433.9622,-5385.2336,5423.1002,301.2979,-3192.8660,-4051.9633,4366.9763,2426.7697,-6903.2606,-3035.9797,-4827.2065,4013.3548,3811.3188,959.2554,3489.9723,5838.7121,-3410.5137,14.2392,-6215.9320,4805.6418,-3496.0528,-1598.3919,-3450.6464,-4926.9185,1143.6062,-3942.9338,5544.3976,-5585.0872,0.0000,-3069.4265,606.5915,2196.0172,-6427.2819,3811.4991,1192.9283,-3277.6358,5465.6943,6775.5639,-2324.7462,-4308.3184,-1833.6027,353321.9914,340622.8433,354631.9913,350469.4731,350758.5917,350584.6396,347111.3937,350624.7040,-170980828.3483,-171012575.5727,-170989804.6365,-170988159.5521,349846.9742,-170982304.7543,-631.2993,5369.9730,-4201.9197,-2122.9716,211.1964,2815.4556,3838.1429,-6839.8585,-3067.1001,-4701.3348,-3831.3861,-2965.9026,-654.7847,5073.9462,-5865.2829,6621.3768,4842.3193,4975.4224,-4059.1109,287.2870,2218.3462,5549.9280,-4136.0217,-5194.4558,6235.1968,5948.1409,3644.4445,-5003.7228,-1365.1442,-3588.8407,1669.1409,-4151.4106,-5271.8860,1689.3128,4875.5605,-3864.4538,-456.6225,-101.4866,-2082.1203,5623.8824,-4553.7293,3741.0547,4381.3356,5254.1675,6018.7866,681.2965,4946.7556,0.0000,-2346.7898,-4917.7593,4561.1970,1447.1344,-1018.0344,-1452.2577,-1878.3024,-521.6413,2108.1986,-1546.3033,-6675.8191,5944.0127,-2946.3379,-1865.7192,-5972.7865,4505.1177,-975.7281,-331.9530,4331.6191,452.8519,5723.4927,-4803.3102,5532.9357,1719.1227,6621.5844,2231.2860,970.6510,-5808.3044,-5676.9380,-1545.4777,4609.2012,-5645.4004,-6633.9075,5289.2138,2213.7464,-5742.1277,-3047.3329,176.1810,2782.9808,0.0000,5129.2826,-4124.2079,-4909.2863,2548.8902,-4947.9132,5607.7643,-6091.9664,3921.5243,958.3473,-5895.4014,-5215.0789,-6632.8564,11625.3679,12473.8254,2736.0163,3947.6055,13033.7913,6583.7846,6211.8948,4442.6799,257749575.7765,257727650.4634,257743173.8533,257731648.1144,5825.9765,257733315.8523,-5087.8769,2644.3529,5406.3486,-4265.7664,5022.4381,238.6782,-593.1483,0.2802,-5493.9177,-4956.2594,-2021.6589,5470.5125,1556.6321,-4713.4250,-2858.2077,1446.3786,-90.1610,4707.2012,-5515.1422,3977.6302,3068.8314,3727.2900,-5403.5816,4014.5419,-2507.4077,3036.3280,-5014.0511,1103.1977,1903.5569,4707.4548,5451.1944,-4973.0647,3640.6889,206.5594,3537.2551,-5368.2694,-1079.7200,-4460.7421,2707.4681,3815.1572,5197.0208,-5039.0494,4814.6125,3153.0643,3273.3352,5190.7284,4667.2588,0.0000,-3634.3818,-1036.9785,4466.5218,-3001.1002,4673.6400,-5979.3781,-2967.0747,967.7248,1570.1896,-3118.6207,257.0065,-861.8836,3162.4108,3854.1280,3435.7586,-4159.0106,-5463.5329,4958.8058,4789.0633,-543.0244,-1730.5505,-1201.7759,1160.5659,-5490.1780,-1825.6223,5535.2735,-3656.4814,1537.1231,3960.4043,-2588.7082,-296.9322,-1875.8912,-571.1225,2566.2426,-4317.7665,-3705.4645,-4639.9321,-4151.5440,2968.1065,0.0000,-3480.0244,5498.3830,-4413.5136,-534.2250,2906.5610,3856.2873,521.7396,-1527.4282,1088.6643,2709.8312,1299.9932,585.8295,143474.4898,141839.8968,146334.1964,142473.8453,150647.6487,146323.4542,134608.0078,143200.9146,-137472211.6707,-137440205.8698,-137442507.2797,-137464043.7771,144035.3195,-137459930.9680,
