sl_100_86400_20270802 Coordinates.csv
2027/08/02 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:28 2024,
Start: 2027/08/02 07:47:00.00, Stop: 2027/08/03 07:47:00.00,
TIME_UNITS,STARLINK-30965 - X-Coordinate,STARLINK-31561 - X-Coordinate,STARLINK-30277 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-5828 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-30609 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-4662 - X-Coordinate,STARLINK-3728 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-6219 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-6364 - X-Coordinate,STARLINK-1021 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-31945 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-5685 - X-Coordinate,STARLINK-5493 - X-Coordinate,STARLINK-31187 - X-Coordinate,STARLINK-32226 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-30713 - X-Coordinate,STARLINK-1614 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-6295 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-3828 - X-Coordinate,STARLINK-1888 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-4465 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-4118 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-3387 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-30886 - X-Coordinate,STARLINK-31500 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-30182 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-31475 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-32112 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-11102 [DTC] - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-2591 - X-Coordinate,STARLINK-6048 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-31657 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-32156 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-1282 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-5518 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-3250 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-31561 - Y-Coordinate,STARLINK-30277 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-5828 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-30609 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-4662 - Y-Coordinate,STARLINK-3728 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-6219 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-1021 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-31945 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-5685 - Y-Coordinate,STARLINK-5493 - Y-Coordinate,STARLINK-31187 - Y-Coordinate,STARLINK-32226 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-30713 - Y-Coordinate,STARLINK-1614 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-6295 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-3828 - Y-Coordinate,STARLINK-1888 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-4465 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-4118 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-30886 - Y-Coordinate,STARLINK-31500 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-30182 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-31475 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-32112 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-11102 [DTC] - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-2591 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-31657 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-32156 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-1282 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-5518 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-31561 - Z-Coordinate,STARLINK-30277 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-5828 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-30609 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-4662 - Z-Coordinate,STARLINK-3728 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-6219 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-1021 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-31945 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-5685 - Z-Coordinate,STARLINK-5493 - Z-Coordinate,STARLINK-31187 - Z-Coordinate,STARLINK-32226 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-30713 - Z-Coordinate,STARLINK-1614 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-6295 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-3828 - Z-Coordinate,STARLINK-1888 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-4465 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-4118 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-30886 - Z-Coordinate,STARLINK-31500 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-30182 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-31475 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-32112 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-11102 [DTC] - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-2591 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-31657 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-32156 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-1282 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-5518 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3802.3395,4357.9042,3405.0796,-627.7194,-5547.3275,5232.8748,-3267.7292,4671.1026,-6038.3985,4440.3806,-6857.2193,4519.9017,641.3471,-4258.0650,-1347.6222,-4718.5276,-1005.7624,4532.7955,0.0000,2261.4814,-2703.9801,-4080.4763,4706.7234,2838.6247,3367.7831,-4495.4988,-2024.6595,-3679.4320,3910.4292,99.6361,-4896.4677,-6783.9139,3626.4275,87.7059,3657.1611,6266.7623,2515.2224,-6728.8939,5264.4123,-2280.9021,183.5989,-5809.7633,6670.1190,6434.6714,-46.2374,4086.6323,-5043.5803,4977.5749,5883.5316,-769.9561,-4854.3278,4279.7356,-3949.5554,5676.3444,6444.9124,-4954.0355,-4123.9467,3931.8143,-5213.4898,476.7594,-4382.6021,96.8732,-4315.8705,-5356.6330,3849.9819,-4089.3179,-5683.4215,4015.0948,-1640.2724,-5336.7497,6554.5197,1505.8136,4543.5371,1338.4895,806.0377,-603.9158,-5279.0569,1307.7769,4310.3594,-3998.5073,-4912.2461,6449.9402,-910.4929,-3437.8192,6877.7858,-2033.2980,1247.2981,933.8170,4542.6084,-1340.3007,-2301.5314,-4909.7884,-2643.3739,-4030.6394,-1729.5048,-5256.7680,-3092.2197,449.7669,340.9157,3721.0801,-166440.3957,-133012.7050,-154555.4583,-155209.5000,-146625.5155,-148752.9376,-149767.6507,-150751.0255,142565370.0911,142623931.8727,142610365.1515,142593845.1406,-151178.2473,142584315.4306,4607.8039,2587.4765,-5941.7645,-5649.6392,2272.5228,-982.4658,3883.7798,-1989.8367,2160.9704,-4614.9300,-777.5322,-1664.5845,-6686.0723,953.6760,-5320.7135,993.5592,4027.5963,-703.1156,0.0000,6089.5869,-5802.9092,-1082.0931,4284.0386,-4374.6925,5331.6197,4510.0310,4185.7974,5444.6244,2042.2878,-4137.5909,-4515.4766,334.1696,-4071.0367,6525.8911,5555.2888,-2423.8751,-6426.9947,-340.5210,-4025.1845,3487.5356,-6299.4683,-3744.6904,1310.4997,2251.3136,3812.7412,2065.3800,-4713.1360,2816.5334,-151.4343,5510.3812,-67.5279,3042.6932,5625.8311,-3118.1754,-2333.6994,-4602.6506,-2817.4231,5688.9820,2609.0120,4219.8908,-5312.9983,-6387.4332,-506.9734,1615.3620,-4633.5944,-406.1766,2460.7265,2438.5905,-4589.2442,-3072.6386,2162.3182,3866.0155,3037.5441,5953.0521,2645.9862,-4634.9767,-3889.9585,-6030.5477,-4505.1203,-2837.3216,2059.4523,160.8923,-2359.0756,5460.5855,730.1123,-4070.5030,5083.2077,-6259.5505,5061.8827,-4028.3701,4261.5149,3835.1632,-4522.2923,-5231.3485,-6073.6089,4454.0009,-4987.1056,-6481.0814,-5241.8802,5152.3880,294205.9031,306786.2248,298371.5368,299230.2011,298243.8689,298954.7655,307062.8283,303233.2253,224710806.0549,224738347.3565,224717928.8203,224718301.5642,303490.4059,224718425.6501,3517.8393,4545.0344,-481.5415,3953.8445,3454.7333,4434.6679,-4707.6216,4709.2366,-2314.6216,2614.8189,387.5997,4872.8554,1675.1087,-5338.8464,4213.1179,4931.3046,-5497.5555,5163.5951,0.0000,-2126.0486,2364.1023,5452.6123,-2559.9132,-4576.1993,2874.2365,2349.9556,5027.0605,2122.8038,5219.5732,-5419.4550,-1772.1481,1280.1117,4282.7768,-2334.0822,-1442.1170,-1629.2607,-238.5461,-1533.6707,1569.4933,-5522.7055,2663.6054,332.8724,803.3325,1151.8053,5832.7016,5090.9363,-273.4597,-3830.5243,-3617.3745,-4138.3140,-4976.7151,-4368.2809,71.9285,-2404.5920,329.3816,-1583.4939,-4639.7268,-663.2057,-3583.2411,5450.1569,521.6596,-2729.9885,-5295.1432,-3910.6106,-3439.1192,5478.4219,3119.7496,4887.1743,-4788.1373,3163.8750,-458.9068,5150.7347,-4065.9360,-3210.3885,-6383.8382,-5105.1706,1836.1414,3184.5874,-2823.0687,-4879.1254,4401.0677,-1924.8446,-6468.7305,-2373.0471,361.2274,5132.6144,-4374.6612,-2785.2589,283.8227,-5462.7112,4917.9887,-3081.3257,4529.1704,1658.4648,-2849.2507,-378.1276,-3515.5557,-2429.2940,4485.8461,-2690.9946,115545.2024,111458.0239,113253.9796,116526.7251,118287.9667,108318.3312,105003.3216,114608.8397,-19033651.8278,-19026000.4245,-19035192.7917,-19031298.0592,112906.5560,-19033022.1837,
3600.000,-5012.1501,-5503.9062,-630.4289,3568.0602,4933.9557,-3120.8210,-164.2551,-3057.4599,4771.6040,-3377.7807,5295.5337,-817.5613,1588.1432,4413.0068,4565.9193,1688.5474,-3309.4838,-5252.5774,0.0000,-4524.0261,4947.8953,5683.3420,-4815.5011,1065.3237,-5460.7152,198.7298,-306.0659,2237.8441,-4307.8159,4181.3947,5616.8126,5933.2386,252.3899,-2870.6168,-4117.9077,-5179.6473,-284.1455,6170.5380,-3461.0008,-1027.8238,2557.7590,5549.8473,-6002.1469,-6136.1463,2924.4985,-6615.1382,4963.0163,-4917.1150,-6562.6233,-2173.1544,2724.6023,-6662.7743,1473.5971,-4838.8871,-3998.9808,6054.5837,6202.7971,-5144.2814,4128.0228,-4249.0156,4587.5691,2203.7744,5673.7311,4738.8684,-2115.0563,4450.3992,2447.8110,-1553.5588,4850.2541,5009.3697,-5404.8116,-5617.9148,-6763.0681,-3213.2699,-4196.2311,4200.4180,6285.0473,-1304.4740,-2335.8817,6627.0356,2003.4320,-3276.5239,4632.1771,1903.9699,-5364.5032,5509.4622,-5030.6087,682.3727,-4833.9350,5012.3342,-2122.2642,1502.5241,3871.4235,5609.4554,4036.4323,3128.5407,5161.5246,2519.9333,1916.4690,-4071.3848,-233595.0589,-205897.2319,-226606.7951,-225953.1898,-217401.5995,-219656.6461,-220846.8522,-222595.9293,79476306.4044,79528891.0429,79518983.4148,79498541.6700,-222255.2124,79494649.6062,-861.2277,1873.8348,6029.5148,5872.2351,-4856.1460,4492.9862,-5973.8001,5431.6671,-4549.0009,5786.8195,-1152.5524,4534.2667,6427.5080,-4643.7021,2707.3305,-4264.8960,-4518.3546,3970.1424,0.0000,-4770.2717,4413.0620,-2430.7140,-3955.1709,5524.0786,-4217.5223,-4993.5090,-6656.9211,-6126.0640,2672.7617,4518.8812,2956.8027,-1827.9413,5336.5927,-4336.7646,-2008.7178,3665.7537,5473.3428,-1252.7801,4970.4127,-5805.6335,3373.4560,1690.0015,1330.9967,-522.0056,-6100.2371,328.7955,2286.9543,1496.4440,2064.5492,-6465.1067,-3596.7510,-149.4107,-5251.4595,4498.3184,3474.0330,2702.5595,-962.3393,-3686.9038,-5453.8140,-4515.8789,2740.5092,6533.3652,-3063.8344,-4886.9270,6603.5216,-3877.4074,-4455.7229,2251.9663,4708.8883,-792.3136,43.8570,-46.7670,-312.0852,-5986.4732,454.9409,2096.9408,1396.3279,6601.1988,6346.6070,1355.0824,-5081.0996,2654.3184,-278.6549,-6237.1563,1141.6819,3618.2205,-2347.9734,6697.2671,-2471.5926,1773.4106,-4041.6311,-2656.0183,5750.4370,3033.5159,3105.9134,-4832.3717,4367.5858,4532.0641,6601.7047,-1463.0850,243541.3981,263461.1421,252558.2329,253701.8320,251398.6219,252720.2993,259324.7301,256662.7737,254014058.1320,254052746.9713,254030085.6719,254027685.2260,256639.6949,254022701.0964,-4721.1759,-3557.3376,-3223.9204,-897.8487,-74.6554,-4266.3550,3480.2229,-3035.6485,-1738.1960,1718.9434,-4296.7562,-5088.1114,2019.9558,2530.8974,-4451.5671,-5164.5626,3997.1482,-2109.8505,0.0000,-1876.2009,1622.1839,-3077.0710,-2864.6708,4047.1518,675.7019,-4602.8787,-1615.0524,2263.7024,-4601.9989,2916.1906,-2689.0434,3030.9793,-4431.4271,4570.5272,5020.0755,-2749.7651,4189.7788,-2850.4205,3107.9718,3605.5565,-5385.6743,3762.9772,3002.9864,3135.0658,-1713.2547,-1772.2962,4215.3955,4564.3687,-615.6509,1228.9484,5276.7690,1482.1858,-4189.6168,-2021.0492,-4369.9997,-2068.2650,2643.5639,-2867.2729,-34.6435,-3067.6739,-4384.1322,-836.6396,2293.4907,464.5107,61.7815,-3493.1330,-4725.5966,-6221.8238,946.2623,-4722.4710,4304.3970,-3510.2520,721.3011,-1171.9885,5510.4029,5072.7769,2214.1556,1729.1739,-1065.8131,1427.7844,-4246.6527,5236.8716,5146.5876,-2179.5366,-4237.5735,-1926.3664,3950.7528,-1582.2996,4097.2342,4413.6128,-5190.9477,6229.1016,144.3432,2382.2640,4685.3764,-3810.3511,-1022.3901,4595.8910,-732.1299,5365.1098,113941.4950,109975.5090,113051.3458,112937.7263,117864.6171,110173.5847,102579.2691,109811.1247,-19081698.5823,-19079566.7172,-19089983.7553,-19088497.0946,111590.3618,-19084189.9037,
7200.000,5498.0998,4731.7562,-3066.9166,-4979.2142,-2398.6896,831.1375,2824.6934,1040.8584,-903.6455,415.8173,-1893.7994,-2181.0628,-3744.2759,-3215.7683,-6647.9052,849.7674,5577.6621,4106.2669,0.0000,5063.5416,-5173.7146,-5341.9965,2780.7206,-4060.4826,5618.0549,4349.3913,2005.1956,802.8338,3865.9305,-5704.7027,-4286.9594,-2490.4639,-3577.9510,5509.9229,3908.5539,1541.2518,-3104.9862,-2946.7862,-836.0294,2983.3472,-5369.5276,-3677.0486,2801.1943,3542.4896,-4451.0598,5909.3562,-3768.0118,3979.9262,4211.5623,3993.6758,-921.7515,5886.0609,2544.4280,1505.4693,-504.8290,-5272.0821,-5600.9327,5116.4609,-1095.1208,5749.5682,-3957.0140,-3881.7637,-4608.5919,-1899.5753,-382.4131,-3563.9861,1205.8894,269.6464,-5227.4143,-3938.6522,2643.0625,5767.3545,5550.1950,3898.1804,6566.1387,-6652.6015,-4469.1670,42.4354,-978.6521,-6267.6010,807.5032,-1144.7793,-6795.9297,1130.0542,2033.6678,-6046.4534,6775.2521,-2451.3091,3611.6264,-6887.5129,5505.5640,3143.0509,-3138.8477,-4888.7225,-5867.3362,973.0564,-4715.8791,-5414.5811,-3126.8619,4216.0023,-285975.7526,-265684.6673,-284601.5438,-281811.1655,-274440.3515,-278843.7999,-277664.0682,-279586.0469,10940243.2881,10983711.8112,10977313.3641,10952181.5051,-279513.8594,10957610.6397,-2900.3393,-4900.6046,-3975.6234,-3977.6771,5554.8440,-6716.5061,6316.2027,-6833.9542,5073.2984,-4763.1210,3750.1147,-6268.0965,-3722.9859,5783.4355,6.8857,6529.5191,4034.2761,-5068.6651,0.0000,937.1350,-606.4360,4177.4902,538.5007,-5517.1297,1362.4558,4126.2375,5851.3574,4443.8339,-5608.5620,-3273.0976,550.8348,3446.7085,-5627.9261,1208.5061,-2938.6885,-4053.0019,-2832.5025,3124.7545,-4024.4113,6212.2233,308.7798,1919.5300,-4155.6138,-2309.5928,4172.3081,-2033.6557,1833.4637,-5147.2370,-3199.2755,5122.6850,6415.4692,-2393.4807,3324.6981,-4355.8157,-4246.3373,560.3335,3633.2126,33.3530,5700.6280,3635.9189,1543.6723,-4238.3741,4492.2916,5649.1974,-6063.1467,5778.0528,5873.4339,-6266.7984,-2545.4635,4589.4116,-3300.2996,-2674.0420,-2345.6946,3092.2779,-1744.1303,-20.9311,2338.8353,-4008.4194,-5330.9130,275.4306,6720.3812,-5325.7281,1158.4530,4307.9965,-3674.9102,-1918.5985,-530.7766,-4171.4011,-2172.8220,-22.1099,3572.6899,2254.1695,-3926.7856,1130.9775,477.8128,4013.9677,-1225.4270,-1683.5399,-5074.9774,-2963.4097,178166.6376,203067.7407,190820.8726,193588.2825,188415.8036,191940.0874,195377.9257,193710.3277,265970287.5620,266018053.5609,265993408.6579,265980427.8620,193481.5188,265979563.4925,3070.8546,-161.2752,4669.4732,-2724.7250,-3370.2092,1505.3650,-99.5912,-503.5895,4451.9061,-5006.7596,5480.9599,1725.6552,-4483.9600,1915.0153,1930.4007,2070.1536,137.5232,-2295.5408,0.0000,4484.9355,-4418.9974,-1297.7655,6229.7375,-1088.7594,-3832.8217,3179.9502,-2963.3812,-5231.5895,640.4211,1775.3248,5357.2313,-5454.2159,1907.5307,-4029.1239,-4737.6635,5374.9243,-5482.8991,5402.4813,-5437.0325,549.4202,4224.8142,-5542.8166,-4670.1274,-5474.3721,-3390.8629,-2824.6262,-5495.1823,-2243.5124,4431.8919,2411.9092,-2510.5533,2491.6999,5443.5338,5135.5000,5358.5987,4476.1049,1354.5894,4690.6182,3608.7117,-1256.2371,5438.4490,3891.2483,2327.6046,3313.5038,3334.7095,-971.8673,3483.4645,2582.9152,3569.2400,3369.2437,-5476.9621,-1859.4263,3161.8785,4759.4545,-1483.1717,-1902.7971,-4581.8219,-5683.4737,4168.6586,2897.6086,1408.6605,-3960.1799,-807.3139,5226.1110,5499.1573,-2634.5928,-552.0537,4927.6254,-5352.0387,-619.7792,2155.1745,-5778.7692,-4781.5909,-4609.9063,-3653.6519,5518.8114,4785.3548,-3995.7543,-3506.5264,-4591.6356,112297.1461,108498.6221,112444.4926,108902.6654,116962.4627,112337.6444,100812.3127,112029.9627,-19129920.8212,-19133174.0275,-19144607.3210,-19140750.0080,110261.4884,-19135371.7647,
