sl_100_86400_20270629 Coordinates.csv
2027/06/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:14 2024,
Start: 2027/06/29 07:47:00.00, Stop: 2027/06/30 07:47:00.00,
TIME_UNITS,STARLINK-2181 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-2144 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-31152 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-31895 - X-Coordinate,STARLINK-31712 - X-Coordinate,STARLINK-1267 - X-Coordinate,STARLINK-2726 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-5995 - X-Coordinate,STARLINK-11259 [DTC] - X-Coordinate,STARLINK-3810 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-5501 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-2129 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-3926 - X-Coordinate,STARLINK-31974 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-1502 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-2667 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-6344 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-5527 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-2147 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-31228 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-2558 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-31114 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-4171 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-5067 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-30866 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-31686 - X-Coordinate,STARLINK-2735 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-4407 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-5365 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-30485 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-1366 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-31189 - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-3232 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-3273 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-31705 - X-Coordinate,STARLINK-4626 - X-Coordinate,STARLINK-31391 - X-Coordinate,STARLINK-31932 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-2417 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-31407 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-6222 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-2144 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-31152 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-31895 - Y-Coordinate,STARLINK-31712 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,STARLINK-2726 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-5995 - Y-Coordinate,STARLINK-11259 [DTC] - Y-Coordinate,STARLINK-3810 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-2129 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-3926 - Y-Coordinate,STARLINK-31974 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-1502 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-2667 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-6344 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-5527 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-2147 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-31228 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-2558 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-31114 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-4171 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-5067 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-30866 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-31686 - Y-Coordinate,STARLINK-2735 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-4407 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-5365 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-30485 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-1366 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-31189 - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-3232 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-3273 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-31705 - Y-Coordinate,STARLINK-4626 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,STARLINK-31932 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-2417 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-31407 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-6222 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-2144 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-31152 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-31895 - Z-Coordinate,STARLINK-31712 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,STARLINK-2726 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-5995 - Z-Coordinate,STARLINK-11259 [DTC] - Z-Coordinate,STARLINK-3810 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-2129 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-3926 - Z-Coordinate,STARLINK-31974 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-1502 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-2667 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-6344 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-5527 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-2147 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-31228 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-2558 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-31114 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-4171 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-5067 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-30866 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-31686 - Z-Coordinate,STARLINK-2735 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-4407 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-5365 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-30485 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-1366 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-31189 - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-3232 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-3273 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-31705 - Z-Coordinate,STARLINK-4626 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,STARLINK-31932 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-2417 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-31407 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-6222 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5065.1294,-4862.9230,-5126.0958,-4469.4147,-5690.3313,4296.4134,-4753.2360,3512.0527,-4596.9675,570.8957,-3590.4323,-2898.0174,-4595.9995,-3562.1956,-2368.4433,-4121.5147,2424.0739,6380.0622,6337.0451,4607.3109,4779.9933,-3592.7087,-1779.0774,1272.6076,6200.3649,582.0447,4779.0771,50.5903,-2501.9471,-5969.4354,-1165.9919,-593.9507,-1095.8200,-2858.0944,3842.5976,4438.1798,-519.3072,-5250.0236,3381.3791,-6070.0884,1188.1189,-4969.2042,-1292.5884,-6563.5417,2769.4482,77.7847,3909.1043,-5686.5727,-5933.9937,3090.0596,1950.4572,-435.6048,5065.2708,-471.5526,-6394.3420,-565.2830,2139.8452,3947.2818,5666.4440,-483.5791,5286.0533,-2426.1418,-5260.8758,4303.6268,-4561.6453,3126.5463,-5180.6531,-2372.7033,3263.7378,-786.6659,-1934.1992,987.7782,3460.8337,-6265.6950,-6314.1188,1550.5895,-684.6941,-867.1567,4178.6989,-5688.7496,-131.7472,-4711.7082,-6852.0014,2264.4699,-2860.1997,-3813.1821,0.0000,77.9126,5543.4559,-3141.1307,-4890.6524,-4759.2309,-4337.7539,-2302.0280,2420.9701,-579.5938,-6631.2701,2758.9735,585.8160,-4800.3979,-373178.3972,-353861.5449,-367929.2675,-368085.2139,-361438.9147,-362892.3356,-359221.0206,-362579.4289,172980503.1380,173014259.0410,173011771.1274,172996585.6959,-362377.7499,172995513.6196,4605.1102,2579.7416,2578.5186,-381.3691,3652.6935,-1318.6372,-1579.0952,4607.3509,5140.8556,-5111.9619,-3684.2677,-5933.1584,5106.3183,2121.0889,-2927.8423,4110.7190,-6403.6228,2413.2713,-604.5585,-327.0713,4703.1355,3657.0451,-5453.5642,6787.9803,2777.3047,-6708.9510,2287.1204,5113.2712,-2141.7354,881.7322,-4214.0456,-4283.1225,6673.5149,2415.7854,3845.2879,4421.3933,4979.8484,-3293.2068,-3574.2670,3265.6603,-1741.3127,-3055.5741,6704.0074,1483.6120,6225.6163,5795.8104,4637.4503,1117.2693,3175.6057,-4494.2361,4161.6102,-6723.8622,-2124.6041,-2392.5448,260.1448,4495.5389,-4652.7799,3890.3132,-2118.0750,-5148.8382,-3648.2553,2120.8172,-3933.9017,-3702.6734,-1603.4034,-5843.6354,-1886.4300,-3821.0285,-5478.5471,-6426.9696,-1389.4586,-5656.3796,-3865.8160,-2050.3106,-70.1738,6441.0127,6829.4491,3441.2097,-160.1120,-1332.8053,4362.0829,-697.1487,-226.8943,-5187.3682,1048.0480,5211.7920,0.0000,6925.4777,-1578.8108,-5960.6268,3980.8856,-1797.0658,5261.7728,5003.9122,-3743.1661,-6324.5535,814.7332,-4227.3723,6029.5402,-4363.0990,-24914.6505,-41119.8640,-35490.5391,-34219.3071,-39741.7946,-37980.9790,-30650.1451,-33358.1164,154368539.8199,154370873.1374,154362110.8674,154382560.2369,-32874.2987,154378281.8943,209.5149,3944.7590,-3685.8398,5241.6742,-1599.9550,5170.6540,4624.2843,3757.6302,-681.4590,-4490.2799,-4460.4441,-1997.1427,-297.1721,-5435.7603,-5838.5683,3416.3850,838.8032,-1095.3095,-2694.1309,5181.0191,1571.8458,-4636.6902,-3710.0166,-140.2924,-367.8279,-979.8724,-4454.6424,4660.3320,6096.0574,3154.4958,-5153.0943,5382.2053,-1516.9146,5836.0016,4281.6198,-2999.5132,-4791.1963,3048.2493,-4806.3862,-790.8416,6593.1432,3530.6534,33.7295,-1048.9188,-3.9963,3775.1375,3264.6621,3640.3922,1533.7101,-4273.4247,5153.3228,-1062.1476,4164.7916,-6507.4809,-2658.5757,5128.2840,4656.7586,-4061.3279,3123.8419,-4155.5133,2099.5925,6143.7345,-2160.6023,-3635.1557,-4956.6784,1976.8759,4176.1681,-5220.3074,2704.0288,-2231.5304,6504.1594,-3840.1549,4566.0381,-1775.6644,2852.3557,1712.0292,658.7529,-5973.2954,5465.8983,-3699.4470,5315.4118,4980.8416,772.6375,3798.6518,6186.1645,-2120.4975,0.0000,18.9182,3844.7486,-1369.0006,2849.0726,-4720.6287,-1224.8733,-4026.9177,-5238.6147,2768.1838,1744.9089,4707.6075,-3350.3040,-2496.4371,116506.8102,111044.8955,113290.5984,116761.0480,118385.9849,108353.7279,105176.9523,111302.6217,16697564.4938,16675394.0512,16716776.4870,16701569.0939,113035.6147,16707421.3696,
3600.000,-4958.6007,758.4742,760.0729,5879.2579,3063.5623,-1199.1664,5276.1807,-5064.9558,2291.2186,3322.6586,6510.6973,3752.2525,2276.6041,1711.5094,5216.7163,-761.2714,-547.4696,-6074.6378,-6306.0977,-6782.9671,-4530.7295,2661.6389,3856.3731,-2643.9539,-5863.1751,2476.5862,-6848.8199,-4003.5887,5937.1097,2330.4882,5146.2203,4249.4528,-1158.2226,6537.7355,-5352.6909,-2846.2648,894.4536,6476.1068,-2178.8634,4326.3793,-5753.3381,6795.3878,-983.6637,4855.9024,-3819.1832,-2959.5740,-4122.0759,2017.9269,2882.5168,991.2481,-5282.8672,2217.1170,-1178.6919,4728.9674,4070.5054,-3905.0003,1813.7981,-4119.4610,-4723.7061,3593.6327,-1108.2465,6399.4431,6032.7741,-3073.7846,6694.2848,298.1627,6745.8800,5806.3281,412.2794,2880.4722,4597.6642,2468.2484,859.3136,6175.2902,4151.4983,-3807.2066,-1359.0918,-122.7443,-4539.5178,3552.5566,-4166.5097,6400.2637,4891.6971,-521.7638,-2092.8088,1290.0023,0.0000,-2341.1448,-5295.2561,3874.7298,1230.7187,5953.7019,1248.4148,-2360.9193,-81.7953,2918.8471,3949.2069,1653.5171,-2403.9555,4870.2798,-356022.0875,-334034.7646,-347857.0663,-346745.1598,-340809.0253,-342019.6049,-339353.4073,-342067.6982,127085311.0523,127117530.2578,127123230.2422,127093002.9398,-342001.4975,127101070.4754,-1900.9366,-5207.9285,-4031.0506,-2801.3507,-2767.9487,4819.9074,-2849.3375,-767.2045,-5864.1645,5666.3426,990.7768,2665.5521,-5166.7948,-5915.0046,4100.6801,-4002.1022,5954.6695,-605.3874,2253.3077,1231.2444,-1487.2812,-6301.0831,1410.1063,-5003.9020,300.4484,4755.6225,-698.3163,-4223.8225,2408.0121,-3372.2593,4048.9891,4695.8658,-6478.2458,-1736.6413,10.8313,-1220.2854,224.3783,2052.6772,6413.2609,-342.3968,2084.5010,615.1713,-5235.5816,-3773.0585,-3677.5552,-2929.0492,-614.6780,-3584.4302,-3863.1049,5243.2764,-3946.1813,5404.3697,4030.1864,1034.2519,-3113.2502,-2965.1679,5513.9743,551.8231,4849.1844,5503.2003,4077.7080,-1580.9007,2533.9491,5862.7969,-627.9650,5274.6040,-844.1370,3006.4124,5111.1360,3286.9657,-2150.7248,3335.5242,4239.8803,94.1507,-2975.1702,-5229.8737,-5045.2074,-6535.3993,4116.5971,-2123.8237,-2997.7721,-1997.7895,-1706.4611,6767.8254,1717.9751,-6363.9540,0.0000,-5547.7211,4418.4197,2876.4932,-4945.6878,-1806.1119,-5412.4076,-4706.0811,6508.2939,6233.3314,-2600.9234,4092.3032,-6428.0639,4260.4900,-118040.2730,-128223.6448,-123564.5526,-122779.5888,-129352.0441,-127071.1054,-120836.9083,-121434.7455,193969020.9019,193976800.1415,193968513.2486,193982648.4731,-122328.7851,193979510.3741,-4330.1425,-4276.6886,5434.7325,-2308.3208,5580.2519,-4733.3836,-3268.3293,-4643.8697,-2902.2392,1836.7497,1705.2894,5127.5432,-3928.5354,2952.4940,2023.6677,-5390.9609,3435.2810,-3234.9266,-1704.9222,-905.1608,-4976.4653,961.3050,5446.2169,-3963.2844,-3444.3503,4178.2399,681.6118,-3760.6172,-2677.7500,-5448.0087,1649.1012,-2776.3590,-2178.7807,-1560.0696,-4401.5999,6205.5490,6856.6430,1258.9285,1167.5356,5402.6313,-3253.0689,133.3117,-4276.8432,-2931.3294,-4287.0178,-5532.5168,-5492.5839,-5479.6206,-4946.9125,4402.9734,-2082.1266,-3525.5364,-5477.2549,4966.8321,4650.5022,-4788.8171,-3788.4313,5458.1126,757.2130,-883.6977,-5282.9113,-2201.8492,-2235.5730,-1256.4107,1633.3077,-4474.0460,-1311.6672,2152.0672,-4669.9256,5259.5073,-4736.6961,5510.7841,-5401.7095,-2911.8429,-4694.9779,2228.4601,-4503.7008,2323.7603,-3155.3984,5528.1210,-4592.6618,-1633.7124,-4560.4346,663.5932,-6353.5431,-2008.8339,0.0000,-3429.8936,-726.7427,4887.2793,-4693.0518,3056.4030,4128.4328,4320.7293,2206.8610,808.7325,-5038.1425,-5318.0203,-888.8567,-2526.6928,117886.9508,112300.7349,115621.9717,115704.2237,120509.3483,112700.7832,105247.5784,115783.0804,16664642.9096,16640306.9118,16678261.7523,16670343.5797,114238.4000,16672323.5429,
7200.000,3472.2200,3018.4691,3485.4736,-5064.5047,1552.0014,-1238.3680,-4009.3382,5701.8622,1343.7838,-5210.4001,-6148.8309,-4469.1198,1835.6978,74.2266,-5011.0538,5268.2956,-2517.9196,3488.8045,3356.1719,5594.5123,3585.9611,-831.7360,-5462.5995,4009.7717,3071.9866,-5314.9809,5889.0026,6375.0816,-6094.2563,1719.4164,-5628.5524,-5597.1260,3495.2061,-5848.2096,5791.0154,1840.1650,1812.4144,-4959.0551,295.3132,895.6875,6607.0004,-5287.5273,3962.6936,-582.0249,4124.0708,5745.1958,4093.2621,1759.4177,1559.5121,-4344.4972,6000.8472,-3914.1543,-2482.2817,-6872.1247,-956.2437,6623.3544,-4636.3759,3997.6610,1243.1411,-4134.5752,-3918.3620,-6180.6195,-4514.5275,-488.6859,-6027.8881,-4140.4871,-5790.8966,-6320.6906,-4274.9473,-5050.0984,-6035.9082,-5775.3917,-4556.6239,-3085.8922,-1255.3556,4893.6826,4014.8451,230.2565,3628.4841,-1250.8347,6644.6768,-5350.3636,-1200.8212,-1747.1214,6375.3214,2382.1217,0.0000,4536.5576,3158.4306,-4271.7740,2799.5976,-5509.3677,2767.9978,5808.9492,-1602.6121,-4371.9723,7.3663,-5235.1149,3405.2091,-3120.6833,-315658.6088,-293594.2175,-305705.6663,-301982.2234,-298491.1017,-300211.6264,-297396.9285,-299574.8377,72483747.7987,72512896.6302,72525346.5195,72490046.7295,-299959.1161,72499827.6218,-2487.9209,5964.5792,4977.6276,4190.8582,2382.7633,-6675.1283,5496.1885,-2932.5273,4908.9507,-3826.4212,1707.2952,1774.9144,3720.8577,6619.8688,-3789.1973,3193.8294,-3303.7412,-2324.4478,-3378.5804,-1229.3587,-2951.1126,6008.2171,2599.3511,1033.5785,-3994.9112,-942.1712,-970.0646,2653.7657,-2320.9335,5532.8773,-1865.0199,-3724.5528,3906.2151,-689.3344,-3342.7156,-3356.5566,-4675.1975,481.5234,-6052.0647,-904.6044,186.2997,2197.1274,1554.4712,4942.9296,-1125.1127,-67.2641,-3725.3195,5677.2391,4290.5815,-5072.4906,2524.3777,-1219.5767,-5565.4717,-864.3887,5712.5385,1407.7774,-5114.3759,-4630.3889,-5318.0074,-1371.6273,-3756.1177,-813.8904,519.2754,-4448.4293,2086.5039,-3648.7199,2953.9220,-1438.9564,-3929.7297,882.1106,3412.5008,-902.3257,-4349.4030,2774.8430,5737.4245,1403.2660,1501.3756,6406.5595,-5720.6599,5572.2822,1612.6107,3341.8241,4139.6097,-4677.4481,-999.2735,4456.5223,0.0000,2255.4694,-5477.4760,1716.0212,5187.6645,4189.8422,4471.3270,3301.9381,-6275.6564,-3695.5519,4647.2198,-3722.7840,3934.7656,-1445.3503,-204155.0720,-207822.2498,-203329.8069,-202389.7751,-210668.5294,-205505.4539,-203090.8065,-204648.3635,220327121.8131,220338990.7844,220334956.0440,220335209.7979,-203677.3565,220338686.8486,5344.0008,1111.0887,-3093.5735,-2122.7999,-6346.3542,959.9461,-553.3424,2568.9826,4692.1018,2173.0375,2354.1500,-4948.8449,5473.8346,1677.4755,2948.2957,2752.8175,-5514.1241,5479.8358,4997.5672,-3940.0734,5079.0628,3301.0697,-3171.4932,5518.3528,4560.8571,-4148.1858,3492.8399,526.7576,-2373.6726,3577.6632,3226.1584,-1606.6235,4522.1702,-3679.7892,1798.2119,-5801.3507,-4781.9844,-4792.6643,3241.7032,-6821.7097,-2084.2651,-3721.8374,5329.4834,4636.6691,5296.8717,3851.1179,4096.2512,3392.0909,5169.1361,-1835.7389,-2326.5193,5440.8245,3223.5528,-541.0474,-3805.6881,1024.8466,583.4643,-3129.4611,-4079.4252,4989.6519,4019.8361,-3074.8655,5201.0077,5026.4073,2679.3771,4163.0790,-2388.5606,2318.6818,3773.6574,-4541.6505,104.4109,-3681.7656,2848.7915,5409.8616,3674.9632,-4580.6148,5391.3419,2659.7825,-1258.3231,-3902.1814,792.6074,-2797.4079,5377.4837,-4654.0015,2449.5686,4532.8609,0.0000,4712.5914,-2853.5610,-5109.8681,3622.4310,431.5673,-4514.2833,-1366.8140,2298.5092,-3915.5491,5099.2319,2531.5896,4554.2667,6024.9102,119188.6627,113670.6672,117571.7691,114142.3772,122153.5784,117431.4376,105979.2762,113965.4689,16632194.6886,16605574.3182,16639521.5545,16641113.8321,115430.4033,16637201.6651,
