sl_5_86400_20270215 Coordinates.csv
2027/02/15 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:41 2024,
Start: 2027/02/15 07:47:00.00, Stop: 2027/02/16 07:47:00.00,
TIME_UNITS,STARLINK-5849 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-2089 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-2089 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-2089 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4651.4904,5108.5753,4989.0469,1320.7378,5460.5585,335011.0390,310166.7093,320816.6985,322667.9302,314147.6618,316632.9667,319537.6643,321022.1414,26707500.8749,26659649.5637,26693918.1164,26705183.6546,319937.6491,26697570.0777,4888.1510,863.0406,-3377.9740,-4766.4281,-819.8522,91601.6919,72756.2138,92891.6944,91976.0094,90548.5266,90657.8971,82882.9025,85412.5199,-94751390.2137,-94767496.2790,-94745942.6784,-94736990.3876,86813.4722,-94738435.5518,1606.8423,4601.2600,-3439.5740,4561.4160,4149.2416,171150.3402,168433.1770,167222.7660,171467.2423,172525.7974,162278.5725,159658.3797,167293.1774,25942301.0377,25921381.0295,25910577.8273,25928082.8835,167330.3020,25930015.4130,
3600.000,4067.1452,-5946.9760,-6512.3386,1358.0947,-6186.2850,301489.1894,281083.5012,290187.2196,290797.9982,281933.0453,284454.6438,287462.7134,286542.9233,50396316.0834,50357892.9270,50389943.8618,50391778.9243,287997.7827,50387009.4642,-4497.0326,2593.6915,1445.7119,6592.6151,3079.6375,173186.3704,146831.8003,169055.4716,167439.4741,167047.7949,166759.8755,160387.1739,164474.6113,-84556489.9774,-84580245.1412,-84548611.5377,-84535148.3659,163417.1105,-84542857.9812,3355.0210,-2453.7554,-1886.9401,-215.9689,-206.3315,171552.8956,168599.6640,168747.2841,169618.5824,173904.4535,165662.5318,158774.1588,167910.5433,25950685.8977,25927678.1431,25920037.0186,25943242.3428,167677.5515,25938646.9573,
7200.000,-671.4486,4993.2232,3317.5912,-3099.4235,4156.7323,248301.6210,234778.5161,241504.5308,240590.8282,231896.7164,236344.1229,236981.6798,239672.0909,70621960.1467,70594309.1637,70620533.9173,70610502.8967,238090.6305,70612807.0588,2735.3726,-4664.1526,827.0727,-4115.8270,-3923.7249,243612.2826,211237.4119,234319.0920,230876.1964,232994.7167,231339.6939,227312.2885,229085.2825,-68559465.3263,-68587854.2254,-68545819.3248,-68537143.4342,229604.0602,-68544893.9692,-6343.9215,-1194.1358,6018.0800,-4343.5538,-3891.4719,171888.8486,168738.8021,169967.9091,167068.0602,174790.3669,169647.5109,158553.2215,167369.3777,25958301.6979,25934038.7815,25930854.4168,25956308.8766,168007.5935,25947289.1095,
10800.000,-3876.7648,-2001.9869,2195.5543,4302.6199,-22.3133,178988.2405,174174.5508,177907.5089,172918.8228,167196.2732,176384.3654,171408.1288,171772.0095,85996557.9664,85980075.7232,85996283.8203,85979529.5232,173384.8447,85987019.4584,-1613.6469,5213.6543,-316.2330,-994.3180,4154.8171,298215.2825,262063.4111,284703.2632,278204.2484,284378.4756,280473.2242,279316.8049,281310.5963,-47859420.6791,-47889323.7981,-47838304.6188,-47841443.2674,281258.4911,-47843915.5763,5511.7813,4102.4670,-6575.0831,5074.8376,5515.2561,172163.4263,168853.4893,170645.9094,167291.6880,175197.8222,169315.3545,158957.9717,169123.6615,25965214.8900,25940474.0530,25943185.4156,25966616.8953,168320.3705,25955941.8526,
14400.000,6599.8508,-2057.7128,-5532.6678,-4392.7387,-4045.6964,98162.6191,103061.8340,103391.4097,95294.6257,91917.4525,102659.4534,95063.8711,99271.7386,95465416.9364,95459631.5334,95461978.5240,95447016.1978,97965.5550,95455027.1549,1591.0079,-4819.5530,-2745.3720,4914.7852,-4226.7024,333418.4911,296236.4827,317187.8678,310543.2493,318071.3113,314070.2920,313110.5140,315586.6401,-23878137.3909,-23906611.2385,-23850337.2781,-23866775.2606,315184.2398,-23861970.5331,-1417.9106,-4546.4100,3131.8161,-1385.4034,-3687.3996,172380.5403,168946.0466,170683.3502,170142.4238,175116.1785,165835.6124,159987.4325,167453.0751,25971538.1140,25946995.3375,25957005.8575,25974406.6139,168615.8268,25964605.1694,
18000.000,-5830.8181,5380.8755,4425.1595,1993.2660,5964.0045,11188.7310,25866.7080,22564.8359,13068.6692,10833.0807,21230.4606,12968.0836,15539.6775,98379387.7296,98383107.5361,98369530.8029,98364061.0834,16576.6176,98367876.1662,-1212.5002,3759.8808,4882.5049,-5373.9034,3460.7475,346967.4516,311706.2448,329844.1178,323942.1043,332040.6678,328628.6179,326678.3698,328599.8656,1737539.8805,1713048.6129,1768569.1344,1743583.3106,329301.6717,1753901.2041,-3565.1801,2230.0802,2146.1730,-3543.3995,-485.7616,172543.1599,169018.4280,170149.3251,172542.5755,174506.4931,163216.5694,161676.6933,170173.8317,25977422.9023,25953614.4815,25971917.1211,25980024.6208,168893.9084,25973279.0430,
21600.000,2537.7499,-6527.5963,-776.9555,2520.0862,-5281.8725,-76190.3958,-52617.9351,-59595.6676,-69387.7486,-70851.6328,-61745.3289,-69507.4742,-65166.6938,94539395.1455,94550891.8158,94522528.5955,94529485.9400,-65677.3966,94526757.6911,-918.6835,-1856.5327,-3041.9805,3216.2556,-1042.1209,338072.5862,307569.7494,321919.7636,316968.3892,325482.4953,322391.1389,319452.7745,323547.9008,27228763.9420,27210279.0316,27257992.3071,27233893.6885,322774.2989,27244779.4043,6378.3580,1417.8754,-6186.5319,5343.3490,4327.7987,172653.5513,169072.3629,169261.4245,174350.3940,173290.7419,161482.2757,164103.5229,167604.2422,25983049.8652,25960344.0067,25987051.3953,25983953.3915,169154.5630,25981963.4564,
25200.000,635.0868,5394.4429,-1431.7553,-6228.4930,3234.0651,-158246.2725,-127524.3327,-138003.7541,-147255.6241,-147684.8571,-140618.6943,-146977.9635,-143829.6462,84210076.9987,84227272.5098,84188729.8794,84203469.3019,-143650.7806,84196577.1833,4298.4364,-1086.3795,-2035.4502,-632.7402,-2738.4936,307449.9452,284126.4831,293890.8189,289977.2954,298840.4577,295535.2498,292500.0099,295310.3626,50845438.5872,50834382.7375,50868479.0119,50855486.4442,296057.5120,50860636.2266,-5410.1321,-4225.4581,6455.9957,-2487.9893,-5465.7862,172713.4372,169109.4617,168327.4078,175624.7691,171337.8747,160494.1725,167383.6113,171002.2184,25988616.9926,25967197.3429,26001353.1466,25987312.4530,169397.7401,25990658.3924,
28800.000,-1958.0651,-2971.8301,355.0849,6033.4059,-1224.4480,-229653.5578,-194206.1517,-207749.3166,-215842.1710,-213759.6687,-210181.3383,-214205.3825,-212676.5481,68101586.6417,68122225.2819,68080180.7016,68090503.2423,-212477.8730,68087686.7343,-6550.7850,4386.5160,6298.4170,-1542.0647,6028.1519,257258.3925,242860.5789,247471.7153,244658.2359,253361.0533,249767.2441,249113.6295,251276.8952,70966377.5555,70963551.8825,70981395.0878,70983861.2499,250866.6480,70980477.2629,1172.0949,4465.8742,-2885.8903,-2572.7456,3144.4099,172724.1065,169131.3030,167662.7114,176406.0940,168683.1164,160169.0176,171264.0654,167864.7306,25994326.8313,25974189.0934,26014092.6980,25993381.4033,169623.3912,25999363.8341,
32400.000,1854.8539,431.6202,2028.0981,-1945.7271,-371.2483,-285847.0295,-248521.6071,-264413.0778,-270969.5058,-264818.9190,-265925.4960,-267103.2343,-267556.0782,47320800.3386,47342599.6035,47303713.7779,47300521.5311,-267875.8484,47307040.3651,5538.2036,-6620.6466,-6149.3148,3576.7322,-6807.9985,190938.5724,186351.2629,185557.7621,183864.6699,189612.9925,188097.9686,193070.3483,189931.8840,86210616.6945,86216212.4606,86218737.4323,86227886.5267,190066.6447,86223603.4231,3728.5287,-2022.6309,-2478.9255,5354.0304,1135.9193,172686.4926,169139.5145,167505.8994,176708.6633,168803.5166,160469.2342,170825.5196,171566.2860,26000373.3658,25981335.3495,26025071.5181,26006239.5831,169831.4692,26008079.7646,
