sl_5_86400_20270323 Coordinates.csv
2027/03/23 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:43 2024,
Start: 2027/03/23 07:47:00.00, Stop: 2027/03/24 07:47:00.00,
TIME_UNITS,STARLINK-30416 - X-Coordinate,STARLINK-4013 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-30587 - X-Coordinate,STARLINK-1826 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30416 - Y-Coordinate,STARLINK-4013 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-30587 - Y-Coordinate,STARLINK-1826 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30416 - Z-Coordinate,STARLINK-4013 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-30587 - Z-Coordinate,STARLINK-1826 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5390.9150,4645.5324,4048.0578,-943.2744,-1206.9758,110294.9786,94812.1714,101319.3900,103159.9411,97001.8854,98953.4131,105822.1684,103481.7862,98301332.1177,98296431.4890,98299277.2563,98292012.4777,103898.7926,98291523.5434,-3509.7096,-3960.3140,1049.1020,5153.1173,-4005.8095,-338919.0604,-371181.3928,-350768.1890,-350541.1754,-356603.7623,-355150.9198,-359765.6032,-356546.9607,-51662779.9001,-51635596.1517,-51648621.3649,-51639236.2631,-356342.7429,-51648421.5340,-2279.5971,3210.6651,-5246.5197,-4549.2636,-5512.6519,-57212.6195,-62179.7567,-60727.8588,-56689.2747,-55479.7229,-65672.5755,-68441.0629,-59015.6987,35532664.3552,35531191.3658,35505534.8482,35528220.0119,-60717.4615,35521940.0947,
3600.000,6119.0208,-3864.5242,-3610.8137,-3102.9108,5084.0876,190715.2622,184370.5357,188633.5262,189857.4239,182798.4967,185067.4389,191145.3445,189858.3345,108374397.4951,108366249.7258,108372717.4947,108358320.7985,189864.1372,108364063.9346,1762.0002,5606.9335,4191.9801,-4645.8646,3145.2474,-300326.9143,-334337.5630,-312939.0135,-313976.1050,-319346.8332,-318198.7364,-321627.6733,-318528.9516,-24383897.1636,-24359000.6084,-24362190.5855,-24362936.3202,-318844.5282,-24368660.3870,-2458.9696,1113.5809,3779.1002,4098.7111,3472.6229,-59055.2905,-63988.4784,-61223.5237,-60566.5637,-56141.3477,-64269.8688,-71309.5540,-64181.7170,35542063.0245,35548013.3534,35520472.1583,35543048.5967,-62380.9215,35533206.4599,
7200.000,-3930.4487,1028.5347,2007.7068,5896.9260,-6593.4398,258932.1797,261536.6046,263975.9394,265023.6451,256621.6480,261396.8632,264048.8905,264007.2192,111021519.2299,111011675.1274,111015997.9902,111002217.2643,263662.5433,111010238.7409,1603.5696,-4911.1238,-6292.6631,3454.2600,-1961.7152,-243252.2453,-276154.3967,-255211.0748,-258677.8975,-261779.5644,-260589.0551,-263539.2028,-261217.5219,4584047.2008,4605079.0839,4612075.1514,4598560.0821,-261005.0874,4599826.1451,5331.1130,-4741.9027,1148.5030,-1188.0937,713.3994,-60923.4857,-65768.1973,-62023.2241,-65079.4750,-57270.3801,-62292.9010,-73493.7597,-62325.3005,35550883.1848,35563410.7001,35536889.6076,35555261.2880,-64038.2372,35544467.8862,
10800.000,913.9235,3068.9131,1376.8084,-6369.4262,5267.8087,310871.3065,321298.8400,322531.3356,321937.3895,313698.9645,323604.3853,320073.4441,319922.1148,106056294.5501,106046874.8863,106044048.5662,106038538.9765,320586.4456,106043866.5963,-5270.7225,3172.3415,4209.5613,-1221.3705,-314.0763,-171302.9117,-200468.8044,-181191.4095,-189436.6935,-187528.8091,-185401.3012,-189299.4064,-186584.3078,33255339.5330,33272184.9634,33285911.2860,33263204.8575,-186530.4554,33271159.2409,-4240.5100,5296.2342,-5039.4480,-2460.8850,-4477.2843,-62815.9971,-67511.1650,-63356.6447,-66612.9873,-58852.5032,-64828.0914,-75029.7586,-67393.4004,35559282.9208,35577441.9798,35554384.4770,35565043.5971,-65689.2546,35555724.3568,
14400.000,1382.0752,-6262.7110,-5150.8164,4790.7495,-2408.1770,343471.9686,359768.4204,360495.9444,357479.8434,350369.1155,361490.7210,355837.2161,357798.6638,93814289.4102,93807327.6472,93795251.5598,93801628.3293,357009.5478,93800787.5863,6682.0554,-1545.5079,-359.2319,-1967.0723,3534.9737,-88935.4715,-112259.7677,-95553.5810,-105566.2715,-101303.3048,-98361.9726,-103609.1102,-99744.8155,59663270.1357,59676768.9590,59691317.0830,59667704.9101,-100187.4990,59678595.2501,-46.5783,-2458.0933,4268.6615,4602.7430,5427.4678,-64731.9202,-69205.5379,-65308.7479,-65702.2401,-60898.3271,-70232.2633,-75917.1861,-65823.5438,35567447.2241,35590328.2803,35572084.1556,35572669.6685,-67333.8209,35566975.8548,
18000.000,-2911.8784,6610.0947,6217.5950,-2322.9793,-209.1348,354850.3626,374422.2724,375359.8942,370819.9645,364318.0408,374785.3427,369208.2880,369859.9734,75130401.7825,75127390.7110,75107542.9992,75122895.6307,370617.9300,75116154.6987,-4442.1972,-54.7638,-2476.0263,5186.9177,-6225.5137,-1181.4971,-17320.4704,-3775.1737,-13918.5010,-8566.2230,-5359.5475,-11773.6505,-8367.3678,81995032.3894,82006903.1427,82016453.7933,82001450.4788,-7498.4315,82009433.7084,4272.1554,-1986.9445,412.7050,-3980.2219,-3011.9841,-66670.5993,-70831.4033,-67796.9628,-65249.3740,-63446.7408,-74731.3238,-76119.5322,-70389.5431,35575576.0111,35602304.8703,35588934.2206,35578675.7834,-68971.7843,35578222.3635,
21600.000,4269.3151,-4045.0815,-2915.1619,-109.3133,1914.0128,344391.1898,364240.6035,366121.1471,360847.4705,354758.6276,363971.4999,359386.7752,361065.5403,51281958.9891,51283573.7238,51259867.1882,51274212.6348,360557.0385,51267464.3242,-126.6983,2207.9063,3752.8396,-6868.8960,6519.3752,86654.0383,78134.8707,88214.6152,78716.9676,84849.0737,87550.6508,80662.0858,86879.5754,98716177.0396,98728674.5416,98729607.3475,98729206.8869,85612.7544,98729443.8053,-5325.9074,5128.3228,-4735.8395,936.0594,-1306.7961,-68631.5671,-72350.3045,-70593.2736,-65364.9324,-66575.5759,-78326.9526,-75557.4107,-69483.8086,35583871.1755,35613570.0181,35604211.0378,35584744.7974,-70602.9944,35589463.8659,
25200.000,-4932.9342,361.6764,-2513.6172,2238.1250,-3142.3922,312763.7889,329697.8227,333385.6285,328017.6364,322617.1021,330262.8733,326860.3253,327353.0937,23901417.7124,23907378.9742,23884333.3448,23885107.6273,327485.2219,23887211.9603,4067.1623,-4762.4856,-4085.2284,5999.8232,-3870.6926,169304.5004,167954.6077,174453.6028,166135.7559,173171.8419,174492.1746,168400.0253,171665.2866,108676073.8022,108691623.2180,108683085.4963,108692986.6022,173199.2703,108688268.7424,2375.3183,-4985.3271,4675.9759,2654.4407,4785.8293,-70614.4507,-73668.9432,-73385.2869,-65987.6135,-70413.8416,-81156.1013,-74115.3516,-73200.2496,35592523.5115,35624278.6569,35617719.7465,35595478.0995,-72227.3018,35600700.3452,
28800.000,3562.0195,2450.3017,5868.8182,-4224.0935,4440.6962,261862.6270,272613.3785,279325.5737,274334.9538,271198.5569,276063.1099,273124.1095,273155.9719,-5135373.0741,-5126307.7053,-5144912.2165,-5157806.6898,273530.4720,-5148855.0294,-5329.0464,6244.6980,3227.6749,-2931.3381,-306.2186,241845.5633,247087.1257,249381.4464,242633.9957,251023.1184,250068.6502,247405.3671,251301.8316,111187124.1107,111207949.2583,111191264.9524,111198688.1484,249671.6579,111198566.8090,2327.4766,1612.5062,-331.0165,-4658.9401,-5298.7384,-72618.7834,-74443.2583,-75859.9122,-67076.7842,-74886.4972,-83300.0748,-72098.5043,-73255.1076,35601700.3569,35634549.3274,35629619.2126,35612376.2727,-73844.5584,35611931.7844,
