sl_100_86400_20271016 Coordinates.csv
2027/10/16 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:28 2024,
Start: 2027/10/16 07:47:00.00, Stop: 2027/10/17 07:47:00.00,
TIME_UNITS,STARLINK-4475 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-2485 - X-Coordinate,STARLINK-4073 - X-Coordinate,STARLINK-5201 - X-Coordinate,STARLINK-30780 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-1052 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-2346 - X-Coordinate,STARLINK-6371 - X-Coordinate,STARLINK-5194 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-30778 - X-Coordinate,STARLINK-4775 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-32098 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-31057 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-4539 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-2479 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-5377 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-2088 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-3842 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-30373 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-3997 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-31950 - X-Coordinate,STARLINK-3629 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-6051 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-2391 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-3218 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-5177 - X-Coordinate,STARLINK-1463 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-5156 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-30895 - X-Coordinate,STARLINK-5798 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-4195 - X-Coordinate,STARLINK-5262 - X-Coordinate,STARLINK-1913 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-5661 - X-Coordinate,STARLINK-1150 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-4379 - X-Coordinate,STARLINK-3786 - X-Coordinate,STARLINK-2702 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-31549 - X-Coordinate,STARLINK-30106 - X-Coordinate,STARLINK-5758 - X-Coordinate,STARLINK-5179 - X-Coordinate,STARLINK-30435 - X-Coordinate,STARLINK-4742 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-6365 - X-Coordinate,STARLINK-6044 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-31089 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-2485 - Y-Coordinate,STARLINK-4073 - Y-Coordinate,STARLINK-5201 - Y-Coordinate,STARLINK-30780 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-1052 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-2346 - Y-Coordinate,STARLINK-6371 - Y-Coordinate,STARLINK-5194 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-30778 - Y-Coordinate,STARLINK-4775 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-32098 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-31057 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-4539 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-2479 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-5377 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-2088 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-3842 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-30373 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-31950 - Y-Coordinate,STARLINK-3629 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-6051 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-2391 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-3218 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-5177 - Y-Coordinate,STARLINK-1463 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-5156 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-30895 - Y-Coordinate,STARLINK-5798 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-4195 - Y-Coordinate,STARLINK-5262 - Y-Coordinate,STARLINK-1913 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-1150 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-4379 - Y-Coordinate,STARLINK-3786 - Y-Coordinate,STARLINK-2702 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-31549 - Y-Coordinate,STARLINK-30106 - Y-Coordinate,STARLINK-5758 - Y-Coordinate,STARLINK-5179 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,STARLINK-4742 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-6365 - Y-Coordinate,STARLINK-6044 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-2485 - Z-Coordinate,STARLINK-4073 - Z-Coordinate,STARLINK-5201 - Z-Coordinate,STARLINK-30780 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-1052 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-2346 - Z-Coordinate,STARLINK-6371 - Z-Coordinate,STARLINK-5194 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-30778 - Z-Coordinate,STARLINK-4775 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-32098 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-31057 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-4539 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-2479 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-5377 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-2088 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-3842 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-30373 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-31950 - Z-Coordinate,STARLINK-3629 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-6051 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-2391 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-3218 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-5177 - Z-Coordinate,STARLINK-1463 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-5156 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-30895 - Z-Coordinate,STARLINK-5798 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-4195 - Z-Coordinate,STARLINK-5262 - Z-Coordinate,STARLINK-1913 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-1150 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-4379 - Z-Coordinate,STARLINK-3786 - Z-Coordinate,STARLINK-2702 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-31549 - Z-Coordinate,STARLINK-30106 - Z-Coordinate,STARLINK-5758 - Z-Coordinate,STARLINK-5179 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,STARLINK-4742 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-6365 - Z-Coordinate,STARLINK-6044 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-301.8891,-3325.5326,-6555.3143,-4883.4432,2174.3008,-4467.9296,5472.7420,0.0000,-4269.4265,-44.9684,-4516.7420,-700.0039,1632.7395,-3061.1229,0.0000,-5313.6753,-5594.5608,-4424.3811,-1945.8574,-3717.3300,-575.9834,-3606.9938,-4150.2794,-811.4695,5307.0921,-1134.6398,4804.1890,-3883.5192,-3579.5280,5037.5569,-1182.0760,991.7732,-2981.4956,-667.3948,-4808.5323,650.7195,3774.7873,-4888.7293,3445.7062,6010.9988,1792.0044,2951.3413,2817.0815,3971.8007,-2900.0642,6425.3454,982.6037,-1224.3190,-4206.4709,6734.9986,5863.1566,1258.9829,5363.1858,2121.1691,401.0309,4992.0313,-2059.4677,-2644.4710,388.5648,-2579.4629,2000.5570,-2233.0485,-521.3488,4783.0508,-288.4778,-3926.4620,4750.9723,-2782.1341,-5411.8624,-3000.7703,3655.2649,4427.5187,5066.0943,3709.0315,-3769.1208,3626.8759,-3390.4707,4229.5848,1157.3678,-1225.2274,-3864.6003,-1043.8582,2091.0614,4132.8868,4319.4493,-3824.7159,4410.9515,-1164.6222,-5218.8216,-5562.8898,3413.0620,-5827.8152,-313.5626,-4501.3851,-6643.7799,-5412.2910,-1929.8372,-4014.7008,5206.3561,-2369.7020,155329.3487,147917.7996,152019.0220,151380.5740,154820.9825,153490.6458,145477.9039,147326.4802,33976009.9052,33988251.3061,33988349.8770,33980997.7806,148451.1163,33984075.9817,4328.4191,3633.7218,684.8166,4671.3344,-6018.6274,4802.1603,3601.1121,0.0000,-1220.3392,6254.1206,-2806.3873,6867.4315,5284.9523,5730.8781,0.0000,-723.4626,-2334.9678,2867.2308,-5988.7479,-5727.1031,-5084.1470,-2259.2963,285.5479,-4215.4788,-146.0436,6722.1675,-4778.2155,5628.5452,2006.6808,3105.2932,2623.2848,5619.0932,2905.8062,-5617.4893,-2040.0133,-4088.1563,3040.5453,-2834.1355,2513.6107,2412.0440,4544.0118,4553.3684,4247.0277,3166.2465,-3468.6370,-1436.0439,-6198.0972,5672.4432,5186.2706,-523.8204,347.1696,5390.7432,3125.2335,4336.5659,4819.4227,2739.1083,5364.0162,3315.6891,5011.1719,325.9381,-5242.4482,3506.8734,5111.7108,-1694.2990,4352.4127,-1222.6028,2318.0935,3250.2243,-4311.8266,-6246.7537,4960.1816,-4275.4872,-3541.1000,-1828.4613,3004.1762,2856.4912,-4613.7556,5255.4476,4975.5529,6490.7857,4692.9965,-6697.0562,3154.5415,3001.9328,-3302.3323,4741.6643,-4634.0841,-6033.9985,-1718.9664,-377.0953,-4345.0308,-923.5007,6329.0861,1201.9448,290.6148,625.7305,5210.8638,-3354.0685,4535.4124,5936.4501,-353765.6836,-342035.4136,-344801.8207,-344912.0696,-336994.2724,-338679.9968,-337471.1905,-340525.4489,295208801.9594,295224154.8779,295249865.8789,295217183.6963,-339832.1211,295226269.0379,-5374.6697,-4837.2215,-1785.1000,1341.8067,2609.3153,-2304.2110,-2243.4512,0.0000,5272.7034,2654.8004,-4398.9191,-185.2973,4113.6721,-1510.8555,0.0000,-4399.8662,-3249.6596,4391.6208,2660.4286,-1123.6487,4673.2496,-5373.7036,5517.9970,5403.2951,4448.0160,1147.6418,-1314.7744,-1194.9303,5452.1154,3502.5897,-6339.6275,3808.9903,-5504.3730,-4004.6684,-4545.2490,5523.4639,4906.7061,-4011.8578,5346.4607,-2136.4645,4861.6220,-4166.8798,4712.2556,4673.6386,-5203.9560,-2237.1380,2888.7247,3735.0625,726.3260,-804.7637,3696.7260,-4143.6982,3054.5519,4928.3644,-5007.0688,3774.0821,3657.2799,5451.6794,4695.8958,-6458.5072,4007.5504,5507.3399,4648.2997,4710.8181,5371.1032,-5476.9140,4447.3743,5399.1767,341.6236,43.6725,3155.1726,3182.7847,3008.7713,5522.5866,-4954.4577,-4816.1700,-3920.7255,-959.0735,4515.1060,1720.4056,-3319.1656,563.8062,5818.2014,-4226.8698,4157.1783,3099.7872,2607.9352,3126.0873,-4243.6299,3925.6942,4164.3710,3643.2553,2741.4155,4977.2483,-1899.4124,4240.7416,4141.8169,4554.2159,402.6332,2603.9957,113102.0911,111808.4015,112094.2851,114927.7747,117000.5580,107174.7104,103547.1620,110314.7471,-113572780.3343,-113605532.4577,-113588951.9458,-113581813.0912,111545.4569,-113579652.0262,
3600.000,-3208.8769,2141.6445,3561.7611,3213.6410,-712.5285,2793.5497,-6577.8118,0.0000,3802.9739,-1923.0122,5284.4644,-1121.3272,-3871.6490,-1429.4617,0.0000,6213.1013,6724.2130,84.4331,4421.3756,4538.3124,4232.7425,4856.3477,4181.5167,4707.0333,-5650.4766,-526.7587,-1816.2628,1721.7488,1533.1409,-4031.4248,-138.2350,-3571.4350,-410.8231,-1774.4132,5200.4219,3344.3584,-6531.8353,6837.7292,-4954.3562,-4840.1695,-4426.8100,-5307.0334,-4234.3232,-5883.9980,6165.6793,-3279.3479,2458.1253,-1453.2576,1415.5074,-5209.4893,-2302.0553,-3691.6760,-4246.4313,-4525.1493,-3235.6303,-4819.2603,-766.7520,-1244.8644,-3880.3744,4245.9829,-415.8097,-950.7328,-3071.3084,-2959.5427,-3090.9640,5202.2363,-3828.9446,451.7743,5688.3255,4457.4999,-5828.6901,-2940.6547,-1105.0522,-1687.3311,2992.1762,-4185.4330,6015.0428,-5084.4370,-5036.1175,-2185.6911,-58.2810,2815.7004,-2756.9372,-3598.4330,-273.0003,5511.7639,-802.2519,3242.8269,6697.2957,3574.2160,-1320.4158,4314.3483,-2279.1854,4811.8287,6181.0401,2258.7941,-701.5648,2298.2078,-5270.6182,-1292.1981,238763.7547,223650.1691,230764.2007,230215.9500,235008.3140,232929.1802,226423.2801,229186.0073,-43643959.3073,-43630793.0187,-43639890.8382,-43633179.3793,228546.6012,-43636654.4015,-5486.9352,-6424.3666,-2758.9774,-5278.6078,6653.6122,-6229.8605,-1590.3840,0.0000,-3217.3900,-6162.6628,-1406.1219,-5561.7443,-1597.0195,-4745.8095,0.0000,-2482.3971,776.5257,-4274.3219,5065.1509,4145.1336,4742.6312,-2189.6609,-4252.0380,2234.2136,3501.9818,-6141.8859,4579.5805,-6270.5312,-5821.5821,959.2932,2645.1596,-2075.1701,-5545.5538,6585.3089,-2090.8645,4828.8605,-1676.0493,535.0619,1883.1636,1482.4774,-907.3600,-608.9776,-5500.7726,460.4993,2224.0196,1620.9292,4443.5122,-6736.2872,-5183.6904,3054.9043,1326.0155,-1929.4057,480.4053,-579.1239,-5875.8408,1801.5754,-6772.9680,-5168.2605,-2115.4899,-3922.3615,6889.4191,-5915.7982,-5626.4250,5201.1651,-5553.4612,-2906.6078,1909.3835,-6259.6282,1572.6046,4051.8092,-3724.3944,6270.7484,4049.8905,5472.0102,-6023.6177,2696.6236,3352.1554,-1784.9268,-4163.7400,-4700.9444,-5060.0453,4115.0399,1444.4904,2754.0562,5327.4323,-3048.1841,4306.9372,2698.1134,-1069.2483,-3800.3539,6674.5941,-2725.1298,-3677.3282,-4634.9112,-1830.2720,-3537.6045,-6781.5568,-612.0290,-2495.2388,-4943.0357,-301550.6219,-291640.4151,-296872.3535,-295686.7362,-288245.9868,-289958.5070,-289221.9615,-290645.6321,293943401.7896,293955251.5078,293981750.4823,293949206.9748,-291377.5852,293960103.1629,2682.2643,1313.6464,5119.9496,3043.9705,1739.6266,-1312.7034,-1468.3639,0.0000,-4782.4224,2124.9176,4194.9356,-3939.3381,-5485.8047,4452.3341,0.0000,1810.9849,-1205.3429,-5379.7901,1242.6602,-3178.3164,-2780.6462,4301.1164,-3514.9130,-4543.4019,-1969.6763,3126.6801,4823.7171,-2436.9226,-3232.0051,-5497.0871,6423.5128,-5487.9765,4070.4567,-1231.4879,4049.8365,-3648.0438,-1493.9776,969.1693,-4337.9583,4555.6029,-5217.5185,4254.5930,-166.4446,-3597.4592,2110.4569,5897.9449,-4695.2051,-453.7502,4024.0234,-3136.4415,-6423.1439,5505.4852,-5448.2683,-5189.6462,1837.3040,-4509.6278,-36.4834,-4428.6692,-5284.6447,3867.6727,58.2353,-3447.1969,-2652.3026,-3501.5422,-2764.6741,3361.5011,-5435.6377,-2866.1896,-3637.4877,-3435.4794,334.9425,275.0937,-5452.8657,-3869.8929,1562.6303,4426.6166,832.8071,4158.0351,-1973.6007,-4451.8054,4714.8714,-4630.9889,-6218.4799,4825.1382,-4301.6082,2650.7796,-5350.4615,-5462.8555,1463.7554,-4408.0411,-1290.5521,-4709.7677,-5389.1621,-1394.4210,-2501.7589,-5494.1266,-1278.1716,-6527.9859,3713.9541,-4650.9340,113956.6287,114086.7400,114391.5038,113854.8033,119058.8888,111631.0465,103722.5211,114277.9182,-113611827.3137,-113643728.4099,-113633475.9534,-113617865.5033,112773.2173,-113621051.3612,
7200.000,4687.5356,-392.4226,752.4696,557.0825,-1601.4253,142.2767,5285.8209,0.0000,-3042.2781,3514.2227,-4929.8896,3547.4799,5743.8425,5685.2910,0.0000,-5058.2133,-4661.3314,3694.8235,-5123.9683,-4207.9053,-6067.5187,-4840.4176,-3358.7772,-6839.6320,4220.4569,2884.8431,-2561.4967,1542.3917,317.4766,2725.3546,3500.4958,5789.1363,2595.2051,2529.8282,-4580.7890,-5326.1844,6266.6985,-6168.3126,5074.5537,2356.9840,6203.5520,6073.0859,3472.0464,6089.2344,-6445.5583,-1167.7476,-5633.4696,3452.6255,3255.6108,1048.7794,-1267.1443,5846.4994,2780.3325,6097.1598,4325.3807,3575.8181,3225.8715,3760.6186,6456.3740,-4927.0944,-1404.8164,2852.6070,5136.3478,874.9464,4588.4762,-4664.5975,2821.2340,1256.8080,-4556.4147,-5066.7662,5818.5264,251.9564,-3336.0800,37.1969,-1342.7773,3211.0021,-6281.9514,4527.2855,6252.8275,5437.4604,3942.1074,-4480.2113,4098.0941,1977.8010,-3267.3063,-2115.8540,-3534.6258,-5314.2736,-5820.2719,-957.0661,-976.1164,-2275.2173,5144.0510,-2848.5476,-2963.0512,745.8153,2784.0926,-1572.3574,3925.7572,4978.1746,305658.5260,286164.9114,294445.4456,292846.9994,300213.0879,295160.0362,292575.4936,293497.8754,-118289441.7881,-118273521.6366,-118291454.0218,-118273907.4256,293844.7429,-118282401.5037,4769.7949,6181.1588,4919.5270,4176.6887,-4478.0722,5574.1835,-1354.8744,0.0000,6076.6802,2489.5822,4653.7440,2130.8636,-1932.4597,1698.4767,0.0000,4358.5594,1503.2799,5142.2030,-1549.4013,-336.9092,-3266.0186,4845.1741,6007.4481,-569.3721,-5224.4232,3113.3493,-3680.3842,4960.1844,6682.4207,-5049.3658,-5283.7378,-1507.1799,6391.5619,-3029.9704,5080.6267,-4367.3100,-22.1087,1693.2427,-4592.2909,-5331.4296,-2082.3158,-2881.9570,3984.8950,-3256.9235,-606.6507,-3010.1809,-1895.9159,5095.6981,2780.2240,-4876.0538,-4217.5579,-1396.7740,-4503.2627,-2446.9697,4901.3045,-5494.1215,4786.5177,5769.3627,-444.9969,4826.5622,-5363.7858,6237.6738,4561.6323,-6874.1578,4950.8325,4876.3705,-5553.4375,6600.8628,2269.4453,-164.4673,959.5864,-5931.9426,-4295.0202,-6901.3709,6168.8761,-5839.2615,-1050.5378,-2892.4554,1799.2169,1444.6188,4702.6483,542.2623,-4755.9816,-6313.5354,-5862.3290,-259.9054,-3624.6936,1125.4121,3083.5013,6568.6553,-6424.0517,5853.7939,350.1127,5283.0039,3289.1464,6047.6183,5894.4619,4920.2669,-1340.6980,3020.2979,-230086.0275,-223850.7000,-230181.9302,-226347.2879,-221094.1431,-224500.6648,-222101.7850,-225251.1303,272618102.9201,272627371.8709,272650701.5780,272627246.5656,-224499.7210,272633827.9252,1706.4089,3034.7500,-4678.6526,-5459.2837,-5024.8468,4138.6015,4250.4021,0.0000,1187.1788,-5264.2675,-1278.9171,5516.6267,3285.3573,-3050.3554,0.0000,1856.3453,4815.0887,2648.2519,-4266.2270,5470.1392,-808.2653,-200.4947,-701.4324,777.2220,-1726.3911,-5463.3884,-5252.1468,4593.6583,-1392.1333,3787.8273,-2876.7218,3362.2316,-18.8388,5685.5053,-1052.2241,-559.3602,-2903.7554,2648.2702,203.5836,-3543.0219,2172.2450,-1250.2511,-4514.4830,214.4066,2349.1085,-6157.6803,3519.5640,-3138.3776,-5182.3268,4615.7954,5364.1376,-3419.7788,4450.2795,2115.4985,2379.9730,1929.7091,-3632.5538,605.7311,2338.4139,898.8231,-4114.1282,-827.5632,-965.6946,139.4427,-1560.4170,1143.5217,2989.9434,-1555.6590,4691.2508,4716.5876,-3639.1839,-3586.4086,4199.6333,-270.8547,2796.7074,252.6789,2736.4275,-4195.2531,-2064.0398,3859.5334,-3210.8722,5079.4638,2977.9100,-392.0763,1361.9385,-6497.0912,4694.0972,4242.2935,2172.1609,1579.5728,-2400.6951,2946.1011,4585.7283,-3253.0414,5299.8953,3247.1071,-2378.0656,4633.5708,-5541.3860,3703.0609,114776.3144,115566.4711,116244.8919,112499.6074,120645.2884,116205.0671,104552.9246,112399.5101,-113651445.1467,-113680979.6860,-113677539.6317,-113654829.9838,113990.8439,-113662424.1805,
