sl_50_5400_20271124 Coordinates.csv
2027/11/24 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:09 2024,
Start: 2027/11/24 07:47:00.00, Stop: 2027/11/24 09:17:00.00,
TIME_UNITS,STARLINK-31049 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-30162 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-3458 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-3761 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-30498 - X-Coordinate,STARLINK-32095 - X-Coordinate,STARLINK-4752 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-31396 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-2634 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-5806 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-30878 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-31223 - X-Coordinate,STARLINK-2380 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-5120 - X-Coordinate,STARLINK-5880 - X-Coordinate,STARLINK-6296 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-31990 - X-Coordinate,STARLINK-6299 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-6124 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31049 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-30162 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-3458 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-3761 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-30498 - Y-Coordinate,STARLINK-32095 - Y-Coordinate,STARLINK-4752 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-31396 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-5806 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-30878 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-31223 - Y-Coordinate,STARLINK-2380 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-5120 - Y-Coordinate,STARLINK-5880 - Y-Coordinate,STARLINK-6296 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-31990 - Y-Coordinate,STARLINK-6299 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31049 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-30162 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-3458 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-3761 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-30498 - Z-Coordinate,STARLINK-32095 - Z-Coordinate,STARLINK-4752 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-31396 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-5806 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-30878 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-31223 - Z-Coordinate,STARLINK-2380 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-5120 - Z-Coordinate,STARLINK-5880 - Z-Coordinate,STARLINK-6296 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-31990 - Z-Coordinate,STARLINK-6299 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,92.9445,2589.3825,-3329.8413,2817.9135,2790.1402,-3787.7059,-4398.3626,-4701.5934,-6891.6843,-3365.9126,2769.8817,-2679.4314,-3931.8259,4428.4778,-1920.6584,3366.5473,-1991.8530,6764.9472,1048.1939,-6270.1700,-6576.1568,2219.4991,1271.0325,1307.1894,-4559.6073,-3985.3518,-3303.9005,-4325.9861,3282.5395,4262.6103,-6598.0722,-5233.5044,-408.8896,1752.4712,-1262.2399,-3791.5795,-3152.9420,-1012.7415,-3078.3652,315.8753,-6420.9859,-4916.1229,-5110.2665,6542.9254,-4186.6454,839.5936,-5335.7985,-4043.1118,5662.9859,5537.3242,-348200.9804,-363150.4230,-357199.4744,-357555.9831,-359717.1735,-359789.5543,-366771.2578,-363340.1013,-5277705.2196,-5275533.5688,-5292225.4814,-5272160.6803,-362995.6584,-5280753.7761,-4717.8787,-5420.0099,2333.4891,837.2186,3584.2322,5582.1627,-71.2310,3998.5347,239.2584,-5640.9266,-4244.0896,4375.0205,-2885.9440,4519.6406,3757.5192,5459.4997,4670.8260,-844.9273,5161.8950,-2554.3969,1823.5430,5517.9039,-5046.9800,-4495.0094,4979.0775,-3676.7453,-4802.1386,2492.0540,4700.1997,-2600.4953,-1923.8329,3981.8375,-5311.6104,4743.9454,4779.2435,4090.0831,3166.7428,4641.6240,-4390.4534,-5599.1606,-451.1905,4782.4795,-2380.5897,-1277.8549,-3888.0055,-4055.2874,2958.8560,983.6422,1967.0523,-2529.9325,64735.8160,83901.9780,72301.0549,72049.4535,80404.3577,78290.5643,74247.0616,73450.3803,303550034.4932,303568989.5278,303589595.2116,303560685.8130,74226.0287,303568710.9680,4956.9852,3385.9269,-5395.5575,-6298.4669,-5241.3070,-1458.7948,-5245.5881,3071.1236,621.1438,1815.6198,4720.4338,-4665.1516,4885.9067,2824.9932,5457.1033,-2608.2421,4682.1045,-10.2720,-4487.2651,1326.8509,-129.7124,3256.4189,-4519.5650,-5005.0575,-1548.6279,-4304.6271,-3750.7440,-4649.7301,-3728.4373,-4632.1015,711.4423,-1401.9534,4324.7233,4638.6937,4808.0673,4110.3453,-5279.3054,4882.3985,-4349.6797,-4066.4201,2605.4917,-481.7582,-4012.4857,-1686.4083,-3742.6512,5383.5083,3270.9209,5516.2516,-3340.2012,3316.3751,-63236.2377,-67719.1566,-64969.4106,-62364.1278,-60140.4316,-69883.9199,-73668.8761,-64002.8481,-137898236.6673,-137931202.0333,-137915448.7878,-137901077.4264,-65623.4785,-137905935.7688,
300.000,-1801.5950,1540.5280,-2055.4299,4261.6953,4611.6734,-2150.9849,-4848.7944,-4154.6364,-6366.4814,-4351.7672,845.6151,-648.0652,-5482.6013,5777.4617,206.5838,4333.1668,-13.8924,6233.4618,2774.3770,-6734.2488,-5812.6834,3528.0200,-648.0246,-322.9118,-3433.5386,-4236.5963,-4324.8382,-3023.7440,3863.0460,3035.2936,-6544.9752,-3891.3481,-2415.0006,3002.8356,743.4351,-2599.9047,-2073.3710,643.5783,-3756.1427,-1641.6565,-5367.3963,-3733.6186,-6300.1036,6397.2104,-4812.6065,-1214.3872,-4768.8068,-3460.1586,6523.7849,4011.9847,-349471.3319,-364694.6227,-358718.9811,-359114.3520,-361189.5685,-361293.8527,-368172.8549,-364910.3571,-11901658.0453,-11899280.3370,-11916683.3266,-11895802.5789,-364466.9716,-11904730.3086,-3731.8983,-6480.6318,4082.2805,2105.5720,2773.4086,5916.1478,1912.6528,5318.2786,1723.4615,-4207.4018,-5193.8917,5090.9595,-1818.3276,3543.3336,4237.7682,3897.1883,5433.2405,-2295.4048,5473.7751,-1427.7961,3173.5748,4022.7012,-4363.1698,-5554.1917,6014.2992,-1710.1343,-3048.7540,4218.2575,2902.9652,-4358.8393,-339.5603,4544.6507,-5384.9608,3091.2091,4185.1725,5603.9827,4867.9223,5610.7571,-2511.4472,-4889.6984,331.7520,5322.3762,-1272.7757,-2515.3386,-1929.8993,-4617.7579,4606.8004,3049.9947,422.2054,-3754.7010,57465.6249,76039.4305,64514.4328,64361.1332,72752.9059,70636.1926,66581.9555,65383.0075,303363485.6101,303382216.4251,303402508.2353,303374502.7714,66545.1107,303382073.5387,5445.5691,1790.3763,-4975.3542,-5070.5343,-4374.9584,-2832.3838,-4437.3265,1418.2400,2100.2578,3127.2989,4503.3276,-4663.2212,3784.0480,1451.5146,5439.5335,-3739.9647,4265.5577,1526.8906,-3195.6154,-486.4985,-1657.3551,4162.8632,-5297.2245,-4000.3244,-24.2892,-5201.8638,-4477.7108,-4427.4685,-4839.7774,-4262.9140,2182.6427,-3070.5349,3502.9257,5339.1938,5428.7193,3139.1526,-4454.3343,3813.0591,-5221.0155,-4624.4362,4390.0565,-2241.5343,-2561.3630,112.6406,-4446.5100,4832.0997,1995.8141,5145.8842,-2083.0200,4224.8506,-63391.3998,-67836.7968,-65001.8983,-62660.2817,-60186.3145,-69777.5912,-73911.7631,-64412.3813,-137898699.9939,-137931617.6343,-137916385.9570,-137901371.6790,-65754.2482,-137906601.3026,
600.000,-3548.1287,357.5266,-613.3362,5205.2292,5984.7750,-285.0398,-4846.9635,-3204.6615,-5222.9584,-4922.9948,-1137.2615,1430.4923,-6494.1202,6561.5195,2298.5406,4914.8257,1943.0513,5063.1787,4201.6499,-6524.6214,-4454.2914,4510.6446,-2535.6540,-1882.9531,-1973.5464,-4126.9655,-4969.7665,-1451.5866,4102.3005,1535.9770,-5858.9768,-2110.9695,-4164.6476,4003.7296,2703.0208,-1186.0910,-836.4807,2197.7433,-4118.6284,-3465.2843,-3781.3273,-2156.7216,-6866.8975,5602.2916,-4994.9065,-3116.4253,-3755.0540,-2590.9109,6737.1656,2107.1205,-350591.2439,-366068.2701,-360079.5341,-360515.6448,-362501.1362,-362640.0958,-369412.1719,-366271.3570,-18519983.6357,-18517388.9966,-18535493.0998,-18513845.8974,-365775.7464,-18523075.8019,-2414.5910,-6890.4280,5423.1139,3204.5723,1738.5705,5689.9453,3675.9198,6096.1380,3060.0851,-2337.1738,-5676.6101,5357.1741,-611.4390,2236.5883,4354.6976,1953.4758,5698.9324,-3526.2816,5269.6630,-152.7598,4216.6764,2121.2782,-3292.3496,-6072.7709,6464.2363,435.4024,-1008.2028,5537.7833,803.0981,-5689.1214,1297.3770,4647.0747,-4951.0660,1149.9482,3227.1602,6578.6855,6099.6398,6023.1224,-385.7630,-3743.1166,1137.4075,5343.0146,-67.3429,-3499.0130,224.5480,-4746.5944,5797.7403,4821.7243,-1145.4009,-4655.8230,50171.3230,68144.8347,56699.5004,56642.2436,65071.5135,62946.8117,58890.8720,57365.9763,303032416.5683,303050932.9452,303070885.0425,303043823.2577,58835.1747,303050915.4872,5330.2960,0.1870,-3981.6761,-3305.4143,-3041.7050,-3898.9955,-3136.8096,-388.9574,3353.4660,4086.6734,3803.7699,-4163.5174,2272.8386,-77.5271,4833.0423,-4470.4319,3388.2643,2892.0344,-1560.1039,-2247.0468,-2999.2097,4593.8485,-5499.9466,-2552.9830,1502.6420,-5541.6575,-4726.0925,-3708.9852,-5413.0855,-3413.4984,3417.6440,-4379.5217,2295.0606,5452.2603,5460.6873,1831.6624,-3150.1480,2314.7045,-5528.3863,-4687.3662,5707.4637,-3755.5476,-834.5023,1899.2925,-4653.9212,3732.6394,506.2488,4221.0066,-595.8415,4681.5568,-63546.7063,-67953.3926,-65035.7744,-62961.2339,-60235.5692,-69664.9217,-74149.6015,-64917.9313,-137899166.5941,-137932027.1909,-137917320.5839,-137901675.1898,-65884.9738,-137907266.5374,
900.000,-4965.8378,-861.2627,852.5661,5558.3598,6770.8212,1633.0608,-4378.6072,-1929.3083,-3574.3217,-5030.8244,-2989.3476,3356.1394,-6861.2807,6709.4434,4146.4886,5062.5932,3691.4570,3373.0702,5199.2835,-5668.8624,-2637.3912,5069.4489,-4202.9806,-3226.1903,-308.9412,-3671.5022,-5178.6367,236.4883,3982.7884,-89.5927,-4612.9475,-79.8650,-5487.7044,4654.1242,4419.3016,325.1968,449.0619,3501.5472,-4133.2557,-4977.8196,-1830.3799,-335.0953,-6751.1647,4231.7815,-4717.2990,-4671.6102,-2380.3951,-1511.4495,6276.7037,9.0943,-351560.2892,-367270.6577,-361280.5216,-361759.7242,-363651.2210,-363827.7545,-370488.8330,-367422.6891,-25129529.2531,-25126707.2197,-25145501.4799,-25123138.9344,-366921.4137,-25132637.5021,-900.5968,-6609.1995,6205.7503,3993.8831,566.4522,4934.8362,5043.6405,6264.3987,4131.0091,-220.3793,-5639.0932,5142.7368,630.9935,712.2666,4089.4355,-182.2403,5434.1545,-4425.2692,4554.5861,1162.0795,4860.3281,13.0020,-1944.5654,-5986.2891,6292.4009,2546.9904,1120.6368,6311.4934,-1382.7577,-6450.4462,2837.1965,4293.1952,-4042.3386,-880.8124,2002.0735,6917.3516,6733.7516,5824.7020,1773.0311,-2271.6345,1900.3991,4857.0733,1135.4063,-4148.2557,2356.1860,-4416.0888,6422.3940,6119.8462,-2592.6094,-5150.2670,42855.9893,60221.7242,48859.6913,48896.2364,57363.6311,55225.1731,51177.2335,49427.0123,302556984.0867,302575296.2401,302594883.1359,302568801.7887,51099.6604,302575393.6966,4623.9265,-1790.0490,-2528.4072,-1189.2718,-1383.3421,-4543.5455,-1487.6922,-2153.8922,4246.0474,4585.8247,2696.5634,-3219.0819,515.6614,-1598.2800,3703.0872,-4721.7200,2144.8538,3931.4352,243.5161,-3763.9195,-4005.2452,4500.2866,-5105.9190,-822.6868,2868.0241,-5287.8607,-4469.5248,-2574.3564,-5385.1489,-2179.0997,4282.8753,-5176.4645,834.1855,4965.5513,4900.5442,327.9028,-1506.5311,555.8245,-5238.8556,-4248.5260,6418.1595,-4858.4368,982.2952,3477.2606,-4341.8868,2209.6075,-1037.7172,2841.0689,957.1909,4637.7871,-63702.1566,-68068.8929,-65071.2231,-63267.0507,-60288.1663,-69545.8621,-74382.4419,-65492.8983,-137899636.5580,-137932430.6278,-137918252.5954,-137901988.4016,-66015.6552,-137907931.4733,
1200.000,-5903.7112,-2014.0067,2200.4983,5298.5550,6889.2493,3418.6479,-3474.3748,-439.7418,-1583.0478,-4669.4001,-4536.3187,4944.9748,-6544.0298,6212.6876,5567.8267,4764.7793,5066.4989,1336.0815,5681.1204,-4259.3267,-545.7090,5145.2896,-5479.2717,-4230.7821,1409.2509,-2912.3880,-4928.4532,1878.0818,3516.4882,-1686.0413,-2933.5454,1984.9583,-6258.5059,4882.2470,5716.3914,1801.7535,1673.2840,4435.8839,-3794.9560,-6029.3173,282.7036,1553.9794,-5962.5293,2419.6636,-4004.5741,-5724.2188,-765.7162,-313.6567,5184.4290,-2078.2130,-352378.1035,-368301.1502,-362321.3991,-362846.5746,-364639.2440,-364856.3729,-371402.5289,-368368.0975,-31727146.3178,-31724086.8574,-31743559.3329,-31720534.0175,-367903.4776,-31730266.8208,661.0683,-5667.4189,6337.1795,4363.0203,-646.0657,3730.7171,5883.6142,5817.5356,4840.5663,1926.6116,-5075.5907,4459.0532,1804.5436,-895.4329,3455.5853,-2301.8479,4654.4546,-4911.0035,3383.9159,2401.5543,5049.6107,-2082.8558,-451.5550,-5291.1379,5522.8482,4414.0727,3131.4166,6453.6818,-3428.8622,-6558.6427,4136.2870,3530.9510,-2736.9218,-2796.0812,627.2624,6585.4887,6701.0578,5024.2697,3748.6695,-614.6574,2551.8651,3924.9964,2236.2913,-4414.6233,4248.1522,-3644.7647,6427.7608,6812.2916,-3788.9203,-5189.5144,35522.7095,52273.6357,40998.4511,41126.5912,49632.7188,47473.9800,43444.4655,41586.9513,301937413.6533,301955532.2165,301974728.8087,301949661.6415,43342.0188,301955733.8202,3404.5964,-3386.0318,-782.8147,1053.4018,423.0706,-4696.6865,327.0228,-3684.9587,4682.1702,4568.6753,1300.2687,-1930.4127,-1297.3292,-2947.9772,2171.8245,-4467.0701,669.6273,4528.2320,2020.8438,-4873.2363,-4563.3140,3892.8433,-4157.5517,998.9034,3925.1038,-4467.4030,-3735.2671,-1150.4899,-4759.0294,-698.6073,4684.8772,-5368.9072,-718.6480,3932.4558,3808.8292,-1210.9983,299.6391,-1265.6214,-4383.4141,-3354.6345,6447.1198,-5430.2240,2693.1080,4673.2974,-3545.0141,435.7573,-2470.3041,1154.7085,2404.3191,4098.2052,-63857.7504,-68183.2424,-65108.4256,-63577.7919,-60344.0778,-69420.3772,-74610.3320,-66105.6185,-137900109.9735,-137932827.8691,-137919181.9179,-137902311.7326,-66146.2924,-137908596.1101,
1500.000,-6256.9607,-3003.5666,3304.3316,4472.3857,6326.4386,4897.0227,-2209.0281,1129.0200,555.4688,-3875.6322,-5635.5332,6046.9626,-5571.9446,5125.3361,6424.4917,4047.6656,5941.8161,-838.9828,5613.0979,-2442.5240,1608.5134,4724.1142,-6229.3600,-4810.9352,3022.0427,-1915.2300,-4235.8809,3317.8486,2743.7065,-3103.0301,-987.9790,3860.0270,-6407.9828,4653.6744,6457.9785,3115.3065,2734.0488,4921.5915,-3127.1675,-6511.9906,2341.3471,3322.8514,-4579.0758,346.7291,-2920.5927,-6173.7284,943.6945,902.2469,3567.0847,-3953.2490,-353044.3846,-369159.1854,-363201.6901,-363776.3093,-365464.7026,-365725.5699,-372153.0167,-369114.9239,-38309691.9087,-38306385.4392,-38326523.2123,-38302889.0065,-368721.5150,-38312820.8346,2121.6062,-4162.5307,5793.3777,4246.5797,-1799.5545,2197.4038,6119.6292,4811.1636,5123.8398,3883.4370,-4029.5922,3360.1153,2812.5992,-2442.7620,2499.5365,-4198.6159,3424.4972,-4940.0328,1859.6548,3453.7673,4771.2565,-3949.9589,1045.8257,-4046.7919,4236.7972,5849.2026,4830.1248,5942.1035,-5123.3669,-5996.1342,5070.5076,2445.4741,-1152.2406,-4405.6256,-770.5384,5614.5933,5999.4722,3693.9199,5343.6102,1074.1619,3025.4736,2647.1847,3145.1287,-4284.7334,5707.7322,-2495.5191,5821.3646,6827.8859,-4628.2445,-4764.3476,28174.5744,44304.1061,33119.2362,33336.8191,41882.2445,39695.8782,35695.9950,33858.2561,301173999.4192,301191935.4289,301210717.0372,301186694.7509,35565.7102,301192230.1743,1807.4072,-4615.1046,1053.3882,3183.7642,2184.1377,-4341.9668,2105.2531,-4816.5228,4615.0621,4037.1503,-235.4364,-435.0683,-2970.1099,-3982.5181,405.1094,-3733.5996,-877.9722,4615.4659,3580.0976,-5455.6242,-4611.3341,2840.7518,-2757.2005,2709.4918,4560.3925,-3167.6275,-2601.4397,402.7927,-3603.7545,860.8589,4580.2755,-4934.5487,-2192.3597,2466.4298,2303.7244,-2620.2905,2073.4206,-2944.8370,-3053.8800,-2101.0588,5791.3580,-5408.8787,4113.3978,5356.3555,-2351.8667,-1387.5655,-3638.0199,-656.2055,3585.4780,3120.3627,-64013.4873,-68296.3812,-65147.5598,-63893.5074,-60403.2770,-69288.4513,-74833.3173,-66721.1977,-137900586.9272,-137933218.8394,-137920108.4771,-137902645.5794,-66276.8852,-137909260.4480,
1800.000,-5979.2252,-3745.2199,4065.3411,3188.6473,5137.5221,5920.3161,-695.8265,2630.3221,2632.2411,-2725.4268,-6189.3822,6560.4280,-4041.2186,3557.7611,6636.8298,2973.3702,6241.2538,-2929.0653,5015.1372,-403.4341,3605.9363,3839.3390,-6368.3232,-4924.0692,4377.1917,-763.8682,-3156.7330,4422.2239,1730.0646,-4209.3966,1032.8178,5339.1999,-5929.6697,3976.4095,6562.1352,4152.5044,3545.3331,4925.6660,-2180.9321,-6371.6164,4137.3114,4791.8654,-2739.2491,-1777.8860,-1563.0883,-5984.5435,2591.2546,2035.7825,1585.3623,-5436.3515,-353558.8930,-369844.2734,-363920.9861,-364549.1786,-366127.1706,-366435.0415,-372740.1202,-369673.2899,-44874030.2598,-44870467.6700,-44891256.8571,-44867068.7933,-369375.1758,-44877163.7828,3346.6187,-2248.1996,4623.5941,3634.3721,-2799.8761,482.7684,5738.5986,3354.6731,4952.4383,5448.4125,-2590.9111,1938.8847,3573.9332,-3789.1701,1297.8108,-5687.1842,1852.9823,-4510.3794,121.5845,4219.8046,4054.0809,-5397.3611,2410.5961,-2371.0256,2563.6926,6707.0305,6053.8188,4821.6010,-6290.1927,-4814.9073,5546.9673,1149.6222,565.5592,-5553.1015,-2066.7408,4098.9332,4695.0773,1962.4618,6398.8884,2640.9322,3264.1578,1153.0459,3787.7412,-3779.8378,6586.1154,-1070.9959,4669.2750,6164.0326,-5038.1145,-3906.4961,20814.6788,36316.6690,25225.5125,25530.4664,34115.6830,31893.4449,27935.2496,26243.9090,300267104.0587,300284868.9381,300303211.3404,300280261.5738,27774.2031,300285245.5982,9.5941,-5344.8340,2767.5183,4974.6946,3711.1600,-3517.5097,3648.6874,-5426.6550,4051.9127,3050.9675,-1745.9306,1106.8876,-4322.3160,-4591.7898,-1405.5346,-2599.5540,-2330.7903,4183.4181,4753.1637,-5448.5978,-4143.9128,1464.0777,-1056.6196,4119.0234,4705.7736,-1527.4573,-1189.0082,1910.6989,-2047.1531,2322.8944,3980.3524,-3923.6624,-3424.9422,728.7664,548.4823,-3749.4349,3623.1691,-4293.5785,-1393.5262,-621.9425,4520.1924,-4796.6619,5090.1907,5451.7705,-895.4752,-3053.6620,-4416.1294,-2396.4229,4370.2259,1808.6987,-64169.3667,-68408.2440,-65188.7998,-64214.2332,-60465.7392,-69150.0946,-75051.4404,-67303.6738,-137901067.5037,-137933603.4627,-137921032.1981,-137902990.3193,-66407.4337,-137909924.4868,
