sl_50_5400_20270224 Coordinates.csv
2027/02/24 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:01 2024,
Start: 2027/02/24 07:47:00.00, Stop: 2027/02/24 09:17:00.00,
TIME_UNITS,STARLINK-3352 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-32188 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-3651 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-1846 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-2684 - X-Coordinate,STARLINK-31608 - X-Coordinate,STARLINK-3553 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-2128 - X-Coordinate,STARLINK-30938 - X-Coordinate,STARLINK-5232 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-1916 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-31651 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-3562 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-6059 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-11243 [DTC] - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-4086 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-2646 - X-Coordinate,STARLINK-1909 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-31913 - X-Coordinate,STARLINK-5246 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-31732 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-32188 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-3651 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-1846 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-2684 - Y-Coordinate,STARLINK-31608 - Y-Coordinate,STARLINK-3553 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-2128 - Y-Coordinate,STARLINK-30938 - Y-Coordinate,STARLINK-5232 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-1916 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-31651 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-3562 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-11243 [DTC] - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-4086 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-2646 - Y-Coordinate,STARLINK-1909 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-31913 - Y-Coordinate,STARLINK-5246 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-31732 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-32188 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-3651 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-1846 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-2684 - Z-Coordinate,STARLINK-31608 - Z-Coordinate,STARLINK-3553 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-2128 - Z-Coordinate,STARLINK-30938 - Z-Coordinate,STARLINK-5232 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-1916 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-31651 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-3562 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-11243 [DTC] - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-4086 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-2646 - Z-Coordinate,STARLINK-1909 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-31913 - Z-Coordinate,STARLINK-5246 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-31732 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3709.8006,2953.6102,-457.4542,3367.8635,6418.7704,-3540.2441,1435.9455,6222.0360,-6303.5038,-2827.1648,1322.8230,410.6977,690.8568,1138.5277,1289.7631,5773.1144,3540.0641,1472.6753,5481.6444,4445.8347,-5277.3240,-5302.7797,3242.2550,4958.8701,3856.3698,879.1211,-1769.7576,-4589.3556,-1806.1910,5026.7021,500.6062,-5742.0152,3969.8277,-3859.3566,5335.9625,-6162.9697,6711.5856,-4191.5519,-1703.2952,-6272.4354,5357.2182,5882.9542,3351.0447,4427.9963,-5285.7703,-5400.5801,3579.8180,-714.4867,-711.3188,-2445.3948,-85568.3010,-114984.1785,-100098.0812,-98184.9606,-106393.5634,-103963.8544,-99904.9403,-99019.4227,46025570.0445,46004659.1257,45987307.3834,46017050.5824,-100104.2416,46009642.1229,1893.2766,-6283.1156,4399.8294,3793.0351,2518.1589,-5925.7850,4880.2628,-2448.9753,-2608.7262,-3031.5885,-5830.4879,-6803.4169,6094.2192,2744.2704,6049.8680,3294.9375,2219.8196,-5941.0331,-168.3477,2353.9543,352.9089,-2570.4310,-5671.3279,-830.7607,5106.5468,-4702.3155,2000.3398,-508.9562,-4039.7569,-674.7675,-6842.8729,-3849.9697,-4530.6491,5674.8040,-3513.9271,3090.8193,383.8062,-3881.0914,-3737.7561,-2887.1858,2642.3667,-2465.2215,6038.0836,-1864.4425,2750.3603,-1475.2762,4440.3757,6359.7106,2443.8350,6343.2591,-348567.0068,-369263.8132,-351216.2929,-351840.2105,-354535.8105,-354064.9676,-361297.8215,-358551.4242,-86284163.8907,-86296258.4824,-86307593.0145,-86292315.9987,-357358.1246,-86296908.3421,-5518.5926,320.8633,-5195.7550,-4719.7927,454.2385,187.9725,4723.4673,1458.5537,-1101.6965,-5528.2658,3395.0245,247.4159,3145.5719,-6278.4338,3078.2779,-1857.6188,-5410.9528,3292.2722,-4252.1562,-4530.8648,-4496.5729,-3633.0001,-2379.0947,4581.9568,2621.8051,-4992.6119,6382.7882,5134.8519,-5293.2860,-4717.1506,1039.3517,208.9193,3175.9307,-138.1969,-1654.8314,-817.5818,436.2871,-3931.2929,5478.7701,237.9917,-3284.0983,2597.2055,-282.7200,4974.3115,3504.8053,3881.5182,-3870.6450,-2653.0187,-6429.0300,307.5702,-74085.2270,-78977.1448,-78050.4735,-73857.1270,-72761.5931,-82995.2492,-85652.0621,-77251.1254,28015036.6606,27985127.5410,28005932.3331,28014245.3753,-77967.1484,28013913.7880,
300.000,4357.8792,2286.6589,1460.1921,4770.9572,6647.1178,-4416.2771,1913.3090,5091.3670,-6196.2729,-4214.0913,61.0169,-812.0223,2097.5630,2244.3576,2704.3433,5707.4150,4794.1960,936.6727,5691.8086,5806.2059,-6247.8397,-6422.3785,2857.1378,4590.2033,5281.7551,-799.3236,-3597.9998,-3861.0433,-3788.7316,4589.4838,-183.3440,-6171.1246,2865.6383,-2410.0029,3946.2872,-5793.5010,6538.4127,-4847.4032,-3591.6680,-6402.4766,5339.0448,5680.0274,4202.1266,2759.7234,-3636.2235,-6198.3038,4047.2678,876.1065,-913.6608,-1218.9570,-78185.1718,-107159.0490,-92413.7586,-90601.4919,-98851.4414,-96440.0353,-92339.3497,-91254.7504,47904313.9861,47883709.0463,47866519.7469,47895656.9213,-92533.5599,47888460.2841,-178.6646,-6316.1997,5048.4087,2168.4644,1321.7775,-5059.2892,3079.1368,-3349.6814,-1242.2379,-1368.7190,-6637.4506,-6589.7370,6394.5347,847.6624,6199.2757,1795.9343,515.2127,-6764.4761,-2116.6796,1148.5185,1283.6837,-1519.9334,-6329.0206,-2920.1602,4299.2622,-5618.4651,2754.2576,1508.9676,-3612.4095,-2760.0880,-6224.8073,-2692.4372,-5887.7647,6210.5383,-4145.9532,2417.1536,-846.2938,-1930.2420,-2669.2261,-1627.4678,662.4525,-3798.4718,5090.1514,-3165.6980,3525.1195,251.2910,2596.6850,6756.5527,208.3120,6524.2702,-350186.6845,-371534.0951,-353244.5276,-353933.4662,-356567.6735,-356111.2604,-363251.6630,-360585.6502,-85256129.8184,-85268151.5248,-85280159.7776,-85263769.0757,-359385.7319,-85268941.0570,-5364.8992,-1790.9381,-4351.8199,-4531.9112,-1357.2634,-1614.7888,5918.3999,3108.6498,-2799.4345,-5302.4721,1800.3016,-1566.6130,1500.2687,-6517.7589,1422.8458,-3442.4285,-4846.0114,1307.6666,-3357.0917,-3285.6603,-2737.0096,-2087.1135,-299.1434,4085.5804,1212.3556,-3949.8926,5232.3728,5521.7853,-4494.0000,-4391.9133,3056.2612,-1589.5445,1876.4320,-1661.5137,-3288.2711,-2971.8595,-1395.0950,-4567.8855,5183.7730,2016.3563,-4186.3514,876.3926,-2054.1947,5492.9538,4702.0545,2819.6964,-4939.6856,-1248.6956,-6851.6859,-1510.7585,-74218.4403,-79126.2431,-78082.4702,-74144.5082,-72790.9482,-82910.1104,-85915.4169,-77856.4482,28016175.8898,27986161.4293,28006526.0635,28015687.6298,-78100.7913,28014792.8236,
600.000,4630.2775,1366.1639,3197.4763,5741.9544,6217.6309,-4866.6225,2274.3133,3430.6594,-5487.6946,-5224.8589,-1186.7377,-1968.4607,3278.2700,3198.0375,3835.4619,5097.8189,5593.1138,322.8902,5379.3499,6559.2490,-6593.7640,-6904.6779,2185.0659,3791.1016,6185.9164,-2363.6987,-5068.0830,-2804.3705,-5388.9382,3749.3554,-888.6843,-5996.5982,1486.4108,-706.8257,2089.6609,-4777.3620,5660.5623,-5078.8711,-5136.7212,-5903.2875,4813.5845,4911.1821,4655.3906,848.0442,-1624.7336,-6377.0182,4164.8683,2370.1568,-920.3007,151.3114,-70773.1176,-99288.5130,-84688.5084,-82975.6348,-91266.9263,-88871.1687,-84736.0452,-83551.3017,49760100.0389,49739795.6555,49722794.0228,49751247.4488,-84921.8900,49744322.9958,-2211.3576,-5717.9056,5215.2684,365.3885,-20.8959,-3677.7441,971.4084,-3941.2671,275.3581,388.1371,-6776.4796,-5692.7183,6060.2115,-1093.0378,5738.9905,88.8858,-1201.3880,-6899.8908,-3842.9462,-141.5720,2049.6663,-342.1610,-6341.6689,-4707.3079,3082.6221,-6004.3557,3142.7124,3404.1533,-2874.6702,-4579.6279,-4976.9974,-1252.2766,-6639.3274,6135.2893,-4339.5255,1518.3404,-2001.4696,205.8111,-1382.3947,-184.6962,-1403.3157,-4741.2387,3624.8527,-4207.2693,4002.5574,1928.3711,485.7641,6500.3304,-2053.9834,6029.2332,-351650.7920,-373637.7859,-355116.1481,-355870.1168,-358440.8833,-358001.7510,-365044.6783,-362359.0895,-84187200.5008,-84199136.1355,-84211813.6093,-84194360.2306,-361252.9410,-84200075.5633,-4634.1500,-3712.6007,-3020.4072,-3858.9873,-3022.1285,-3242.7434,6484.4522,4412.8317,-4194.9394,-4505.2775,8.1595,-3204.6601,-308.3462,-6066.6014,-386.3760,-4654.3457,-3741.6184,-815.7915,-2103.8887,-1663.4099,-685.6193,-316.7715,1812.5689,3127.4488,-327.8147,-2481.6054,3520.9068,5312.5420,-3207.6838,-3596.0740,4746.8075,-3216.7397,365.1824,-3001.6938,-4515.0021,-4809.9742,-3063.9497,-4716.9016,4314.9753,3576.4218,-4618.2290,-940.0924,-3603.8848,5420.9922,5392.3530,1440.2395,-5472.4272,289.6952,-6539.6220,-3158.2704,-74351.9217,-79275.2230,-78114.4489,-74436.9087,-72823.7835,-82818.7533,-86173.5195,-78481.0754,28017314.5437,27987199.8774,28007121.6585,28017125.0866,-78234.3814,28015671.9094,
900.000,4491.2970,263.4383,4582.2391,6181.1201,5181.3117,-4863.4058,2489.7282,1409.0957,-4258.3863,-5751.0791,-2314.2463,-2957.7187,4132.7931,3896.5051,4587.8718,4016.3660,5844.3404,-334.2923,4563.3418,6618.9614,-6268.8862,-6700.7109,1268.8397,2633.8990,6488.0354,-3670.5134,-6006.7082,-1523.0027,-6445.9622,2579.7498,-1565.3607,-5247.6706,-41.3753,1089.9781,-24.6117,-3216.0868,4175.2769,-4865.0482,-6175.1412,-4833.8631,3838.9201,3641.3395,4682.6127,-1116.5834,547.1378,-5911.0461,3927.4149,3636.2738,-734.7882,1539.7954,-63335.3860,-91376.1285,-76925.7258,-75310.7814,-83643.4509,-81260.1026,-77098.4343,-75922.3801,51592038.2035,51572028.4696,51555239.5432,51582937.3383,-77272.6306,51576340.1287,-4004.6325,-4561.9621,4869.1565,-1445.6639,-1393.4500,-1911.1050,-1226.1479,-4178.0510,1805.9335,2069.7331,-6229.8105,-4208.3311,5115.6612,-2882.4178,4704.2702,-1664.7585,-2761.9120,-6336.2698,-5186.1451,-1397.6805,2597.7150,866.0942,-5719.1900,-6008.6923,1562.4932,-5809.5341,3143.6274,4985.3837,-1885.2084,-5955.2399,-3232.0638,341.9554,-6710.5915,5465.7381,-4087.6912,515.8655,-2977.1521,2319.6551,-0.0484,1312.2617,-3345.3896,-5215.0659,1781.9133,-4884.3328,4143.1293,3395.9863,-1680.1250,5610.6651,-4093.5364,4918.3696,-352958.8602,-375573.9615,-356830.3238,-357649.6462,-360154.5013,-359735.6628,-366676.2657,-363884.0880,-83077888.4017,-83089724.9828,-83103066.2513,-83084605.1654,-362958.9251,-83090824.2229,-3404.4548,-5240.7769,-1350.0796,-2772.6457,-4360.9624,-4520.1945,6362.0174,5226.2084,-5138.3254,-3222.0684,-1784.9041,-4483.2371,-2083.4474,-4972.0638,-2153.8935,-5362.8786,-2220.0667,-2852.7585,-625.9429,150.0286,1438.9711,1487.6553,3731.4733,1815.7491,-1832.6855,-745.5358,1431.6953,4529.5560,-1573.2131,-2414.4924,5930.9129,-4497.8472,-1187.2813,-4011.4044,-5184.2948,-6137.6948,-4376.4559,-4362.4931,2968.2794,4749.3848,-4531.4540,-2654.0782,-4765.0675,4766.0528,5501.4716,-101.4699,-5411.5819,1796.9310,-5526.0932,-4449.2115,-74485.6680,-79424.0831,-78146.6032,-74734.4264,-72860.0694,-82721.1024,-86426.4286,-79086.5294,28018452.5050,27988242.9486,28007719.1851,28018555.1807,-78367.9187,28016551.0454,
1200.000,3940.7680,-926.9770,5481.3539,6037.5133,3648.7994,-4420.9980,2535.8998,-765.7825,-2638.0511,-5728.6521,-3227.9252,-3692.3698,4594.1899,4254.8811,4904.5870,2578.0288,5508.8751,-994.9587,3310.3509,5973.6813,-5297.0002,-5831.0126,179.1332,1224.3283,6166.8033,-4604.4677,-6297.6329,-136.9724,-6854.0654,1182.5082,-2159.6142,-4008.8397,-1576.4155,2808.4329,-2155.8362,-1273.2776,2245.2929,-4222.8264,-6593.7236,-3308.7440,2513.8906,1987.3788,4294.2701,-2941.8495,2661.9350,-4840.6638,3358.1193,4565.1160,-391.4458,2815.3134,-55875.2314,-83425.4725,-69128.8225,-67610.3480,-75984.4625,-73609.6601,-69429.9314,-68371.6452,53399249.9153,53379528.4452,53362977.0488,53389853.2324,-69589.1971,53383632.9841,-5384.0803,-2976.8742,4029.4393,-3096.1880,-2673.2128,70.1475,-3288.7225,-4045.3400,3205.8844,3518.1599,-5050.4170,-2293.4909,3647.8849,-4344.4108,3188.9252,-3294.9519,-4017.8520,-5135.0742,-6023.7227,-2506.7831,2898.3310,2005.1483,-4536.7182,-6691.4777,-125.1136,-5040.2535,2782.7815,6089.9401,-724.2921,-6751.7095,-1172.8388,1943.2509,-6097.5903,4276.0736,-3427.9374,-464.2058,-3684.2947,4206.1954,1350.4123,2725.0117,-4964.5197,-5188.7883,-259.4575,-5122.3880,3934.0322,4517.4538,-3682.6674,4169.9486,-5684.6933,3315.1085,-354110.4868,-377341.7739,-358386.2908,-359271.6443,-361707.6657,-361312.2878,-368145.8882,-365179.8820,-81928725.3498,-81940450.1187,-81954448.8342,-81935038.3322,-364502.9296,-81941718.7679,-1807.6675,-6214.5242,471.9607,-1388.8842,-5230.1274,-5309.8832,5564.2197,5458.5787,-5528.7252,-1590.7440,-3382.5983,-5259.7023,-3632.2290,-3349.1773,-3689.0984,-5492.0288,-450.5942,-4587.6592,918.9293,1946.1692,3409.7070,3131.7577,5253.6438,298.7454,-3140.3153,1071.0694,-811.1152,3257.0910,232.2513,-973.5765,6482.9340,-5295.8213,-2605.9426,-4579.9338,-5214.2456,-6815.6841,-5180.9091,-3542.2086,1292.6548,5408.5251,-3935.6373,-4079.0391,-5413.3471,3598.2796,5017.6271,-1631.7755,-4763.7517,3110.9585,-3918.8869,-5238.6422,-74619.6763,-79572.8218,-78179.1258,-75037.1601,-72899.7779,-82617.0865,-86674.2000,-79636.9013,28019589.6566,27989290.7075,28008318.7108,28019975.7054,-78501.4030,28017430.2314,
1500.000,3016.0034,-2095.2261,5813.9201,5315.2734,1777.9232,-3592.5751,2397.3567,-2869.6447,-791.4136,-5145.9502,-3854.1178,-4105.5860,4633.3353,4216.9108,4770.4682,928.2646,4607.3079,-1614.9649,1729.5082,4688.3376,-3770.4941,-4383.5609,-990.6252,-307.8520,5261.3441,-5088.7112,-5896.4067,1228.4098,-6573.8313,-320.5408,-2617.8168,-2409.8045,-2975.5633,4281.0360,-4059.0606,843.0918,80.3534,-3205.8461,-6342.2837,-1485.2734,968.2468,107.0476,3536.6430,-4452.4972,4508.1277,-3268.7355,2506.3966,5078.6918,49.6980,3853.1991,-48395.9132,-75440.1396,-61301.2261,-59877.7758,-68293.4213,-65922.6330,-61733.9571,-60893.3620,55180868.4653,55161428.4013,55145139.1107,55171133.5904,-61875.0197,55165334.7148,-6218.2741,-1131.0465,2766.3877,-4435.3344,-3741.9503,2071.7345,-5006.4796,-3559.6414,4339.3362,4601.6807,-3356.4590,-148.9048,1798.0810,-5339.7586,1336.4742,-4639.2942,-4854.5533,-3422.8672,-6283.0311,-3371.3992,2945.9860,2980.3261,-2925.1229,-6687.4471,-1826.2454,-3760.6711,2128.3088,6600.7164,512.0915,-6890.4984,987.4044,3399.6426,-4866.9486,2689.4006,-2436.5102,-1306.7498,-4056.8117,5682.4038,2548.5775,3918.3584,-6091.9971,-4679.5490,-2298.2218,-4885.7000,3390.3298,5192.0548,-5319.1950,2315.6028,-6650.6691,1391.7378,-355105.3368,-378940.4516,-359783.3520,-360735.8122,-363099.5920,-362730.9882,-369453.0741,-366270.2401,-80740262.2825,-80751862.7228,-80766511.6234,-80746212.7356,-365884.2721,-80753310.0451,-15.6798,-6531.6839,2240.8762,144.0415,-5536.7830,-5527.3259,4175.5233,5084.1798,-5324.5660,212.6921,-4610.6186,-5447.7296,-4787.0944,-1369.5831,-4827.0556,-5027.9955,1369.2401,-5837.6975,2365.4338,3518.2039,5016.0257,4438.3821,6217.7911,-1252.0431,-4110.3722,2771.8242,-2967.1119,1632.4356,2012.4161,572.0215,6344.5816,-5525.6615,-3731.2435,-4645.0010,-4601.1928,-6773.2086,-5384.7405,-2343.2196,-526.2442,5482.7248,-2897.2906,-5060.5174,-5479.5361,2043.0725,3992.7265,-2978.5548,-3598.7409,4090.5497,-1889.7221,-5438.2631,-74753.9438,-79721.4375,-78212.2091,-75345.2086,-72942.8821,-82506.6409,-86916.8869,-80101.5753,28020725.8820,27990343.2194,28008920.3036,28021384.7790,-78634.8342,28018309.4676,
1800.000,1790.3092,-3126.0220,5558.6464,4074.6792,-242.8415,-2463.5281,2069.6723,-4684.5561,1098.4868,-4046.9874,-4144.3275,-4156.7114,4259.5941,3763.3648,4211.5291,-771.5605,3219.6081,-2147.9891,-36.8567,2897.7668,-1841.0523,-2504.4619,-2132.1778,-1820.6672,3866.0972,-5090.9726,-4836.4687,2453.7707,-5636.3204,-1797.9274,-2891.1330,-611.6059,-4106.9770,5360.7595,-5512.7373,2902.8124,-2085.6687,-1900.5309,-5439.9821,452.9068,-649.6878,-1816.3712,2486.1525,-5507.4344,5901.4183,-1350.5550,1444.0121,5136.5664,511.7423,4547.0809,-40900.6946,-67423.7402,-53446.3783,-52116.5318,-60573.7991,-58201.7746,-54013.9363,-53473.4443,56936039.4162,56916873.4357,56900870.5468,56925929.0479,-54133.5424,56920590.7415,-6431.7686,785.2857,1195.8136,-5343.8247,-4496.4232,3894.5350,-6206.1222,-2766.5728,5091.0283,5226.8825,-1318.7820,2002.0502,-252.4464,-5779.8234,-673.8865,-5558.9580,-5201.8234,-1377.1858,-5947.6654,-3917.8019,2756.8779,3709.4799,-1055.8473,-5999.9493,-3383.0025,-2087.7896,1279.8964,6459.1934,1719.7528,-6357.9646,3027.2387,4568.3664,-3148.1220,864.9070,-1219.7361,-1920.7548,-4057.1536,6605.2196,3491.6439,4773.1343,-6607.3718,-3748.9691,-4131.1723,-4182.5370,2554.2214,5363.7079,-6423.1602,226.6308,-6883.9435,-649.3129,-355943.1417,-380369.3000,-361020.8774,-362041.9675,-364329.5729,-363991.1968,-370597.4175,-367180.9634,-79513068.9829,-79524532.8390,-79539823.7559,-79518699.7265,-367102.3430,-79526167.7528,1777.9764,-6158.9226,3757.6077,1661.4607,-5248.3029,-5149.3671,2343.1339,4144.4453,-4547.6913,1993.0600,-5335.5720,-5026.4108,-5423.6362,756.1433,-5446.0574,-4020.5436,3035.8500,-6471.7540,3558.7272,4685.2354,6086.7681,5266.9097,6522.1623,-2661.4665,-4639.0593,4172.7856,-4806.0972,-168.7848,3573.4890,2056.0343,5530.7064,-5162.9951,-4437.0076,-4199.3127,-3420.1335,-6014.7998,-4964.5654,-893.3807,-2286.8849,4963.9206,-1532.7326,-5492.5818,-4956.6200,267.8004,2537.0097,-3990.7337,-2042.4532,4630.5639,343.3443,-5025.7742,-74888.4676,-79869.9286,-78246.0439,-75658.6691,-72989.3566,-82389.7105,-87154.5396,-80457.2208,28021861.0648,27991400.5505,28009524.0315,28022780.8095,-78768.2124,28019188.7539,
