sl_100_86400_20270203 Coordinates.csv
2027/02/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:14 2024,
Start: 2027/02/03 07:47:00.00, Stop: 2027/02/04 07:47:00.00,
TIME_UNITS,STARLINK-3848 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-1631 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-3324 - X-Coordinate,STARLINK-30591 - X-Coordinate,STARLINK-4556 - X-Coordinate,STARLINK-30413 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-3752 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-5766 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-1791 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-11105 [DTC] - X-Coordinate,STARLINK-1929 - X-Coordinate,STARLINK-31283 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-30818 - X-Coordinate,STARLINK-1837 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-31135 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-1785 - X-Coordinate,STARLINK-30574 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-5433 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-2453 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-30990 - X-Coordinate,STARLINK-2336 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-2550 - X-Coordinate,STARLINK-30416 - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-30379 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-30222 - X-Coordinate,STARLINK-4738 - X-Coordinate,STARLINK-2296 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-30774 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-1329 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-2473 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-30530 - X-Coordinate,STARLINK-31802 - X-Coordinate,STARLINK-5219 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-32088 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-6379 - X-Coordinate,STARLINK-30836 - X-Coordinate,STARLINK-4705 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-31365 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-31121 - X-Coordinate,STARLINK-6077 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-4317 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-1631 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-3324 - Y-Coordinate,STARLINK-30591 - Y-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-30413 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-5766 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-1791 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-11105 [DTC] - Y-Coordinate,STARLINK-1929 - Y-Coordinate,STARLINK-31283 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-30818 - Y-Coordinate,STARLINK-1837 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-31135 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-1785 - Y-Coordinate,STARLINK-30574 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-5433 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-2453 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-30990 - Y-Coordinate,STARLINK-2336 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-2550 - Y-Coordinate,STARLINK-30416 - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-30379 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,STARLINK-4738 - Y-Coordinate,STARLINK-2296 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-30774 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-1329 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-2473 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-30530 - Y-Coordinate,STARLINK-31802 - Y-Coordinate,STARLINK-5219 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-32088 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-6379 - Y-Coordinate,STARLINK-30836 - Y-Coordinate,STARLINK-4705 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-31365 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,STARLINK-6077 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-4317 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-1631 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-3324 - Z-Coordinate,STARLINK-30591 - Z-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-30413 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-5766 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-1791 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-11105 [DTC] - Z-Coordinate,STARLINK-1929 - Z-Coordinate,STARLINK-31283 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-30818 - Z-Coordinate,STARLINK-1837 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-31135 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-1785 - Z-Coordinate,STARLINK-30574 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-5433 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-2453 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-30990 - Z-Coordinate,STARLINK-2336 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-2550 - Z-Coordinate,STARLINK-30416 - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-30379 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,STARLINK-4738 - Z-Coordinate,STARLINK-2296 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-30774 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-1329 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-2473 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-30530 - Z-Coordinate,STARLINK-31802 - Z-Coordinate,STARLINK-5219 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-32088 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-6379 - Z-Coordinate,STARLINK-30836 - Z-Coordinate,STARLINK-4705 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-31365 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,STARLINK-6077 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-4317 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2648.5751,-6592.8402,-4696.9339,-319.6553,-6108.4583,-5519.7722,-3231.2323,3645.3670,-5812.5321,-3117.8375,2615.4525,-4658.2826,4417.1747,4019.0155,3072.1460,1036.8668,-6655.9367,3212.8041,1338.0112,2653.2283,-377.6587,-4991.2460,5832.5682,345.2186,6205.9112,-5995.2820,3126.6607,3840.4439,-2141.7982,1184.1768,589.4768,949.8927,1677.4780,6573.2294,5674.6522,-5377.0042,-3597.1314,-5420.9376,-4216.5865,4772.2662,-3374.0018,-3656.2930,-6493.5315,2445.9976,0.0000,178.8641,-4418.6531,6724.3381,1989.5913,4066.9321,3523.4352,3778.8757,1803.1397,5041.3472,5405.1207,-813.2012,1522.9519,106.9098,2717.3512,190.6765,2712.7391,-5182.2628,-774.7862,4116.4602,-900.3869,1382.7403,-4140.6480,4423.7828,-2918.6189,-2432.7674,-158.6183,-6731.5656,5989.8543,-1579.3887,6529.1294,-5820.8176,3668.2338,-547.3746,6546.2820,757.2397,6005.6303,-3957.5385,-3162.8132,6761.4438,-1840.8271,2898.9534,-4253.5344,5410.8603,-4880.0495,-6188.5288,-3322.7025,-3976.9372,29.6360,6329.9218,2887.2553,5053.7245,-5655.0202,-5509.4394,-2428.7682,-1740.6247,-300590.6352,-334752.6944,-315390.4937,-313697.0441,-322327.5085,-319856.4799,-318633.6726,-316641.5100,-199879.6431,-216566.8766,-171918.0304,-174770.5774,-317428.8577,-179990.0304,-6385.5481,-793.7415,1684.8106,4526.3523,-2341.4195,-1946.4303,3612.6301,1710.6950,1980.5758,-3218.8746,-6124.1992,935.7890,5290.0728,1466.7582,4402.1424,6720.5441,-848.6000,6135.7820,-4896.1276,6353.1690,4411.6518,3252.0112,3162.4390,-4201.6621,-2627.3649,969.0333,4714.3330,3628.7761,-4451.9866,-6226.6893,-1379.0609,-6611.8050,-6404.8951,1749.2400,2683.7888,-4061.4381,-1853.8036,-1592.1968,162.8130,-2147.6842,-2936.6596,-4973.9838,2375.3607,4745.6391,0.0000,5432.6271,1816.8489,-1655.4563,6009.0061,-2502.9183,-3851.9511,-3692.0558,-4806.7034,3672.3131,4208.6997,-4595.5808,-4626.9771,-6531.1531,-4862.5264,-6407.4414,-5011.8687,3236.4380,-4079.1543,877.2855,6805.6917,-4999.7765,-4801.2073,5296.4215,3490.1164,4810.6504,-5470.0081,-431.0302,-3164.7345,-4911.3851,2209.6330,3701.6644,4199.8718,-6779.3871,-2144.0444,4388.5465,-3252.3676,-3667.5007,-3812.8396,-1277.9934,-1801.1009,4560.2875,-4165.8244,1951.5281,-4445.8713,-1738.6683,6049.1214,-1474.0679,5881.3072,-50.1197,-5557.5752,41.7224,-810.3912,2177.6697,-6366.7613,-52.3835,183029.1896,165372.8204,181121.5107,179817.6773,180165.8165,179774.5597,171557.7739,174081.5707,-103314018.3419,-103325694.7302,-103306630.5900,-103313446.6263,175328.8728,-103310924.5887,-106.4703,1647.8056,4624.5276,-5199.7840,1960.4732,3479.7728,-4911.6982,-5337.6014,2985.7111,-5218.9337,-1469.1965,5012.7115,-746.5669,-5441.2901,-4391.0737,-1215.4140,1716.3548,-364.1359,-4730.0652,-1097.0001,-5311.4192,-3342.8064,1897.7340,5396.0768,-1609.8274,-3352.4810,-3911.3150,-4495.0826,4686.7982,-2729.5844,6755.5975,287.5400,-1362.9706,-966.9494,2798.5362,1644.9032,5304.9390,4007.5396,-5414.9717,4428.8124,-5318.6051,2795.9265,-592.8668,4401.3584,0.0000,-4120.4987,-4996.2663,366.6566,-2797.7282,-4920.7115,4432.5359,-4525.4202,4645.1316,-3035.0348,-695.9989,5077.7766,4871.8751,1968.6343,4158.2662,2242.1197,-3773.8795,3270.9657,-5538.5581,-5349.6227,-513.7201,-4427.4767,-2612.5811,-538.7174,-5103.4383,-4317.4848,4252.0374,-1269.1962,-767.6809,4595.6117,-368.2815,464.6949,-4136.2864,516.3356,358.2354,-5264.8883,-1279.0784,-4165.6586,-4730.0163,296.7904,-6463.4431,4343.0883,3493.9365,-3836.0075,2032.0177,2595.0735,613.1306,-5314.5813,-3617.8863,-2808.6507,-2759.1659,4592.9640,3927.4287,-3601.6665,-350.2224,-6728.4560,-179624.3467,-182892.4089,-183083.0962,-178771.2632,-177759.5685,-188025.3608,-190598.0669,-183950.2256,23951029.2681,23930194.5735,23967621.9513,23949972.9220,-182943.4692,23954523.9165,
3600.000,-536.7083,6091.2893,2916.7356,-3884.8473,6517.0126,4388.5676,-1197.6980,-5091.7477,5383.5225,6327.6691,-554.1327,1761.6076,-5169.7567,-6002.2667,-6033.6380,-2471.2088,4988.7547,-4542.5513,2490.0335,-4268.3865,-3853.2910,667.0577,-4648.0734,3552.5980,-3334.6296,3345.2794,-5392.8714,-6460.3335,4540.1144,2286.0152,-5387.6730,1653.8780,590.0584,-4700.4397,-6562.0695,5363.7069,5813.6839,6777.9765,4688.7306,-4804.5037,6330.2960,4073.0644,4246.5264,-5611.1275,0.0000,-3702.5555,4488.1339,-4733.1358,-3434.5676,-3494.8272,-994.8381,-4677.3395,1572.7746,-6665.5067,-4974.2903,4336.8469,743.2224,2401.2812,548.8176,3213.9083,-1124.4533,1636.9409,4762.1699,-3805.9413,-981.0023,3257.1803,4968.2867,-4585.7567,1007.1189,-1786.4061,3846.1852,4486.4033,-3626.8548,4103.1928,-5404.6720,3899.5611,-6294.7504,2993.9651,-4722.9316,-4577.4672,-5710.3228,6625.8647,4435.7574,-5024.3518,5708.9107,-5874.2121,5070.0380,-3714.9784,5705.8363,6846.8802,478.6494,4166.4776,-1945.7028,-3594.8689,-464.1740,-3993.0902,6608.3611,2300.5478,3571.3858,4283.5266,-337825.5190,-366157.9585,-348175.2815,-347844.9587,-356603.9945,-354191.0759,-352561.0570,-352461.1378,26631568.4812,26620483.5989,26651810.0346,26658025.2559,-351415.9156,26650597.1780,5636.6753,-1022.8004,-5595.0796,-2961.3219,-228.0409,-2513.1740,-4386.0097,3131.1341,-3866.5185,1604.7001,5992.9104,-4274.9907,-2518.8940,1719.1599,-2900.5894,-5635.6435,-2020.1332,-3782.5600,5554.7050,-4945.4996,-3176.4860,-4039.0249,-60.1232,5143.6166,3538.4121,-3808.8031,-4248.2348,-1418.8340,196.7068,4531.9570,1944.7208,4759.2142,5767.5776,2286.8675,-1180.5957,824.4690,-2326.9937,-1058.9815,-4132.1103,4880.9706,1209.9692,558.0227,-3995.9128,-3626.6435,0.0000,-5657.2056,-4981.0000,3530.6690,-2660.5399,5740.3323,6551.8260,5146.3200,6217.2492,-1844.0545,-1489.3181,1840.7797,6711.5899,3704.1479,2418.1079,3851.4723,6704.1654,-4803.7765,3433.7983,3920.8886,-5687.6348,4572.8925,825.9215,-2811.9603,-6535.8754,-3831.2063,3682.1624,-1814.1093,4851.1648,1364.0939,14.8485,-4369.3130,-2636.7497,5173.9794,3280.2092,-2011.0852,676.4279,1264.9329,-744.0747,2667.7049,766.3786,-3273.3949,159.9519,1816.2391,3107.4578,-448.8098,-5775.0332,-3426.9751,-6590.3352,2434.7391,6728.5518,4302.7285,-1925.5195,-4536.0868,3722.9510,4020.1837,102645.6650,76735.0041,95463.3714,93722.5220,95140.1173,94365.8630,87488.0560,91259.0194,-99793092.7951,-99811432.1019,-99783197.4353,-99784382.6284,90349.8818,-99789237.7867,-3971.9747,2940.3564,-2568.8734,4859.0067,2028.3308,-4570.7271,5174.8149,2977.7122,1646.0791,2144.3057,-3209.2325,-5147.3128,3862.1673,2965.6442,1790.5748,-3140.7022,-4366.2432,3620.1235,3313.1836,-2432.4961,4766.2771,5456.1119,-5108.7679,-2822.2686,4924.6396,4723.7766,-333.5484,2072.0315,-5085.8125,4662.6289,-3908.4278,4384.9057,-3478.3734,4409.1799,1678.6810,-4325.4488,-2332.8223,-1004.4299,2821.0635,-452.1073,2575.1720,-5396.2056,3755.4094,-1828.6761,0.0000,859.0307,1653.2699,-3640.6155,5374.1684,1329.0191,-1759.9644,-123.3548,-2630.8279,-494.6935,4513.4268,-5052.3978,-1413.1459,-5208.1451,-6507.5011,-4587.1884,-692.0236,-4729.5774,3646.5715,4041.7000,-3755.4700,3857.1062,4639.0152,4346.0161,1708.7767,5447.6742,-4447.5995,4856.7424,-3129.7191,-5403.3606,4284.2313,3668.4900,1249.7409,3278.3122,3801.4180,4733.6224,-3901.6060,945.1267,5152.8076,3875.0940,3885.5942,-1715.7015,-4694.0270,5525.7839,2346.3914,1005.3390,-3803.8810,4129.3075,-638.4635,5381.2562,-1153.1647,-3509.1900,-877.5043,4699.3916,4456.8212,3695.7833,-179432.2660,-182691.6684,-181498.2222,-180555.4342,-176312.3685,-184592.6000,-191431.6570,-181389.1980,23953037.5286,23933423.0413,23975560.2759,23961207.0264,-182537.2567,23959395.8442,
7200.000,-2760.0284,-2596.5562,-360.1150,6585.7644,-3947.6403,-2273.2821,4614.5000,3745.9029,-1829.8381,-6453.7152,-2718.6215,633.6135,4918.1615,5875.1480,6625.5217,3720.6098,-2100.6867,5095.8013,-4938.7455,4976.8247,6505.9677,3796.8015,2629.9071,-5135.8546,-920.4552,-260.0045,5075.2233,6702.8106,-5785.2912,-5557.5183,6800.7498,-4546.4131,-3577.8883,471.4353,4454.9219,-4352.9646,-4331.2713,-5628.2208,-3608.0320,2511.9576,-6737.5565,-3867.9986,-417.3037,6483.6272,0.0000,5175.5625,-2979.8795,1037.4051,4951.5372,1549.9124,-1541.1040,3212.0675,-3846.2011,5802.4619,3379.3857,-6657.1662,-2267.1754,-5075.1683,-4658.5531,-5935.5176,-1263.5358,2147.2825,-6472.4041,2671.0954,3475.4308,-6132.5626,-4808.3476,3982.2384,863.1672,5513.1771,-6467.5716,-703.4722,-833.0287,-6065.9189,2590.7439,158.3572,6507.4148,-4896.6377,598.8927,6801.2986,1238.3913,-5939.5028,-4969.7729,958.3188,-6855.6398,6553.7727,-5044.5800,1898.1288,-4474.9229,-4945.2798,3169.8541,-3265.0311,3131.5157,211.8474,-2462.2155,1972.5424,-5164.5792,1093.2289,-4238.1434,-2901.0760,-354003.8296,-374385.9464,-358800.9222,-360330.0389,-368424.2097,-364450.3332,-364611.9659,-362054.8620,51622127.7395,51617834.6718,51634489.3181,51641595.9687,-363062.7281,51640095.2022,-3089.6591,3256.6377,6637.5778,1517.8449,3248.5178,6046.2082,4679.8548,-5075.0628,4182.2174,93.4587,-3059.3621,6576.4737,-1527.2868,-3395.8609,772.0777,1972.4784,4980.0952,-151.6347,-4867.6261,1663.1631,1984.4476,4431.2366,-3932.4265,-4187.1720,-4425.8469,6120.8535,1646.9847,-778.5043,3217.1325,-1973.9417,230.3540,-67.7127,-1963.3038,-5872.6239,-1416.1429,3132.5409,4187.6275,3081.7393,5575.9806,-5086.6693,231.8935,4222.9979,5105.8541,1538.4418,0.0000,3228.1723,5607.6792,-4985.9784,-1403.2912,-5866.1317,-6317.5801,-4028.5340,-5675.6843,-780.2710,-2711.3772,427.0778,-5788.0894,308.9436,-700.2170,-88.9289,-4857.8408,5695.4349,-2389.2066,-6244.7807,2241.9629,-2954.8250,3511.1593,-1401.6574,6114.8957,2765.4431,-1566.3036,4546.0174,-4921.5647,1757.8857,-3321.0418,4160.0931,423.9664,-1103.7368,-4093.4314,74.8420,975.0508,1486.4367,4308.4712,-4025.2575,-701.4077,1167.8557,3726.9129,-5492.5912,171.6054,2747.6311,4027.6416,5954.5048,4230.8291,-5122.5294,-4789.3988,-6543.4045,3754.3173,6179.0416,1042.9619,-6136.4697,15058.7121,-17004.5384,3487.3181,288.4798,4092.7065,1607.5664,-2505.6780,-854.4418,-89426845.3528,-89449941.6957,-89418860.8513,-89414408.6520,-488.2884,-89422730.6047,5523.2882,-5435.0096,-1478.7016,-1388.8585,-4536.9238,2155.7825,-2099.4810,2197.4927,-5086.5248,2360.5551,5444.2905,2027.4211,-4644.5955,1334.4229,1881.8907,5462.6268,4324.0921,-4706.8911,90.6094,4581.6994,-1233.2407,-3551.2354,5015.8250,-1762.6560,-5255.6021,-3255.3126,4323.9077,1589.3986,1615.8298,-3584.8851,-1346.0597,-4907.1684,5376.5167,-3564.5085,-5049.5408,4391.9940,-2891.9435,-2626.7371,1713.5779,-3867.3386,1660.6550,3619.9637,-4686.0774,-1889.7111,0.0000,3036.4463,2711.3780,4697.9363,-4630.1189,3177.0465,-2178.2421,4657.0333,-1008.3891,3707.0449,-5356.8085,1768.0823,-2991.9400,4542.2619,5112.5055,3295.2635,4627.2125,3312.8041,493.9935,377.7984,5491.4917,-375.3772,-3402.9523,-5490.8659,2915.6005,-3108.6366,1943.2703,-5098.4125,4632.3815,2806.9876,-5474.4295,-5526.4800,2368.6899,-4625.5682,-5526.4040,-1120.4633,6753.7966,2980.6076,-1908.5567,-5512.7368,899.2954,-1958.9100,2885.7349,-3746.5431,-5268.8650,-4016.6640,4654.1855,319.1806,4453.5498,-4658.1976,4209.1516,-162.7048,-2717.8902,-2948.8782,-5247.9359,1460.9979,-179256.7382,-182475.5251,-180177.6143,-183022.5090,-175327.3622,-180512.7568,-191569.7962,-183559.9441,23955472.8844,23936819.6440,23981798.5853,23971702.2390,-182116.8514,23964283.0889,
