sl_100_86400_20270603 Coordinates.csv
2027/06/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:17 2024,
Start: 2027/06/03 07:47:00.00, Stop: 2027/06/04 07:47:00.00,
TIME_UNITS,STARLINK-31733 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-3068 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-31188 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-11117 [DTC] - X-Coordinate,STARLINK-6221 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-3175 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-6280 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-2580 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-30888 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-4116 - X-Coordinate,STARLINK-30577 - X-Coordinate,STARLINK-5677 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-31654 - X-Coordinate,STARLINK-30990 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-3837 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-3912 - X-Coordinate,STARLINK-31569 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-1493 - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-1319 - X-Coordinate,STARLINK-6364 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-6068 - X-Coordinate,STARLINK-5533 - X-Coordinate,STARLINK-11247 [DTC] - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-4106 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-30554 - X-Coordinate,STARLINK-31732 - X-Coordinate,STARLINK-6086 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-4595 - X-Coordinate,STARLINK-32167 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-30363 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-2308 - X-Coordinate,STARLINK-31559 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-1499 - X-Coordinate,STARLINK-2593 - X-Coordinate,STARLINK-2437 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-4491 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-6270 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-3309 - X-Coordinate,STARLINK-31094 - X-Coordinate,STARLINK-6096 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-3068 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-31188 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-11117 [DTC] - Y-Coordinate,STARLINK-6221 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-3175 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-6280 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-2580 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-30888 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-4116 - Y-Coordinate,STARLINK-30577 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-31654 - Y-Coordinate,STARLINK-30990 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-3837 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-3912 - Y-Coordinate,STARLINK-31569 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-1493 - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-1319 - Y-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-6068 - Y-Coordinate,STARLINK-5533 - Y-Coordinate,STARLINK-11247 [DTC] - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-4106 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-30554 - Y-Coordinate,STARLINK-31732 - Y-Coordinate,STARLINK-6086 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-4595 - Y-Coordinate,STARLINK-32167 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-30363 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-2308 - Y-Coordinate,STARLINK-31559 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-1499 - Y-Coordinate,STARLINK-2593 - Y-Coordinate,STARLINK-2437 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-4491 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-3309 - Y-Coordinate,STARLINK-31094 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-3068 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-31188 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-11117 [DTC] - Z-Coordinate,STARLINK-6221 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-3175 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-6280 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-2580 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-30888 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-4116 - Z-Coordinate,STARLINK-30577 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-31654 - Z-Coordinate,STARLINK-30990 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-3837 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-3912 - Z-Coordinate,STARLINK-31569 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-1493 - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-1319 - Z-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-6068 - Z-Coordinate,STARLINK-5533 - Z-Coordinate,STARLINK-11247 [DTC] - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-4106 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-30554 - Z-Coordinate,STARLINK-31732 - Z-Coordinate,STARLINK-6086 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-4595 - Z-Coordinate,STARLINK-32167 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-30363 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-2308 - Z-Coordinate,STARLINK-31559 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-1499 - Z-Coordinate,STARLINK-2593 - Z-Coordinate,STARLINK-2437 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-4491 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-3309 - Z-Coordinate,STARLINK-31094 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3298.9544,0.0000,-831.2721,-1742.0745,-6145.8067,1391.3580,-4609.1441,5471.0365,3352.1964,-2718.1669,-1508.0370,172.2688,-254.4680,-4306.8080,60.4552,3418.2614,4449.4958,-5941.7224,2386.6154,0.0000,-1235.4038,3571.2455,4114.5962,-3218.6563,1215.0876,-3243.5267,2335.1683,-5665.7486,150.0858,2234.0533,-3485.0074,-6286.4049,1435.5511,5567.2789,-3887.5943,-1695.0736,-4387.0189,4840.1964,-3340.7003,-4119.9026,-4368.2439,6248.7198,-531.5685,-1109.2446,5962.1355,5409.9152,1826.5252,6566.1753,22.8736,-1833.2561,1896.5656,6783.2680,1924.1299,2874.0470,-5440.7716,-1429.8784,-5147.6545,-4271.4031,3823.5752,-5218.1018,4707.0871,1152.9258,5087.1891,6504.3880,-3281.1560,5648.0354,4392.3699,-5843.4199,-6891.6891,-4716.5060,2541.6190,241.3410,-5107.6656,5454.6764,6568.7613,-5950.9327,-5077.9834,6160.5126,-289.6122,0.0000,-3230.0829,2476.8757,4971.8835,0.0000,-6539.8145,-3048.4902,6041.9859,1905.0984,-2885.1319,2078.4832,85.5722,-1667.6203,-638.7532,-373.3050,2447.8568,1455.0745,2792.3156,-1265.9982,-1263.0496,166.9977,-267022.3368,-245729.1144,-266171.5470,-265762.6674,-262120.3652,-262721.6740,-256211.7099,-259812.6159,175957036.4669,175949595.2203,175933991.1389,175938028.4528,-260033.4644,175941961.4215,3768.9953,0.0000,-6641.4364,3395.0505,3201.1100,6459.5858,2769.3784,2815.6073,2912.6223,-4795.5643,-6014.4323,6293.6820,-5429.6347,-3426.1525,4938.5222,-4463.0071,-2592.2250,-509.6551,133.1502,0.0000,-5096.6946,2576.8565,1453.3389,-4431.0897,-5377.7177,2862.8338,6292.1890,3026.9574,5511.6849,-381.0348,-5970.9599,470.9926,-5025.2978,-1842.6041,-4168.2605,6607.2335,3953.6690,1326.6471,-2760.8782,548.6746,5368.0846,1112.9911,-6297.5628,-6755.7267,3514.0013,-2293.6652,6551.3033,-1531.8551,4596.5448,-6150.3061,-3876.5342,1324.0878,-5233.1272,5771.7524,2260.6335,6631.9051,137.6254,750.2067,-3666.0920,318.0523,540.2020,6541.7707,2475.5089,438.7341,-6016.2338,-476.0751,-263.7453,-3530.6226,-736.6040,-543.0915,-6038.1408,4130.4579,2438.9954,-2036.1422,1241.0061,2781.0185,954.9012,-320.6928,5747.7863,0.0000,5346.0162,4741.2442,963.7867,0.0000,1415.6858,-5248.6701,-2959.2022,4100.1451,4546.9583,-6032.6418,4156.6700,3782.3938,-5596.3043,-5918.5898,6248.9032,5622.4484,-5597.8282,4907.2109,5655.0474,-5491.9789,217467.4879,205983.8334,219130.9955,220504.9142,212667.8684,214909.3032,219927.9472,220196.3998,93444768.5833,93457469.1188,93469896.5945,93451084.1412,219268.6432,93458536.1153,-4627.5901,0.0000,-1715.5800,-5811.0005,-411.4588,2112.8114,4237.3754,3235.1048,5269.5012,4185.5870,2810.9546,2545.6626,4278.0558,-3855.0351,4904.6206,-3875.4333,4630.9718,3477.3617,-6518.6097,0.0000,4483.3016,5271.9334,5373.2952,4238.4605,4154.1846,-5377.6138,-1575.3611,-2600.3321,4188.7532,-6544.6510,-79.0820,-2862.9886,4359.6931,3307.2979,3896.5117,-1248.3778,3590.7332,4854.6114,-5390.6869,5512.7606,-315.3076,2472.9134,2842.8752,-595.8399,-7.8916,3624.2327,-171.8511,-1356.6854,-5152.4278,2266.8024,-5341.8189,34.0573,-3988.5710,2491.3779,-3622.5150,1232.8224,4621.7543,5368.3765,-4474.1378,-4557.2295,-4825.5645,-2115.0529,-4017.8659,1528.0685,799.8578,-3975.4545,-5341.1906,-1257.7146,226.3751,-4870.1685,-2250.2009,5530.2051,3958.0192,3509.4760,1706.6769,-2141.3974,4591.1187,-3002.3081,-3664.7988,0.0000,-3041.1512,-4403.4160,-4624.6700,0.0000,-1211.7841,3322.3366,-1583.6346,-5234.4992,4369.9967,2445.3085,5510.0447,5524.9683,4032.0925,3557.6475,-1329.0953,3595.9516,-2748.7932,4509.1372,-3792.4004,4217.4682,145139.1591,144592.1368,145738.1160,149359.8580,150875.7015,140798.5367,137729.8212,143991.8279,33761036.5006,33785309.7047,33766945.8371,33772226.8119,145553.5294,33761797.1838,
3600.000,-6288.5947,0.0000,-1482.9193,-2582.3377,4639.9628,-3605.7931,241.2508,-2951.7733,-4804.6355,5097.2397,3487.5098,-3547.1188,3477.8482,3798.4542,-2131.2339,1160.4289,-1626.5677,6754.8531,-2661.3755,0.0000,3832.7846,-6463.0689,-5025.0771,5251.4001,620.1260,1512.2132,-3635.1196,4575.4655,-3250.6474,2924.1565,4160.9110,6238.8782,3236.1695,-5089.6301,4145.8725,-577.5519,472.7536,-6758.2034,6308.5626,3893.5208,1887.4097,-4261.6176,2893.5064,2662.9164,-5480.6905,-1625.4260,-3971.6107,-5364.9049,-3194.3561,4271.8351,1074.1237,-5609.8161,-109.2411,-4301.9832,1702.7304,-303.2443,5231.2487,2264.5126,-1763.2788,5315.7319,-6182.8274,-1409.6587,-4600.9652,-5400.8080,4163.8583,-2583.7450,-2650.6357,5130.0092,5462.7649,6234.0897,-374.0261,-4325.3773,1212.2906,-5187.4743,-4553.0811,2764.3455,3256.2868,-3008.5935,-2841.9917,0.0000,1316.0170,-5637.5290,-4790.9952,0.0000,4989.5296,3948.9062,-4801.5337,-4807.5083,3399.1338,1351.1060,-4269.0057,-2139.7857,4023.3140,3644.9505,-3755.8731,-3712.4901,-1100.3025,-1178.7414,-2620.5895,3616.1737,-308231.2787,-289447.2686,-311800.1804,-310443.3224,-307855.0935,-308025.6585,-302896.2942,-305831.9622,145758121.4872,145755008.2642,145732697.4079,145745473.3288,-305932.4549,145742573.5776,-751.8035,0.0000,5639.4907,-1689.2775,-359.2666,-3859.0754,-4219.5845,-128.0078,1314.3328,1414.5237,2235.0220,-3499.7733,5789.4455,-1767.8393,-1115.7304,5050.6352,5504.6205,-1240.2271,4280.1189,0.0000,5701.6045,-349.6825,-4716.0768,847.9548,6879.7799,-6167.7638,-5107.4689,-5095.0479,-5969.9952,-1771.4152,3822.1574,-2901.4667,4516.0236,4099.0472,-0.4357,-6477.2306,-5066.7628,638.6760,578.0465,-4528.1061,-5857.3635,2634.9495,6259.1517,4465.8729,-1344.6046,3829.6294,-4216.9700,2966.6151,-5776.1752,4988.6319,6294.3810,595.8889,6843.8057,-5087.0609,-3777.1462,-6145.0953,-3774.6514,-4643.5131,6392.7538,-3828.1756,2610.8712,-3583.9186,-5065.5882,1812.2342,4278.7322,3241.9275,4277.6112,2870.2876,-1075.2218,-2506.2168,6761.8564,-3835.2573,-3970.5737,4251.5933,1285.0083,-4417.5021,-4671.0102,2902.4171,-6200.1669,0.0000,-6804.8877,-3590.8167,3414.1264,0.0000,-3045.6622,1475.5626,4107.3310,-771.5502,-6045.8468,4057.0029,-3580.8429,-5371.6277,3310.2846,3545.9964,-4701.0745,-1753.8101,6457.6664,-6679.8810,-4401.0157,3881.8854,143844.6645,137789.0382,148629.2815,149012.4135,140539.5872,143100.2152,147616.1392,146744.5402,135895758.5547,135907833.2101,135913607.2393,135899123.0349,147386.8772,135908444.6655,2512.3198,0.0000,-3699.6878,6216.5453,5139.7647,-4505.1406,-5398.9578,-6298.3526,-4780.1070,-4476.1105,-5411.2373,-4624.1972,-1525.7769,5237.8394,-6540.7488,4433.0742,-3890.0415,747.6052,4759.4773,0.0000,-720.4102,-2334.0295,-719.6414,-4446.6082,-193.3997,2680.2553,-2867.6471,-1052.1753,-1352.5516,6007.5230,-3990.0328,-755.2856,-3944.6173,1628.4836,-5533.9022,-2409.9779,-4688.6390,-1685.7556,2752.5430,-3489.4987,-3185.9143,-4622.7290,716.2411,4484.1951,3997.5458,-5520.1052,-3572.8244,-3120.3711,2000.8320,1788.9260,2509.3380,3985.5960,-306.4997,1851.0596,5523.0609,3110.0548,-2525.2288,-4593.7482,2007.2082,2260.0769,796.1146,5801.8850,-1173.0717,3512.5365,3453.2481,5529.9375,4732.6338,-3688.0409,-4139.2730,1024.7462,-1452.2236,-3802.6961,-5532.7125,1127.4938,-5030.1763,4523.9103,-3932.3062,5426.5982,33.3670,0.0000,-447.7022,1805.4538,3507.2168,0.0000,-3475.7958,-5496.7969,-2799.1240,4895.8860,333.4960,-5337.1980,-4096.2413,-3789.1821,-4577.1986,-4698.1211,-3256.2807,-5468.1923,-1942.1031,-322.9870,4646.8838,-4465.5308,145595.0922,145201.9612,147680.2238,147913.4528,152619.6294,144724.0792,137380.2475,147991.1609,33738563.7520,33766482.2228,33753144.1545,33750109.2784,146355.3440,33742398.5497,
7200.000,6355.4385,0.0000,1348.2941,6135.8859,477.7731,5520.8132,3653.6547,701.1822,5317.0478,-6386.3719,-5174.2020,6066.7761,-5083.6030,-2567.2205,4962.8132,-4940.3363,-965.4904,-4479.7759,3204.7865,0.0000,-4534.7624,6372.9767,2228.2946,-6204.1883,-2144.7379,68.3743,4065.2287,-1573.2579,4860.9005,-6658.1669,-4130.1151,-3701.4944,-6181.9671,1017.8522,-4212.7438,3199.1163,3337.6157,6269.1030,-6646.2597,-2931.4783,1814.5901,1122.9609,-4352.1985,-4327.2292,3472.0050,-2317.3571,5064.6611,1447.5556,4411.0630,-5016.0898,-2777.9650,2460.3455,-1834.3369,4335.9316,2214.5922,2827.4966,-3845.5623,-570.0812,-432.5304,-3899.4889,3943.5652,2930.6085,1235.4688,695.2277,-4161.9652,-482.4598,1158.2800,-2638.0133,-2185.9482,-4335.7743,-2276.5463,6248.2107,2615.7087,1749.8121,1371.7781,1317.5979,-1134.3356,-694.7145,4536.2106,0.0000,1172.8102,6484.9604,3361.3392,0.0000,-488.4089,-4751.1145,1103.4429,6523.9644,-2048.0126,-5142.8083,6394.7626,4266.4285,-6482.1565,-6235.8613,4087.7274,5544.7200,-1747.4587,2853.6390,5850.9943,-6368.1175,-330361.5228,-314832.0081,-337580.7374,-333852.7764,-334109.8027,-333496.9648,-329897.6985,-332717.0029,105576144.6850,105577520.1715,105553108.6125,105569182.9579,-332449.9102,105560660.8610,-1951.8904,0.0000,-762.6360,1226.7016,-907.7339,270.8052,5115.4750,-3899.2679,-4233.1244,1774.4816,2157.2223,-302.8225,-4160.1957,5908.3963,-1946.6577,-4396.3498,-6819.8140,2685.4600,-6154.5987,0.0000,-3834.5927,-1355.5395,4859.6698,2404.5716,-5274.4480,6674.2932,1304.2846,5396.9990,4358.4598,538.5577,348.8242,4362.9960,-2815.8193,-4206.8097,4078.4124,4084.8488,5350.3861,-1926.9399,1019.8189,6214.5013,4728.9782,-5885.7899,-3779.1020,-221.4702,-2286.2240,-5210.1898,-320.3817,-3909.3144,4720.7137,-1072.5288,-5933.7595,-3366.9749,-4950.6806,1858.2594,5209.9121,3133.9876,5645.9052,6826.9354,-6711.9375,5557.8545,-3875.2065,-708.7873,3851.3690,-4044.2979,-223.3415,-5846.1051,-6715.8522,198.7448,3551.3502,3792.8461,-4971.1021,2944.5849,5282.9245,-4376.2061,-4441.8574,5454.4399,6775.9499,-5475.1605,3586.9412,0.0000,5782.8753,1522.2458,-5973.2468,0.0000,4059.3161,2665.0996,-4181.6205,-1733.8517,4502.0442,-1264.6503,2619.3537,5420.9502,-762.3760,-733.4355,421.8262,-2206.8930,-4085.7938,4563.3986,2600.1245,-1877.5000,67245.6334,60876.5236,69123.7373,68527.5183,59556.5322,64818.4967,65940.4799,66834.9240,169076850.1631,169090689.9416,169087031.7930,169082680.9215,66487.2375,169088394.3685,1496.8749,0.0000,6718.5971,-3032.3936,-6869.7640,4187.2401,2716.5434,5704.4134,1175.0076,2002.6164,3861.2933,3035.2943,-2189.4793,-1904.0242,4472.2506,-1693.3215,766.7099,-4528.2752,-201.7522,0.0000,-3530.5952,-2207.2300,-4416.0928,1929.9282,-3920.5997,1730.8136,5399.5805,4038.9551,-2327.5989,-1809.5391,5522.2300,3886.1065,492.2019,-5169.4513,3644.7894,4590.6407,2831.7526,-2421.7010,1593.9704,-759.6149,4717.5142,3237.7946,-3857.3187,-5339.3429,-5539.7865,3889.0617,4521.7456,5457.4530,2414.4413,-4482.2668,2040.3957,-5517.9940,4358.1642,-5062.9134,-3975.0516,-5460.5391,-1144.5687,881.9142,1666.8034,1394.4862,3879.9288,-6289.5304,5625.7074,-5299.1972,-5505.1810,-3679.1046,-1188.4736,6405.6690,5529.6700,3601.1537,4241.2850,-334.5425,3598.1558,-4909.3073,5089.5769,-4032.7985,799.2797,-4078.1368,3608.3364,0.0000,3655.4130,1888.0988,73.7649,0.0000,5421.3731,4262.0533,5378.1637,-1498.4079,-4873.7785,4312.8395,68.6272,-378.4355,2327.5849,2899.5667,5458.6621,3322.4978,5179.1450,-4145.8759,-2636.6879,1984.1538,146999.9639,145807.3132,149252.2532,145914.2654,153878.7480,149080.5583,137689.1549,145367.5393,33716313.6652,33746954.5389,33737757.7504,33725799.1497,147142.1446,33722974.2273,
