sl_50_5400_20270505 Coordinates.csv
2027/05/05 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:04 2024,
Start: 2027/05/05 07:47:00.00, Stop: 2027/05/05 09:17:00.00,
TIME_UNITS,STARLINK-31752 - X-Coordinate,STARLINK-31739 - X-Coordinate,STARLINK-1857 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-32152 - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-2258 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-1399 - X-Coordinate,STARLINK-3827 - X-Coordinate,STARLINK-30110 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-5292 - X-Coordinate,STARLINK-2187 - X-Coordinate,STARLINK-11102 [DTC] - X-Coordinate,STARLINK-30433 - X-Coordinate,STARLINK-3273 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-6082 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-32179 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-3717 - X-Coordinate,STARLINK-6085 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-30993 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-31465 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-31739 - Y-Coordinate,STARLINK-1857 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-32152 - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-2258 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-1399 - Y-Coordinate,STARLINK-3827 - Y-Coordinate,STARLINK-30110 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-5292 - Y-Coordinate,STARLINK-2187 - Y-Coordinate,STARLINK-11102 [DTC] - Y-Coordinate,STARLINK-30433 - Y-Coordinate,STARLINK-3273 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-6082 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-32179 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-3717 - Y-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-30993 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-31739 - Z-Coordinate,STARLINK-1857 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-32152 - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-2258 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-1399 - Z-Coordinate,STARLINK-3827 - Z-Coordinate,STARLINK-30110 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-5292 - Z-Coordinate,STARLINK-2187 - Z-Coordinate,STARLINK-11102 [DTC] - Z-Coordinate,STARLINK-30433 - Z-Coordinate,STARLINK-3273 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-6082 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-32179 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-3717 - Z-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-30993 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,2785.8834,2414.9598,1790.0778,-3135.0119,-3385.1081,-5371.2359,-1163.3059,779.1836,-4722.6966,5313.5742,-2803.6884,-5566.6776,-2444.1757,-2047.8519,-4380.0087,3283.1816,5745.3001,-4282.0513,-6311.0292,3879.6358,1326.5372,3124.1202,-2456.8879,-6897.0377,-397.9620,-1217.6180,-152.0911,4428.8632,1007.1758,-1749.6265,-6764.1634,2649.6130,-6022.3684,-4623.0493,-4862.2719,-6364.8305,-6412.2729,6165.9667,-6205.2636,-566.7023,-1680.6480,-3165.4680,-285.9366,5243.9735,3724.8118,120.1321,0.0000,4632.0792,-3284.0026,-253449.6406,-252631.1598,-256055.6382,-254958.7378,-255468.1148,-254960.2562,-246816.1643,-249144.4625,158006563.4261,157983576.6332,157998335.1077,157992082.6623,-250510.1344,157991742.8959,0.0000,3781.2195,-6159.0381,6494.0564,5868.4841,-2430.9988,3012.1052,-4438.8580,-4583.0440,-3901.0393,4399.3254,-3066.7634,-4020.0468,-6226.8315,-6450.7613,4488.8783,4681.2168,2032.9835,-144.1605,2458.2044,5432.0040,4777.0856,5894.7003,4712.2905,-629.6153,-6169.1955,-6170.1927,-3265.2346,2995.9793,-5113.1353,4762.5273,-1301.2560,6231.8518,-1597.2889,4941.3074,4688.9507,2069.3464,910.2089,3085.6334,1767.2443,-5355.5236,4368.0203,-6133.7116,6877.7794,2563.2838,-5456.6315,-4522.9164,0.0000,-1418.5674,-5929.3879,261344.9707,252395.4949,265591.6206,266762.4270,258135.3613,260442.2597,261710.8186,263940.8699,27827940.0116,27834996.4538,27813863.4720,27829183.7191,262952.4477,27821106.9235,0.0000,-5007.4108,474.6241,-1061.4191,-1615.7521,-5526.0513,-3127.9680,-5142.2355,4983.7617,3189.2596,-720.3160,-5519.6632,697.1859,1817.0458,1587.1907,2836.3552,-3855.7928,3258.0145,-5248.5888,-964.5217,-1787.8580,4811.4443,1790.6003,-4412.6541,-201.8244,3088.0149,2931.7562,-6151.0559,-3998.5007,4103.3638,-4722.6161,-421.0583,1310.2146,-2980.0231,1470.4618,-1529.3492,-1692.1476,2043.2796,-372.5885,2470.7774,4355.1554,-5085.1359,-595.6960,537.2856,3739.7462,1811.2300,-5231.0599,0.0000,-4900.8862,-1066.6616,102988.3557,101858.1918,103872.0927,107661.7829,109056.9186,98931.0727,95982.0630,103098.0185,41330555.6016,41311943.4856,41298981.9169,41316057.8168,103766.1139,41318265.7130,
300.000,0.0000,3709.9556,1179.5951,3227.9673,-1437.6279,-4419.9869,-3769.0647,-3141.0268,-1262.4720,-4794.9492,6130.2586,-4369.2099,-5850.8340,-3641.2836,-2422.2256,-2702.5707,3870.5625,5204.2191,-3613.5814,-5308.4229,5169.1159,3183.4254,3867.3578,-344.4042,-6739.7603,-1713.7152,-2896.9375,-1667.1882,4355.6628,-843.8016,342.8770,-6547.0124,3775.3740,-6767.6599,-3058.2432,-3322.1391,-6075.0463,-5370.8811,6313.1677,-4946.4225,-2561.4193,-141.8013,-4398.8641,919.8425,5807.5885,2018.5935,-1804.0985,0.0000,4682.4857,-4313.6721,-258425.3639,-257940.8292,-261456.3738,-260341.7196,-260927.9549,-260406.9714,-252340.0785,-254850.5130,157365280.7326,157341992.1413,157357188.8546,157350159.4739,-255963.0056,157350433.3287,0.0000,1856.3518,-6384.1916,5984.4794,6002.8694,-531.8357,4085.8827,-4449.2770,-3912.5465,-2143.5844,3133.5064,-1611.8430,-2727.6175,-4998.2071,-5469.4618,4715.1017,2876.5352,345.7241,1946.7548,3383.6108,4575.6997,4910.3237,4607.9096,5043.2469,881.4897,-5035.3692,-6106.6040,-1711.1805,999.7517,-4263.0837,5236.3437,-35.0877,5753.3751,-408.5505,5522.5924,5346.9839,3272.7500,2070.7228,1810.4521,2775.7758,-5380.5581,5557.7200,-5264.8460,6725.0262,3395.5704,-5751.2665,-5054.1378,0.0000,-3312.3181,-5279.6516,255734.4575,247163.0897,260319.9415,261375.2927,252734.8202,255022.1121,256356.3322,258521.4934,31275307.5113,31282374.1215,31261859.9361,31276927.5556,257579.7054,31268547.2186,0.0000,-5470.9293,-1366.6262,494.1269,-2964.6975,-5299.5395,-4100.6010,-4222.5933,5434.4425,4480.9124,825.2210,-5102.7848,2434.9081,3127.1687,3537.0352,4220.4636,-4930.6529,4530.4008,-5390.5478,-2682.5718,-278.1999,3676.1013,3389.9062,-4707.7776,1332.9427,4408.1256,1579.6963,-6543.3704,-4961.1807,5008.9027,-4528.4969,-2187.0157,-499.9294,-1308.0555,2840.9846,-2890.8154,107.4386,3599.3356,-2138.0344,3940.8393,3532.7064,-4104.1421,949.5447,-1276.7575,1683.3238,3123.4393,-4361.9377,0.0000,-3818.4011,755.3231,103106.1622,101972.9221,104084.0329,107615.0494,109266.5690,99264.8808,95967.2983,102785.4029,41330327.8053,41312267.3850,41298728.1898,41316332.8068,103876.4535,41318030.0977,
600.000,0.0000,4317.4212,-204.3008,4340.5210,425.1867,-5067.6779,-1801.5764,-4787.6967,-3200.3256,-4434.2618,6357.3454,-5532.8188,-5567.0313,-4515.4322,-2596.4886,-732.2989,4126.5287,4180.6739,-2622.7910,-3752.7165,5950.2490,4703.1307,4261.5136,1800.3151,-5928.2875,-2905.9593,-4284.7461,-3078.9593,3857.0942,-2639.4560,2388.4047,-5680.7289,4527.3630,-6837.0498,-1181.2172,-1446.0341,-5175.6649,-3769.2799,5841.8426,-3195.6058,-4293.1463,1371.6981,-5212.3120,2048.1051,5725.4081,90.7486,-3522.2543,0.0000,4301.7810,-4910.0007,-263243.6876,-263141.7615,-266738.4351,-265605.0400,-266270.5047,-265732.5817,-257750.1210,-260517.8581,156648784.2741,156625195.7853,156640801.4398,156633008.8521,-261300.6457,156633906.4505,0.0000,-237.4442,-5894.2603,4861.3632,5553.3736,1387.1192,4799.4032,-4058.3602,-2892.8143,-149.5576,1557.3824,-44.0158,-1141.0493,-3283.1732,-3923.4179,4509.4823,780.5211,-1412.8469,3853.2022,3991.1257,3272.9266,4591.0904,2850.7055,4926.6720,2319.7790,-3416.4919,-5462.9982,-42.7347,-1127.3459,-2977.1422,5244.8696,1258.6063,4695.0939,806.3057,5589.7647,5510.1828,4149.2301,3055.0027,333.4888,3552.1791,-4914.4310,6218.5585,-3879.1237,5899.9472,3877.6221,-5491.8172,-5124.7973,0.0000,-4855.0805,-4085.7606,250057.6378,241822.5311,254933.7422,255875.0489,247221.8841,249491.6108,250885.9474,252908.3961,34707934.1505,34714993.7174,34695120.1195,34709854.4952,252093.9928,34701245.2212,0.0000,-5333.7416,-3041.5007,1994.0068,-3984.5781,-4504.6959,-4630.2190,-2843.6557,5274.9343,5287.9302,2282.3914,-4135.5037,3908.2255,4102.2907,5111.3173,5143.4247,-5470.9075,5313.7865,-4917.0807,-4102.2007,1261.5434,2143.9659,4622.3137,-4494.6614,2724.5618,5252.2929,59.0547,-6248.5799,-5332.7576,5304.5394,-3850.3194,-3715.8362,-2255.7866,505.6474,3906.1767,-3942.2105,1895.3283,4745.7517,-3672.0663,4984.9012,2331.6157,-2680.2791,2392.7674,-2952.5533,-553.2000,4089.1822,-3023.3319,0.0000,-2320.2104,2493.7763,103234.5972,102088.2553,104295.5086,107563.2166,109472.6418,99604.8238,95957.6119,102551.9246,41330094.3016,41312595.5055,41298481.7845,41316618.1200,103986.7238,41317794.3357,
900.000,0.0000,4544.7238,-1599.2283,5027.6016,2272.4982,-5255.3068,337.1430,-5941.5551,-4831.1690,-3685.6953,5980.9926,-6170.6564,-4755.6984,-4991.3916,-2573.8315,1335.1765,4032.0124,2784.0285,-1409.2686,-1801.6793,6155.7265,5742.1273,4281.2527,3766.6339,-4543.1259,-3864.6125,-5258.4504,-4241.4051,2993.0716,-4178.4757,4190.0941,-4258.3821,4848.3788,-6221.2222,830.1071,587.7646,-3747.5442,-1779.0662,4809.6854,-1129.3774,-5598.2561,2722.1885,-5538.7349,3005.4219,5023.5673,-1869.8293,-4870.6024,0.0000,3511.6663,-5028.7866,-267903.8475,-268231.7793,-271899.4954,-270746.0433,-271493.5343,-270934.5004,-263043.7518,-266116.4764,155857412.0353,155833526.5058,155849510.6411,155840975.2816,-266520.7166,155842500.3111,0.0000,-2287.0582,-4753.2558,3233.6895,4573.5832,3139.8264,5088.2298,-3289.5332,-1628.5066,1884.8105,-187.6350,1489.0637,592.5089,-1248.4892,-1967.3161,3903.1301,-1395.9493,-3073.0205,5370.5451,4235.1910,1639.7776,3835.6272,796.2842,4371.7093,3558.7240,-1478.5275,-4292.4387,1573.8156,-3150.9001,-1404.1381,4780.3034,2467.0975,3154.3133,1946.2165,5145.5753,5172.7255,4628.9629,3772.7422,-1212.2140,4030.9926,-3991.6050,6274.3708,-2104.4228,4486.8453,3930.7831,-4712.6953,-4713.7424,0.0000,-5897.4866,-2458.7742,244329.5672,236376.1940,249435.5026,250264.0517,241599.0352,243853.7545,245302.0575,247111.0164,38124179.1236,38131214.3637,38112002.1045,38126325.1895,246497.7813,38117559.9739,0.0000,-4610.8707,-4346.6968,3269.2443,-4562.7168,-3226.1661,-4659.9689,-1154.8822,4523.0091,5523.3362,3495.1297,-2721.4858,4957.2835,4638.0662,6143.3414,5504.6889,-5418.4511,5523.9142,-3881.8123,-5066.2987,2664.6677,380.3688,5354.6906,-3796.1721,3823.5721,5529.6640,-1467.9077,-5297.3797,-5069.3664,4954.4464,-2760.1918,-4842.3980,-3766.9239,2264.4610,4551.6643,-4571.2909,3477.2996,5352.3548,-4809.3084,5490.4101,880.5863,-966.6835,3578.8884,-4309.1001,-2730.6183,4601.5283,-1358.7467,0.0000,-568.9875,3956.4488,103376.4275,102204.2215,104506.3270,107506.1922,109675.1667,99950.9728,95952.9471,102421.6680,41329855.0894,41312927.4952,41298242.8252,41316910.1107,104096.9247,41317558.4268,
1200.000,0.0000,4360.1170,-2862.5802,5230.9297,3922.0228,-4950.9649,2436.9725,-6491.9551,-5980.7507,-2627.0362,5045.1935,-6208.5026,-3507.3682,-5028.3271,-2370.4749,3291.7600,3595.8390,1156.0838,-89.8425,345.3646,5774.5879,6207.1290,3933.2134,5361.4318,-2720.9812,-4496.7250,-5736.2717,-5026.9595,1856.1789,-5283.3391,5575.8688,-2427.5140,4722.6426,-4980.9853,2782.4406,2583.9798,-1926.7716,387.9881,3328.1762,1044.4553,-6356.2879,3791.0638,-5356.7546,3712.1239,3796.8622,-3668.2272,-5724.4326,0.0000,2373.1448,-4672.6619,-272409.0693,-273208.7567,-276937.2867,-275762.0945,-276594.8612,-276010.1801,-268218.4872,-271613.8972,154991537.7905,154967359.0373,154983690.0696,154974438.5448,-271620.9333,154976588.7565,0.0000,-4086.0222,-3097.4068,1263.7133,3167.1197,4559.6242,4924.3130,-2201.4354,-243.2929,3756.4418,-1941.4183,2847.2586,2307.3025,907.7278,200.8445,2961.6378,-3433.7908,-4470.2260,6332.8077,4102.5627,-173.5718,2702.0220,-1350.8365,3425.4022,4488.3922,583.0414,-2699.4466,2983.2874,-4845.3140,280.8568,3876.9001,3481.9604,1278.4544,2916.9556,4239.2238,4373.6313,4680.4402,4155.3886,-2683.0768,4170.2805,-2689.1150,5708.3748,-108.3591,2629.0716,3525.0370,-3497.0376,-3845.2337,0.0000,-6342.2751,-556.6214,238568.2017,230826.5038,243827.7526,244544.6838,235868.8042,238111.6336,239607.1156,241145.0176,41522409.3561,41529402.9686,41510871.6910,41524708.6370,240793.5908,41515858.2531,0.0000,-3381.1939,-5124.5292,4176.2229,-4635.4069,-1600.6467,-4186.6605,659.9042,3262.8062,5161.8341,4333.6124,-1012.9667,5468.4693,4677.2376,6524.1399,5264.9804,-4778.8704,5138.2526,-2402.3550,-5468.6717,3779.2250,-1424.3005,5508.0915,-2687.3604,4512.0381,5210.4567,-2838.5031,-3788.9318,-4202.0923,4001.0855,-1374.3710,-5445.5293,-4870.0928,3777.4903,4708.2285,-4711.0872,4681.5621,5350.3774,-5427.6900,5402.9986,-664.8262,851.5510,4380.5269,-5200.4781,-4616.6124,4603.8342,452.5645,0.0000,1244.3523,4981.7363,103534.8879,102320.8529,104716.2965,107443.8841,109874.1716,100303.3927,95953.2499,102411.3620,41329610.1702,41313262.9808,41298011.4367,41317205.4991,104207.0562,41317322.3712,
1500.000,0.0000,3768.1074,-3860.8471,4938.5718,5207.8494,-4168.8202,4292.1681,-6390.5105,-6522.7604,-1360.5962,3646.4041,-5630.9719,-1952.1815,-4623.0653,-2012.3483,4937.8984,2853.9550,-543.4420,1212.1937,2468.0587,4852.1463,6063.5242,3254.1889,6428.1048,-640.8635,-4735.4210,-5683.7479,-5340.6685,562.0623,-5820.9377,6415.0932,-374.3792,4175.1538,-3241.0351,4485.8021,4348.9302,108.6985,2502.6847,1550.0586,3107.9363,-6501.2316,4489.2141,-4691.4568,4108.3154,2195.7746,-5122.8899,-6009.9890,0.0000,982.5808,-3888.8786,-276769.2426,-278070.6205,-281849.6003,-280650.5775,-281572.3525,-280957.1110,-273271.9010,-276977.3464,154051570.9270,154027103.7272,154043748.9946,154033813.5332,-276599.0647,154036581.2521,0.0000,-5455.1578,-1118.1385,-849.5575,1476.4825,5515.2413,4318.6669,-884.2904,1132.0660,5275.7280,-3539.9070,3910.7121,3834.9106,2975.4908,2360.1523,1777.8366,-5127.4383,-5461.3494,6631.2511,3611.9664,-1996.7927,1286.1951,-3375.4053,2169.1732,5024.9985,2563.0704,-830.4875,4056.4142,-6018.6450,1895.9121,2609.1767,4208.3752,-749.4773,3638.5924,2960.7022,3192.0566,4311.6692,4162.4182,-3938.0888,3955.0602,-1120.3968,4566.5833,1917.8097,513.9047,2684.5472,-1967.6121,-2588.7205,0.0000,-6153.7948,1431.5709,232793.2987,225175.9360,238113.0707,238719.3487,230033.7694,232268.4342,233803.6326,235031.4919,44901000.2852,44907935.0079,44890103.1784,44903382.8343,234983.9881,44894515.3505,0.0000,-1779.3003,-5281.4279,4612.9282,-4194.6377,197.3020,-3261.0909,2402.5624,1635.7049,4242.4102,4708.1859,805.3189,5386.5186,4215.6389,6213.5478,4450.4092,-3620.9056,4198.3088,-647.5262,-5265.1825,4484.6258,-3075.5001,5066.0309,-1287.7120,4716.1759,4329.0317,-3907.1058,-1881.1808,-2833.5544,2560.2530,158.8610,-5460.5517,-5446.6372,4880.6537,4359.1011,-4346.7338,5377.5787,4740.0040,-5461.0539,4732.1282,-2139.0761,2577.4655,4711.6993,-5531.1686,-6010.9507,4095.8559,2214.9110,0.0000,2921.6377,5456.5546,103713.2619,102438.1841,104925.2269,107376.2024,110069.6835,100662.1392,95958.4692,102529.5224,41329359.5481,41313601.5680,41297787.7444,41317501.3613,104317.1180,41317086.1687,
1800.000,0.0000,2811.0098,-4483.2187,4184.9181,5996.9140,-2969.8819,5721.3911,-5655.5252,-6393.3095,-3.4072,1923.2652,-4484.8273,-246.0844,-3810.3427,-1531.8271,6103.0440,1866.9488,-2152.5646,2378.2612,4347.3636,3484.3610,5337.3632,2307.1691,6862.3014,1493.7782,-4547.0959,-5115.4706,-5132.0033,-761.8049,-5719.1084,6631.2678,1695.0022,3267.4022,-1176.8636,5772.0574,5709.0751,2156.8174,4342.6500,-346.4948,4854.8766,-6027.0942,4764.2987,-3610.9101,4158.3978,407.4933,-6083.9704,-5710.9682,0.0000,-536.1541,-2762.9234,-281003.4753,-282815.3516,-286634.2874,-285408.8912,-286423.9256,-285772.8187,-278201.6251,-282175.7957,153037956.2519,153013206.3390,153030132.1504,153019550.0568,-281452.9347,153022922.6892,0.0000,-6260.6903,960.2413,-2890.7290,-331.2551,5923.2897,3321.0485,547.1439,2371.9326,6285.8902,-4830.4651,4590.4723,5020.7756,4753.4873,4289.3117,462.6986,-6305.5278,-5939.5633,6227.4220,2811.4463,-3655.5099,-286.1535,-5073.0794,712.3571,5118.2468,4267.2246,1139.7314,4701.8953,-6534.6004,3271.8537,1086.3241,4573.6158,-2728.8594,4051.6290,1431.7636,1739.4763,3567.6189,3785.6377,-4851.9824,3398.9367,574.5633,2954.4283,3777.6739,-1646.4929,1486.5382,-274.4003,-1053.8055,0.0000,-5360.7795,3304.4907,227022.8246,219427.0160,232294.0824,232790.4647,224096.5552,226327.4420,227894.1755,228795.8234,48258336.6363,48265195.3032,48248080.1437,48260735.4409,229071.5864,48251915.8493,0.0000,18.7675,-4798.5608,4530.3076,-3288.9360,1973.9354,-1982.8409,3882.6178,-175.3848,2864.2591,4578.8452,2536.2058,4720.2969,3302.6218,5244.2155,3149.7193,-2069.5121,2805.2975,1181.6103,-4478.2535,4704.6493,-4395.8171,4076.1773,251.4594,4414.1372,2980.3107,-4560.5518,225.1486,-1126.3962,807.3382,1675.0138,-4885.8122,-5434.7522,5454.5670,3541.7142,-3516.9698,5490.0763,3590.3681,-4905.8124,3550.0849,-3384.5808,4023.9540,4536.9266,-5265.7901,-6766.4735,3133.7700,3737.6520,0.0000,4279.4931,5328.5877,103913.8774,102556.2520,105132.9298,107303.0607,110261.7275,101027.2558,95968.5563,102775.9745,41329103.2295,41313942.8423,41297571.8746,41317795.1103,104427.1103,41316849.8194,
2100.000,0.0000,1566.9632,-4653.5874,3046.4915,6202.8555,-1457.8525,6585.6137,-4369.1043,-5598.8857,1323.4275,42.6732,-2875.5751,1444.8353,-2660.0322,-964.9255,6663.6940,715.7965,-3522.4997,3305.0876,5787.8582,1807.5605,4110.9335,1175.6579,6622.6065,3475.0702,-3936.1067,-4092.2518,-4402.5566,-1988.2449,-4976.7690,6209.2474,3575.2164,2090.3135,1003.4311,6511.6818,6528.0266,4011.6588,5715.8711,-2175.4742,6111.6642,-4987.2643,4604.0944,-2219.0504,3854.0278,-1366.2018,-6448.9827,-4868.7820,0.0000,-2042.6952,-1409.0108,-285139.7984,-287440.9853,-291289.2612,-290034.4458,-291147.5497,-290454.8612,-283005.3507,-287181.8693,151951173.7815,151926147.8370,151943319.5273,151932132.6483,-286180.4232,151936093.1743,0.0000,-6427.8366,2905.5927,-4650.0716,-2080.6656,5755.7075,2016.4552,1963.4413,3367.1871,6679.5651,-5686.4387,4835.7931,5739.9098,6068.8424,5789.3534,-864.8862,-6848.6600,-5846.2158,5158.6112,1773.8350,-4987.9859,-1870.7525,-6271.2167,-816.9216,4755.9756,5531.2649,3024.6420,4874.3591,-6329.1467,4270.1363,-556.9241,4534.2245,-4461.0613,4121.4250,-205.6172,149.4451,2524.5864,3051.1122,-5327.5364,2543.7677,2241.7545,1026.8091,5288.7719,-3636.1168,53.9026,1420.0106,619.2719,0.0000,-4052.1082,4869.0519,221266.4556,213582.3187,226373.4589,226760.4577,218059.8310,220292.0481,221881.3666,222466.2262,51592813.1954,51599578.7947,51583196.2150,51595164.4564,223059.0435,51586454.3970,0.0000,1814.7324,-3733.9342,3937.6578,-2018.2722,3537.4927,-489.8808,4938.4185,-1966.7880,1176.2974,3959.4123,3991.8610,3541.8728,2035.8782,3718.3941,1504.8498,-292.8729,1109.4539,2874.9532,-3194.5394,4415.5435,-5244.0020,2645.3744,1763.3360,3638.2878,1309.7704,-4729.8377,2307.6550,715.5716,-1043.9980,3011.2115,-3782.8666,-4835.7055,5437.2708,2343.7733,-2310.2234,5006.9483,2031.9931,-3821.3142,1984.3999,-4268.6237,5034.3750,3874.9474,-4432.6473,-6803.8308,1824.1051,4856.1873,0.0000,5169.6556,4611.8669,104136.6007,102675.0967,105339.2192,107224.3791,110450.3276,101398.7684,95983.4652,103141.7516,41328841.2234,41314286.3702,41297363.9538,41318084.4722,104537.0328,41316613.3233,
