sl_5_5400_20270203 Coordinates.csv
2027/02/03 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:45 2024,
Start: 2027/02/03 07:47:00.00, Stop: 2027/02/03 09:17:00.00,
TIME_UNITS,STARLINK-1575 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4491.6856,5074.2414,-5936.4896,-2426.0008,-3053.7774,-300590.6352,-334752.6944,-315390.4937,-313697.0441,-322327.5085,-319856.4799,-318633.6726,-316641.5100,-199879.6431,-216566.8766,-171918.0304,-174770.5774,-317428.8577,-179990.0304,3892.1731,-4625.3588,-1828.0631,6284.9833,2984.1374,183029.1896,165372.8204,181121.5107,179817.6773,180165.8165,179774.5597,171557.7739,174081.5707,-103314018.3419,-103325694.7302,-103306630.5900,-103313446.6263,175328.8728,-103310924.5887,3500.5664,963.1058,2936.3142,1545.0613,-5181.9200,-179624.3467,-182892.4089,-183083.0962,-178771.2632,-177759.5685,-188025.3608,-190598.0669,-183950.2256,23951029.2681,23930194.5735,23967621.9513,23949972.9220,-182943.4692,23954523.9165,
300.000,-2702.2389,3654.1808,-6724.0156,-998.1131,-1053.2836,-304442.7765,-338215.3651,-318924.0527,-317348.5303,-325996.8072,-323548.6535,-322252.5837,-320334.7549,2061819.6034,2045540.8835,2089210.2687,2087496.7296,-321069.8916,2081651.1429,4269.4839,-5376.9824,-664.7974,6053.1236,3910.3045,176729.4683,158322.8945,174361.8795,173030.7296,173449.5052,173052.8321,164906.1091,167705.9905,-103291247.9207,-103303545.7803,-103283489.4602,-103290064.8586,168606.6223,-103288074.8427,4692.3041,2404.3144,1257.0838,3178.5557,-5355.6679,-179607.6870,-182876.2302,-182948.4615,-178890.7734,-177620.5067,-187774.6950,-190695.7823,-184278.3913,23951184.7040,23930457.6175,23968351.5382,23950790.4951,-182910.1611,23954929.3251,
600.000,-629.8437,1867.3761,-6829.5112,559.8191,1037.4231,-308164.1144,-341528.7307,-322316.6531,-320857.7211,-329523.0707,-327096.4725,-325732.0881,-323957.6144,4322435.3097,4306576.6919,4349236.5270,4348601.4384,-324568.6206,4342205.8834,4271.1630,-5626.8871,551.5158,5237.0318,4470.3051,170348.0069,151200.9736,167523.1180,166164.2491,166655.4479,166249.8166,158180.4587,161318.8022,-103218971.2703,-103231879.1914,-103210869.4692,-103217135.9427,161808.7730,-103215721.3884,5374.8299,3588.0189,-560.3455,4468.5889,-4901.0727,-179591.1479,-182859.9547,-182813.6551,-179015.2657,-177484.8896,-187517.7817,-190788.1836,-184502.9258,23951341.9395,23930721.7195,23969068.7739,23951646.9534,-182876.7542,23955334.8402,
900.000,1518.3875,-118.3466,-6241.9952,2104.2330,2992.0491,-311752.8979,-344691.3063,-325566.7222,-324223.1481,-332904.7231,-330497.8788,-329070.7074,-327500.5160,6580883.9656,6565456.7503,6607078.8074,6607455.5179,-327923.4753,6600590.7921,3905.0377,-5361.0343,1718.2244,3927.0532,4597.4468,163887.4877,144010.2355,160608.2369,159220.9613,159786.7753,159368.2850,151383.6255,154888.5689,-103097224.8781,-103110731.2473,-103088807.9131,-103094705.4653,154938.3363,-103093900.8352,5474.2713,4387.5493,-2316.2480,5275.9572,-3871.0191,-179574.7289,-182843.5813,-182678.8702,-179144.8392,-177352.6877,-187254.5444,-190875.3302,-184606.1847,23951501.0869,23930986.8889,23969773.6075,23952536.9498,-182843.2485,23955740.4617,
1200.000,3526.2591,-2113.6960,-5022.1354,3488.1645,4601.5601,-315207.4301,-347701.6748,-328672.7494,-327443.4247,-336140.2517,-333750.8393,-332267.0150,-330948.1038,8836083.1376,8821098.3343,8861656.2707,8862973.7499,-331132.9501,8855723.5522,3209.1310,-4612.4475,2737.2888,2260.0649,4265.5096,157350.6310,136753.8879,153620.2847,152203.5957,152846.6451,152411.0304,144518.4479,148383.1694,-102926068.9430,-102940161.9498,-102917365.7106,-102922842.8577,147998.3560,-102922673.4992,4979.8229,4717.4538,-3818.0685,5513.6702,-2385.7426,-179558.4293,-182827.1092,-182544.2994,-179279.5941,-177223.8731,-186984.9108,-190957.2788,-184579.8081,23951662.2577,23931253.1351,23970466.0092,23953454.9655,-182809.6441,23956146.1896,
1500.000,5190.2955,-3926.0708,-3295.4261,4575.1672,5696.6150,-318526.0689,-350558.4875,-331633.2866,-330517.2509,-339228.2081,-336853.3418,-335319.6372,-334280.4115,11086951.9879,11072420.3128,11111889.6885,11114074.1528,-334195.6036,11106523.4474,2247.6772,-3456.9806,3523.0969,404.8276,3493.5417,150740.1935,129435.1679,146562.3467,145114.8811,145838.2408,145380.8639,137587.7995,141772.4744,-102705587.3464,-102720254.9893,-102696627.3748,-102701641.0931,140991.9073,-102702123.3738,3944.8941,4542.4952,-4901.7343,5156.0979,-619.4130,-179542.2485,-182810.5375,-182410.1351,-179419.6315,-177098.4188,-186708.8144,-191034.0832,-184424.7799,23951825.5624,23931520.4678,23971145.9698,23954395.4981,-182775.9410,23956552.0240,
1800.000,6340.5584,-5378.1644,-1238.5893,5252.7380,6165.9111,-321707.2283,-353260.4648,-334446.9495,-333443.4171,-342167.2086,-339803.3911,-338227.2549,-337474.3145,13332411.7926,13318343.6660,13356701.9565,13359678.3417,-337110.0596,13351911.8799,1105.3933,-2005.4961,4009.0657,-1455.2032,2346.3287,144058.9681,122057.3399,139437.5431,137957.5403,138764.7710,138280.6102,130594.5866,135030.5952,-102435887.6106,-102451117.7036,-102426700.9721,-102431216.4226,133922.0951,-102432358.0883,2481.5498,3881.3246,-5449.3617,4241.6517,1219.9693,-179526.1861,-182793.8652,-182276.5686,-179565.0509,-176976.2996,-186426.1976,-191105.7947,-184150.9357,23951991.1107,23931788.8966,23971813.4991,23955353.2190,-182742.1392,23956957.9648,
2100.000,6858.4842,-6325.3994,938.8891,5444.1327,5968.0234,-324749.3787,-355806.3967,-337112.4184,-336220.8105,-344955.9350,-342599.0036,-340988.6039,-340505.1563,15571386.4588,15557792.0026,15595018.6065,15598711.8480,-339875.0073,15590812.8875,-119.6560,-393.2688,4152.6593,-3140.0258,929.8323,137309.7819,114623.6944,132249.0280,130734.2844,131629.4680,131113.1031,123541.7475,128137.6604,-102117100.8474,-102132881.0255,-102107718.0717,-102111708.1528,126792.0528,-102113508.8555,748.5949,2804.5544,-5401.5826,2868.8225,2915.2690,-179510.2414,-182777.0915,-182143.7898,-179715.9496,-176857.4915,-186137.0149,-191172.4617,-183776.0562,23952159.0113,23932058.4313,23972468.6250,23956323.0937,-182708.2387,23957364.0121,
2400.000,6689.6832,-6670.6057,3016.0038,5117.3778,5134.9826,-327651.0481,-358195.1432,-339628.4389,-338848.4215,-347593.1355,-345238.2018,-343602.4763,-343348.4713,17802803.0403,17789692.0756,17825768.3180,17830104.4214,-342489.2024,17822153.6590,-1324.1709,1232.5045,3938.7179,-4490.6398,-618.2966,130495.4954,107137.5464,124999.9881,123447.8069,124435.5868,123881.1804,116432.2511,121081.1200,-101749381.6938,-101765699.4196,-101739833.6832,-101743278.4671,119604.9412,-101745730.4077,-1065.6973,1427.3658,-4763.5923,1185.8140,4266.3265,-179494.4139,-182760.2153,-182011.9870,-179872.4193,-176741.9716,-185841.2379,-191234.1304,-183324.6469,23952329.3718,23932329.0818,23973111.3919,23957300.4655,-182674.2395,23957770.1657,
