sl_100_86400_20271229 Coordinates.csv
2027/12/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:14 2024,
Start: 2027/12/29 07:47:00.00, Stop: 2027/12/30 07:47:00.00,
TIME_UNITS,STARLINK-4652 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-4739 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-30462 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-2604 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-4341 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-4777 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-5474 - X-Coordinate,STARLINK-31982 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-31823 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-31746 - X-Coordinate,STARLINK-5871 - X-Coordinate,STARLINK-30537 - X-Coordinate,STARLINK-31082 - X-Coordinate,STARLINK-2550 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-3819 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-3593 - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-31682 - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-31906 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-2684 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-4335 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-1621 - X-Coordinate,STARLINK-6208 - X-Coordinate,STARLINK-5661 - X-Coordinate,STARLINK-31601 - X-Coordinate,STARLINK-1558 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-2129 - X-Coordinate,STARLINK-4031 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-11272 [DTC] - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-31964 - X-Coordinate,STARLINK-4467 - X-Coordinate,STARLINK-4809 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-2326 - X-Coordinate,STARLINK-11240 [DTC] - X-Coordinate,STARLINK-3301 - X-Coordinate,STARLINK-31918 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-4739 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-30462 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-2604 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-4341 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-5474 - Y-Coordinate,STARLINK-31982 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-31823 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-31746 - Y-Coordinate,STARLINK-5871 - Y-Coordinate,STARLINK-30537 - Y-Coordinate,STARLINK-31082 - Y-Coordinate,STARLINK-2550 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-3819 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-3593 - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-31682 - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-31906 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-2684 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-4335 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-1621 - Y-Coordinate,STARLINK-6208 - Y-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-31601 - Y-Coordinate,STARLINK-1558 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-2129 - Y-Coordinate,STARLINK-4031 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-31964 - Y-Coordinate,STARLINK-4467 - Y-Coordinate,STARLINK-4809 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-2326 - Y-Coordinate,STARLINK-11240 [DTC] - Y-Coordinate,STARLINK-3301 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-4739 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-30462 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-2604 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-4341 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-5474 - Z-Coordinate,STARLINK-31982 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-31823 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-31746 - Z-Coordinate,STARLINK-5871 - Z-Coordinate,STARLINK-30537 - Z-Coordinate,STARLINK-31082 - Z-Coordinate,STARLINK-2550 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-3819 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-3593 - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-31682 - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-31906 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-2684 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-4335 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-1621 - Z-Coordinate,STARLINK-6208 - Z-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-31601 - Z-Coordinate,STARLINK-1558 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-2129 - Z-Coordinate,STARLINK-4031 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-31964 - Z-Coordinate,STARLINK-4467 - Z-Coordinate,STARLINK-4809 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-2326 - Z-Coordinate,STARLINK-11240 [DTC] - Z-Coordinate,STARLINK-3301 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2971.9955,-5712.1789,-1742.9123,668.0596,5761.5527,3827.2070,-2335.3486,-6809.8619,3385.8000,2601.8726,1970.1535,-2756.2496,-2573.6584,-5205.7745,3516.9087,2360.9887,-4916.6065,748.7482,4478.3759,-1973.4479,4517.0945,-5651.3465,-6113.1213,5675.6706,-4898.6019,-4243.4127,-2632.8378,-6519.0544,2864.7410,-5338.6994,-519.2753,6887.8661,6018.9795,469.7843,6638.9669,-1373.2744,370.4145,-152.1215,-1266.9995,-5311.6568,4857.7648,-4604.5087,3942.9106,-3038.6955,6260.4239,-154.9983,4045.9177,2583.7446,-3719.9862,4008.6514,-5590.0476,-5302.1583,0.0000,1759.8692,-733.9294,-1522.9023,-5417.5562,5408.7443,-2899.1348,0.0000,-3142.3110,-4706.1477,-3830.0781,1507.4516,-5594.3371,2034.3420,-4512.0901,-1751.0358,5046.7507,5321.6046,386.2929,-4893.2651,-1373.9986,-4101.3510,2344.4377,-5347.1279,-4989.2909,0.0000,-5616.4387,-146.2156,4617.5894,4479.0054,-352.8463,1209.9881,-4346.5285,-5107.1164,6090.2859,0.0000,4202.9373,0.0000,-1363.5289,-5295.8319,4535.7525,4822.4046,535.2034,-5625.4701,-5903.6412,-4960.7165,-5561.2202,-2923.6739,-53585.4908,-73836.4177,-48625.5705,-48829.1930,-55290.8801,-54235.4010,-57671.6239,-54146.4639,-34674365.5451,-34660233.8326,-34690438.0698,-34679311.2597,-54545.8828,-34674052.4832,-5826.2524,-3697.0780,4345.6532,6692.8889,3816.7631,4675.7088,5259.7238,-1081.6778,-5585.6212,5848.6683,-5105.8221,5729.9521,-6423.1851,2674.1228,2059.7001,6190.9708,848.9800,5868.8246,-4375.3248,6446.5323,3129.6442,1204.9924,1388.5766,813.5894,1243.5821,-3320.0507,-6129.0532,1730.3895,5071.9265,-3907.9915,3990.6238,-81.5547,-3431.1036,6237.9607,-554.7666,-5428.7931,6547.3827,5458.1410,-5123.1369,3972.0236,2493.9027,2100.2090,2911.4479,-3012.0878,-2002.7513,5117.1486,-3299.2740,-5445.5025,4868.5384,-4629.0242,1579.2075,2050.9304,0.0000,-6498.4343,-6776.1203,6738.0381,-1293.5080,4098.5902,4734.4316,0.0000,-3397.2051,-3289.0270,-4936.4530,-5778.6350,-3998.6232,-4987.5355,-533.0265,4032.3838,-3877.1301,-1587.5221,-4139.8230,-1162.1561,1872.8556,413.0104,6308.8845,-1663.4406,791.7867,0.0000,1574.0846,6150.0263,2193.0260,4871.2574,6202.9755,-6639.8936,-394.1051,-3939.6556,1628.1195,0.0000,-145.9849,0.0000,4772.6973,3118.4859,4943.7673,-4786.8163,-5822.9256,-1417.0002,792.9433,2311.0873,-2962.0126,-4187.6136,372426.4864,373977.6794,370062.7184,369863.1980,375575.3974,373782.0546,366520.9731,367286.7811,315884912.7175,315901689.4222,315905467.5013,315907834.4338,368606.0440,315901362.4663,-2249.2587,819.4291,5125.9148,1476.6630,80.4458,-3366.9884,-3680.3378,-174.8570,-2250.1459,-2433.8401,-4074.3013,-2747.8875,-46.9492,-3628.1203,-5272.6150,1980.8623,4636.5329,-3579.9800,-2898.2566,1481.3317,-4225.9485,-3809.1362,2805.8928,3808.5363,-4707.2257,4285.7473,1887.8626,873.2234,3667.4247,-1972.7993,5366.0769,541.9491,-351.3022,3017.4872,-1533.8441,3765.5590,-1895.8341,-4080.1583,-4362.3165,2052.1145,-4265.8991,4694.2134,4822.0742,-5376.4069,2133.7043,-4652.1277,4438.9328,3228.0624,3195.3518,3046.2930,-3738.1783,-3983.5064,0.0000,-1488.1093,-1288.5914,-8.2104,4079.1526,643.2403,4131.8126,0.0000,-5072.0406,-3841.4426,2698.7234,3290.3559,610.2549,4392.6546,-5264.8283,5211.9430,-2726.0179,4076.7557,5444.1001,4717.6252,6519.1072,5446.4667,-863.0852,3982.0361,4707.1832,0.0000,3349.1874,-3204.4172,4657.2181,1840.7976,2677.7615,-1517.6432,-5344.0163,2458.1459,2699.4383,0.0000,-5273.8352,0.0000,4624.3494,3157.8799,-1488.5112,-1355.0810,3672.9464,3826.2024,3121.9151,3791.4155,2847.1449,-4540.3358,-152104.7652,-152160.1638,-150541.3354,-148141.1241,-145775.4067,-155443.9745,-159374.4082,-150094.1674,-128790731.4843,-128816618.9568,-128819366.7162,-128798112.7347,-151287.7126,-128802842.9800,
3600.000,4303.6190,4964.1996,-1878.3342,-2193.4718,-5416.5375,-4107.0816,-401.5524,5405.6911,-1267.0223,-4871.7396,1133.6951,639.2722,4178.9314,1193.0723,-4894.4428,-3680.8434,3409.5908,-3194.1048,-661.9934,283.7959,73.4724,5534.1940,5875.0252,-3184.5184,3589.1549,6522.2414,4272.8456,4623.2284,-4016.3672,5983.9090,-4356.5239,-5008.0989,-4622.4101,-1376.6495,-3839.7693,3883.1737,-2922.3757,-3471.0953,4887.6292,4978.5077,-6763.1083,2833.7810,-4228.3787,6267.1353,-5333.0691,926.5817,-1942.1174,1412.9010,2653.1917,-1990.6349,5829.8427,2233.6661,0.0000,836.5971,2817.9451,-453.9406,6890.3994,-5890.0652,-1213.0300,0.0000,6311.3406,6555.7204,5912.0926,1278.5749,5537.7705,1071.7543,1030.8009,-3059.3632,-1449.8778,-1637.6070,4074.9006,3258.8983,5836.8510,3003.8545,-3582.6983,3475.5023,3938.1775,0.0000,5249.9121,-3063.2511,-5545.0275,-4365.5187,-2766.4506,1100.1397,3293.2459,6074.9841,-3915.9093,0.0000,-4690.6307,0.0000,-3043.1376,2104.9073,-4434.5827,-2810.2824,2609.6538,6724.4707,5697.9088,-188.7657,4289.4192,5802.0234,-146969.2520,-165219.0703,-139490.5098,-140872.8548,-146375.0244,-145471.4983,-148091.8234,-146205.9224,-115297171.4189,-115280401.9861,-115309048.4662,-115303236.6048,-145373.1981,-115295951.4662,4968.8569,786.6551,-1650.9217,-5822.8970,-1611.8188,-752.1352,-6814.4656,-897.1449,6619.1438,-4568.9017,6679.0791,-6837.4838,4301.6223,-3957.8494,3069.8062,-5357.3189,-5034.1352,-2664.6010,4203.7832,-6267.7309,-1199.2593,-4107.6246,-3138.2566,2634.2606,-5010.9857,2198.4802,3205.7435,-3931.2581,-1026.4119,2404.0194,-4138.3997,1839.4498,531.2665,-2751.6812,2587.1572,5437.2554,-5782.1824,-2372.0695,4544.1369,-3863.5000,115.0271,-5564.5624,1637.2281,824.9214,4098.8059,44.7114,6333.0786,3868.2043,-6290.6677,6501.5801,-3673.2684,-4671.7318,0.0000,4741.0777,5877.5909,-5577.6906,-491.2799,-1236.7385,-5119.5443,0.0000,2080.6558,2149.4083,3115.6278,6684.5890,1986.4297,2154.7776,-2339.3523,-4087.9500,4894.4122,3829.1557,3827.4818,-2966.5022,-2162.3246,-4811.2735,-3187.8589,-2297.8066,-4640.0223,0.0000,-3895.1954,-4037.8094,1770.9945,-1404.2595,-3047.3403,6459.6399,-3938.6259,2651.8803,1650.0015,0.0000,4391.8990,0.0000,-5431.6749,196.7324,-1691.2865,5886.5760,3220.3558,1481.8038,-3052.0412,-4228.0520,-498.3284,3567.0834,341797.4010,344507.5248,343544.6884,343782.1772,350721.2738,348059.3169,342239.0010,344885.9014,296154344.8213,296173970.2543,296168387.8602,296170479.3949,343563.6752,296170641.7239,-2154.0021,-4667.6004,-6484.3130,2942.5369,3967.1565,5499.3342,82.9423,4176.5987,-1515.6174,-1511.0787,768.7422,-889.2536,3442.5759,5491.1746,3304.4606,2358.0679,-3088.4216,5507.7123,5415.7569,2870.7586,6814.6822,582.4546,1685.7974,-5517.4760,3098.9313,-339.1771,-4428.8941,3064.1352,-5507.6246,-2470.6823,-3006.6245,-4399.7381,5126.6890,-6230.9829,5019.8106,977.6421,-2142.5558,5350.0727,1506.1304,2915.5768,1475.4293,-2963.8436,-5184.5321,2673.1442,1589.4997,6842.3266,-1785.3687,-5466.7008,1077.1376,758.8197,-463.4523,4607.0837,0.0000,4922.2010,-2373.5054,4037.8636,-78.0647,3196.5062,-4510.9371,0.0000,1697.0172,-320.1799,1302.8434,496.1221,3600.2882,-6528.2244,6456.8404,-4535.9781,4663.3706,-5501.1735,-3978.7453,-5318.1098,-3053.1635,-3827.1843,4789.2925,-5477.4127,-3282.3786,0.0000,1590.5284,4720.3694,-3752.7502,-5119.7772,-5379.5363,-2218.8426,4592.6448,1925.2515,-5393.2641,0.0000,2029.6918,0.0000,-2716.9731,-6592.5528,4956.3368,-2336.7953,-5535.5205,975.5031,1863.4013,-5151.1558,-5411.7738,485.2247,-150425.0533,-151547.5663,-148691.6829,-149633.7831,-144176.5613,-151331.1656,-159544.8140,-151292.1057,-128760651.9462,-128780604.8568,-128791050.8482,-128775052.0147,-150458.7980,-128772911.7688,
7200.000,-4278.9985,-2872.4795,5647.9424,3620.6472,3555.0866,4249.8050,2897.9148,-2050.6088,-1702.7946,5193.1409,-3444.4830,1922.9738,-5057.9588,2914.3378,3630.1556,4077.8758,-1048.6847,5601.1498,-3721.4162,2375.2517,-2887.1093,-3352.5591,-2583.2393,551.1741,-1651.0076,-5711.3663,-5401.7818,-216.7665,4919.4259,-4342.8368,5897.5988,1285.7958,-470.4373,3591.9266,-429.8194,-4256.5115,4609.0160,6279.0794,-6005.8805,-1619.8362,6152.8006,-676.5774,4074.7481,-6547.6855,2106.7823,1475.1163,-581.3448,-5422.6813,-90.1865,-1179.1641,-3347.7961,854.9704,0.0000,-4229.2044,-4419.5979,3339.1324,-5248.4300,4097.1896,4665.3932,0.0000,-6239.8483,-5435.1860,-5235.1502,-3595.0777,-3773.6387,-4937.7146,1338.7210,5920.9410,-2606.5015,-1919.6613,-6250.9699,-1683.4576,-6539.2614,-1538.9246,4335.4498,-1462.5764,-2147.1144,0.0000,-1178.5477,5897.9502,5152.0011,3648.4079,5639.7787,-3516.2393,-2150.2304,-4642.2704,1057.9447,0.0000,2751.4223,0.0000,5426.8204,3424.7424,3660.1892,-665.3054,-5696.9628,-4547.0110,-1556.5410,4516.8231,-2575.8779,-5471.0308,-223539.8908,-246405.5697,-221669.7099,-226063.0130,-228428.8950,-226625.0376,-229863.8424,-225884.1346,-188066674.3487,-188049510.0398,-188071911.7842,-188063514.1491,-227125.2587,-188064604.5086,-1609.4421,3399.6713,72.4961,2189.1031,-2142.3122,-3486.4788,5049.5556,3648.1248,-5128.3159,941.1996,-4997.8712,5340.4974,-391.4100,5016.5016,-5246.8073,1913.2092,6686.0476,-755.0714,-3754.7462,3577.4131,-3382.0658,5256.2426,3879.8377,-5862.4946,6684.2694,-116.2871,732.4558,4983.9072,-3091.1641,778.4923,2438.8306,-4032.6411,922.9950,-1349.7035,-4792.0428,-1839.6337,2115.2623,-646.9250,-2209.7102,2689.2178,-2282.6869,6844.1710,-5145.3508,914.8869,-4966.5107,-4753.4953,-6492.8242,-1842.0327,5075.1040,-5405.0672,4188.6992,6424.9956,0.0000,-1756.2864,-2738.7921,2477.7495,2057.5776,-2878.8944,4664.1696,0.0000,-278.4325,39.4009,592.6417,-4270.7838,1709.7739,-76.7021,5573.6728,3361.9932,-5226.0828,-5725.1154,-2807.7582,6214.0461,-133.9192,6636.0989,-1804.4622,5873.5304,6565.5319,0.0000,4172.4566,1348.4523,-4594.4250,-3169.4251,-862.9157,-3839.9743,6493.6553,342.8916,-5219.5824,0.0000,-5395.2266,0.0000,3846.7172,-1063.5008,-2877.8125,-5152.3701,-425.8357,-464.3822,3946.5600,4692.0021,4481.4431,-1186.8555,292640.5289,293071.7747,294878.3120,294861.4776,303658.1716,297338.8359,296042.4977,295351.6734,256217904.6255,256241153.0431,256228367.7405,256230075.9859,296493.9284,256234584.1706,5177.2501,5202.7680,4036.6682,-5440.5547,-5530.4875,-4197.5295,3559.8608,-5486.7888,4291.1395,4351.0915,3100.3664,3955.5921,-4711.7185,-3707.9556,1902.4874,-5257.4000,-818.1787,-3984.3864,-4433.3680,-5412.7849,-5321.1138,2988.2324,-5055.5704,3567.3506,487.7753,-3860.5301,4276.1357,-4629.4852,3691.1890,5297.6246,-2098.9566,5452.8382,-6860.0469,5782.8769,-4861.0398,-4914.7840,4556.5020,-2567.6999,2423.9335,-6197.8873,2203.2321,-669.9744,2064.8210,1845.2930,-4328.7205,-4807.3128,-2140.3309,3731.0585,-4700.9294,-4033.5711,4339.5016,-2483.8491,0.0000,-5156.7687,4578.2402,-5520.5720,-4001.5803,-4632.5178,2100.4583,0.0000,2833.9687,4248.5206,-4319.2797,-3928.0236,-5528.0618,4888.9281,-3939.6566,462.6869,-3720.4454,3321.1136,-295.6261,2483.1059,-2302.9201,-597.6543,-4902.2208,3256.1374,-238.9296,0.0000,-5153.0030,-3393.8488,503.3985,4872.4737,3633.8107,4542.3325,-873.1048,-5107.1995,4317.4806,0.0000,2949.3284,0.0000,-1370.8585,5906.1073,-5056.8342,4571.1999,3880.1099,-5243.8755,-5228.8662,1398.5855,4590.0541,3903.9788,-148164.2976,-150914.2475,-147303.6896,-151195.6949,-143022.5993,-147311.7905,-159042.4498,-148948.1828,-128731321.4981,-128743807.1127,-128761802.3289,-128749149.5995,-149617.9602,-128742935.6751,
