sl_100_5400_20270916 Coordinates.csv
2027/09/16 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:16 2024,
Start: 2027/09/16 07:47:00.00, Stop: 2027/09/16 09:17:00.00,
TIME_UNITS,STARLINK-1017 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-5807 - X-Coordinate,STARLINK-30916 - X-Coordinate,STARLINK-2461 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-31443 - X-Coordinate,STARLINK-31829 - X-Coordinate,STARLINK-5966 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-2493 - X-Coordinate,STARLINK-3511 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-30880 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-2375 - X-Coordinate,STARLINK-32039 - X-Coordinate,STARLINK-31667 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-32138 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-30468 - X-Coordinate,STARLINK-3456 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-6097 - X-Coordinate,STARLINK-31997 - X-Coordinate,STARLINK-2401 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-11098 [DTC] - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-1139 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-5788 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-1502 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-4040 - X-Coordinate,STARLINK-30601 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-30489 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-31398 - X-Coordinate,STARLINK-5351 - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-1213 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-1247 - X-Coordinate,STARLINK-2667 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-3561 - X-Coordinate,STARLINK-3102 - X-Coordinate,STARLINK-31542 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-4670 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-1953 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-2691 - X-Coordinate,STARLINK-5474 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-4470 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-3842 - X-Coordinate,STARLINK-5868 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-5807 - Y-Coordinate,STARLINK-30916 - Y-Coordinate,STARLINK-2461 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-31829 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-2493 - Y-Coordinate,STARLINK-3511 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-30880 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-2375 - Y-Coordinate,STARLINK-32039 - Y-Coordinate,STARLINK-31667 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-32138 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-30468 - Y-Coordinate,STARLINK-3456 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-6097 - Y-Coordinate,STARLINK-31997 - Y-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-11098 [DTC] - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-1139 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-5788 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-1502 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-4040 - Y-Coordinate,STARLINK-30601 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-30489 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-31398 - Y-Coordinate,STARLINK-5351 - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-1247 - Y-Coordinate,STARLINK-2667 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-3561 - Y-Coordinate,STARLINK-3102 - Y-Coordinate,STARLINK-31542 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-4670 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-1953 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-2691 - Y-Coordinate,STARLINK-5474 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-4470 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-3842 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-5807 - Z-Coordinate,STARLINK-30916 - Z-Coordinate,STARLINK-2461 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-31829 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-2493 - Z-Coordinate,STARLINK-3511 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-30880 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-2375 - Z-Coordinate,STARLINK-32039 - Z-Coordinate,STARLINK-31667 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-32138 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-30468 - Z-Coordinate,STARLINK-3456 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-6097 - Z-Coordinate,STARLINK-31997 - Z-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-11098 [DTC] - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-1139 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-5788 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-1502 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-4040 - Z-Coordinate,STARLINK-30601 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-30489 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-31398 - Z-Coordinate,STARLINK-5351 - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-1247 - Z-Coordinate,STARLINK-2667 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-3561 - Z-Coordinate,STARLINK-3102 - Z-Coordinate,STARLINK-31542 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-4670 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-1953 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-2691 - Z-Coordinate,STARLINK-5474 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-4470 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-3842 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3837.7411,4853.2355,-4001.1765,5871.3306,-3469.5005,-3031.4706,-4600.1676,4775.5245,452.7620,-5644.1016,1438.1097,4339.8287,3752.5092,4996.4169,-4238.3025,5556.6762,-2806.2566,6709.2246,4248.5924,3650.9416,6528.2022,2187.3315,-5782.7725,3659.6516,2537.8618,-5371.2273,4814.5649,-2233.1031,-1208.8995,-2462.0620,-4854.9393,4176.4443,-1614.9573,631.3808,-291.2737,220.2417,799.3189,-6042.8572,5309.4634,-4108.1614,-1714.4935,925.9407,-2980.3125,127.4186,4907.3149,-1471.0211,372.7015,897.4892,4089.7976,-2523.3156,764.3937,-1659.9467,-4321.7145,-2376.4151,1380.6039,4543.1445,0.0000,6855.2965,-4277.3880,1736.2874,3466.0721,0.0000,-6333.1093,3369.4949,2361.0951,-3482.3680,-5384.3213,-4565.7894,-3890.9973,-5699.3743,-5266.7308,2498.7755,4864.6121,1081.6469,1457.0956,0.0000,5303.9012,-2268.2351,-2990.6084,-2201.6866,-1969.5489,-6762.2315,-6904.6340,-4069.3592,5161.7607,2807.0849,-5543.8297,-4986.8884,3452.3402,-1094.5511,4445.8868,-642.4590,-3923.0304,1096.2754,-5864.9627,-4961.5499,5187.6904,6747.0281,2571.3512,-898.4148,175673.6942,180453.9578,173529.3374,172735.1194,179609.0918,177610.7877,171232.7990,173725.6937,75982682.0412,75987355.1158,75995075.3978,75972319.6398,172677.1434,75976443.6443,-1768.0011,174.0391,5238.3126,-1763.9729,-4299.8873,-6212.6078,-4647.9303,-1150.7754,-6419.2390,-500.3653,4602.7967,97.6608,5052.7834,3981.3902,970.3869,-2738.1395,-4548.7064,-1439.2419,5343.9262,1998.8169,-1046.5814,-6469.4973,-3078.3210,-2460.3713,6445.1503,-1800.3319,1388.7229,4003.6102,-5572.5666,3693.8258,1622.5484,-687.3790,-6641.1775,4331.6615,4089.8782,5557.8369,-2023.2481,1313.0817,-3899.7212,-3726.4735,-62.8735,-6753.2084,-4384.6928,5980.0944,89.6464,4991.1637,4112.5807,-5939.4503,3828.6899,-3725.4216,-6478.5129,6055.4367,-1730.2038,3396.4482,-5349.6851,3156.8210,0.0000,363.5602,3915.9904,5968.6800,-4933.9184,0.0000,-1951.7031,5557.1915,4550.9158,-5977.1273,-2122.7894,3391.7046,-5506.6406,10.5206,1937.1386,-1379.9439,3643.6330,-4931.5300,-212.7344,0.0000,2865.5611,-4906.4321,-3523.9793,-4653.6501,-6638.9457,-822.5104,335.4849,-4915.3320,-1940.1258,-6248.5966,-24.0674,-3376.5765,2430.9327,4593.9388,-636.7735,-6646.4831,-3194.8789,-6461.9004,-3651.7565,2306.4478,-4507.1059,784.9724,-3342.2710,4150.9100,-367439.8469,-340181.1887,-364687.9770,-364488.5258,-359260.7159,-360136.4807,-355093.4124,-358804.3854,281048564.9724,281101619.4369,281076912.3735,281067226.7332,-358623.0372,281065372.5810,-5471.0189,4816.2761,2150.9785,-3218.8806,-4154.4771,179.1584,-2348.6870,4743.2365,-2493.0626,3762.4270,4787.8278,-5338.8765,-2891.3092,2679.2390,5340.8643,-3124.2985,4494.5019,-530.5230,1055.1854,5517.3938,1875.5328,300.2719,2278.7448,-5323.9139,190.6667,-4007.2392,4743.9873,-5083.3777,-3612.6624,-5207.3853,4480.7043,-5465.8678,920.8316,5198.8767,-5468.5636,-4113.1989,6562.3109,-3104.5300,2050.4699,-4121.2238,6708.5369,-155.0214,4430.5102,3447.8319,4854.4935,4558.8234,-5450.1698,3300.2577,4066.1982,4931.6455,-2278.1332,2825.9859,-5065.7395,-5536.9788,4020.8433,-4003.3023,0.0000,891.8736,-3857.6014,2913.3751,-3370.6282,0.0000,-2088.8176,2317.4502,4553.2307,-73.7378,-3674.9127,-3933.0550,897.2281,3956.7168,-4067.4667,6330.1500,-3094.8518,4529.9001,6764.0807,0.0000,-3453.5235,4292.1416,4881.4626,4606.1854,315.7430,-1160.4425,774.4861,-2419.8338,-4247.6505,1157.7533,-4100.2606,3315.9349,-5426.0972,5017.6291,-5141.9867,-1933.2894,4714.5206,2017.7431,224.9983,4098.1331,424.8490,-269.7752,-5465.0801,5485.8872,16430.7112,16179.0373,16985.7751,19994.9232,21945.3788,12059.9716,8556.4743,15103.5100,-78331305.0133,-78306562.8004,-78310598.2357,-78327458.4004,16517.4290,-78321508.7249,
300.000,-4272.5251,3839.2030,-2274.5245,4453.3906,-3976.6378,-3939.7883,-4365.4578,3288.5960,-932.5130,-4937.3315,3327.9269,4732.8960,5233.3412,6186.6367,-3077.2825,4557.0577,-2773.0573,5983.5530,5153.3379,4616.8651,5522.5180,957.8755,-5891.8661,1882.4449,3817.3539,-6263.1470,4243.0436,-832.8611,-2440.6440,-1072.6613,-4297.5560,4018.8704,-2659.3074,2512.4431,1877.3210,1773.7191,925.4855,-5960.5428,3868.4647,-4812.5973,270.6620,-607.7035,-4683.3769,1544.5944,3874.8638,682.0961,2507.3210,-412.3597,5606.6630,-4410.3815,-468.9770,-128.6508,-4134.0979,-545.1753,-391.6882,5876.1581,0.0000,6405.8351,-2683.8422,3123.2645,1674.4182,0.0000,-6799.8917,4815.4530,4148.6902,-4338.4954,-4879.5418,-4158.2522,-4552.8830,-4853.7878,-4901.4401,532.9053,5196.3150,-1098.9953,3244.5156,0.0000,5744.1780,-3262.0910,-3777.4285,-3876.5259,-3285.7929,-6866.0542,-6760.5379,-5427.0705,5766.7931,2239.3238,-4398.3797,-4890.1066,4226.6353,965.4270,3281.9871,-1219.4820,-5086.2742,-437.6491,-6256.0023,-3236.5373,5295.8551,6514.9339,1010.1592,618.8048,183488.0577,187671.6459,180974.8103,180257.4623,187195.5938,185190.0088,178831.7004,181642.1149,69827856.8305,69831792.8874,69840065.2644,69816970.1419,180237.4252,69821589.3870,363.6028,-1677.8890,5600.2194,-2806.5802,-2412.0859,-5332.2099,-3429.3712,-2636.3247,-5579.7503,1444.2592,4659.8652,-1922.0012,4269.5322,2847.1183,2813.5102,-1755.5340,-2757.1244,-2522.9021,4540.4338,82.0874,-2171.3499,-6598.5914,-3664.9134,-3699.9458,5626.7467,-127.1303,-609.9084,5392.8257,-4135.2213,5160.8260,3626.4641,-2780.5619,-5786.6567,3217.5773,4067.2728,6119.4444,242.4087,3023.1037,-4428.4949,-1752.9765,-1188.7729,-6645.9913,-4013.3908,4849.0121,-1739.3340,5025.0778,3944.5906,-6632.8338,2656.2606,-3101.2222,-6872.2834,6731.5646,402.9656,4523.3856,-6117.7662,1765.5409,0.0000,-1173.1773,3568.1843,4662.6571,-4865.3499,0.0000,-1416.5520,4868.3010,4348.9529,-5060.7596,-319.0251,4945.7339,-4314.3586,1892.4454,3815.3770,-2377.5460,1725.9890,-4880.5138,1010.4997,0.0000,3661.5618,-3180.8101,-1511.4076,-3291.3314,-5824.0341,384.7008,948.1706,-4020.4998,-3044.5390,-6507.8611,1552.7300,-1582.3325,390.4528,4048.1998,-2466.4352,-5670.9989,-1392.2486,-6825.8739,-2486.7594,3258.8876,-4012.6722,-762.5759,-4753.6205,2776.0070,-363395.4037,-336274.3918,-360937.9738,-360659.9903,-355491.9011,-356340.6087,-351397.8199,-355012.4459,282641438.7378,282694983.1585,282670493.5038,282659425.2316,-354866.5300,282658328.0392,-5422.3429,5404.7085,3393.2595,-4500.0363,-5114.8405,1957.0369,-4181.1004,5370.8782,-3954.6809,4447.8460,3662.1184,-4610.0906,-1530.1794,1279.7831,5480.7661,-4929.2358,5783.0949,-2285.7059,-761.9354,5143.1146,3461.6324,-1514.1928,69.0448,-5527.9512,-1343.7099,-2983.5979,5405.6902,-4132.5052,-4745.4320,-4363.2454,3830.6955,-4889.0228,2639.9032,5433.1428,-5162.3865,-2691.9420,6846.0362,-1788.3478,3604.5412,-4638.8221,6817.2922,1389.2321,3119.0880,4662.2980,5440.4826,4704.9908,-4990.9533,1685.6858,3073.8202,3939.8871,-520.9788,1451.0066,-5484.8619,-5203.7930,3022.1637,-2996.2144,0.0000,2342.0555,-5346.6049,3950.7821,-4610.2692,0.0000,10.2735,862.2668,3304.5664,-1857.9804,-4806.2970,-2459.7229,2625.6120,4580.3483,-3073.8120,6502.5563,-4067.3829,4580.5568,6032.6508,0.0000,-1356.1625,5182.3002,5350.2320,4675.1404,1820.2696,655.6205,-1348.2689,-972.5369,-2429.4888,-968.0942,-5079.1245,4562.6582,-5408.8016,5490.6433,-5455.2007,-3834.0142,4474.2657,524.3738,-1578.2411,5060.8150,-1814.9727,-1790.2829,-4901.8000,6326.5996,16528.5330,16294.9850,17220.0532,19966.4724,22169.5278,12426.7986,8574.3938,15595.0379,-78335678.3989,-78311272.2196,-78315390.3393,-78331932.3230,16651.8006,-78326042.4651,
600.000,-4342.9293,2479.6498,-310.7575,2602.0836,-4146.6369,-4475.8902,-3732.4505,1497.1376,-2266.1062,-3758.2789,4850.2642,4696.2200,6198.8250,6773.3458,-1658.9488,3029.5907,-2537.0105,4650.6848,5549.7862,5172.3491,3959.4335,-386.9064,-5358.8993,-48.4936,4738.4053,-6564.1792,3302.1452,610.0057,-3464.6346,381.9309,-3337.2171,3516.8801,-3466.4429,4166.0420,3847.1563,3125.6848,854.3780,-5308.5973,2024.5448,-5091.6264,2271.7308,-2092.8845,-5908.5717,2855.3601,2503.5328,2770.6178,4379.9067,-1661.2706,6581.8438,-5807.7832,-1649.6732,1401.5252,-3591.2218,1303.7010,-2100.1115,6620.0178,0.0000,5337.0982,-788.1170,4235.7001,-309.3559,0.0000,-6573.9384,5782.7384,5499.0853,-4782.0786,-3920.4062,-3362.0961,-4764.4803,-3573.2160,-4088.7291,-1448.9855,5037.1135,-3167.5637,4634.4890,0.0000,5550.4204,-3987.5316,-4217.0745,-5201.6706,-4300.3747,-6283.7863,-5930.4316,-6227.4036,5806.7172,1432.0845,-2845.8373,-4343.6011,4631.5654,2952.7234,1829.5514,-1723.4208,-5787.2019,-1922.5677,-6033.2396,-1189.1030,4798.8119,5615.0448,-607.3928,2135.8096,191207.5344,194804.3656,188337.7387,187694.8472,194698.8099,192680.7777,186351.7484,189363.2684,63639698.3575,63642880.4619,63651694.9029,63628356.2535,187716.0083,63633398.1470,2445.2778,-3396.6073,5447.7987,-3622.0481,-281.2221,-3911.5138,-1830.4595,-3901.2419,-4199.5886,3267.8864,4266.7707,-3725.3315,3084.2733,1448.4757,4409.0154,-642.5203,-673.6471,-3377.7497,3277.6957,-1810.1168,-3115.3760,-6052.6355,-3853.4065,-4625.3720,4257.5409,1533.4047,-2576.0759,6249.7030,-2272.8366,6120.6855,5256.4437,-4590.7330,-4347.2441,1819.1311,3685.5163,6089.7163,2483.4164,4425.6998,-4551.5815,386.7556,-2101.4128,-5861.4313,-3275.8690,3256.4214,-3434.1904,4615.3741,3428.5730,-6653.0719,1255.0573,-2180.8267,-6579.9173,6744.6075,2508.4603,5248.0341,-6283.8114,223.4518,0.0000,-2617.7730,2923.9012,2901.2490,-4357.9217,0.0000,-736.8380,3707.3508,3738.7287,-3631.6818,1551.7780,5996.0393,-2655.3672,3620.5003,5313.5498,-3211.2891,-380.2236,-4370.2294,2195.8744,0.0000,4075.6638,-1150.9426,649.7758,-1641.8044,-4440.1585,1561.0010,1482.4615,-2724.4909,-3814.8060,-6110.1159,3021.3675,398.2463,-1666.6102,3154.1255,-4079.8922,-4122.2891,518.3687,-6506.4803,-1058.8662,3933.3982,-3091.6338,-2248.9979,-5723.8552,1174.2632,-359179.8769,-332215.3952,-357024.9716,-356667.9722,-351562.4967,-352383.1858,-347541.5993,-351036.4447,284099549.0283,284153566.6958,284129305.5777,284116829.9989,-350950.6374,284116519.1157,-4790.1799,5392.6497,4272.4563,-5298.9337,-5524.6513,3523.5447,-5569.9764,5398.7863,-4988.0329,4630.1075,2121.1487,-3377.7863,-4.6703,-256.9404,5024.2578,-6209.2722,6467.6205,-3791.0835,-2496.6871,4214.9444,4667.3679,-3159.7186,-2148.0750,-5137.2819,-2734.0885,-1641.5405,5482.2377,-2722.9469,-5330.2059,-3034.4639,2747.6842,-3785.6442,4071.6837,5052.4576,-4281.4879,-980.6359,6394.7790,-279.5186,4767.2081,-4656.1537,6198.1366,2777.0244,1470.9282,5372.1650,5438.3473,4345.3924,-3976.6484,-115.4730,1751.3141,2477.3977,1292.5462,-82.4381,-5305.4754,-4311.3170,1686.1576,-1653.7483,0.0000,3540.2268,-6273.0883,4553.0116,-5352.3656,0.0000,2108.2253,-686.5357,1691.0194,-3442.2258,-5407.3560,-721.0050,4056.3235,4715.5636,-1750.9678,5985.7584,-4583.6383,4109.4120,4655.7921,0.0000,885.5700,5511.6176,5193.8034,4239.3940,3129.6728,2400.6767,-3328.2747,583.9478,-354.2566,-2991.0734,-5507.1758,5309.2787,-4800.0329,5366.9768,-5159.4544,-5328.4731,3752.5208,-1026.9839,-3211.1883,5459.8464,-3856.7092,-3107.6991,-3808.3117,6494.3868,16626.4169,16410.9425,17453.2395,19933.0937,22390.2159,12799.8844,8597.3553,16170.8432,-78340047.3632,-78315982.4120,-78320185.1522,-78336353.8328,16786.1624,-78330576.1409,
